ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA44071Q32,MA44071Q,3,2,0.0,0.03882325802099009,0.019855964621372076,0.0038532214007908376,0.9374675559568469
MA44071Q33,MA44071Q,3,3,0.0,0.03882325802099009,0.019855964621372076,0.0038532214007908376,0.9374675559568469
MA44074J12,MA44074J,1,2,0.0,0.019417618229163346,0.023292668058514033,8.265096422773338E-4,0.9564632040700453
MA44074J13,MA44074J,1,3,0.0,0.021191839035596474,0.024927283954404116,8.829704438760805E-4,0.9529979065661234
MA44074J22,MA44074J,2,2,0.0,0.03562241608450527,0.01857972789404081,0.003611850816842627,0.9421860052046113
MA44074J23,MA44074J,2,3,0.0,0.03882325802099009,0.019855964621372076,0.0038532214007908376,0.9374675559568469
MA44074J32,MA44074J,3,2,0.0,0.01900802414017708,0.009748864123296693,0.002707808563147299,0.9685353031733789
MA44074J33,MA44074J,3,3,0.0,0.03882325802099009,0.019855964621372076,0.0038532214007908376,0.9374675559568469
MA44079M12,MA44079M,1,2,0.0,0.46200644179862665,0.4108106169556561,0.0071893375131068015,0.11999360373261043
MA44080J12,MA44080J,1,2,0.35544708346750464,0.08840475512934998,0.00941042651287462,0.0072491480741990405,0.5394885868160716
MA44080J22,MA44080J,2,2,0.3746644369591336,0.03911908399352578,0.009919204053094448,0.007641075445486024,0.5686561995487601
MA44089P32,MA44089P,3,2,0.018036844106084433,0.04374319201658739,0.006829064885077396,5.337778627712321E-4,0.9308571211294796
MA44089P33,MA44089P,3,3,0.026176365507591958,0.06348326658257865,0.020824475019048903,5.730108514638183E-4,0.8889428820393166
MA44089P34,MA44089P,3,4,0.0261335263294155,0.06337937244312808,0.013426053721109568,6.016012204055587E-4,0.8964594462859413
MA44089P42,MA44089P,4,2,0.018036844106084433,0.04374319201658739,0.006829064885077396,5.337778627712321E-4,0.9308571211294796
MA44089P43,MA44089P,4,3,0.026176365507591958,0.06348326658257865,0.020824475019048903,5.730108514638183E-4,0.8889428820393166
MA44089P44,MA44089P,4,4,0.0261335263294155,0.06337937244312808,0.013426053721109568,6.016012204055587E-4,0.8964594462859413
MA44089P54,MA44089P,5,4,0.018036844106084433,0.04374319201658739,0.006829064885077396,5.337778627712321E-4,0.9308571211294796
MA44089P55,MA44089P,5,5,0.026176365507591958,0.06348326658257865,0.020824475019048903,5.730108514638183E-4,0.8889428820393166
MA44089P56,MA44089P,5,6,0.0261335263294155,0.06337937244312808,0.013426053721109568,6.016012204055587E-4,0.8964594462859413
MA44110E12,MA44110E,1,2,0.0,0.012862898071772285,0.04199534657103227,1.1317168290170147E-4,0.9450285836742937
MA44117P22,MA44117P,2,2,0.0,0.004837696728292898,0.02367291862709273,1.1409065734832935E-4,0.9713752939872661
MA44117P23,MA44117P,2,3,0.0,0.004751813754214562,0.025655720785937898,1.1284972729202523E-4,0.9694796157325556
MA44119K12,MA44119K,1,2,0.0,0.012688274840342122,0.11711963332029962,2.0212385323801235E-4,0.8699899679861203
MA44119K22,MA44119K,2,2,0.0,0.012688274840342122,0.11711963332029962,2.0212385323801235E-4,0.8699899679861203
MA44139Q12,MA44139Q,1,2,0.4730849542721361,0.09955923927688741,0.009642541589879466,0.009254780634664677,0.4084584842264324
MA44139Q13,MA44139Q,1,3,0.3347050579175546,0.0704376257318673,0.013029156361114345,0.00769429236443922,0.5741338676250246
MA44155G12,MA44155G,1,2,0.7837846658263423,0.16494501543938886,0.047559911505103004,0.002718504289205834,9.919029399599697E-4
MA44155G22,MA44155G,2,2,0.7764456142905218,0.19311308938869545,0.02676563188649538,0.0026930492835790065,9.82615150708284E-4
MA44161K42,MA44161K,4,2,0.08514916146430204,0.0866913626337946,0.05218272013781388,0.0016532160202214913,0.774323539743868
MA44161K52,MA44161K,5,2,0.08514916146430204,0.0866913626337946,0.05218272013781388,0.0016532160202214913,0.774323539743868
MA44173K14,MA44173K,1,4,0.0,0.011890863289458688,0.02435239140623968,9.526123337848156E-5,0.963661484070923
MA44250B22,MA44250B,2,2,0.0,0.0076371057638024665,0.059579554239592325,2.173822994463637E-4,0.9325659576971589
MA44250B32,MA44250B,3,2,0.0,0.034130546090315836,0.09762000002580046,2.0234287501212775E-4,0.8680471110088717
MA44254E12,MA44254E,1,2,0.0,0.027246513078088792,0.03599932168874447,0.002217750785623127,0.9345364144475437
MA44254E13,MA44254E,1,3,0.0,0.027488907420694507,0.036203587470513145,0.002227640431112106,0.9340798646776802
MA44257G22,MA44257G,2,2,0.4877207806893648,0.05092340853064814,0.004914254263320381,0.009713395309957957,0.4467281612067088
MA44257G25,MA44257G,2,5,0.4908331129554343,0.05124837021721839,0.005156472365594345,0.009721236702931308,0.4430408077588217
MA44257G32,MA44257G,3,2,0.0,0.3757297244411664,0.005780102386962229,0.03555763962862467,0.5829325335432467
MA44257G33,MA44257G,3,3,0.0,0.37892326226204576,0.0060777624713714085,0.03566124478075544,0.5793377304858274
MA44260K17,MA44260K,1,7,0.0,0.298713150155568,0.2502103969084899,0.009382441823884037,0.44169401111205814
MA44260K22,MA44260K,2,2,0.0,0.4523525394794693,0.21463364627393186,0.018724907580606125,0.3142889066659928
MA44261K12,MA44261K,1,2,0.0,0.005972268682133232,0.01906294371717647,0.0011676396186119052,0.9737971479820783
MA44306O12,MA44306O,1,2,0.0,0.049665746142274966,0.055249688346468165,0.0019115926650035142,0.8931729728462534
MA44311L12,MA44311L,1,2,0.8178487581414066,0.08539239678951464,0.025533315846187093,0.002373242950563164,0.06885228627232866
MA44311L13,MA44311L,1,3,0.2145273468403539,0.02239901221495278,0.0043526727373243085,0.004614470797109019,0.75410649741026
MA44311L22,MA44311L,2,2,0.6085154842610982,0.30504824630922134,0.03344133977383905,0.001765797244239975,0.05122913241160135
MA44311L23,MA44311L,2,3,0.1970938937311097,0.09880298561989224,0.007039216760272171,0.004239478231125145,0.6928244256576008
