Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_55up,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_p.disability_lot,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_55up,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_p.disability_lot,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_55up,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_p.disability_lot,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_55up,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_p.disability_lot,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_55up,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_p.disability_lot,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
436,3619.391221914774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041243114,1.2456638454209517,-0.4205222108018365,0.0,0.8197086316381665,4.216173426245057,-1.343147793294503,-1.8338366383594322,1.6994129666138855,0.2529502683408138,-1.2671347130872055,1.1000575204997127,-0.4342585456861006,-0.5709842737941764,0.4370705469669742,5.421096133358542,-1.5687800551614273,-2.091987705741387,1.5097318435962712,0.442051004237609,-0.7532217556043616,1.228853038452652,-0.7053934743348951,-1.3361893083425487,-0.06918827995835229,5.2945490633134344,-1.5906199842967155,-2.0186698449658467,-272.76449999172235,0.6513370788425211,2.293590939320255,1.3913449434632608,0.0,0.0,-0.14587733734388184,5.400084970651164,-1.1261477411397183,-1.6893828156504405,-18.935412333919995,0.24749678279127535,-0.15987089298534785,-0.03665461600851328,-0.03701219983404293,-0.1000459104337585,31.94779392917951,2.450286634287414,3.5789550109870483,0.44579955621823286,3.3264954215443545
437,3619.391221914747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041244167,1.2456638454208695,-0.4205222108019393,0.0,0.8197086316383047,4.2161734262409984,-1.3431477932945668,-1.8338366383597502,1.699412966612416,0.25295026834091666,-1.2671347130867794,1.1000575205000749,-0.4342585456859732,-0.5709842737940315,0.437070546967333,5.421096133355195,-1.5687800551618638,-2.091987705741665,1.5097318435950566,0.44205100423716115,-0.7532217555953531,1.2288530384530545,-0.7053934743343279,-1.3361893083436185,-0.06918827996037942,5.294549063310806,-1.5906199842968884,-2.0186698449676856,-273.17072117816156,0.6513370788433096,2.293590939322107,1.391344943464116,0.0,0.0,-0.1458773373448651,5.400084970648393,-1.126147741140045,-1.689382815651413,-18.938172147626723,0.2474967827915336,-0.15987089298605842,-0.036654616008701776,-0.0370121998383848,-0.1000459104339356,31.947793924177233,2.45028663388597,3.5789550105573493,0.4457995562172242,3.32649542153283
438,3619.3912219147187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041245197,1.2456638454207873,-0.4205222108020421,0.0,0.8197086316384402,4.2161734262369555,-1.34314779329463,-1.8338366383600673,1.6994129666109534,0.25295026834101847,-1.267134713086349,1.1000575205004341,-0.4342585456858476,-0.5709842737938879,0.4370705469676883,5.421096133351859,-1.5687800551622988,-2.0919877057419423,1.5097318435938478,0.4420510042367151,-0.7532217555863838,1.2288530384534533,-0.7053934743337638,-1.3361893083446834,-0.06918827996239552,5.294549063308188,-1.5906199842970605,-2.0186698449695166,-273.57582281539334,0.6513370788440941,2.293590939323951,1.3913449434649665,0.0,0.0,-0.145877337345845,5.4000849706456355,-1.1261477411403704,-1.6893828156523814,-18.940924355266404,0.24749678279179113,-0.1598708929867659,-0.03665461600888951,-0.037012199842706026,-0.10004591043411155,31.947793919199768,2.4502866334864315,3.578955010129712,0.44579955621622913,3.3264954215213605
439,3619.3912219146914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504124623,1.245663845420706,-0.42052221080214364,0.0,0.8197086316385757,4.2161734262329436,-1.3431477932946936,-1.8338366383603824,1.6994129666095004,0.2529502683411203,-1.2671347130859265,1.1000575205007923,-0.4342585456857217,-0.5709842737937448,0.4370705469680424,5.421096133348551,-1.568780055162731,-2.0919877057422167,1.5097318435926468,0.4420510042362721,-0.7532217555774714,1.2288530384538514,-0.7053934743332033,-1.336189308345742,-0.06918827996440108,5.294549063305591,-1.5906199842972324,-2.018669844971336,-273.9798110616502,0.6513370788448748,2.2935909393257825,1.3913449434658127,0.0,0.0,-0.14587733734681751,5.4000849706429,-1.1261477411406933,-1.6893828156533435,-18.943668998679954,0.24749678279204684,-0.1598708929874685,-0.0366546160090759,-0.03701219984700066,-0.10004591043428658,31.94779391425201,2.4502866330893514,3.5789550097046896,0.44579955621523354,3.326495421509968
440,3619.3912219146637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041247257,1.2456638454206252,-0.4205222108022448,0.0,0.8197086316387101,4.216173426228958,-1.343147793294756,-1.8338366383606957,1.6994129666080544,0.2529502683412212,-1.267134713085506,1.1000575205011487,-0.4342585456855963,-0.5709842737936012,0.43707054696839426,5.421096133345264,-1.56878005516316,-2.0919877057424903,1.5097318435914515,0.4420510042358316,-0.7532217555686069,1.2288530384542469,-0.7053934743326453,-1.336189308346794,-0.06918827996639514,5.294549063303013,-1.5906199842974025,-2.0186698449731453,-274.3826920244758,0.6513370788456506,2.2935909393276055,1.3913449434666545,0.0,0.0,-0.14587733734778566,5.400084970640182,-1.126147741141015,-1.689382815654301,-18.946406119359736,0.24749678279230103,-0.15987089298816765,-0.03665461600926137,-0.03701219985127216,-0.10004591043446072,31.947793909331153,2.4502866326944144,3.5789550092819646,0.4457995562142442,3.3264954214986306
441,3619.391221914637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041248274,1.2456638454205444,-0.42052221080234586,0.0,0.8197086316388437,4.216173426224987,-1.3431477932948186,-1.833836638361007,1.6994129666066164,0.2529502683413219,-1.2671347130850867,1.1000575205015029,-0.43425854568547173,-0.5709842737934598,0.43707054696874453,5.421096133341989,-1.5687800551635869,-2.0919877057427616,1.509731843590263,0.442051004235393,-0.7532217555597874,1.2288530384546401,-0.7053934743320903,-1.3361893083478413,-0.06918827996837791,5.294549063300441,-1.5906199842975726,-2.0186698449749456,-274.7844717612725,0.6513370788464226,2.2935909393294183,1.3913449434674905,0.0,0.0,-0.1458773373487482,5.400084970637474,-1.126147741141335,-1.6893828156552528,-18.949135758458507,0.2474967827925542,-0.15987089298886287,-0.03665461600944581,-0.03701219985552145,-0.10004591043463378,31.94779390443593,2.450286632301526,3.5789550088614397,0.4457995562132627,3.3264954214873588
442,3619.3912219146096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504124929,1.2456638454204645,-0.42052221080244584,0.0,0.8197086316389768,4.216173426221035,-1.3431477932948805,-1.8338366383613172,1.699412966605186,0.25295026834142176,-1.2671347130846682,1.1000575205018548,-0.4342585456853481,-0.5709842737933187,0.4370705469690923,5.421096133338728,-1.5687800551640125,-2.091987705743032,1.5097318435890807,0.44205100423495675,-0.753221755551016,1.2288530384550311,-0.7053934743315381,-1.3361893083488825,-0.06918827997035125,5.294549063297882,-1.5906199842977415,-2.0186698449767366,-275.1851562798498,0.6513370788471908,2.2935909393312217,1.3913449434683234,0.0,0.0,-0.1458773373497063,5.4000849706347775,-1.1261477411416525,-1.6893828156561999,-18.951857956792868,0.24749678279280582,-0.15987089298955456,-0.03665461600962934,-0.03701219985974794,-0.10004591043480592,31.947793899567255,2.4502866319107452,3.578955008443167,0.44579955621228756,3.326495421476136
443,3619.3912219145823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041250304,1.2456638454203854,-0.4205222108025452,0.0,0.8197086316391093,4.2161734262171136,-1.343147793294942,-1.8338366383616251,1.6994129666037643,0.2529502683415213,-1.2671347130842545,1.1000575205022056,-0.4342585456852254,-0.5709842737931787,0.4370705469694387,5.421096133335495,-1.568780055164436,-2.0919877057433016,1.509731843587906,0.4420510042345233,-0.7532217555422974,1.2288530384554206,-0.7053934743309901,-1.3361893083499181,-0.06918827997231328,5.294549063295346,-1.5906199842979096,-2.018669844978517,-275.5847515389626,0.6513370788479538,2.2935909393330127,1.3913449434691514,0.0,0.0,-0.1458773373506577,5.400084970632103,-1.1261477411419687,-1.6893828156571413,-18.95457275484673,0.2474967827930565,-0.15987089299024257,-0.03665461600981184,-0.037012199863949734,-0.10004591043497729,31.94779389472674,2.450286631522253,3.5789550080273362,0.4457995562113122,3.326495421464983
444,3619.3912219145554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041251303,1.245663845420306,-0.42052221080264446,0.0,0.8197086316392406,4.216173426213203,-1.3431477932950036,-1.8338366383619322,1.699412966602349,0.25295026834162004,-1.2671347130838397,1.1000575205025533,-0.43425854568510314,-0.5709842737930395,0.43707054696978237,5.421096133332268,-1.5687800551648552,-2.0919877057435685,1.509731843586736,0.442051004234092,-0.7532217555336214,1.2288530384558067,-0.7053934743304447,-1.3361893083509482,-0.06918827997426368,5.294549063292812,-1.5906199842980766,-2.0186698449802876,-275.9832634488503,0.6513370788487126,2.2935909393347953,1.3913449434699743,0.0,0.0,-0.14587733735160444,5.400084970629436,-1.1261477411422836,-1.689382815658078,-18.957280192772288,0.24749678279330517,-0.15987089299092644,-0.036654616009993306,-0.03701219986812942,-0.10004591043514734,31.947793889911548,2.4502866311358047,3.5789550076137013,0.4457995562103516,3.3264954214538864
445,3619.3912219145286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041252302,1.2456638454202271,-0.42052221080274343,0.0,0.8197086316393716,4.216173426209322,-1.3431477932950646,-1.833836638362237,1.6994129666009432,0.2529502683417179,-1.2671347130834332,1.100057520502901,-0.43425854568498073,-0.5709842737928997,0.43707054697012615,5.421096133329069,-1.568780055165273,-2.091987705743834,1.5097318435855742,0.4420510042336629,-0.7532217555249946,1.2288530384561915,-0.7053934743299015,-1.3361893083519722,-0.06918827997620318,5.2945490632903,-1.5906199842982423,-2.018669844982049,-276.38069787175635,0.6513370788494677,2.2935909393365685,1.3913449434707927,0.0,0.0,-0.14587733735254668,5.400084970626788,-1.126147741142596,-1.6893828156590092,-18.959980310397018,0.24749678279355247,-0.15987089299160698,-0.036654616010173814,-0.03701219987228681,-0.10004591043531673,31.94779388512249,2.450286630751413,3.5789550072022713,0.4457995562093901,3.326495421442858
446,3619.3912219145022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041253293,1.2456638454201492,-0.4205222108028409,0.0,0.8197086316395017,4.216173426205455,-1.3431477932951252,-1.8338366383625402,1.6994129665995434,0.25295026834181583,-1.2671347130830253,1.100057520503246,-0.43425854568485933,-0.570984273792762,0.4370705469704671,5.4210961333258805,-1.5687800551656887,-2.0919877057440988,1.5097318435844176,0.442051004233236,-0.7532217555164146,1.2288530384565748,-0.7053934743293615,-1.3361893083529905,-0.06918827997813363,5.294549063287797,-1.5906199842984072,-2.0186698449838003,-276.77706062244687,0.6513370788502187,2.2935909393383325,1.3913449434716074,0.0,0.0,-0.14587733735348324,5.4000849706241505,-1.126147741142907,-1.6893828156599355,-18.962673147225836,0.24749678279379844,-0.1598708929922838,-0.03665461601035337,-0.03701219987642156,-0.10004591043548527,31.94779388035942,2.4502866303691153,3.578955006793076,0.44579955620843237,3.3264954214318934
447,3619.391221914476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041254283,1.2456638454200712,-0.4205222108029381,0.0,0.8197086316396316,4.216173426201614,-1.3431477932951854,-1.833836638362842,1.6994129665981514,0.2529502683419136,-1.2671347130826178,1.1000575205035885,-0.4342585456847393,-0.5709842737926245,0.43707054697080544,5.4210961333227115,-1.568780055166103,-2.091987705744362,1.5097318435832667,0.44205100423281185,-0.7532217555078736,1.2288530384569547,-0.7053934743288245,-1.336189308354005,-0.06918827998005447,5.29454906328531,-1.5906199842985713,-2.018669844985543,-277.1723574687269,0.6513370788509661,2.2935909393400884,1.3913449434724174,0.0,0.0,-0.14587733735441535,5.400084970621531,-1.1261477411432175,-1.6893828156608581,-18.965358742443556,0.24749678279404383,-0.15987089299295695,-0.03665461601053197,-0.03701219988053571,-0.10004591043565278,31.947793875620302,2.4502866299887205,3.5789550063859266,0.4457995562074833,3.3264954214209927
448,3619.3912219144504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504125526,1.2456638454199938,-0.42052221080303537,0.0,0.8197086316397598,4.216173426197797,-1.3431477932952454,-1.8338366383631415,1.6994129665967668,0.2529502683420099,-1.2671347130822126,1.1000575205039291,-0.4342585456846196,-0.5709842737924884,0.43707054697114195,5.421096133319563,-1.5687800551665143,-2.0919877057446237,1.5097318435821225,0.44205100423239,-0.7532217554993892,1.2288530384573335,-0.7053934743282908,-1.3361893083550127,-0.0691882799819621,5.294549063282841,-1.5906199842987356,-2.0186698449872758,-277.5665941319358,0.6513370788517094,2.293590939341833,1.391344943473223,0.0,0.0,-0.14587733735534186,5.400084970618928,-1.126147741143525,-1.6893828156617743,-18.96803713492237,0.24749678279428733,-0.15987089299362617,-0.036654616010709545,-0.037012199884624605,-0.10004591043581947,31.947793870909518,2.450286629610666,3.578955005981271,0.4457995562065363,3.3264954214101303
449,3619.391221914424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041256246,1.245663845419917,-0.42052221080313157,0.0,0.8197086316398884,4.2161734261939925,-1.3431477932953049,-1.83383663836344,1.69941296659539,0.2529502683421063,-1.2671347130818118,1.100057520504268,-0.43425854568450084,-0.5709842737923528,0.4370705469714773,5.421096133316425,-1.568780055166923,-2.0919877057448844,1.5097318435809843,0.4420510042319703,-0.753221755490947,1.2288530384577099,-0.7053934743277593,-1.336189308356015,-0.06918827998386176,5.2945490632803764,-1.5906199842988975,-2.0186698449889993,-277.95977628745834,0.651337078852448,2.293590939343568,1.3913449434740237,0.0,0.0,-0.1458773373562635,5.400084970616332,-1.1261477411438308,-1.6893828156626856,-18.97070836321828,0.24749678279452933,-0.15987089299429177,-0.03665461601088612,-0.03701219988869228,-0.10004591043598508,31.947793866223368,2.4502866292345735,3.578955005578715,0.44579955620559814,3.3264954213993354
450,3619.3912219143976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041257205,1.2456638454198397,-0.42052221080322805,0.0,0.8197086316400154,4.216173426190202,-1.3431477932953653,-1.8338366383637372,1.6994129665940207,0.25295026834220197,-1.267134713081415,1.1000575205046061,-0.4342585456843814,-0.5709842737922166,0.4370705469718116,5.4210961333132985,-1.5687800551673303,-2.091987705745143,1.5097318435798526,0.44205100423155264,-0.7532217554825457,1.228853038458084,-0.7053934743272305,-1.336189308357012,-0.06918827998574831,5.294549063277921,-1.5906199842990587,-2.0186698449907134,-278.3519095652069,0.6513370788531828,2.2935909393452945,1.3913449434748208,0.0,0.0,-0.14587733735718036,5.4000849706137455,-1.1261477411441358,-1.6893828156635928,-18.97337246557939,0.24749678279477053,-0.1598708929949542,-0.03665461601106183,-0.03701219989274051,-0.10004591043614991,31.947793861560296,2.4502866288602703,3.5789550051780963,0.44579955620466427,3.326495421388607
451,3619.3912219143717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504125818,1.245663845419764,-0.42052221080332297,0.0,0.8197086316401426,4.216173426186451,-1.3431477932954239,-1.8338366383640319,1.699412966592658,0.25295026834229706,-1.267134713081017,1.1000575205049414,-0.4342585456842637,-0.5709842737920824,0.43707054697214287,5.421096133310205,-1.5687800551677344,-2.0919877057454,1.5097318435787266,0.44205100423113725,-0.7532217554741945,1.2288530384584564,-0.7053934743267056,-1.3361893083580039,-0.06918827998763032,5.294549063275494,-1.59061998429922,-2.0186698449924187,-278.74299955010156,0.6513370788539137,2.2935909393470117,1.391344943475614,0.0,0.0,-0.14587733735809266,5.400084970611188,-1.1261477411444387,-1.6893828156644948,-18.976029479951308,0.24749678279501028,-0.1598708929956128,-0.036654616011236575,-0.03701219989676416,-0.10004591043631386,31.947793856924847,2.450286628488249,3.5789550047798873,0.44579955620373396,3.326495421377925
452,3619.391221914346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041259137,1.2456638454196878,-0.4205222108034183,0.0,0.8197086316402685,4.216173426182709,-1.3431477932954832,-1.8338366383643254,1.699412966591303,0.25295026834239165,-1.267134713080621,1.1000575205052752,-0.43425854568414674,-0.5709842737919494,0.4370705469724725,5.4210961333071195,-1.5687800551681372,-2.091987705745656,1.5097318435776068,0.4420510042307241,-0.7532217554658834,1.2288530384588268,-0.7053934743261826,-1.3361893083589906,-0.0691882799894968,5.294549063273072,-1.59061998429938,-2.018669844994115,-279.1330517825622,0.6513370788546406,2.2935909393487197,1.3913449434764025,0.0,0.0,-0.1458773373589998,5.400084970608637,-1.1261477411447398,-1.6893828156653918,-18.978679443972446,0.24749678279524817,-0.1598708929962683,-0.036654616011410485,-0.03701219990076869,-0.10004591043647705,31.94779385231195,2.450286628117992,3.5789550043835896,0.44579955620280765,3.3264954213673077
453,3619.3912219143203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28908050412601,1.2456638454196123,-0.42052221080351243,0.0,0.8197086316403944,4.216173426178992,-1.343147793295541,-1.8338366383646172,1.6994129665899553,0.25295026834248585,-1.2671347130802284,1.100057520505607,-0.4342585456840301,-0.5709842737918163,0.437070546972801,5.4210961333040535,-1.5687800551685376,-2.091987705745911,1.5097318435764926,0.44205100423031307,-0.7532217554576177,1.2288530384591954,-0.7053934743256625,-1.336189308359972,-0.06918827999135505,5.294549063270667,-1.5906199842995379,-2.018669844995802,-279.5220717589691,0.6513370788553643,2.2935909393504192,1.391344943477187,0.0,0.0,-0.14587733735990208,5.400084970606102,-1.1261477411450398,-1.6893828156662847,-18.98132239498549,0.24749678279548593,-0.1598708929969201,-0.036654616011583395,-0.03701219990475193,-0.10004591043663934,31.947793847723606,2.450286627749697,3.578955003989396,0.4457995562018864,3.3264954213567375
454,3619.3912219142953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504126105,1.2456638454195377,-0.4205222108036057,0.0,0.8197086316405188,4.216173426175291,-1.3431477932955989,-1.833836638364908,1.6994129665886148,0.25295026834257966,-1.2671347130798398,1.100057520505938,-0.43425854568391337,-0.570984273791683,0.4370705469731279,5.421096133301002,-1.5687800551689355,-2.0919877057461638,1.509731843575385,0.4420510042299045,-0.753221755449398,1.2288530384595624,-0.7053934743251448,-1.336189308360948,-0.06918827999320423,5.2945490632682715,-1.5906199842996962,-2.01866984499748,-279.91006493212967,0.6513370788560842,2.2935909393521086,1.3913449434779677,0.0,0.0,-0.14587733736079972,5.400084970603578,-1.1261477411453373,-1.689382815667172,-18.983958370036607,0.24749678279572165,-0.15987089299756838,-0.03665461601175537,-0.03701219990871288,-0.10004591043680065,31.94779384316041,2.450286627383474,3.5789550035974043,0.44579955620097206,3.3264954213462343
455,3619.3912219142703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041261997,1.2456638454194633,-0.4205222108036991,0.0,0.8197086316406422,4.216173426171607,-1.3431477932956568,-1.8338366383651972,1.6994129665872801,0.2529502683426731,-1.2671347130794481,1.1000575205062664,-0.4342585456837979,-0.570984273791552,0.43707054697345166,5.421096133297963,-1.5687800551693323,-2.0919877057464165,1.509731843574282,0.4420510042294979,-0.7532217554412199,1.228853038459927,-0.7053934743246301,-1.336189308361918,-0.06918827999504408,5.294549063265886,-1.5906199842998543,-2.0186698449991503,-280.2970367117445,0.6513370788567996,2.2935909393537894,1.3913449434787437,0.0,0.0,-0.14587733736169237,5.400084970601064,-1.1261477411456349,-1.6893828156680557,-18.986587405877813,0.24749678279595635,-0.15987089299821353,-0.03665461601192655,-0.03701219991265331,-0.10004591043696116,31.947793838621166,2.4502866270191466,3.5789550032074398,0.44579955620006234,3.3264954213357782
456,3619.391221914245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504126294,1.245663845419389,-0.42052221080379226,0.0,0.8197086316407661,4.21617342616794,-1.3431477932957145,-1.8338366383654845,1.699412966585954,0.25295026834276557,-1.267134713079063,1.1000575205065928,-0.4342585456836835,-0.5709842737914212,0.437070546973775,5.421096133294938,-1.5687800551697266,-2.0919877057466674,1.5097318435731857,0.44205100422909355,-0.7532217554330858,1.2288530384602898,-0.7053934743241181,-1.3361893083628842,-0.06918827999687392,5.294549063263511,-1.5906199843000097,-2.0186698450008094,-280.68299246485515,0.651337078857511,2.2935909393554605,1.3913449434795153,0.0,0.0,-0.1458773373625801,5.400084970598563,-1.126147741145929,-1.689382815668933,-18.98920953897222,0.24749678279618958,-0.15987089299885474,-0.036654616012096644,-0.03701219991657292,-0.10004591043712076,31.94779383410575,2.450286626656739,3.5789550028195394,0.4457995561991573,3.3264954213253874
457,3619.39122191422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504126387,1.2456638454193147,-0.4205222108038849,0.0,0.8197086316408893,4.2161734261643,-1.3431477932957718,-1.8338366383657707,1.699412966584634,0.25295026834285794,-1.2671347130786776,1.1000575205069176,-0.43425854568356964,-0.5709842737912914,0.4370705469740966,5.421096133291937,-1.568780055170118,-2.0919877057469165,1.509731843572095,0.44205100422869076,-0.7532217554249945,1.2288530384606506,-0.7053934743236083,-1.3361893083638443,-0.06918827999869205,5.294549063261156,-1.5906199843001652,-2.0186698450024614,-281.06793751629243,0.6513370788582193,2.2935909393571237,1.391344943480283,0.0,0.0,-0.1458773373634632,5.4000849705960805,-1.1261477411462224,-1.689382815669807,-18.991824805495785,0.2474967827964214,-0.15987089299949314,-0.03665461601226601,-0.037012199920472395,-0.10004591043727952,31.947793829613808,2.450286626296194,3.5789550024336334,0.4457995561982597,3.32649542131503
458,3619.391221914195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.28908050412648,1.2456638454192412,-0.42052221080397667,0.0,0.8197086316410109,4.216173426160681,-1.3431477932958287,-1.833836638366055,1.6994129665833209,0.25295026834294954,-1.2671347130782933,1.100057520507241,-0.4342585456834557,-0.5709842737911616,0.4370705469744153,5.421096133288953,-1.568780055170509,-2.0919877057471643,1.5097318435710096,0.4420510042282904,-0.7532217554169394,1.2288530384610088,-0.7053934743231024,-1.3361893083648009,-0.06918828000050252,5.294549063258814,-1.5906199843003201,-2.0186698450041054,-281.45187714911896,0.6513370788589237,2.2935909393587797,1.3913449434810476,0.0,0.0,-0.1458773373643431,5.400084970593614,-1.126147741146515,-1.6893828156706767,-18.994433241340616,0.2474967827966528,-0.15987089300012802,-0.03665461601243446,-0.03701219992435247,-0.10004591043743748,31.94779382514436,2.45028662593744,3.578955002049652,0.44579955619736517,3.326495421304744
459,3619.3912219141703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504126573,1.2456638454191682,-0.420522210804068,0.0,0.8197086316411327,4.216173426157076,-1.3431477932958849,-1.8338366383663378,1.6994129665820148,0.25295026834304113,-1.2671347130779125,1.100057520507563,-0.4342585456833426,-0.570984273791033,0.4370705469747332,5.421096133285979,-1.5687800551708964,-2.0919877057474117,1.5097318435699303,0.44205100422789256,-0.7532217554089321,1.228853038461366,-0.7053934743225991,-1.3361893083657523,-0.06918828000230398,5.294549063256481,-1.5906199843004747,-2.0186698450057405,-281.83481660506186,0.6513370788596248,2.2935909393604264,1.3913449434818075,0.0,0.0,-0.14587733736521732,5.400084970591155,-1.1261477411468057,-1.689382815671542,-18.997034882119433,0.24749678279688284,-0.1598708930007595,-0.036654616012602,-0.03701219992821079,-0.1000459104375948,31.947793820699673,2.4502866255807008,3.5789550016678158,0.44579955619647055,3.326495421294502
460,3619.3912219141453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041266646,1.2456638454190951,-0.42052221080415886,0.0,0.8197086316412535,4.216173426153483,-1.3431477932959421,-1.8338366383666194,1.6994129665807156,0.2529502683431316,-1.2671347130775348,1.1000575205078824,-0.4342585456832305,-0.570984273790905,0.4370705469750498,5.421096133283015,-1.5687800551712827,-2.0919877057476572,1.5097318435688565,0.44205100422749655,-0.7532217554009673,1.2288530384617211,-0.7053934743220972,-1.3361893083666974,-0.06918828000409487,5.294549063254153,-1.5906199843006277,-2.018669845007366,-282.21676108495006,0.6513370788603219,2.2935909393620633,1.3913449434825635,0.0,0.0,-0.14587733736608696,5.400084970588702,-1.126147741147094,-1.6893828156724016,-18.999629763165316,0.24749678279711107,-0.15987089300138765,-0.03665461601276863,-0.037012199932048837,-0.10004591043775093,31.947793816278235,2.4502866252258384,3.578955001287988,0.4457995561955884,3.3264954212843296
461,3619.391221914121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.289080504126757,1.2456638454190234,-0.4205222108042493,0.0,0.8197086316413739,4.216173426149911,-1.3431477932959974,-1.8338366383668996,1.6994129665794233,0.2529502683432225,-1.2671347130771589,1.1000575205082015,-0.43425854568311767,-0.5709842737907763,0.43707054697536507,5.421096133280067,-1.5687800551716662,-2.0919877057479015,1.509731843567788,0.44205100422710264,-0.7532217553930407,1.228853038462074,-0.7053934743215984,-1.3361893083676382,-0.06918828000587801,5.294549063251838,-1.5906199843007793,-2.0186698450089833,-282.5977157491336,0.6513370788610151,2.293590939363691,1.3913449434833156,0.0,0.0,-0.1458773373669512,5.400084970586264,-1.1261477411473815,-1.6893828156732573,-19.00221791953653,0.24749678279733872,-0.15987089300201252,-0.03665461601293441,-0.03701219993586775,-0.10004591043790642,31.94779381187928,2.450286624872739,3.5789550009100517,0.44579955619470807,3.3264954212741857
462,3619.3912219140966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2890805041268485,1.2456638454189515,-0.420522210804339,0.0,0.8197086316414939,4.216173426146371,-1.3431477932960527,-1.8338366383671778,1.6994129665781372,0.25295026834331197,-1.2671347130767834,1.1000575205085186,-0.4342585456830066,-0.5709842737906501,0.4370705469756779,5.42109613327715,-1.568780055172048,-2.091987705748144,1.5097318435667255,0.4420510042267103,-0.7532217553851575,1.2288530384624259,-0.7053934743211023,-1.3361893083685745,-0.06918828000764875,5.2945490632495495,-1.5906199843009312,-2.0186698450105935,-282.97768571790056,0.6513370788617048,2.2935909393653113,1.3913449434840637,0.0,0.0,-0.14587733736781183,5.400084970583853,-1.126147741147667,-1.6893828156741086,-19.004799386019968,0.24749678279756446,-0.15987089300263466,-0.03665461601309946,-0.037012199939666895,-0.10004591043806109,31.947793807502933,2.4502866245214716,3.5789550005340804,0.4457995561938331,3.3264954212641134
