Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_low,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_low,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_low,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_low,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_low,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct
76,3631.5523629351674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.239909558785472,1.2249110135014971,-0.43833913857501006,0.0,0.8138435407224824,4.155391299619119,-1.360248784362309,-1.8525069180873708,0.0,0.25076460315880517,-1.2142163740453176,1.084356228594007,-0.4230296355660149,-0.5560616038658828,0.4394023389454944,5.407521973285543,-1.596284378570862,-2.117385567614786,-0.5486619182667888,0.42848759593299285,-0.7067548199419781,1.1962024885513995,-0.7498725025124882,-1.3896266395512973,-0.03113993858216529,5.293508175321324,-1.5874382004857268,-2.0224505938301816,-0.36936589613765064,0.6453837022252508,2.38027109394022,1.3058970427378036,-0.16742150572647135,-0.13403101855815708,-0.13808382927659965,5.373161023774402,-1.1172213682219987,-1.6514369242926246,0.0,0.2512149927361384,-0.15990936500842698,-0.036904488266372375,-0.05092791013569808,-0.1005557937841965,24.808171837157094,1.4345871892705058,2.8220356629175067,0.4378182476751446,3.5380445475267894
77,3631.5274753075614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.239279652880472,1.2246120654655177,-0.4386273956411496,0.0,0.8137104302426611,4.150873286730678,-1.3601800743977155,-1.8518064592076287,0.0,0.2514158535642861,-1.214412503910545,1.0849153567753653,-0.42344091090317093,-0.5567116987021162,0.4399430249530737,5.4041665394455904,-1.5976727185708635,-2.1195470540533257,-0.5486239735273505,0.42886165495260087,-0.7062568344017933,1.1926242306323953,-0.7481066007148744,-1.384450550638168,-0.044392279067408176,5.2868151206155956,-1.5815369668566408,-2.0185549530205233,-0.36992608775788766,0.6439364822197112,2.380415339410255,1.305038886017137,-0.1673437913803181,-0.13396012719335615,-0.13842067598159216,5.370830415190534,-1.1167014593913642,-1.649393234019022,0.0,0.25087486822923216,-0.16030125835836076,-0.037012876319281664,-0.05055739189127422,-0.10011935898963341,24.78489283114543,1.4649045222629296,2.7982029286236982,0.4512252860641861,3.51433089558396
78,3631.489923798157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.239602152568397,1.2249531595551206,-0.43909906596067844,0.0,0.8144111310791436,4.1554671937960785,-1.3608134761620436,-1.8522092425932912,0.0,0.2519302511389122,-1.2148031119433866,1.0853649373487861,-0.4238583073983835,-0.5571752098747369,0.4405496582745716,5.409706334399002,-1.5983942333485592,-2.120958018914748,-0.5486425799767728,0.4292218546643595,-0.7037531141955361,1.1900791035765024,-0.7468850773651582,-1.380805452369806,-0.06691624368671473,5.289759870071857,-1.5785075137855646,-2.0159219405784685,-0.369857074668582,0.6435768085757173,2.3804420705228204,1.3041724147525326,-0.1674287573045724,-0.13414094980940874,-0.13965728591292476,5.376922390684588,-1.1162544446852953,-1.647452026581574,0.0,0.250536067538736,-0.16049090101798819,-0.03706258579132206,-0.050026606853858444,-0.09968975085941548,24.7050694685094,1.508720283851639,2.7419454419589107,0.4624906052228663,3.495380153425533
79,3631.453854244696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2413350826273715,1.2260675599262367,-0.43946999008882076,0.0,0.8159942259473425,4.17162349448792,-1.3619920268924246,-1.8539415189946593,0.0,0.25168009812791386,-1.2153742653659894,1.085327486904928,-0.42371538400922554,-0.5569393821254951,0.44106297341648204,5.425575750235636,-1.597318566853278,-2.119632811263605,-0.5486880201737936,0.42892556896827116,-0.6980553816796464,1.191121557136069,-0.747394635654558,-1.3825296420582547,-0.0935332240915455,5.306317874513471,-1.5824765825225762,-2.0173492719801382,-0.36830906948946396,0.645344723902626,2.3803469580857217,1.3042478195386091,-0.16758022495413788,-0.13448003879365727,-0.1421473348661679,5.3921600286314435,-1.116330548656686,-1.6475726732787794,0.0,0.2506964123986966,-0.1602595121652304,-0.03699072793412848,-0.04953505299680558,-0.09960849941403407,24.62233445644337,1.5514710489253811,2.668987082928806,0.46172279596509247,3.495384642706652
80,3631.434826851015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2431951365947755,1.2271375462154888,-0.4395004390798669,0.0,0.8172785723121312,4.186460925428242,-1.3629551678868914,-1.8559340357527303,0.0,0.2508625978023293,-1.2157517736920926,1.0847619448616068,-0.42319387459597846,-0.5561492213067893,0.44103515869608717,5.439069289989686,-1.595106290467881,-2.1165851095213504,-0.5487199609015674,0.42835040602733043,-0.6941668838986231,1.1949269339434854,-0.7492108182024697,-1.3880776257740532,-0.10503131559283446,5.323104922108809,-1.5903503529771625,-2.0213401820327386,-0.36612525285999914,0.6478816639916307,2.380116510180527,1.3049929865122796,-0.16772758439479607,-0.13484841143232473,-0.14389234350873034,5.404195742176732,-1.1168551621551828,-1.6495520858921247,0.0,0.25114610963011824,-0.15973709167469002,-0.03683856729030719,-0.049034403466836456,-0.09982066750333052,24.751777162929674,1.583446057438824,2.64639795833872,0.4515768411744876,3.5177942297492066
81,3631.4264889293395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2442454239740144,1.227680980562517,-0.4394037454847258,0.0,0.8179026177206652,4.198291954136086,-1.3632661781975008,-1.8569147853387156,0.0,0.25025358580884444,-1.215986228385753,1.0843963591874024,-0.4228095362763676,-0.5556592634753339,0.4409796403572365,5.449931805710111,-1.5937588226256594,-2.1145989817181197,-0.5487751528001114,0.42793927228946216,-0.6923646125833126,1.1976864428109757,-0.7505442170557844,-1.392054674733224,-0.1070829518317697,5.33647929180246,-1.595476404033028,-2.0241373468604236,-0.3648364036245193,0.6493269381602697,2.379453540331224,1.3056419828223826,-0.16771860554818543,-0.1348349916851135,-0.14459486094857613,5.413946705511387,-1.1171134415630977,-1.651000229705429,0.0,0.2515732815357539,-0.15939553886795468,-0.03674034832877226,-0.04884676955019245,-0.10013796788721281,24.90221621244596,1.5967263954530604,2.650551305975363,0.4414868263516088,3.521299030232133
82,3631.4195452151016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2449014382807055,1.2279497656894025,-0.43918306637928434,0.0,0.8181287970618979,4.204017135229996,-1.3633289209224018,-1.8574828010665616,0.0,0.2496730676773297,-1.2160933063865726,1.0838567115128908,-0.42244529540990183,-0.5552000295056784,0.4406925562389028,5.45452726135363,-1.592413397649575,-2.112637174997252,-0.5489250618166517,0.42758291868656917,-0.6937738311769547,1.200355916987855,-0.7516594699086581,-1.3955185962006433,-0.10281604285066835,5.343325238528362,-1.5998836121290079,-2.0265499277533614,-0.36299796275498686,0.650340095176039,2.3787244785205437,1.3061337425062738,-0.16766511658090508,-0.13481467990615087,-0.14464559595366655,5.417445023460586,-1.1174100782257832,-1.6524512131043136,0.0,0.25184661955542875,-0.158954014094642,-0.036617809413508964,-0.04795942016922406,-0.10035021087035555,25.43088571208806,1.637841602641819,2.7117170704486284,0.433115712788194,3.5363503216450742
83,3631.4100066603573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2448920424517094,1.2278778474569354,-0.439042541331269,0.0,0.8180527852994056,4.211901557370433,-1.363065195801405,-1.8572986840162549,0.0,0.24955989468666526,-1.2161821181328925,1.0837674449278465,-0.4225015298373889,-0.5552537637489207,0.4406026370065341,5.4621903207899924,-1.5923539602664334,-2.1125389540894015,-0.5491270871418218,0.4276506598755873,-0.6957903292550951,1.201023760765103,-0.7519818427881644,-1.3960863390404825,-0.0981862440233251,5.351439331240933,-1.6005709601906422,-2.0267113586277454,-0.36252155848876355,0.6502598245775174,2.3774273050408907,1.306155986721957,-0.16755336421043032,-0.13437602998507125,-0.1440889251665256,5.424544108450435,-1.1170395326781233,-1.6522404871289855,0.0,0.25200087308513863,-0.1588017115199886,-0.03657741635990242,-0.04749185213885292,-0.10068338622209272,25.840301049122992,1.6665349082962229,2.7598246384785377,0.426236346488968,3.5017175018581814
84,3631.397666126807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.244199912743038,1.227445359709786,-0.4389481680944871,0.0,0.8175841242315345,4.212696039236273,-1.3625830934745942,-1.8563593460328256,0.0,0.24984901403212634,-1.216226490051126,1.0838205886767756,-0.42278822389789117,-0.5556911687641953,0.44054833635466295,5.463257130541835,-1.593118599119319,-2.113622483123717,-0.5494849235669858,0.4279498906927348,-0.7009293829792239,1.1998190934981012,-0.7512888159976856,-1.3936269705217734,-0.09378333881970198,5.3509761379293845,-1.5976789418160844,-2.0247166960286718,-0.36198017873185845,0.6490562679350471,2.3760540295671246,1.3056274113744186,-0.1673238992175373,-0.13370061595488847,-0.14312206529137456,5.425596363025862,-1.1163463296040999,-1.650798604123827,0.0,0.2518533661570072,-0.15873182067525513,-0.03656341615683057,-0.046238714374091605,-0.10082673773656979,26.638735900403862,1.7379713359782134,2.8546708003378622,0.4249776263671682,3.4607944976815475
85,3631.3908847364173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2432845237142875,1.2269755825953512,-0.43899189964984664,0.0,0.8170819302332569,4.206966396715377,-1.3622996145525261,-1.8553871143393765,0.0,0.250406853408632,-1.2161931187013395,1.084032688765392,-0.42320048909762714,-0.5562397543860043,0.4405778806826096,5.458238104145252,-1.5943055958016417,-2.1153991970845354,-0.5497479290412197,0.4283896659144656,-0.7055133561395709,1.1974378659569496,-0.7500401039072756,-1.3895912609223862,-0.0931264501941629,5.343337445407275,-1.5930087364390426,-2.021663314628762,-0.36203295105355565,0.6475466577272935,2.3755270089039753,1.3048307287653549,-0.16716837367521756,-0.13321631269314566,-0.14235547325350284,5.421155471012225,-1.11569277625106,-1.648846039815289,0.0,0.2514947900370978,-0.1588247124682779,-0.036594035418025445,-0.04517880016104567,-0.10072676291637496,27.278131540580407,1.8059525420307383,2.927956806558634,0.4294878384371923,3.433303685957134
86,3631.3896694010773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2432353819989252,1.226992420968373,-0.4390651129174867,0.0,0.817085457043099,4.2050498025771645,-1.3623970731116268,-1.8554130128279074,0.0,0.2505219194344479,-1.2162272115900208,1.0840611371967737,-0.42327733902516346,-0.5563290634174543,0.44058170843394845,5.456451432590129,-1.594479560228038,-2.115708157108052,-0.5498087952348184,0.4285085273116992,-0.7065653628417157,1.1969721006896246,-0.7497834844607907,-1.3888079911834958,-0.09421083503002162,5.340981967180545,-1.5922289846748843,-2.02114058756791,-0.3619185965531369,0.6473006770675337,2.3754973084269704,1.3046359566501269,-0.16713580687253624,-0.13318466592174483,-0.14228993188586211,5.4194625637692635,-1.1156648584519828,-1.6485201804489629,0.0,0.251365471815133,-0.15881214162733603,-0.03659149307170967,-0.04482701243247054,-0.10062587883095081,27.475623632112825,1.8316906138962767,2.9480484960638664,0.4313390962376376,3.4429837577026343
87,3631.3892857122864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243404495175448,1.2271093249604499,-0.43910054128979964,0.0,0.817185689220103,4.204731616860009,-1.3625486223555292,-1.8556494245600963,0.0,0.25047888288154296,-1.2162956643982634,1.0839587039515195,-0.4232600654386136,-0.5562895652622865,0.44052491067300825,5.455981462340651,-1.5942699542181407,-2.1154698148268847,-0.5498813135907281,0.4285224637304661,-0.7075577160838684,1.1972182727273424,-0.7498487105966156,-1.3890196313925367,-0.0949858553358254,5.340586090156228,-1.5927269241453785,-2.0213344572281917,-0.36134591941628263,0.6473861303977144,2.3754226260628073,1.304587353097385,-0.167115298885777,-0.13320987833434209,-0.14233168715272504,5.418827931198574,-1.1157560981194743,-1.6486353034841947,0.0,0.2512955570173443,-0.15869798405143412,-0.03656028609895699,-0.04431946695593786,-0.10055261873249242,27.756117396552717,1.8651005893966186,2.97629996106732,0.4317811143159888,3.459155971796103
88,3631.389127098196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434945627823715,1.2271594312866667,-0.4390934699626753,0.0,0.8172384082163268,4.2049473969941875,-1.3625911951287146,-1.8557307679893538,0.0,0.2504296609447127,-1.2163016518419951,1.0839328630514653,-0.42321166488936673,-0.5562424193686125,0.4405295570477849,5.456117909425888,-1.5941480059304023,-2.1152740818633053,-0.5498648454849189,0.42845352580342705,-0.7071228191695278,1.1974439237626477,-0.7499469733105115,-1.389381837930157,-0.09565549329925169,5.340960278506811,-1.5932178612262649,-2.0216449464540798,-0.3612226424052468,0.6475515950601323,2.3755876774316302,1.3046782945646305,-0.16713020886338928,-0.13326783564880057,-0.14248420120753585,5.418957035640281,-1.1158454635601205,-1.6488471969112994,0.0,0.25131990370376345,-0.15868197007726356,-0.036555394730915076,-0.044351731654212294,-0.10053744372137231,27.750375341253186,1.866031693628551,2.9744150776763125,0.4319110373520025,3.464113416422123
89,3631.3890790081277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243471495468136,1.227141423836199,-0.4390763526796188,0.0,0.8172149850400985,4.205219851016489,-1.3625601630734456,-1.855709318994407,0.0,0.2504229001063556,-1.2163008026669841,1.0839280217995213,-0.4232069849885963,-0.5562405402274573,0.4405204405925535,5.45636741747833,-1.594143083339427,-2.115269335760788,-0.5498706839224254,0.42845577848351163,-0.7072398558706976,1.1974811306893531,-0.7499617567398161,-1.3894227537388897,-0.09514684323881019,5.341244573902209,-1.59322667086282,-2.021645292419614,-0.36120970058928653,0.647539545333572,2.375519165354986,1.3046920115037155,-0.16712086364882545,-0.1332439955887487,-0.14243419245096195,5.419196589355864,-1.1158227430509797,-1.648853103015581,0.0,0.2513406695851242,-0.1586783431364971,-0.03655434889238044,-0.044334869934922534,-0.10055616421888212,27.766295560821476,1.866060387804393,2.976733042186983,0.4316681598846985,3.4602097945139905
90,3631.3890692614427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243472617795912,1.2271394369744195,-0.4390685337439943,0.0,0.8172110639240375,4.205380424100821,-1.3625502422319693,-1.855709272656876,0.0,0.2504127690372108,-1.2163026840084048,1.0839213622992268,-0.42319868427510576,-0.5562344109882624,0.44051645507186,5.456506169446435,-1.5941235064280515,-2.1152402020834327,-0.5498721747684219,0.4284486185882204,-0.707265916122671,1.1975215187871417,-0.7499804473699985,-1.3894842958517324,-0.0949586917923113,5.3414234250522705,-1.5932801696175454,-2.0216795740427016,-0.36118128338975164,0.647547585717232,2.3754994742018467,1.304709446809899,-0.16711626905173155,-0.13323840111207322,-0.14242358845783096,5.419329597811546,-1.1158226664017188,-1.6488815960197174,0.0,0.25135201116375017,-0.1586735181041056,-0.03655294415652393,-0.044322815696787705,-0.10056126415843326,27.78044751623939,1.86660290413805,2.9783226592632177,0.4316093856503694,3.4589548693203596
91,3631.389048439117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434770019897337,1.2271378634637502,-0.43905699848978397,0.0,0.8172055408391683,4.205670776084857,-1.3625367565032773,-1.8557164980127017,0.0,0.2503947222791853,-1.2163059405388355,1.0839078135181188,-0.42318576948037995,-0.5562227491428994,0.44050596104637074,5.456757362617493,-1.594085708412372,-2.115187977054628,-0.5498765061464473,0.42844003291061544,-0.7073313118730414,1.1975923796970902,-0.7500196029970165,-1.3895989219560265,-0.09456802184620834,5.341743232874934,-1.5933773615608484,-2.0217394953264467,-0.3611253792264471,0.6475593168242226,2.375465668561386,1.3047379812481348,-0.16710920595331655,-0.13323274332426943,-0.14239590033571425,5.419570199704935,-1.1158241270951883,-1.6489325018571679,0.0,0.25136813553581233,-0.15866342244721526,-0.03655003344871318,-0.0442973516127992,-0.10056711723717814,27.8149518615518,1.8678265917092007,2.9816508192651665,0.4315710541794217,3.456970106421254
92,3631.389015495378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434826748273013,1.2271374112957962,-0.43904707148172045,0.0,0.8172018093641857,4.205951791745513,-1.3625254823740363,-1.855723386479544,0.0,0.25037755050407656,-1.2163099734774978,1.083894570543878,-0.4231726797352821,-0.5562121304472244,0.4404957802141947,5.457000550776886,-1.594049329668276,-2.115136523600327,-0.549884595134933,0.4284310214837097,-0.7073883639704901,1.197650753173387,-0.7500614263126119,-1.3897064194522568,-0.09422497608402204,5.342042530935186,-1.59346414964177,-2.02178764638245,-0.36105663605339566,0.6475633790558384,2.375438085404682,1.3047651229561246,-0.16710164736067412,-0.13322845728082391,-0.14237234814171085,5.419804962558726,-1.1158270895642954,-1.6489812440850447,0.0,0.2513811293347223,-0.1586525916289722,-0.03654693339126219,-0.044268435305533725,-0.1005698483010606,27.863197203927335,1.869178675461085,2.9851781436207987,0.43159150436996657,3.455317377969283
93,3631.388931642567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434903235387442,1.2271380137446168,-0.43903501092900465,0.0,0.8171965500504211,4.206357703533456,-1.3625135466372662,-1.855738333266039,0.0,0.2503541924153015,-1.2163165043751083,1.083874745479905,-0.4231562330562774,-0.5561970431012981,0.4404761218461539,5.457352648236441,-1.5939967750044002,-2.1150669639486757,-0.5499055419240007,0.42842432377868206,-0.7074708490728441,1.1977125932470685,-0.7501373250305733,-1.3898560116723906,-0.09372102891479525,5.342450584408783,-1.593572710650184,-2.0218206809773607,-0.3609285124773136,0.6475487661800028,2.375404590952627,1.3047981442010799,-0.1670913915968504,-0.13322570622023622,-0.14233147869550364,5.420144023594671,-1.1158318453614944,-1.6490456689925101,0.0,0.25139268763356604,-0.15863456660402994,-0.03654180703435828,-0.04421726688613347,-0.10056905855001068,27.972713869784954,1.8713553904569589,2.990829813912261,0.43172064586714337,3.4532949310914227
94,3631.38878573929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434976807098166,1.2271411971069517,-0.4390279071031568,0.0,0.8171945996964907,4.20666648123781,-1.3625083135622271,-1.8557500817812125,0.0,0.2503365398769471,-1.2163264523902304,1.0838597690164309,-0.4231414578055215,-0.5561860070136002,0.44045815339173133,5.45761791082012,-1.5939550391446498,-2.1150123647960477,-0.5499425999043261,0.4284206580385396,-0.7074634190394856,1.197705975467363,-0.7502271350811246,-1.3899581681412574,-0.09352063869697162,5.34270514760241,-1.593621219653503,-2.0217651324747448,-0.3607499144791886,0.647491911774292,2.3753990511820477,1.304817755335948,-0.16708138095686492,-0.13322658618455396,-0.14231314748957,5.420397272245047,-1.1158396648338529,-1.64909212178756,0.0,0.25139154767511757,-0.15861626945577506,-0.03653663366334792,-0.0441592626781767,-0.10055914715918242,28.147674541598807,1.8733732488340953,2.9957938467698986,0.43199929014280175,3.4526940778573554
95,3631.388606187541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434957972728142,1.2271462370279005,-0.4390368668361324,0.0,0.8171977419257346,4.206538192613243,-1.362521872681686,-1.855752825043763,0.0,0.25034428123561464,-1.2163352238414042,1.0838641885754416,-0.42314524131007697,-0.556189875800694,0.4404505665617112,5.457499665550881,-1.5939634047249072,-2.115033905732907,-0.5499882603567833,0.42843514010389483,-0.7072844418937351,1.1975545635208986,-0.7502904710768118,-1.3898862059541708,-0.09401961166602747,5.342437346297048,-1.5935022311568674,-2.021540854576712,-0.36059121254280535,0.6473787768764555,2.375452674619184,1.304786657354234,-0.16708233552928747,-0.13323825343394655,-0.14233966802280398,5.420271412314809,-1.1158461474544445,-1.6490616519366652,0.0,0.25136048093177304,-0.15860987549688585,-0.0365348876934944,-0.04412651758935106,-0.1005368470369841,28.348614741211136,1.8735781816359955,2.9957355900819542,0.4324029964658539,3.455488334367054
96,3631.388504191087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434858333795678,1.2271494488903945,-0.4390570110086242,0.0,0.8172062656721498,4.205961846813528,-1.36254362594753,-1.8557332340241466,0.0,0.25037577498875513,-1.216338440652994,1.0838902725683663,-0.42316336982704256,-0.5562094580478704,0.440467729699744,5.456988988505263,-1.5940261797283544,-2.115124291907937,-0.5500105258070082,0.4284517354422027,-0.7069761379314062,1.1973316018535924,-0.7502695351515986,-1.3896487510914683,-0.09516853385769962,5.341717610517469,-1.5932619500487017,-2.0212745667996734,-0.3605635746149491,0.6472796814313374,2.375542965217901,1.3047207728950936,-0.16709343972666382,-0.1332517324972288,-0.14242301987951972,5.419764429724714,-1.1158485471700048,-1.648965631827684,0.0,0.2513195463448522,-0.158623394536488,-0.036538789417185295,-0.04415043025176149,-0.10051604595393067,28.432282923388534,1.8713303695638859,2.989092009308404,0.4326426578512985,3.460549132915994
97,3631.38848218961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243476102141875,1.2271484644399184,-0.43906938133913515,0.0,0.8172097899939899,4.205543562801635,-1.362554636541504,-1.8557178682012117,0.0,0.25039875527877936,-1.2163353774818662,1.083909033150421,-0.4231789059337144,-0.5562229396356402,0.44048273691446155,5.456620989937439,-1.5940730580945592,-2.1151918103151406,-0.550005761944916,0.4284629410067147,-0.7068147508585607,1.1972194083657053,-0.7502231402284185,-1.3894859678415608,-0.09581783785826357,5.341248583988193,-1.5931165002197971,-2.021156037119544,-0.3606243458238832,0.6472507977348609,2.375589355149896,1.3046771364777683,-0.16710424654257508,-0.1332595115110336,-0.14247002154486568,5.419401119601004,-1.1158460676687547,-1.6488979175825622,0.0,0.2512992751205338,-0.15863793601118797,-0.03654293315744236,-0.0441884092023957,-0.10050998357964762,28.40297249900569,1.8691883711639112,2.983465104879734,0.432644074877666,3.463286309181057
98,3631.388480624226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243474179766418,1.2271473602512708,-0.4390703964303325,0.0,0.8172103811387594,4.20545906188709,-1.362553659302502,-1.8557109906302924,0.0,0.2504027700913795,-1.2163341662702924,1.0839131545092033,-0.4231801122893802,-0.5562252797108771,0.44048861863662336,5.456545748940766,-1.5940819715358217,-2.115202017453081,-0.5499999436020117,0.42846129062904076,-0.7067738405024631,1.1972057840359465,-0.7502052619942678,-1.389454780619592,-0.09596053060683307,5.341165055082704,-1.5930923765231,-2.0211492022656454,-0.36065149053457884,0.6472543867921119,2.3755966260785355,1.3046713749362162,-0.16710618166770091,-0.13326008571757406,-0.1424842826939649,5.419328079277603,-1.1158459415790227,-1.6488882065371595,0.0,0.2512989567018298,-0.15864219847695182,-0.03654413151811302,-0.044202457609149474,-0.100510719655824,28.37646422547051,1.8685269336155612,2.9819430196712093,0.43260370456956787,3.463677760404848
99,3631.388480589047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243473630853691,1.2271469238241737,-0.43907004954510676,0.0,0.8172098646002094,4.205457956694698,-1.3625529136887378,-1.8557110376504298,0.0,0.2504028494106038,-1.2163335863172622,1.083912850036936,-0.4231802943673745,-0.5562248423117547,0.44048828844595295,5.456544368979361,-1.5940811945132742,-2.1152018166741215,-0.5499985378039903,0.4284617767941892,-0.706775792755448,1.1972078309948717,-0.7502037291511208,-1.3894552199905874,-0.09594262803669873,5.3411666159903595,-1.593092685374635,-2.02115170192692,-0.36065656948658426,0.6472561595932769,2.3755953493449558,1.3046707944109193,-0.16710672735761192,-0.13326071023542418,-0.14248239637194782,5.419326466214462,-1.1158458341269601,-1.6488885074587778,0.0,0.25129927007011954,-0.1586424121733463,-0.03654419026573195,-0.044204156754260544,-0.1005110626306503,28.371828995958605,1.868452024881749,2.98185254461762,0.432597836218696,3.4636276800234818
100,3631.3884805880734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2434737579841864,1.2271468452214667,-0.43906970199779183,0.0,0.8172098990695572,4.205460320329714,-1.362552248065077,-1.8557103028388842,0.0,0.2504026008512475,-1.2163336811351895,1.0839127079876858,-0.42317965138635977,-0.5562246557868942,0.4404886406098039,5.4565459664459395,-1.594080527862094,-2.115200403123637,-0.5499983756024115,0.4284609396792902,-0.70677276942919,1.197208167478916,-0.7502033350785491,-1.3894559323115434,-0.09594849434096388,5.341169277520885,-1.5930930833443897,-2.0211527240873974,-0.36065584438932713,0.6472564205974857,2.3755952581308573,1.3046713527833422,-0.16710651044580233,-0.1332606253697129,-0.14248359814895908,5.419328186129936,-1.115846150184461,-1.6488896934432296,0.0,0.251299736320793,-0.15864233727102095,-0.036544168385542274,-0.04420424202926497,-0.10051105584689218,28.37153430896054,1.8684492574757465,2.981847850328624,0.432597834531201,3.4636214346326306
101,3631.388480587907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243473657082137,1.227146778666257,-0.43906962577751785,0.0,0.8172098120556277,4.205460518914897,-1.3625520911858966,-1.8557102563829346,0.0,0.2504026134047694,-1.2163336224248453,1.0839126120188827,-0.4231796298890072,-0.5562245706435586,0.4404885429723254,5.456546003645153,-1.594080302909711,-2.1152002487933235,-0.5499983205134102,0.42846101509748086,-0.7067728724041747,1.1972080659062818,-0.7502032861557262,-1.3894559015685963,-0.09594651431008072,5.341169405188911,-1.5930927799544843,-2.0211524848218447,-0.3606559049517158,0.6472563056527302,2.3755950916510633,1.304671197442096,-0.16710656148020447,-0.13326074258788287,-0.1424833438910451,5.419328176987568,-1.1158461686070873,-1.6488897566823209,0.0,0.2512997125685748,-0.15864229726686344,-0.03654415752303249,-0.04420424488043963,-0.10051102092307278,28.371599240478943,1.8684477599698144,2.9818493526370013,0.43259871016302787,3.4636188178856235
