Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_aadt
162,3631.5511087535524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24637937576419,1.2327389709663485,-0.42797667145306306,0.0,0.8167763112493355,4.2046129047123815,-1.3638365428828085,-1.8588813936846809,0.24842574999861528,-1.2224168868355596,1.0911788280921673,-0.43790936552806076,-0.5599315935013347,0.4316108597090727,5.417986900762943,-1.587226519889627,-2.109646440133116,0.4406187469440648,-0.7069135529866757,1.2009722469392325,-0.7553038132246581,-1.405157039690579,-0.11601518959818014,5.315099634702585,-1.5894946208466896,-2.0186853888913423,0.656065615768479,2.462423016903305,1.2858643899726627,-0.15792093177150654,-0.14942462151448835,-0.13968396275297043,5.409675685979376,-1.1224576339253853,-1.6408158222760754,0.23498355099619614,-0.1609932077904164,-0.03719194723567877,-0.05048965177461675,-0.10890208667410518,25.912893759669654,1.4832758700808142,2.563729935832683,0.4999765063213144,3.4602150516559256,-3.5089176221671725E-5,-3.6851081380042784E-5
163,3631.5505359593367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246357251921574,1.232659190226941,-0.42802645807151796,0.0,0.8167520479249706,4.20358443491401,-1.363875400331462,-1.8589162254841385,0.24843452481033848,-1.2223880463594163,1.0911458246541232,-0.437902576867487,-0.5599200568802181,0.4316349413215931,5.4170338592186695,-1.5871970110736737,-2.1096296963486183,0.4405981311598717,-0.7067581813891595,1.2009482356560504,-0.7552791755755635,-1.4052760777229836,-0.11611548241765914,5.3142327005218455,-1.5896111396655763,-2.0189045702645867,0.6561783877208701,2.462413269329221,1.285802286068615,-0.1579518125962227,-0.14946127900417758,-0.13975398965354738,5.408736254733816,-1.122459860486235,-1.640772976390215,0.2349982807989592,-0.1610023468270797,-0.03719491378301156,-0.05058757141740548,-0.10899944091245163,25.855129192227995,1.4811461897679152,2.5611043910057156,0.49947303902701573,3.4588541028990196,-8.093862669109762E-5,-3.680695597770353E-5
164,3631.5501468559582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246359040979594,1.23273616143049,-0.42796126554295577,0.0,0.8167628923405885,4.204651017898294,-1.363808000447888,-1.8588414891730618,0.24842183544895136,-1.2224211833883876,1.0911755121652837,-0.43790438231513357,-0.559928245452845,0.43161156615499563,5.418001359383824,-1.5872204918060657,-2.109634720897864,0.44062288408435457,-0.7069578629949057,1.200966173286638,-0.7553070366322976,-1.4051284375724615,-0.1160620172512844,5.315096378581028,-1.5894830251334549,-2.0186514165230403,0.6560506400327768,2.46244914787813,1.2858786557019772,-0.15791417798877708,-0.14941499175649325,-0.13967278555951648,5.409673292624684,-1.122471618384162,-1.6408260578696139,0.23500612779306995,-0.16098495559182202,-0.03718981087467138,-0.05044743347000607,-0.10883513654459509,25.957649499458668,1.4853006130648152,2.565739022246125,0.5005889302698611,3.4618849294681726,1.5098188030905431E-5,-3.690096052250062E-5
165,3631.5495997013145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2463374359377477,1.2326584142762982,-0.42800974566525696,0.0,0.8167391787157321,4.203648008352877,-1.3638458130949032,-1.8588754285803795,0.24843033220890753,-1.2223929483927989,1.0911434028050464,-0.4378977563806575,-0.5599169553992358,0.43163502507688417,5.41707189165135,-1.587191699379759,-2.1096182606482476,0.4406027550229463,-0.7068065072377447,1.2009429767710411,-0.7552831975964783,-1.4052449740865656,-0.1161590963932037,5.314250968278271,-1.5895971033675833,-2.0188657571275512,0.6561609019438093,2.4624399907962777,1.285818244696472,-0.15794426853461435,-0.14945076789657036,-0.13974108993160572,5.408757173219864,-1.1224738502599911,-1.6407844518345676,0.23502049931233282,-0.16099389584519214,-0.03719271276053668,-0.05054295038932182,-0.10893019209714297,25.901151272352642,1.4832227572966998,2.5631791921610976,0.5000967613035907,3.4605541412786645,-2.971966604029404E-5,-3.6857818477601615E-5
166,3631.549226361769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2463381962610236,1.2327314238927511,-0.4279470685755322,0.0,0.8167486244601988,4.204660922942372,-1.3637806918853825,-1.8588032252975557,0.24841825836676587,-1.2224246009164448,1.0911718896065077,-0.4378994955057308,-0.5599246995286867,0.4316121325606163,5.417989534274506,-1.5872139413657815,-2.10962264640523,0.4406267480156106,-0.7070011650750458,1.2009609805802755,-0.7553109208462246,-1.4051061423509996,-0.11610235299606218,5.31506870376115,-1.5894770604103354,-2.0186270265656696,0.6560394670583963,2.462476473372391,1.2858913571073767,-0.15790820932491886,-0.14940687255840576,-0.1396628277869772,5.409644951346647,-1.1224857293187191,-1.6408353697804772,0.23502899184713003,-0.16097690682567317,-0.03718774209797529,-0.05040752663950452,-0.1087713710514645,25.999619567704904,1.4872489989471873,2.5676874882980236,0.5011774091683789,3.4634807676672144,6.290914563009668E-5,-3.6948668124242366E-5
167,3631.548711709714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2463177516791646,1.2326567174196545,-0.42799391374928436,0.0,0.8167260796524349,4.203696050496654,-1.3638174229884263,-1.8588363332236244,0.24842641786457476,-1.2223973331239861,1.0911409257051203,-0.43789312958907106,-0.5599138441859957,0.43163488396765204,5.417095711951303,-1.5871862279070184,-2.1096068409224467,0.4406072526897633,-0.706855233067406,1.2009387022761344,-0.7552876135070895,-1.4052181508894173,-0.11619607356218786,5.3142562925560455,-1.5895867164690858,-2.0188333577712116,0.6561458777960218,2.4624669676626234,1.2858331789135002,-0.15793717394472437,-0.14944122708359475,-0.13972869297900767,5.408764261632284,-1.1224877086602563,-1.6407952759912137,0.23504254619374218,-0.16098560951329724,-0.03719056213304785,-0.05049991523398227,-0.10886350840510171,25.944777209007505,1.485239938781587,2.5652099942021622,0.500699269850618,3.4621875154403554,1.948031238973189E-5,-3.690680975086906E-5
168,3631.548356720293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246320151045384,1.2327286988144919,-0.42793346527560217,0.0,0.8167365996047599,4.204690868731709,-1.3637554847224505,-1.8587679959821861,0.2484148638958792,-1.2224284436557933,1.0911686217123098,-0.43789510457096303,-0.5599217517733434,0.4316127232845975,5.41799816614212,-1.5872082538985843,-2.1096119459490463,0.4406306114361269,-0.7070473115523277,1.200956711328674,-0.7553132594977281,-1.4050814463014223,-0.11613803621270993,5.315062237234834,-1.5894681758847837,-2.018599407877541,0.6560272832579789,2.462499165849185,1.2859041028985594,-0.15790186596891362,-0.14939804576879306,-0.13965180053714038,5.409638178505911,-1.1224984544941483,-1.6408443138834476,0.2350496937825069,-0.16096914020552627,-0.03718573572697672,-0.05036845361182124,-0.10871005462152382,26.039355645617878,1.4891553203226011,2.569593183561241,0.5017415838402761,3.46500214939672,1.0900398138102512E-4,-3.699455520400247E-5
169,3631.547867752918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.24630023143644,1.232656086754169,-0.4279789566869328,0.0,0.8167146218961984,4.203752388168663,-1.3637911245868937,-1.8588001502671943,0.24842274546934107,-1.222401831233373,1.0911385692517936,-0.43788890526899216,-0.5599111579622001,0.4316348312445441,5.417128763117279,-1.58718128332014,-2.109596453738438,0.44061163038031703,-0.7069055378332428,1.2009352286426742,-0.755290749170092,-1.405190749567353,-0.11622862562073899,5.314272078319147,-1.589575203369972,-2.018800572675021,0.6561310175667499,2.4624902268559827,1.2858476568705257,-0.15793001292720926,-0.14943147697943732,-0.1397158714846896,5.408781603869701,-1.1225004373929994,-1.6408054765308608,0.2350628938988366,-0.16097762507923377,-0.037188485282684536,-0.05045830965008882,-0.10879973368472609,25.985891059294712,1.4872016280595342,2.5671850452601217,0.5012758191239447,3.463742057149679,6.669806220537948E-5,-3.695377099445395E-5
170,3631.5475279995985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2463017948980646,1.232724824368214,-0.4279205756004726,0.0,0.816723992645556,4.204702831922505,-1.3637310707165342,-1.8587339172560562,0.24841169726439152,-1.222431714413634,1.0911652966420586,-0.43789083033486703,-0.559918700028829,0.43161305496891783,5.417989989813204,-1.5872022986842338,-2.1096010320546905,0.4406343605025415,-0.7070934471154674,1.2009533284505247,-0.7553162973535754,-1.4050613425442213,-0.1161679566238774,5.3150400061020076,-1.5894633585523994,-2.0185785626862067,0.6560176487274556,2.462522922600712,1.285915893058225,-0.15789601023431496,-0.14939028299936985,-0.13964143435545473,5.4096147922131035,-1.122511269547205,-1.6408527423910608,0.2350705551110299,-0.16096150071880025,-0.037183771211389834,-0.050330747376459324,-0.10865087001072458,26.077044935412264,1.491009699923107,2.5714615795088385,0.5022881796694357,3.4664683886260588,1.5332893436545897E-4,-3.703882936153708E-5
171,3631.547064081019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246282832844582,1.2326546910806784,-0.4279647441788176,0.0,0.8167029763920551,4.203795380368107,-1.3637658450143113,-1.8587654130995035,0.24841930525548128,-1.222405887990105,1.091136175890032,-0.4378848441137567,-0.5599084615221734,0.43163459061286524,5.417149599880295,-1.5871762087907277,-2.1095860780852496,0.44061589113336774,-0.7069560605858882,1.20093259383163,-0.7552942079029854,-1.4051669541387692,-0.11625584712441381,5.314276718397514,-1.5895667798536122,-2.018773206640905,0.6561182542696111,2.4625136720814393,1.2858612575852022,-0.1579232439169086,-0.14942255807690116,-0.13970353021660192,5.408787064647543,-1.1225130377936108,-1.6408151306334324,0.23508307711842485,-0.16096979733132988,-0.03718645545232534,-0.05041807777809017,-0.10873820789536691,26.0249026912205,1.4891112423680342,2.5691194107738067,0.5018335363182213,3.4652380590560643,1.1213013690349975E-4,-3.699906503993597E-5
172,3631.5467391633097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246285795535215,1.2327224588110084,-0.4279083466958214,0.0,0.8167132560975947,4.204728929504168,-1.3637085892362637,-1.8587025587664006,0.24840871194874703,-1.2224352693311507,1.0911621851907816,-0.43788696237005464,-0.5599161294886761,0.43161348145943823,5.417996546294287,-1.587197008071354,-2.1095912579424985,0.4406380373035352,-0.7071414271463874,1.2009506626310174,-0.7553179120479006,-1.4050394715381591,-0.11619450761922097,5.315033396536024,-1.589456338308326,-2.0185555269787305,0.656007468802839,2.462542616555803,1.2859275232313176,-0.15788993554517175,-0.14938202545773457,-0.13963040993790055,5.4096071442430995,-1.1225228776867775,-1.640860724496989,0.23508957459934768,-0.16095414852188125,-0.03718187341183996,-0.050294084374073636,-0.10859415920719234,26.112577398704612,1.492819576645603,2.573281647361421,0.5028115099022245,3.467864543486878,1.959693675104833E-4,-3.708132667586249E-5
173,3631.54629733392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246267296680412,1.2326541958693225,-0.42795130173353646,0.0,0.8166927434766232,4.20384506476731,-1.3637423817518697,-1.8587331902725863,0.2484160736077318,-1.2224100363335875,1.0911338783600373,-0.4378811249202522,-0.5599061261931301,0.43163443907618837,5.417177972019572,-1.5871715838203306,-2.109576588401583,0.4406200311768755,-0.7070077567800359,1.2009306297319724,-0.7552965343182894,-1.405142641268203,-0.11627964930184308,5.314289968657631,-1.5895573898549868,-2.0187455172001227,0.6561056608335321,2.462533871564529,1.2858744322534124,-0.15791643895724541,-0.14941347449950798,-0.13969090017002608,5.408800949675504,-1.122524649744961,-1.6408242313917112,0.23510178537809318,-0.16096224753953794,-0.03718449376670232,-0.050379135551403664,-0.1086792780101273,26.06168241559946,1.4909710046279818,2.571001762410227,0.5023680776329937,3.466664294689018,1.5578487055885112E-4,-3.704253371043731E-5
174,3631.5459857252513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462695375629673,1.2327191666084525,-0.4278966883322479,0.0,0.8167020312395384,4.204740086307127,-1.3636867512336521,-1.8586721456718693,0.24840591250100288,-1.2224383537099546,1.0911590548437589,-0.4378831968909023,-0.5599134746008053,0.4316136673930177,5.417989119948042,-1.587191511428255,-2.1095813075387375,0.44064162410323343,-0.7071894019815685,1.2009487705049873,-0.7553201461744204,-1.4050214409862003,-0.11621631696092119,5.315013616090785,-1.5894527286161007,-2.018538132011531,0.6559993988579754,2.462563232575728,1.2859383694714455,-0.15788426786923665,-0.14937466481861744,-0.139619948815253,5.409585664916357,-1.1225345552839057,-1.6408682985705303,0.23510871726544672,-0.16094690974253006,-0.037180012075580395,-0.05025853425645002,-0.10853924246798116,26.146358050538936,1.4945854831133623,2.575069317696283,0.5033196539848749,3.469213356841485,2.3707962962261022E-4,-3.712242358196816E-5
175,3631.5455645092097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246251858905247,1.2326530311280843,-0.42793850689939766,0.0,0.816682342848835,4.203882846250218,-1.3637197992673187,-1.858702208787506,0.24841304012022825,-1.2224137980458147,1.0911315483339548,-0.4378775424255679,-0.5599037768375131,0.43163413216438795,5.417195438591153,-1.5871668443771798,-2.1095671019520057,0.4406240579700957,-0.7070594885567404,1.2009293770974454,-0.7552991298679724,-1.4051214341857354,-0.11629917294624632,5.314293235062201,-1.5895506786211158,-2.0187225134095113,0.6560948981469364,2.462554219381688,1.2858868300729533,-0.15790998858530447,-0.14940512260245065,-0.13967874651061907,5.408804217748781,-1.122536142248556,-1.6408328557525815,0.2351203463997875,-0.16095484726272388,-0.03718257632734985,-0.05034141477214935,-0.10862235027967321,26.096598245898388,1.4927842804395184,2.5728458991230654,0.5028857503812464,3.468038635935702,1.9784290881681124E-4,-3.7084503498180966E-5
176,3631.545265454478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462553254377156,1.2327171476930252,-0.4278856374885144,0.0,0.816692428501752,4.204762860173976,-1.3636666232205514,-1.8586441198665398,0.24840327371809087,-1.2224416706863688,1.0911560913225342,-0.4378797777802505,-0.559911230408638,0.43161395845321754,5.417993890915558,-1.5871865790460624,-2.1095723410760834,0.4406451251597217,-0.7072387526394486,1.2009474721712832,-0.7553211029154988,-1.4050018839130254,-0.1162355938321047,5.31500685246446,-1.5894472315227093,-2.0185188945543686,0.6559909121210586,2.462580264563375,1.2859490271148735,-0.157878437587958,-0.14936689748247428,-0.13960900620799313,5.40957727201441,-1.1225451685856653,-1.6408754549433324,0.23512624974206667,-0.16093994027810052,-0.0371782139695328,-0.05022397994489034,-0.10848659213381727,26.178186665542654,1.496310032487065,2.5768103828203275,0.5038066718411164,3.4704991290710794,2.766490631613373E-4,-3.716189393011422E-5
177,3631.5448629109014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462380466949736,1.2326526507674094,-0.4279263881449765,0.0,0.8166731772682381,4.203926283862438,-1.3636988038611684,-1.858673415153844,0.24841018608004062,-1.2224176391332946,1.0911292995073751,-0.4378742535918437,-0.5599017392002673,0.4316339131224528,5.417219314365384,-1.5871624966765656,-2.1095583859894047,0.44062796759393946,-0.7071120956866617,1.2009286903034726,-0.755300715202104,-1.4050997289252485,-0.11631606540942598,5.314303847302517,-1.589543098434017,-2.0186991815179818,0.656084284295319,2.462571702725258,1.2858988408766732,-0.15790351865691293,-0.14939663214230478,-0.1396663959209261,5.408814674452926,-1.1225467606994404,-1.6408409923711962,0.23513761061948973,-0.16094770294119556,-0.037180721712545425,-0.05030485139035043,-0.10856774063219579,26.129529319041783,1.494552771917818,2.5746417325004227,0.5033826781841428,3.469351025453073,2.3830637436579745E-4,-3.712483085414453E-5
178,3631.544575338432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462408692757583,1.2327143094286312,-0.42787508061691093,0.0,0.8166823850445901,4.2047722633516,-1.3636470433910464,-1.8586168948994335,0.2484007939172427,-1.2224445735074583,1.0911531128733931,-0.4378764432299177,-0.559908906647805,0.4316140413416006,5.417986134636554,-1.5871814640473731,-2.109563210749181,0.44064854014760824,-0.7072879720653025,1.200946835548821,-0.755322605707871,-1.4049856770954485,-0.11625100832375831,5.314988253887347,-1.5894447260680578,-2.018504582816677,0.6559842766408844,2.462598119963434,1.2859589892710328,-0.15787297516765603,-0.14935992599301884,-0.13959860425461995,5.4095564758871255,-1.1225558426968172,-1.6408822564132357,0.23514389552583786,-0.16093307888705002,-0.03717644999272465,-0.05019041119564395,-0.10843553357266522,26.20846491197215,1.4979953293484114,2.5785210969145997,0.5042801152602023,3.4717429987174873,3.1485076116277114E-4,-3.7200107388093856E-5
179,3631.5441901186064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462243040145706,1.2326516692346383,-0.4279148376769273,0.0,0.8166638518041474,4.203958926014694,-1.36367857158522,-1.8586456894174372,0.24840750271123543,-1.222421136140106,1.091127020063288,-0.43787107869866115,-0.559899682641538,0.4316335642249847,5.4172332828759,-1.5871580436714012,-2.1095496623640484,0.44063176779712304,-0.707164588159283,1.20092860854781,-0.7553025340147865,-1.4050807404355754,-0.11632951325212776,5.314305353731293,-1.58953787832658,-2.0186799599577423,0.6560752898826584,2.462589324535561,1.2859101555723054,-0.1578973737689907,-0.1493887959545578,-0.1396545179790323,5.40881547230433,-1.122557273087669,-1.6408487092039556,0.23515475007833797,-0.16094070013204936,-0.03717890858363195,-0.0502693832522391,-0.10851492159895215,26.160801876986426,1.4962794583830121,2.5764016876538034,0.5038644571900851,3.470617254477837,2.7733590331871716E-4,-3.7163806884281934E-5
180,3631.543913328497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462282186879374,1.2327125894615318,-0.42786506702443833,0.0,0.8166737757118482,4.20479174268496,-1.3636289769957088,-1.8585917726839345,0.2483984541291532,-1.2224476805671776,1.0911502758078246,-0.43787340900167526,-0.5599069417960971,0.43161422988793646,5.417988986063579,-1.5871768443329257,-2.1095549463426497,0.4406518675313109,-0.7073382562574261,1.2009466980808097,-0.7553229558628243,-1.4049680758776357,-0.11626452522597903,5.3149809916343145,-1.589440526056558,-2.0184885985225147,0.6559772739210467,2.4626127780891744,1.2859687682013192,-0.15786738067399814,-0.149352599707063,-0.13958782935499936,5.4095470769169065,-1.1225655672128494,-1.6408886813265195,0.23516011212689086,-0.1609264671755928,-0.0371747448588187,-0.050157756149254315,-0.1083865239615512,26.236992055904295,1.4996429070017567,2.5801879638559924,0.5047344776314588,3.472930381009709,3.516573369706439E-4,-3.723684478364625E-5
181,3631.5435439518324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246211997472214,1.23265138523278,-0.4279038829955658,0.0,0.8166556207967857,4.203996513084724,-1.363659737067306,-1.8586198835680512,0.24840497431158493,-1.2224247055093984,1.0911248115276722,-0.4378681584869155,-0.559897898859003,0.43163330186787274,5.417252868701781,-1.5871539375462451,-2.109541617475761,0.44063545573748636,-0.7072177277604552,1.2009290054883828,-0.7553034421977053,-1.4050612530818456,-0.11634095465581604,5.314313296496622,-1.5895318505622102,-2.018660376752901,0.6560664133498754,2.462604390717004,1.2859211217454576,-0.1578912186464492,-0.14938083692159837,-0.1396425078301951,5.408822577346912,-1.122567004711127,-1.6408559949216721,0.2351707362566305,-0.16093393362681271,-0.037177153459327775,-0.050234956046360295,-0.10846418081846479,26.19030405957637,1.4979657549198166,2.5781167601751496,0.5043275842897756,3.471828202626323,3.149307510489944E-4,-3.720130074241005E-5
