Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_54,b_carD_p.age_group_agg_55,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_54,b_carP_p.age_group_agg_55,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_54,b_pt_p.age_group_agg_55,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_54,b_bike_p.age_group_agg_55,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_54,b_walk_p.age_group_agg_55,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_stressJct,g_walk_speed_aadt
82,3631.2476051292724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2410309864646023,1.2297925144148558,-0.4254915727438338,0.0,0.8124788640956366,4.152059364416345,-1.3590839751714268,-1.8511309065952017,0.2473496905933406,-1.220881830837544,1.0895320690609371,-0.4362524179214342,-0.5577068945204079,0.4309125757719362,5.364067112447314,-1.5840388080131198,-2.1046191863363015,0.43926482072564993,-0.6997283435966424,1.2014802623530474,-0.7543536782081739,-1.409611517744185,-0.10098133048572591,5.2656505669480795,-1.5945705690871983,-2.0255966446595073,0.6603905312182016,2.4635963515365487,1.2878431197735583,-0.15668060541426726,-0.1492375763163671,-0.1378825163895867,5.360222376939691,-1.1248229170180535,-1.6500028688563202,0.23467840275715093,-0.1617279822531324,-0.03738369118826467,-0.05499916846561333,-0.10947552965759871,21.35848658734788,1.2897679538363256,2.406509981583382,0.4791138286377154,3.602761921129732,-0.35994372165572025
83,3631.2160553995527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2442196422148744,1.232115799901853,-0.4271474086602292,0.0,0.8141856720634476,4.165645838897931,-1.3620050996781699,-1.8561849572256783,0.2474944210621606,-1.2209879575170934,1.090509621530043,-0.4369369428510122,-0.5580868355439397,0.43028539854478504,5.3772742377270335,-1.5851775393050391,-2.1078246789895614,0.44049857195023734,-0.70726674721361,1.202173969693978,-0.7560918460321175,-1.4074138380509553,-0.09140678469227309,5.278173655068076,-1.5936277982898317,-2.026557443473362,0.6599124364977031,2.464428222095674,1.2878879072658682,-0.15682989897292282,-0.15068420748343533,-0.13642145998426883,5.373445783796296,-1.1252522779634482,-1.6494169998821775,0.23410355913464692,-0.1614261711807857,-0.03731442920470657,-0.0533897207010866,-0.1089781551313015,22.7182209019786,1.3459430371067698,2.5071395226079063,0.4831096059900042,3.6964426935556283,-0.3562840369602866
84,3631.1950078129175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2472093898481376,1.23379253602229,-0.4285845490090744,0.0,0.8163216629727367,4.185534784136244,-1.3646239266787263,-1.8603125402511616,0.24787200749059823,-1.2211524686113242,1.091261692457515,-0.43768307376835497,-0.5588662845067972,0.4302033423502747,5.3977982324119695,-1.586985705981199,-2.1104435835890762,0.4412129054126851,-0.713728628574629,1.2028745170854325,-0.7565392454250404,-1.4056279201855544,-0.08613821486003517,5.297959402303667,-1.5918734295817558,-2.0260801388732244,0.6588223057808167,2.4648282159445585,1.287875226692132,-0.1567990318484313,-0.15134362778873725,-0.13536420469975408,5.39307016996064,-1.1251786923337959,-1.64913527785414,0.2335743891324053,-0.16119680765714536,-0.037263369510185475,-0.05223530993364891,-0.10898429045762438,23.323286994099142,1.398646537496416,2.58283785000247,0.47909123425722017,3.7547856341351222,-0.35426124016251154
85,3631.181860156048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2482794970510143,1.2337433725649776,-0.4290576265598617,0.0,0.8175748618523883,4.19424853749559,-1.3655298299973364,-1.8611067198112907,0.24817565228282973,-1.2213367127839714,1.0909875819459052,-0.4380887309203605,-0.5595609894011119,0.43036754222879187,5.407448597701824,-1.588129680929313,-2.1105557985068515,0.44106085682146934,-0.719887720868801,1.2031023594170052,-0.755525696647051,-1.4049078680019456,-0.08193828218105528,5.306785843323448,-1.5898775004873789,-2.0240157559215812,0.657288511427653,2.463835527390649,1.287553360279191,-0.1564926123057838,-0.15074537308481162,-0.13454938734895192,5.401225595146014,-1.1247114799829272,-1.6493663773863017,0.23327939119699898,-0.16090457698954752,-0.03718825266796609,-0.050773193469983637,-0.10924481096676576,23.594705434167214,1.470792988741845,2.6685818062119337,0.47219069995020546,3.7681869329944706,-0.354824075131655
86,3631.1744835699756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2482070266401806,1.2333699946396044,-0.4288483616837077,0.0,0.8180690449850186,4.213363766895177,-1.3653026949679874,-1.8603960249465992,0.24844794710619578,-1.2213539911857545,1.0908257533404595,-0.43821540552531596,-0.5601216454169601,0.43071721267033397,5.427418359272247,-1.5887916929672476,-2.1105293761180937,0.4409607136965587,-0.7223840325553418,1.2030861043890708,-0.7546200419739781,-1.404852238980005,-0.08073035474226814,5.326153620154446,-1.5888975363848588,-2.022099486536106,0.6562459755197352,2.46249714003828,1.2874534502337998,-0.15639932964226858,-0.14992656717463493,-0.13415800333609088,5.420567951970657,-1.123977200174168,-1.6493394201155762,0.23329253384237383,-0.16075530908948504,-0.03715239788677329,-0.0501399328047002,-0.10963129433350065,23.72042187307647,1.5179116387811853,2.7205523879342186,0.4651884319753688,3.724094813095413,-0.3553877067881337
87,3631.168630862125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246870801064335,1.232491182679845,-0.42815987558282853,0.0,0.817157412179783,4.2067659533497865,-1.3641141622678974,-1.8583665114095347,0.24830693336156417,-1.221382505709277,1.090210632648108,-0.43797437509270265,-0.5599310433228857,0.43058733642653246,5.420453326477536,-1.5880539064647428,-2.109209734557549,0.4407324649206951,-0.7246293836761086,1.2028750628274825,-0.7540895621582516,-1.405073644997043,-0.07772829859649825,5.3191080915878235,-1.5889361507411701,-2.02149295173835,0.6559165790093958,2.4609045004903076,1.2872632273502913,-0.1562106575558619,-0.14918948682391792,-0.13385000733956415,5.413483965716861,-1.1237588188355025,-1.649278351843513,0.23342570668014012,-0.1605545851390417,-0.037095212980204025,-0.04915124509726935,-0.10961105373659903,24.134221130215693,1.5631699680821174,2.7775938505803954,0.46601857118459683,3.692929642406455,-0.35565695699339683
88,3631.166378549523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245749643195617,1.2320566363002878,-0.42761002764320083,0.0,0.8161770082741425,4.199125211035255,-1.36315183095593,-1.857037127057556,0.2481287440662505,-1.2213560722137464,1.0900028203293122,-0.43771718682026284,-0.5595839330354464,0.4304600921314598,5.412204077139542,-1.587262615975619,-2.10856033687342,0.4407060649330673,-0.7240109793263096,1.2027243035998747,-0.7541581984306394,-1.4054266558864241,-0.07768842115153007,5.31114648813752,-1.5897077845792782,-2.021975013386458,0.6562628428893504,2.4602908846603726,1.2872739450447759,-0.15618196325651848,-0.14895555616988468,-0.13395784351802803,5.405651479657641,-1.123784734964084,-1.649032258447389,0.2335655234541094,-0.16052834126888957,-0.03708535220332499,-0.04901217151960511,-0.10951482461701553,24.36062274808934,1.5699430998836534,2.786922162425687,0.4687364270834435,3.6703787812408564,-0.3553862409170958
89,3631.1636589591994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.244310863144134,1.2316325648676212,-0.42691857043129766,0.0,0.8148852975624793,4.191488264305723,-1.3619402053060934,-1.8554894104639292,0.24792636159463735,-1.22131933400555,1.0898491034325497,-0.43739397125291124,-0.5591584249144264,0.4303134890116328,5.403653511845214,-1.5861829829247123,-2.108017367558663,0.4408151186098807,-0.7233881671787935,1.2025726605695328,-0.7544122400174157,-1.4059909336854561,-0.07829072759344126,5.302971196848492,-1.5909902743652624,-2.0227901708668603,0.656842913786119,2.459583901477409,1.2872901338276197,-0.15618917363068724,-0.14869194033990418,-0.13408815495343746,5.397853550652413,-1.1237362093147405,-1.648479291795509,0.23370822767381508,-0.16048797089534558,-0.03707248240599337,-0.04873033401560299,-0.10938722012062772,24.793454430530545,1.5844184856583485,2.8038178234663884,0.4722941795064571,3.6407747772019725,-0.3548827086385089
90,3631.1611100297373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243650126400294,1.2315067951358931,-0.4266214895100153,0.0,0.814259635465099,4.188096886169734,-1.3614101837566706,-1.8548655828529501,0.2478372631780905,-1.2213327115000439,1.0898082322929354,-0.4372498616095891,-0.5589749741923586,0.4302443942219428,5.399740387477174,-1.585630639570922,-2.107868461780846,0.44094099586467905,-0.7235458824723809,1.2024903323938287,-0.7546011193728724,-1.4062750508049917,-0.0793122869288743,5.299155305994805,-1.5916957896735322,-2.0231950546278443,0.6571036686594237,2.45922102635457,1.2872822321179405,-0.15617848819024108,-0.14852843320181208,-0.1341383620918643,5.39431582251081,-1.1236517144202316,-1.6481205700076458,0.23374628744486087,-0.16044003744317953,-0.037059112557592526,-0.04836023774965856,-0.10932175627359413,25.202121743016995,1.603914431128518,2.8226166899829583,0.4739935295509391,3.626423487814743,-0.35449576921030984
91,3631.1545607965154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2431355404435998,1.2315793269054782,-0.42643595533264755,0.0,0.8136752220018912,4.184393706011327,-1.3610585716461712,-1.8545883541167287,0.24775862309219704,-1.221440180767681,1.0898499708921419,-0.43712567022618337,-0.5588123551698321,0.43019214566966,5.395344357419395,-1.5849826777202913,-2.1079081437889515,0.44118071293487815,-0.7239565000073183,1.2022767641369565,-0.7549660130068555,-1.406481867014393,-0.08391146651109631,5.294620561238379,-1.5925805781920908,-2.0234977544054114,0.657399662742332,2.4590247719971114,1.287218136765539,-0.15616215409157105,-0.14836359974604998,-0.13438194663746442,5.390328944838814,-1.1234892743917848,-1.6475743972261376,0.23372339953660776,-0.16035568079849266,-0.03703607010183035,-0.047519400777487,-0.10922034249822647,26.08327940634608,1.6506513125510471,2.8571313785599557,0.47608039608833747,3.6181991697187907,-0.35385955501182836
92,3631.1465048689215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.243636564486191,1.2319651812928218,-0.42671543786264937,0.0,0.8139767780679239,4.185157318062859,-1.361553683189244,-1.8554249897903057,0.24782417133214601,-1.2216674703735493,1.0899960204420862,-0.4372071048150995,-0.5589195563393771,0.4302664043141275,5.395984289166934,-1.5849816250541078,-2.1082154567360103,0.4413098443436222,-0.7241559854040895,1.2019000057040874,-0.7551651714730506,-1.4060236398396904,-0.09248915597118886,5.294653295294666,-1.5925499108887322,-2.0227695621660238,0.6572930468923637,2.4593548405906422,1.2870363787508825,-0.1561513065686369,-0.14838183907763852,-0.13491360295798566,5.390804244815534,-1.1233308975046699,-1.6473058759569275,0.23361744958822228,-0.1602882764209166,-0.0370173021996617,-0.04656101345242275,-0.10916623734642142,27.016733577217842,1.7081559226641831,2.883461911871987,0.476258257857037,3.6341358489533344,-0.3534966940043997
93,3631.140855988753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2450187385517406,1.232493082731597,-0.42734571419168443,0.0,0.8151253987889148,4.190414559153817,-1.3627203750206476,-1.857070058312244,0.2480154179083561,-1.221928371212598,1.0902235480360294,-0.4374683150188145,-0.5592486694819379,0.43048995489653485,5.401870095797534,-1.5857442238447488,-2.1086418290879028,0.44118633763447956,-0.7227387697259577,1.201420634344228,-0.7550443717397289,-1.404912537953614,-0.10352691011042787,5.29973740599485,-1.591473963999639,-2.0210806378750577,0.6568504474721095,2.4602331549906515,1.286824148760623,-0.15617997917262325,-0.1486582285803251,-0.13579960954955697,5.395923043840421,-1.1233137127495794,-1.6474863132405393,0.23349176140355563,-0.16032091826426298,-0.03702438795008771,-0.04616654052488742,-0.10919153220794901,27.461380320090633,1.7404999038293871,2.867890125225065,0.47431197318939583,3.6688625189553417,-0.35366614449420225
94,3631.139333569461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2454943011023336,1.2325413064097768,-0.4275097189057159,0.0,0.815621620653389,4.194242019796364,-1.363079727753494,-1.8574562386701468,0.24810699218010696,-1.2220567552082426,1.0901872101611845,-0.4375880669142057,-0.5594381538704258,0.4305807933912752,5.406055480173701,-1.5861215732286738,-2.1086119342798053,0.4410578212020195,-0.7229647377073939,1.201192765810744,-0.7547476109058466,-1.4042350307018803,-0.10706241664253205,5.303484955097177,-1.5906949557638344,-2.019886187466189,0.656392313644592,2.4601140781870403,1.2866833735895944,-0.1561416994516314,-0.14860577490496082,-0.13606479047102055,5.399570172053704,-1.123247477556914,-1.647563594604342,0.23343634311309389,-0.16026786495414108,-0.037009218449228685,-0.045734814963366295,-0.10922500574936458,27.678410144871908,1.766059375723598,2.8768835793443275,0.47280563753390886,3.6779392427256754,-0.35377601926101354
95,3631.137294687932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246109146660862,1.2325832918782047,-0.42771618500215947,0.0,0.8162722306224203,4.198505244888765,-1.3635236614015613,-1.8579545385725413,0.24821045030856131,-1.2221303483521924,1.0902290217697437,-0.4377273179697327,-0.5596185306132074,0.43073571770789426,5.410923057150242,-1.5867273710561016,-2.1086254860103724,0.4408104268237227,-0.7212599723632577,1.200982673710626,-0.7543807388253206,-1.4034875139536012,-0.11110493256408858,5.308114259275565,-1.589768874392074,-2.0187188103288047,0.6560526492382625,2.460360392045488,1.2866207418778108,-0.15616319403454199,-0.14875208113548705,-0.13656858614419332,5.403848798063924,-1.1233435929675457,-1.647828868824886,0.23341709244063583,-0.1603304010550968,-0.037024418571660445,-0.04604244832151023,-0.10928521805243259,27.354267316012503,1.7532703453329885,2.8416453206187735,0.4710405637356077,3.689658334013274,-0.3541410527961971
96,3631.1351775738804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.246411174242475,1.2325154167366863,-0.42776972576150935,0.0,0.8166812520530176,4.201826334743305,-1.3636993615074429,-1.8580929554059709,0.24826704430582378,-1.222153227778865,1.0902837155414957,-0.4378060644301493,-0.5597065850366564,0.4309013912211959,5.4147553727959545,-1.5872088261109174,-2.10858389486524,0.4405488929366685,-0.7185754827354814,1.2008168107251165,-0.7540215814378727,-1.4029093252122244,-0.11472209251076211,5.311930779626285,-1.5891210032706606,-2.0178617903644973,0.6559045429058283,2.460565887614342,1.2866476562935543,-0.15620469873624393,-0.14890555214187157,-0.13715636439537698,5.407258970068315,-1.1235043906010282,-1.648039417289533,0.23342883768094644,-0.1604409233830739,-0.03705222439676677,-0.046703945780299516,-0.10934324376202267,26.736068447390103,1.7174129829827935,2.7863539286368963,0.4698012898194359,3.692602408810524,-0.3544851248800638
97,3631.134457967891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2462072367715247,1.2324649241736754,-0.4276683613589848,0.0,0.8165202184744673,4.201296204450316,-1.3635113491313404,-1.857893867198389,0.24825238249337553,-1.2220942895680365,1.0903768171610213,-0.4377441172460026,-0.5596204041566021,0.43096707998462674,5.414241630380702,-1.5871534414450814,-2.1085961671061475,0.4405077498924021,-0.7164974298279232,1.2007947376816217,-0.7540753673191369,-1.4031485617194288,-0.11602129307320387,5.311667659472582,-1.5894265654681274,-2.0181725720900014,0.6562042968473414,2.460864513683648,1.2867339771898785,-0.15627596012046485,-0.14901723975119763,-0.13742662616665793,5.4069647839184185,-1.1235692321458575,-1.6480540001100865,0.2334959803455482,-0.1605596007875976,-0.03708342631274148,-0.04736143868524706,-0.10936754375850123,26.277715839228186,1.6777082423929537,2.7414454110211297,0.4701156810924382,3.6850471303495755,-0.3546460848509768
98,3631.13430329015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2460063159885864,1.23248711008225,-0.4276124158476171,0.0,0.816290600340036,4.199666254164143,-1.363373455598623,-1.857766199541985,0.24822573667284012,-1.2220783777112407,1.0903931575022547,-0.4376831160943785,-0.5595608206690521,0.43094004070044656,5.4123964100650435,-1.5869114372326947,-2.108613241044965,0.44060701340145936,-0.7167987441509824,1.2008127598599199,-0.7542595174165174,-1.4035187568443752,-0.11584587616690249,5.309859541443963,-1.5898404359207958,-2.018595116393195,0.6563695180706962,2.4609304812975874,1.2867505743103933,-0.15628251892052697,-0.14896067583900607,-0.1373306825736611,5.405375469650206,-1.1234928871362997,-1.6479619144841684,0.23351110918593992,-0.16055561868863255,-0.037082829098395526,-0.04726297275349385,-0.10935936416089902,26.449529793517407,1.6822674355323501,2.7491458364284815,0.4706702910654896,3.680462194556734,-0.3545892699787035
99,3631.1342800296893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2458775167725102,1.232485595588546,-0.42757310257416037,0.0,0.8161588319313235,4.198807290755841,-1.3632775148997054,-1.8576603997314127,0.24821589510271677,-1.222059835456899,1.0904038867547743,-0.43763967441511714,-0.5595299076523552,0.43093868907341115,5.411443920698445,-1.5867751450926415,-2.1086052415478647,0.440652449733979,-0.7167930758209117,1.20081183817568,-0.7543606920104002,-1.4037976675657442,-0.11588519695483149,5.308931761470872,-1.5900871027622248,-2.0188379469195414,0.6564765403829803,2.461018801455371,1.286763464790567,-0.15629498315839307,-0.14892055693355027,-0.13728716827269938,5.404588278943929,-1.123434266386583,-1.647938291040279,0.23353289570265842,-0.16056624232900962,-0.037085958432426076,-0.04727418568193645,-0.10936866395689705,26.499733194164904,1.680734345551916,2.7481610173787154,0.470852590165406,3.676685240168547,-0.3546395284296531
100,3631.1342791274706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2458690418806766,1.232479953800339,-0.42757062893069836,0.0,0.8161607294924271,4.198837462954423,-1.3632722304518272,-1.8576378139264398,0.24821408131783615,-1.2220599490422448,1.090399753013666,-0.4376372876170737,-0.5595352240619688,0.43094698879720494,5.411479795795275,-1.5867708591916434,-2.108594996867253,0.4406504889661834,-0.7167906566810663,1.200806807309089,-0.7543567409593153,-1.4038281299663442,-0.11598380358931148,5.308947563904178,-1.5900937865103648,-2.018827768336015,0.6564685127721718,2.461027597163884,1.286770713245802,-0.15629287594783436,-0.14890008139387217,-0.13728972561628533,5.4046229842112385,-1.1234249445611744,-1.647945048764118,0.23353016050402534,-0.16056544611018145,-0.037085812247630426,-0.04726689630231675,-0.10937429813056611,26.50779972083215,1.6811011107288587,2.748228728304283,0.4707766702982182,3.676212387758835,-0.35466401336746634
101,3631.134279018638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245866567648407,1.2324752874492166,-0.42756962407290916,0.0,0.8161638709403128,4.198877084387302,-1.3632706514067046,-1.8576284608279918,0.24821488195299055,-1.2220595493127469,1.0903968136465079,-0.4376367187483432,-0.5595382613780894,0.43095014179525887,5.411525744521826,-1.586771355998796,-2.108589306102361,0.44064877965561183,-0.7167990767064797,1.2008037470688737,-0.7543521033960598,-1.4038353344596548,-0.11599362264289333,5.308985762717182,-1.590090246247676,-2.0188136058139565,0.6564614833087683,2.461025589431379,1.2867699952524998,-0.15629263625722578,-0.14889297855032985,-0.1372881058731847,5.404667571358695,-1.123420082800159,-1.647948934020409,0.23353103693836502,-0.160564753597501,-0.037085659159087035,-0.047263553792017805,-0.10937677313128465,26.509813776485988,1.6812728891658066,2.7483197946496523,0.4707379488480214,3.6760220740868714,-0.3546748355498714
102,3631.134279017092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2458663851800504,1.2324749140637976,-0.4275692369936674,0.0,0.8161641280876903,4.198879224164725,-1.3632704125606316,-1.857627442135292,0.2482145875210057,-1.2220596336148197,1.0903965412530825,-0.43763681770109636,-0.5595383530740822,0.43095035724243463,5.411528160941537,-1.5867717003322672,-2.108588870069899,0.4406484878868922,-0.716797958931498,1.2008035061624915,-0.7543513408937335,-1.4038339429332047,-0.1159948857061521,5.308987749403737,-1.590089491737477,-2.018811839695042,0.6564605133784902,2.4610242798432163,1.2867704118054286,-0.1562924485444613,-0.14889250762060482,-0.13728876409510538,5.404668929898559,-1.1234204842585702,-1.6479488323796003,0.23353070607141566,-0.16056462028814691,-0.03708562384493877,-0.04726334264990012,-0.10937668317736537,26.509850213752888,1.6812830961049194,2.7483395913592137,0.47073819892338603,3.6760148174184386,-0.3546740633323997
103,3631.1342790168924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2458662803612226,1.232474714894314,-0.4275690997382503,0.0,0.8161640398077207,4.198878886715643,-1.3632702477072351,-1.8576272674833223,0.24821462944915457,-1.2220596151648468,1.0903964294867676,-0.43763681300989765,-0.5595382812761706,0.43095022291692203,5.411527844388872,-1.5867717112733486,-2.108588697287295,0.4406484327075211,-0.7167984196884346,1.2008033602432324,-0.75435118412483,-1.4038332838336431,-0.11599250885282437,5.308987652033858,-1.5900891332255322,-2.018811196676283,0.6564603237554366,2.461023606621148,1.2867701442741597,-0.1562925011826271,-0.14889268653096815,-0.1372886660093763,5.404668547716522,-1.1234205378471287,-1.6479487284468053,0.23353083119553047,-0.1605645710953325,-0.03708560954338202,-0.04726322182169976,-0.10937658922287363,26.509957650713776,1.6812885613365494,2.7483516666299646,0.470739401704234,3.6760160993751185,-0.3546737516470451
104,3631.1342790168824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.245866263698964,1.2324747062486272,-0.42756908686873674,0.0,0.8161640014887191,4.1988784404085475,-1.363270221802245,-1.8576272768754913,0.24821462333385877,-1.2220596325684794,1.0903964271760624,-0.43763681659668097,-0.5595382542224097,0.4309501911634831,5.411527353584788,-1.5867717140152875,-2.10858867850181,0.4406484137614119,-0.7167982625215518,1.2008033434892702,-0.7543511765356056,-1.4038331621150086,-0.1159926816886327,5.308987206282314,-1.5900890845546696,-2.0188111763045677,0.6564603353589742,2.4610235490344237,1.2867701343940008,-0.15629249434064216,-0.1488927273631293,-0.13728871731141543,5.404668008185307,-1.1234205880639567,-1.6479486970659674,0.23353081854943097,-0.16056456757124932,-0.03708560780815992,-0.04726321014956469,-0.10937656404383184,26.50999672668729,1.6812890660715292,2.748351959777369,0.4707397503610111,3.6760175118025704,-0.35467369280675054
105,3631.134279016882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2458662619264245,1.2324747027084437,-0.4275690881480688,0.0,0.816163995377946,4.198878380648274,-1.3632702174501923,-1.8576272841289874,0.2482146256248108,-1.2220596382754598,1.0903964257374676,-0.43763681840724633,-0.5595382515057995,0.4309501846811925,5.411527289715786,-1.586771720112428,-2.108588670701985,0.44064840570469216,-0.7167982172552725,1.200803339718761,-0.75435117364917,-1.4038331463580982,-0.1159927579000954,5.308987149479729,-1.5900890640780951,-2.0188111691891732,0.6564603389386203,2.461023546809006,1.2867701288145572,-0.15629249020431954,-0.14889273561611197,-0.13728872784069715,5.404667928366939,-1.1234205954127408,-1.6479486989176706,0.23353081643319368,-0.16056456794787713,-0.037085607662422505,-0.04726321070882819,-0.1093765621445807,26.510005164852274,1.6812890221823347,2.748351620811236,0.4707397719021625,3.676017816936102,-0.35467370630832684
106,3631.134279016882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2458662616780947,1.232474700482502,-0.42756908826508183,0.0,0.8161639961531245,4.198878395916382,-1.3632702165239765,-1.8576272828977247,0.24821462639576022,-1.2220596391957697,1.0903964243803126,-0.4376368190237347,-0.5595382524906585,0.43095018478212244,5.411527307700814,-1.5867717233744676,-2.1085886675026457,0.440648403046757,-0.7167982092302163,1.2008033384935866,-0.7543511708574538,-1.403833144867031,-0.11599276634599472,5.308987166541487,-1.5900890567586587,-2.018811162249155,0.6564603363966309,2.4610235455113108,1.2867701279656834,-0.15629248874777366,-0.14889273502154202,-0.1372887291021151,5.404667940898062,-1.1234205957488514,-1.6479487021535792,0.233530816292999,-0.16056456801751431,-0.03708560764295863,-0.04726321178498824,-0.10937656288459438,26.51000567589448,1.6812889584206354,2.7483515354093804,0.47073975830494563,3.676017803415216,-0.35467371393448077
std.err,,,,,,,,,,,0.1280868320798437,0.17421136994134712,0.1559485854110225,,0.13355002034834176,0.5297304338446236,0.16203632472470553,0.2664810051053277,0.19173359880596672,0.14352649467974954,0.1484767749846844,0.12040000589413395,0.15682965800133697,0.101076663424585,0.5099457052320243,0.12640123236969755,0.21214640494763048,0.14041188608666322,0.18869181830872928,0.19188410575616305,0.19348572386619822,0.29569039473930275,0.2561330036182504,0.5238321940158733,0.22349988617548736,0.3494500329486091,0.2336620678137954,0.18465712898422781,0.1913534028794381,0.16032755953695257,0.19695436696925142,0.13186675335813136,0.5238974677287601,0.16714769534859095,0.2537394413583908,0.22628417700741657,0.01247825041271921,0.0034861835637836993,0.018399310805583675,0.011719402058381316,19.145905582990807,1.0718620248248245,1.2739115111471666,0.24267210575713755,2.1599472091347143,0.14028942627963778
t.test,,,,,,,,,,,-17.53393557487721,7.074593930909604,-2.7417311105334408,,6.1112981789467655,7.926443578939178,-8.413361749842997,-6.970955705317496,1.2945807513212746,-8.514522993977868,7.343885429170917,-3.634857122918604,-3.5678089184246544,4.263597255598585,10.611967611804044,-12.553451367732613,-9.939308978736465,3.138255708457514,-3.7987773696548013,6.25796145940044,-3.898743306659217,-4.747645408315441,-0.45286146145724504,10.134900502851897,-7.11449604726042,-5.777109663475252,2.8094433235939786,13.327530645846416,6.724574053048906,-0.974832332003102,-0.7559757994337196,-1.0411170792175222,10.31627040368946,-6.721125250371703,-6.494649366812298,1.0320245073315264,-12.867554561483171,-10.637881501199002,-2.568749030025906,-9.332947392684765,1.3846305446865845,1.5685684532908144,2.157411650150229,1.9398181626035529,1.7019016890175975,-2.528157134433728
p.val,,,,,,,,,,,0.0,1.4988010832439613E-12,0.006111634949921063,,9.882392681959118E-10,2.220446049250313E-15,0.0,3.147926364022169E-12,0.19546489609100237,0.0,2.0738966099997924E-13,2.781347347882157E-4,3.599788580199714E-4,2.0116188422125703E-5,0.0,0.0,0.0,0.0016995653894895657,1.454116349406398E-4,3.9004222074368045E-10,9.669321147653953E-5,2.0579842798795767E-6,0.6506485031954554,0.0,1.1233236563157334E-12,7.599475715380777E-9,0.004962725631693976,0.0,1.7610579661209158E-11,0.3296434363642282,0.44966370552733714,0.2978212138110623,0.0,1.8032686455171643E-11,8.322698086260516E-11,0.30206063692986085,0.0,0.0,0.01020663468337446,0.0,0.16616546668237442,0.11674852796868751,0.030973604287498846,0.052401792539306324,0.08877379912027306,0.011466302045887389
