Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
91,18765.1195713298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249463389671276,0.0,-0.5860708152791938,-0.09886485861397312,0.5965579403124444,0.17411910365418462,0.13440669975879863,0.30515201393878394,0.0,-2.230373297793349,-2.0501961084836653,-1.108104468349253,-0.7784490202177918,0.22932456888768007,0.5869185739931404,0.0,0.0,-0.1041728948264239,-2.7122141481223783,-2.3824846585501547,-0.5090516443245413,-0.9338022782329193,-0.7513878660886535,0.42208366340258735,0.0,0.0,-0.6209876188301087,1.0783140426420517,-1.5659918725996342,-0.4910567577585443,-0.4743474035670324,0.14702850461089115,0.31713360048922273,0.0,0.0,0.0,-0.003126740662690495,-8.562219625074395E-4,-0.03024371869207354,-0.022973875375377754,42.23704568907072,4.830328962727267,-10.195018085801781,2.215269978897199,6.42880961834446
92,18764.671047609823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5249195992750635,0.0,-0.5861061540450311,-0.09905138787581495,0.5964811703609848,0.1744563907653448,0.13445393040485137,0.30546757290285725,0.0,-2.231969059027318,-2.048570862440298,-1.111604513452003,-0.7771175000722544,0.23105814785820164,0.590661557334641,0.0,0.0,-0.09958489949197373,-2.708481087164283,-2.378470871136942,-0.5160683546744387,-0.9307032557555105,-0.7468412871007775,0.42051883772015547,0.0,0.0,-0.6267942615831652,1.0783336632190308,-1.5662081333221407,-0.4913134837814544,-0.47444435347778874,0.14729381066383157,0.3176231735029321,0.0,0.0,0.0,-0.0031246916556973573,-8.563030811498715E-4,-0.03013213151080147,-0.022815013051097906,43.80286525962569,4.912923304473718,-10.093378109901344,2.2540074853191223,6.548753724834019
93,18764.52108872528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248989686282661,0.0,-0.5861336079244163,-0.09904845136341472,0.5964916802960841,0.1744266827218775,0.1344531545117007,0.3054339926052893,0.0,-2.2322329012819795,-2.0489897254044185,-1.1107078861490538,-0.7774725497071187,0.23063635246541941,0.5897800210963909,0.0,0.0,-0.10060871061979025,-2.7080174827188586,-2.377611652646586,-0.5155311129810116,-0.9297976023868192,-0.7464089957086852,0.4201340125593192,0.0,0.0,-0.6267303659719369,1.0784717542314222,-1.5661696841660357,-0.4912389143256815,-0.4744113475738692,0.14727695324603407,0.3175056324731113,0.0,0.0,0.0,-0.0031211923741005306,-8.550136114782439E-4,-0.02977401218688195,-0.022433081030677697,45.11144480614139,4.984923119843895,-10.119445111603767,2.300949731439679,6.639037377380535
94,18764.450814374733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248826440823595,0.0,-0.5861603847707207,-0.0990467875544549,0.5965022197524656,0.17440558944431755,0.13445487009497423,0.30541110300920166,0.0,-2.232431040354526,-2.0493629489566008,-1.1099285318161816,-0.7777835910918284,0.23027130749885666,0.5890176255803582,0.0,0.0,-0.10151276123021653,-2.7076984740751624,-2.3769321457687367,-0.5151255118211464,-0.9290337896783157,-0.7459818524571036,0.4197944639912123,0.0,0.0,-0.6266762553193026,1.0786179073802697,-1.566128535112238,-0.4911715752380679,-0.4743804445910334,0.14725706443552952,0.3174102693167117,0.0,0.0,0.0,-0.003118299308133109,-8.539406400305359E-4,-0.029478954890522907,-0.022124749591519,46.23655637327935,5.046596114867719,-10.13415114169386,2.340072519580145,6.717660168671279
95,18764.37057159726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524883314833253,0.0,-0.5862139352112345,-0.09904052940134123,0.5965250783790584,0.17440212278402273,0.13448364498726267,0.3054390545728534,0.0,-2.2319810691617517,-2.049895264317829,-1.1090578274305163,-0.7781970988456558,0.22984845774081397,0.5881366068183435,0.0,0.0,-0.1027776235924876,-2.7092233178678966,-2.378260050298149,-0.5149332273528414,-0.9294621049841271,-0.7457943629164921,0.4198445169063863,0.0,0.0,-0.6260471483756224,1.0788244173761212,-1.5659991816418182,-0.49104907705892353,-0.4742832982163727,0.14716208902104683,0.3173746318273966,0.0,0.0,0.0,-0.003118599810328399,-8.538630795822553E-4,-0.029545092553414386,-0.02228084989965024,46.39530114987438,5.052742407334007,-10.056967743344027,2.332282744410577,6.739819476571533
96,18764.006402974963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247595030815577,0.0,-0.5865507023697765,-0.09901437758369969,0.5966710266633697,0.17418000407218226,0.13455001093970076,0.30533187897067465,0.0,-2.2336547333313588,-2.0543906667375307,-1.1010364404137125,-0.7812387491385783,0.22613742882411386,0.5803596617894866,0.0,0.0,-0.1124974615446635,-2.7087307100216367,-2.3764182263268725,-0.5098855174557728,-0.9243653291388149,-0.7419292299114989,0.4167176177735659,0.0,0.0,-0.6231827201947343,1.080613820758463,-1.5652922853999987,-0.4901771615825536,-0.4738178599385872,0.14685882743304235,0.31633098165632695,0.0,0.0,0.0,-0.0030895452297489147,-8.430718135778073E-4,-0.026782034845251965,-0.019559668307689494,58.543662091247086,5.7119883061120085,-9.959041592079679,2.712894503961339,7.625627607696807
97,18763.831194034054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5248794842836244,0.0,-0.586186829037864,-0.09902027183063512,0.5965336408054394,0.17419612476184268,0.13442166919226056,0.30544355740258017,0.0,-2.2336263181724596,-2.050308090203369,-1.109884606810626,-0.7773797578561311,0.23031047856683706,0.5892798612605813,0.0,0.0,-0.101584124561862,-2.706012133405897,-2.381913065963977,-0.5104960777162054,-0.931562537149088,-0.7474271999642862,0.4195430359933422,0.0,0.0,-0.6217703684440121,1.0794688264143308,-1.5657388391299771,-0.4909438698517352,-0.47432714954267413,0.14730738893139575,0.31688484814740525,0.0,0.0,0.0,-0.0031089828702891135,-8.510341883352432E-4,-0.0287045951092209,-0.021274404173838427,51.30878141729376,5.321991160990056,-9.93285384772613,2.4750221240933876,7.115087417565592
98,18763.47976397027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524840129230184,0.0,-0.5862916419161032,-0.09901324748917094,0.5965699713985475,0.17417912610384362,0.13445263647436528,0.30543505067999066,0.0,-2.2341418971770364,-2.0514931516117736,-1.1075159720410381,-0.7783888494409613,0.2291750666383763,0.5867910650934812,0.0,0.0,-0.10448568010524495,-2.7069968065836445,-2.380468047483007,-0.5098116867379523,-0.929425338521655,-0.7457728520243057,0.4186497190714734,0.0,0.0,-0.6220010691967931,1.0798044201621548,-1.5655757281917018,-0.49068419487713766,-0.47416482871829546,0.14722928045638908,0.31668031794125867,0.0,0.0,0.0,-0.003100401289008241,-8.478218297531488E-4,-0.027955625690049807,-0.02061473671118323,54.220386184652554,5.479297900867935,-9.917392996182345,2.566924848901638,7.325529634825711
99,18763.374309126073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524822173842065,0.0,-0.5863352217930692,-0.09901775990235048,0.5965800225858454,0.17417210147124523,0.1344596544161127,0.30544333841635707,0.0,-2.234631800400275,-2.051966630490978,-1.1067586052058473,-0.7786451698342954,0.22882736212180374,0.5860466850692844,0.0,0.0,-0.10536433258543274,-2.7067647434749085,-2.3797396431601365,-0.5094238264106933,-0.9284098314360726,-0.7448773374545927,0.41806488558371757,0.0,0.0,-0.6220867429653144,1.0800088800146135,-1.5654967483929798,-0.49058057752785705,-0.47411072918963976,0.14722471290566563,0.31655554718760043,0.0,0.0,0.0,-0.0030955401557166153,-8.461319811581562E-4,-0.027525709072086426,-0.02019795680227157,56.12267310140695,5.582778946817254,-9.89732694205147,2.6259810242159043,7.465101556165993
100,18763.256636781687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247821495400224,0.0,-0.5863535028086388,-0.09904585911688044,0.5965472746768989,0.17413175295467692,0.13442331588862275,0.3055084070614403,0.0,-2.2361735813998083,-2.051975328242537,-1.1075744579869182,-0.778096497771154,0.22921295754550897,0.5869033527695019,0.0,0.0,-0.10418971748774508,-2.705090191067615,-2.3794544426728588,-0.5083456974560498,-0.927826545149162,-0.7440263207040978,0.4172125301913537,0.0,0.0,-0.6218916178765375,1.0801635340411644,-1.5654083299472499,-0.4905032762971461,-0.4740979432729456,0.1473769011816955,0.31635787854194014,0.0,0.0,0.0,-0.003087016698599363,-8.43613974260821E-4,-0.02685647184339318,-0.019496975401115727,59.660427765246396,5.776670097692824,-9.806650955897684,2.7288701849103107,7.734657963480216
101,18763.184560333422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247949858965935,0.0,-0.5863010622213561,-0.09903692271623658,0.5965257798654138,0.17411985174886221,0.13440511873627073,0.3055186893576893,0.0,-2.2359600930248105,-2.051397798054703,-1.1086442328649304,-0.7777018245418281,0.22968487462321938,0.5879325675908297,0.0,0.0,-0.10289492829600935,-2.705390591557952,-2.3804473562059827,-0.5083292993697642,-0.9290119481936423,-0.7450357047768567,0.41780376044913803,0.0,0.0,-0.6216372954085564,1.0799204201253696,-1.5654408634372912,-0.4905789818654669,-0.47412326055890613,0.14743136336496565,0.31644433921667336,0.0,0.0,0.0,-0.0030906399605292413,-8.449747838068287E-4,-0.027235161257489694,-0.01987782781271537,58.11174653241473,5.693043760541876,-9.794342620338332,2.6765578126325886,7.626847757578813
102,18763.140040044465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247767982618552,0.0,-0.5863384622043961,-0.09903940844095345,0.5965339259349952,0.17410912266656975,0.13441228300304567,0.3055186712852248,0.0,-2.2361577311226544,-2.0517894073164724,-1.1078806877277791,-0.7780234792478109,0.22931888169053627,0.5871610556176113,0.0,0.0,-0.10381160800658557,-2.705460064908939,-2.3799115400509634,-0.5081047502325398,-0.9282640804823152,-0.7444370984036655,0.41742975092532536,0.0,0.0,-0.6217514171657211,1.0800231497792472,-1.5653696269681374,-0.4904826592820491,-0.47405556713256713,0.14741299900457128,0.3163632018740329,0.0,0.0,0.0,-0.0030876687396508666,-8.438787071901121E-4,-0.026974951407650334,-0.0196365324548925,59.23669102804684,5.754222488436306,-9.779398959128004,2.7110160470246174,7.709903990398093
103,18763.053544208025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247520973262505,0.0,-0.586339597507292,-0.09904241073004252,0.5965114928169631,0.1740702572987885,0.13439780216718714,0.30554415877194235,0.0,-2.236450360980928,-2.05173719376129,-1.10808631978506,-0.7779749143474579,0.22935210205538534,0.5873456218381791,0.0,0.0,-0.10352612971813391,-2.705296987739686,-2.380219723419293,-0.5075859284849061,-0.9283719640605583,-0.7444927536724413,0.4172971367014508,0.0,0.0,-0.6217084498670138,1.0798616376005554,-1.5652651760255936,-0.4903987209047587,-0.47395848844660904,0.14747612518635478,0.3162897053973512,0.0,0.0,0.0,-0.0030858883350793295,-8.433609441370086E-4,-0.02690122255506168,-0.01957153948157815,59.9099685148027,5.7923727834826675,-9.714774331958292,2.723789134897547,7.770966035292056
104,18763.027994460026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247408707316257,0.0,-0.58636319524762,-0.0990471787420292,0.5965177982058312,0.17406768958174973,0.13440388637992243,0.3055477038375693,0.0,-2.2366276719144027,-2.051968395441729,-1.1076648083352736,-0.7781470540499997,0.22915095873353972,0.5869261457449472,0.0,0.0,-0.1040270452610871,-2.70517242135425,-2.37981949007031,-0.5074721337203172,-0.9278406242749054,-0.7440425585425317,0.41700566508024905,0.0,0.0,-0.6218142070473535,1.0799478256014536,-1.5652248593062486,-0.49034425206945814,-0.4739249664182111,0.14746957439457234,0.3162415518484073,0.0,0.0,0.0,-0.003083777860138058,-8.426079642616217E-4,-0.026709722892337046,-0.01938561816397691,60.76761371300291,5.838992469793258,-9.70452496538949,2.7503260760825694,7.833923115945782
105,18762.9252793188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5247118224220506,0.0,-0.5863772582796731,-0.09906863160741253,0.596509088665417,0.1740473599266158,0.13439895475229527,0.30559206254614035,0.0,-2.237124795553112,-2.051887562515791,-1.1079486846501982,-0.7780686433937133,0.22923641560962488,0.587195735593201,0.0,0.0,-0.10362561706992396,-2.704405495770032,-2.379554386896794,-0.5071608017157749,-0.9274796831608886,-0.7436770190665234,0.4166188066607217,0.0,0.0,-0.6219368905120028,1.0799606003498856,-1.5651259465006013,-0.49027083171242847,-0.47385968937783934,0.14755216887936415,0.3162142421312968,0.0,0.0,0.0,-0.003080810124200719,-8.417308782779949E-4,-0.02648797632439508,-0.019155811035798852,62.12684365514626,5.913851920944909,-9.640155133429472,2.7862741884572104,7.942044436489988
106,18762.895078061094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524716805945626,0.0,-0.5863506591602192,-0.09905795059841588,0.5965020030761274,0.17403788504066625,0.13438951085859197,0.3056072123969948,0.0,-2.237315412144188,-2.0516995052370284,-1.108370245351221,-0.7778891854144561,0.229407459766065,0.5875782059035024,0.0,0.0,-0.10308142522944437,-2.704580133450877,-2.379954256287015,-0.5068988411212481,-0.9277875046601242,-0.7439662162105898,0.41669008276420455,0.0,0.0,-0.6219790812837565,1.0797559325213362,-1.5650661172763305,-0.49023406311352197,-0.473792504219931,0.14761463676311531,0.31619454663663193,0.0,0.0,0.0,-0.0030804556656357112,-8.417027780053387E-4,-0.026544859672404175,-0.019236783056642063,62.08848918946751,5.91253003582526,-9.590336987606404,2.778012568435276,7.948548079618357
107,18762.594190930624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246636474490993,0.0,-0.5864204225172941,-0.09904259979964036,0.596519678636609,0.1739860332135501,0.1343926123319797,0.30567705157169683,0.0,-2.239421259580499,-2.0528340224346,-1.1067252139746975,-0.7784250017757557,0.22854959489843935,0.5858618252891002,0.0,0.0,-0.10483760807281135,-2.7042888072588425,-2.378664954207215,-0.5050270397110741,-0.9251033519991139,-0.7418010288066317,0.4147333617232773,0.0,0.0,-0.623059583312366,1.0794387380299546,-1.5645184374128762,-0.4896664956296446,-0.47324601747316447,0.147804125426696,0.315705743449506,0.0,0.0,0.0,-0.0030631391541087924,-8.35892884039004E-4,-0.025356791959701586,-0.01817956788702376,68.32905748111226,6.255163352190244,-9.311174234451048,2.942388794008134,8.445122160159803
108,18762.52794719078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245737707835216,0.0,-0.5864397366879709,-0.09915274137925562,0.5964187249511005,0.1739606291269091,0.13436247134021612,0.3057480971762324,0.0,-2.2395449867437365,-2.052073264741903,-1.109005803595972,-0.7775525513522522,0.2294601738682624,0.5885979554956955,0.0,0.0,-0.10210031783476642,-2.698464580859968,-2.3797074425499103,-0.5051414864068373,-0.9261056451811377,-0.7416599957142037,0.41389797151313057,0.0,0.0,-0.6232899704563967,1.0794008901594765,-1.564576614739572,-0.48985683753466647,-0.47337351512248854,0.14790453938116488,0.3156876275187067,0.0,0.0,0.0,-0.003065079344821465,-8.370569942528994E-4,-0.025393299436825053,-0.017908615139395307,70.21228368330267,6.3639156054508215,-9.184257183321417,2.9892301054999293,8.606382797603082
109,18762.509438440207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246330694967365,0.0,-0.5864953329133499,-0.09901484776918229,0.5966059417086034,0.17401221537256267,0.13440796516907141,0.30583138535643006,0.0,-2.242050553360363,-2.05302660011039,-1.105819352345606,-0.778981041783013,0.22806506594278486,0.5843324285946234,0.0,0.0,-0.10564919593717034,-2.709568153770612,-2.3762509114756263,-0.5033042998245896,-0.9220933703053007,-0.7401709302508461,0.4138448993803831,0.0,0.0,-0.6241975837436229,1.0796002736756913,-1.5640102522621884,-0.4891628985577694,-0.4727735684910091,0.14810884410823424,0.3157076532233566,0.0,0.0,0.0,-0.003044721557417406,-8.297937808574887E-4,-0.024309607024579183,-0.017581236751148553,72.54371845475606,6.485395395453528,-9.064894090490363,3.0449522407763747,8.78965132275803
110,18762.446887480757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524586692750678,0.0,-0.5864681590364507,-0.09911329389491813,0.5964709955204401,0.1739543899130778,0.13436990550767736,0.3057706632961585,0.0,-2.2406097476998084,-2.052647316457105,-1.1076750710106273,-0.7780206074323571,0.22891425752592373,0.5870641243343677,0.0,0.0,-0.10349693190008208,-2.7008393481826087,-2.3783712020894723,-0.5043971044784338,-0.9244858319243269,-0.7408700233275851,0.41339901385372735,0.0,0.0,-0.6237494332842212,1.0793909523295047,-1.5642642749502784,-0.4895467991176702,-0.47307122200769003,0.1479928857764134,0.31553820260941656,0.0,0.0,0.0,-0.0030565774318966725,-8.340595697694107E-4,-0.024914179021316294,-0.01763512203526837,72.19018969971195,6.4728209578094535,-9.064795951100141,3.0367929807186362,8.770182244679608
111,18762.375056576704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245739666021942,0.0,-0.586466043772062,-0.09912806699467366,0.5964638556372972,0.17395743719027013,0.13435924439393515,0.30580369425445725,0.0,-2.2412052377475034,-2.052492553498547,-1.1082130857503674,-0.7777337041991489,0.2291268224205,0.5875725984115984,0.0,0.0,-0.10281119345322351,-2.700349806399963,-2.3779777295859055,-0.504202258308863,-0.9241927454567168,-0.7405685662649818,0.41304988344104304,0.0,0.0,-0.6240050825899811,1.0792998097761077,-1.5641872599558642,-0.4895142162211623,-0.4730140714859542,0.148078823220949,0.31550198377427136,0.0,0.0,0.0,-0.0030534898403696445,-8.332005065605504E-4,-0.024714746463361515,-0.017438717370422352,73.53772352461107,6.5483686815698405,-8.986615397193129,3.070909052911888,8.881849996080595
112,18762.35299763724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245914945817223,0.0,-0.5864735187997822,-0.09910923686492615,0.5964833297465869,0.17396239749695358,0.13437778870821626,0.3058034925640655,0.0,-2.241364469705972,-2.0527049526781704,-1.1077028607469148,-0.7779526147955278,0.22890293051920516,0.5870959558256043,0.0,0.0,-0.1033675528640425,-2.701160442427404,-2.3777765025678717,-0.503986051084797,-0.923749300162461,-0.740348822031206,0.4129335759471997,0.0,0.0,-0.6240915481636684,1.079348398113352,-1.5641020033386672,-0.48942734602280424,-0.4729130691864657,0.14808475404792856,0.3154686879445252,0.0,0.0,0.0,-0.0030516344664445667,-8.325062955657611E-4,-0.024620351751117316,-0.01740006450064362,73.98690269147153,6.574397637201978,-8.9542121534412,3.0807348643992905,8.922810382724345
113,18762.34567154308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246020324227054,0.0,-0.5864520145623409,-0.09911713972848406,0.5964687253544936,0.1739512176686905,0.1343582942753094,0.3058082667317831,0.0,-2.2420942658769882,-2.0528260121464488,-1.1080611314103217,-0.7775266539232333,0.2291366865434231,0.5876395830290209,0.0,0.0,-0.10275841638659532,-2.6987343088670035,-2.377628933944853,-0.5038293088843233,-0.9234992573636515,-0.7399557110393767,0.4121884248085816,0.0,0.0,-0.6243587445325414,1.079043708843635,-1.5639662415043307,-0.48934532022595634,-0.47279921122181323,0.14817364689305615,0.3152257333580697,0.0,0.0,0.0,-0.003048152206689037,-8.315040662645886E-4,-0.024363743667857925,-0.017053062152013312,76.07904888366562,6.691651882645868,-8.860887026994964,3.1365121677653054,9.092477836876554
114,18762.313797042367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246158467198032,0.0,-0.5864534727868099,-0.09909900189264423,0.596493700133444,0.17396725598591023,0.13436758526929743,0.3058068019529864,0.0,-2.2419372687110464,-2.0527228087990377,-1.107867027758598,-0.777714000586218,0.2290275527268063,0.5873224455413313,0.0,0.0,-0.1030393792583374,-2.7004537250858016,-2.3773958248814857,-0.5038320545858049,-0.9234225889818036,-0.7401432424278457,0.4125629691826404,0.0,0.0,-0.6242681026258089,1.0792107984977393,-1.5639743365633332,-0.4893428963207256,-0.47280536213634344,0.1481599164066107,0.31534700450794695,0.0,0.0,0.0,-0.0030487359690238814,-8.316306493944525E-4,-0.02444808257089897,-0.017223098433063144,75.20543905219401,6.643598177456735,-8.890913070936431,3.111598230720233,9.025437994650478
115,18762.29879304358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246038562899085,0.0,-0.5864613010505774,-0.09910853318224559,0.5964823166867351,0.1739537935703752,0.13436257191811582,0.3058132989128734,0.0,-2.242267885282951,-2.0528676516226483,-1.1078476409319329,-0.77765659858548,0.22900673733531637,0.5873761711690525,0.0,0.0,-0.10301301003874652,-2.699376807624558,-2.3772689221269214,-0.5036501973129044,-0.9231624727102379,-0.739806610671527,0.4121314332220461,0.0,0.0,-0.6244140071958416,1.0790863160291781,-1.563887678440361,-0.48927303494178487,-0.47271885423955445,0.14819390964307622,0.31522630945137076,0.0,0.0,0.0,-0.003046433475868147,-8.309128740194847E-4,-0.02427720562598077,-0.01701747822893271,76.51293855696647,6.717241331291312,-8.832924084388573,3.1460367625216583,9.132877696580591
116,18762.286768210648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246104897579555,0.0,-0.586462523743959,-0.09910065092919593,0.5964943845262248,0.17396351767875068,0.13436710769010127,0.30581615966500914,0.0,-2.242223067325662,-2.052799456865718,-1.1077961981102284,-0.7777269269821953,0.22897804794930612,0.5872608184231929,0.0,0.0,-0.1030930991747656,-2.700289255543268,-2.377139928851833,-0.5036588035738959,-0.9231266620547552,-0.7399008391119783,0.41232169173837924,0.0,0.0,-0.6243817744728272,1.079175144936994,-1.5638962555888358,-0.48927737094673357,-0.472727267278482,0.14819068716534362,0.31529586586488123,0.0,0.0,0.0,-0.003046633639241477,-8.309557840475078E-4,-0.024318083396967588,-0.01710454675068229,76.07724126423794,6.693525308081525,-8.848546540511164,3.133662322878916,9.099895778130188
117,18762.284495468655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524605992938243,0.0,-0.5864626700541786,-0.09910811569013135,0.5964852812273188,0.1739542544625542,0.13436041141601426,0.30582469284597114,0.0,-2.2425880421638484,-2.0529101896676507,-1.1078636666332895,-0.7776006567447723,0.22902629049588377,0.5874264995548977,0.0,0.0,-0.10293045748535283,-2.6991525604772355,-2.3770239704772536,-0.5035160968466617,-0.9228942494313309,-0.7395909800793389,0.41189995760255077,0.0,0.0,-0.6245199892504746,1.079077691817447,-1.5638192841109078,-0.48922562174718226,-0.47266368177700063,0.148230382279922,0.3151799392358254,0.0,0.0,0.0,-0.003044499939770296,-8.303090808340476E-4,-0.02416124967392154,-0.016910265258711806,77.30202866187778,6.7627713208299465,-8.797511752695335,3.1663211532172317,9.200537453993352
118,18762.269813824667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246110231484133,0.0,-0.5864646066237802,-0.09910105982862066,0.5964965027434272,0.17396288754225692,0.1343650874994253,0.30582630570791425,0.0,-2.242513736084824,-2.052841022845625,-1.1078028202567305,-0.7776824168678548,0.22898925918850688,0.5872904685374232,0.0,0.0,-0.10303068667198102,-2.700096066938179,-2.376914580532509,-0.5035399266310232,-0.9228850922714736,-0.7397081096449449,0.41210991979532013,0.0,0.0,-0.624481419973313,1.0791598371016735,-1.5638343489650914,-0.4892327093879874,-0.47267612753079913,0.14822333897345338,0.31525111791797855,0.0,0.0,0.0,-0.003044850958345941,-8.303967974439252E-4,-0.0242118154813086,-0.017006611610805057,76.80227104997724,6.735436060537914,-8.816771845623101,3.152363569284166,9.16216966430277
119,18762.268596723046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5245996996613862,0.0,-0.5864729182963768,-0.09911265782336792,0.5964840260984999,0.17395382825308264,0.13436080648253232,0.3058356953004233,0.0,-2.2427851150290454,-2.0529394883607677,-1.1078621219741358,-0.7775890325502869,0.2290221083509089,0.5874088293302541,0.0,0.0,-0.10291707721662363,-2.699289062374308,-2.376850396959234,-0.5034511421184493,-0.9227426261663833,-0.7394692713366601,0.4117879022367458,0.0,0.0,-0.6246138102471274,1.0790688015283731,-1.5637945871063794,-0.48920396901915286,-0.47263789034798986,0.1482473184963901,0.31517527417845365,0.0,0.0,0.0,-0.0030432057216687996,-8.298990839969866E-4,-0.024094279748085125,-0.016860122322385592,77.72207869432229,6.787938668501527,-8.783370052218178,3.1775379710733858,9.23802847313787
120,18762.261213138874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5246039461308194,0.0,-0.5864734452632689,-0.09910698773422681,0.5964930325985672,0.1739601747221999,0.13436430788371545,0.3058366981594137,0.0,-2.242733033522984,-2.052885332836616,-1.1078122834436315,-0.7776539312104648,0.22899302830667012,0.5873049605663209,0.0,0.0,-0.10299305698166397,-2.699994875990962,-2.376764169944145,-0.5034696229905719,-0.9227275067543206,-0.7395587560642432,0.4119441286151287,0.0,0.0,-0.6245833649953744,1.0791328153519764,-1.5638042092181792,-0.4892076972147285,-0.47264608301262173,0.1482430554974253,0.31522716007242063,0.0,0.0,0.0,-0.0030434490860563896,-8.299576643838356E-4,-0.024131030324765757,-0.016931389498310256,77.35537524460655,6.7679833919337975,-8.798280549584979,3.1673852522501913,9.209988953183263
121,18762.25863027749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524601468189131,0.0,-0.586474464401172,-0.099109615011602,0.5964904014524086,0.17395756197767134,0.1343631253447793,0.30583863533005523,0.0,-2.2428020111692653,-2.052906748782598,-1.1078251541367774,-0.77763333844236,0.22900069055938171,0.587333645830425,0.0,0.0,-0.10296351016643833,-2.6997824475230194,-2.376749186873226,-0.5034499968448269,-0.92268963239356,-0.7395050036178358,0.41186461062253255,0.0,0.0,-0.6246135360027647,1.0791092848659871,-1.5637930978645456,-0.48919901802643373,-0.4726354587292586,0.14824992212087904,0.31520542646973965,0.0,0.0,0.0,-0.003043038946397385,-8.298330493335169E-4,-0.024101512520181067,-0.01689421504587224,77.58689255839342,6.781209501560293,-8.790488829668224,3.173815578232982,9.229009519987159
