Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_vgvi,g_walk_speed
441,18765.0415093372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244589526613224,0.0,-0.5863816704167163,-0.09910489917967936,0.59647473648334,0.1740151382895617,0.13408391106183457,0.3055085987720192,0.0,-2.248502413628871,-2.053544071942436,-1.1069731425198057,-0.7767822310677382,0.2287683402285007,0.5868934467705554,0.0,0.0,-0.10271979672747072,-2.6387460053182483,-2.3667707993238207,-0.49984925986499595,-0.9174065275815961,-0.7426198125272011,0.411223992433788,0.0,0.0,-0.6357616726621778,1.0786829206881023,-1.5645841810489072,-0.49018912694749395,-0.4733318282160118,0.1478659800454396,0.3165689954319778,0.0,0.0,0.0,-0.0030055645735911785,-8.179545884314658E-4,-0.027021672529672455,-0.016822890892094728,32.80115989680111,7.928120026045421,3.1998198875017607,9.034810980068396
442,18765.040879992514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244663744068694,0.0,-0.5863774956873907,-0.09911790387743703,0.5964733186728307,0.1740113867211174,0.13409447966044752,0.30550321254181906,0.0,-2.248456972472483,-2.053533127921187,-1.106972769548718,-0.7768048303707518,0.22876817758198967,0.5868996862613182,0.0,0.0,-0.10271109439856996,-2.638609127908146,-2.366859884633318,-0.49986760522721213,-0.917456959278973,-0.7426454038574212,0.4112068970023641,0.0,0.0,-0.635824029804438,1.0786589774260675,-1.5645969239714805,-0.4901914822050611,-0.4733291735384977,0.14784982435310015,0.3165700602365216,0.0,0.0,0.0,-0.0030059631059599205,-8.18080826238598E-4,-0.027046226076003422,-0.016837633036855062,32.73804157049915,7.921951514462953,3.196285788714877,9.028304807868444
443,18765.040548836885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244478492096991,0.0,-0.5863882819687968,-0.09908522201878629,0.5964769128797108,0.1740212689584061,0.13406828015495073,0.3055171331630003,0.0,-2.2485703904428522,-2.053558732343052,-1.1069737198637353,-0.7767490144919706,0.22877058011276002,0.5868846144370495,0.0,0.0,-0.10273294777743353,-2.638980104065479,-2.3666374745985395,-0.4998304345094781,-0.9173328539487362,-0.7425872633772537,0.41125852413092284,0.0,0.0,-0.6356481452149887,1.078718164610288,-1.5645631363621324,-0.490183847673783,-0.4733340835087675,0.14789085629400262,0.3165660324642675,0.0,0.0,0.0,-0.0030049786059486187,-8.177687548489527E-4,-0.026984640899078864,-0.016799224645104457,32.90244323000435,7.936556605732755,3.205325565455762,9.04550745188645
444,18765.039918609647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244650921058902,0.0,-0.5863777438249499,-0.09911619247442183,0.5964725721934652,0.17401256306731466,0.1340931978869401,0.3055037571701646,0.0,-2.2484668802140493,-2.0535348898999444,-1.1069719575118742,-0.7768007170159663,0.22876778016554905,0.5869002101263551,0.0,0.0,-0.10271168847547597,-2.638649679160542,-2.3668510973642567,-0.4998714038030806,-0.9174527753823383,-0.7426506368502186,0.41121712430104673,0.0,0.0,-0.6358027772607818,1.0786631234179647,-1.5645931144229446,-0.49019034146582086,-0.4733280747308183,0.1478531552692416,0.3165703699062967,0.0,0.0,0.0,-0.003005895258832719,-8.180592438510256E-4,-0.027040588521523093,-0.016833304370362328,32.75774252639632,7.923166283823089,3.1972705283456047,9.030477804262544
445,18765.039353146538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244527662872855,0.0,-0.5863866872592433,-0.09909255478642814,0.5964779605533814,0.1740183719624849,0.13407474162421928,0.3055144820127542,0.0,-2.248532447779158,-2.0535499103788744,-1.1069756794262988,-0.7767650284612104,0.22877213397078824,0.5868864376286508,0.0,0.0,-0.10272876574162795,-2.638886132541589,-2.366692201640618,-0.49983480486161636,-0.9173638121271948,-0.742590438826208,0.4112405112709665,0.0,0.0,-0.635695100890716,1.0787010057752444,-1.5645728468481879,-0.4901852293731794,-0.4733335276879343,0.1478795491457218,0.3165644857619653,0.0,0.0,0.0,-0.0030052691603404476,-8.178609915307639E-4,-0.02700438213018209,-0.01681176965263008,32.848145742123165,7.931042454049289,3.202279274342244,9.039912204720611
446,18765.039300622047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244802138126052,0.0,-0.5863675090387183,-0.0991446828956057,0.5964675773324462,0.1740043369844615,0.13411474389938724,0.3054914169546567,0.0,-2.248368399254289,-2.053514214260856,-1.1069706192809732,-0.7768468236729881,0.22876455498784387,0.5869142251587758,0.0,0.0,-0.10269402162907819,-2.63836090261629,-2.3670424521377513,-0.4999119002510089,-0.9175691522220082,-0.7427069626001181,0.4111813764701025,0.0,0.0,-0.635941177334203,1.078612125423264,-1.5646174963247,-0.4901952885742267,-0.4733206860279771,0.14782079482466812,0.31657523243517727,0.0,0.0,0.0,-0.0030067553287589223,-8.183317017715645E-4,-0.02709178708939386,-0.016863952719819626,32.62663923498085,7.910388012233979,3.1899418498921754,9.016952653602377
447,18765.03832199283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244587683873072,0.0,-0.5863817101508272,-0.09910491312501696,0.5964745136516603,0.17401540666591073,0.1340838755468898,0.3055087473160251,0.0,-2.2484924560113577,-2.0535421670697613,-1.1069743632559093,-0.7767831345913313,0.2287690487785513,0.5868936445888603,0.0,0.0,-0.1027208672458337,-2.6387775699284295,-2.3667784819054902,-0.49985665729623774,-0.9174192532245932,-0.7426218876017813,0.4112319345786679,0.0,0.0,-0.6357479764754126,1.0786801396417527,-1.5645812501476777,-0.49018708702316816,-0.4733291955286262,0.1478669808117873,0.31656797429547584,0.0,0.0,0.0,-0.0030056282020508667,-8.17974730069952E-4,-0.027024205486319258,-0.016823167100192098,32.79968831363405,7.926066790183535,3.1995385924617152,9.03495141307369
448,18765.03769251209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244664176479028,0.0,-0.5863773837997919,-0.09911821216722608,0.5964730502944365,0.17401157147909105,0.13409466655105545,0.3055032600014732,0.0,-2.2484472076192588,-2.05353109140605,-1.1069737928670722,-0.7768062572846989,0.2287690588510949,0.5869001033909761,0.0,0.0,-0.10271187967352419,-2.6386373300477493,-2.366867867085296,-0.4998753258047599,-0.9174689831420703,-0.7426479255606553,0.41121409459494157,0.0,0.0,-0.6358113130501426,1.0786564392346294,-1.5645942695288488,-0.4901895029186088,-0.47332660128708726,0.14785048724551852,0.31656903116380397,0.0,0.0,0.0,-0.00300602985846147,-8.181019185929764E-4,-0.02704887019356052,-0.016837869561335993,32.73690094715168,7.919935066494602,3.1960222492083257,9.028491856693742
449,18765.037365128916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244477125838902,0.0,-0.5863884307594577,-0.09908519107373075,0.5964767823040933,0.17402152830398748,0.13406837994617882,0.30551727533068507,0.0,-2.248560790813117,-2.0535569098274293,-1.106975044568859,-0.7767500466285836,0.2287709897494161,0.5868847132908407,0.0,0.0,-0.10273375331546696,-2.6390120132399115,-2.3666448256398502,-0.49983670617810927,-0.9173450573303629,-0.7425882462920356,0.41126569091339693,0.0,0.0,-0.6356355277436307,1.078715327486391,-1.5645604830743804,-0.4901818894349888,-0.47333163618721047,0.1478915464084513,0.31656486287623,0.0,0.0,0.0,-0.0030050378187095896,-8.177875674141262E-4,-0.026986952089226846,-0.016799337861182092,32.90182782782344,7.934586581713715,3.2050930674122737,9.045744249250182
450,18765.036734213205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244650070853962,0.0,-0.5863777842649435,-0.09911631646204264,0.596472378796501,0.17401278394186406,0.13409333994676748,0.30550382329558395,0.0,-2.248456982832765,-2.0535330036302146,-1.106973186641579,-0.7768018521550826,0.2287682454479383,0.586900415053646,0.0,0.0,-0.10271248413231449,-2.638679956804458,-2.366859531014005,-0.4998779001365168,-0.9174653507393444,-0.7426520444004721,0.4112240146034317,0.0,0.0,-0.6357910394441059,1.0786601123596609,-1.5645905172585652,-0.49018841182293055,-0.4733255702402529,0.14785382356817156,0.31656929172125176,0.0,0.0,0.0,-0.0030059582639809035,-8.18079233475867E-4,-0.027043087322640526,-0.016833513112581185,32.756722298404256,7.921160696685391,3.197017574024351,9.030672331092298
451,18765.03617894833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244525048482667,0.0,-0.5863866412888094,-0.09909232651368872,0.5964777665906301,0.17401865745604564,0.13407425735049666,0.30551482735650876,0.0,-2.2485258045998835,-2.0535483621842126,-1.1069764211698288,-0.7767653600940653,0.22877360265022154,0.5868866122093701,0.0,0.0,-0.10273017184766138,-2.638917356598392,-2.3666938278636347,-0.4998416436400689,-0.917370805020816,-0.7425911926195117,0.4112472271878151,0.0,0.0,-0.6356796812168043,1.0787005866630066,-1.564569521772693,-0.4901831048880344,-0.47333119877654145,0.14788119357969604,0.3165633560099594,0.0,0.0,0.0,-0.0030053145897018605,-8.178752200239203E-4,-0.027005615521776848,-0.016810957303230362,32.85165698453342,7.929468280032424,3.2022796258278894,9.040603386045934
452,18765.03576021959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244666857517595,0.0,-0.586376943203781,-0.09911926095566598,0.5964724612881362,0.17401148081809487,0.13409527928287654,0.3055028031520253,0.0,-2.2484399948574216,-2.053529872777256,-1.1069742250352488,-0.7768078587827704,0.22876895050545398,0.5869008602145407,0.0,0.0,-0.10271179000343787,-2.638647786213364,-2.366876199069016,-0.4998801314599334,-0.9174790280678093,-0.7426502110149396,0.41121661301716395,0.0,0.0,-0.6358080603478392,1.0786536467564363,-1.564593081289394,-0.4901884660441445,-0.47332469233465435,0.1478502219482347,0.31656885554680225,0.0,0.0,0.0,-0.0030060841251886247,-8.181191246951702E-4,-0.027051043028543494,-0.01683822851192438,32.7358573039446,7.9186736452584325,3.195831812047501,9.028587425154626
453,18765.03536642541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244478511688047,0.0,-0.586389262150265,-0.09908449668881704,0.5964785856967247,0.1740208059155596,0.1340677087951539,0.3055181393915143,0.0,-2.248545196267001,-2.053554231599203,-1.1069779056871114,-0.7767523380262082,0.22877343487365293,0.5868822557209439,0.0,0.0,-0.10273636850558254,-2.639010722129035,-2.366641037278207,-0.49983208824926545,-0.9173489150648421,-0.7425719647139675,0.4112592375664132,0.0,0.0,-0.6356397942601391,1.0787132352121307,-1.5645606742126354,-0.49018092026051585,-0.47333184534695283,0.14789113414990163,0.31656231935237883,0.0,0.0,0.0,-0.0030051171776480858,-8.178127936988096E-4,-0.026992973289138307,-0.01680302548774139,32.88441114383944,7.9318813283678855,3.204077530671903,9.044085394082234
454,18765.034789306388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244647248325627,0.0,-0.5863781147457072,-0.09911590188398742,0.5964729446175365,0.17401237160159636,0.1340924897578964,0.3055042789964491,0.0,-2.248444880547225,-2.053531780978361,-1.1069752898521015,-0.7768027162179706,0.22876910064247813,0.5868988425343297,0.0,0.0,-0.10271477024677009,-2.6386895946870634,-2.366855735495292,-0.4998767499660682,-0.9174724953613275,-0.7426412094862611,0.4112223322421641,0.0,0.0,-0.6357905440585715,1.078658673139901,-1.5645890961456703,-0.49018731247491343,-0.4733247848753625,0.1478544406336455,0.3165681441029604,0.0,0.0,0.0,-0.0030060197874258055,-8.180988010207678E-4,-0.027046785671180167,-0.016835440731605138,32.74685987285485,7.919143100874333,3.1964226630896646,9.029804995882806
455,18765.034246062336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244520073590728,0.0,-0.5863865040703651,-0.09909233300343365,0.5964770932455328,0.17401877113308464,0.1340738452905127,0.3055147435439608,0.0,-2.2485172113931533,-2.0535481251541667,-1.1069776327906158,-0.7767652187798869,0.2287725537458924,0.5868864085839242,0.0,0.0,-0.10273132811523625,-2.6389389983511595,-2.3666958745439435,-0.49984551026202423,-0.9173832500733214,-0.7425896306398804,0.4112525711610066,0.0,0.0,-0.635673273275876,1.0786993519219579,-1.5645669757851328,-0.4901820208647977,-0.4733294836355087,0.1478822290369142,0.3165635770199709,0.0,0.0,0.0,-0.00300536112693106,-8.178900792718305E-4,-0.02700711090079434,-0.01681118090109923,32.849253959690984,7.928128544372026,3.2020949880373104,9.040518911598287
456,18765.033819195243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244663363412458,0.0,-0.5863770579807395,-0.09911903716399403,0.596472256904794,0.17401166412021407,0.1340950177252923,0.3055029217319756,0.0,-2.2484318318320105,-2.05352900708042,-1.106975461874297,-0.7768080497993893,0.22876867640473839,0.5869005801022185,0.0,0.0,-0.10271282800129405,-2.638668509339805,-2.3668793743646304,-0.499883705868158,-0.9174892141889984,-0.7426489883842801,0.4112218576000135,0.0,0.0,-0.635800745597608,1.0786525423389177,-1.5645911220336755,-0.49018742012193905,-0.47332337269875197,0.14785096211497356,0.3165685313667063,0.0,0.0,0.0,-0.003006128620805163,-8.181333072248194E-4,-0.027052831024868558,-0.0168386889205373,32.732564060302,7.91725856768473,3.195593467072024,9.028414251859687
457,18765.033395875784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244484422513627,0.0,-0.5863889123863875,-0.09908575236128776,0.5964783111575553,0.1740206221974968,0.13406874417192202,0.305517667289192,0.0,-2.2485330052355814,-2.0535519038179952,-1.1069788588691545,-0.7767552170851284,0.22877356603319776,0.5868829271235815,0.0,0.0,-0.10273623343251556,-2.6390157275355883,-2.366656225194446,-0.4998382543662593,-0.9173633629894838,-0.7425756530592486,0.4112630105721411,0.0,0.0,-0.6356386668234034,1.078709378500481,-1.56456041652183,-0.49018018154818455,-0.4733302718622016,0.1478899794775316,0.3165620565031927,0.0,0.0,0.0,-0.0030052033152747066,-8.178401171236832E-4,-0.02699746404814648,-0.016805118493156038,32.87438334849064,7.92984875385992,3.2034588292810295,9.043220300618463
458,18765.032851308548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244648623861738,0.0,-0.5863780157043615,-0.09911635250302828,0.5964727433843301,0.17401242958623522,0.13409286660446254,0.3055041495732718,0.0,-2.2484359078784006,-2.0535301365106364,-1.1069762072516558,-0.7768041893844447,0.22876931875887502,0.586899168649981,0.0,0.0,-0.10271515196320177,-2.638704156490579,-2.3668652122241682,-0.4998820647715212,-0.9174835058958639,-0.7426436760818897,0.4112273985318598,0.0,0.0,-0.6357848578401532,1.0786562593105489,-1.5645879962110134,-0.49018638039638635,-0.4733233183652368,0.1478543254347961,0.31656779397287077,0.0,0.0,0.0,-0.003006079492218372,-8.181177358917986E-4,-0.027049627542774034,-0.01683649324739123,32.74132338317648,7.917517120283679,3.196051113042406,9.029410923823743
459,18765.032317651338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244515893871189,0.0,-0.5863867723730738,-0.09909168773173907,0.5964771259663636,0.17401910116119046,0.13407334902068777,0.30551510760005884,0.0,-2.2485118258163994,-2.0535472101124483,-1.1069786056295121,-0.7767649961535407,0.22877304966807394,0.5868861751347011,0.0,0.0,-0.10273247730359977,-2.6389645303054214,-2.3666981458250422,-0.49984929900251573,-0.917389569186575,-0.742589887439485,0.41125873053382905,0.0,0.0,-0.6356624209850419,1.0786987414202691,-1.5645649303187323,-0.4901808587773817,-0.47332827277745176,0.14788339289851443,0.31656298005193384,0.0,0.0,0.0,-0.003005389479485037,-8.178990631131244E-4,-0.027008137044018995,-0.01681113754142898,32.84844297946821,7.9269360765787855,3.2019850366958416,9.040620142731
460,18765.03188352831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244660835708206,0.0,-0.5863771987734699,-0.0991187103366531,0.5964722110243273,0.1740119072098851,0.13409475009306637,0.30550314660483063,0.0,-2.2484258399485397,-2.053527924608198,-1.1069763430176176,-0.7768082820460926,0.22876914968798728,0.5869005328369933,0.0,0.0,-0.10271375070782901,-2.6386909054994567,-2.366883412623493,-0.49988800408545575,-0.9174964083361501,-0.7426500571409986,0.41122761108861305,0.0,0.0,-0.6357912626447164,1.07865149814065,-1.5645893288780253,-0.4901863186320775,-0.4733220901038295,0.14785180139706583,0.31656800745008506,0.0,0.0,0.0,-0.003006163962552595,-8.181444945613667E-4,-0.027054245903926813,-0.016838853879163486,32.73091753468936,7.915996114797245,3.195436993137155,9.02843061037145
461,18765.03143972707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244489037749185,0.0,-0.586388581876943,-0.09908674589272073,0.5964780206960372,0.1740205119253294,0.13406952339797823,0.3055173095191997,0.0,-2.2485233027022113,-2.0535499341491956,-1.1069795660897153,-0.7767575358115172,0.2287738583747546,0.5868835963787967,0.0,0.0,-0.1027361961441781,-2.6390246467619347,-2.3666688635000117,-0.4998444121860331,-0.917375273102357,-0.742579711445807,0.4112670978330358,0.0,0.0,-0.6356354117912839,1.0787061216418419,-1.564559827460297,-0.490179350671547,-0.4733287133502369,0.14788927780627079,0.3165617628095765,0.0,0.0,0.0,-0.003005273739314965,-8.178624163976425E-4,-0.027000953313652452,-0.016806491512722413,32.8677022872599,7.928127537191192,3.203021491793708,9.04271838643714
462,18765.030917625063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244649816350335,0.0,-0.5863779152066445,-0.0991166970317233,0.5964725840157544,0.1740124819979697,0.13409311466354867,0.3055040937361619,0.0,-2.248428429662392,-2.0535286235375434,-1.1069769458764973,-0.7768054752180873,0.2287697925828581,0.5868994818721832,0.0,0.0,-0.10271558618178547,-2.63871945313618,-2.366872852737926,-0.4998872716364075,-0.9174924550657362,-0.7426461082731944,0.41123207204511136,0.0,0.0,-0.6357783981612135,1.078654278839301,-1.5645868181748483,-0.49018540664770255,-0.47332193026132463,0.1478543976330686,0.3165673475870703,0.0,0.0,0.0,-0.003006130621945385,-8.181339094251804E-4,-0.027051966902151114,-0.016837150375907696,32.737699805855776,7.916074896329733,3.1957837678850174,9.02923080365746
463,18765.030392213182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244512535577874,0.0,-0.5863869950277254,-0.09909120109365928,0.5964771169685871,0.1740193789966337,0.1340729919246484,0.30551539259440047,0.0,-2.2485068309497,-2.053546327524886,-1.1069794743878427,-0.7767649450607217,0.22877344558434676,0.5868860251758387,0.0,0.0,-0.10273340911400701,-2.638988570524092,-2.3667005762503694,-0.49985305464647306,-0.917395749955575,-0.7425903212931169,0.4112642843556858,0.0,0.0,-0.6356524504708109,1.07869798672187,-1.5645630600688325,-0.4901797417421335,-0.47332707376972133,0.14788435845064496,0.31656237530018555,0.0,0.0,0.0,-0.0030054167374089823,-8.179077065002656E-4,-0.02700905610570991,-0.01681094469216237,32.84846411333075,7.925827691852395,3.2019203348235465,9.04081988708598
464,18765.029950402928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244659464341697,0.0,-0.5863772516233313,-0.099118571969557,0.5964721487598771,0.17401206484113488,0.13409456520325846,0.3055033241285829,0.0,-2.248420280815189,-2.053526796384348,-1.1069770520849391,-0.7768087532630327,0.22876981159019064,0.5869005763741607,0.0,0.0,-0.10271456505196665,-2.638710192077174,-2.3668867551620614,-0.4998923937947482,-0.9175026446389908,-0.7426510784086432,0.4112323991481293,0.0,0.0,-0.6357825664870699,1.0786507092528927,-1.5645876930654772,-0.4901852400616812,-0.4733208633563368,0.14785249738928286,0.3165674389667768,0.0,0.0,0.0,-0.0030061993700944934,-8.181556645957129E-4,-0.02705562117015313,-0.01683887441008375,32.73008282227824,7.914817734182342,3.195325454725576,9.028548896757224
465,18765.02949507503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244491595773042,0.0,-0.5863884495556925,-0.09908734899154834,0.5964778186797267,0.17402048484435265,0.13407005977985287,0.30551711260700876,0.0,-2.2485153015168966,-2.0535483856212613,-1.10698033682134,-0.7767592263275048,0.2287739958246203,0.5868839887236272,0.0,0.0,-0.10273627713074654,-2.639037396222906,-2.3666778195527307,-0.4998494185885192,-0.9173852976406808,-0.7425821482736936,0.4112710704968639,0.0,0.0,-0.6356307577370646,1.0787036073262748,-1.5645589972522131,-0.49017847081166005,-0.47332731985012255,0.14788889654243853,0.31656131908804325,0.0,0.0,0.0,-0.0030053288023780054,-8.178798886601598E-4,-0.027003507493919214,-0.016807237769371146,32.86383094783264,7.926670261922765,3.2027404600519924,9.042520817020078
466,18765.028985747762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.524465021903003,0.0,-0.5863778918708338,-0.09911692373930338,0.5964724457881461,0.1740125562701518,0.1340933140333473,0.30550406179070805,0.0,-2.2484216757627644,-2.0535273379375147,-1.1069777060582078,-0.7768064934387564,0.2287700524353266,0.5868996834704899,0.0,0.0,-0.10271598665384765,-2.6387358574316995,-2.366879379708122,-0.4998917294528289,-0.9175008766817487,-0.7426477494519511,0.4112363807629338,0.0,0.0,-0.6357720831719084,1.0786524302822065,-1.5645856189530343,-0.4901844458925084,-0.47332061172856904,0.14785453683922867,0.31656684941315794,0.0,0.0,0.0,-0.0030061749369266395,-8.181479609729562E-4,-0.027053874237881144,-0.016837496543756107,32.73552893265034,7.9147724013466645,3.1955979960987593,9.02921091446571
467,18765.02846547535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244510253109882,0.0,-0.5863871060474247,-0.09909093678769908,0.5964770711951298,0.17401958295641562,0.134072760096374,0.3055155714832615,0.0,-2.248501625079363,-2.0535453833346877,-1.1069802288072665,-0.7767651128022078,0.2287738546709427,0.5868859803085238,0.0,0.0,-0.10273421606350543,-2.6390094471780436,-2.3667041157603483,-0.49985670630336665,-0.9174020817178179,-0.7425908815029227,0.4112689395978048,0.0,0.0,-0.6356441820594994,1.0786970111032774,-1.5645614103439234,-0.4901786906453409,-0.4733258755187325,0.14788515702676436,0.31656180370955583,0.0,0.0,0.0,-0.0030054474618557525,-8.179174352259652E-4,-0.027010149712302405,-0.0168107874220041,32.84843604408157,7.924723400985849,3.201855783364307,9.041023562663648
468,18765.028019873134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244658196827974,0.0,-0.5863773024497875,-0.09911848392549867,0.5964720741742455,0.17401221906034672,0.13409448148763664,0.3055034228371245,0.0,-2.2484146065650847,-2.053525747036032,-1.106977786972752,-0.776809209682846,0.22877018164466809,0.5869006206704177,0.0,0.0,-0.1027152260095505,-2.6387293364249085,-2.366891413840385,-0.4998962164783458,-0.917509570462356,-0.7426519675760782,0.4112367925017263,0.0,0.0,-0.6357752171611771,1.0786494569911667,-1.5645862265985413,-0.4901842360255502,-0.47331964401993704,0.1478530727855295,0.3165668960457295,0.0,0.0,0.0,-0.0030062345229594804,-8.181667992216308E-4,-0.02705697665827639,-0.01683887377123335,32.729398189280104,7.913656063366377,3.1952252221336153,9.028684166008432
469,18765.02756999775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244491905235635,0.0,-0.5863883032318233,-0.0990874352614669,0.5964777400703416,0.17402051357682458,0.1340698064761902,0.30551730961531404,0.0,-2.248510899126837,-2.0535471881262737,-1.1069806549542265,-0.77675996932074,0.22877540316670417,0.5868841809982327,0.0,0.0,-0.10273717636263134,-2.6390510100996143,-2.366678063852224,-0.499854209222619,-0.9173883432644474,-0.7425828311649874,0.411274339654576,0.0,0.0,-0.6356221260464459,1.0787041782842857,-1.5645573947398534,-0.49017736805601697,-0.4733262447337715,0.14788964304619134,0.31656068475245497,0.0,0.0,0.0,-0.0030053629610328767,-8.178905246693351E-4,-0.02700468047694147,-0.01680689412901679,32.8647662302216,7.925676080622687,3.2027309801436052,9.042853844839023
470,18765.027058426615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244650520684029,0.0,-0.5863779216124739,-0.09911696839910046,0.5964724406264074,0.17401257115935104,0.134093232852005,0.30550424776190815,0.0,-2.248416676764867,-2.0535261996033873,-1.106978326932315,-0.7768073965990434,0.22877096312332884,0.5868996962290457,0.0,0.0,-0.10271665468437503,-2.6387505786789256,-2.3668795831641773,-0.49989574947935167,-0.9175050805458818,-0.742647415632675,0.4112395565269045,0.0,0.0,-0.6357640495666131,1.0786525027645921,-1.5645842414901403,-0.49018339518049103,-0.47331959903397824,0.1478549186772267,0.31656609857143897,0.0,0.0,0.0,-0.0030062089429783753,-8.18158658828464E-4,-0.027055133695266707,-0.016837282795456137,32.73588563494423,7.913725348576575,3.195556321730541,9.029482271680427
471,18765.026547131816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244509220051004,0.0,-0.586387196232446,-0.09909085053909068,0.5964769955300288,0.17401963043769597,0.13407251896663558,0.305515832553776,0.0,-2.2484979948728756,-2.053544573578868,-1.106980777012714,-0.7767656199001857,0.2287746627762968,0.5868859202994644,0.0,0.0,-0.10273495202725351,-2.6390254044718557,-2.3667009710639295,-0.499860665757783,-0.9174049961660524,-0.7425899334155983,0.41127220595670966,0.0,0.0,-0.6356345645515941,1.0786978788571404,-1.5645597090944288,-0.4901775544941707,-0.473324857675397,0.14788578298589944,0.31656105248333744,0.0,0.0,0.0,-0.003005471613173944,-8.17925008950151E-4,-0.027010671529601595,-0.01680999823972565,32.851385258921766,7.92392362093046,3.201955596730161,9.041584576452337
472,18765.026093970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5244658345454445,0.0,-0.5863773652504813,-0.09911860493085842,0.5964719846919355,0.17401221204235304,0.13409447571330146,0.3055035821585657,0.0,-2.248410390350682,-2.0535248217590687,-1.10697835833433,-0.776810063814259,0.2287708286154341,0.5869006380647316,0.0,0.0,-0.10271571029538522,-2.6387431838507833,-2.3668896720493176,-0.4999002093513704,-0.9175134500951074,-0.7426512649303172,0.41123968873285704,0.0,0.0,-0.6357668004778467,1.0786498658037087,-1.5645847979951149,-0.4901831560157557,-0.4733186005758606,0.14785335522101983,0.3165661272334024,0.0,0.0,0.0,-0.0030062633160671997,-8.181758730583235E-4,-0.02705779130755924,-0.01683825435263949,32.73169098989586,7.912798380560905,3.195286551736355,9.029182457763078
