Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
112,18849.52717005681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223237033142605,0.0,-0.5880117245950602,-0.09844180914918037,0.5959759656997542,0.1763632364530375,0.11938008975562571,0.33201256873907303,-2.230762722214919,-2.025086052673122,-1.1239455332166703,-0.7595894886200877,0.2333969859512188,0.5883247449998613,-0.2389111339550435,0.25043679700584537,-3.0344172053450316,-2.4506010835434666,-0.5357642921773809,-0.9758873825564263,-0.7669325179899054,0.4311409836960356,-0.6671498428617756,-0.475922731332224,0.9949005363677267,-1.5983932488515513,-0.5004533396545876,-0.4712832022788415,0.13633302834248284,0.32770391224963535,-0.02352300059769908,0.08329218574773732,-0.0031517971673087368,-8.660233961124199E-4,-0.01657315732932301,-0.015140371548272125,57.604640248147156,3.1888681931273917,-0.7085544085313876,3.044436860910239,8.57874121811563
113,18849.29239038836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223580012987752,0.0,-0.5879259415884465,-0.09818840755038753,0.5958534384794284,0.17628760301154092,0.11937788661192064,0.33235373316792005,-2.2312830634882315,-2.024665017134891,-1.1233490731720086,-0.7597414855627352,0.233418373079221,0.5881918955761128,-0.23897940174430113,0.2508996288764287,-3.0331705055273765,-2.443423144311745,-0.5340422881925936,-0.980976119174194,-0.7679982780160097,0.43801806493369433,-0.6759316329466696,-0.4835976440191002,0.9954610719508528,-1.5985261560484423,-0.5004880437904746,-0.4712081652106642,0.13623460364895568,0.3279047969000921,-0.023520540081631385,0.08359429970741256,-0.003151648025388666,-8.658678863551038E-4,-0.016341254875471202,-0.014939550951953777,58.42451610918444,3.2538097288579944,-0.7603885018548767,3.149160922914106,8.68920018505006
114,18849.231404969607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224320838272014,0.0,-0.5878050472371753,-0.09804849089336182,0.5957974751578482,0.17630935933387706,0.1194258137887333,0.3325077562049127,-2.2307831431100182,-2.025208202353378,-1.123498906440653,-0.7596223020269414,0.23327224779074937,0.5877970049207372,-0.2389509252169934,0.2512331676062151,-3.032993796969395,-2.4408512031674943,-0.5346178528657596,-0.9808412076632508,-0.768017023624874,0.43817263216361263,-0.6777614805688824,-0.4837607669139866,0.995418555571673,-1.5987424313059817,-0.5004149897543989,-0.47117020344108307,0.13620016726996104,0.32795998584384645,-0.023488207131052794,0.08370282876920776,-0.003152662179400872,-8.662067721867452E-4,-0.015799177783233396,-0.014320343483042263,60.375231029613154,3.395724417228983,-0.9165281780684927,3.320340235384715,9.006770295712023
115,18849.119320839323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224116005235047,0.0,-0.5878373225237684,-0.09805300028985606,0.59580123256166,0.1762610791754633,0.11940271987440614,0.3325091931416786,-2.230999506547894,-2.024765976860966,-1.1232961328862228,-0.7597794832358042,0.23333353183689745,0.5880696052720518,-0.23900350731612974,0.2512416736650087,-3.0330499492256315,-2.4398348058535646,-0.5346994835835724,-0.9817794056297248,-0.7679531178025034,0.44027973806791076,-0.6790889584914245,-0.48566687349649534,0.99578744340989,-1.5986624102437867,-0.5004971184886216,-0.47122687886123715,0.13621503641438729,0.3280582203946535,-0.02348652126711288,0.0837532765928017,-0.0031530354048644755,-8.66304180132529E-4,-0.016134934878258525,-0.014709278177540096,59.29714657672828,3.321822845752123,-0.8183004335982308,3.2553241283836694,8.81033012008115
116,18849.06304470932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224236064024634,0.0,-0.5878147080082418,-0.09804080586737837,0.5957960427083978,0.1762724870567495,0.11941080273396176,0.3325089378783515,-2.230925035469752,-2.0249183698260493,-1.1233685378535871,-0.759743605035586,0.23329473821134933,0.5880088861862754,-0.23899326406735463,0.2512861303742216,-3.0332216088724313,-2.4396760578776906,-0.534924545984125,-0.9813434580545716,-0.7679343071067293,0.43962843634527565,-0.6788267403772387,-0.48503047276861655,0.9957444205761427,-1.5987127781716461,-0.5004761283091446,-0.471230831139398,0.13622036778958263,0.32804436599377707,-0.02348085688179842,0.08374761491428592,-0.0031527242042364264,-8.662204950448866E-4,-0.01593825482808887,-0.014495614640544868,59.94702388194312,3.3683770992728896,-0.8715901372693888,3.3078056789544408,8.91934858558286
117,18848.952056365728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224284051542611,0.0,-0.5877947005696978,-0.09801042101710791,0.5957824179244635,0.1762455904039175,0.11940453461432358,0.3325209113732981,-2.2309664665716147,-2.024803793002153,-1.1233109742749812,-0.7598201763319996,0.23327636839793195,0.5881349029086895,-0.23902176763173313,0.2514000296431031,-3.033589328695004,-2.4380251434920392,-0.5354987370128704,-0.9814359444468428,-0.7679106464484691,0.44050224649917946,-0.679805882142288,-0.48576984126873834,0.9960910617025421,-1.5987627221907796,-0.5005334823180635,-0.47132356519210866,0.1362386204931397,0.32812547072018255,-0.02346843291808709,0.083787273952065,-0.0031526404256261137,-8.662001203440415E-4,-0.015834921661144242,-0.014408120757658342,60.34970019841473,3.4015209822369665,-0.8925784450042816,3.368436066310012,8.967119380296445
118,18848.91865023399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224363090119912,0.0,-0.5877767889491946,-0.09800128814231245,0.5957768426406405,0.17625378282871898,0.1194109187055601,0.33252281560455565,-2.230875686540707,-2.0249539987819913,-1.1233788650831589,-0.7597727136495048,0.2332476525673994,0.5880541962533364,-0.23900250466616055,0.25142194383565625,-3.0337037395707513,-2.4379164770890527,-0.5357238795716192,-0.9810225443248263,-0.7679279447191746,0.4399650436292653,-0.6795118295471111,-0.4852481598637999,0.9960931590266969,-1.5988169971106108,-0.5005321115176572,-0.47134827427266507,0.13623608921042316,0.3281160453582576,-0.023467214854237826,0.08377946700693326,-0.0031526005761212286,-8.66195787164426E-4,-0.015676548522076277,-0.014233366274322137,60.89511107848719,3.4410490675301304,-0.9356744393113151,3.4154046771861717,9.056573395559832
119,18848.88744346145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224288713880905,0.0,-0.5877834428229385,-0.09800171227980144,0.5957758344186007,0.17623499416327462,0.11940347726155369,0.3325232294726798,-2.2308912390237894,-2.024857063398115,-1.1233353426496264,-0.7598034960281285,0.23326366911687946,0.5881086507712138,-0.23900662922050092,0.2514178342102187,-3.0337953730069955,-2.4374873784301885,-0.535937670177897,-0.9811237759171546,-0.7679194056167952,0.4405938986944017,-0.6798048161512318,-0.48578704721383476,0.9962945583143049,-1.5988188191586588,-0.5005823335113374,-0.47140715341599626,0.13623591955742717,0.3281554016474053,-0.023468301857503572,0.08379370649097709,-0.0031529691246802343,-8.663049466237657E-4,-0.015752890171538404,-0.014323228891700955,60.68707728982174,3.428267512033918,-0.9114784194189359,3.4125982592004767,9.011786142485187
120,18848.67212971297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5224291440489357,0.0,-0.5877498070833109,-0.09798317433716772,0.5957588666792791,0.17620598204171717,0.11939708908836036,0.33250861189260783,-2.230699610540011,-2.0250118768288026,-1.1234222654649595,-0.7597736548007146,0.23321351091331394,0.588067846971935,-0.23897619346127055,0.2514653330311717,-3.0345661293828003,-2.435929805735664,-0.5373638191647976,-0.9799602752717457,-0.7679605499859554,0.4405062598310238,-0.6794755231853605,-0.4855162953272912,0.996931373253646,-1.599005329325054,-0.5007359979731918,-0.4716821840586042,0.13624033447016556,0.32823933165979646,-0.023469798008719768,0.08379489446648537,-0.0031535161291859183,-8.664901351870874E-4,-0.01540771839101926,-0.01396820015712127,62.01816286524726,3.531816998089774,-0.9912773794764901,3.5737926841415364,9.19725139372709
121,18848.50390596974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522418013691126,0.0,-0.5877406652291691,-0.09798895022257371,0.5957518039705005,0.1761819449360402,0.11938088469592238,0.3324634006792745,-2.2306426415249105,-2.025024507545139,-1.1234646088322018,-0.7598146987567999,0.23317625871474867,0.5881239040730984,-0.23899114154654014,0.2514530711416962,-3.035263049657666,-2.434939061769194,-0.5384322417855201,-0.9790277758962163,-0.7680646629615079,0.4402476253741397,-0.6788635804032426,-0.48525673592012575,0.9975188749929337,-1.599154291795434,-0.5008928590571379,-0.47194725686403427,0.1362562575227475,0.3283063472425848,-0.023480894467186268,0.08376307883004751,-0.003153446372999865,-8.664831792141186E-4,-0.015103824675031033,-0.013666432240826178,63.16829822589811,3.621850422534938,-1.0548147888265427,3.7163770267496266,9.355298676594165
122,18848.372476541696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522405273036177,0.0,-0.5877348796371571,-0.0979981321786771,0.595744876170397,0.17616341765864527,0.11937089590810965,0.3324351846772323,-2.2304658119608876,-2.025133367705298,-1.1235391188030337,-0.7597874828172015,0.23315458177845869,0.5880448979375401,-0.2389699048789273,0.25139063151890256,-3.0357292110070615,-2.434501865037959,-0.5393246605374901,-0.9780842300790131,-0.7681899934214065,0.4399431299331342,-0.6780166581236363,-0.4849995812881847,0.9980687147946342,-1.599304442680389,-0.5010567006664096,-0.4722128659098047,0.13624437284757798,0.3283606074869219,-0.023498031359583695,0.08373372628534315,-0.0031541857016299576,-8.66718937381478E-4,-0.014898091133758914,-0.013453821661765286,64.02876090609537,3.690705927712885,-1.0921556094825096,3.832644728813063,9.46677990413271
123,18848.034909803897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5223388740152826,0.0,-0.5877669132735726,-0.09808995387186005,0.5957516344416925,0.17609728465276864,0.11930559362700971,0.3322312384002958,-2.2303500586324208,-2.024992001577369,-1.123642237480181,-0.7599659034234715,0.23309100881663974,0.5882539360164004,-0.23905023346847823,0.25113279692812784,-3.0378221610857272,-2.4335845291856653,-0.5420154525958749,-0.9752395704164487,-0.7685165340604762,0.4387227451023542,-0.6747365921107934,-0.4841171021007842,0.9999970537990399,-1.5997100002236158,-0.501626234855174,-0.47312321728953294,0.13628753848107344,0.3285515845668917,-0.023559734072660213,0.0835794224215003,-0.0031541781181605734,-8.667540453492187E-4,-0.014196223168368924,-0.01278018801041638,66.81940217512522,3.915904567449342,-1.189509895913561,4.22136903714908,9.820393035222356
124,18847.75252052494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522269258670431,0.0,-0.587786966670445,-0.09818837842139645,0.5957537625147259,0.17602778535510152,0.11926380115090371,0.33207634297365995,-2.229424869380594,-2.025436923235047,-1.1240078359775585,-0.7598304340410893,0.23305065743642298,0.5878434606725128,-0.23895239550384392,0.2506848942823734,-3.039568189579246,-2.434043892009693,-0.5454669544666888,-0.9709794850723199,-0.7688370656038377,0.43711098054837466,-0.6697270390192129,-0.4826897685832316,1.002319326963166,-1.6002800480731103,-0.5023526828180077,-0.47427267108203164,0.13621733595717186,0.328759087958416,-0.023641257429373248,0.08343569592781093,-0.003158708408900523,-8.681869805286757E-4,-0.013651394986267969,-0.012205106362143623,69.44928926524243,4.135406046375154,-1.2253666979322917,4.635063927733443,10.119850322869206
125,18847.590034960624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5222052179274457,0.0,-0.5878319028106532,-0.09830027388180905,0.5957765363677247,0.17597525073430778,0.11923298152601719,0.3319420849965092,-2.2286334897898827,-2.0257968055884987,-1.1243198549833695,-0.7596954144587766,0.23303951207045193,0.5874748756753801,-0.23885229981649833,0.25022793057659826,-3.0410020115571217,-2.435791379705272,-0.5478717539786447,-0.9676243021290042,-0.768755732228176,0.43584056855160236,-0.6652739471432577,-0.4814217193285074,1.0039761959121387,-1.6006093302106585,-0.50287509785721,-0.4750857548153706,0.13615661940274087,0.32888070812968995,-0.02369871488455728,0.08333066488194499,-0.0031626695962151652,-8.694360998623413E-4,-0.013524480799121765,-0.012067719123505462,70.46667773293886,4.2306198209799355,-1.1539318157194054,4.862639945593181,10.187597039762904
126,18847.507975584536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221762032168362,0.0,-0.5878760255208885,-0.09833281168465394,0.5957796470142558,0.17596350700701682,0.11918877455063291,0.33184317875764746,-2.229259204660929,-2.0252443564293903,-1.1241151215875411,-0.7600303213137531,0.23300021110804106,0.5880009800727607,-0.2390441408530953,0.2502483811931861,-3.0416926072985033,-2.434861144656818,-0.5476069331939114,-0.9683989463776739,-0.7689228476078934,0.4358933524802957,-0.6657586981665055,-0.481972287056406,1.0042683159370944,-1.6005936229682483,-0.5029735054720607,-0.475206384743354,0.1362460242628799,0.32893796751368726,-0.023716544810974953,0.08324652355658987,-0.003158974879896394,-8.683023072529202E-4,-0.013282764076141321,-0.011890204826917123,71.18343802667917,4.288121834231509,-1.1711944141156108,4.958602596204001,10.281723549975622
127,18847.346929529354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221095676827319,0.0,-0.5879239982181506,-0.09840545711290014,0.595766224420676,0.1759299727378829,0.11914091918104039,0.33172025872853006,-2.228709965789682,-2.025271120458356,-1.124260595948707,-0.7601281385224855,0.23297198604060576,0.5878312888424982,-0.2391189916434715,0.2499187308747205,-3.0423500116729625,-2.4351615686758956,-0.5491876723231028,-0.9665793077294398,-0.7696068838561999,0.43491632010748466,-0.6627234998759783,-0.48193752257881695,1.0063428772440046,-1.601107444993981,-0.5037053812838097,-0.47627950541030717,0.1361891163166151,0.3292007601580366,-0.02380907253050682,0.08306249793868618,-0.003161905509390581,-8.692299674849914E-4,-0.012840139301278438,-0.011440810171764458,73.52149827014905,4.491733817960627,-1.1069975223631836,5.3760261481690295,10.51394273397272
128,18847.298353049788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5220770867749194,0.0,-0.587942222338351,-0.09841913322958722,0.5957452118302301,0.17592658686648424,0.11910929255228286,0.33166561285694923,-2.2289471494669812,-2.0249803727263127,-1.1241478533353666,-0.7602930903195043,0.23295442933774482,0.5880180761580707,-0.23922339187769762,0.24989797592369178,-3.042788938028532,-2.4342492148826573,-0.5489789968520468,-0.967042294703404,-0.7700918035909791,0.4347814912740245,-0.6629230605598968,-0.48264553469019383,1.007299291308161,-1.6013010714933626,-0.5040403753687004,-0.476755753946304,0.13620471284717642,0.32935913510730125,-0.023848788850580716,0.08297965661403697,-0.0031607358323257153,-8.68863105987157E-4,-0.012544935810604452,-0.011189266627855212,74.80990428920795,4.603529801072078,-1.0603859119768893,5.600581189006578,10.646722227151798
129,18847.27913549284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5220872628689779,0.0,-0.5879225741285606,-0.09839886795334744,0.5957349165241682,0.17593788805235627,0.11912536422226397,0.3317094540501018,-2.22869171659343,-2.025147461730683,-1.1242058676411182,-0.760190072658144,0.23297337444006055,0.5878208257252404,-0.23917423751946504,0.2499115028106151,-3.0423383297096382,-2.4343995802718097,-0.5489010559752083,-0.96699987131467,-0.7702076802418507,0.4347698450960372,-0.6629443320859116,-0.48266997473560536,1.007424302343095,-1.6013763874111755,-0.5040935632817969,-0.47683624171492384,0.13616198418701517,0.3293909827762474,-0.023850454249169338,0.082997873393013,-0.0031624140950443167,-8.69377338346177E-4,-0.012580119550715326,-0.011199627620889604,74.86461768903061,4.611027520788792,-1.0299452830125118,5.626412216285941,10.641119433670085
130,18847.23816558525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.522066983925181,0.0,-0.5878804086455491,-0.0983245683727992,0.5956376873034851,0.1759872538596818,0.1191150014188418,0.3317647599890328,-2.228506055331045,-2.024900559027732,-1.1240631227262101,-0.760309559430804,0.23299802016615326,0.587737637471709,-0.23931491192826732,0.25007729930576517,-3.0413036158006164,-2.431937622298079,-0.5476878306037458,-0.9687536695736355,-0.7718858748912435,0.4346836093071708,-0.6646704747083118,-0.48471000738460684,1.0099192588889767,-1.6020890032455137,-0.5050199837622383,-0.4781541514353111,0.13607023624246367,0.3299081810788531,-0.02393608066414719,0.0828733299172476,-0.0031648939370159607,-8.701196570380486E-4,-0.01194347946488272,-0.01057414394047029,78.30009275197847,4.915345999161389,-0.8273407708203844,6.257670617669557,10.973995956151446
131,18847.209314186894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5220883886163699,0.0,-0.5878833415828929,-0.09832328794776825,0.5956636759005537,0.17599178055120762,0.11912391721305844,0.3317673525080255,-2.229015534584008,-2.0247166129534877,-1.123954062818237,-0.7603665434394135,0.2330003492737034,0.5880633462122212,-0.2393218822921776,0.2502134506972404,-3.0416732123697554,-2.431939298415658,-0.5471060282368702,-0.9694105018828839,-0.7712658235109842,0.43504766680491447,-0.6658383245352641,-0.484366519435858,1.0088055741042916,-1.6017261126569928,-0.5045945091932847,-0.47753588516997575,0.13614958302656344,0.32974045314493833,-0.023875842909785422,0.08294652129609063,-0.003161833739288336,-8.691741076426347E-4,-0.012169866072741987,-0.010834199161123657,76.9361502241943,4.796097716206947,-0.8618667309126785,6.010826945232551,10.841267512703752
132,18847.19818261092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221053888478093,0.0,-0.5878496956467709,-0.09827846971502605,0.5956353459874326,0.17601428940045497,0.1191443248281705,0.3318338819128529,-2.228668496374971,-2.0248738167976676,-1.1240057128239445,-0.7602880695058489,0.23301876048683798,0.5878555890045716,-0.23930242877274757,0.25029893250062435,-3.0407887246282166,-2.4314994866668687,-0.5469509452790434,-0.9696319918374168,-0.7716555581416015,0.4350595257153998,-0.6662692567344526,-0.4846149672615394,1.0091887791720882,-1.6019210430969877,-0.5047612036354047,-0.47777404625582787,0.1360920497572854,0.3298531842361561,-0.02388505776275491,0.08294784128790955,-0.003164216041474371,-8.699083066922951E-4,-0.01208422861317097,-0.010709752095023577,77.60885976135167,4.85555238389473,-0.8168770587574959,6.131146076955372,10.909447551399952
133,18847.18726694294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5221022371430206,0.0,-0.5878448512491805,-0.0982747752886419,0.5956289088555415,0.1760206353127021,0.11914167977851692,0.3318252432753091,-2.2290422866884336,-2.02470042102994,-1.1239056598726476,-0.7603298548112735,0.23302008790306364,0.5880910042333857,-0.23930870320906128,0.2504073587517795,-3.04139491108889,-2.4307343431796404,-0.5464847911381701,-0.9701515137846553,-0.7715479867282707,0.43509947933799764,-0.6672854097427077,-0.4846264752970033,1.009245482338616,-1.6018493770729008,-0.5047446950978888,-0.47775797658548497,0.1361350991897706,0.3298761721551857,-0.023860643456066616,0.08296414441293888,-0.00316219529631788,-8.692748079841944E-4,-0.012033484881254383,-0.010707570123033265,77.6772788310859,4.8625782070482,-0.7645511051044009,6.142233747644906,10.920039228891305
