ID,diary.household.id,diary.person.id,diary.trip.id,carD,carP,pt,bike,walk
MA40234D23,MA40234D,2,3,5.628594109626829E-4,7.545502149707195E-4,0.002460810758695211,3.0969607310195806E-5,0.9961908100080613
MA40241M22,MA40241M,2,2,0.884733307686721,0.02691570955416207,0.0882112429234862,1.397398356309456E-4,9.651022811516756E-17
MA40241M23,MA40241M,2,3,0.895198260331025,0.027234078517356874,0.07722791716516152,3.397439864546878E-4,2.078755375499864E-15
MA40253B12,MA40253B,1,2,0.8755867104763339,0.02663744812579177,0.08753157644944262,0.0102084706134446,3.57943349871679E-5
MA40253B13,MA40253B,1,3,0.9000624817602325,0.02738205980172607,0.06132087708677787,0.011189464990877923,4.5116360385754143E-5
MA40266B12,MA40266B,1,2,0.08453530098330823,0.0025717666426390215,0.002845021900329203,0.004110005658164491,0.9059379048155591
MA40266B13,MA40266B,1,3,0.09253834639850496,0.00281523848220096,0.005608010858146197,0.004621913483247357,0.8944164907779006
MA40266B32,MA40266B,3,2,0.02493357078194977,7.585390348531285E-4,0.0017001926400565803,0.0014448696451292455,0.9711628278980112
MA40266B33,MA40266B,3,3,0.02493357078194977,7.585390348531285E-4,0.0017001926400565803,0.0014448696451292455,0.9711628278980112
MA41094E12,MA41094E,1,2,0.3771562153219671,0.04138230820139814,0.07836961769127909,0.015572566166020126,0.4875192926193356
MA41097K22,MA41097K,2,2,0.11185841614938268,0.04821247630366945,0.04498565503063515,0.006279137781368611,0.7886643147349441
MA41097K23,MA41097K,2,3,0.11185841614938268,0.04821247630366945,0.04498565503063515,0.006279137781368611,0.7886643147349441
MA41097K24,MA41097K,2,4,0.11030836981503196,0.04754438556238208,0.04452394539014635,0.006205103148949862,0.7914181960834897
MA41102J12,MA41102J,1,2,6.544018349245314E-4,8.772688802964246E-4,0.009390932986341197,2.493709171786872E-5,0.98905245920672
MA41102J13,MA41102J,1,3,6.803535820201676E-4,9.120589112854887E-4,0.010205397568539552,2.287644796714422E-5,0.9881793134901876
MA41102J22,MA41102J,2,2,1.284332977892747E-4,1.7217331818357136E-4,0.0029787727755181616,8.526431637015102E-6,0.9967120941768719
MA41102J23,MA41102J,2,3,1.872894203957556E-4,2.510738377451208E-4,0.004039562206738028,1.034922743267233E-5,0.9955117253076883
MA41102J24,MA41102J,2,4,1.2798384142228506E-4,1.715707922388564E-4,0.0029787759100767014,8.526440609367516E-6,0.9967131430156528
MA41102J32,MA41102J,3,2,1.2908098427827288E-4,1.7304158469913224E-4,0.001818588458982773,8.53634344819604E-6,0.9978707526285916
MA41102J33,MA41102J,3,3,1.8853581719120447E-4,2.5274471496885957E-4,0.004039550417059991,1.034919722789936E-5,0.995508819853552
MA41102J34,MA41102J,3,4,1.2798384142228506E-4,1.715707922388564E-4,0.0029787759100767014,8.526440609367516E-6,0.9967131430156528
MA41113Q13,MA41113Q,1,3,0.8086701279743709,0.08872884791393859,0.0891575992251312,0.012835716343746632,6.077085428126561E-4
MA41113Q14,MA41113Q,1,4,0.8237341115428884,0.09038169727833534,0.07228878834204464,0.013004489474978289,5.909133617532673E-4
MA41166H22,MA41166H,2,2,0.7917428541644258,0.0868715547463989,0.11969912177215448,0.0016864685374678033,7.795529735640259E-10
MA41545P22,MA41545P,2,2,0.7929595565313533,0.08700505367944604,0.05907710867234812,0.02278321843669338,0.03817506268015907
MA41548L42,MA41548L,4,2,0.39168246214851754,0.011915920082418308,0.004432221632980259,0.016974147552740636,0.5749952485833432
MA41548L43,MA41548L,4,3,0.3882327102822361,0.011810970355240591,0.010816153382790331,0.016326487037165167,0.5728136789425678
MA41569M22,MA41569M,2,2,0.6701407089903233,0.07352913257459397,0.09528818381916822,0.022182070792834848,0.1388599038230797
MA41585P22,MA41585P,2,2,0.8123707694451555,0.08913488944173406,0.09114945182150966,0.007333765609637328,1.112368196335595E-5
MA41615O12,MA41615O,1,2,0.08593953337152027,0.00261448676041834,0.002179337333043764,0.004627468617736712,0.904639173917281
MA41615O13,MA41615O,1,3,0.08593953337152027,0.00261448676041834,0.002179337333043764,0.004627468617736712,0.904639173917281
MA44049M22,MA44049M,2,2,0.09749345239472369,0.13069641198120346,0.5050586091813771,0.0025591636305731078,0.2641923628121226
MA44053P32,MA44053P,3,2,0.9338883044844375,0.02841112247175913,0.029674938605471508,0.00799554842904339,3.0086009288650432E-5
MA44081Q12,MA44081Q,1,2,6.264631743863061E-4,0.0032989907134861915,0.013759140731577423,3.6775840906545635E-5,0.9822786295396436
MA44081Q13,MA44081Q,1,3,6.749899963433223E-4,0.00355453571842287,0.014728954772856587,3.7362204224062465E-5,0.9810041573081532
MA44081Q32,MA44081Q,3,2,5.398887761345636E-4,7.237565618666039E-4,0.005298219431474379,3.596805295276848E-5,0.9934021671775716
MA44094K12,MA44094K,1,2,0.2903902418775366,0.0318621780574296,0.04187135789459181,0.015293167330713387,0.6205830548397285
MA44094K13,MA44094K,1,3,0.3017378742031959,0.03310726218750474,0.03844151779385583,0.016865921648701866,0.6098474241667416
MA44096L32,MA44096L,3,2,0.37981401077953497,0.011554853321248795,0.010602838156217726,0.01693358975729104,0.5810947079857075
MA44096L33,MA44096L,3,3,0.36651412848185005,0.011150238997453286,0.010198379580288876,0.01643786378011986,0.5956993891602879
MA44141K32,MA44141K,3,2,4.012609387822196E-4,0.002113062929874639,0.008870563867316892,2.094226426595543E-5,0.9885941699997602
MA44141K33,MA44141K,3,3,4.012609387822196E-4,0.002113062929874639,0.008870563867316892,2.094226426595543E-5,0.9885941699997602
MA44160K32,MA44160K,3,2,0.19039978757304954,0.02275397340330764,0.023405448047714796,0.01068206335064796,0.7527587276252801
MA44160K41,MA44160K,4,1,0.2914370651640081,0.03482856422271829,0.017339283694704204,0.015037500300556469,0.6413575866180129
MA44261K22,MA44261K,2,2,8.938703793981422E-4,0.0011982922800868703,0.00572514351078468,4.70514577717373E-5,0.9921356423719585
MA44298P22,MA44298P,2,2,0.9322773704076742,0.02836211399276963,0.008905018183451987,0.022246917375539386,0.008208580040564793
MA44298P23,MA44298P,2,3,0.9402152567084439,0.02860360353576437,0.004795084142088608,0.020744642381872815,0.005641413231830427
MA44299P22,MA44299P,2,2,0.8429510350982202,0.09249021523705589,0.05768431816660217,0.006873704204691242,7.272934304857927E-7
MA44355O14,MA44355O,1,4,0.8922785539018713,0.02714525404387121,0.03253693519384693,0.023515151429339805,0.024524105431070756
MA44377P22,MA44377P,2,2,2.1868812565978106E-4,2.931658759083478E-4,0.0014677056057040138,1.2301717262659915E-5,0.9980081386754652
MA44377P23,MA44377P,2,3,2.1868812565978106E-4,2.931658759083478E-4,0.0014677056057040138,1.2301717262659915E-5,0.9980081386754652
MA44378P22,MA44378P,2,2,2.5938841455697896E-4,3.4772730126361674E-4,0.0017258630489773777,1.7148949576723787E-5,0.9976498722856254
MA44378P23,MA44378P,2,3,3.776655361687394E-4,5.062855945070933E-4,0.0034230169762514504,2.079886964790663E-5,0.9956722330234248
MA44405N22,MA44405N,2,2,0.2674673259706188,0.029347031461939958,0.026792919635236598,0.010192296053130117,0.6662004268790745
MA44405N23,MA44405N,2,3,0.2745967863096583,0.030129289616715196,0.028752510798662558,0.009233138855983437,0.6572882744189806
MA44417M22,MA44417M,2,2,0.9147859285522973,0.02782998237234517,0.017662979901977783,0.024760577036626933,0.014960532136752793
MA44455G22,MA44455G,2,2,0.9161755751161215,0.02787225875435753,0.05505002843927017,9.021376705946509E-4,1.965628459064058E-11
MA44455G23,MA44455G,2,3,0.9130259244592228,0.027776438825864263,0.05817404299616769,0.0010235936888871886,2.985830833842443E-11
MA44465H22,MA44465H,2,2,0.7336662134275974,0.08049927358374691,0.17962769666966485,0.006202085351876404,4.73096711447912E-6
MA44477B12,MA44477B,1,2,0.20613757094369575,0.02261781231789433,0.005458106564748637,0.010659677701791668,0.7551268324718696
MA44505Q12,MA44505Q,1,2,0.9043889478970283,0.027513681280110783,0.019900106857514574,0.024474701878537963,0.02372256208680831
MA44551P12,MA44551P,1,2,0.002539169021378073,0.00340392377494571,0.00918567893387476,1.1462697739413981E-4,0.9847566012924072
MA44581M22,MA44581M,2,2,0.7234306138350401,0.0793762038323875,0.1958799176947174,0.001313264568595662,6.925943064888934E-11
