Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
106,2083.8357472272146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175641288220547,1.2979370888161963,-1.1084698616255486,0.0,-1.1310939418426695,-2.3428465996423213,0.0,-0.9670383530552648,3.165564745105315,-0.4816670269902891,2.5624003315450676,-1.4769512123019877,-2.9823728112012495,0.0,-0.3972368897413686,4.816544813799794,-2.6369431556051977,2.186355444186616,0.0,0.0,-2.756614048105568,3.431404282964115,3.0752793865954215,-0.9692558188178784,2.504904098911084,-1.35611641780789,-2.5936513983082223,0.0,-0.27727343840469115,-0.018529874288409236,-0.15263604119552313,-0.1451915029244235,-3.313899466277869,4.593806862949913,-1.3436519971588652,-0.039344776562023565,0.7752045284706208,0.9166447090015016,-0.07045678847146286
107,2083.8357462537283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640967792303,1.297937044835574,-1.1084698578526528,0.0,-1.1310938748022696,-2.3428465699073975,0.0,-0.9670383627094269,3.1655646894055196,-0.481667012954062,2.5624003104951805,-1.4769511503745434,-2.9823727502971042,0.0,-0.3972368191338777,4.816544904744985,-2.6369431488343484,2.1863554555065363,0.0,0.0,-2.7566140032757818,3.431404232946649,3.0752796947805545,-0.9692558550085958,2.504904130982622,-1.3561163738599298,-2.5936514073619836,0.0,-0.277273437427615,-0.01852987472293014,-0.15263607504239357,-0.14519147896449305,-3.3139168870613105,4.593806467887779,-1.3436516378204582,-0.03934443146278242,0.7752069632953361,0.9166413416975041,-0.0704568109853929
108,2083.8357452372666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517564065648277,1.2979369975505268,-1.1084698542666394,0.0,-1.1310938057986268,-2.342846538847578,0.0,-0.967038370152769,3.165564629973015,-0.48166699899382864,2.562400287802108,-1.4769510867574995,-2.9823726874313357,0.0,-0.3972367412349514,4.8165449961951765,-2.636943142164383,2.186355466451772,0.0,0.0,-2.756613956705664,3.4314041801880575,3.0752800164069565,-0.969255892352919,2.504904163314654,-1.3561163285236228,-2.5936514153497674,0.0,-0.27727343617481776,-0.018529875129704696,-0.1526361100679137,-0.14519145455351104,-3.3139351320524093,4.593806090273303,-1.343651267530629,-0.03934408360099222,0.7752095113102196,0.9166377959220233,-0.07045683036251453
109,2083.835744182922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640357239832,1.2979369472258337,-1.1084698508480024,0.0,-1.1310937353609583,-2.342846506760016,0.0,-0.9670383751515412,3.165564567094016,-0.48166698520637724,2.562400263503682,-1.476951021918675,-2.9823726230235272,0.0,-0.3972366563649374,4.8165450876625115,-2.636943135721208,2.186355476885005,0.0,0.0,-2.7566139086627035,3.4314041251620737,3.075280349762258,-0.9692559306170281,2.5049041957062594,-1.3561162821882204,-2.5936514223807317,0.0,-0.2772734346505298,-0.018529875506894562,-0.15263614605946696,-0.145191429816324,-3.313954098698495,4.593805734185533,-1.3436508892780121,-0.039343734435736064,0.7752121569680462,0.9166340900195704,-0.07045684670204155
110,2083.8357440697005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640327557265,1.2979369416962248,-1.1084698505078325,0.0,-1.131093727923272,-2.3428465033368946,0.0,-0.9670383754041046,3.1655645602179576,-0.4816669837966104,2.5624002608132854,-1.4769510150806742,-2.982372616193718,0.0,-0.39723664684374316,4.8165450971418,-2.636943135083151,2.186355477905608,0.0,0.0,-2.756613903532595,3.4314041192394447,3.075280385521834,-0.9692559346742939,2.504904199067716,-1.356116277292326,-2.593651423021858,0.0,-0.2772734344642336,-0.01852987554293218,-0.15263614988682453,-0.1451914272181536,-3.313956138465529,4.593805699708198,-1.34365084935526,-0.039343698072316594,0.7752124410545992,0.9166336893439004,-0.07045684810194508
111,2083.8357439521847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640299172013,1.2979369358364061,-1.1084698501782753,0.0,-1.1310937203335907,-2.342846499811209,0.0,-0.9670383753840348,3.1655645529602605,-0.48166698240278366,2.562400257938665,-1.476951008109907,-2.9823726091920584,0.0,-0.3972366365695861,4.8165451066423595,-2.6369431344770553,2.186355478860646,0.0,0.0,-2.7566138982380193,3.4314041130909425,3.0752804225874195,-0.9692559388307159,2.5049042024416313,-1.3561162722942526,-2.5936514235843626,0.0,-0.27727343424880047,-0.018529875575989202,-0.1526361538192414,-0.14519142457773387,-3.3139582574236193,4.593805667764048,-1.3436508087031058,-0.03934366139405219,0.7752127356160307,0.916633270926669,-0.07045684923114848
112,2083.8357438565536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517564027793031,1.2979369309762,-1.108469849926196,0.0,-1.1310937142593398,-2.342846496964265,0.0,-0.9670383751507227,3.1655645469611287,-0.4816669813215186,2.562400255534766,-1.4769510025354704,-2.9823726035609694,0.0,-0.3972366279148641,4.8165451141104185,-2.636943134028301,2.186355479552607,0.0,0.0,-2.7566138939532703,3.4314041080928965,3.0752804527011484,-0.9692559421677784,2.5049042050986747,-1.3561162682923615,-2.5936514239668433,0.0,-0.2772734340565302,-0.018529875599550723,-0.15263615698599936,-0.14519142247173653,-3.313959982350007,4.593805644843137,-1.3436507763036973,-0.039343632332237546,0.7752129748798149,0.9166329285586551,-0.07045684991815503
113,2083.835743757739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517564025777418,1.2979369258649347,-1.1084698496796683,0.0,-1.1310937080823076,-2.3428464940432208,0.0,-0.9670383746997948,3.1655645406709607,-0.4816669802553632,2.562400252986762,-1.4769509968703225,-2.982372597805551,0.0,-0.3972366186935167,4.816545121565635,-2.636943133608325,2.1863554801793144,0.0,0.0,-2.7566138895493064,3.431404102937748,3.0752804837582697,-0.9692559455683087,2.504904207757647,-1.3561162642201186,-2.5936514242900337,0.0,-0.2772734338412613,-0.018529875620621573,-0.15263616022313745,-0.14519142033682525,-3.3139617644742936,4.593805624283534,-1.343650743569669,-0.03934360304122282,0.7752132214716616,0.9166325730476492,-0.07045685041699086
114,2083.8357436610722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640239682862,1.2979369207819367,-1.1084698494498013,0.0,-1.1310937021297756,-2.342846491202307,0.0,-0.9670383740679672,3.165564534432348,-0.4816669792588375,2.562400250434227,-1.4769509914137744,-2.9823725922306124,0.0,-0.39723660942392863,4.816545128611969,-2.636943133237488,2.1863554807059473,0.0,0.0,-2.7566138852624307,3.431404097905206,3.075280514074793,-0.9692559488475685,2.504904210278762,-1.356116260292036,-2.593651424539197,0.0,-0.2772734336152396,-0.018529875638178622,-0.15263616335514274,-0.145191418286006,-3.3139635069296864,4.593805607176687,-1.3436507123082828,-0.03934357504470247,0.7752134619240315,0.9166322237273926,-0.0704568507230625
115,2083.8357435544735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640221385882,1.2979369150894968,-1.1084698492064373,0.0,-1.1310936956565183,-2.3428464880828455,0.0,-0.9670383731770927,3.1655645274628283,-0.4816669782073058,2.562400247556364,-1.4769509854820881,-2.982372586136346,0.0,-0.39723659895253133,4.816545136119048,-2.636943132869268,2.1863554811913932,0.0,0.0,-2.7566138805565106,3.4314040923670164,3.075280547426731,-0.9692559524108008,2.5049042129754087,-1.356116256014362,-2.5936514247421525,0.0,-0.2772734333497704,-0.01852987565431347,-0.15263616677024733,-0.14519141606334962,-3.3139654267337963,4.593805591571424,-1.3436506787055098,-0.03934354483287946,0.7752137260756758,0.9166318369873292,-0.07045685088373962
116,2083.835743445295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.517564020419898,1.2979369091737798,-1.1084698489653646,0.0,-1.1310936891106573,-2.342846484895955,0.0,-0.9670383720820355,3.1655645202363423,-0.48166697717507045,2.5624002445472995,-1.4769509794854367,-2.9823725799415906,0.0,-0.3972365879964684,4.816545143546408,-2.636943132530217,2.186355481591127,0.0,0.0,-2.756613875756288,3.4314040867052067,3.0752805814971054,-0.9692559560052829,2.5049042156563,-1.3561162516806582,-2.5936514248773754,0.0,-0.2772734330619896,-0.01852987566766368,-0.15263617022804005,-0.14519141382423054,-3.313967390659577,4.593805578870839,-1.3436506452094525,-0.03934351450861669,0.775213995453596,0.9166314394848958,-0.07045685088858855
117,2083.8357433338692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640188104533,1.2979369030523624,-1.1084698487256146,0.0,-1.13109368250653,-2.342846481645688,0.0,-0.9670383707940223,3.1655645127744263,-0.48166697616353227,2.56240024141639,-1.4769509734363928,-2.982372573659353,0.0,-0.3972365766018953,4.816545150867803,-2.6369431322193297,2.186355481899878,0.0,0.0,-2.756613870874594,3.43140408093519,3.075280616172142,-0.969255959617023,2.5049042183140084,-1.3561162472981192,-2.593651424941297,0.0,-0.2772734327527359,-0.01852987567816512,-0.15263617371605498,-0.14519141157473878,-3.313969392104305,4.593805569202332,-1.343650611987129,-0.039343484137378225,0.7752142690692866,0.9166310325144226,-0.07045685074976175
118,2083.8357433225196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640186599175,1.2979369024206255,-1.1084698487016427,0.0,-1.1310936818407398,-2.3428464813142513,0.0,-0.9670383706470169,3.1655645120058895,-0.4816669760644169,2.5624002410916726,-1.476950972826609,-2.9823725730227815,0.0,-0.39723657542180285,4.816545151587904,-2.6369431321908756,2.1863554819212547,0.0,0.0,-2.7566138703788634,3.431404080348061,3.0752806196935216,-0.969255959979063,2.5049042185771304,-1.3561162468550458,-2.59365142494021,0.0,-0.27727343271971444,-0.018529875678927218,-0.15263617406714233,-0.14519141134903427,-3.3139695956165824,4.593805568547361,-1.3436506087035514,-0.03934348109777206,0.7752142967945848,0.9166309909456868,-0.0704568507227023
119,2083.835743311332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640185234909,1.2979369017900184,-1.1084698486782794,0.0,-1.131093681190325,-2.342846480986569,0.0,-0.9670383704879405,3.165564511240189,-0.48166697597024,2.5624002407661,-1.4769509722309053,-2.9823725723977965,0.0,-0.3972365742412777,4.816545152273194,-2.6369431321656474,2.1863554819324413,0.0,0.0,-2.7566138698913814,3.43140407976956,3.075280623153982,-0.9692559603301601,2.504904218829405,-1.3561162464207759,-2.593651424931559,0.0,-0.27727343268571614,-0.01852987567938465,-0.1526361744091063,-0.14519141112970788,-3.313969795852125,4.59380556822134,-1.343650605567363,-0.039343478150097956,0.7752143239746137,0.9166309498659999,-0.07045685068479093
120,2083.835743310195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5175640185107215,1.2979369017251614,-1.108469848675915,0.0,-1.131093681124742,-2.342846480953114,0.0,-0.9670383704704736,3.1655645111615804,-0.48166697596099506,2.5624002407324817,-1.4769509721708352,-2.98237257233447,0.0,-0.3972365741197463,4.816545152340411,-2.636943132163336,2.1863554819325786,0.0,0.0,-2.7566138698419342,3.431404079710762,3.075280623504514,-0.9692559603652483,2.5049042188543558,-1.356116246376824,-2.5936514249298996,0.0,-0.277273432682119,-0.018529875679402147,-0.1526361744434397,-0.14519141110772135,-3.3139698161589655,4.593805568220142,-1.3436506052590302,-0.03934347785507937,0.7752143267207102,0.9166309456819994,-0.0704568506799304
std.err,,,,,,,,,0.6681318410513132,0.5868139111885757,0.41974310866278336,,0.5205682187552015,0.5386544097732667,,0.6928869353948494,0.5755810702955975,0.39564810599038935,0.2423710443789705,0.5214451341799984,0.5427857160226129,,0.7328990435963122,0.6948869886909108,0.5179236038311321,0.315305291686065,,,0.6141260822718545,0.6784307525701178,0.6117571163694233,0.42292684322944674,0.22248347549643172,0.5248008797654443,0.5515602263236109,,0.03176015133911439,0.007170122448913873,0.027434512477341546,0.013362553186183169,7.802621888035231,1.5116960042023473,1.7413413621105207,0.17825118294555733,2.132284219216376,2.2281764657297396,0.07337478619873164
t.test,,,,,,,,,2.271354132925048,2.2118373081787124,-2.640829178130585,,-2.1728058693814374,-4.349442682441377,,-1.3956654701815037,5.499771751589853,-1.2174125660358783,10.57222098166942,-2.832418744291138,-5.494567163978614,,-0.5420072213091166,6.931407884632064,-5.091374698232725,6.934090672063418,,,-4.488677405858276,5.057854566160924,5.026963383369024,-2.29178160687097,11.25883265381896,-2.584058637597806,-4.702390239807022,,-8.730230209597314,-2.5843178845863424,-5.563655434719444,-10.865544113070303,-0.4247251582497806,3.0388421716071696,-0.7716181528189936,-0.22071930858992345,0.36356050461490774,0.41138166558176886,-0.9602324494561638
p.val,,,,,,,,,0.023125548664800544,0.026977908255844563,0.008270340681288069,,0.02979493137710376,1.3648395013943215E-5,,0.16281525703456845,3.802831938237716E-8,0.2234472843653863,0.0,0.004619730594583649,3.9166984544536376E-8,,0.5878135312037407,4.1666670114182125E-12,3.55476753366446E-7,4.0885073104846015E-12,,,7.166672768565974E-6,4.239995883281722E-7,4.983074555209299E-7,0.021918248558065345,0.0,0.00976451916394061,2.5713345226385798E-6,,0.0,0.009757181831052453,2.6418133458605553E-8,0.0,0.6710370416065929,0.0023748923752264783,0.4403406195668209,0.8253109961376466,0.716186224032811,0.680792695691061,0.33693823880644236
