Iteration,LL,asc_carD,b_carD_p.age_group_agg_15_24,b_carD_p.female,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.cars_gr_23,asc_carP,b_carP_p.age_group_agg_15_24,b_carP_p.female,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.cars_gr_23,asc_pt,b_pt_p.age_group_agg_15_24,b_pt_p.female,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.cars_gr_23,asc_bike,b_bike_p.age_group_agg_15_24,b_bike_p.female,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.cars_gr_23,asc_walk,b_walk_p.age_group_agg_15_24,b_walk_p.female,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.cars_gr_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_stressJct,g_walk_stressJct_c,g_walk_aadt
109,2083.7002711844693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4995751187321933,1.2904413891790432,-1.099390463187723,0.0,-1.1140428834185705,-2.3222745961643376,0.0,-0.9830798773878725,3.1559502860682502,-0.4742413716398936,2.5499029428890845,-1.4617714645265947,-2.9657207251573126,0.0,-0.3888603667779827,4.792747937442454,-2.6264932163847314,2.1516957920337436,0.0,0.0,-2.7404839960185017,3.413634414547761,3.0435912449264158,-0.95754247995416,2.500649289527542,-1.3387867885716231,-2.571535579533847,0.0,-0.27285904698221214,-0.01758087311462121,-0.1464952934708299,-0.1428415567098041,-5.559564116560984,5.605333583006509,-1.7784276653439242,0.01171919684602636,1.2713889359292245,-0.06402593242761757
110,2083.6858027662634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5013374175881333,1.2898996701480325,-1.1000399992297427,0.0,-1.1147093428296357,-2.3231356150402496,0.0,-0.981053837936629,3.155439546295639,-0.4749736533854198,2.549936759295889,-1.4625231043833733,-2.9667365348649173,0.0,-0.38608151933355894,4.79386228326585,-2.6268587400984797,2.1521247514644153,0.0,0.0,-2.7425425178342824,3.4130029503943735,3.0480529827947973,-0.9578169553992185,2.5017343861111896,-1.338941347758211,-2.57138923143127,0.0,-0.27280848431331073,-0.017574083485399794,-0.1467517347317819,-0.14305097816614976,-5.7319985819235315,5.61332088846863,-1.7853769973326616,-0.026722671074885553,1.1971843759178722,-0.06341844573367925
111,2083.6835880647604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5054415090123503,1.288441712515671,-1.1009239816799263,0.0,-1.1171941825353988,-2.3250546677439043,0.0,-0.9765963567718132,3.15384623442989,-0.47576189421524107,2.5497409733142677,-1.4653678050690726,-2.969296998243904,0.0,-0.380770923594981,4.791323222228228,-2.626594130635045,2.1529426090472827,0.0,0.0,-2.7469335625864177,3.4175352524447655,3.0443016390504765,-0.9582001878138084,2.50254423588624,-1.341044220160157,-2.571968409266594,0.0,-0.2728284698099393,-0.017568592361583712,-0.1468719669973431,-0.14307852379608335,-5.844669318507071,5.61346507342705,-1.7826665655590133,-0.053943886397957615,1.2227391293990537,-0.06284633712532911
112,2083.670282857129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5112173863108669,1.2862788023157778,-1.1022644186544686,0.0,-1.1205203727013888,-2.327907929793462,0.0,-0.9702907865343352,3.151698776356948,-0.4770282952527387,2.5497007531975835,-1.468950606587261,-2.9727308441150884,0.0,-0.37405028986883954,4.792704687087321,-2.6271281282661505,2.1540485212713376,0.0,0.0,-2.7540525242563096,3.424880973566662,3.0350867757019087,-0.9599370301198035,2.5039426824311404,-1.343973598426417,-2.57288224761426,0.0,-0.27294179533886853,-0.01757972746481449,-0.14746949472426707,-0.1431826377635756,-6.207643485714484,5.616608512515335,-1.8009718003905661,-0.1578730315160825,1.3154620378815955,-0.061354267533093025
113,2083.6701088458512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.511006485008669,1.286374801228121,-1.1022119736059663,0.0,-1.1204323124664037,-2.3278071888961547,0.0,-0.9705219174198647,3.151789588400853,-0.47697011667790495,2.5496963885055637,-1.4688571117033988,-2.9726321662287503,0.0,-0.37430824281578035,4.792932645070774,-2.627103513334773,2.1540140549017774,0.0,0.0,-2.753870718724536,3.424716713092432,3.034932548753578,-0.9598971195498092,2.503899912845152,-1.3438960202766148,-2.57278642826837,0.0,-0.2729393711190161,-0.01757907613777125,-0.14748037803915576,-0.1431809810374387,-6.216612381767163,5.61714942732853,-1.8019394681191536,-0.1604106714843846,1.3189270282831504,-0.06133418420680415
114,2083.6700995901524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109907155724989,1.2863818014196133,-1.1022080189929002,0.0,-1.120424858945659,-2.3278000262064675,0.0,-0.9705389220038916,3.1517963935048403,-0.47696600668874845,2.5496957415411896,-1.468849301966146,-2.972625000179467,0.0,-0.3743277980304057,4.792945949304377,-2.6271015044264723,2.1540110449816,0.0,0.0,-2.753857943703586,3.4247027288672767,3.0349282059363407,-0.9598939092299476,2.503897041277731,-1.3438893859079777,-2.572780437855557,0.0,-0.2729391092571568,-0.017579020716180116,-0.14748056674169535,-0.14318077697234532,-6.21690442200927,5.6171908795537995,-1.8019967574241915,-0.16049395795548457,1.319080260624862,-0.061334024653052335
115,2083.6700844608927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109650071619805,1.2863936325386478,-1.1022016835378545,0.0,-1.1204127436915412,-2.3277888751679927,0.0,-0.9705667630810993,3.151808097084975,-0.47695951393586244,2.5496948484910265,-1.4688366153880392,-2.9726136971954196,0.0,-0.37435957674624193,4.792966142949338,-2.627098055680298,2.154005832521401,0.0,0.0,-2.753838586770608,3.424679489656749,3.0349228745049888,-0.9598886240481191,2.50389250256743,-1.3438787366642548,-2.5727716875327014,0.0,-0.2729385491129675,-0.017578903394354174,-0.14748057485989816,-0.14318034938004134,-6.217291067215272,5.617269867516648,-1.8020881604355512,-0.16059374445013327,1.3193066691754074,-0.06133417111674917
116,2083.670081077282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109595180773832,1.286396245135233,-1.1022003663231292,0.0,-1.120410161673471,-2.327786571806282,0.0,-0.9705727460563737,3.1518107211212154,-0.4769581708248496,2.549694710984559,-1.4688339185940047,-2.972611369235188,0.0,-0.37436629358656576,4.792970295694994,-2.6270973133095796,2.1540046931479435,0.0,0.0,-2.7538346878267204,3.424674489865056,3.0349218405374447,-0.9598875038881448,2.50389157806129,-1.3438764888592902,-2.5727699448173573,0.0,-0.2729384059064527,-0.017578873144271992,-0.14748054375203268,-0.14318024122782794,-6.21737152115001,5.617289093001131,-1.8021077788958206,-0.1606115400787486,1.3193539770043097,-0.06133422587869103
117,2083.6700807974735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510959084875461,1.2863964567432433,-1.1022002646631044,0.0,-1.1204099580136693,-2.3277863950122852,0.0,-0.9705732208876846,3.15181093631328,-0.47695806756151093,2.5496947042862947,-1.4688337064250587,-2.9726111912129207,0.0,-0.37436681754783996,4.792970616968568,-2.6270972549535148,2.1540046022054837,0.0,0.0,-2.753834394506244,3.424674093510451,3.0349217634850283,-0.9598874162812633,2.503891508731729,-1.3438763129986127,-2.5727698145607647,0.0,-0.27293839317374075,-0.01757887043895416,-0.14748053982027837,-0.14318023163062443,-6.217378085411255,5.617290765653683,-1.8021093431984205,-0.1606127637820498,1.3193576823836355,-0.061334230446499466
118,2083.670080479486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109586111706268,1.2863966926426362,-1.1022001556208743,0.0,-1.120409735034258,-2.3277862058379157,0.0,-0.9705737423401505,3.1518111785354614,-0.47695795711646033,2.54969470086115,-1.4688334746938618,-2.9726110014137372,0.0,-0.3743673845439665,4.79297096579182,-2.627097191897232,2.1540045022793675,0.0,0.0,-2.7538340857422825,3.4246736584956636,3.0349216840862474,-0.9598873214570491,2.503891436604273,-1.3438761216432995,-2.5727696779223757,0.0,-0.27293837809607424,-0.01757886722504578,-0.14748053462940414,-0.14318022022966065,-6.217385619607576,5.6172927289909795,-1.8021110762725885,-0.16061394725075848,1.3193617024342192,-0.06133423508696921
119,2083.670080131254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109581082719485,1.2863969466529566,-1.10220004165381,0.0,-1.1204094978807693,-2.3277860083762936,0.0,-0.9705742976475642,3.151811441273537,-0.4769578419457536,2.5496947005727906,-1.4688332287265071,-2.9726108038515564,0.0,-0.37436798170077196,4.792971337167017,-2.6270971259506863,2.1540043959708473,0.0,0.0,-2.753833767639356,3.424673195119197,3.0349216052839982,-0.9598872218112604,2.5038913633556743,-1.3438759190816567,-2.572769537535215,0.0,-0.2729383611835279,-0.017578863615427143,-0.14748052865461786,-0.14318020736735138,-6.217394024628922,5.617294925468022,-1.8021129466343455,-0.16061506524764846,1.3193659284760637,-0.06133423940203132
120,2083.670079757808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109575826537973,1.2863972149106764,-1.1021999240141918,0.0,-1.1204092495363578,-2.3277858046720707,0.0,-0.9705748793311779,3.151811720296877,-0.47695772327243496,2.5496947030305797,-1.4688329715546802,-2.972610600454525,0.0,-0.3743686025518355,4.79297172929746,-2.6270970581281965,2.1540042847177325,0.0,0.0,-2.7538334428675557,3.4246727093006633,3.0349215287142317,-0.959887118700295,2.5038912896090406,-1.3438757077388443,-2.5727693946049635,0.0,-0.27293834278842144,-0.017578859689429027,-0.14748052224542244,-0.14318019327932185,-6.217403229496567,5.6172973151086545,-1.8021149407485815,-0.1606161079678152,1.3193702976922659,-0.06133424318353458
121,2083.670079378002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.510957059788036,1.2863974837987637,-1.102199808132028,0.0,-1.1204090020443993,-2.327785604054032,0.0,-0.9705754588940048,3.1518120011726656,-0.476957606525648,2.549694707625663,-1.4688327155637324,-2.972610400420377,0.0,-0.37436921840224735,4.7929721253813575,-2.6270969917444336,2.154004173897099,0.0,0.0,-2.7538331256356603,3.4246722246374066,3.03492145807,-0.9598870171166386,2.5038912184440942,-1.3438754977469125,-2.5727692554403903,0.0,-0.2729383239251545,-0.01757885566694037,-0.14748051590872197,-0.1431801787233217,-6.21741278909441,5.617299769299454,-1.8021169701453963,-0.16061703458863727,1.319374596923905,-0.06133424618193668
122,2083.670078980284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109565229444417,1.2863977614065663,-1.1021996900594389,0.0,-1.1204087475151479,-2.3277853996382127,0.0,-0.9705760546458428,3.1518122921256224,-0.47695748768421636,2.54969471407815,-1.4688324525147018,-2.972610196795469,0.0,-0.37436985018617175,4.792972539672378,-2.6270969246522187,2.15400405991003,0.0,0.0,-2.753832804508935,3.4246717257030452,3.0349213908029524,-0.9598869137853995,2.5038911471140897,-1.3438752823251936,-2.5727691150840015,0.0,-0.27293830408010683,-0.01757885144099249,-0.14748050957430525,-0.1431801632907642,-6.217423000070251,5.617302356331006,-1.8021191062543942,-0.16061788425533197,1.3193789658160062,-0.061334248453378024
123,2083.670078938975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109564681801941,1.286397789839242,-1.1021996780863048,0.0,-1.1204087215111032,-2.32778537890553,0.0,-0.9705761154723259,3.151812322004435,-0.47695747564082885,2.5496947148765594,-1.4688324256559975,-2.972610176156442,0.0,-0.37436991468111275,4.792972582809597,-2.627096917910881,2.1540040482552265,0.0,0.0,-2.753832772110052,3.4246716746824593,3.0349213844312666,-0.9598869033386965,2.50389113997256,-1.3438752603648312,-2.5727691009808917,0.0,-0.27293830201398805,-0.017578851001782213,-0.1474805089540638,-0.1431801616715762,-6.217424080266625,5.617302626223149,-1.8021193299237899,-0.16061796153468247,1.3193794073054161,-0.061334248601050134
124,2083.6700788962653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109564124944637,1.286397818833161,-1.1021996659681912,0.0,-1.1204086950331236,-2.3277853579154897,0.0,-0.9705761773632287,3.151812352539038,-0.47695746345647755,2.5496947158026093,-1.4688323983185947,-2.9726101552703343,0.0,-0.37436998038330516,4.79297262762328,-2.6270969111544833,2.154004036371501,0.0,0.0,-2.7538327394492965,3.424671622687497,3.0349213784044395,-0.959886892807805,2.503891132814456,-1.343875238048345,-2.5727690868259256,0.0,-0.272938299875673,-0.01757885054810662,-0.14748050835502222,-0.14318015998303416,-6.217425216071134,5.617302906084096,-1.8021195634879708,-0.16061803137733469,1.319379852421687,-0.06133424866457418
125,2083.670078891869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5109564068512493,1.2863978217773504,-1.102199664744594,0.0,-1.1204086923464436,-2.3277853557952772,0.0,-0.9705761836384971,3.151812355645256,-0.4769574622264531,2.5496947159058516,-1.4688323955454112,-2.97261015316123,0.0,-0.37436998705949426,4.792972632264426,-2.627096910479154,2.1540040351634233,0.0,0.0,-2.753832736161868,3.4246716174074354,3.0349213778352016,-0.959886891749476,2.5038911320969217,-1.343875235788029,-2.5727690854076903,0.0,-0.27293829965554683,-0.017578850501499207,-0.14748050829783269,-0.1431801598079216,-6.217425334796304,5.61730293494424,-1.8021195877940028,-0.16061803763865065,1.3193798971879822,-0.0613342486621743
std.err,,,,,,,,,0.6684239971969503,0.5868367337452312,0.4192426094070347,,0.5188967864735154,0.5369356643319471,,0.6931043145162775,0.5757055395428766,0.39505772825019314,0.24179138872933975,0.5197751811864391,0.5409548420877982,,0.7326936029062779,0.6946427841147472,0.5175394710020265,0.3159273862896391,,,0.6134507410243265,0.6783175363242628,0.6105294418409369,0.4221472110554074,0.22211228021144597,0.5230581195418529,0.5498567730338167,,0.03167086328857458,0.007151835711772745,0.026073090384453917,0.010184702509609095,7.148520763909998,1.7898430008537969,1.963568219422051,1.6602246287831939,2.0394714096516107,0.07067959106350333
t.test,,,,,,,,,2.2604760050319497,2.1920881018600755,-2.629025867154856,,-2.159213010280667,-4.335315216379782,,-1.4003320471549354,5.474695202946748,-1.207310800725286,10.545018701058742,-2.8258994440493557,-5.495117007712759,,-0.5109502602104492,6.89990991322625,-5.076128600187226,6.81803518352997,,,-4.489085352743366,5.04877352274482,4.970966459347097,-2.273820284989374,11.273087330935835,-2.569265604681045,-4.678980439237878,,-8.617962105062373,-2.45794942864283,-5.656426074669229,-14.058354642448666,-0.8697499161204904,3.1384333331273497,-0.9177779360904669,-0.09674476263875827,0.6469224775322362,-0.8677787709194223
p.val,,,,,,,,,0.023791724011342996,0.028373145708268543,0.008562984718995637,,0.030833645168732327,1.4555139840721765E-5,,0.16141390841937575,4.3826529516621804E-8,0.2273124727078044,0.0,0.004714806234558333,3.904514445096652E-8,,0.609385886319534,5.203615316418109E-12,3.852026320139146E-7,9.229506048313851E-12,,,7.152963487966346E-6,4.4465549242644897E-7,6.66199748922125E-7,0.02297679409909681,0.0,0.010191431129168427,2.8830494280818186E-6,,0.0,0.013973284931441343,1.545575045724945E-8,0.0,0.3844370871293372,0.001698535678447577,0.35873513571041293,0.9229290910862049,0.5176821174788371,0.38551545380554253
