Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o
133,10966.257143496336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1845584880763167,0.0,1.4604410075514116,-0.21763134561117647,-0.12786389226002715,1.2309775393642868,-0.5722271470070489,3.656637526155447,-0.15880127312309722,-0.33633359155996095,0.0,0.4267075653130872,0.0,-2.7012028449450285,-1.1703933375134243,2.5785490146071024,0.5888336170044633,0.35948754764916446,0.5081635173117026,-0.6109278698778688,6.144965794574671,-0.7877246144498273,-1.2944232948685095,0.4609827538539058,0.3082533378605376,-0.548347186859749,-4.333474883143322,-0.3337008419788373,2.425391295710067,0.0,-1.901171122142741,-0.2297729347834899,-0.10597494481226759,5.977930901079468,-0.9042832317851216,-3.3341139309013017,0.9425810220402853,1.7267482584950153,0.5745256756097653,1.4247099254549962,-0.8910441376683238,1.8404087382835388,-0.1270201826642782,-0.9285911056104886,0.2600767466132613,-0.36035632674858414,5.945156414686301,-0.3873068075440088,-0.7691523175747887,0.39996175324388983,1.3311024703564212,0.14868346545861755,-0.22544607947092818,-0.04818977563639067,-0.08088003583336867,-0.10923907896934815,31.5699185684045,0.037045081328047104,1.2577504148852063,3.135159300170851,-0.5310954376922927,0.5495987401637366,5.077701372392768,-5.392330876662197,-0.10994581825638035,1.3161520632835142,0.5318501849235111
134,10966.204690265975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1849758402922148,0.0,1.4602223112382002,-0.2173603785830871,-0.12720193485728915,1.2306225820539654,-0.5717834620353122,3.656902090682359,-0.15871265366101234,-0.33623534412849804,0.0,0.4268301829403571,0.0,-2.7009049912829353,-1.1703790514996575,2.577966142540055,0.5894116552627433,0.3599081437597312,0.507236767951942,-0.6107993743641164,6.144865920096639,-0.788332858842943,-1.2943154731335815,0.46146740274730963,0.30793251951142725,-0.5483972739472749,-4.336291117569946,-0.33086773546330395,2.425122068584211,0.0,-1.8987079607873956,-0.22767178524119025,-0.10236067229517831,5.980211676804373,-0.8913568920349918,-3.396237121548056,0.9460367229100654,1.721210093909292,0.5742726704426567,1.4234954868413716,-0.8959885989991906,1.8400964298809324,-0.12596684184597348,-0.9251020146857764,0.2596248866599817,-0.3603601707235241,5.945479108779389,-0.38679507994135603,-0.7685681954431162,0.39913173980041267,1.3313392762641996,0.14881099438703985,-0.22541560499677063,-0.04817924693883618,-0.07935811990287826,-0.10990955470431886,31.88746590724634,0.06481652346091683,1.3005865486581867,3.210886445145491,-0.5455121030916801,0.5427329393804453,5.02207177715495,-5.369045467711982,-0.11730446007043521,1.3013295273184804,0.5333115419360438
135,10966.118075893006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1851581637624078,0.0,1.4600289395084691,-0.21727000982429837,-0.12695392026834462,1.2304557317020348,-0.5716023302991294,3.6569644442572646,-0.1585510561351627,-0.33615010596764167,0.0,0.4268564910292846,0.0,-2.7006558323102428,-1.1704583948617202,2.5777192072503454,0.5896421748337283,0.3600544012515648,0.5067459484935151,-0.6108121510794791,6.14478156844016,-0.7884855833363812,-1.2942698251814166,0.4617149653275396,0.3077715122174847,-0.5485092589661793,-4.343639237667368,-0.32101984892964425,2.424009815033778,0.0,-1.898775836543611,-0.21740711944198204,-0.09979381290412839,5.981633114607618,-0.8862989153660943,-3.4320248977690655,0.9478689710435315,1.7176298228767055,0.5749533349880788,1.4227981406438897,-0.9023308381915112,1.8398041377480892,-0.12520563473569268,-0.9221802909607242,0.25961740262238575,-0.36050831281000284,5.945683737754186,-0.3866093254295639,-0.7683431054471257,0.39843108949137607,1.3320294598499611,0.14901327988237212,-0.22541819803619625,-0.04818034500135336,-0.07630317826876198,-0.11100147592911709,32.765284024234575,0.11941819353941494,1.383124688207698,3.3686257535756976,-0.5746231864741376,0.5316843966126937,4.962617565963192,-5.325341084974561,-0.12966492883502703,1.2787822947329008,0.5326008108677824
136,10966.020094803127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1847579246039783,0.0,1.4600013539014511,-0.21762271326232213,-0.12768353894790935,1.2307915966104492,-0.5721031704237393,3.6567483855427256,-0.158419141549756,-0.3361788611937047,0.0,0.4267021722252664,0.0,-2.700839803699046,-1.1704485321857805,2.578399294551607,0.5890780616236888,0.35947039585953766,0.5072587214129637,-0.6110293148419854,6.145045997517124,-0.7877429191525847,-1.2944676285589851,0.4613447375390589,0.3079741341543053,-0.5486013404592949,-4.354973436203205,-0.30235492711239687,2.4221701639940707,0.0,-1.9041397503311717,-0.196542726390907,-0.10083490969823618,5.980743936400206,-0.8995101407453368,-3.3845102306543167,0.9453043995697445,1.720604828980164,0.5769507710927135,1.4234562917561764,-0.9065560079526593,1.8396751785903762,-0.1255375510898823,-0.9223353244052901,0.26044271793493434,-0.3608449580409204,5.945576369338217,-0.3872034218757897,-0.7690086731456983,0.39850772901566434,1.3331106118969593,0.14918879852919623,-0.22549904657990863,-0.04820338060154951,-0.07253545232893668,-0.11211115441242518,34.0924322568568,0.1900710273582437,1.4928676063817952,3.590894381381372,-0.6141888861397367,0.5205986914019664,4.941409058910425,-5.261030903414489,-0.14247535810496645,1.2576093838381381,0.5279831014194012
137,10965.959226572788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1839714704758557,0.0,1.4602128808580286,-0.21817805271374816,-0.12904323470154969,1.2314454826373646,-0.5730063821054218,3.656235047622153,-0.15831772769561894,-0.33630727910098124,0.0,0.42638430156228924,0.0,-2.701154504282836,-1.1705990162353208,2.5795890574797387,0.5878843327550337,0.35838733981321413,0.5086661180478844,-0.6113792783511633,6.145327708966001,-0.7864415359069477,-1.29471779095203,0.4605089796695943,0.3085462689659721,-0.5486482129164064,-4.363803601739829,-0.28412743656636547,2.4207490395871964,0.0,-1.9118362429872642,-0.17736142328871837,-0.10507523906072883,5.977823197584258,-0.924270932098566,-3.26307917564442,0.9397168400474322,1.7286421960641498,0.5790351360627718,1.425213786584126,-0.9059641982561576,1.8398918911138404,-0.12677341941548667,-0.9256153013709497,0.26173490304763697,-0.36120215852428367,5.945161008934434,-0.3882769602091084,-0.770228004504255,0.39936846649235413,1.333891704125458,0.1492187755803775,-0.22557776363710977,-0.04823067332512728,-0.07020099168979027,-0.11252915367052103,35.21503307814805,0.24092085728030416,1.5733577134236039,3.7727623948698072,-0.6446115157469625,0.5162041711858862,4.975648737593585,-5.217252352458191,-0.14730223618496427,1.2514306892141178,0.5224067917946829
138,10965.951092625284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838732276140704,0.0,1.4603726231696081,-0.21824442952657983,-0.12927099393166533,1.2316415656727484,-0.5732053161292775,3.656299184434691,-0.1583474537184241,-0.33631591929545196,0.0,0.4263576910243896,0.0,-2.7011752923923793,-1.170813155912509,2.579885476086988,0.5874829286906575,0.35799934219472374,0.5090269582830097,-0.6113201613232279,6.145578380339267,-0.7860555323473398,-1.2949571574002576,0.4604041072191842,0.3087455120707148,-0.5486756466890296,-4.365270811387058,-0.2840186062003014,2.419465736183828,0.0,-1.9111990565803547,-0.178179042757903,-0.10687887337770013,5.976859286943304,-0.9302471100625792,-3.2311392190455135,0.9380013694219981,1.7296518381986765,0.5794075515341515,1.425755572277481,-0.904789891356702,1.8398909870933269,-0.1271605187404343,-0.9267410730985053,0.261967159113133,-0.36128917774418906,5.945107327399216,-0.388446836039659,-0.7704531685003989,0.3996963771933468,1.3337846062616414,0.1491833825583501,-0.22546553164230976,-0.04820410205538863,-0.06886497165823123,-0.11230807276676075,35.902782834072035,0.26007942792851896,1.5939668901066433,3.833317005578245,-0.6539023631632149,0.5179068235498518,4.995437975560573,-5.2215366587374685,-0.1445303847926974,1.2556698816433889,0.5220144472081246
139,10965.93912794266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1836210638194422,0.0,1.4606636827226371,-0.2184305995177609,-0.12977308585544267,1.2320487198519827,-0.5736158711999378,3.656617723485601,-0.15842293109150757,-0.3362712270830444,0.0,0.4262656816243992,0.0,-2.701170421841959,-1.1711965038137306,2.5803547338437443,0.5867500436913344,0.3571994657125787,0.5099411030841011,-0.6112846075093018,6.14621537207152,-0.7851925882424269,-1.295805659543662,0.4601768591456979,0.309067043617729,-0.5485736928050325,-4.366565672256917,-0.2833023219363941,2.4182457232795898,0.0,-1.9124236184427985,-0.18100912894006088,-0.11017432544766188,5.975316374876024,-0.9422927574018755,-3.1600012547507865,0.9346998707534468,1.7327702402926914,0.580083123600077,1.4268053531849567,-0.9007006916948057,1.839901739758237,-0.1280906673614534,-0.9295357325802408,0.2623836307640222,-0.36139088007949655,5.945229826082524,-0.388865868893948,-0.7708196342124259,0.4003963784072944,1.3338301778364272,0.1491549833667988,-0.22536746312692812,-0.04818653707130515,-0.06785538016557678,-0.1120310500508513,36.91509907548274,0.280266711568395,1.610034414487331,3.909985803896094,-0.6643070304021337,0.519324436478609,5.030190767070478,-5.241749453511596,-0.1414597422128699,1.2634358910586976,0.5206472588147145
140,10965.934848698962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1837045116621079,0.0,1.4606482164669656,-0.21840802812503948,-0.12962346772305164,1.2319963642350344,-0.5735240872389414,3.6561927808049495,-0.158463268604111,-0.3362138515899426,0.0,0.4263305651641407,0.0,-2.701385418944995,-1.1711896995069813,2.5803135568532105,0.5869235724776493,0.35741371046147696,0.50987861426632,-0.6112106468242631,6.145675772464743,-0.7851189766394745,-1.295707189427833,0.4602747448521236,0.3089889701774879,-0.5486537081212275,-4.3666746958581095,-0.2850722068861624,2.4176273678341613,0.0,-1.9108486921713979,-0.18412680387699457,-0.11002114925021161,5.974834034882232,-0.9402932502239718,-3.172823444103146,0.9349198234712478,1.7315637983234284,0.5803064534932564,1.426660543733943,-0.9010028421991444,1.8398199367336943,-0.12795219097263436,-0.9290997976674635,0.2622641489568971,-0.361335778960297,5.944672663095184,-0.3887073476661959,-0.7706122156393304,0.40030150250126684,1.333613354780132,0.14916267275697925,-0.225290462313385,-0.04816274555467093,-0.06734869447745023,-0.11185725565245742,37.36732028456042,0.28860762540590434,1.6149658768697706,3.9320145527741084,-0.6671413391728784,0.521048920469167,5.0305955184848985,-5.24841250396205,-0.13966343858717825,1.2654650030828336,0.5215748350716725
141,10965.928738415032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838551834989837,0.0,1.4604852503478971,-0.2183402131784893,-0.12930981598830124,1.2318071341052386,-0.5733168371150961,3.655889267329963,-0.15851379646673258,-0.3362215180600903,0.0,0.426449468462237,0.0,-2.7015453061865133,-1.1708759762359144,2.5802189931384496,0.5871662882685916,0.3577503652949216,0.5093029323178458,-0.6110594302626842,6.145171100809025,-0.7853167319815602,-1.2952991536802283,0.46046474074508026,0.3088211995214041,-0.5487993582215372,-4.366181138422333,-0.29240678102427053,2.415760111047772,0.0,-1.9067358121193267,-0.1908787985890289,-0.10966483639776775,5.974574416380726,-0.9339063084796022,-3.2042949100067655,0.9355844353851026,1.7283586925315115,0.5804069487131874,1.4261649988773981,-0.901655786015956,1.839555717211242,-0.12762473871533403,-0.9279604872021108,0.2618961361796321,-0.36132356959209705,5.944145942788708,-0.3883327209347708,-0.7702608137473786,0.4000319857804883,1.3331406461557482,0.14912049540128186,-0.22511430376444813,-0.04811045365500054,-0.06594448929114856,-0.11153367071415789,38.53884328275172,0.31606857696630747,1.6383057761938458,3.9956754774837853,-0.6766187748522845,0.5242055057210449,5.026588369347238,-5.2674290885791635,-0.13628859724577164,1.2688026969181188,0.5242511480221143
142,10965.927692690644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183883688329926,0.0,1.4604981710311358,-0.21831778559494935,-0.12926879797196408,1.231776601577833,-0.5732831257760582,3.6559749900925773,-0.15847222346675466,-0.3362033224151547,0.0,0.4264520950770079,0.0,-2.7015559318667917,-1.1710082699106314,2.5801408288585415,0.587233237973809,0.357774451073919,0.5093658410836117,-0.6110726512655213,6.145166107725818,-0.7852676813748052,-1.2953191091174467,0.4605056940294619,0.30884971216425616,-0.5488164108843228,-4.366530986398562,-0.2929905514207152,2.415214005812347,0.0,-1.905614017192501,-0.19085026454419787,-0.1096174659221475,5.974564917423148,-0.9329883627721195,-3.2066148531041403,0.935634136295477,1.7277372079739932,0.5805258352052912,1.426101684465157,-0.9019789680623717,1.8395392153238705,-0.12753664704846324,-0.9277553365400989,0.26189559418553837,-0.3613082549024422,5.944213461826114,-0.38829270278785144,-0.7702088845756695,0.3999596058666997,1.3331307168289623,0.1491243004437722,-0.22507568542069492,-0.048100877971592106,-0.06548993455092303,-0.11154846862320164,38.84347288102671,0.327099063680621,1.652320536040562,4.020933857244637,-0.6808896744523828,0.524008342921909,5.024435035888504,-5.272106620299674,-0.13636530124549703,1.2685738993437043,0.5246326926642472
143,10965.926988676089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838946048550463,0.0,1.4605014869977735,-0.21830308458405476,-0.12925981053477464,1.2317898740342426,-0.5732880437590256,3.6565384465941935,-0.15847668350124777,-0.3362058372297257,0.0,0.42645581924350867,0.0,-2.7014036581385277,-1.1710082910452388,2.5801838428547197,0.5871202920801262,0.3576408970095458,0.509301862685621,-0.6110413261972906,6.145752757202957,-0.7853047728915288,-1.2955112371173227,0.4605354457451798,0.30884496435741415,-0.5487930694620937,-4.367032433856946,-0.2941700669616147,2.4146967900276137,0.0,-1.904816055944286,-0.18978223232893737,-0.10978097179909757,5.975068465669862,-0.9329213739707393,-3.203210026377791,0.9354707061311779,1.727400633783478,0.5805340387317237,1.4260984493211195,-0.9018464802430122,1.8395005844795151,-0.12760141040672085,-0.9278679845846822,0.2618959231950425,-0.36135244975897035,5.944791468555625,-0.38831083458716825,-0.7702219990213995,0.39996223329599595,1.3332134220315575,0.14912540103672006,-0.22505987913194792,-0.048098219721595795,-0.06495488832962959,-0.11162287698422427,39.13536785334103,0.3406532499657494,1.671820222687969,4.051567599971697,-0.6863019251009929,0.5231047444222096,5.022112897947918,-5.274873249409482,-0.13702010353970623,1.2677922567361573,0.5245668318199007
144,10965.92679653905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183891424851779,0.0,1.4605204793985165,-0.21829763874132974,-0.12927053162989838,1.2317900638642907,-0.5732900716742361,3.656546026682898,-0.15844837668716794,-0.3362043396182296,0.0,0.42643987721705434,0.0,-2.7013806362083947,-1.171083539054962,2.580159293908163,0.5871253089212394,0.35764417259151615,0.5093535765955113,-0.6110610238681133,6.145742740473997,-0.785283592362162,-1.2954997295801396,0.4605282851053695,0.30886966597371934,-0.5488109186483972,-4.367273509262537,-0.2937695930157956,2.41461467455395,0.0,-1.9046047208749972,-0.18895494426293583,-0.10982088114257449,5.975044827190746,-0.9331212222396644,-3.2017109289689683,0.9354334026392623,1.727412063641796,0.5805782800360132,1.4261293313591394,-0.9019806435462951,1.8395248837747327,-0.12760004552618698,-0.9279094910275176,0.26193479535180736,-0.36133984103349553,5.944825781752549,-0.38831861048056127,-0.7702292484030563,0.39996003791389767,1.3332244233424526,0.14912884242500035,-0.22505636558750983,-0.04809801748226508,-0.06488143575616821,-0.11164192117885344,39.14829713242889,0.34339305529383,1.6774210700597874,4.058181236207354,-0.6872724541948223,0.5229266781235091,5.0218563377906555,-5.27413194044233,-0.13717916415500253,1.267557709004454,0.5244268220896366
145,10965.926479542824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838835292224268,0.0,1.4605329036965478,-0.21829912623153527,-0.12928939274363366,1.2317995522597014,-0.5733021328050916,3.656626854174385,-0.15843194593418986,-0.33620041519211974,0.0,0.42642877152272474,0.0,-2.701324707423148,-1.1711646606242065,2.5801425479963305,0.5870766462334174,0.3575795784046211,0.5093922760203173,-0.6110706993966757,6.145823165443663,-0.785254259044942,-1.295541501011208,0.4605304824372038,0.3088870317527519,-0.5488134771124401,-4.367780516763382,-0.2932868777413389,2.4144117256508535,0.0,-1.9042597507395622,-0.18781052033917536,-0.10996819185547203,5.9750727089211475,-0.9335443461848028,-3.1990388508927907,0.9353137658931993,1.7274127456600146,0.5806370048841719,1.4261722411943223,-0.9019498906511727,1.8395179007782454,-0.12763511013001289,-0.9280260076985499,0.26197770530061437,-0.36134449799683754,5.944919364042775,-0.3883329880119894,-0.770237091947061,0.3999756238735819,1.3332399735594465,0.14912976085257582,-0.22504382608968435,-0.048095580541088596,-0.06467526073917335,-0.11166176891656074,39.215020018342734,0.3484632571821269,1.6870169486557482,4.072514041134157,-0.6890560614061629,0.5226743458065602,5.021903538522327,-5.2732731529155945,-0.13737770967029278,1.2673790068118065,0.5242037330703737
146,10965.925710650043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838723342571957,0.0,1.4605263619504454,-0.2183092057610787,-0.12930013024221051,1.231808061403097,-0.5733146349973612,3.65670739658055,-0.15844160226346124,-0.33619284348554385,0.0,0.42643101128080385,0.0,-2.70126256300731,-1.1712203656763145,2.580121738902035,0.5870012273883188,0.35749201966035216,0.5093787650552064,-0.6110612014146634,6.14592561256079,-0.7852450626871711,-1.2956079692184577,0.46055100191842724,0.30887927414095445,-0.5488061795965601,-4.368376382451247,-0.29235195012417636,2.4141632301852387,0.0,-1.9036400675359348,-0.1858375330291352,-0.11017636960520295,5.975113148103782,-0.9339446465150636,-3.197121515932227,0.9351348110738831,1.7274659962538894,0.5806598170387222,1.4262115679846252,-0.9017925746130724,1.8394734804853816,-0.12769329706791138,-0.9281698584426561,0.26200995915741804,-0.3613529470366724,5.944997850467682,-0.388340540920903,-0.7702344463852168,0.3999973581755842,1.333245727932586,0.14913178206490268,-0.22503539962856595,-0.04809340128295502,-0.06453948663775531,-0.11166594007202811,39.20185414619465,0.3523965420197375,1.698392163951275,4.087165194557215,-0.6894070980163107,0.5226129793153839,5.022183749051744,-5.271298381667961,-0.13742652437798464,1.2674575881510806,0.5239289052589688
147,10965.923867572954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183822919686671,0.0,1.4605051765499628,-0.21833851111881797,-0.12935042606434077,1.2317993086078105,-0.5733361388247527,3.6565708765785137,-0.15841236132960762,-0.33617892195763094,0.0,0.42640875996839844,0.0,-2.7011215163818236,-1.171424585052439,2.579992205876025,0.5868679050090456,0.35735973533588267,0.509398029406116,-0.6110975257381577,6.145775518957188,-0.7851828696022011,-1.2955778180878212,0.46055814557720326,0.30891138097519805,-0.5488311402043882,-4.369354509181624,-0.2895816589957203,2.4134608789103136,0.0,-1.9018798842387286,-0.18252516380323933,-0.11079218565438606,5.974737324685468,-0.9346485292110193,-3.194083078860383,0.9347025204901304,1.7275470839742544,0.5807146134332953,1.4262993322504522,-0.9016631262801722,1.8393963004546705,-0.12775540942085223,-0.9283537492282072,0.2620955367137629,-0.36136124162131206,5.944868695048731,-0.3883405753948459,-0.7702126552515278,0.40000481071086097,1.333212688961281,0.14912906168903997,-0.22500856242099002,-0.04808689503706233,-0.06430622619709064,-0.11165580081086116,39.179423472622524,0.3572809787685291,1.716516678517411,4.115476519379046,-0.6877884312417417,0.5226702778721954,5.023239921036139,-5.268984345913428,-0.137378370205401,1.2677705799824657,0.5235814274902036
148,10965.920672483911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1837417986919863,0.0,1.4604163743178749,-0.21841950346421538,-0.1294113462663783,1.2317834822716358,-0.5733712897880727,3.6565720792599827,-0.15844564210480602,-0.33615483384820743,0.0,0.426429528205276,0.0,-2.7009488245591817,-1.1715926076574874,2.5798076691476957,0.5866497062566692,0.35709403522255667,0.5093121703593478,-0.6111106377111847,6.14580793592046,-0.7851675958497213,-1.295645795088808,0.46060992199796497,0.3088890707357591,-0.5488030102662582,-4.369903778542025,-0.2853742314639571,2.4122567981864917,0.0,-1.8985961635910074,-0.1786252550973805,-0.1119241254687333,5.974263256166969,-0.9351303316076449,-3.1929997521576365,0.9339467207456353,1.7277478893989542,0.5806591838855405,1.4263593935010743,-0.9011752971401231,1.839162628771648,-0.12786842283128966,-0.9285323296374782,0.26212274006810954,-0.36142614975589266,5.944808075281862,-0.38833110391135806,-0.7701592576079146,0.4000114548948101,1.3331959477950175,0.14912650080234088,-0.22500245518907186,-0.04808364497834203,-0.06426980140026234,-0.11162765800612053,39.03151835126425,0.3559957213193653,1.730947928902191,4.14331476418234,-0.6793985495880397,0.5229415622865928,5.02400119991326,-5.266686482438448,-0.13716612155494962,1.2684291791213016,0.5233568681203797
149,10965.916874487852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1836032174153983,0.0,1.4602999154980199,-0.21852649276687924,-0.1295296343560483,1.2317296358143,-0.5734098665114162,3.656396067017052,-0.1584278335423137,-0.3361485243185674,0.0,0.4264205856208389,0.0,-2.700671790630997,-1.1718439830836749,2.579506873105287,0.5863933516029907,0.3568426615548545,0.5092248359877752,-0.6112014677761516,6.145610978654885,-0.785167382493733,-1.2955163894805606,0.4606079167217406,0.3089259945330047,-0.5488158763526555,-4.369318248189831,-0.2800448873642373,2.4105515396093993,0.0,-1.8939314868515382,-0.17658422040265473,-0.11363053789789292,5.973220893158007,-0.9353673789932915,-3.193105038188998,0.9329509444975498,1.7280371231991856,0.5805072558122906,1.426442042031598,-0.9010115991973567,1.8389244495341945,-0.12792465622601923,-0.9285494360537182,0.2621363498710265,-0.3615165015588277,5.944597969227175,-0.38831564759101506,-0.770100141218457,0.39995634189413726,1.3331743287751796,0.1491158835329108,-0.22501740643057697,-0.048086377959167176,-0.0644478140518566,-0.11161308458887534,38.85793207556533,0.3465743059849565,1.730670540318351,4.1628533416063895,-0.6641859340307281,0.5231388750544602,5.0238439711056655,-5.266118452304705,-0.1370872096226125,1.268726197668703,0.5234163794236701
150,10965.914557147667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1835162446127363,0.0,1.4602037790635385,-0.2186210013555983,-0.12960433774157457,1.2317013593055808,-0.5734402067592114,3.656635905269132,-0.1584608910529869,-0.33615449207143044,0.0,0.42645543116484763,0.0,-2.700551025459481,-1.1718695291329324,2.5793570507857964,0.5862695526291037,0.35665632107470596,0.5091307368460739,-0.6112492048797912,6.145876838668304,-0.7852518765557633,-1.2955483647969377,0.46061720068530276,0.3089101480323733,-0.5487646866313285,-4.367446124908048,-0.27761179084483223,2.4094355785769164,0.0,-1.8907529048399956,-0.17833535932970201,-0.11484990943085953,5.972749961280963,-0.9350072115328344,-3.195854083960314,0.9323204671301688,1.7283401230829156,0.5803033057575263,1.4264343593355227,-0.9008771177834273,1.8387206159131857,-0.12795330502573324,-0.9284334328781261,0.26204136027650177,-0.36162841374765425,5.944778670448404,-0.38831834534426124,-0.7700758841266361,0.39991176627297625,1.3332427287445379,0.14911154094775841,-0.22507840065650647,-0.0481002911148129,-0.06488888388230044,-0.11163836074440185,38.70755852073323,0.33193769612745416,1.7091428764505365,4.152653780801088,-0.6497455102900324,0.5230025286842693,5.021686829314467,-5.2667955864574685,-0.13733201417811733,1.268348606621849,0.5237150294649197
151,10965.913996103114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1834908376381008,0.0,1.4601988086595683,-0.21863261319990038,-0.12963667685202201,1.2316869620042965,-0.5734430621186303,3.6567414766280377,-0.1584394023049166,-0.33617943785435117,0.0,0.42644632390002796,0.0,-2.7005012779390247,-1.1718495517347416,2.579346368545879,0.5862655208814992,0.35667838336883684,0.5091227295699988,-0.6112905912514226,6.145968391873305,-0.7853072265759241,-1.2954688824681289,0.4605770883173077,0.30893993080144316,-0.548774359277001,-4.366145701146046,-0.27809174167487855,2.409217428077205,0.0,-1.8902253017534996,-0.1812230187325534,-0.11512973529079372,5.972599195728173,-0.9347567530278876,-3.1969853323756925,0.9322446373627437,1.7284303454346897,0.5802334616316095,1.4264362296319903,-0.9011656061122879,1.8387428971337194,-0.12791667057586253,-0.9283099468396088,0.2619947907458614,-0.3616581407886857,5.94490717326133,-0.3883293220339911,-0.7700991825732862,0.39987502151581333,1.3332853369915005,0.1491072933761991,-0.2251136433116432,-0.0481098942443476,-0.06506966253618908,-0.11167682533923826,38.72916440146469,0.3267043802312703,1.6923104386262253,4.139466889390188,-0.6462192449790849,0.5226949134197967,5.01999570170199,-5.267759927345343,-0.13767969541347438,1.2676419259269316,0.5239021318166531
