Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
116,10970.850787431322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1894689444997169,0.0,1.461704472904002,-0.2182570059238116,-0.12806575296422243,1.2324187465359662,-0.5732606047127404,3.657261356210483,-0.1521516516679413,-0.3362295396991089,0.0,0.4352553444780454,0.0,-2.702733849481727,-1.1722260384130143,2.5850710420185634,0.5837515396258642,0.35134842754263784,0.5082704697915837,-0.6080000794882671,6.142469882996051,-0.781194997989874,-1.2981950943094682,0.46048195975644945,0.31134058210146826,-0.5502920674243535,-4.383142434002577,-0.3262083275776237,2.3993973144337795,0.0,-1.877257957298684,-0.18169070980165175,-0.11915635128887722,5.971388764062738,-0.9324153442721682,-3.212420870331478,0.9354621909380852,1.7257856995143415,0.5863866606357724,1.4540396163424243,-1.4685347428850473,1.8511835368090594,-0.13891903676229547,-1.0116348200548764,0.26748487342284355,-0.337758960606181,5.959957615290002,-0.3960663640384271,-0.7652655892297315,0.39323002089757714,1.3319976522368322,0.15648234564199523,-0.22233413067844635,-0.04736583199448418,-0.05082109941596347,-0.11255160628471826,51.57136994523452,0.7109449510116247,2.18380990080401,5.111549706990152,-0.8192987596014075,0.48843924255481275,4.704156119317609,-0.3190125527115507,-5.142368700946096,-0.07141501885922526,0.7465670131699488,0.5372417537652654
117,10970.850301231516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1894647676892858,0.0,1.461679048583315,-0.21827257230044952,-0.12806009045615277,1.2324336863609793,-0.5731936077746537,3.658676730066409,-0.1521029010552834,-0.3363573913165062,0.0,0.43522912099773275,0.0,-2.7026748086100727,-1.1723582802257568,2.584971268487844,0.5836387603568772,0.3512652926474077,0.5081911598696447,-0.6078956129150018,6.143943662282406,-0.7811690742798407,-1.2982213707334165,0.4604655226050785,0.31137731932273194,-0.5502240882853761,-4.382837595612109,-0.32567917630365856,2.3994764066502454,0.0,-1.879167759115682,-0.18264579078279033,-0.11837280263177406,5.97272787457333,-0.9318846859172881,-3.204094305214928,0.9349139995512049,1.7255808408937248,0.5865727520697228,1.4541471735837903,-1.468286942114171,1.8510631352694653,-0.1391569030418751,-1.0121941977667699,0.267429027438555,-0.3376609367891271,5.9614667820794605,-0.3961331101329391,-0.7653913343169584,0.3931308824669827,1.3318626659093165,0.1565271023890068,-0.22232304489021718,-0.047363116939557866,-0.05080143497186475,-0.11248586007313799,51.66454064564923,0.7111265784672652,2.1819759104253715,5.117542600377342,-0.8209757840325996,0.4897851736140288,4.708887501060161,-0.3255136342481848,-5.171493008028973,-0.07159052665916263,0.7483272805565148,0.538743201124865
118,10970.850165928321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.189471638542071,0.0,1.4616529772052271,-0.21828316250761423,-0.12804209715389947,1.2324565787954127,-0.573156202018668,3.6592003972504066,-0.15206708388741455,-0.33643463609346,0.0,0.4351981685593413,0.0,-2.702618081672644,-1.1724235316656664,2.584896871001773,0.5835899734201869,0.35121201262246127,0.5081379701864187,-0.6078252351417384,6.144496607144106,-0.7811546544089808,-1.298243529139561,0.4604404002817949,0.3114091382157384,-0.5501717869986131,-4.382720083679355,-0.3257681070760231,2.3995303877565424,0.0,-1.880870333662382,-0.1833517265055255,-0.1177888260201188,5.9732991113764715,-0.9315453096581793,-3.1988011953290454,0.9345716928873372,1.7255292697820457,0.5867010246541219,1.4542052980092555,-1.4683445217452238,1.8509341900834646,-0.13925906001361657,-1.0123002164097956,0.2673895472051701,-0.3376272025171288,5.962035418938549,-0.39614912571287203,-0.7654537942016143,0.3930811809088804,1.3318032271695754,0.1565556594100347,-0.22232906909594205,-0.04736528989285593,-0.05079471344347634,-0.11246029435650363,51.695603434957135,0.7116145757332513,2.180746635033406,5.118188881840544,-0.8220362985254975,0.49049087239243605,4.705993690429019,-0.33144177277671716,-5.174672532589096,-0.07161041387777241,0.7490366077858419,0.538995560189412
119,10970.85008080329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1894797902403804,0.0,1.4616364237533759,-0.21828349930870616,-0.12803079397786085,1.2324638176622127,-0.5731296342268066,3.659381751718776,-0.15204325600999052,-0.33647214984653384,0.0,0.4351850370465832,0.0,-2.702604192490315,-1.1724409226475603,2.5848704223519925,0.5835707587004192,0.3512065073121873,0.5081090557264955,-0.60778838692344,6.144702725173451,-0.7811469276818892,-1.2982490107510143,0.46042416657263235,0.31142926082019134,-0.5501404747314119,-4.382678186589765,-0.3259167979258134,2.3995775757073945,0.0,-1.8818657766574332,-0.183769221923388,-0.11746560648741888,5.97353357445355,-0.9313770077555737,-3.1961337906673277,0.9344015591442777,1.7255217896276207,0.5867622540398248,1.4542279691536175,-1.46848187455563,1.8508591651811377,-0.13929512980582323,-1.0122943847179764,0.2673723005503019,-0.337610103087875,5.962231286842568,-0.3961504157062511,-0.7654737886964669,0.3930637946358003,1.331782191508432,0.15657200940622681,-0.22233666334749747,-0.047367559524018055,-0.050796537924894684,-0.11245428233401214,51.700609140846645,0.7118454683328982,2.179855193461297,5.117473474261654,-0.8225752675056361,0.490756976748926,4.7028150984451305,-0.3374472184049433,-5.172243685089508,-0.07158764992954152,0.7493996286481014,0.5389093509684041
120,10970.849900472209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1894962110097007,0.0,1.461618026810391,-0.21828271113306175,-0.12801024282431284,1.232482990294725,-0.5731016356694415,3.659549634525328,-0.15201772931218446,-0.33651604613315744,0.0,0.435161276425877,0.0,-2.702596255247843,-1.1724555968296198,2.5848482295546673,0.5835683563803984,0.35121056217241253,0.5080801793924955,-0.6077436366325386,6.144895354599085,-0.7811411588356526,-1.2982685476749143,0.4604038258154287,0.31145579900040515,-0.5501036605295374,-4.382639627976172,-0.3261166559962493,2.3996448591631605,0.0,-1.8832152812046008,-0.1843292896977451,-0.11706166258197795,5.973799670883851,-0.9311745304406167,-3.1929997747341674,0.9341985406072527,1.725528308412244,0.5868150215816884,1.4542545237063593,-1.4688209117657514,1.8507632526964402,-0.13933672938186262,-1.0122778801841186,0.2673540504597266,-0.3375854621963054,5.9624132392709575,-0.3961453384627826,-0.7654983293606311,0.3930571325947757,1.3317729345068996,0.156592040081293,-0.22234849151507963,-0.0473711306139924,-0.05080801085284108,-0.11245372548909968,51.69288203442018,0.7119069577602359,2.178286577406182,5.1154696091865635,-0.8231881508493105,0.49095966570924227,4.698200505451101,-0.35204158518466544,-5.167506933513507,-0.07153221081575128,0.7500710247436516,0.538646274053173
121,10970.849559547954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895220037581433,0.0,1.4616012566503847,-0.21827370540594118,-0.12798657717120152,1.2325007934567813,-0.5730683392582044,3.6596090405102473,-0.15199194664191132,-0.3365516596602036,0.0,0.4351383202552289,0.0,-2.702625897924269,-1.1724476489831246,2.5848548372203166,0.5835831074050706,0.3512611949400516,0.5080596759309239,-0.6077041078991597,6.144991282961182,-0.7811398397620783,-1.2982810363845163,0.46038488816473844,0.3114798924752589,-0.5500692668919225,-4.3826387661168615,-0.32634775346193157,2.3997570802121584,0.0,-1.8846069924653643,-0.18493456053759671,-0.11667700905929473,5.974001140384568,-0.9310233743357659,-3.1904181023552063,0.934042371184707,1.7255673176733215,0.5868461319597263,1.4542963571277205,-1.46952039678692,1.8506819187040437,-0.1393793381779163,-1.0123049072014028,0.2673430079945306,-0.3375455671957958,5.962484708842114,-0.3961363946066102,-0.765513131902259,0.3930767728504126,1.3317812599395202,0.1566119663849079,-0.22236379840012604,-0.04737552345664987,-0.0508378544643233,-0.11246308670165912,51.659202389603244,0.7114183732916262,2.175846055835883,5.111414379183131,-0.8235864210151672,0.49092643283380244,4.694370510584328,-0.38167158110215926,-5.162463563801388,-0.07144838153507267,0.751260273346335,0.5382014545693761
122,10970.848995756978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.189554341201816,0.0,1.4616001388531916,-0.21826026759173145,-0.12796197223379427,1.232527723164908,-0.5730589760622763,3.6593862603075022,-0.1519901534704404,-0.336554136967839,0.0,0.43511173839338807,0.0,-2.7026835724345735,-1.1724265793899524,2.5848972753568513,0.583635648824494,0.35134583242055467,0.5080744119441339,-0.6076995804466273,6.144785546285016,-0.7811549604867265,-1.2983045720843318,0.4603822403987925,0.31148568358588985,-0.5500625471065045,-4.382713614000895,-0.3264957162374558,2.399894484804114,0.0,-1.8854531103337384,-0.18533986633935398,-0.1165289234630204,5.973947749369068,-0.9310542061069996,-3.190319224008028,0.9340592240530785,1.725667365502052,0.586812518586336,1.45436788683794,-1.4706887109035074,1.85066821180927,-0.13941997906415546,-1.0124432435522082,0.26734618251181225,-0.3374994826677161,5.962274182475038,-0.396125310115047,-0.7655186993112119,0.3931444029573047,1.331824933763537,0.15661789022263412,-0.2223776203787431,-0.04737952076610562,-0.050896132395051676,-0.1124864769299499,51.58294684148118,0.7098195248144064,2.1724949497375223,5.104536623922305,-0.8232283358292514,0.4904168039036396,4.695272735385314,-0.4314365063081943,-5.160309722260936,-0.07135608189010861,0.7531070960405813,0.5376184505457392
123,10970.848302559856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895765814943984,0.0,1.461620225588831,-0.21824277518381993,-0.1279580425458639,1.2325361209012669,-0.5730804853493289,3.6587837132370704,-0.15201962776328276,-0.33649825965683733,0.0,0.43510643995833365,0.0,-2.7027684375781624,-1.1723845338745318,2.584976159537058,0.5836970349021378,0.35146231687116836,0.5081327544939938,-0.607756175924231,6.144181720118739,-0.7811861273909307,-1.2982965378688074,0.460405260323856,0.31145167772629756,-0.5501024550653031,-4.382876172104318,-0.32647908247425633,2.4000287229569164,0.0,-1.8848302563810178,-0.1851970399023085,-0.11685778733753849,5.9734563969969265,-0.9314017253920059,-3.1944680054951635,0.9343832896025318,1.7258262478869162,0.5867196425910963,1.4544633053318352,-1.472013583571282,1.8507827513550743,-0.13943468685844715,-1.012706572943495,0.26736951299101436,-0.33746681265122686,5.961682083435822,-0.3961228516890674,-0.7654967011081946,0.39325079795741136,1.331890529979132,0.1565981820124685,-0.2223823346481876,-0.04738065097354737,-0.050974598762044576,-0.11251838850265562,51.472946311957784,0.7070597028952036,2.169213011244322,5.09613095157506,-0.8216611282792567,0.4893987123067895,4.704725603279069,-0.4872947488651888,-5.164636192887044,-0.07131296374608978,0.7550361692790523,0.537152429007452
124,10970.847551028155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895779626045997,0.0,1.4616583521310276,-0.2182342260291001,-0.12797401699285157,1.2325365055495152,-0.5731420115845994,3.657972459038673,-0.15208132477472786,-0.33640190640512385,0.0,0.43511391784828807,0.0,-2.702814748369401,-1.1723645722148872,2.585044162632782,0.583748864980695,0.35153203657578047,0.5082212858612304,-0.607863807622511,6.143328209989046,-0.7812289745943852,-1.2982868566179846,0.4604517181982729,0.31138809249522914,-0.5501807921517428,-4.383053768061446,-0.32627398128602064,2.4001062334883385,0.0,-1.8828867743897082,-0.18451144989376403,-0.11758268024827245,5.972652667261238,-0.9319585847394505,-3.2017032007131507,0.9349163000681753,1.7260030117733431,0.5865929244699267,1.454560736666205,-1.4730148559993792,1.8509895378266303,-0.13942544900681672,-1.013014140703531,0.2673998108135841,-0.33746957254982324,5.960883174455696,-0.3961322878169539,-0.7654672475152005,0.39335876037509165,1.331956742580103,0.15655483985694646,-0.2223752582309131,-0.047378533038708044,-0.05105666247523813,-0.11254592276707999,51.35558357421256,0.703675268148414,2.1666806626261494,5.088018447896948,-0.819170427290537,0.48821803257479596,4.720592653360193,-0.5293464635894723,-5.1743838392127754,-0.07134633100764512,0.756370886868325,0.5369920560800358
125,10970.846538612845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18956060594605,0.0,1.4617006884804091,-0.21823120472310237,-0.12800994254684234,1.232517681393877,-0.5732165115760122,3.657078022110109,-0.15215304358267118,-0.33628565275905364,0.0,0.4351385579584323,0.0,-2.702833921630456,-1.1723529558687107,2.585092505241981,0.5837694729312625,0.3515754079918194,0.5083173190032579,-0.6079963670396336,6.142383802176573,-0.7812751095636318,-1.2982465156788563,0.46050655753609804,0.3113035598675823,-0.5502760536726262,-4.383198150588107,-0.32600355671715053,2.4001730927635117,0.0,-1.880145810703069,-0.18350533502171398,-0.11851121312634341,5.971682621699596,-0.9326282805798968,-3.2105302444752146,0.9355727113513582,1.7261920677573241,0.5864741492625181,1.4546590110987854,-1.4736643052638052,1.8512461247045457,-0.1393979032648129,-1.0133245793567187,0.26742920325236114,-0.337498866940489,5.960006103503193,-0.3961537359021382,-0.7654311195564343,0.3934525853443856,1.3320079024428282,0.15650035761843634,-0.22236238325992375,-0.0473746325552128,-0.051153816285371995,-0.11256601389182407,51.22146950962121,0.6994550593381132,2.163997048677477,5.078688408286007,-0.8159076930622569,0.48705105797019527,4.740205073057799,-0.555835949832827,-5.1870379561358115,-0.0714420952858062,0.7570911907264837,0.537085980042204
126,10970.844525215287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895237109754588,0.0,1.4617579044615354,-0.21823716501492568,-0.12806478321017978,1.2324923686924671,-0.5733284256745166,3.655922897819662,-0.1522558782094233,-0.33613225168563743,0.0,0.4351717330206659,0.0,-2.702798875629313,-1.1723744407542451,2.5851132929099667,0.5837739681466234,0.35157198858664507,0.5084424937755307,-0.6081830330820157,6.141143170563998,-0.7813425647522945,-1.2982025700864495,0.46058378877097517,0.31118740173827686,-0.5504034928772124,-4.383273108128574,-0.3256347611801119,2.4002851045635576,0.0,-1.876304271929352,-0.18201779562537004,-0.11977503491973512,5.9703765773156245,-0.9335104714689566,-3.222566227582769,0.9364664010766925,1.7264637640981606,0.5863209985957712,1.4547900582977096,-1.47415755590816,1.8515937803749993,-0.13935791503790684,-1.0137033879068962,0.26745712094403007,-0.33756291010195955,5.958884962275703,-0.3961919251056802,-0.7653963783481343,0.3935532776629411,1.3320596742419835,0.15642359321142882,-0.22234523914046572,-0.04736962212670111,-0.05133354326883161,-0.11258295022861728,50.98811680103395,0.6919700810076937,2.15841303746055,5.061190724854662,-0.8105895891950875,0.4856718087798767,4.7673379016204676,-0.5751728627304251,-5.204415596762192,-0.07161496610475926,0.7574764340325406,0.5374038407435219
127,10970.83974499515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1894575212571525,0.0,1.461837975117448,-0.21824959365218782,-0.12815502863202938,1.232440209997113,-0.5734874806930056,3.654269205396615,-0.152402117440985,-0.3359121709375851,0.0,0.43523001205129136,0.0,-2.7027061818271627,-1.172420518615642,2.585100246375261,0.5837489844536798,0.3515446174767169,0.5086144631074698,-0.6084610026584059,6.139374071820803,-0.7814548062485351,-1.2981082121770735,0.4606911172267449,0.31100825434648327,-0.5505801768062236,-4.383129972396542,-0.3252121676398263,2.4006159417626014,0.0,-1.870685621964849,-0.17971154460437694,-0.12157121035512392,5.9684790588280245,-0.9347841863631724,-3.240479268681987,0.9378326257077578,1.7269565307022274,0.5860980514404021,1.454995884308244,-1.4745921780766338,1.8521150564735969,-0.1392961694982758,-1.0142321158803689,0.26748222355797086,-0.337673518306155,5.957302544202379,-0.39626316347472024,-0.7653555970981892,0.39367835711570676,1.3321149888458204,0.15631156201988086,-0.22233100940664124,-0.04736512706251869,-0.05176189663301934,-0.1125985566856486,50.45890158044341,0.6753627516435604,2.1432704588343685,5.018619035200291,-0.8002158752838847,0.4838396765429116,4.808252408355004,-0.5903508308479039,-5.229844129308374,-0.07191337037493958,0.7575758943604971,0.5380185395136099
128,10970.828241614125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1893511215432357,0.0,1.4619640199315171,-0.21827163748593148,-0.12828287487027118,1.2323642323615822,-0.5737226696398863,3.6519692408498443,-0.15261778008271895,-0.3356108118242404,0.0,0.4353134344044111,0.0,-2.7024669313690706,-1.1725530823698878,2.585005609041561,0.5837023203235319,0.3514346278376294,0.5088463926878369,-0.6088848013419185,6.136894648958837,-0.7816687102827563,-1.2979943179945177,0.4608390161233146,0.3107507267502803,-0.5508078112862621,-4.382287737189482,-0.3248734593955473,2.401545445533926,0.0,-1.8629537187860297,-0.17610802170006068,-0.1239860098048678,5.9658510725711835,-0.9365460309957575,-3.266884553500748,0.9398894098967798,1.7279508645594197,0.5857031663689577,1.455330888362091,-1.4749080460261665,1.852902483121642,-0.13922040002157426,-1.014978097238389,0.26748468753595744,-0.3378555482587418,5.955156228553247,-0.3963991570858887,-0.7653311161897229,0.3938355837708572,1.3321756429318319,0.1561453533367264,-0.2223444223888401,-0.04736808746411026,-0.052842715357046995,-0.1126080483072531,49.17239235649258,0.636163605564972,2.1022649891035696,4.910608196301783,-0.7785136208116735,0.4815220648507766,4.868750548272195,-0.5982964191154883,-5.266174496122724,-0.07240492775135841,0.7572756030640192,0.5390640450337157
129,10970.806350062066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1892123079765273,0.0,1.462161985987964,-0.21827759294094337,-0.12841647528646463,1.2322380903197263,-0.5739610764004152,3.649782888431003,-0.15283521060110403,-0.33532875507059795,0.0,0.4354416396205332,0.0,-2.702004372313644,-1.1728475489204933,2.5847938063264007,0.5836275009462407,0.35118612663541,0.5090259819344735,-0.6094111655588875,6.134519411106188,-0.782050486507987,-1.2978778066476466,0.4609491027544956,0.31047704885954586,-0.5509768010612694,-4.379789625151368,-0.32560522998283725,2.403808828942077,0.0,-1.8549966712934962,-0.17134690188920182,-0.12620329015666057,5.963363058156178,-0.9383805788750149,-3.297008636501316,0.942309655134344,1.7298503201050632,0.5851464712073094,1.4557973442157761,-1.474657692196281,1.8539323966794348,-0.13918496996943036,-1.0158069322800176,0.2674018211550638,-0.3380949905525815,5.953269951280187,-0.39667191623367276,-0.7653476314856248,0.39395570882032743,1.332159727460231,0.15592988853446776,-0.22245614744103662,-0.04739735200677903,-0.05526678998341833,-0.11257763196095148,46.39604806523506,0.5547746742975086,2.008564254890236,4.671187240758119,-0.7377096447729274,0.4799487727575437,4.939380100443688,-0.5797280891977534,-5.306449537131699,-0.07305894527421047,0.7562355492280979,0.5406006434919043
130,10970.77998213572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.189168484749491,0.0,1.4623587314473387,-0.21822346488880806,-0.12837150500627736,1.232145899174164,-0.5738963492428525,3.651560284837353,-0.1527509188668599,-0.33552340842766415,0.0,0.43553926634406603,0.0,-2.7015066890520525,-1.1733317672102923,2.584607635312622,0.5835589814203728,0.35067330627157167,0.5087674387999288,-0.6094923443511844,6.136263201578219,-0.7823283752864851,-1.298035477777395,0.46079080431058805,0.31057541356411966,-0.5507674325518631,-4.37658952445754,-0.32993999726162965,2.406233645107314,0.0,-1.856155158044984,-0.16988394631973514,-0.12491289548087817,5.965056293889404,-0.9378061377311824,-3.292322768574062,0.9418289264404194,1.7312706392276442,0.5850120664950248,1.4559746477519024,-1.4724610094805999,1.8542563586041678,-0.13935181969011695,-1.0156248604159044,0.2671831876487413,-0.338235695072665,5.955354993888144,-0.3970180475516267,-0.7654214278702579,0.39371346804950863,1.3317664468825674,0.15578679321064176,-0.22262730141850579,-0.04744362681502271,-0.05768740735253207,-0.1123848780988908,43.77801048190937,0.48733267734518537,1.919740664439277,4.4377506309952865,-0.7078847810962619,0.48428067486071613,4.940379778982837,-0.48331471951540583,-5.304094484733085,-0.07308703389599655,0.7542086361116276,0.542080836607424
131,10970.738691110573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1892705497985858,0.0,1.4623232246406603,-0.21815192297731004,-0.12813666618570851,1.2321956132388827,-0.5733725603487106,3.6591854708164333,-0.15226381621637644,-0.3364141353375279,0.0,0.4354876048921924,0.0,-2.701461627409022,-1.1733923931212806,2.584450016613897,0.5836260412630484,0.3503645943277781,0.5080409345396717,-0.6086450067547577,6.144255438623052,-0.7822583159354884,-1.2983533962522877,0.46025829383583455,0.31105125554382823,-0.550080577636641,-4.3720516232648,-0.33916804783036536,2.408877246856592,0.0,-1.8738781727293619,-0.17447011869334592,-0.11779634132597776,5.97314264967581,-0.933165631091621,-3.2283799384698755,0.9372003303283079,1.7312686174370908,0.5849391672386745,1.4555798812259653,-1.4668514866239615,1.853110984594758,-0.13961979393818957,-1.0135632859534387,0.26684147914822937,-0.33817486762669663,5.963269924724691,-0.3971859457591248,-0.7656862865324435,0.3929333141369869,1.3308814270525489,0.1558956987118787,-0.2228199321449324,-0.04749580195053702,-0.05997850521180077,-0.1119380583775832,41.67060694127346,0.4439882141541932,1.8441199369425727,4.234677234516804,-0.6967955679693439,0.49830220945085646,4.81993561843552,-0.2518997068435084,-5.230062185567616,-0.07196561445861495,0.7501007009255413,0.5436040678941773
132,10970.727653569615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1893955544532366,0.0,1.4617824896904676,-0.21823679162949206,-0.12808532475295445,1.2324664546186859,-0.573122469928069,3.6605494285619273,-0.15216249788763214,-0.336726935253039,0.0,0.4351688003655207,0.0,-2.702293186737376,-1.1721211640344424,2.5843516419386416,0.5840450855738466,0.351604333826654,0.5081079192480316,-0.6079189055376526,6.146120141177252,-0.7820572109074228,-1.2982047193321347,0.460136564453055,0.3110750311764073,-0.5498212179831292,-4.369468511009936,-0.33577209484096715,2.4102939817600646,0.0,-1.8906632132357954,-0.1793531057275979,-0.1135924691328535,5.97602824458041,-0.9306588140557569,-3.1932716724707264,0.9364386003893262,1.7309612798580312,0.5837315067938749,1.4550930392510404,-1.4666293324249593,1.8517112042817503,-0.13938049339741426,-1.0123674851999964,0.266901524992513,-0.3377608520571212,5.9645404904682096,-0.3965745674889746,-0.7660223479220467,0.3929368217716237,1.331287297426443,0.15643295620339173,-0.22295199291575316,-0.04753096837490753,-0.0611749067621845,-0.11207000504405211,41.16342134043546,0.4092138285577263,1.801164954379142,4.181944936284139,-0.687837235078992,0.5000011661532221,4.72425491383515,-0.25429512093480966,-5.173551944986133,-0.07151294913684961,0.7499115796147742,0.541548653639322
133,10970.726909279023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895876061045096,0.0,1.4616938220813551,-0.2181638246711858,-0.12792503039646821,1.2324886405413396,-0.5729877509927025,3.661092098591524,-0.15208465539263594,-0.3367676728095078,0.0,0.4351508405982577,0.0,-2.702234312641762,-1.1722831191220457,2.584311017915391,0.5841450012760195,0.351573105390841,0.5079851111648482,-0.6078830909944053,6.1467000333159065,-0.7820085439583812,-1.2984249877165133,0.4602064398673004,0.31139811237683046,-0.5496297886612916,-4.368789148091085,-0.3363068865062066,2.4102123829722,0.0,-1.8960277144598048,-0.18155997429502546,-0.11225366050836871,5.976893089389222,-0.9294899947400087,-3.1856435834695986,0.93578937571836,1.7305787046032068,0.5831938273959347,1.454917784599709,-1.46798307726833,1.851265212422786,-0.13934624781267665,-1.0120271247006039,0.26703678662409563,-0.33754832887320974,5.964884975119083,-0.39642153602397207,-0.7659098010373894,0.3929975832586607,1.3314668263076896,0.15657393681815157,-0.22298055643244696,-0.04754314156323911,-0.06107349911057491,-0.11218388522974672,41.39555653842496,0.42108639832436645,1.8088963857930853,4.1956935968682965,-0.6952082957239979,0.4993651915933884,4.6836598118952715,-0.29743578321747677,-5.154103585266559,-0.07127141619312227,0.7505754626739388,0.5401366723721452
134,10970.724672244301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1896431871592223,0.0,1.4617295130402759,-0.21812624300207745,-0.1278743483570047,1.232463495112798,-0.572990244391811,3.6605874089338934,-0.1521009210423125,-0.33668809766783514,0.0,0.4351906877251505,0.0,-2.7022507614233033,-1.1722980000333871,2.5843293579056104,0.5842456572157256,0.3516821213640671,0.5080236110773036,-0.6079649546516834,6.146160146592015,-0.782106703919759,-1.2983943868531853,0.4602478616701411,0.3113939064551709,-0.5496423253395636,-4.367932577175924,-0.33607239964507646,2.410829561219593,0.0,-1.8958215453269291,-0.18091406744563815,-0.11243776097378687,5.976485679429269,-0.9295811921262834,-3.1929424482044038,0.9363080718424178,1.7310514452798706,0.5828429238721159,1.4549263489288524,-1.4687264698102132,1.8514323580248206,-0.13930474089650283,-1.0121974158845772,0.26708352810393077,-0.3374738976515559,5.964347537313239,-0.3964374754263162,-0.7658689744717752,0.39311470798384396,1.3316199056714102,0.15657525212327478,-0.22303862240505273,-0.047558930978186864,-0.06174941900708888,-0.1122528883455964,40.691032050301914,0.4024961746424085,1.785488950956396,4.137217526841713,-0.6869299548409322,0.49800886860242416,4.688141036783527,-0.3264668185383663,-5.160223371739464,-0.0713964699384611,0.7509783848051408,0.5397917426079556
