Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_d
112,10895.237798764676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2945754612183313,0.0,1.4941954191615432,-0.24666538213007258,-0.17527483656180376,1.2522558291436348,-0.4934360538918165,0.7206018062157344,3.588797951715194,-0.1278771303696672,-0.3113456356693882,0.0,0.4553486709458133,0.0,-2.6847453256279805,-1.2629764536431007,2.577789166048568,0.5858801806119367,0.38532904955236374,0.5066303792554193,-0.619288142677178,-0.2578742999364266,6.176827490234817,-0.7834477460606794,-1.2919267064316138,0.46000859460154303,0.32804396192925384,-0.5202304069394972,-4.016200018284175,-0.904516752689604,2.218252908993802,0.0,-1.5633663350076554,-1.0094280116602394,-0.37593535817311535,-2.769288643902827,6.077387958662697,-0.9583257526578103,-3.246088786986001,0.8843244086598054,1.8280419445035476,0.654329368481061,1.5472578759779059,-2.012837306012548,1.8165444287469557,-0.12379916990936961,-1.0642552036944195,0.23199463663405157,-0.3845576780162979,-0.08745019589197664,6.052137485665882,-0.40281026512301016,-0.7532440206881946,0.4018968274115879,1.3443185370667157,0.19315866756204175,-0.22621184464328362,-0.04883988276905566,-0.08475624878703328,-0.10604020343949011,26.727510386527264,0.08127433334947966,2.4951885735064994,0.5489870961873837,3.769165463152712,0.16316757690554842,1.0174569052958815
113,10895.235185276906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2944249211622156,0.0,1.4940637930156107,-0.24689987300393612,-0.17542354755108422,1.2523543406460573,-0.49355269329125967,0.7208803298809547,3.5878962761802353,-0.12785610338781006,-0.3114973494202184,0.0,0.45523518048367617,0.0,-2.6846549146946956,-1.2627962595683886,2.5776295444537967,0.5858845266011398,0.3852305178622559,0.5065743804589282,-0.6193537544331482,-0.2578565651841154,6.175991603754707,-0.7836158084852436,-1.291786280935599,0.45994631909847206,0.3280640905671644,-0.5202549599525083,-4.017122768833853,-0.905889866397308,2.2185434760561336,0.0,-1.561832334762306,-1.0106948984578237,-0.37626210728938525,-2.783736282017359,6.075366335750772,-0.9598906053333311,-3.229553366575344,0.8833829068453204,1.8290300291378492,0.6548480648991825,1.5472334787155895,-2.012497048017782,1.8169138049808913,-0.12364483219531264,-1.0642159005826277,0.2321079762899043,-0.38449476303149593,-0.08595568143093034,6.051344247318924,-0.4028020193128253,-0.7534092311899129,0.40193624341974,1.3442937028460322,0.19329561301654355,-0.22623668824689191,-0.04884368938492458,-0.08472695195896696,-0.1061244563420498,26.618393720186074,0.0826085873538883,2.4918259649056336,0.5468771689046082,3.7951671974045924,0.16190821884353176,1.0185513084591349
114,10895.232251863585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2942010128275392,0.0,1.4938985266021358,-0.24719024988258204,-0.1756394346771209,1.2524350448923334,-0.49371331426129306,0.7211773104624034,3.58716136366697,-0.12785904470505738,-0.3116487833333552,0.0,0.45514069107869987,0.0,-2.6843557946335985,-1.2628645262885283,2.577295565075693,0.5856053900018141,0.385039899533699,0.5064938077978379,-0.6195916065924991,-0.25775714283656115,6.175172285055098,-0.7838132294798266,-1.2918573921084862,0.4599481531038972,0.32800146472030023,-0.5201880126333808,-4.017675404136664,-0.9065658534004049,2.2187426421739045,0.0,-1.5607753960116266,-1.0119136072544979,-0.3765905221214416,-2.7979138673444597,6.073300077573944,-0.9614860183913523,-3.213394375923531,0.8821579488135863,1.8300608382946542,0.6553839599571755,1.5471839487691645,-2.0121550572037092,1.817192808384831,-0.12356906674057384,-1.064229074810597,0.23219160858476526,-0.3844423627036786,-0.08499529699289222,6.050641931468697,-0.4027590495202978,-0.7535924999236451,0.40194341262650496,1.3443299759409957,0.19346037206610417,-0.22629128914019278,-0.04885255032643017,-0.08473371340929274,-0.10621698695688052,26.480254376839735,0.08400220299414474,2.4916164002530583,0.5452191865993585,3.8051295494775346,0.16077026003203865,1.0189540387286058
115,10895.225682645849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2939096410313602,0.0,1.493639828485332,-0.24760118027945166,-0.1759787644619196,1.2525559086087483,-0.49393329391744684,0.721690870624864,3.586293096117263,-0.12783470343610767,-0.31188280253920847,0.0,0.4550011789212721,0.0,-2.6839732136760666,-1.2628218396882989,2.5768073921539525,0.5853923266896257,0.3847074742907904,0.506381650555906,-0.6198553364849921,-0.25757942552079033,6.174300070761779,-0.7840777797626364,-1.2916857599516494,0.4599206533193214,0.328012449247256,-0.5201579797164668,-4.018437700332619,-0.9066772240220566,2.2188911671326315,0.0,-1.5591687582564309,-1.0136292926865664,-0.37705940122490456,-2.8193838263136106,6.070419451243264,-0.9638368614557823,-3.190241111039104,0.8804959386559109,1.8314807838850133,0.6561546092497821,1.5470504351586614,-2.011636765128966,1.8176050555479069,-0.12344955268581775,-1.0642209062054813,0.23232190278415937,-0.38439033019771746,-0.08358298376926124,6.0498295111309135,-0.4026877815345139,-0.7538080998549146,0.401968457569491,1.344394655256957,0.1937006837693891,-0.2263712180758402,-0.0488683559460074,-0.0847054491877692,-0.10638751621845922,26.281110915637125,0.08661149385386743,2.4948183826031554,0.5426562702162723,3.810884119363581,0.1588275436321864,1.0188157936785187
116,10895.209381460427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2934471476875504,0.0,1.493234059295653,-0.24824585587854026,-0.17648814242048605,1.2527444856189902,-0.494281579243659,0.7224691065128391,3.585057142110882,-0.12780850777803843,-0.3122289735337131,0.0,0.45479090932434024,0.0,-2.6832725559770303,-1.2629661933526999,2.5759875644088526,0.5848827878868305,0.38425906974339064,0.506194939092304,-0.6203569679397672,-0.25730234140698555,6.1729338374945915,-0.784527148539588,-1.29169925092595,0.45994709875540823,0.32792826470547654,-0.5200238016943065,-4.019542480123602,-0.9061626062499759,2.218930749630045,0.0,-1.5565497602317833,-1.0162333880855405,-0.37773182563280305,-2.854012031147261,6.065997240595189,-0.9671680739109136,-3.1568000119665083,0.8778228551732343,1.8335370970045899,0.6574313754482836,1.5467725231677882,-2.0108165696183202,1.8181896526586308,-0.12330462210277675,-1.06418310436383,0.23250753741116828,-0.38426661287911495,-0.08167140983797766,6.048665377396598,-0.40254101995221264,-0.7541636578493859,0.4019583618545597,1.344572263824407,0.19410270008692102,-0.22652105088480357,-0.048897535467381875,-0.08453024936307606,-0.10670843057850612,26.034565384041013,0.09269507955798276,2.507743713747519,0.5382836634103332,3.813184471444373,0.1550555928239276,1.017845584148892
117,10895.169278288744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.292823346039038,0.0,1.492608451825345,-0.24918048013788943,-0.17724040134300148,1.2530320504857473,-0.4947613863641435,0.7237109068615462,3.583470603562963,-0.12772260659291731,-0.31275523700148544,0.0,0.4544549421437002,0.0,-2.6822665080483366,-1.2630549064735987,2.574722962551021,0.5843052187175608,0.3835275726076509,0.5059269153322421,-0.6210162071472616,-0.2568767345155458,6.1712567626354655,-0.7851546955261617,-1.291408208437998,0.4599371461699235,0.3278900436597954,-0.5198869568804586,-4.021662403585201,-0.9034511320728559,2.2184648264196283,0.0,-1.5524451190294022,-1.0200735040771531,-0.3787296832999177,-2.908821845145441,6.05965492193627,-0.9718551327450443,-3.110234084597842,0.8741458977872756,1.8362484146111555,0.659479021066722,1.5462265214752722,-2.0095561396784563,1.819027000812156,-0.12309487325200012,-1.0640794142376246,0.23280159085335067,-0.38408597165648534,-0.07892265204294172,6.047161660248779,-0.40229429492507673,-0.7546179126736461,0.4019182372883572,1.3448926810728767,0.19471061139704018,-0.22674617336355718,-0.04894431257567681,-0.08383635919263636,-0.10732051371461476,25.84741824453162,0.10767459895650625,2.5465095580292796,0.5304938030708238,3.8089455176513596,0.14763136298174945,1.014451613169874
118,10895.078701787665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.292032055379779,0.0,1.4917934196777525,-0.2503639726836004,-0.17816771787772648,1.2534065254064237,-0.4953666181665082,0.7252991134649841,3.581861593035915,-0.12759596371620568,-0.3133986979796332,0.0,0.4540131564127872,0.0,-2.68084896378474,-1.2634085549332061,2.5730858891851116,0.5834256712365888,0.38270708864154424,0.5055490019100606,-0.6219324481859831,-0.25632348407587546,6.169423543737019,-0.7859687947757552,-1.2913472057373045,0.4599978175816497,0.3277540181558684,-0.5196225797105674,-4.025525869266021,-0.8962654819443387,2.2167040935450886,0.0,-1.5471004007135252,-1.0250241541805838,-0.3800718987083309,-2.9857094428821673,6.051920234913041,-0.977246313665795,-3.057943359733827,0.8696365483877592,1.839094432095993,0.6625454647007045,1.5453060980425493,-2.007811477897237,1.8200033278290448,-0.12288710567640344,-1.0638628030275916,0.23318132229767308,-0.383772819981572,-0.07627596312746286,6.04565090617007,-0.40191767895549035,-0.7552270350908266,0.4017484462759066,1.3455461765317898,0.19554862454343663,-0.22706196456005034,-0.04901060660406464,-0.08181701943004246,-0.10839305585079004,26.07666395963309,0.1431524308355624,2.6471862595215985,0.5178243927464068,3.7907190759157414,0.13410411373335224,1.0058601704592187
119,10894.910567834539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2914654350511885,0.0,1.4910848826533551,-0.2512805259742731,-0.17891036235257296,1.253711325055244,-0.49578740467133225,0.7267290236868874,3.5817648688930412,-0.12737672237300024,-0.3139029838362944,0.0,0.4535881170049038,0.0,-2.679542403461563,-1.263754563762309,2.5716451444093447,0.5827940166024328,0.381899270085216,0.5052413236931415,-0.6226514595985442,-0.25575366526820387,6.169179821765063,-0.7864830129983846,-1.290989281049969,0.459993088867707,0.32775468428169036,-0.5194543104392612,-4.031874429384554,-0.8793934816717918,2.2123047005194216,0.0,-1.5430358913761946,-1.0290934095447155,-0.38147579537045545,-3.061545870090681,6.046858480198971,-0.9806656257099918,-3.026270742896111,0.866955618513077,1.8400175280224549,0.6661115457195068,1.5440852041050785,-2.0060907958697074,1.820585356905659,-0.1228474576752078,-1.0636020067159278,0.23353465292699585,-0.383475125625141,-0.07613623896887978,6.04550359674898,-0.40151670295755687,-0.7556457840247858,0.4014292160825999,1.346513113894339,0.1963087763950678,-0.22733512747696813,-0.049073346855741495,-0.07733452381011449,-0.10991014635986984,27.44848562521479,0.21504919570977177,2.8667123837723465,0.5014791413202124,3.750020908304045,0.11434696210750839,0.988598402186217
120,10894.690717678126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2918324621763095,0.0,1.491219658402025,-0.25080412123630375,-0.17852417516486455,1.2535981578787176,-0.4954355665361656,0.726479467928606,3.5845971936603918,-0.12715144688810684,-0.3136044824334106,0.0,0.45354675921954807,0.0,-2.679370945244892,-1.2641598261264517,2.571797784657115,0.5830432583703156,0.38221880916174195,0.5053611776481186,-0.6225250047147073,-0.2557162321863068,6.171993471554438,-0.7861159621904328,-1.290916191531487,0.4599915100903437,0.3278721224379608,-0.5194695322903773,-4.037108400760114,-0.8495031491031679,2.2058678821153235,0.0,-1.545955478179493,-1.0275938278040437,-0.38172817775470164,-3.0630775995076993,6.051858655674024,-0.9764729741645279,-3.065250634798053,0.8707479011807054,1.836556150926931,0.6678253675938577,1.542900823959183,-2.0055989275299577,1.8197200459964122,-0.12324572884721768,-1.0633630357369122,0.23347722939973517,-0.3833028887797101,-0.0813927674531227,6.048174430358375,-0.4013613981126323,-0.7554758944179535,0.400934713139417,1.34783215824288,0.1963767987519019,-0.22745728550880234,-0.04911847353806768,-0.071801936196992,-0.11152498310818508,30.221745260031533,0.30961889516227203,3.198421961759574,0.48684001440561836,3.6814001912986822,0.09183554079378245,0.9646245868819034
121,10894.476134747498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2933943473505216,0.0,1.4924635082766513,-0.2485862890726841,-0.1767207665850366,1.2529822213209865,-0.49417003987307606,0.723932680985429,3.589830593072347,-0.12703143839153183,-0.3123630373023643,0.0,0.45405719372253606,0.0,-2.6810055790991667,-1.2642723037978838,2.5741958713870856,0.5846110628484147,0.38385541517623495,0.506011653034111,-0.6210658897719148,-0.2566386082765818,6.177560496901714,-0.7846220197148871,-1.2911871775135142,0.45995923894915003,0.3281267525645812,-0.5197246493941713,-4.038110491478137,-0.8156635528132745,2.2004869942527567,0.0,-1.5574302173868484,-1.019090020357445,-0.3800280376866795,-2.9353737380420393,6.0684089266173045,-0.9639857154686529,-3.172204780584249,0.8815550716384591,1.828933340990815,0.6655785228450798,1.5423705499021971,-2.007061078939871,1.8172866852884642,-0.12398120988491737,-1.0632413084246957,0.23291103966444382,-0.383404948645897,-0.09016994537000694,6.053192299423215,-0.4016647978535429,-0.7544353729862815,0.4004421603350483,1.3489051058912485,0.19541636056175865,-0.22727709797475712,-0.0491119672424827,-0.06829217040063588,-0.11243876092943059,33.543369633099246,0.38288813161594143,3.527708737610157,0.48213698686941925,3.609338484815509,0.077796432384397,0.94506225723136
122,10894.429312021912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2938140543307282,0.0,1.4929937076835973,-0.24780257458277227,-0.17612453473389503,1.2526773706701573,-0.49382853217107375,0.7227559601475277,3.591826256452724,-0.12711457469625537,-0.3119503092163931,0.0,0.45436120643076183,0.0,-2.6817328514484875,-1.2646573787318651,2.575490385252662,0.5845672011152462,0.3841034089440631,0.5060199370813816,-0.6204402255593857,-0.25708024658889317,6.179522530906206,-0.7836872330295502,-1.2917083595128085,0.4598607001023092,0.32804056224772477,-0.5197547535928188,-4.041082653486887,-0.8154089958135293,2.198086554777638,0.0,-1.5617314739690422,-1.0161264017045972,-0.3796759520595423,-2.862280814628819,6.0740848495640805,-0.9597741576578644,-3.197804363724508,0.8842036826603337,1.82443557285124,0.664488826468398,1.5430275803122502,-2.0080874725487345,1.8163597125634174,-0.12428441096635451,-1.063454118913064,0.23270445594916334,-0.3836376220856189,-0.09252918100964448,6.055008762716401,-0.40179494954000256,-0.7539600057366693,0.4003612752257493,1.3485720203029548,0.19480525951700983,-0.22682661202387558,-0.04900094559510374,-0.06555383516283096,-0.11197884942605328,35.46076339572247,0.4243307899438565,3.660636714147428,0.4880565469970693,3.618625859252215,0.08376465313912948,0.9471628693408513
123,10894.374130648304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2949506570236369,0.0,1.494191710948659,-0.2457972405517375,-0.17451639147413428,1.2518256147553357,-0.49284587362347876,0.7194640219705324,3.590714631966986,-0.12743152533908317,-0.31071656980179085,0.0,0.4551349680377067,0.0,-2.6836397704377415,-1.2653146160168767,2.5780815170480738,0.5850928943377846,0.38522345370538186,0.5059688104604897,-0.6189900120608262,-0.2589722735725275,6.1791399005872005,-0.7820436044064413,-1.2918066041651184,0.45966441871676106,0.32801135310298585,-0.5202500152529721,-4.043481942098584,-0.8265497204566373,2.1959620380041582,0.0,-1.5688760654850906,-1.0100543689962622,-0.37870622906588397,-2.6771018634322163,6.083866194927276,-0.9516564608319966,-3.289979507686967,0.8914090081886462,1.8158292129583586,0.6597639316221791,1.5441494046570752,-2.0107332500065853,1.8138166756783956,-0.12476599885183424,-1.0638209906027836,0.2322198960017203,-0.3839485512232844,-0.0901864372567411,6.05400528213301,-0.40233040370311435,-0.7528876553422921,0.4000392750667341,1.3486542150725849,0.193315621894324,-0.226141373736552,-0.04884258533585412,-0.06377962935849932,-0.11190412203125408,38.42937631201926,0.46306941745995694,3.7781213130264835,0.49035266936040495,3.604607416205759,0.08013455821377008,0.9569105908161865
124,10894.346894016715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2944003721592956,0.0,1.4939532937013502,-0.24640909041860548,-0.17528690291656715,1.2519046508835365,-0.49322520960303634,0.7200695948190743,3.589943992560369,-0.12749355668531404,-0.3108487810297669,0.0,0.45508936298039265,0.0,-2.6831144149802633,-1.2652846177111745,2.5776587566535554,0.584841230514068,0.38423581444854477,0.5056962765632091,-0.6195388719932337,-0.2584092585418591,6.178600830217082,-0.7823301496759548,-1.2909414528332703,0.4597726001312818,0.3285084122299611,-0.5206089948906808,-4.046146876268375,-0.8250889969945908,2.196047774722138,0.0,-1.5660439657036356,-1.0130704898115592,-0.38072280579341083,-2.722712274586725,6.081822939702779,-0.9566605213131661,-3.270394528619751,0.8897957691879644,1.8177471404648962,0.6608589299803564,1.5442951132357188,-2.010161359283195,1.8144490304808318,-0.12451627894801158,-1.0640376158665639,0.23244113628179436,-0.3841006225771195,-0.09137610261524759,6.0531360418880515,-0.40258576808081287,-0.7532875831561447,0.4002783836970868,1.3484365049706664,0.19346144609023655,-0.22607599589249094,-0.04882157822593935,-0.06272979678305861,-0.11166621456053465,38.893944365122046,0.48258792008924134,3.7999708095636993,0.4911663709918285,3.6187865152746905,0.08413475499742777,0.9551040348959611
125,10894.315565012594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2935171384361652,0.0,1.4936681385004145,-0.24748569438000623,-0.17633435923508542,1.2523188915307768,-0.49397983417877017,0.7210996920989102,3.589941742285308,-0.1276203883334988,-0.31125527123499896,0.0,0.45495273331258546,0.0,-2.682569350349817,-1.2648147541578147,2.577466589663513,0.5842684738830763,0.3831530426864692,0.5059065147224739,-0.6203684201819152,-0.25742611987968955,6.178209013083802,-0.7827960495888936,-1.2914646813303587,0.4601778559648247,0.3288745818485035,-0.5208726353305302,-4.049200340593731,-0.8335581145627392,2.1962061980144325,0.0,-1.5596873183081248,-1.0184246109933786,-0.3838057428193909,-2.801548764744286,6.078121037906193,-0.9653823394185499,-3.225838901128671,0.8856586568507953,1.8227767489154871,0.663136572485123,1.5443845978855513,-2.0090281900469207,1.815966454239002,-0.12402333804750092,-1.0642201775477071,0.23283861406876868,-0.38422191891682667,-0.09399960358027931,6.052795739171084,-0.40288101299799023,-0.7541577051851563,0.4008346243586196,1.3478685450747108,0.19397402410012796,-0.22602264117616397,-0.04879398609738765,-0.06128574278630534,-0.11072716450521256,39.79762393825231,0.5209422195995308,3.822185354203386,0.4979792660413441,3.6572757250754924,0.09890541558417701,0.9567952149234789
126,10894.301688019332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.293562999382685,0.0,1.4936184327741444,-0.24756097608767558,-0.1762447083444295,1.252414291090031,-0.494004896345421,0.7211191990285057,3.589579646853813,-0.12759164173110932,-0.3113041331695973,0.0,0.45489878830672237,0.0,-2.6827211802272166,-1.2646048059157629,2.5776885881452545,0.5840822232083038,0.383154900716257,0.5060808158017915,-0.6201617607676805,-0.257526756493034,6.177650134663984,-0.7825973333743506,-1.2915307888232137,0.4600756129753117,0.3287684295866026,-0.5209137360900725,-4.052298712822749,-0.8441746163619518,2.1941144512504382,0.0,-1.5554551309610816,-1.019431716313584,-0.38386884887549494,-2.8022058044635845,6.0771518447680615,-0.9657182751545004,-3.2204421933909826,0.8851555241159349,1.8223759662276575,0.663889957191959,1.544247911275363,-2.0089713636525186,1.8159683526439745,-0.12401646537726069,-1.0641397283686476,0.2329678469828673,-0.3841895427865218,-0.09181818341795797,6.052298937147336,-0.4027080089590459,-0.7538753738897017,0.40085453404195154,1.3476406104900196,0.19398992559769418,-0.22587679734396843,-0.04875381496196573,-0.059182830514611595,-0.11055329285895273,41.26785347902038,0.5739429615520848,3.9018184469388415,0.498949063347992,3.658423372172148,0.10010022500891667,0.9623343014477709
127,10894.28406872107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2937179448434293,0.0,1.4934389617162653,-0.24764493173085425,-0.17620783383053415,1.2524852443409171,-0.49394850781345895,0.7213905918924075,3.5893596818815783,-0.12749103770572381,-0.3113452854707538,0.0,0.4548163865829046,0.0,-2.6828300050811706,-1.2643621757127412,2.5776508172191015,0.5842802748783754,0.3833012148593854,0.5059817622364244,-0.6199109226571669,-0.25760657587641106,6.177553959862934,-0.7826177787868452,-1.2910114776611086,0.45994858155477525,0.32877402419273305,-0.5209610827553965,-4.053803725083475,-0.8495649470539065,2.192978779638848,0.0,-1.551007969312955,-1.0197585698461344,-0.3830198708787853,-2.805080536630691,6.076142263283813,-0.9646896871540976,-3.2128170202329347,0.8848585324081063,1.8216509430791437,0.6643769792964018,1.54407983666384,-2.0090050375843207,1.81598598020279,-0.12396550769916564,-1.06388484431617,0.2330610778118321,-0.3841289975554609,-0.08919736308062112,6.052151551751421,-0.4024553489451654,-0.7534055903921497,0.40083447015986456,1.3472347832643163,0.19396423913842625,-0.22577716136535897,-0.04873034759665774,-0.05819020651615781,-0.11032437479597329,42.038210632308015,0.6149455835642202,3.9577772031863794,0.5009975995669782,3.6591586597422494,0.1030250566794548,0.9685958895146366
128,10894.272197136586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294139696013371,0.0,1.4935626110031255,-0.24725843606866918,-0.175747168908456,1.2524607887522865,-0.493721935972713,0.7210715769171849,3.5890986469061774,-0.1274544387869546,-0.3111903718435661,0.0,0.45489029626488897,0.0,-2.6834004557600646,-1.2644658012431458,2.5780296054041942,0.5846200615037334,0.3841069919406728,0.5060223969670156,-0.6196441165225539,-0.25812391017454606,6.177233097951707,-0.782383003631185,-1.2919319173165367,0.4601866225301755,0.3285150194411979,-0.5210356038467011,-4.055282888778993,-0.8503161975752439,2.1907371196087717,0.0,-1.5504104853316256,-1.0184802911275708,-0.3822757225189319,-2.7797938499900074,6.076768495094916,-0.9611393177943779,-3.2231998533862316,0.8856163542650486,1.8184720945609985,0.6640703000927979,1.5437334906737863,-2.0095101555461556,1.8155101613649505,-0.12403232970044853,-1.063479714789799,0.23297174151948918,-0.38397169056365793,-0.08788054754455059,6.051915679343317,-0.4023098087587285,-0.753280009799465,0.4006478819848001,1.3471846127436888,0.19384541850545453,-0.22563643724756524,-0.0486941570506024,-0.056236712034319535,-0.11033680338698386,43.44687950861716,0.6787196454527209,4.096693909628801,0.5012789815542129,3.652179009282537,0.10303253462683203,0.9708882001395318
129,10894.267836730525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294220832421559,0.0,1.4935818336768643,-0.24711936326569583,-0.17557709763022541,1.2524161127606799,-0.49365196882861045,0.7209077244319819,3.5880050563718067,-0.12743467806189687,-0.3111925658482761,0.0,0.4548820966464415,0.0,-2.6834317340592833,-1.2646027056831437,2.578023621192758,0.5845460020934677,0.38428481238520423,0.5060146189572868,-0.6197055727578837,-0.2583570220035196,6.176027430911204,-0.7823211289967067,-1.2921132400989572,0.46015488433132495,0.3283005756418598,-0.5209052398686629,-4.0556838316049255,-0.8487011717914703,2.189766074797568,0.0,-1.5523953878220362,-1.0180051986764695,-0.3821686650311938,-2.7771736486719925,6.076002384365161,-0.9598784876837902,-3.2311405569161606,0.8861668027261816,1.8170317145382469,0.664090906256596,1.5435642981586448,-2.009625430720349,1.8151417360617785,-0.1241686576341114,-1.063438555577941,0.23289591492619674,-0.383922965731149,-0.08724333275957288,6.050721673447833,-0.40223245640350885,-0.7532719026251093,0.4005054708346526,1.3473835046546876,0.1938735279123325,-0.22566735908263189,-0.048700795131665496,-0.055498831724015124,-0.11061289438386403,43.91651662862031,0.7116085532206171,4.17725705880121,0.4988131871325071,3.644015084542516,0.09932417864641255,0.9701574659011218
130,10894.266930310641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941063629587644,0.0,1.4934982652364284,-0.2472250844979912,-0.17572424454964342,1.2523829927215295,-0.49369553239712965,0.7210273060223722,3.58734541285535,-0.12739170558190185,-0.3112045617060782,0.0,0.45483807634547013,0.0,-2.6832553024270367,-1.264585556766805,2.5779358917136217,0.5844547274684464,0.3839631981813305,0.5058998201642871,-0.6197451684666149,-0.25826648330498336,6.175457267117404,-0.7822790592677696,-1.291626341207259,0.46001124042559655,0.32842851551977165,-0.5209476186232713,-4.0573901523901545,-0.847022786060506,2.1890248004665893,0.0,-1.5528907331442483,-1.018623216637152,-0.3825965290615015,-2.7825881756373883,6.075287278733031,-0.9606792056102866,-3.228765743748938,0.8860882106611936,1.8168485267803072,0.6646277756984814,1.5435252679099631,-2.0094037212362723,1.8151359107588607,-0.12415537940955067,-1.0634681176889178,0.23295624372068277,-0.3839696540419163,-0.0869463361394663,6.050013096024697,-0.4021962912647136,-0.7531577871675553,0.40047935327157336,1.3473400692097337,0.193887164400585,-0.2256155312677336,-0.048688685319290735,-0.054577115217871355,-0.11065939463233106,44.54178689484907,0.7416366147256803,4.251038531808775,0.49808458626209295,3.6448623986681303,0.09875302544177887,0.9698713206002954
