Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
48,11086.683973782554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2302299590734629,0.0,1.4301273557735756,-0.13026600267383187,0.02359278175906877,1.1485832972418182,-0.5511603800893801,3.0692780014100767,-0.0776118954115079,-0.14926986429375683,0.0,0.5075167830033255,0.0,-2.4633253624300178,-2.1218754506522486,1.8193602739954395,0.28592881418156624,0.020579415250458963,0.4438594296525072,-0.8949128723113153,5.704033141907457,-0.795067434840572,-1.0401446335361921,0.78873207983277,0.33293535603479807,-0.5151222149292473,-3.7670993874752767,-0.3115618161390955,1.894999111269764,0.0,-1.820223652650509,-0.6771716341419107,-0.44237376354674623,5.0633965500474964,-0.8486862283324701,-1.71695892210514,1.2184004509234292,1.5464306664851888,0.4024782640916964,1.4635628861644168,-1.176320535683154,1.4980467068673904,-0.1875869692462841,-1.0032958517335349,0.18003192340207433,-0.47322413352108383,5.4178523308774995,-0.38668192756596154,-0.5600175134281815,0.4716163646542235,1.3479541294591237,0.25342604411476277,-0.22802502866068589,-0.050643244700065905,-0.21451260152120677,-0.13081262725089465,1.4340496563478946,-0.6452601459087083,1.0276299427717652,-0.237914481072406,0.6293762725363737,5.506566248405777,-0.6031134522947215,0.9833669514615683,0.2759010950958145
49,11072.51721931274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2520012315417441,0.0,1.4943446242030287,-0.128411387612971,0.01388191051265474,1.1775968714265146,-0.5168632200359597,3.1251209630955166,-0.09416880843792483,-0.19328909089537488,0.0,0.4696206852660072,0.0,-2.4955409892304483,-1.8642321634186914,1.9985290485343579,0.3769633557517383,0.06940295405942168,0.569626480203442,-0.8816046773282545,5.64598622882401,-0.9349342911787075,-0.6629746043566328,0.5958765942397378,0.26228513764048567,-0.6031032816888727,-3.6875461977114234,-0.7633049566719841,1.9174642530369148,0.0,-1.8825099369488159,-0.5681942858928397,-0.419009418576429,5.128583730971272,-0.8124884468339049,-1.8058545739356677,1.3633155265180779,1.3373603957168652,0.23678105091174334,1.432800641549158,-1.1873852516863563,1.5867627694821809,-0.2102580622068351,-1.072445220274015,0.24942326655111147,-0.3873909815008776,5.461656299805024,-0.37563109679787704,-0.5767930446757329,0.3024408330881738,1.2982736587129082,0.21096701650399263,-0.2199256724352977,-0.04834523903922047,-0.20864466902737996,-0.12835739505437188,1.4567603449397428,-0.6256100171295813,0.8151074094797861,-0.25473882131813674,0.6363806254078735,5.580115840233552,-0.6042984808573645,0.9832427283643365,0.25058031147946724
50,11066.07303276496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2748342817169962,0.0,1.520840325374348,-0.10723971167950568,0.04600344376908374,1.1719590027049234,-0.5163749585025055,3.1572122772729365,-0.0941915474071514,-0.15678281810466244,0.0,0.45976651577130895,0.0,-2.4920114266337112,-1.6778891061316945,2.051023965406938,0.4065688725230783,0.1251208246017938,0.5167488635213021,-0.781516158111343,5.6544691928282935,-0.9973957779534589,-0.5964075777404549,0.5387006098717686,0.22715821919412574,-0.602447357897344,-3.6604815072795596,-0.9588831560654676,1.987300567766042,0.0,-1.8667000077307438,-0.5009190134905781,-0.42062150042132346,5.241952004133704,-0.8853605557481545,-1.8698949559282858,1.2409602893918523,1.3650752515847873,0.11440987074751979,1.5006303558324252,-1.2134123692663101,1.5535064549180626,-0.19229086550950025,-0.9499415020992433,0.17926086472982003,-0.43436071398860343,5.462495289204889,-0.42573911566105616,-0.6714830696288464,0.393199625848497,1.2866209421450305,0.21957964630125773,-0.2194882287471996,-0.04857428700794181,-0.20914379912552003,-0.12915342889096068,1.4725131546527994,-0.622391259329748,0.7482713798582104,-0.25176734445331994,0.630274231739078,5.60827028197689,-0.6149311537713374,1.0335516592560112,0.29496920662051285
51,11056.843310086844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2391398587675377,0.0,1.4618269345103003,-0.12392888580253447,0.011432065690103771,1.1651981949840897,-0.5064355379162907,3.2280323939763433,-0.12689130891917827,-0.25942912779653815,0.0,0.46356902808007555,0.0,-2.5713668005009622,-1.5801821753593701,2.095907507999186,0.5369201881597685,0.3800067794194318,0.4527554728000248,-0.6766919398279974,5.6986424043183606,-0.9901976990625687,-0.7465046388425092,0.5179152311332439,0.36674389471271784,-0.5840219947470919,-3.630393989855721,-1.1021129832251229,2.0233601548064546,0.0,-1.778239353879247,-0.48937875312816,-0.3426307216149047,5.207000435207204,-0.8933285215936853,-1.9809175216781265,0.9545370013221637,1.3790149174619206,0.10560470970739846,1.4574360665626744,-1.1895688110500555,1.5613074856935638,-0.1693718389939357,-0.9801560983332034,0.20866639560159347,-0.3674987036453355,5.555995541931926,-0.4913891758598043,-0.7637354537707755,0.5486680447422194,1.3010415054655946,0.2051617693903552,-0.21133666621533417,-0.047900341668724505,-0.20635166490731524,-0.12660875174405328,1.5047032363763313,-0.615971404111843,0.6102693209718124,-0.2504158269782578,0.6199838633284751,5.61281965301441,-0.5799934711602107,1.0094484587141472,0.25497176516789344
52,11042.000691066934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3340439534410604,0.0,1.5155207818264615,-0.09640394788659533,0.056605205622516905,1.2012150430028095,-0.47537053214116864,3.2797639597043355,-0.11298874613495277,-0.14329889812257535,0.0,0.462086307542693,0.0,-2.7984911092484035,-1.3641817888272385,2.3393465576222345,0.6670874829983899,0.47831343067513166,0.5307000470914318,-0.6188890793083063,5.685009097238992,-0.915396305855351,-1.161497694982378,0.46122738036323424,0.3674316937428338,-0.4034095505168985,-3.65876097676463,-1.207396560550654,1.9784899038092185,0.0,-1.6750853034873772,-0.6127615062859462,-0.1366039844124172,5.24418477740006,-0.8922927198743686,-2.1963609277751694,0.5951903528490603,1.4592161081452237,0.23055306097535883,1.38404633694672,-1.1301231402551781,1.60938424180182,-0.1919075911972204,-1.0179196977655123,0.23815015649938123,-0.3025892144101731,5.5646571297638925,-0.46653106959529794,-0.8253013297132739,0.3639791087295583,1.3637506156643038,0.30502313813446036,-0.203740768751158,-0.04458551978305207,-0.2046315635645362,-0.12462533036552527,1.5613748479099616,-0.6172371747064468,0.6263933672630781,-0.24734834527149333,0.5925451956391122,5.568397515149891,-0.5482690013550309,1.1146910409886717,0.241491762947612
53,11035.282717842838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3501825087158423,0.0,1.6468035912538346,-0.06283282880150262,0.09583918333862596,1.2001411237861657,-0.447566253705389,3.2356764507929547,-0.14913677026622157,-0.2929441285012163,0.0,0.4482314051827404,0.0,-2.8267116266833128,-1.225671190867409,2.4434809160754494,0.6805592226124982,0.5410859226253497,0.5330117474643845,-0.5413679641544393,5.682572973124737,-0.8967581877308605,-1.3517970634848866,0.40711907346187304,0.38403688508263933,-0.4766482198385878,-3.7214962615403646,-1.1272176970355603,2.014256020719222,0.0,-1.6776930046374061,-0.6417949753975976,-0.11849686924513883,5.318536346152746,-0.8334890696987902,-2.316816184230407,0.5386769418947029,1.5040119671950085,0.33683117164725884,1.4153596480416468,-1.0948457509115244,1.713257297841029,-0.18447649452907128,-0.93509716528885,0.20258644920186084,-0.2903425480823758,5.562925741576314,-0.45401075766485366,-0.6718033392413516,0.26460629838251315,1.305271412546432,0.24444719320897665,-0.20109519820127916,-0.04391996219856659,-0.2048515922655749,-0.12489686037183607,1.5920912024407172,-0.6234267240731579,0.7062409833828872,-0.24747268939852418,0.6017209100985593,5.538767331038816,-0.561742402294914,1.1579575396048816,0.2606117354013777
54,11030.497128498855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3368166390590304,0.0,1.626506494632192,-0.09989942337343755,0.062324588341041,1.2065293427516992,-0.4601930570481255,3.2269076055051973,-0.11952483963240398,-0.2272844478295525,0.0,0.43799297943082405,0.0,-2.7752825171206963,-1.1908593949974557,2.618663006063289,0.7360893630999576,0.6007755588624247,0.48107625619565997,-0.48445865607673094,5.628852072944223,-0.9024573196136638,-1.4633289002042869,0.3449182723622661,0.25099340373744194,-0.5842264602284689,-3.838141565400943,-0.884494198619814,2.182845600591028,0.0,-1.7083609063731662,-0.6041588591615502,-0.17720090375234543,5.334134603043404,-0.7114536055810677,-2.429994153379455,0.6488301565082685,1.5678881557562332,0.3416298000755059,1.3511924042376016,-1.0560935184736304,1.8308841658774029,-0.13056758502424592,-0.8633480824782654,0.21676675310027782,-0.2644744123100119,5.561620290982894,-0.4373545362481951,-0.649769875331995,0.2925963716079479,1.2850863585657022,0.22108919620594653,-0.19669663771253773,-0.042497904882224526,-0.20151425420312175,-0.12328979066112612,1.6252462052632703,-0.631718321388038,0.7913999080662507,-0.2522447407048872,0.582452079323237,5.510535315019207,-0.5278581621762896,1.1294953046463998,0.25967001321014055
55,11026.036534335663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2991084277838456,0.0,1.6548950311868358,-0.12886746929523718,0.01052770232131043,1.2261704907539546,-0.491245491654599,3.1683619911186494,-0.13889190704277488,-0.2962826272377354,0.0,0.4537553792833747,0.0,-2.829866942974717,-1.076749792500182,2.7120144288350705,0.7399766005220122,0.5623706203454903,0.5461869927105176,-0.5645374825391625,5.597783557300373,-0.8700136891604986,-1.4732432081459172,0.3414314450843394,0.36787632952331384,-0.5069609713106844,-3.9709819655436167,-0.4505865295200867,2.3910050770891433,0.0,-1.6880397498249304,-0.4930284137203797,-0.19210929683319738,5.387076078935783,-0.723993460444592,-2.54169661742035,0.8469426462072436,1.5224022030206859,0.2329895628954764,1.3193556094305232,-0.9811408788756953,1.9551815129694083,-0.09111672287130353,-0.8151287694013204,0.24124888160695945,-0.2757984843335414,5.484789321527576,-0.48317224864184316,-0.8088128051504733,0.3613633145854167,1.3256385993461692,0.23400302624144304,-0.1975524721828726,-0.04267119213976348,-0.19976999727351813,-0.12266755324711162,1.6728341643501523,-0.6426449796452145,0.9148686080864961,-0.252385196478256,0.551708236021197,5.483129114113791,-0.4896072288080707,1.1394148102042738,0.26571384025593314
56,11022.614908349897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2711626491758172,0.0,1.602136760732836,-0.15772819042278605,-0.018040250142235693,1.2286997150280785,-0.48574655777411746,3.1541720699475038,-0.15769041175352697,-0.30635217122333797,0.0,0.4551201351276416,0.0,-2.890235587653041,-1.056937420566807,2.734739202656441,0.7253281631603192,0.6004708624738061,0.5400308641545462,-0.4444066593099302,5.623369453273728,-0.861797670887633,-1.402495263750504,0.4492226937951231,0.33830444116320946,-0.5148771613395432,-4.0166835432322205,-0.1929049606875069,2.51069844431925,0.0,-1.6335259272351166,-0.46930303474380564,-0.061118996774487844,5.351410786224393,-0.8527954915353967,-2.595471602353385,0.942489224761621,1.4920808863703274,0.18295485080818372,1.3801280888584464,-0.8588629170247073,1.8976124562851455,-0.14420287587494104,-0.8742336909706081,0.23920297554031125,-0.2599011995602784,5.473593929051986,-0.49073035503544377,-0.8259002009551608,0.32986359737441007,1.2939465120681262,0.20823811910307422,-0.19854704990038977,-0.04222001695458261,-0.20129398928486059,-0.12348411548649421,1.7122053942631799,-0.644971012147157,1.0067863694221086,-0.2588929174656557,0.5506988853918859,5.4626285664105705,-0.49590934551815247,1.228600806792786,0.2636440590868044
57,11019.614149359008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.221760199540962,0.0,1.5483374531407752,-0.17486739501201176,-0.05187464861981288,1.2008154139358933,-0.510733464946083,3.229196707587789,-0.16101211419196812,-0.2876483594880485,0.0,0.428256612828286,0.0,-2.831403368857843,-0.983724757382325,2.7380188120232196,0.7601875624509242,0.6126385034374117,0.479017519552979,-0.5363284497245887,5.661024622407514,-0.8490459301249194,-1.3125952134644332,0.47718985136572456,0.29137092984558033,-0.5009105005839698,-4.033592217571438,-0.014517542414070134,2.5130612175268507,0.0,-1.5731329871389585,-0.5235456896669783,0.07913981509808138,5.403893618763131,-1.0083080088495842,-2.638695723005732,0.9512684051010633,1.4224501179770899,0.25954564519774675,1.393326750930755,-0.8222080332820021,1.8545454065477294,-0.14233410459875612,-0.8658457502581469,0.21766077100903858,-0.27485053226535416,5.5456917040681395,-0.47008338021080387,-0.7357991158026471,0.3441636652837967,1.2855341818202193,0.21550394791551813,-0.20000007465180247,-0.04283409085240556,-0.20179429357631926,-0.12379155700148464,1.7556379892050755,-0.6399652523995336,0.9900206800981347,-0.2638887687795169,0.5433252476007812,5.4224666290155366,-0.47951559036735797,1.2320743529936584,0.26335251747942284
58,11017.46874357433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.171281172935107,0.0,1.352206971320863,-0.251336464359583,-0.1301465233511226,1.195466138234622,-0.5304273509317899,3.449918315088067,-0.13307694820765514,-0.24597342426660196,0.0,0.4201418196518338,0.0,-2.850877901464315,-0.8140338964629161,2.5146933101951716,0.5887029933611403,0.4791658715379741,0.5401927748813273,-0.39093900716026453,5.868173155211006,-0.8559299426747302,-1.1491871741532058,0.3093850031427302,0.3735937784086196,-0.47614507027153447,-4.046043480705391,0.015536849809364029,2.45337283347862,0.0,-1.5140092502374765,-0.7308804743637097,0.12901411847759048,5.512351414842786,-0.9339285266711415,-2.717540444915476,0.8680805383814454,1.5542653029560825,0.3804788953384121,1.3258632181892045,-0.8608202903716564,1.7639323082989522,-0.10979546450101327,-0.8080919781659404,0.25410118193989084,-0.22208970814186804,5.699862918861272,-0.39496622855728636,-0.6655393756656859,0.2980639089734046,1.3271795919477685,0.20482347947871746,-0.20216921790686915,-0.043027705066054474,-0.203790769372082,-0.12329977826523872,1.8816857523678039,-0.632957429767095,0.9353581497769347,-0.2594680536968555,0.5183476483778009,5.241652777370591,-0.40993184273520666,1.1319169121114117,0.2544375212889941
59,11012.389222429369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.156365457075262,0.0,1.2727323866679503,-0.25782160424057116,-0.1524975446363127,1.2127145950595706,-0.5532233145662918,3.4711910808011575,-0.13059397215185248,-0.28759474747341246,0.0,0.4078465495732181,0.0,-2.844879723232018,-0.9163552261462766,2.4548389074402204,0.5829110912079953,0.4251706462563395,0.5324853865012741,-0.46313043478680654,5.9394903044370055,-0.6648293258659004,-1.0799237126922074,0.25918580113950557,0.3282996260951971,-0.5230687265230929,-4.071706790044187,-0.20420286808088722,2.2739771430714124,0.0,-1.4707843307439739,-0.7093319471018782,0.02536966964599613,5.60402957480391,-0.7395295632719844,-2.731322484995859,0.7216671715268993,1.568812298170036,0.4466976416695749,1.370723203467871,-0.7762796531545298,1.6797686407418528,-0.10505398210773566,-0.8294794041496806,0.2697270479977553,-0.27857876598400116,5.699412048050776,-0.3685511362487575,-0.7165611113694584,0.328749011577311,1.323640792899133,0.16474964321042182,-0.20673171260221654,-0.043111845402302326,-0.20527987913864845,-0.1250796893945272,1.9943885122793,-0.6372897818663614,0.9119942038747257,-0.23530812122538144,0.5110064784481745,5.0567941513242465,-0.3977019057556298,1.2152952210121741,0.2564483658204556
60,11010.595729742421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1374593676687228,0.0,1.4116019850760557,-0.24227763234431798,-0.1832199560848333,1.2093359739235867,-0.5811103557469355,3.4300228663644345,-0.16161334645188485,-0.33431055604892695,0.0,0.4110218863646671,0.0,-2.6776098552650005,-1.0926746936526317,2.605639335074378,0.5247135015556764,0.30739373771782447,0.4843251275461437,-0.5679369673762887,5.8487723934054685,-0.8137198587566334,-1.1341020875130876,0.5234870464606436,0.37037314290241385,-0.48151961682886635,-3.780163944772282,-0.5366059773789914,2.4634954598601935,0.0,-1.629999081071749,-0.9461242266716273,-0.1668317663486939,5.440649356119546,-0.7581806053657999,-2.5617526845664695,0.5304853068005285,1.5971016531326088,0.4567418644409705,1.4104870537588379,-0.7730520917558583,1.8557364789365645,-0.09485469901739585,-0.8851567402963922,0.2514792134947156,-0.3245345532091705,5.642465696989346,-0.3715979173462942,-0.7490722079329698,0.34098248412414844,1.351331788707861,0.14667855305571117,-0.2131697233216217,-0.04499870435557729,-0.21314877405444868,-0.1264062889024057,2.1083819921547833,-0.6263353034130266,0.8511308651591186,-0.22945539763247455,0.4996691555124819,4.856621961200779,-0.3707660723375618,1.2492273914602163,0.24284397449657205
61,11008.61501886044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1382639385724533,0.0,1.4200957082530679,-0.23354302592547094,-0.19684188909648156,1.2227035294921222,-0.5834863380953657,3.435902531725361,-0.18085880962201,-0.3503079937208229,0.0,0.4015502329648975,0.0,-2.6314255081857176,-1.1432569432602535,2.5470453326563307,0.48771802827179794,0.2340948132909201,0.5069496971299142,-0.5829018474310876,5.86619354531202,-0.797079098865078,-1.336781391647022,0.5339006579244457,0.32072351089303275,-0.5329146369818668,-3.70781958713904,-0.7198655561788817,2.51132438777633,0.0,-1.939188719342785,-0.8818578364469215,-0.0871855177568294,5.414231376847353,-0.9282878916331947,-2.3667083083003964,0.6602412900387407,1.4870242364252677,0.364337600848206,1.416002670016762,-0.8039073541913938,1.8726409760577223,-0.07776478498093188,-0.8718824637478012,0.26262751741774415,-0.3254262475262513,5.64804646404037,-0.3843795667712581,-0.7712907081831195,0.3713814767074966,1.3377513484431234,0.12047934040806345,-0.21132636070610628,-0.04403266045510199,-0.20804205810791868,-0.1258725563213818,2.1660225955968246,-0.5995128118780567,0.7379599435535154,-0.2772313375810043,0.5045535217679683,4.724629202769371,-0.3590895434018492,1.2331270507932264,0.24096083526670067
62,11005.418774646634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1150989629455166,0.0,1.38704635989822,-0.24285377386794868,-0.20538025530554496,1.2023794108932937,-0.5946466990126893,3.4793023142816284,-0.17388162937045937,-0.3432245781325697,0.0,0.39959553018848915,0.0,-2.633903257396783,-1.0953871645551847,2.5273471093839315,0.5437874801613747,0.2684796857002479,0.4842788265788238,-0.5975778541832234,5.90341859613453,-0.7961841037120255,-1.4166532093924207,0.5297556662837373,0.2881944408099434,-0.558248699586852,-3.6580350578734753,-0.6306087398263942,2.4299291655731867,0.0,-1.811688653109123,-1.0263807659799509,-0.18923638475823917,5.582388236014052,-0.8447010483091087,-2.027273450477894,0.8324439203820706,1.3595053303283697,0.19714336128216461,1.506792790988309,-0.8360696777987338,1.7772688149285134,-0.12782658206769054,-0.948173965799293,0.23852318220949967,-0.3718305250911501,5.705387535564882,-0.3807711964580364,-0.7675016670224073,0.4001869657218977,1.3031277055850847,0.10701591821530965,-0.21078787592888804,-0.04384672566459564,-0.20683430084467344,-0.12471306043698252,2.246175982094629,-0.6069819837323956,0.823372319250719,-0.26131283433396624,0.5108582237893085,4.71203363239816,-0.34802236706884637,1.2451366883360082,0.2311772545483493
63,11001.491398013563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1745305715234593,0.0,1.4524106038231208,-0.21493602177053073,-0.13668847679216228,1.2273374826256627,-0.5754155162046575,3.459996333756379,-0.1713014655466276,-0.33757284635855306,0.0,0.4239221716777082,0.0,-2.690135366505148,-1.1690262957039277,2.52748873254243,0.5731708687075152,0.34336509067847426,0.506982096401665,-0.614614390638643,5.922679458598747,-0.7585454044159127,-1.2870583254926318,0.49441160215600916,0.2731027035757948,-0.5571531940768182,-4.007950456497766,-0.4778598177327754,2.514875457919386,0.0,-1.6238012476774586,-0.878431585656102,-0.05321453434888904,5.658591640017252,-0.826528331547553,-1.7418532627773038,0.7760073315457536,1.5000171023593525,0.37224437865546545,1.435848771820617,-0.7581863988911175,1.8419297550920197,-0.09746244846415512,-0.8542941542313407,0.2662927717895123,-0.3563231213755786,5.738590028137832,-0.376803441819153,-0.7684941809936774,0.4012115121854447,1.3145381948240973,0.12277826040015832,-0.208863478588345,-0.04331898483785337,-0.20051155820221245,-0.12288087016137451,2.377614309073926,-0.6083872995578865,0.8538134807312618,-0.26197197206857187,0.5066306659529002,4.797618064531383,-0.3314036670714453,1.2834688229508728,0.23170805649699452
64,11000.525734824963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1731337050288357,0.0,1.4481382255496935,-0.21866727368621638,-0.14827800550694697,1.2382731847958202,-0.5861496124273776,3.4555356507117994,-0.1566091830318553,-0.345469013352982,0.0,0.4221619421494835,0.0,-2.719799554098096,-1.1595702665990213,2.531855457099491,0.613983869184044,0.34864333249768986,0.5250885233258673,-0.629533770703373,5.93625541094088,-0.7403148659465498,-1.2577464929418984,0.4752868438756874,0.26213675364256167,-0.5763436358499795,-4.013792654406669,-0.3757810514125726,2.493847965196137,0.0,-1.759247928647226,-0.8371917524489565,-0.033059438745609335,5.64275454951176,-0.8061331697698644,-2.1887185414082437,0.6776277350749957,1.4872402173841703,0.3542813158557503,1.4849883768364889,-0.8628071939570918,1.7824223272331656,-0.12877662626528918,-0.9197884499615875,0.2561824202797771,-0.3905894127884081,5.73495012167898,-0.37471071598912586,-0.7543172561054184,0.40262982879788484,1.3103799609545221,0.13050007059561158,-0.21065861955541354,-0.043562081448954154,-0.19758257512296826,-0.12202017621236498,2.472785349242673,-0.6083449262080355,0.8926826990863911,-0.26838307341959206,0.5008784992327386,4.777468273781168,-0.3113129968887493,1.2480629720633374,0.2264126060291563
65,10998.667571700706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1913192980683853,0.0,1.4593616802921863,-0.20709590126061447,-0.11473894107742127,1.239804972752016,-0.5730270289655529,3.5009929849014494,-0.16012757917450077,-0.36311318872712844,0.0,0.42502576306300854,0.0,-2.687372553542893,-1.180436657650449,2.529864742731955,0.6102975283420821,0.37448583883984954,0.5132225918814044,-0.6139333840341132,5.970647296750981,-0.746080207047251,-1.3112039200822194,0.40832541843764425,0.2632683244173804,-0.5689766154275036,-3.9985930185746503,-0.4441648051010151,2.4916844023342057,0.0,-1.5968971307840814,-0.8385677714456934,-0.04254359099882758,5.654152877891074,-0.9052408907033738,-2.7158197127321575,0.8548354756707783,1.4909524257840565,0.37121496232554957,1.4562226414451611,-0.804774358326151,1.8001533200167852,-0.12000038433984504,-0.9003385146328068,0.2627761251227165,-0.37608346676816795,5.790246770559816,-0.3834136462548644,-0.7943443542742173,0.40912589452906734,1.3094869132077005,0.132917660628239,-0.2171400008522406,-0.0457506275558725,-0.19990212633526347,-0.1226620870554097,2.6061445622908974,-0.6112696164192437,0.8793874030321297,-0.24241378513180828,0.5017298613677298,4.67393818497744,-0.3035336040771708,1.27641665717422,0.22402245377511965
66,10994.886757300195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.208597485348033,0.0,1.4649746592769999,-0.20512040696297243,-0.10500690709398247,1.2453401410889424,-0.5677761362213462,3.643364329356565,-0.15107013371539596,-0.33531718353924994,0.0,0.4217990564901729,0.0,-2.7341513531011534,-1.1313354444269232,2.574655900416934,0.6416886782420755,0.42330297051121696,0.5208460636971538,-0.5831046133964963,6.125394485145131,-0.7617646035036628,-1.2883247667317788,0.414075717024006,0.29501117089812046,-0.5543531863937355,-4.134753318286962,-0.45831052475630746,2.5054332321152466,0.0,-1.71363505471865,-0.8452618734925277,-0.01493768637007356,5.871219674374698,-0.8689900319885645,-2.462661507693782,0.8420426516526653,1.5664236255047816,0.4152387497753329,1.4447113517921466,-0.8529544277800744,1.7945081471684794,-0.13152078053965482,-0.9215986575575239,0.2541197860106021,-0.3554526218214251,5.920786570834592,-0.3808269746204595,-0.7657810949247364,0.39224460174530096,1.311178515850146,0.14363318837445893,-0.22733723605161352,-0.04859288497866714,-0.20078354666342277,-0.12241976863918191,3.004168094824782,-0.5888539048465647,0.872905014434858,-0.2587935389754991,0.511947205879885,4.341890228454526,-0.26973334599932214,1.271682427447607,0.21610513132663112
