Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_bike_stressLink_o,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_stressJct_o,g_walk_speed,g_walk_speed_c,g_walk_speed_o,g_walk_aadt,g_walk_aadt_c,g_walk_aadt_o
112,10957.587658404238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831126766151752,0.0,1.46018325930346,-0.21909805450337166,-0.1299278270872273,1.2314198250959985,-0.5715915730270833,3.6578206583818087,-0.16014569141199453,-0.33616789493229876,0.0,0.425071739340917,0.0,-2.7005458131882767,-1.1705186808101737,2.57807851613299,0.5809081202994335,0.3520101106397452,0.5079559661270613,-0.6071399389631317,6.143257297411409,-0.7852710785321777,-1.2962428660947185,0.46023204037118814,0.3069089336180846,-0.5495585074121342,-4.380053031079308,-0.2580203107272495,2.403593713639734,0.0,-1.8833022932999435,-0.18372384760722854,-0.11195192721161598,5.976265059967907,-0.9368352105213702,-3.1964530091635766,0.9278048676501481,1.7197437645886582,0.5854203042589382,1.401315767843375,-0.9680407520212195,1.8431908095507603,-0.14351174994214846,-0.9881829950097563,0.2664102936529906,-0.3522409612063936,5.968602797814187,-0.39188623229728126,-0.777648282010459,0.40543912555238365,1.3384159989104512,0.14283586203683907,-0.22345514849483505,-0.04760544156839176,-0.055673661420576136,-0.12169223764372526,47.238614898440424,0.545404958456378,1.9844276339419256,4.904720396267214,-0.7508728766901553,0.4352411135395781,5.437959536421431,-6.6945749531863195,-5.794194580228652,-0.37364868037290205,1.5360879292260916,0.17445576357729925,0.08384144650628352,-0.0899655781178912,0.3963924714278178
113,10957.587394117612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831448053044509,0.0,1.4601363464157182,-0.21906849960949645,-0.12987415486247578,1.2314187632305083,-0.5715498576924427,3.656899801325288,-0.16010718426882056,-0.3361835268896044,0.0,0.42505740491467436,0.0,-2.7005500244102247,-1.1705548965189934,2.5779519067105374,0.5808964603219906,0.35204668440219555,0.5079450120037814,-0.6070682318267953,6.142314648207602,-0.7852647129025767,-1.296237245171223,0.46020990139321644,0.30689625684221,-0.5495545389335624,-4.379849888092801,-0.25837790270018474,2.403248191309568,0.0,-1.8833365076530033,-0.1833513089136816,-0.11183813643090039,5.975291924868021,-0.9366506141610381,-3.1921301155190815,0.9278983262102641,1.7196899638761574,0.5855107556245565,1.4011710868275682,-0.9682980002313236,1.8431044104847971,-0.1434688239962717,-0.9881160682659071,0.2664262660069339,-0.3521904775890898,5.9675632487415315,-0.3918547386447601,-0.7776212809795433,0.4054555905557112,1.33835785326954,0.14283799990128934,-0.22344825697799103,-0.04760371541376179,-0.05567782072997026,-0.12165972487349676,47.28180058839602,0.5449339707603822,1.9851535772921904,4.902751026328582,-0.7515749933087127,0.435176938073903,5.438277088602579,-6.682111617713464,-5.802872840324761,-0.3735164432168382,1.53475609777675,0.17502135906396327,0.08437784266998417,-0.08957412732120695,0.396325202828586
114,10957.587222058331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1831077774085426,0.0,1.460080967732516,-0.21906228388031623,-0.12986615673615515,1.231371249764191,-0.5715375758182343,3.6559900548731266,-0.16010813554624123,-0.3361953705922043,0.0,0.4250636508574145,0.0,-2.700511687173428,-1.1705369806335117,2.577833851874205,0.5808511769082102,0.352054296934908,0.5079516151377454,-0.6070583835950634,6.14135565726424,-0.7852481451493478,-1.2962807637870364,0.46021953732985615,0.30689066948426463,-0.5495655433133508,-4.379637872203097,-0.25829869622674095,2.403135410766382,0.0,-1.8834225711454335,-0.18346278147518455,-0.11186289386399874,5.97429903261365,-0.9366188808340431,-3.189647012001899,0.9279762014619878,1.7196960822426823,0.5855540320575395,1.4010297404608558,-0.9682161818205751,1.8430442510149039,-0.14344512587969924,-0.988074254144559,0.26643274953600815,-0.35215565955242367,5.966504249414669,-0.39184820924892233,-0.7776229003479002,0.4054835177127504,1.3383292657951855,0.14283015153061324,-0.22343992538763277,-0.04760176675268928,-0.05568713853916682,-0.1216420578557015,47.298055699844795,0.5445962365029653,1.9838184302242992,4.902126274204924,-0.7518723149538858,0.4349915823540088,5.4374993941552905,-6.670576104201403,-5.808656949537257,-0.3734488573492579,1.5346413928838782,0.175461281530703,0.08482461104102612,-0.09028259349124902,0.39613209296700364
115,10957.587031507739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1830428374596733,0.0,1.4600433767293817,-0.21906427012380963,-0.12987513856952915,1.2312988328190344,-0.5715410887146098,3.6554159626747698,-0.1601310782953411,-0.33619766446499877,0.0,0.42508795014673,0.0,-2.700521326879809,-1.1704462244201197,2.5777843582293665,0.5808550037464671,0.35210801354220717,0.5079378160658682,-0.6070452581339971,6.140735132940414,-0.7852192935343703,-1.2962889150344061,0.4601914956847974,0.30691341453132154,-0.5495699906371625,-4.379469480316004,-0.25788103236093857,2.4031970705631966,0.0,-1.8833563137844394,-0.18384134296891225,-0.11191585453826837,5.97364521064717,-0.936645044883433,-3.188748524036854,0.9279653952181457,1.7197410919421077,0.5854918071243329,1.4008892537032376,-0.9678204447623843,1.8430085922212578,-0.14344714452985757,-0.9880830408984947,0.26642852838092834,-0.35212840482061036,5.965787465158396,-0.39183931714011155,-0.7775974305526699,0.4055067593429575,1.3383316694146539,0.14280413489739105,-0.22343537414837086,-0.04760080747016743,-0.055703995170988695,-0.12163797034502587,47.29106488690387,0.5442742718448028,1.9810022259118696,4.901753115738387,-0.751838785863684,0.4347422170625331,5.435764931016109,-6.655051305529241,-5.813172022184242,-0.37347113769403,1.534879609461183,0.17576773016653227,0.08522009836228345,-0.09148952417652699,0.3958999455239722
116,10957.58675284913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1829566855029023,0.0,1.4600259217795113,-0.2190721922837896,-0.1299008307638961,1.2312103710390576,-0.5715591233982925,3.6553491044751256,-0.16017479889907818,-0.3361902821478032,0.0,0.4251308054920424,0.0,-2.7005258361562983,-1.1703348500215864,2.5777692928584988,0.5808456974830595,0.35214909145987716,0.5079445550377726,-0.6070725698953506,6.140614368899246,-0.7851789220138634,-1.2962990284314573,0.46017370179464206,0.3069420076532869,-0.5495848620043121,-4.379252285404447,-0.25725234236945244,2.4034137719882356,0.0,-1.8831728424188225,-0.1844939281060869,-0.112040970041199,5.973472525877223,-0.9367254953488056,-3.189723494152464,0.9279132006199992,1.719821997050551,0.5853850391745407,1.4007658210755043,-0.9672620295842626,1.8430198570561627,-0.1434683262102842,-0.988152563816495,0.26642195271289765,-0.35209817592008197,5.965581893818241,-0.3918473630027606,-0.7775830381882096,0.4055246321076586,1.3383597677999246,0.14278050614477228,-0.2234319635504376,-0.047600098920330305,-0.055735416010577354,-0.12164762091448823,47.25425992732101,0.5438029656057597,1.9765618495201043,4.9011637293262975,-0.7513599727870883,0.43445322321718394,5.432583911309395,-6.631266330196486,-5.8153353562966545,-0.3735787831070339,1.5349602768808424,0.1758292574703099,0.08557095939367344,-0.09295077687095671,0.3956686870346735
117,10957.586310155051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828743403694149,0.0,1.460050397860814,-0.2190793268883319,-0.12992928485629898,1.2311223485448464,-0.5715849905655037,3.656027618122678,-0.16023081857479596,-0.33616904034563977,0.0,0.4251882746383989,0.0,-2.7005789610579556,-1.1701914556739088,2.5778384190610226,0.5808791265981623,0.3522131463028966,0.5079395833862379,-0.6070988110109043,6.141255939120592,-0.7851280351508952,-1.2962488379131616,0.46011891265096755,0.3069910556621417,-0.549594026904722,-4.379067498141702,-0.256430901135184,2.4037796318385776,0.0,-1.882748342666181,-0.185296654664152,-0.1121736220754361,5.974065533211029,-0.9368404880394587,-3.1930949865104856,0.9277511052735289,1.7199354014580615,0.5851885728987052,1.4006612991307164,-0.9664275234684538,1.8430707363876477,-0.1435151460327478,-0.9882797266742913,0.2664092638582787,-0.35206900917877704,5.966165306371953,-0.391855337212039,-0.7775334348154729,0.4055234680857546,1.3384174187327336,0.14275212926602682,-0.22343524650797766,-0.04760096321166748,-0.055790094327931986,-0.12167356746689306,47.17647724735131,0.5428652491035756,1.9707500447365351,4.899185696821281,-0.7501946247391515,0.4341833390837387,5.427118367654001,-6.595421262991708,-5.811781450406258,-0.3737757962408294,1.5345745499140724,0.1754163708240653,0.0858313396232415,-0.09444106097195896,0.3955180443428073
118,10957.585590029144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182819088165315,0.0,1.4601177555798646,-0.21908462486092567,-0.12995797616465607,1.2310636715801344,-0.5716138577061396,3.6574926391816067,-0.16028672814209938,-0.3361374565868142,0.0,0.42524844624705177,0.0,-2.700615188962363,-1.1700926370646785,2.5779517890473285,0.5808926346578376,0.3522291299654291,0.5079544342892179,-0.6071561055529154,6.142702355121346,-0.785081211631675,-1.2961723912646106,0.46007666848366346,0.30703018438416646,-0.5496079136055492,-4.378879767212074,-0.2557040887655804,2.4042296277243347,0.0,-1.8822165402685034,-0.18608485159186064,-0.11232462799358334,5.975475789826347,-0.9369849766321313,-3.198866944186024,0.9275434320842751,1.7200677356668403,0.5849825046629945,1.4006076484821448,-0.9654713859673192,1.843167196657059,-0.14356988314220934,-0.9884192230156805,0.26639925933651365,-0.35204329677619683,5.967605612227418,-0.39188000673208684,-0.7774821350687802,0.4054965412196737,1.3384902758494253,0.14274328341354173,-0.22344574978489037,-0.04760345241717493,-0.05588225846752365,-0.12171266278066897,47.044966526638746,0.5409358055214999,1.9641019248073348,4.894071614498498,-0.7481001869387844,0.43405266996401276,5.41845381179013,-6.544608925749085,-5.797673631522754,-0.3739736953255326,1.5332580429702223,0.17428484414562204,0.08589578868167584,-0.09557747161216702,0.3955427595949758
119,10957.584437249407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18283035923503,0.0,1.4602249192232084,-0.2190840442129516,-0.1299705322798471,1.2310722773080287,-0.5716321164860609,3.6594660117834565,-0.16031516033921817,-0.3361047938138075,0.0,0.42528759462940724,0.0,-2.7006501712182427,-1.1700650778651707,2.578111314228928,0.5809264014529949,0.35220383517326986,0.5079526140476147,-0.60719061965067,6.144705724136892,-0.7850604097489577,-1.2960409230258971,0.4600187330944777,0.3070584132602981,-0.5496047968790848,-4.378785141348811,-0.25536829413076,2.4046450790695184,0.0,-1.8817017078909941,-0.1864811268596779,-0.11238869619600377,5.977497695010289,-0.9371162573518003,-3.205915184687833,0.9273023798089934,1.720196692698657,0.584776306783097,1.4006115542336872,-0.9643762629308688,1.8432639098688026,-0.1436114273083343,-0.988471796625173,0.2663928039051771,-0.35203716271757357,5.969671671713837,-0.3919014294383842,-0.7773956562456003,0.40543192155512203,1.3385576163570008,0.14275287433475597,-0.22347053843650316,-0.047609392606444624,-0.05602981055991344,-0.12175586928893882,46.84914363868697,0.5371983197947363,1.9577435551115445,4.882785760149221,-0.7448878070251549,0.434226143730201,5.405825654863592,-6.478310680714559,-5.767937216424906,-0.37401779308555744,1.5307791843537553,0.17228721689636686,0.0856418914752495,-0.09598728839464114,0.3958254246689955
120,10957.5827115296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.182928032690133,0.0,1.460323256481338,-0.21908218306203897,-0.12996631102175146,1.2311822444110985,-0.5716298060598433,3.6610557865590274,-0.160286786883959,-0.3360933297234654,0.0,0.42527459564690756,0.0,-2.700582080110102,-1.1701995564556973,2.5782019407671104,0.5809066073414474,0.35206425568650657,0.5079557983109599,-0.607213220567037,6.146371207022075,-0.7851018718178692,-1.2959432603678545,0.4600127311190455,0.3070336974172936,-0.5495859176938697,-4.378741962162341,-0.25595049647604806,2.4048269960684077,0.0,-1.8816894479484565,-0.1860871513770691,-0.11233145545724367,5.979257180175423,-0.9371908728543962,-3.211188309349016,0.9272124539145092,1.720291445582792,0.5847046440632274,1.4006904776833138,-0.9634682315835504,1.8433134766025334,-0.14358810883855083,-0.9882900221469446,0.2664017720150756,-0.3520636612224376,5.97147076181246,-0.3919286754010167,-0.7773292292742843,0.40533813016966397,1.3385756820927317,0.1428033172186163,-0.2235091701893502,-0.04761884607346114,-0.056249603167363216,-0.1217817700979869,46.59062294737444,0.5308366217299919,1.9529757825435377,4.862280326777939,-0.7406996747798618,0.4348690090833109,5.389936600143345,-6.403968495220313,-5.721552607066243,-0.3736383275850334,1.527178983944337,0.1696526710918962,0.08496791742704543,-0.09531715895961668,0.39635026455594674
121,10957.580344280139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183103206467376,0.0,1.4603520375321248,-0.21908311286904728,-0.1299418434183906,1.2313892302383305,-0.5715987610990451,3.6610477684673395,-0.16018299853154538,-0.3361265394318204,0.0,0.42518843307389087,0.0,-2.700420462413648,-1.170468640319104,2.578161251310238,0.5808756564682354,0.351855833549742,0.507924076015044,-0.607163930439746,6.146486282821252,-0.7852257149051148,-1.2959186984728526,0.4600414969439499,0.30696331092818885,-0.5495290232854647,-4.378767644143814,-0.25762856296553804,2.4046331434904613,0.0,-1.8825419994981814,-0.18465957533502092,-0.11206081339183288,5.979553930715298,-0.9371488955892102,-3.2105780915092863,0.9273816767604113,1.7203388228694534,0.5847852675066247,1.4008096694606271,-0.9628987953680724,1.8432378559912614,-0.14346769218959635,-0.9877729374286216,0.26642445868824904,-0.3521341497372603,5.971746992850647,-0.39193502442319866,-0.7772807323061672,0.40523918704345196,1.3385123638154617,0.14287597021755924,-0.22356093025916904,-0.04763201919338303,-0.056545625704828704,-0.12176673161988832,46.287103523872474,0.5215388830515286,1.9503089449970699,4.830943455945414,-0.7360849977145408,0.435983719423789,5.373786156889866,-6.33844671234596,-5.666681511248155,-0.3726485603516422,1.523369968452893,0.16714529271243894,0.08394775526002327,-0.09370651789226003,0.3969327669878022
122,10957.577155961433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1832957629677274,0.0,1.4602559077195092,-0.21909610138732324,-0.12991746803174745,1.2316417041568695,-0.5715498053993806,3.6586605228532245,-0.16002270260033485,-0.33621404630112084,0.0,0.42504037164745195,0.0,-2.7001263937162996,-1.170831666483704,2.577906278087807,0.5807917024143259,0.3515944514985113,0.5078852952981335,-0.6070764775698552,6.144225624022654,-0.7854273837762457,-1.2960598243869754,0.4601472051497612,0.30684384603336934,-0.5494464491959488,-4.378685379239994,-0.26027046120808495,2.4041082109056275,0.0,-1.884512665791795,-0.18246921524328558,-0.11163637076791738,5.977520953807897,-0.9369904555450723,-3.2016549360546755,0.9279306572177197,1.7203722875323761,0.585040160488034,1.400938959034164,-0.9628970068463283,1.8430334802836088,-0.14324240837263058,-0.9869545622656687,0.26646029501881685,-0.3522354822374286,5.969617702545446,-0.39193053940228895,-0.7773106958049428,0.40517605490946046,1.3383621297469563,0.14296375777041004,-0.223616536873215,-0.04764687523495336,-0.056930676186058085,-0.12169728924170595,45.93479800225273,0.5092519672920472,1.9476391851366481,4.788395337049816,-0.7314014536296028,0.43739492082524883,5.3611204889503625,-6.297821322789979,-5.61700316853559,-0.371025653178781,1.5204428799570475,0.16563772925249348,0.08279478805142969,-0.09171140307689939,0.39730392535337955
123,10957.57238278379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1834568715298948,0.0,1.4600251865973453,-0.21912356084837306,-0.1299028853964489,1.231887097428323,-0.5714936819644417,3.6537967913543503,-0.15983238184148832,-0.3363533250902477,0.0,0.4248531781379276,0.0,-2.6997734498020574,-1.171176078050404,2.5774711615712116,0.580728632255945,0.35137204949821055,0.5078159331075711,-0.606932494276918,6.139480622646598,-0.7856922495346197,-1.2963532381806233,0.4602809605592702,0.3067137770054521,-0.5493271627929938,-4.3783481030521765,-0.26352326420028505,2.403475508641008,0.0,-1.8875642236389685,-0.17987931904612417,-0.11104443059208995,5.973026600399764,-0.93672430982795,-3.1843434185589663,0.9288287684481699,1.7204837150989432,0.5853378013670785,1.4010494817996941,-0.9633131226656564,1.8427124567390811,-0.14293590945916662,-0.9859297329800739,0.2664964960546112,-0.35235523758770887,5.96493360698539,-0.39190084564177474,-0.7774010285829903,0.4051737252277934,1.3381474587757212,0.14303729283664957,-0.2236781386170712,-0.04766422211726026,-0.057488169203813486,-0.12157154380607962,45.44361204034659,0.492184697180895,1.93994952489377,4.728462312186074,-0.7257881755285196,0.4389564425943936,5.354027440007381,-6.2887358611787825,-5.581929063176524,-0.36882196119086774,1.5192346137407726,0.16560143136803301,0.08168262697515032,-0.08993503417801636,0.39728240634762924
124,10957.56424856401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183538543947746,0.0,1.4596505239132216,-0.21916771219061687,-0.12991416170285822,1.2320807726564236,-0.571443909449613,3.6464921295870094,-0.15964247099669793,-0.33654254357680086,0.0,0.4246504005561493,0.0,-2.69935852806152,-1.1714488939671124,2.5768362695838,0.5806772862639504,0.3512253058697495,0.5077452141447215,-0.6067805642943768,6.132262895603504,-0.7860230485238641,-1.2968388758548768,0.46046313274413525,0.30657385865525605,-0.5491762274830492,-4.377329526956201,-0.26726904560646136,2.4030880794366345,0.0,-1.8919069150472596,-0.1772773024044195,-0.11029146017676097,5.966057296497543,-0.9363555626999462,-3.15933076143139,0.9301621050490341,1.720844073917285,0.5855837031640982,1.4011669966137357,-0.9642173148023576,1.8423345415333605,-0.1425589456933843,-0.9848076132616413,0.26652525578900077,-0.3524742129449409,5.957688885564504,-0.39186229674610334,-0.7776020239298186,0.4052687422004743,1.337888217035777,0.14309606744030268,-0.2237519257086168,-0.04768578466769767,-0.05844233793957553,-0.12137804712173053,44.58151857604652,0.46513432774042474,1.9175813308618121,4.633637029816084,-0.7167125703832273,0.44066074647291253,5.355195892384238,-6.320299185576698,-5.57064637181433,-0.36594356966226577,1.5205703125788939,0.16744922675163953,0.08070015187453107,-0.08876944314009402,0.3967542651005291
125,10957.550949394239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183477418144169,0.0,1.4592184378499877,-0.21920814617599438,-0.1299462443781129,1.232124249809413,-0.5714190726817292,3.6383699997827668,-0.1595300095592002,-0.33674426364804794,0.0,0.42450282071525197,0.0,-2.699077620998563,-1.1714634036303346,2.5761749949260344,0.5807490498187231,0.35133141445037513,0.5076681242711987,-0.606654368281474,6.124179417302485,-0.7863575460994743,-1.297389836390607,0.4606094156225193,0.30647531612735573,-0.5490089277658323,-4.375070164317357,-0.27055896099632065,2.403679971185413,0.0,-1.8968840963442999,-0.175647748464125,-0.10938934499792291,5.958135081332613,-0.9358909521357036,-3.1327644867797084,0.931725964999167,1.7216994430402996,0.5854613098515838,1.4013309278548471,-0.9654729963264833,1.8420626208008388,-0.14221374544590787,-0.9840144752104565,0.26651710743083346,-0.3525470470037824,5.949468990882673,-0.39181161398219827,-0.7779014464553073,0.4055125080916022,1.3376622425953029,0.14310651295796512,-0.22383858194545156,-0.04771111571281497,-0.060073334432835045,-0.12111179697910397,43.04723885155882,0.42314097591076577,1.8669318824586814,4.487370230238611,-0.7009180966710336,0.4423519949174539,5.372086375807062,-6.415656597903362,-5.605694088402625,-0.3626245031830238,1.5264371254661335,0.1716783657003807,0.08015313470948138,-0.08888375918989928,0.39580795360999194
126,10957.53431664181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1832197018417898,0.0,1.459055130831328,-0.2191942263569297,-0.12997842366695897,1.231867577236317,-0.571460664366817,3.635585268734155,-0.15965681864642026,-0.336810231324235,0.0,0.42457490461106123,0.0,-2.699280830802979,-1.1710272660614045,2.5759969315998767,0.580967041014318,0.3518274913852746,0.5076640378717263,-0.6067220685730841,6.1213330170235505,-0.7864392996726218,-1.2976073771637961,0.4606007085036352,0.3064921918042643,-0.5489626610782713,-4.371769627750814,-0.27061963948517687,2.405951236900206,0.0,-1.8991159616095181,-0.17675687040802235,-0.10881904591573048,5.95509933518793,-0.9355005104756546,-3.123860901096638,0.9324957786479967,1.722901874079013,0.584644540608363,1.401584227693769,-0.9667008676936353,1.8422875264141567,-0.14219166988618118,-0.9845385320183337,0.2664463167131578,-0.3524878548078483,5.946404014938355,-0.39178315563439225,-0.7782181820936948,0.40589075111162654,1.337640191670089,0.14303786271289612,-0.22387453617714187,-0.047721186754529715,-0.06198982557323644,-0.12083022073902357,41.17116112645887,0.38124869872090394,1.796756951529297,4.341606941111827,-0.6821507350348293,0.44340127383598155,5.413520917681319,-6.588413952231345,-5.712981993225634,-0.36027129462863206,1.5383418403927158,0.17742381872262947,0.08066964943504953,-0.09074931151539746,0.3953374617054457
127,10957.519972002263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1828704817106404,0.0,1.4594361575630752,-0.21911927773927106,-0.1300012437734289,1.2313655479851129,-0.5715736371942362,3.6436409429080485,-0.16005800247646057,-0.33658196181386246,0.0,0.424911566070815,0.0,-2.700053897324156,-1.1702231001530328,2.5767449498806636,0.5813432759231002,0.3525257534523988,0.5078087377052384,-0.6070326579134472,6.12923769876975,-0.7861347579174993,-1.2971318334347117,0.4603481736235994,0.3067257550969949,-0.5491072135141445,-4.369582732219562,-0.26525591348593186,2.4095204959829717,0.0,-1.8957129897970666,-0.17978575221440268,-0.10893163949582685,5.96263346183646,-0.9355377764628524,-3.1482700788787032,0.9314363072601685,1.723857148757022,0.5832439872123233,1.4018114084446438,-0.966982047798369,1.8430738566113751,-0.14272144704741907,-0.9867208650374903,0.26633288481314876,-0.3522775371333347,5.954192067632826,-0.3918007914698158,-0.7782613675068145,0.40615584408471617,1.3379449761508888,0.14288840657358212,-0.22384238588460292,-0.047712316665255855,-0.06324195291360588,-0.12076205931094626,39.966761637345336,0.3604554476829956,1.744522514295533,4.277432794418707,-0.6692405040437279,0.44263706505164185,5.460936414489236,-6.7508695013118825,-5.847950991168167,-0.36154579958745775,1.5499472797568978,0.18096443171616552,0.08240035205953436,-0.09330670703890018,0.3959830219935995
128,10957.515371674746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1827999879376012,0.0,1.4599620636149189,-0.2190472263187223,-0.12997500368943857,1.2311407618613814,-0.5716068910952448,3.654322935700627,-0.16034088118681236,-0.3362860453501098,0.0,0.4251484046090647,0.0,-2.700497313190529,-1.1698507199236685,2.577534996569668,0.5816151365475853,0.3527983390975709,0.5080220614287715,-0.6073187999670667,6.13982419975866,-0.7859873576139697,-1.2965650869322687,0.46018350935511654,0.30694396118027967,-0.5492052374538098,-4.36896374014717,-0.25979007834582385,2.412569637478197,0.0,-1.8926967877239753,-0.18084864399855058,-0.1089474510501662,5.97358052806071,-0.9359606407988796,-3.18445752154313,0.9303723381742077,1.7247283278510002,0.5822981982264551,1.401853065878242,-0.966239777565585,1.8437051223905339,-0.14329490060616948,-0.9885197630647834,0.26626787159469856,-0.3520280341764511,5.965035379535874,-0.3919021634407618,-0.7780263970999683,0.4060604808982299,1.338372363599572,0.14285279850369564,-0.22393011877937258,-0.047736557131117206,-0.06434515976712858,-0.12109249871738681,39.15353289047384,0.3322217383807788,1.7051225521980349,4.209526801733271,-0.6551640396063789,0.4402754900181672,5.4611548832609556,-6.725185894944788,-5.867623892686532,-0.3662269853228757,1.5474190333766595,0.17846938935765522,0.08364534504941468,-0.09390568291773922,0.39641930762886995
129,10957.514836293909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1829611962594906,0.0,1.4604154234395803,-0.2189381953896872,-0.12983177040516303,1.2311627935697396,-0.5715644827932901,3.6616117887816015,-0.1604131950073795,-0.3361719066124608,0.0,0.42525150818975915,0.0,-2.70081191146435,-1.1699529065683307,2.578043293579334,0.5815309563880535,0.3528090456840578,0.5080062870800849,-0.607411842437139,6.147143944704285,-0.7857418443388156,-1.2960474959031136,0.4600698921628128,0.3069186245678119,-0.5493676138653247,-4.36917678302915,-0.2574183732065331,2.4128656271689937,0.0,-1.8892908295353008,-0.18151316134320278,-0.1092823450779823,5.980770656738015,-0.9360482694551336,-3.206432561003074,0.9292265900794175,1.724396983416602,0.5820808388847554,1.401805868614897,-0.9655555137746069,1.8440699101846099,-0.14354895492518185,-0.9892819221385803,0.2662852066165148,-0.3519155507392037,5.9724644153224595,-0.3919372779183089,-0.777853616252182,0.4059636560055548,1.3385296903181785,0.14289402639230184,-0.22387129029586927,-0.04771563764566958,-0.06400350674702066,-0.12119808782676496,39.484043328629205,0.34570888934461924,1.7196402494859897,4.256852179177858,-0.6589464885528096,0.439712957069236,5.459177217955625,-6.6975225974272545,-5.856986969081223,-0.36793568783335634,1.546018061544902,0.17540849324130464,0.08397041773310013,-0.09328825205709813,0.3979689497752944
