Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_p.disability_lot,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_p.disability_lot,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_p.disability_lot,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_p.disability_lot,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_p.disability_lot,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_d,g_walk_speed,g_walk_speed_d
107,10894.186652517817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941143282773155,0.0,1.4935505607246877,-0.24720043197717917,-0.1757382498556728,1.2523819184789007,-0.4937682336651178,0.7218047575668689,3.5872861642378635,-0.12743987903457707,-0.3112535036836066,0.0,0.4548962419923223,0.0,-2.68309084361207,-1.2651462414325503,2.5778007872400956,0.5845218176022273,0.3835771908162811,0.5054938017995747,-0.6200553907166864,-0.25726988318989763,6.175327162209377,-0.7822092530807045,-1.2917207418588772,0.46014815907401885,0.3285201444545137,-0.5206874572349541,-4.058059625938473,-0.8467260444387078,2.1882060271768142,0.0,-1.5534427691874602,-1.0198278676499026,-0.3834973625873998,-2.7830565432217265,6.0750660531808816,-0.9618632870284122,-3.22282788532082,0.8856794212147664,1.8172261013178568,0.6651896329208996,1.5428434224628464,-2.0100298403665984,1.814601672349628,-0.12387020148852156,-1.0646167882989674,0.23254695782197932,-0.38430315787440794,-0.06271801648299163,6.048677906018528,-0.40245418496907487,-0.7532632130536542,0.4006836727228674,1.3473642600931108,0.19442232505787757,-0.22553346761684426,-0.04866385200450497,-0.05406428476902969,-0.11066921566484651,45.470394743280025,0.753382466419508,4.305789347397848,0.49814317199779307,3.540452824350978,1.73345944272583,0.10251432807345644,0.889828746746997
108,10894.186644124444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941091591243266,0.0,1.4935415549102649,-0.24720663527648137,-0.1757445305204164,1.2523833014955588,-0.4937735965371789,0.7218011411702544,3.5869704308065025,-0.12743983239102916,-0.3112539796279869,0.0,0.45489359726821266,0.0,-2.683099966211725,-1.2651407670187471,2.577804512460357,0.584530154297117,0.3835770097655759,0.5054897808866765,-0.6200564750625249,-0.2572617284398009,6.175013965508232,-0.7822126313869917,-1.2917342986594655,0.46015360667878047,0.32851859926276,-0.5206908984355392,-4.058211956918711,-0.8465263632762519,2.1882589818680325,0.0,-1.5536558327808996,-1.0199480168995614,-0.38351817631038243,-2.783309519146943,6.074791000231188,-0.9620126689546902,-3.223287596681393,0.8857024515624433,1.817270709248254,0.6652036755534627,1.5428558016734961,-2.010027286347622,1.8145949501137277,-0.12386990523243357,-1.0646127430488481,0.23255414620232945,-0.3843057692403374,-0.06285954420591387,6.048359622921711,-0.4024555406415269,-0.7532594296019128,0.40068450627517993,1.3473551070645382,0.1944199674564892,-0.2255304687626757,-0.04866319018984208,-0.054064039093797506,-0.11066784737849075,45.46444867432022,0.7532019885860991,4.306977918958837,0.49820558621286865,3.540182507911102,1.7334791545421224,0.1025147167015885,0.88960204985679
109,10894.186636466166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294107937930714,0.0,1.493542171861518,-0.24720828151778904,-0.17575019208226533,1.2523849371326778,-0.4937754602780044,0.7217996193176109,3.586790997599257,-0.1274419615665853,-0.3112553835703985,0.0,0.45489217016910266,0.0,-2.683110514361481,-1.2651368433774408,2.5778149482200647,0.58453409284091,0.3835826366247324,0.505489357070811,-0.6200487079670504,-0.25725235405736224,6.174835780104244,-0.7822133189032755,-1.2917537679934228,0.4601567830709485,0.3285141979651486,-0.520692328497348,-4.058266888278392,-0.8463297082166753,2.1882938697259102,0.0,-1.5537835331060923,-1.020028355652198,-0.3835292330670706,-2.783493529083813,6.074611555228521,-0.9621137391775826,-3.2233546285322583,0.8856885571690262,1.8172733034060131,0.6651867226681976,1.5428666266445663,-2.0100191209302807,1.81459892191169,-0.12386974585475774,-1.0646001747986515,0.23255951295627772,-0.3843065865786907,-0.06306472813831743,6.0481761146300155,-0.40245710075775154,-0.753258113037088,0.4006838582843563,1.3473471413747717,0.19441849824624208,-0.2255285035860852,-0.04866266620553682,-0.05406381935338463,-0.11066424367386685,45.461011998906116,0.7530621463477993,4.308241236970996,0.4982702764492464,3.5400164399400067,1.733231097917245,0.10257215856244169,0.8893208053500821
110,10894.186623859623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941108714498006,0.0,1.4935479349918264,-0.24720903790847115,-0.17575525600589753,1.2523875795197648,-0.4937758569555658,0.7218006199418155,3.586653837299506,-0.12744366843255744,-0.3112597243424019,0.0,0.45489255152150965,0.0,-2.683114732695521,-1.265137998170933,2.577830477941485,0.5845403726288547,0.38358262515733654,0.5054859012542853,-0.6200394394632096,-0.2572348763739271,6.174696792919175,-0.7822123937530914,-1.291780452012643,0.46016006186899416,0.32851039219708805,-0.520692819126614,-4.058277956608583,-0.8460662127167196,2.1883180429069413,0.0,-1.5538706802123008,-1.0200932145811834,-0.3835367276848611,-2.7837007279789994,6.074446880127246,-0.9621974070192153,-3.2232195229150475,0.885655025136567,1.817253613116265,0.6651560548005032,1.5428746241269922,-2.0100086678950753,1.8146104174137963,-0.12386450646459324,-1.0645805699295892,0.23256813792488767,-0.38430652244098623,-0.06333583915131634,6.048033634347145,-0.40245926005191995,-0.753256951442159,0.40068608474337014,1.3473376604605831,0.1944197497137696,-0.22552722811435783,-0.04866237895453179,-0.05406334413505257,-0.11065749744111049,45.45373174517933,0.7530050384640092,4.309940486318044,0.49834968414572756,3.539854183820849,1.7329216389571651,0.10270429386465092,0.8889681649754022
111,10894.186599088946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941183641454148,0.0,1.4935603108520341,-0.24720570528243893,-0.1757583257065533,1.2523901691993615,-0.4937735215998251,0.7218038859653007,3.58655113317918,-0.12744609061755685,-0.3112649560461124,0.0,0.45489277360875324,0.0,-2.6831227153426696,-1.2651402824532838,2.5778522643806876,0.5845459960677233,0.38359012507893947,0.5054845462460412,-0.6200226649619655,-0.25721399829701963,6.174590789727984,-0.7822086192977055,-1.2918142992177957,0.4601619424077531,0.32850421316885087,-0.5206910607680232,-4.058248187281876,-0.8456756830220482,2.1883365124800167,0.0,-1.5538934108178102,-1.02014312456571,-0.38353182326248275,-2.783928110593557,6.074287070589943,-0.9622529731228874,-3.222866045185316,0.8856003803591505,1.8172105512475962,0.6651026603415238,1.5428788466435024,-2.0099883034919666,1.814629087992155,-0.12385699776903385,-1.064547455760696,0.2325771368420429,-0.3843043400440284,-0.06368022985110432,6.047919665591171,-0.4024605853975287,-0.7532565923443476,0.40068901652200034,1.347326115349393,0.1944229009411191,-0.22552637743305518,-0.04866213656743559,-0.05406231673274731,-0.11064512403922498,45.43258520093357,0.7531822903929554,4.31249066113159,0.49845039892373305,3.5397155215992497,1.7326652214613254,0.10296346444886334,0.8885543674042627
112,10894.186555894561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294130070849947,0.0,1.493574954626028,-0.2472002538501736,-0.17575749571785718,1.252392332653717,-0.4937692407104243,0.7218114917189232,3.5865700710382455,-0.12744676202482758,-0.3112715161813474,0.0,0.4548949010366603,0.0,-2.683120228134327,-1.265152008733278,2.5778697069147354,0.584548480091146,0.38358971969436934,0.5054803904845646,-0.6200083688262453,-0.25719189239976686,6.174605254781963,-0.782202460123741,-1.2918417003324794,0.4601617208995777,0.32850113121342167,-0.5206871499615892,-4.058181593493565,-0.8451248776884808,2.1883361589871844,0.0,-1.5537743877959989,-1.0201293342941713,-0.3835022430846504,-2.784057827241013,6.074221072152254,-0.9622376331851036,-3.2223019504803716,0.8855412648214392,1.817150994897159,0.6650406809176126,1.5428734245071176,-2.0099637967289903,1.8146497902796435,-0.12384498603203288,-1.0645111121279245,0.2325864240538801,-0.3843007345515706,-0.06397421683900954,6.047924599285238,-0.4024604878632855,-0.7532546976154718,0.4006966000331317,1.3473139725829293,0.194429684475207,-0.2255269418556371,-0.048662280516537176,-0.054060544406023515,-0.11062593658482196,45.38258384935017,0.7538855904135002,4.315954788996492,0.49856199132812357,3.5397070671659923,1.7326742391820602,0.10337092076703364,0.8882728174265399
113,10894.1865047341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941377787672819,0.0,1.493583955699742,-0.24719224194553027,-0.17575050251330207,1.252390518275294,-0.4937640947712607,0.7218190446070444,3.5868319629490384,-0.12744554965733418,-0.3112726909853504,0.0,0.454896194076656,0.0,-2.6831143265281754,-1.2651623961996723,2.577870592128636,0.5845446157087603,0.38359245545026316,0.5054825449602751,-0.6200056267747052,-0.2571912510035735,6.174864689508014,-0.782197470640583,-1.2918324836033872,0.46015437900376505,0.32850387232699374,-0.5206830862482011,-4.058107492964861,-0.8446069823350965,2.1883192799854405,0.0,-1.5534768926270504,-1.0199964650394655,-0.38344215441261686,-2.783822727129617,6.074412941396725,-0.962110548093026,-3.2217701853266014,0.8855166475792302,1.8171043215969538,0.6649965401877883,1.5428575603800547,-2.0099439106887313,1.8146572522662392,-0.12383922801846496,-1.0644963048732918,0.23258435088074758,-0.384297825564211,-0.06393854816117242,6.048176472044824,-0.40245784027669035,-0.753254685888544,0.4007040058348065,1.347309565848199,0.19443416222190896,-0.225528926775028,-0.048662679139297046,-0.05405910151981401,-0.11060726229093774,45.3043318277823,0.7551699827586918,4.3189938272954285,0.49863018951728977,3.5400499337017854,1.73305379825143,0.10374537684602407,0.8885016001700857
114,10894.18647288969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941319297640987,0.0,1.4935764333444523,-0.24719108248977353,-0.17574468243147692,1.2523860077793647,-0.4937638397381187,0.7218209868859502,3.5872402642442713,-0.12744256310022728,-0.3112682935162203,0.0,0.4548980229591294,0.0,-2.6830958828362137,-1.2651712991836874,2.577846210945943,0.5845336373063482,0.38357837298809555,0.505484818771746,-0.6200254901802047,-0.2572146391994326,6.1752760966528575,-0.7821994052179682,-1.2917833403828491,0.4601451126217264,0.32851482738480303,-0.5206837133809478,-4.058092791449804,-0.8444142898815902,2.188301053290958,0.0,-1.5531889356679434,-1.0197975355007174,-0.38338688684072036,-2.783238952139996,6.07481984979262,-0.9619624924899122,-3.2216473913684283,0.8855533465282625,1.817107315713796,0.6650082561780281,1.542845489501943,-2.0099505380409255,1.8146423214124365,-0.12384462412676515,-1.0645290750586662,0.23257216055027277,-0.38429994521572425,-0.06351376345789848,6.048594143377762,-0.4024560085354406,-0.7532547310273097,0.400708086922063,1.3473159156847114,0.19443201986533928,-0.2255313472350868,-0.04866319719801808,-0.05405973570673508,-0.11060268677618902,45.240981807859974,0.756275227023722,4.319704866050014,0.4986237771419775,3.540638084444042,1.7334009250343603,0.10377910359620456,0.8892168243266634
115,10894.186464012759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941200538661108,0.0,1.4935667174690197,-0.24719332842011218,-0.17574456044497067,1.2523821470872498,-0.4937662103825021,0.7218162788681872,3.5874915527985047,-0.12744191142969147,-0.3112626654195462,0.0,0.45489760194489604,0.0,-2.6830896173260026,-1.2651674810485274,2.5778291560241264,0.5845285290757202,0.38357284527000624,0.5054901857636018,-0.6200427865101351,-0.257238418149992,6.1755307394812045,-0.7822046512695513,-1.2917445603054056,0.46013892976627946,0.32852174655985444,-0.5206878619126338,-4.058120457464617,-0.8444779985979726,2.1883083854575425,0.0,-1.5531110391171778,-1.0196836939087353,-0.3833701830260874,-2.7827905045501335,6.07510788135134,-0.9619163980291231,-3.22181213717741,0.8855939195013443,1.8171305464156684,0.6650332795511743,1.5428480089639751,-2.0099654643884155,1.8146261624489948,-0.12385582139659042,-1.0645685828476192,0.23255980096015286,-0.38430422357345545,-0.0631602216319531,6.048861048583981,-0.40245701651112914,-0.7532577588557733,0.4007054998851974,1.3473236515199234,0.19442459216532615,-0.225531953421553,-0.048663247037629254,-0.05406193329395407,-0.11060936466603312,45.22334150288744,0.7565494157405663,4.318918245079338,0.498601132559584,3.5410403707593967,1.7332866072756927,0.10356412046816636,0.88973491752157
116,10894.186462629648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294113051429623,0.0,1.4935624450616631,-0.24719646789632524,-0.17574777801309585,1.2523812746157856,-0.49376837943544977,0.721812633659312,3.5875636947879213,-0.12744246417576546,-0.311261350569157,0.0,0.45489804466840345,0.0,-2.6830850387764267,-1.2651667102074808,2.5778241140480462,0.5845265589717159,0.3835648808140518,0.505490358261986,-0.6200497185191196,-0.25724544105582725,6.175604637121003,-0.7822078431647607,-1.2917347099196237,0.46013820800122807,0.32852382898382243,-0.5206908602653991,-4.058141944853146,-0.8445116193826568,2.1883213206302714,0.0,-1.5531432133363785,-1.0196555971426382,-0.38337289816997877,-2.7826352056142705,6.075199336324593,-0.9619374698317836,-3.221911251587609,0.885606292116635,1.817140405430753,0.6650433027733873,1.5428558381755855,-2.009975083371869,1.8146212379798836,-0.12386121094828238,-1.0645883093042199,0.2325562290877822,-0.3843069593975334,-0.06306122793431239,6.048944096831761,-0.402459255207699,-0.7532588300375683,0.40070341966973644,1.347325556302879,0.1944201861720589,-0.22553182754117032,-0.04866318781921432,-0.05406361364167696,-0.11061446089827769,45.22521227375868,0.7564425232674821,4.318517958914164,0.49860881082082986,3.5411639249306535,1.7329840785004935,0.10340863376532047,0.8898633377499381
117,10894.186462344163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941102259079134,0.0,1.4935628038855675,-0.24719723894890908,-0.17574984939635108,1.2523809590161499,-0.4937689380742118,0.7218104101320659,3.587582424305384,-0.12744335228032938,-0.3112611496273287,0.0,0.45489786160207296,0.0,-2.683085845883274,-1.2651647703213922,2.5778262997963117,0.584527417586177,0.38356459284463623,0.5054913807080255,-0.6200499915030763,-0.2572464113315092,6.175623093414073,-0.7822088037343892,-1.2917355578339849,0.4601378447800132,0.32852333588099747,-0.5206923896958345,-4.058146983174465,-0.8444954860380738,2.1883327667427785,0.0,-1.5531763847116256,-1.0196510262789893,-0.38337633190889814,-2.782594864929989,6.075221529547195,-0.9619602292318178,-3.2219262952220604,0.8856039706642396,1.817139050825793,0.6650407213508527,1.5428615571279338,-2.009977250351858,1.814622048180496,-0.12386358374420554,-1.0645938786223714,0.2325550374413347,-0.38430800813841365,-0.06306395046920311,6.048967311237327,-0.40246089302839105,-0.7532603043284722,0.4007018150660365,1.3473252186568603,0.19441771290828105,-0.22553153244671026,-0.048663085847471595,-0.05406464316402385,-0.11061638126526971,45.22672931510601,0.756344087899192,4.318545573484279,0.4986273918722275,3.541196222836269,1.732743847849533,0.10333931483120905,0.8898571188654304
118,10894.186462256874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941092423595317,0.0,1.4935635244173084,-0.24719779006845186,-0.17575118401738035,1.2523810347652211,-0.4937691586631298,0.7218095527443176,3.5875896992071192,-0.12744382720895747,-0.31126161339786595,0.0,0.4548981931933538,0.0,-2.683084630885473,-1.2651655658334051,2.577827716549905,0.5845271986477799,0.38356204541716227,0.5054907851561332,-0.6200495206225664,-0.2572454061704331,6.175630229391569,-0.7822089720552176,-1.2917382305580911,0.4601381283381634,0.32852292193884947,-0.5206929228510367,-4.058146989988131,-0.8444642415801057,2.1883383365206877,0.0,-1.5531938584550407,-1.0196493832097755,-0.38337751304864565,-2.782586682888778,6.075226901434496,-0.9619737870674755,-3.2219103506466067,0.8856000397417453,1.817135706667736,0.6650374532041512,1.5428649050889067,-2.0099780675385825,1.8146236994693696,-0.12386413100372012,-1.064595719523784,0.23255521838326537,-0.3843083647559657,-0.06308302210878793,6.048977129814154,-0.4024619087236625,-0.7532605520187228,0.40070132855305773,1.3473243473957766,0.1944168586278774,-0.22553145593750604,-0.048663059796558786,-0.0540652329172823,-0.11061680926338424,45.226502177891405,0.7562967262258827,4.318695988351974,0.4986441770592688,3.541200322541083,1.7326001582264778,0.10331402830193945,0.8898311378748244
119,10894.18646222198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294109229375322,0.0,1.4935644299779884,-0.24719754642051914,-0.17575137533339025,1.2523809654493383,-0.493768967674356,0.7218092403190312,3.587591908449996,-0.12744404348036764,-0.31126173551532105,0.0,0.45489811836135474,0.0,-2.6830851873337482,-1.2651653112071124,2.5778291437937377,0.5845276237993569,0.3835627360691437,0.5054910781012892,-0.6200486308393324,-0.25724483232183387,6.175631973575103,-0.7822087282941786,-1.2917398821347197,0.46013799493150764,0.3285224681680688,-0.5206930148888229,-4.058144678578265,-0.8444463992602019,2.188340646254895,0.0,-1.5531982886927085,-1.019648793494115,-0.38337754243282035,-2.782589610429459,6.075226874898112,-0.9619770992303966,-3.221896373818667,0.8855973773313827,1.8171331895341927,0.6650348205288348,1.5428658772770978,-2.0099774656543636,1.8146248862462655,-0.12386423253011451,-1.0645951694798514,0.23255516716093166,-0.38430830670610167,-0.06309591533322943,6.048979665619239,-0.4024622274148991,-0.7532609532867957,0.40070104072216894,1.34732392494093,0.1944165738300478,-0.22553141188722525,-0.048663041739539566,-0.05406549442279012,-0.11061670064499511,45.225787865340166,0.7562855495020567,4.318794924492216,0.49865201290665406,3.5411969970733117,1.7325513418189675,0.10331043785377748,0.8898154317518039
120,10894.186462162626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294109392465386,0.0,1.493565276304387,-0.24719742223533764,-0.1757515533827644,1.252380968760335,-0.49376878044577366,0.7218090882833672,3.5875941591143876,-0.12744418283301115,-0.31126201731689657,0.0,0.45489826117652166,0.0,-2.683084735585429,-1.265166021899054,2.577830082340211,0.5845274659269948,0.38356203184162274,0.5054907853696726,-0.6200477506131602,-0.25724398444073693,6.17563390995133,-0.7822083711822162,-1.291741877471062,0.4601380729454463,0.3285220746559817,-0.5206929178199587,-4.058141879119847,-0.8444242684280227,2.1883420617293274,0.0,-1.5532009623693295,-1.0196476737956142,-0.3833770402160797,-2.7825956980572664,6.075226196823597,-0.9619791370269752,-3.221878012071081,0.8855947933336044,1.8171304948928757,0.6650324591811598,1.5428667308481165,-2.009977017871457,1.8146262001870486,-0.12386409783493137,-1.0645946046012147,0.23255535446527237,-0.38430815467926094,-0.06310982439801609,6.048982425050737,-0.402462520320487,-0.7532609923768466,0.40070092122194206,1.3473233965748228,0.19441652940618498,-0.22553143777620654,-0.04866304574239248,-0.05406584542567632,-0.1106164578927816,45.22467244665181,0.7562759720956781,4.318910117961723,0.4986609963849965,3.541187582021353,1.7325078316835725,0.10330992940124864,0.8897983280704935
121,10894.186462013193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.294109837037847,0.0,1.4935669594176744,-0.24719686733181712,-0.17575150568973016,1.2523808428154275,-0.49376829079335327,0.7218087861431888,3.5875972316810527,-0.12744440416907257,-0.31126229402202504,0.0,0.45489824946583163,0.0,-2.6830850483867423,-1.2651664039742765,2.5778320894340205,0.5845277478954147,0.3835626156434745,0.5054909196642368,-0.6200459816764644,-0.2572428121512202,6.1756361304365806,-0.7822076113083435,-1.291745059705494,0.4601379238297541,0.32852126235499884,-0.5206927306046085,-4.0581361886614,-0.8443909130642444,2.1883445998965505,0.0,-1.5532039402278213,-1.019645932533303,-0.3833760775138205,-2.7826087761754397,6.0752244384803795,-0.9619803390540197,-3.2218499685260897,0.8855906395718364,1.8171261273143693,0.665028319832397,1.5428677536840776,-2.009975760166248,1.8146284291940717,-0.12386393056817548,-1.0645930215522197,0.23255539103770942,-0.38430779534973086,-0.06313184196591298,6.048985798409359,-0.4024628951922319,-0.7532613741532793,0.400700573917652,1.3473226556191162,0.19441642126239497,-0.225531463081405,-0.0486630448757978,-0.05406661803016062,-0.11061602971183054,45.22262385904279,0.756256030570924,4.319071562650725,0.4986748750788712,3.5411680467991795,1.7324478848099434,0.10331050361430019,0.8897721291822699
122,10894.186461625133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941106407393863,0.0,1.493569413189596,-0.24719617902845392,-0.1757514404379833,1.2523807197347296,-0.49376756666790295,0.721808425142011,3.5876018566722996,-0.1274446724436072,-0.3112628593758237,0.0,0.4548984723122486,0.0,-2.6830844107758014,-1.2651680152438098,2.5778345248813475,0.5845274874221285,0.3835619167173785,0.5054904892727272,-0.6200432920995322,-0.2572408528139048,6.175639668800162,-0.7822063796036886,-1.2917502843251338,0.460137930171467,0.3285200565870575,-0.5206922108875593,-4.058126713479707,-0.844337062048722,2.1883480668624546,0.0,-1.5532078699398828,-1.0196426828061267,-0.38337398564550407,-2.7826323907495762,6.075221280721198,-0.9619809759102627,-3.2218051343559932,0.8855846847904186,1.8171197564504051,0.6650223969356925,1.542869316394032,-2.0099741551743944,1.8146319252268945,-0.1238635111825521,-1.0645908175741359,0.23255564101578688,-0.38430715477193783,-0.06316539479540094,6.0489912556684065,-0.4024634641531821,-0.7532615520557084,0.4007001710524662,1.347321444260437,0.19441646830434328,-0.22553160200706093,-0.04866307331353989,-0.054068432362556845,-0.11061530721303048,45.218773836662756,0.7562054170414695,4.319282619531415,0.498697899149099,3.541128798213434,1.7323574448349022,0.10331231411623838,0.8897320160742028
123,10894.1864606222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941121144272105,0.0,1.4935737031226977,-0.24719471306343826,-0.17575098342147696,1.2523803843579062,-0.49376620688869055,0.7218077486471726,3.587608581447713,-0.12744511182232934,-0.31126357862036086,0.0,0.4548985827984638,0.0,-2.6830844254498305,-1.2651697916124334,2.577838873388057,0.5845277017909604,0.3835626158277618,0.5054904559319754,-0.620038623905026,-0.2572379174159054,6.175644258926798,-0.7822042723836324,-1.291758701234283,0.4601376437012901,0.3285179038750276,-0.5206913211556631,-4.0581086561014,-0.8442544186421223,2.188355177551833,0.0,-1.5532139782685763,-1.0196373383108448,-0.3833702030523705,-2.7826750318081492,6.075215410133361,-0.9619798443188858,-3.2217363324103068,0.8855752560818362,1.817110157447874,0.6650122738177374,1.5428715882690163,-2.009971153650453,1.8146377249265373,-0.12386290047330155,-1.06458666654699,0.2325557205772019,-0.3843060173470062,-0.06321858541438938,6.0489988890593915,-0.4024643171915481,-0.7532621941496308,0.40069936512635446,1.3473196005061134,0.19441649600807334,-0.22553187154365287,-0.048663129033754034,-0.0540728352401599,-0.11061409044258733,45.211206537500686,0.7560743722086065,4.319485784991886,0.4987355405977362,3.541058467085886,1.7322197612426178,0.10331615615944115,0.8896700330622377
124,10894.186458078126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941145372485903,0.0,1.4935800983169527,-0.24719261897239725,-0.1757502340784264,1.2523799545619094,-0.49376414387976225,0.7218068044626481,3.587618355658046,-0.12744573233038647,-0.3112648128939598,0.0,0.4548990164801131,0.0,-2.683083293469726,-1.2651734587603336,2.5778445852141783,0.5845274045408574,0.38356216986400415,0.5054898030646753,-0.620031534020476,-0.2572333852456186,6.1756510983114765,-0.7822012334324422,-1.291771874161793,0.4601374339954085,0.3285146062506521,-0.520689547160616,-4.058075858277701,-0.844130575148478,2.188368509904599,0.0,-1.5532239278279711,-1.0196278745287204,-0.3833629000698461,-2.7827457651848984,6.0752056161663655,-0.9619761718292676,-3.2216327907692683,0.8855617162952758,1.817097675092433,0.664996528845544,1.5428751904011713,-2.009967163418619,1.8146467236722836,-0.123861808108925,-1.064580679903849,0.23255592021243177,-0.3843041876278435,-0.06329796893373035,6.049010583831804,-0.4024656427443734,-0.7532627728715127,0.4006983461063457,1.3473167286424637,0.1944167801098843,-0.22553257016313405,-0.04866329359098812,-0.054083528215204645,-0.11061202779570588,45.19580082490347,0.7557406657057283,4.319459553881623,0.49879685972954135,3.5409394688116165,1.7320155847477223,0.10332487028627228,0.8895793059908315
125,10894.186451928814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2941183250526012,0.0,1.4935896460632885,-0.24718919718292579,-0.17574867845302342,1.2523792282683235,-0.4937609396137518,0.7218053560018037,3.587631217900827,-0.12744668885561397,-0.31126642661396986,0.0,0.4548994318776651,0.0,-2.6830826456613543,-1.2651776766853748,2.577852641757075,0.5845279895871902,0.38356373359522705,0.5054896795126707,-0.6200211341709616,-0.25722717484325,6.175659485347666,-0.7821973654812461,-1.291790741036324,0.46013680791041645,0.32850958596194985,-0.520686605346588,-4.058014234642211,-0.8439681168373897,2.1883969227885,0.0,-1.5532409330828851,-1.0196119661377794,-0.38334979837674155,-2.782855548379095,6.075190119361305,-0.9619674216983158,-3.221494171659682,0.8855431268692064,1.8170847717570564,0.6649712039707996,1.5428805583724599,-2.00996165428247,1.8146601184705653,-0.12386022744098428,-1.064571685551582,0.23255562467736224,-0.384301484819705,-0.06340891013266658,6.0490260880103985,-0.4024676020424053,-0.7532640899274969,0.4006969859899897,1.3473126753519808,0.19441720370046156,-0.2255340830370444,-0.048663664818524244,-0.05410882192363334,-0.11060859851416334,45.164179641924036,0.754926867842391,4.318534101499136,0.49889087269513976,3.5407628749312434,1.731742499069833,0.10334443309338087,0.8894591192511564
