Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_bike_stressJct,g_walk_grad,g_walk_vgvi,g_walk_stressLink,g_walk_stressJct,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_stressLink_c,g_walk_stressJct_c
59,11199.458604777446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0714686721029636,0.0,1.460123960342446,-0.2309605843810939,-0.14545447681653367,1.2036142105446472,-0.5380942221991911,3.8412915990998755,-0.1291237651493775,-0.3084249331454027,-0.025612273584756234,-2.7080807515560807,-1.1792241638992644,2.5459141604100433,0.5763059907775165,0.3613770340157513,0.48680172847180625,-0.5769590322534536,6.3113571699143085,-0.7658184750031278,-1.2407727145845435,0.4992083979004317,-3.438338518775436,-0.37188638227672594,2.449393191955886,-0.0915913694940434,-1.8027032642497378,-0.42868135917780076,-0.1223250847026146,5.982301834850204,-0.9113559034390234,-3.1779813980716156,0.9603159091244398,1.902627101868838,-1.5350199617074807,1.9522828387030802,-0.21034506353196053,-1.1482779482575802,0.18813004109012268,-0.186278747197334,6.03785494637402,-0.3415073951122063,-0.7520554926668758,0.48940569974827536,-0.2345402625695375,-0.05181854497949275,-0.12587734261577138,-0.11356791008145418,7.138747036512148,0.0,-0.3181192200833624,0.0,0.0,0.5257700980680471,0.0,3.9752033227605694,0.6935360838577322,2.1698235605021683,2.3903719437502136,3.4484760136827926
60,11197.898741859624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0673887060343514,0.0,1.453103596780171,-0.23352172574617974,-0.14926338554521784,1.2026422285341039,-0.5412556652451699,3.840529428756244,-0.12947349073859354,-0.3045386306106177,-0.019241309950536942,-2.693730472938169,-1.1871673154484061,2.523203218227854,0.5610173663086601,0.3457607722249259,0.48215523934746396,-0.5801068606955644,6.308423003755069,-0.7590287646983715,-1.2387936605448635,0.5054814812695272,-3.4228763198973704,-0.3998062866740032,2.4604571313435732,-0.08790884836165748,-1.9050196781277018,-0.4398965310049115,-0.16010417904085497,5.999994704637298,-0.9285734201028465,-3.2348339486014215,0.9856778574327574,1.9022775322387184,-1.540944812187064,1.9452472174239899,-0.21385246817692952,-1.1547889220611673,0.18776604339968483,-0.19149572465247583,6.037794582698705,-0.34404925826686306,-0.750626585590771,0.4952281668841777,-0.23260154376001368,-0.05120836061395623,-0.12674883099860101,-0.10930941443969128,9.9253630543235,0.0,-0.37511195856042073,0.0,0.0,0.6007305833908023,0.0,4.1073230428334195,0.7563970052570421,2.222668665829243,2.383755910117674,3.6808710664209485
61,11196.200893876332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0727987007111013,0.0,1.4526916173763658,-0.23046702163815458,-0.14527287672334033,1.2040292265083545,-0.5379087075655398,3.7303498388826077,-0.12810218619061772,-0.30698035202670626,-0.024925746080941537,-2.7009215337523127,-1.1804187068553578,2.527531810722708,0.5635812732071803,0.35231590894283354,0.4842508266437617,-0.5744782498535101,6.187173198303562,-0.7560131562289331,-1.240629557515431,0.4994021097207752,-3.441900520346605,-0.43525691486446055,2.4634302420664334,-0.07261988244044199,-1.9632662656424662,-0.46763288436901246,-0.1568942386995103,5.897660193224247,-0.9356571351062253,-3.3872645257229688,0.9900298290064471,1.8963044601980166,-1.537265025588956,1.9456477761590198,-0.21335862115638693,-1.153299041187893,0.1888528892537542,-0.18971120586709186,5.921062671520862,-0.34088573035313907,-0.7497209230823135,0.48609020699492156,-0.23138307317170717,-0.050747480243885736,-0.1247297311184525,-0.10445920456850508,13.153144436568352,0.0,-0.3997203357223944,0.0,0.0,0.6989957469722523,0.0,4.287491194368074,0.7678552027417875,2.187567123494772,2.54797830198664,3.7638320489944856
62,11194.79208263487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0737955541581108,0.0,1.4551463455084939,-0.23126848823766605,-0.14564345871934217,1.2046470304915813,-0.5355990573389693,3.54400187832105,-0.12639113252882472,-0.31193392878807635,-0.036432605917699305,-2.698923186651539,-1.1801204430179146,2.53747387088524,0.5653377969599376,0.354639186112248,0.48453620324698865,-0.5686758680174615,5.990762061272522,-0.7631287284048532,-1.2612430518156093,0.47324334818819314,-3.5133098736086175,-0.4016606131622691,2.4656370426689906,-0.059109458420990926,-1.961038596354742,-0.47759110128141913,-0.10999144124741567,5.723479997093827,-0.9275835890172471,-3.547773338302075,0.9764807489519508,1.895019961457458,-1.536545085349218,1.9463780427475412,-0.21340625236649594,-1.1517113300909132,0.1885942622757985,-0.18405422686903594,5.73148432906031,-0.33785482652535237,-0.7496461680521965,0.46661560169494365,-0.23360241554211963,-0.0511825338088897,-0.12098652939445415,-0.10157513456253199,15.303553852677304,0.0,-0.4119943857385594,0.0,0.0,0.7817273088019552,0.0,4.391216948941022,0.7628015204204612,2.1377037527734597,2.7267933021751136,3.603590880051298
63,11194.20176117105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0758681800397476,0.0,1.45906940230197,-0.2292167299173276,-0.14320518084606865,1.2046405029392464,-0.5319542824282412,3.447636030520314,-0.12661313975915783,-0.3169096447944373,-0.04614273215496034,-2.709390239647296,-1.1726240312969918,2.5576558355842853,0.5772223737877062,0.3671378114978105,0.4875232882567023,-0.563003191526915,5.8918480876092865,-0.7698170015437507,-1.2718903385137434,0.45964618345200486,-3.5637181140825622,-0.36778448650703693,2.4645922506969264,-0.05692653601130762,-1.9042024887807767,-0.47467114410169337,-0.06014927679520317,5.629864354517539,-0.9177334642955123,-3.710173216693026,0.9591744139311624,1.8984292503772613,-1.5280328926069546,1.9515955354062338,-0.21255956867553893,-1.149689825293919,0.18786710633925674,-0.17871567410787054,5.636732810573388,-0.3358928407803261,-0.7515561273934535,0.4535598623537037,-0.2349438848850625,-0.05158633799332512,-0.11763682248763983,-0.10092380442799588,15.978144317914493,0.0,-0.39743903744824843,0.0,0.0,0.8189468436085342,0.0,4.465538504835679,0.7377434745131368,2.0835220889017823,2.9433891366391625,3.450952767214599
64,11193.940252980965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0738991193539569,0.0,1.459528507766534,-0.22953607143066257,-0.14390816072115376,1.2035634173949616,-0.5316767971111415,3.446755219787114,-0.12722285477279682,-0.3180401659559056,-0.04747167490508187,-2.7114351610493603,-1.1713992009100727,2.56357079577258,0.581186878980891,0.36942444315432327,0.4874578297627382,-0.5619514453644604,5.893517627358065,-0.7726521632791279,-1.2769460219543853,0.45558183959634446,-3.5782254413200514,-0.3466038284789607,2.468214280965246,-0.06172026306636039,-1.877398389915197,-0.46219272802694944,-0.044968235311172534,5.634459606403756,-0.9172136674873557,-3.8425742189574215,0.9542586451023464,1.905197052221362,-1.525098310140134,1.9533757431662313,-0.2134951917884614,-1.1529839816581828,0.1867202088967141,-0.1782856493910859,5.642645287355943,-0.3372477862638986,-0.7533348108670821,0.45031129365395417,-0.23464120939918576,-0.0516009891369597,-0.11622368224949567,-0.09987430969639643,16.810277914520185,0.0,-0.40444099320773097,0.0,0.0,0.8503549685077197,0.0,4.552438374744978,0.7482865798116681,2.084728123346083,3.10227700842826,3.463569718406438
65,11193.490755664967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.073402568848848,0.0,1.4636584163090258,-0.2290576280992111,-0.1437022598227017,1.2030922038449219,-0.5324808471149354,3.5026137265156114,-0.1279633749152549,-0.31895040724873347,-0.04556198748044276,-2.7177990053295975,-1.173603857571665,2.573023997337276,0.5863435058407641,0.3728578058585141,0.48727539351756394,-0.5626264073296675,5.955864522579257,-0.7775084851442942,-1.2792583527365382,0.4563658359327628,-3.581221947450043,-0.3499003555928276,2.469157739243151,-0.06937709287315537,-1.818596242622221,-0.44726513935405954,-0.03854723677970069,5.691180946016107,-0.91682034861636,-4.061127465812903,0.9543323172248885,1.9107932520115796,-1.5228701984264792,1.957376105509876,-0.213958447354939,-1.1562365358099609,0.18645843026130776,-0.17886421322403773,5.707529834549973,-0.33959622008161894,-0.75425076448823,0.4496360010144287,-0.23403973069302636,-0.051521887068473264,-0.11345919743469493,-0.09801553550032215,18.382821979147433,0.0,-0.4060079430868238,0.0,0.0,0.9054893030319437,0.0,4.7023751555246855,0.7642215351073107,2.0830157067005124,3.4192443666849424,3.5327608729970232
66,11193.144978240987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0724913829392904,0.0,1.4665207151268913,-0.2288834955498175,-0.14392692253990455,1.203064224129024,-0.5339212037397774,3.5646382495507485,-0.12894255119746245,-0.3181427189215501,-0.04136033566305026,-2.7203596783090265,-1.176185517914485,2.5747821635912933,0.5857005411382324,0.3720370871025467,0.4864448599637487,-0.5649090706775922,6.022080839168076,-0.778129502784596,-1.2788704818762278,0.46221021881233987,-3.5654425428172236,-0.3880925756618241,2.4659766389189177,-0.07024008734396614,-1.7870874333179698,-0.45124971364608724,-0.052189939404174365,5.747807736144572,-0.9119852578052295,-4.1537747845611515,0.9614588572189319,1.9122898542407822,-1.5231728004593967,1.959158698030202,-0.21531925055478127,-1.1585740942855178,0.18623566048465956,-0.1812670367616077,5.773846770656217,-0.34176973936376426,-0.7544727570868547,0.4523766144383831,-0.23315040734458914,-0.051271504502333434,-0.11042618720039186,-0.0961021288943496,19.94171356328898,0.0,-0.40028747108255225,0.0,0.0,0.954351590366696,0.0,4.8417751420426365,0.7760812424766558,2.0795721081151495,3.651101351747371,3.6212609941366942
67,11192.772666771081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0728297299126468,0.0,1.4697546227061882,-0.228569502342877,-0.14367157587147997,1.2039790820230578,-0.5350862879453097,3.6482930749615314,-0.1289934514328796,-0.31695834086878205,-0.0369182648130169,-2.7224033693777216,-1.1788422996112704,2.5735757971809203,0.5832022135223746,0.37005141965516203,0.4862691399974259,-0.5668441560138102,6.107333903876136,-0.7756315686963092,-1.2773429055418901,0.46835027558303444,-3.541523440042938,-0.4498406461757987,2.4599733506101757,-0.06251989584234624,-1.7675803974657318,-0.46837551953693707,-0.07502108769611124,5.8174350076487595,-0.8987647892759655,-4.076137139127983,0.9662340035927197,1.9084198874182334,-1.5260692707880574,1.9605551930490324,-0.2158929960151916,-1.1585864569574416,0.1870402877688185,-0.18381601561147962,5.856321138867663,-0.342779993123012,-0.7541586385048875,0.45574326279970817,-0.23233888293035743,-0.050950806968115984,-0.10617616026851559,-0.0944582857341592,21.38941465847469,0.0,-0.3770424946612931,0.0,0.0,0.9970029897037938,0.0,4.96122033864442,0.7794431430012113,2.07226608456029,3.794323730711446,3.7088131743109876
68,11192.473867627828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0736861958541952,0.0,1.4702622053063636,-0.22788507570036384,-0.14278285302150084,1.2049997335064428,-0.534895447271204,3.707823202726614,-0.12872356480859462,-0.3163668962384019,-0.03550355960155925,-2.723053869702733,-1.177161429963464,2.5707461764518555,0.5815872240470977,0.36937075635702743,0.4871754602962725,-0.5655881674988926,6.16397051640399,-0.7696770960879568,-1.2756898000791446,0.471004791548854,-3.5255013730861853,-0.5003980939100581,2.455975279460962,-0.050776728946578906,-1.7825083163727546,-0.4881187080446461,-0.09187215644651621,5.86403347419858,-0.8819218897337792,-3.804821774478957,0.9639444514283967,1.905181052163957,-1.529475982517115,1.9604517779916733,-0.21699499491071542,-1.1587295257048353,0.18726665810219642,-0.18593594734303875,5.911926016469739,-0.34260314753114174,-0.7541172458503357,0.4572185430118817,-0.231275891413114,-0.05058566271864,-0.10210374625171739,-0.09300179155890194,22.583177874080846,0.0,-0.3512425389795105,0.0,0.0,1.0295477523850882,0.0,5.0489925902565,0.7817226439270074,2.073512011326015,3.7754679743632664,3.796793990591924
69,11192.242843371452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0752010955289852,0.0,1.4691913745198415,-0.22797397534482197,-0.14201569711047432,1.2066514580824694,-0.5340844588343104,3.7550152870773434,-0.12735054765692774,-0.316243899871106,-0.03696394981154241,-2.720185531314111,-1.1754039516165014,2.565810241716371,0.5803348935337651,0.3685033321315424,0.48887013345861985,-0.5629017656603773,6.2063544923427045,-0.7639124105768532,-1.2742023151205273,0.46813876523639875,-3.5213166229097923,-0.5211045482692032,2.4517387882755233,-0.03985823365710077,-1.8002861528782348,-0.4986329226637415,-0.09642834298214523,5.89927788058428,-0.863235113809816,-3.3358246601407537,0.9523613049126072,1.9019355457674008,-1.5346487281735066,1.958220127242973,-0.21772516679953624,-1.1577175763769072,0.18810422930768875,-0.1870438996323704,5.952851051519821,-0.3409197373420488,-0.7532612879698772,0.4570140116951647,-0.23141798284329748,-0.050555670899196485,-0.09954293567847808,-0.09334497190449619,22.511944243107806,0.0,-0.3155915193046463,0.0,0.0,1.0221948613897853,0.0,5.019610661484457,0.7763313166007464,2.088027976487011,3.551914247951858,3.833803930166528
70,11192.09017838179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0758953078256264,0.0,1.4663260842022772,-0.2283329789278494,-0.1418290309664298,1.2071339062665254,-0.5331253233217742,3.7405596573265756,-0.12661004829400554,-0.3168727919878064,-0.04029344000674912,-2.7174100623708295,-1.172628088297479,2.5636404721178767,0.5809416876433687,0.36909512960251323,0.4901979713964229,-0.5601953448831404,6.188475508217578,-0.7615984791097422,-1.272185388237914,0.46506500328152384,-3.529316306115422,-0.5027457729937416,2.4488137521391486,-0.03836163979728905,-1.8085035698870102,-0.48996570013537427,-0.08680213216485022,5.884317113801406,-0.8567883253192607,-3.114149080590213,0.942267809733593,1.9047428376779594,-1.536103908586129,1.955349401095569,-0.21937088095450358,-1.1594378124285667,0.18788295564046864,-0.1873802157035462,5.937118856022787,-0.33996563803897,-0.7528273983009744,0.4548965380382132,-0.23143640568600468,-0.050614317758789495,-0.09906499267182124,-0.09329379634892448,22.495711805845108,0.0,-0.30673442877065404,0.0,0.0,1.019059680483856,0.0,4.99624433726732,0.7842331038787111,2.113043372543235,3.395457564499319,3.8535311235404355
71,11191.928817863496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0761331818414372,0.0,1.4640882860597018,-0.22948547271451208,-0.1424384571888254,1.2074571468068886,-0.5327724138177528,3.7029174717160425,-0.12610206239400393,-0.31744709507138635,-0.04395068524475391,-2.713034761838903,-1.172612283230033,2.562189675106001,0.5811973962714837,0.369091657969455,0.4911459558480741,-0.5593666406764292,6.14988500686456,-0.7634432424692307,-1.2699662416101491,0.46103951703651375,-3.5401766038325544,-0.4582885452174874,2.4414842329540636,-0.04313341694513729,-1.7795656182688704,-0.4625294604613757,-0.0690455459362532,5.847097250908966,-0.8544827793324076,-3.0381588229274246,0.9306228891351854,1.9083460482100933,-1.5356902542817303,1.9518751239851762,-0.22058692112233297,-1.1604420890993683,0.18803068566035397,-0.18676391515339602,5.900010173161202,-0.3392347976398573,-0.7518940030337486,0.4524350598047303,-0.23255639777325868,-0.05099690531506936,-0.10000070032487375,-0.09432867858869375,21.735422453880563,0.0,-0.2998616110540241,0.0,0.0,0.993718513119806,0.0,4.908587018893439,0.7950434973860789,2.150990508607983,3.2566435291380595,3.815420442268517
72,11191.781762702429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0755434525793872,0.0,1.4644659565058067,-0.2305660536153881,-0.14361151641460657,1.2072719287220646,-0.5333458349917846,3.671303992884284,-0.1265158827132146,-0.31768495998585483,-0.04534794732623822,-2.709380428185561,-1.174461394938542,2.5630845549054087,0.5808033782237875,0.36857507904060144,0.4910527084141494,-0.5604075367840391,6.119775119932658,-0.7675381764823375,-1.269444381919782,0.4581751129663641,-3.544399383175525,-0.4177548209430979,2.431216412797509,-0.04946317394660044,-1.7224690974833383,-0.4244282408014458,-0.056590412908585755,5.812891247072404,-0.8523142045428214,-3.0361719455630767,0.9227498991530263,1.9098186254276786,-1.5336386784880272,1.9507853390690069,-0.22056888984279707,-1.1601393454411437,0.1881526954930669,-0.1855299790146663,5.870461895129245,-0.3395907704020854,-0.7515636771632903,0.45095946898783945,-0.2338703908296991,-0.05140825030993361,-0.10001951152572845,-0.0951577290454277,21.221657037909797,0.0,-0.2896049225907197,0.0,0.0,0.9741650049484105,0.0,4.831043263478294,0.8202668812598809,2.2104347333129297,3.2109847045357016,3.7764012092234567
73,11191.66769131194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0756013684790073,0.0,1.4676655156214264,-0.23016221903938197,-0.14358245102425654,1.2070511756014672,-0.5337976534982837,3.670825714723531,-0.12741378364199946,-0.31780981698688826,-0.044403921540675094,-2.7107209688199743,-1.1761400668103275,2.567366415434086,0.5816546009526496,0.36972662288126146,0.49069546144429077,-0.5622790848401933,6.121819257989771,-0.7709599733486926,-1.270648036222411,0.4580692864446049,-3.538599287964677,-0.3997537129899836,2.424903990243432,-0.05321693505840087,-1.6726110231083997,-0.39184755414743616,-0.05734744701375408,5.805732872166622,-0.8526814335801913,-3.0520143029606346,0.9185971595302396,1.9064708614257588,-1.5299196864675002,1.9535915268953787,-0.21856868148901726,-1.1574125184264408,0.18860619730396797,-0.1839253557957436,5.870866118574319,-0.34011084588389595,-0.7520715739280104,0.4508705313561832,-0.2347490665017064,-0.05162727905177602,-0.09939882893724625,-0.09561342939879687,21.058237643452767,0.0,-0.27750233058911417,0.0,0.0,0.9629209819155218,0.0,4.781802824496636,0.851610098332582,2.27562889753999,3.2429722889761305,3.7710491616285773
74,11191.537247372198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0757684551185407,0.0,1.472024928391203,-0.22888165112077055,-0.14284672122932265,1.2065969013755709,-0.5342933567293007,3.6835630606318865,-0.12862391170693024,-0.31758336798334663,-0.04174216536985675,-2.7148525837208908,-1.1783452762377291,2.572372195099825,0.5822859855599001,0.37107301962158323,0.490123541088335,-0.5650705475535434,6.137344178404448,-0.7739928319936816,-1.2727351570531749,0.46031862900226517,-3.526139748621666,-0.39313420463729404,2.421231262712085,-0.055080592023954,-1.6344465377561557,-0.362579758000183,-0.06747245773910329,5.8098271689022845,-0.855739431851974,-3.082641990959888,0.9158371185307757,1.9005259225788638,-1.525566140629968,1.9580579224065628,-0.2156480575592783,-1.1536808703045023,0.18920547840622026,-0.1822581747021429,5.88351748986283,-0.34074740803492554,-0.7530832573789547,0.4520050488432316,-0.23518411233538739,-0.051672848211608086,-0.0981465652430094,-0.09579705248580266,21.17398903089177,0.0,-0.26271660542079683,0.0,0.0,0.9566615222004079,0.0,4.753809959730178,0.8946920821527758,2.361218710896431,3.324449219277393,3.7823226490034454
75,11191.360618279565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0760173648324844,0.0,1.4758535699556454,-0.2271219982530207,-0.14163155303105737,1.205994631495749,-0.5346034947930645,3.6967502580562175,-0.12978721144484093,-0.3170597640593247,-0.03840698527159546,-2.7208389632600722,-1.1803394196463781,2.576643646141904,0.5827835571906989,0.37254731347991654,0.4895174504442024,-0.5679487198067448,6.153000738257745,-0.7758789861703813,-1.2749535946679125,0.464015836818458,-3.512697036642056,-0.39089216753101697,2.4205518179816536,-0.05474513804623311,-1.6176075406716768,-0.3380599723179074,-0.08315705671586583,5.814984788631478,-0.8608891315223896,-3.1127765283317763,0.9135557011004035,1.8937868634688848,-1.521398096753269,1.9626856194212818,-0.21252036404192215,-1.149944557262466,0.1898547125489004,-0.18088571151813487,5.895801089171973,-0.34127909160482994,-0.7542318591257463,0.453995424192152,-0.23508857757474602,-0.05154537930202282,-0.09609014254695597,-0.09577752897797831,21.553147905865487,0.0,-0.2433759600106491,0.0,0.0,0.9539035216711748,0.0,4.7466058479403115,0.953293039119134,2.478104309395428,3.4279061681380605,3.7970474747295424
76,11191.051988499215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0764003336619112,0.0,1.4782309065926975,-0.2249535899324264,-0.13988192466826183,1.2051940657848383,-0.5345729618457459,3.700697805867514,-0.1307571812399993,-0.3162403297808371,-0.03482157612618967,-2.7288557706216796,-1.1818006086864588,2.579663353671223,0.5834589528460075,0.3744512427764334,0.4888858229215831,-0.5705159681908886,6.158984051233644,-0.7762883285610378,-1.2771348936029534,0.4687984116623713,-3.5033688513771235,-0.3833953767228771,2.4231976021550135,-0.05173253343449476,-1.6239609056191833,-0.3122168991604939,-0.10364865119588994,5.812696548725296,-0.8688195469860598,-3.1488919080193076,0.9105705771918877,1.8869390312989216,-1.5173143896648622,1.9669040488105796,-0.20927826043442557,-1.1465467844350004,0.19058453430355535,-0.17986728299254917,5.898244920326666,-0.34158880039243905,-0.7553984659787267,0.4566789102914254,-0.23434006086116968,-0.051220504628358185,-0.09210308851026869,-0.09556291717834288,22.402662369553155,0.0,-0.20927614951095597,0.0,0.0,0.9546779583265838,0.0,4.763004167516156,1.053854988811214,2.68229216874956,3.5627638245561677,3.805880391150855
77,11190.604264902753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0767732986863776,0.0,1.4765199861212432,-0.22351889085456347,-0.13839635911171635,1.204551127195824,-0.5339586209255132,3.681251839996627,-0.13086728658128177,-0.31558248892363505,-0.033389542454430675,-2.7346638174868985,-1.181302132613055,2.5789600762078,0.5844259834123023,0.37607874461375207,0.48840858200624093,-0.5706916432416264,6.139698565045181,-0.7740171231839788,-1.2780034243583933,0.47148793733194916,-3.512368687332808,-0.3593564357045368,2.4293598102754466,-0.04675346219000835,-1.6589741640202496,-0.28952313159584997,-0.1187292850974171,5.7945183378801985,-0.8779747413038337,-3.1868236076605543,0.9072143908026145,1.884423565971027,-1.515210042940888,1.9679056265217498,-0.2076515270220766,-1.1457181907228873,0.19104428148499325,-0.1798664766476017,5.877855092638646,-0.3413489304712123,-0.7558521717428597,0.45845147747699794,-0.23302719750082976,-0.050799554446820404,-0.0861315495678901,-0.09525553236210561,23.760271073630037,0.0,-0.15695238871460643,0.0,0.0,0.9589600636197364,0.0,4.8008010105991055,1.200535791869481,2.9867283344856306,3.672975843791005,3.798021704776519
78,11190.096309450764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0767830740327826,0.0,1.4702601509659825,-0.22406485453190472,-0.1383396342483949,1.2044466364812232,-0.5330307754718449,3.640465728218019,-0.12981726005957883,-0.3156801576269905,-0.03587673713745356,-2.7323157760962005,-1.1783880885953308,2.5734667277991874,0.5850083748516536,0.37584337106544496,0.4880565906442739,-0.5673166001929928,6.096085408287724,-0.7693618224901382,-1.2763085614778868,0.46900975338525275,-3.5477369343710174,-0.31509022462110464,2.4357588511811765,-0.04310605071005007,-1.7103263041548682,-0.2742234194358906,-0.11767424345970422,5.765493380028326,-0.8861305242949288,-3.2204232548617964,0.9053800395595168,1.8895752712638687,-1.5162796911651686,1.9639274919661698,-0.20910897411587648,-1.1488566929032866,0.19088477028930703,-0.18109584492730343,5.8379924754642945,-0.34056198785081543,-0.7550659682178192,0.45762104696372047,-0.23171722913346532,-0.050515858412567,-0.07931651399581294,-0.09508516127471395,25.451357835271768,0.0,-0.08790131079594377,0.0,0.0,0.9638609212448354,0.0,4.838281025610912,1.3797861360355106,3.3672457118010413,3.682155133906333,3.781066471083862
79,11189.756540684202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0759466379313314,0.0,1.4637880255004583,-0.22657739902621368,-0.14022768897341606,1.2047882963761456,-0.5327869677053101,3.611084835047664,-0.128404852246979,-0.3163590088980309,-0.04029251610853175,-2.7211118794087157,-1.1753192249672482,2.56602277158725,0.5834217136097228,0.37245520714980085,0.48776187019335127,-0.5626898840977854,6.062029836870831,-0.7655236653079522,-1.2720898984350584,0.4632238809839209,-3.5911526511121767,-0.27639914287873923,2.4344239339373326,-0.04320660525110438,-1.7396980468997179,-0.2705420207744375,-0.10157505279470283,5.7501248235599425,-0.888823468815056,-3.208562561050046,0.9070700333770801,1.8993833986771513,-1.5195535250418188,1.957027905694862,-0.21307138323702912,-1.154225218013988,0.1902276356502503,-0.18279829895473146,5.811093594223696,-0.33999742071969474,-0.7535323887215513,0.4545685504499946,-0.23106800177862977,-0.050517949779222325,-0.07325791988193245,-0.09498078470765789,27.12311954096315,0.0,-0.012065466531007485,0.0,0.0,0.9712532324623776,0.0,4.861389524221041,1.5335767387679813,3.7030867061404265,3.5820032904932395,3.780323189893454
80,11189.6026265279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0746607856779355,0.0,1.4607105850281121,-0.22890976504731,-0.14250049177874416,1.2049799872881526,-0.5332271306632073,3.606751073009056,-0.12769152888706098,-0.3171222155137733,-0.043291497737287396,-2.7099482278653966,-1.1735395742560517,2.5618575601799773,0.5813637369041782,0.36870306880114895,0.4871978349019357,-0.5602630684308473,6.054719050895335,-0.7644268502792005,-1.2691822445182,0.4584520920936904,-3.6199687253854953,-0.2546519495885486,2.43076258587791,-0.047844876634200714,-1.7457970003119205,-0.27289768588130137,-0.08703872599304842,5.756362603279546,-0.8925681275487309,-3.2360276007202247,0.9127324185125472,1.906421263824506,-1.5215424108417073,1.9529442597829996,-0.2159511029508287,-1.1576550499777623,0.18943917674924643,-0.18370798610415345,5.809277267697605,-0.33993519197500227,-0.752574164899966,0.45195789930460606,-0.23121011724627996,-0.0507036889177481,-0.07023054694426008,-0.09512142176706594,28.282726234734263,0.0,0.050329823399772836,0.0,0.0,0.9720466314484806,0.0,4.850628713473285,1.6340932930992045,3.931195972682217,3.45758020928211,3.800949588160455
