Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_vgvi_o,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
51,11020.201198389486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4025328709105833,0.0,1.6911153911828314,-0.043338264785397464,0.030325981611025052,1.2565591669115377,-0.5544876120820519,3.0473346640163146,-0.04931289215292871,-0.3280998031597941,0.0,0.476064014256998,0.0,-2.9531801161279505,-1.2104259379554483,2.667559874080393,0.573970922466906,0.38033179765102293,0.44885387191666765,-0.6926178760516105,5.610410021523441,-0.8667067541197688,-1.0501852755859646,0.6413780763909938,0.30274670505710366,-0.5329793150393949,-3.588319697409171,-1.1269014628316851,2.3245451354092466,0.0,-1.7945189039086948,-0.6678053527831154,-0.18352523135493518,5.178383822756154,-0.8839993154049661,-2.1948222375414357,0.8141201283591039,1.1781854273961438,0.3004377834968402,1.2120852581671733,-0.9396663705845668,1.849602972042574,0.029966261991613438,-0.7000703073260134,0.27863631567370484,-0.4030585943929018,5.343502488700307,-0.31310712227929655,-0.7286086635056311,0.3653165071389073,1.2669075246188177,0.19894003007746838,-0.2259749164603479,-0.047425785828479436,-0.20147465634660294,-0.12417692143146612,2.641892060354368,-0.5873900880808497,0.6822511431038798,0.4699309531202224,1.235017031327585,3.6660839647615697,-0.3603297617551877,1.2125603558792735,-0.7324539022688971
52,11019.593010817294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3706045639727524,0.0,1.599302957439594,-0.08811146172410492,0.04670138748891378,1.226438267192183,-0.5627009096518871,3.032313825922617,-0.012135525752598193,-0.24757660475714627,0.0,0.48441757039787264,0.0,-2.8625327183392093,-1.1457217858025164,2.7137604790572016,0.6621830356656939,0.5771165654783484,0.32956575656842596,-0.6655825747500324,5.566907849824422,-0.8534096735217827,-0.9110695400712386,0.8573898913097165,0.17096234437184035,-0.7929408046549318,-3.826910352989981,-0.43362811720466965,2.6532596371637625,0.0,-1.3120047995534099,-0.8319099978967034,-0.19334097796967262,5.205788478536453,-0.7803949600321766,-2.2661207287197236,1.003976983592275,1.4325835008496481,0.3611998487472556,1.3483894673564354,-0.7805054330701131,1.6408957742778547,-0.08649144609835721,-0.7574177444379546,0.21671905390877483,-0.4366716908181675,5.356162459424576,-0.2752581907716857,-0.6323421897471989,0.3443466379226176,1.2877896399986644,0.1355344812237913,-0.2231160055245418,-0.046089855789029306,-0.2063508377423847,-0.12487908910308093,2.723412624040914,-0.6158180097282707,0.9924292494213182,0.4354897952971734,1.239317814097504,3.735806086567228,-0.33517168451183854,1.3653281898781366,-0.7577507529725989
53,11011.292510873038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2721717311326903,0.0,1.5542300863760319,-0.1418376870082463,-0.012931145463990629,1.1902875553782484,-0.5743909489318108,3.099031990002349,-0.04543942822277858,-0.27886207959828263,0.0,0.44723879390221266,0.0,-2.8290986140567433,-0.9919760758007505,2.723364196847753,0.6367887782189063,0.5314287891727465,0.35607147436225856,-0.6227441063467821,5.585015587675575,-0.9632456332661131,-0.8890852211289857,0.7915162444209198,0.18766860717539,-0.6670173193654909,-4.079386496403515,0.07991887796345765,2.5254564092948284,0.0,-0.9051242738166889,-0.8038075927777502,-0.20971285928392053,5.307270445110869,-0.6733421575690071,-2.3238208982330515,1.0463941557184855,1.4965105024606133,0.5892953462456566,1.3644252514515818,-0.6948940152180716,1.6679504998328851,-0.13119783174068722,-0.8244919023633879,0.23582561592030943,-0.4090000477218866,5.389732730775459,-0.3009911284311236,-0.6394954901965113,0.40965245074124407,1.3070216470071625,0.18851545365653577,-0.22314463249535335,-0.04627184460582153,-0.20635024952203057,-0.1243606946008274,2.7900390183769406,-0.6328823880177562,1.2123137712701406,0.39918961620125476,1.273199009435103,3.762087578323711,-0.2737498788314299,1.3637928054791475,-0.8206673360220261
54,11010.3613300299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.194214994623286,0.0,1.266997344856041,-0.2745360604266142,-0.1186204511828431,1.225827668933785,-0.6105493728283194,3.180539733924025,-0.048816848739312156,-0.20048069620863146,0.0,0.5125679954181653,0.0,-2.9025906985457017,-0.7993337750970125,2.3710708187067295,0.562219126483989,0.5214270387054919,0.5646557678284894,-0.5615334818226597,5.68517176409151,-0.7475813386837654,-1.1551887994281076,0.3018090269340104,0.4768171712986162,-0.5971909634233104,-4.700670936578073,0.489252218019292,2.5518054999292326,0.0,-0.7717908295338765,-0.6469015398695579,0.26889163887458245,5.698606144938844,-0.4501597859829349,-2.46195625603008,0.9107656153316045,2.0013922951123444,0.6719557359126151,1.2712266552824263,-0.6172585933827192,1.5854430982595373,-0.11035233321058777,-0.6277882586936193,0.2923067555331247,-0.3045339023218526,5.480258216928223,-0.30011984998108243,-0.6626750143056546,0.297520106764702,1.4422569838457915,0.1949495360082823,-0.21746545049176916,-0.04586270501581379,-0.20168088493426095,-0.12443431858944784,2.9434824477831696,-0.6411451297551136,1.1731735796078007,0.4219707112636987,1.2780754050546836,3.7519723132695684,-0.28971054824481457,1.2881474200266156,-0.7908469729625102
55,11001.683366330657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1895058948839392,0.0,1.283944028630977,-0.2769000634133886,-0.11559349464239689,1.2464021120112734,-0.5976068694397255,3.2103917514133076,-0.0803127013472788,-0.21095563657861785,0.0,0.4522035055660174,0.0,-2.8770466277648086,-0.8917425115148192,2.415212428882157,0.5838986841278545,0.5396477478635708,0.6017361442762684,-0.5240762865323898,5.7282306063729465,-0.6246191953602789,-1.3603319776962277,0.2752741980525793,0.29235373190084857,-0.6948688061632946,-4.799124371549444,0.35630244973957104,2.4865111800908744,0.0,-0.7712623516388163,-0.4311862332763732,0.36916308166412237,5.666609597794993,-0.4920624235946569,-2.458300348533348,0.6316788993029934,1.9110446226644924,0.6973902628557342,1.3060284091463965,-0.6101515253848069,1.6090667638328844,-0.12733838640528936,-0.6458908946209493,0.3114672114467637,-0.2876186431015839,5.497232861731238,-0.2736834919865935,-0.6026941739688059,0.27087344010635067,1.3549936379278622,0.15213123670519246,-0.2129188266089534,-0.044209307545762314,-0.19365022805982166,-0.12457854962485608,3.014110760016893,-0.6362660968131327,1.0609338028093669,0.4035778633380336,1.286003322113967,3.7048205690068765,-0.2643902149990351,1.336947695783932,-0.8142771520271942
56,10998.380509438679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.189486626329147,0.0,1.431537121569614,-0.2462533833334063,-0.08605626547281772,1.2338657569826004,-0.553046595412651,3.1980642632954965,-0.19762720329579542,-0.3029550348172615,0.0,0.4677305008138311,0.0,-2.7793852173798737,-1.0061402406775548,2.559899685427234,0.6297476648632697,0.51930318203618,0.620823733809684,-0.5766982752313734,5.571602481970118,-0.9904079202576392,-1.7754267683789666,0.43223747746223706,0.534365620163471,-0.49146530322162196,-4.198207631715925,-0.30886864936743186,2.6939135378736223,0.0,-0.9748890187634167,-0.7318343953263295,0.11434640814684283,5.3572596156562975,-0.7853635664721392,-2.3557766129888558,0.08932789610659897,1.9427877241742115,0.3578068118090272,1.3768358415941695,-0.6962927830460022,1.8016361093194568,-0.14498170303615604,-0.7009356702260361,0.275186158293234,-0.33736656614191424,5.431428626470672,-0.3954833557161738,-0.7312084361821957,0.5745966922516361,1.4692689555558454,0.16704612908227773,-0.21271661726839752,-0.04467933457781795,-0.19622375458775018,-0.12579725572855155,3.1614586552142843,-0.6110058754494909,0.9429811175708177,0.2899086037279674,1.3894846247500623,3.552006249502472,-0.12150514672672838,1.400494162102618,-0.9577840268160029
57,10993.960883121266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1250163731118938,0.0,1.48085566421817,-0.2681948436446953,-0.14027038785221108,1.2037916332178469,-0.5647119929968226,3.169675543804846,-0.22552738415976842,-0.36465745559850654,0.0,0.4559310013582583,0.0,-2.755228329153796,-0.9969055575463435,2.6621752455805447,0.6088656741952321,0.44006648568561535,0.6080895640327442,-0.566285806738133,5.5915183669679065,-0.9451882608901069,-1.8216985568156001,0.437608987346141,0.5014263515191288,-0.5162049459634065,-3.972411963060724,-0.459437910605353,2.661504861522646,0.0,-1.1284093675273232,-0.9512021719036383,0.007900170778439436,5.342594832290836,-0.8042207286551102,-2.346126901413882,0.18912884829772167,1.908919068561261,0.33704257385116265,1.4024128280018087,-0.7236307367241966,1.9254533503539533,-0.1415083620065567,-0.7361894286508386,0.2620377446516214,-0.3110446032298649,5.403479117478987,-0.3861156153908678,-0.8329289508080403,0.3968697115398413,1.4741431329966812,0.16302499487658512,-0.2097791866943728,-0.043834945567552394,-0.19730487370902303,-0.1252519931686625,3.1935677493701675,-0.6080116005741227,0.9464700509731312,0.2850649142025203,1.400674223758511,3.5188349514032335,-0.10313850971749651,1.341278959426357,-0.9769163639731561
58,10989.971753764208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0898439983383135,0.0,1.4543415538510756,-0.2843732371012331,-0.1727545672726571,1.1863653017549987,-0.5868213668199018,3.203210942208871,-0.21004697648405476,-0.33716523463959924,0.0,0.42741033803923134,0.0,-2.7216663020569256,-0.9973216296153123,2.690482888086754,0.6412425035073087,0.42926086428049054,0.5841338929855879,-0.5992087900777847,5.621712496259726,-0.8608642017411969,-1.8033038456874688,0.35369432803204226,0.4243505452342541,-0.5276706167539281,-3.7873146010666185,-0.5810300948266124,2.5764311786224687,0.0,-1.3644348743054626,-1.0759139812863763,-0.120966199851163,5.348630851874216,-0.767195156268249,-2.365800243170483,0.5060355061789622,1.779718492626905,0.3430335489007516,1.4375305256524382,-0.7461330041883676,1.9345062515499698,-0.1250260257741223,-0.7247240372712389,0.24673882967187133,-0.34667185850853227,5.443457039786768,-0.41688881542497863,-0.8113891749287488,0.575814355414205,1.4126429949940151,0.13814068305891325,-0.21015273055025313,-0.04421599732179006,-0.1990345494790979,-0.12566548227829347,3.220445810511809,-0.6053254414525231,0.957363836122641,0.30510192072236925,1.3916900671000105,3.507360679616974,-0.12224492835104261,1.3082464453127947,-0.9566534203252339
59,10987.654021203112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0962925765627527,0.0,1.3248467933334023,-0.2796728133491062,-0.19384838552680134,1.2209963954014282,-0.5964477075787792,3.254920083294471,-0.21881036761041534,-0.33982107762040875,0.0,0.44035338938065394,0.0,-2.791840922829737,-1.0065108012452058,2.520651711052424,0.6647270615681572,0.39795384760545355,0.6344182657488067,-0.5745503821161306,5.695905811425359,-0.8743167029298795,-1.614137801533052,0.3725646263611009,0.4595693292997678,-0.514486222064251,-3.5916969737138005,-0.7760387880683681,2.206988451697609,0.0,-1.6528014316973252,-0.7888864657949131,-0.49203796560604074,5.36862207102159,-0.9672320601199902,-2.4348484030777002,1.1409385425818843,1.6067320764829973,0.04734955009454228,1.5264038704841147,-0.7716326136917423,1.6617301571669751,-0.17000736991015802,-0.8758157754802238,0.2743884277571894,-0.41756046362981086,5.487784331847996,-0.3871312481066931,-0.7531876625981856,0.4705674434400133,1.4190761671695216,0.1274319394361123,-0.2166751893600659,-0.04527989351938725,-0.19701844257208445,-0.1274591102568674,3.2698963597015656,-0.6050310391780037,0.9826757300130018,0.26462084085009785,1.4197536375577362,3.5391583619408817,-0.08176146539764352,1.3793501045556789,-1.0000576419141698
60,10981.74297595037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0426390765495572,0.0,1.267220499382823,-0.31065271806532196,-0.24752297308897406,1.1991529997831096,-0.604119417081471,3.3215102584828933,-0.22314063115104263,-0.3232557079231084,0.0,0.41740616091242183,0.0,-2.691497746014076,-1.0156392956853955,2.4156510569865612,0.5711705966343257,0.27865887544925494,0.6063326531142532,-0.5947251132228032,5.761731757278565,-0.8814692561173814,-1.3411718403228094,0.465150666411846,0.39010346636120613,-0.4998208944325435,-3.6015842963646985,-0.7903676108121837,2.2007495411955675,0.0,-1.7023423013347434,-0.762344739757034,-0.35168318649508723,5.344642449853849,-1.2030144669742504,-2.5250793117331907,1.0923324250866238,1.6207641322715367,0.23628535920483051,1.5546350881447026,-0.8012437495974112,1.6284257081964038,-0.16727840995321333,-0.887608987123258,0.26321338266290434,-0.41536715449092193,5.568610569163616,-0.3950304797249968,-0.7204293110891125,0.4647238233453146,1.385057607829628,0.13928900265801417,-0.219340028622201,-0.046664519668012945,-0.19726756397215803,-0.12813451496753359,3.301394878605766,-0.5928376457102201,0.8749101317521548,0.26163503904515506,1.4387031912623527,3.6345632465928737,-0.077304521785241,1.3339074224754677,-1.0064286803809435
61,10977.000323127795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16050693256101,0.0,1.4256295139235062,-0.2300908734707816,-0.14640124492403572,1.2394466624000913,-0.5812962981431432,3.280320671593209,-0.18361700044560367,-0.3519728564080724,0.0,0.4232667037663011,0.0,-2.6170139162155426,-1.3860529739323375,2.3974622517751607,0.5079815024988558,0.22616557074204735,0.5444684657961296,-0.6145049581741155,5.755822344786366,-0.7729223359112392,-1.0593240844539755,0.34825943525542746,0.3724947000433133,-0.49428803850783143,-3.7700235633664843,-0.7905066721336225,2.2301335476333914,0.0,-1.5284253055613195,-0.7339700206983696,-0.4235195082559537,5.359686031313885,-0.8454419499023533,-2.6375082179124085,0.8134080269913333,1.649563055210516,0.350592373490899,1.4940199781647046,-0.8514630709592206,1.7384367738990762,-0.09319346961595663,-0.814971117222578,0.26116458239855445,-0.41336928881216145,5.552558871284069,-0.3964296054396286,-0.7956159775885281,0.42025185544683347,1.3614841639023672,0.139522089923226,-0.22582378178978707,-0.04857305952795428,-0.1986052738667259,-0.12884000954233837,3.343562806052197,-0.5970700167576141,0.9445675891848123,0.2755091345577495,1.4137635363433572,3.849830299655645,-0.11051026127735805,1.3353870316137006,-0.9707614984473787
62,10973.458093554882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1859199388210568,0.0,1.4192872505316647,-0.20500380587421982,-0.11900140523573635,1.2212420248690514,-0.5643065183333041,3.382844702049942,-0.1634139138436011,-0.3389004365286042,0.0,0.4049178012771799,0.0,-2.6505297338231797,-1.2627275993365479,2.42512359012988,0.5637349387803862,0.29644884422717044,0.48860073049524333,-0.5897537561042513,5.845962074737557,-0.7590309572897506,-1.1801137004955198,0.38734344555929534,0.3129941673570033,-0.5121981141925477,-3.7630331785649007,-0.6858720967432634,2.1977777599780084,0.0,-1.3357740404539458,-0.9047067397801587,-0.2831314520032421,5.531011633594213,-0.7594130404277905,-2.5052810189232524,0.6879949005243938,1.479701169544665,0.2413405984644475,1.502979303240051,-0.8623602514581581,1.6949663082897821,-0.08439414077748592,-0.8109938607601376,0.24011690971477168,-0.40363286752235483,5.649693119208147,-0.3879563171284254,-0.7775505325112735,0.38532482015571856,1.3042715289187246,0.1265186875471118,-0.22539227924482083,-0.04870564629453404,-0.198563160998006,-0.12784274963325165,3.3768201568959846,-0.5944186511088281,0.9737425514665349,0.2643992368262606,1.4238661913350665,4.165803755205308,-0.1081906990265505,1.323607003330816,-0.9761536290198336
63,10970.827234776965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.206977813936476,0.0,1.4974431619351716,-0.18621494617896464,-0.10456517128749353,1.2327995893071462,-0.5569708742946398,3.343936469169938,-0.16997827624381523,-0.3518760240295271,0.0,0.4083501308708188,0.0,-2.6924351830291617,-1.2206537268144326,2.562167902181379,0.5900746874015557,0.34230036827703625,0.47798913411326505,-0.5966940199657504,5.822424420399149,-0.7652505019026178,-1.3024888400493775,0.4425974528235529,0.28742596698285844,-0.5079650807598177,-3.882987526899781,-0.543898196657419,2.3117173656774836,0.0,-1.4468300697887302,-0.798299773407816,-0.2543118123788409,5.492256187614902,-0.8734700527480329,-2.3895093763544457,0.7979242473730838,1.5424468349265974,0.3825673429474487,1.470738073455255,-0.8406899006651422,1.7994792818352525,-0.0654307692955595,-0.7720561086169859,0.24973984851819275,-0.38511663856864214,5.6187388229281545,-0.4108999647510287,-0.8086162171157203,0.3905246465339703,1.2955491161140917,0.12499357279234712,-0.224451887345467,-0.04804711356296235,-0.19702692530620505,-0.12679175281287378,3.4271611738307395,-0.6009534143475989,1.023211727064353,0.23916823378193147,1.4446651777665591,4.420393957127669,-0.08993209350061136,1.3132345042670268,-0.9962556132000554
64,10968.630755411648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1675425802906885,0.0,1.4354491711455548,-0.2261128139696938,-0.14595858688172852,1.2133628502965603,-0.5702001038063158,3.4645778429155505,-0.15878176083368167,-0.33289166093056116,0.0,0.41275442299651893,0.0,-2.69107075966232,-1.1556037539153807,2.550457227509448,0.5640210133061815,0.29394876940668957,0.5061444081476811,-0.613263839696904,5.949651354457819,-0.783712550090587,-1.273122774762399,0.475097364533498,0.2675467446422797,-0.5762618013295883,-3.981218024956558,-0.6109224348292281,2.3814139456945016,0.0,-1.3767363161089705,-0.9072853698842523,-0.11062126269998457,5.653598875530606,-0.9237306924902872,-2.540530004087067,0.8080033927894639,1.6271822458432215,0.5174581864525185,1.4221740629689543,-0.7763535910532092,1.8158000362608786,-0.06041464012696641,-0.7229666871379463,0.255503168055574,-0.3642851407412103,5.72163542677316,-0.38506136307347116,-0.7627894766227167,0.4337720829035435,1.3074327687553102,0.13114837620480624,-0.21871316481261777,-0.04574447283881218,-0.1914254265637339,-0.1247246022233637,3.7669023715963634,-0.5910740485268304,0.9362816537352388,0.2093714669888914,1.461035198622631,4.698075155970651,-0.049885222409731686,1.2857087223708505,-1.027078697102245
65,10968.082151870254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1477235708319502,0.0,1.4217955668904638,-0.23726748107846898,-0.16924745291941826,1.2106085168836378,-0.5813510010220087,3.4830455075244537,-0.15839900639528987,-0.32932019925972594,0.0,0.41489359526889374,0.0,-2.693542266986767,-1.1271409822241392,2.5577389538860675,0.5721936561951627,0.2881167339980706,0.5105355974805532,-0.616920973862549,5.971744511058405,-0.7806878399267196,-1.2600645102908719,0.46910634528469974,0.27036283137743555,-0.5806163042447569,-3.962886487435156,-0.4813372385915154,2.378669920578118,0.0,-1.5488192966208423,-0.9063739831753931,-0.10420344036676427,5.671927249418413,-0.9031196098026322,-2.606132562622439,0.6855692709835572,1.6114901768400258,0.48692911444517123,1.4585223248294164,-0.8386739154597095,1.7837316418616393,-0.0836785264671341,-0.765344140889133,0.24973638157608302,-0.3786972640039028,5.739355134660153,-0.38606997552884664,-0.753854888299293,0.4365457104777874,1.311675703943951,0.13014014082711142,-0.21969256744741092,-0.04594154649574293,-0.1912199308678941,-0.12447750816641687,3.8797362619718245,-0.5963484976524998,1.0027548362629806,0.19981098520889407,1.469432929507969,4.831970714241656,-0.036623342698688645,1.2435214814223572,-1.0391352179487356
66,10966.515373275448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1414184108204402,0.0,1.4364538477840179,-0.246995436068471,-0.1756092225681923,1.2226205796086869,-0.5951617007494081,3.581043926119671,-0.16339828834193615,-0.3312120904145881,0.0,0.41500784906990773,0.0,-2.6133118303529717,-1.1300752390754092,2.543370559936666,0.544328736254923,0.30121757929659987,0.5174892530843801,-0.6111293945154838,6.0437731657037155,-0.7969049192309731,-1.329005035049,0.44809383922165147,0.2759635674900931,-0.5510076635667511,-3.9790145903069947,-0.5111516019926127,2.4166500931839026,0.0,-1.536789948870421,-0.9445369373341198,-0.11793842264858131,5.763497539583805,-0.978452648405932,-2.8022737715684096,0.7543305075325603,1.6691311043865744,0.5080268708427518,1.4815080403246268,-0.8312042253694434,1.8007853739496953,-0.10130996792593004,-0.7955187895215405,0.24180126366612809,-0.3718230126003975,5.854752964448999,-0.40405717163098814,-0.7716372363567189,0.4258907308019475,1.3102462157975845,0.13453985807635496,-0.2278161096026057,-0.04932468944191114,-0.19222589608318688,-0.12596083339388905,4.339100659448347,-0.5845562585059237,1.0112715698823997,0.18392968858133635,1.4461702236986016,5.349179386990162,-0.035156699108611605,1.2386481006663652,-1.0297420701851943
67,10963.747826288487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.160381569428499,0.0,1.4459454484029228,-0.2364969012446291,-0.16484186620200553,1.2382715384653646,-0.5879075106128412,3.724435578711282,-0.16531643458218062,-0.33466109473713795,0.0,0.4250459821570872,0.0,-2.6317733396255414,-1.182001576935065,2.5266791559830866,0.5527957216809707,0.28343264288425457,0.5094045041112085,-0.6262823233463822,6.195832367879223,-0.7916661808573555,-1.3249910067095472,0.4639091692673501,0.3120071737056731,-0.52602657708481,-4.052097815836818,-0.58709217922339,2.399522195762076,0.0,-1.6210867663826094,-0.946997357249882,-0.18347659647718262,5.9691099777285315,-0.9303504688141817,-2.719435605855943,0.8222177767274031,1.7245615050771779,0.48582359121331853,1.5092253054340676,-0.9099594715562824,1.7988096768667,-0.09910458534213984,-0.807841147847711,0.24102867319434781,-0.394411516146108,6.023468016479228,-0.4111327904287953,-0.7754969531375027,0.4277511831344642,1.3293390960960947,0.1437588009630569,-0.22790145464143827,-0.049011078094056415,-0.1865282504594692,-0.12516400298881725,5.05966487516559,-0.5729409815067984,1.067496817565089,0.1927037478065997,1.4370705205212713,5.6137695143839785,-0.01726229807349107,1.190464337040515,-1.0295109678584293
68,10959.74600851699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1852008182924774,0.0,1.4621066914387033,-0.2189658912261299,-0.144798216147461,1.2449129164591357,-0.5811481197403425,3.9108509464861765,-0.15900091443411943,-0.3510175530786133,0.0,0.4359801563208349,0.0,-2.653050020090523,-1.2246616960353045,2.5415335921579985,0.5556385751997326,0.2752710537097659,0.5043516231529546,-0.6326872380659221,6.396534521319534,-0.7994483084297764,-1.3220443268190627,0.45145969014350257,0.32101429430104533,-0.5330464589400552,-4.090755833587533,-0.6105341471606901,2.414950409721537,0.0,-1.689856265815244,-0.9679182478530831,-0.21015539038431555,6.175260444590822,-0.9638147622721144,-3.1771600496497143,0.8939492092326491,1.7352649409714502,0.48480001347231083,1.5014515914071653,-0.9340756690409147,1.7995001308705392,-0.09223581417438247,-0.813930751205703,0.2478388998214897,-0.3972412506279646,6.199946056441623,-0.4044446402050931,-0.7935547614063458,0.4229368583161358,1.3242712433903616,0.13531813226631173,-0.22964223859100183,-0.048957422608272065,-0.17941830314331259,-0.12325037466880914,6.075814226644453,-0.5566036994635521,1.1469254043408648,0.21793923657312897,1.4033771013564593,5.809163620476305,-0.012016683238660994,1.1644639032894357,-1.0062280959573724
69,10959.352188312308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.187826904830274,0.0,1.4664974812407967,-0.21739415084943794,-0.1416608261156589,1.2429689566647026,-0.5793077763821535,3.9676617072005462,-0.1584798739822948,-0.34528214355293485,0.0,0.4353723150721443,0.0,-2.6685527801880227,-1.21098408178912,2.5566536012859853,0.5637904516008301,0.2871275776868218,0.5093487178651585,-0.6289037359399671,6.458647586069052,-0.799807182175779,-1.3074348406765544,0.45694908377230675,0.32190734823058165,-0.5387738896781984,-4.119134583433589,-0.5995978432959448,2.416537434630826,0.0,-1.7094826825791811,-0.9763289096616152,-0.21049993986983367,6.252858017768917,-0.9641219312625826,-3.1598134831573153,0.8927659591212671,1.750958373568699,0.5024110251050334,1.4965569266593508,-0.9323088259219798,1.805042940404799,-0.0901974938390312,-0.8114047432631167,0.24966036145672715,-0.39616840283386323,6.256441036914611,-0.402435795351954,-0.7879448843915473,0.4234550659944621,1.3255314801101097,0.13328060473836875,-0.23016718091256966,-0.04911932200792585,-0.1779436890662588,-0.12277468016974408,6.528409329701158,-0.551203286390131,1.1860477674490477,0.22615028859922903,1.3974736218245052,5.802718678072383,-0.008502359359320628,1.1709953634518662,-0.9995609776401415
