Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_stressJct_c,g_walk_speed,g_walk_speed_c,g_walk_aadt,g_walk_aadt_c
104,10971.563927693956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838640932202367,0.0,1.4601942886031372,-0.21978791744649223,-0.12822282355370812,1.232035773348341,-0.5710114754927668,3.6632519504233687,-0.160846098455042,-0.3354103598753256,0.0,0.4255724718229044,0.0,-2.706482489852458,-1.1684109914980212,2.578640652845838,0.5806269551683004,0.36225007287165667,0.5110087821083257,-0.6050941476483696,6.148678315754856,-0.786143732856148,-1.2967445840208862,0.4607110578501065,0.3084199483748901,-0.5435672480346793,-4.3205641860667745,-0.2839028528531083,2.340075319755686,0.0,-1.5647147053890444,-0.16143210391546448,-0.1772339085448466,5.938184291824179,-0.9570972774034389,-3.2151030074046276,0.8824199963442008,1.7336641237539483,0.5766549733533785,1.416871714877844,-0.9908580648014287,1.854511197502863,-0.1820229202968304,-1.1066128319786939,0.2651526581470724,-0.3250384008284682,5.967557033071612,-0.39207103023992695,-0.7599552686686479,0.419807081416383,1.3344700931010907,0.1396877168684378,-0.2247263109910062,-0.04794411333012604,-0.07123330487435339,-0.12374549991234088,33.12734062584213,0.07073076257506677,1.5814630919608015,3.9449061601991326,0.40670869793021736,4.285800842066278,-5.699142074380663,-0.3627229715308033,1.4944047195027113,0.1787218009220249,-0.17595854408593464
105,10971.554086492863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1837594416163362,0.0,1.459480382758749,-0.21974987150885938,-0.12835030708243994,1.2321581506291026,-0.5712409454755091,3.667252729317151,-0.1606053743117127,-0.33563186617340085,0.0,0.42537656855972833,0.0,-2.7061185079530756,-1.1681305999108371,2.577483295955089,0.5803764059267168,0.36178275028659856,0.5111302306983307,-0.6058214232468292,6.151783292041182,-0.7867547961249695,-1.2962069619783005,0.4601924225455809,0.308616079750328,-0.5435431916988864,-4.324721970853381,-0.279195691623174,2.3388872002545407,0.0,-1.5705494123740114,-0.1624893856360292,-0.18123609337444163,5.9413253480841135,-0.9630491735840502,-3.2049793184336948,0.8840177978713877,1.7367624327847773,0.5784526859398816,1.41678998055349,-0.9924212694467156,1.8535918950992452,-0.18196134980335316,-1.1073369738284915,0.26563290649150473,-0.3254550347777695,5.970852205527876,-0.39245779177860485,-0.7600387448421245,0.4198153632450661,1.3344985560338027,0.13935075006632214,-0.2248283735393489,-0.04795816975294795,-0.0702570523119682,-0.12415981294205314,33.80201550174828,0.08701705594300298,1.5901292702492063,3.9923057697851387,0.4048942887338928,4.281258912100747,-5.670496630213516,-0.3679450647387695,1.483152472579965,0.17861360732480097,-0.1731136656863177
106,10971.549940373188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183569797379441,0.0,1.4590983353705627,-0.21978962523041518,-0.1285302620030503,1.2322146176367164,-0.5714071055982423,3.669196816261732,-0.16049767029646855,-0.3357648696994046,0.0,0.425407122993136,0.0,-2.7062256262460775,-1.1674525533333047,2.5770868011403176,0.5803389870206799,0.3616132977372407,0.5114377317976191,-0.606087130880284,6.153209844123462,-0.7870717132299332,-1.2960818822234799,0.45997850026268194,0.30884107191471144,-0.5436517914786474,-4.326043272972315,-0.2804906409509166,2.3388838772477016,0.0,-1.574182234840053,-0.1650196829092258,-0.1825507777208549,5.942787559473177,-0.96472353323709,-3.20006122467096,0.8846644252505425,1.738884826532988,0.5797631965643448,1.4167066653822737,-0.9921890296192948,1.8532442038298718,-0.18198999511175423,-1.1077646206910652,0.26588151033017543,-0.3257052560149545,5.972361215192029,-0.3927176079259207,-0.7604106854861852,0.41990057872886466,1.334581887202348,0.13925258237905788,-0.22490932179855036,-0.04797216057532517,-0.07005954310059836,-0.12429085302530658,33.94830798722837,0.09544018202548028,1.5875416768338273,3.9940565101396577,0.40508270544060127,4.279438067747413,-5.626609050889183,-0.3694401049226267,1.479768306028671,0.17798856925437823,-0.17454118255837087
107,10971.546726692326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1833531604968128,0.0,1.4589033403727465,-0.21990840694959216,-0.12875436608045984,1.2322603724120216,-0.5715655629463414,3.670439967318798,-0.16038193605295994,-0.3358287038510394,0.0,0.42549991427492834,0.0,-2.706122983586281,-1.1671199329923017,2.5768196911981485,0.5800994383914659,0.3612974758761861,0.5114964582245369,-0.6061782466874044,6.154130250719492,-0.7871161150744879,-1.295862205522406,0.4598971650461585,0.30908380888080444,-0.5435985935207683,-4.327332481316811,-0.2851382515061286,2.3386640922832256,0.0,-1.5760020943713764,-0.1684491100873121,-0.18270923076951806,5.943790822156213,-0.9643575654355575,-3.198856311611728,0.8848337048877263,1.740009264360869,0.5810062553089429,1.416501939393364,-0.9908972759448897,1.8531304393934867,-0.18210956521312247,-1.1081345515215917,0.26593676658664317,-0.32589889884075535,5.97331048711581,-0.39292421821138673,-0.7608592367335515,0.41999126475426957,1.3347445043888007,0.13921680975714054,-0.22493685832989696,-0.047975725623910365,-0.069446737715827,-0.12446260906889713,34.17726985716419,0.10844269775909716,1.5924744821862489,4.000572614670432,0.4045946781203444,4.271818121654693,-5.560344814447855,-0.37155796625836396,1.4775129226415233,0.17757426636706733,-0.17734342597572728
108,10971.543103780929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183203334142305,0.0,1.458919741139214,-0.2200608851904807,-0.12892603302835604,1.232260949502064,-0.5716077864564397,3.6711083126844604,-0.16034067866974935,-0.33583561529048545,0.0,0.4257242122810466,0.0,-2.7058628840435293,-1.1671923372244637,2.57683485286344,0.5797972097369503,0.36111044058855246,0.5114544037578468,-0.6061381915065952,6.154950503465931,-0.7869996386684351,-1.2958465345052947,0.45991735275194195,0.3092168178898891,-0.5434533311171348,-4.32644445720396,-0.29096277923470454,2.338854792589519,0.0,-1.5751869227193995,-0.1732796067787843,-0.18161230801701053,5.944719643651674,-0.9618101662972,-3.2012135353370437,0.8845065720651919,1.7398201940950138,0.5815342317493719,1.4164349712040185,-0.9892721766031004,1.8532049482008432,-0.18226378207882724,-1.108273248175807,0.2658318246662669,-0.3259074659718626,5.974007388703228,-0.3929184790359765,-0.7610779214332619,0.4200936928261903,1.334871162823503,0.13934529197767942,-0.22499003905234222,-0.047991148939843,-0.06931450446895111,-0.12444389910145696,34.10150825940803,0.11717223753589066,1.5871196615402707,3.9927282717494377,0.40506352097217035,4.265401911124632,-5.495686873635222,-0.37095355696057286,1.4782743910690759,0.1771495659741186,-0.18031043191856239
109,10971.537852655976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1832306709656044,0.0,1.4593181476852837,-0.22014782221820095,-0.12894215620300098,1.2322392382746674,-0.5715634537372187,3.6724738971194473,-0.16037300296257323,-0.33575818818770825,0.0,0.4260538527596575,0.0,-2.7059030139871325,-1.1672437466114023,2.57745033003336,0.5798502331607758,0.36120353966929836,0.5114967749956923,-0.6058527632806638,6.1568748653061505,-0.7867154243625846,-1.2960000450460172,0.4600987291493609,0.3093013463950096,-0.5434230657008698,-4.32432891978324,-0.29751773372087126,2.3392526896681254,0.0,-1.5721856971613308,-0.1808067909346979,-0.1798789843930144,5.946512595654391,-0.9583580040381281,-3.207501962604152,0.8838342835746266,1.7383371886651287,0.5814810533845737,1.4163208854543932,-0.9869143027351476,1.8536722453731307,-0.18235039530273042,-1.1080291944110368,0.2656085882963574,-0.32574976868057426,5.975651422594993,-0.3927895324580675,-0.7611036372086163,0.4200744034488291,1.3350110348651123,0.1395643966298137,-0.2250431229826416,-0.04801077512956685,-0.06910718061319257,-0.12432768010446704,33.96792773127457,0.12828178366577844,1.5769841203127053,3.9932239960050033,0.40578610067887844,4.253473550408006,-5.395430140857905,-0.3688172485603993,1.479073888149339,0.17692623620660441,-0.183166668749243
110,10971.532908707131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1833828409201799,0.0,1.4596843453025503,-0.22015543339901694,-0.128844605857054,1.232215814556649,-0.571473373577646,3.674217473847696,-0.1603995391310073,-0.33570243361622115,0.0,0.4262659612441669,0.0,-2.705713467003927,-1.167706311872037,2.5778838967034523,0.5798584464607013,0.36128070702446774,0.5113659687402381,-0.6057109373531985,6.159179761841524,-0.7865529043435904,-1.2960920018737414,0.4601915719070978,0.30927508958991706,-0.5432930755804221,-4.32268308263327,-0.2990722609897177,2.3395012222596137,0.0,-1.5694214029267453,-0.18697687078061886,-0.1789820164539104,5.948855783730606,-0.9568633609871434,-3.2131065023076655,0.8836430429887888,1.7369068236908254,0.58098493830983,1.4164011153828662,-0.9849727273235747,1.853958042206999,-0.18234318639752406,-1.1077137880666161,0.26540569553757903,-0.3255653981208755,5.977685370087934,-0.39259800743265605,-0.7607774622215603,0.42002723178978546,1.3349719584230861,0.13972124961937035,-0.22509016390079092,-0.04802794546744069,-0.0690540976801508,-0.12410898989013414,33.84612131726328,0.13328991921763014,1.5632125883639354,4.005518102282215,0.40712101765990727,4.243627175162048,-5.303298670302165,-0.3655436628330343,1.479005940483022,0.1768385830001116,-0.18389777263661491
111,10971.527822331753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1836688747982418,0.0,1.460051533697064,-0.2200084652722592,-0.12859780624053874,1.2321986669362788,-0.5713798358107351,3.6763968357067145,-0.16042481092177688,-0.3356715490472055,0.0,0.42633028654248195,0.0,-2.7059180891064636,-1.16781988977132,2.578385141509397,0.5802544663088965,0.3615389086552661,0.5114456130359377,-0.6055799712735436,6.161713035270626,-0.7865707723859964,-1.2962012123599327,0.46024890110064237,0.30922242419524437,-0.5433952710560757,-4.321882534898481,-0.29522719279330184,2.3397476086584117,0.0,-1.5682999325414198,-0.19169565596591645,-0.1792879147029838,5.95133715478603,-0.9581518897596982,-3.2158890908459545,0.8839517761187603,1.7361655002656442,0.5803122316293695,1.4165270821571658,-0.9834082112439252,1.8542001723009156,-0.18216319167728576,-1.1072563852848467,0.26533476988236365,-0.3254071282420639,5.980005658584711,-0.3924632853480637,-0.7603340475258515,0.4198979373144079,1.3347812832078252,0.1397548199940187,-0.2251138452273603,-0.04803632765579588,-0.06906775317471568,-0.123816551342611,33.81945853822327,0.13264517189224864,1.547135305256491,4.0316988142099515,0.40911033545038794,4.236961609275564,-5.2202498611577495,-0.36157410954113445,1.4779727161983407,0.17675370718420352,-0.18303056368430215
112,10971.523561014525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1838357130625747,0.0,1.4600720880097509,-0.21987131072976485,-0.1284404445695569,1.2321956460124535,-0.5713554802282587,3.677648924876003,-0.16038646980392796,-0.33572394102307473,0.0,0.42623316896319224,0.0,-2.705853042828468,-1.1680108300679999,2.5782936433902037,0.5803760710140352,0.36153688356284636,0.5114142094597535,-0.6056827450121894,6.162881921484586,-0.786742113800002,-1.296123994911174,0.46013890969527366,0.30919547289909255,-0.5433952045286304,-4.322499383001227,-0.2880432834920623,2.339694358193874,0.0,-1.5694102699740025,-0.19330626423980324,-0.18054139920872397,5.952671261626747,-0.9610974568998234,-3.213918655148326,0.8846697877294264,1.7366357492402285,0.58001133853823,1.4167838091665235,-0.9826544280838407,1.8540298092555627,-0.18199815958671714,-1.1071137693184117,0.2653784683320664,-0.3254105903427617,5.981132351473119,-0.3924383846031264,-0.7599800579904481,0.4198710815958044,1.3344777613758427,0.1396551817181162,-0.22511491253322502,-0.04803449453804895,-0.06912627426563643,-0.12355717425964124,33.91979747705114,0.1272152742348227,1.535392542009473,4.0603054411625195,0.41126070963809663,4.237747624766415,-5.180083516234631,-0.35850166955488033,1.4771153058604842,0.17651510533558445,-0.18147260763763068
113,10971.519016413484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1839099336264371,0.0,1.4599336411817805,-0.2197304336251996,-0.12833809687259778,1.2321991657312863,-0.571385162216359,3.6778257452116985,-0.16033463279628213,-0.33580430431289743,0.0,0.4260669158629661,0.0,-2.7059945843868163,-1.1678195729632752,2.5780581131823213,0.5805561173853373,0.36150060476085516,0.511544461282518,-0.6057866158571098,6.162691253123129,-0.7869474234553804,-1.2960210856002499,0.46000297468473733,0.30923519276114936,-0.5435283380236917,-4.323789876364312,-0.2801413085533762,2.3395606257823856,0.0,-1.571957264494667,-0.19312166229968675,-0.1821563081557928,5.952568873512715,-0.9644974706622275,-3.208713723776339,0.8853624040786315,1.7378111004101615,0.5800543898261558,1.4170389783981305,-0.9824744317452622,1.853751370986754,-0.18183877390187958,-1.107111964623478,0.2655138033355216,-0.3255213257089592,5.980990145749355,-0.39251290206465994,-0.7598684161700872,0.41988373861578443,1.3341585714203181,0.13948786059237525,-0.22508503922875428,-0.04802248000465749,-0.06913389371968302,-0.12333154941127726,34.134212624206995,0.12082255734607923,1.5289660849246272,4.088818033174114,0.4134539307487632,4.244574880051846,-5.176012597834688,-0.356173594792046,1.4772388588096397,0.17612252567229705,-0.18016808410978655
114,10971.511849371313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183837404639108,0.0,1.459564809514986,-0.21964750226356605,-0.12835358318140797,1.2322060355052367,-0.5714684653652736,3.676636692790579,-0.16025508548147202,-0.3359275419506307,0.0,0.42585865962424896,0.0,-2.7059073071866164,-1.1676981228683203,2.577452087545416,0.580449976289497,0.36122143440902493,0.511578693107511,-0.6059967865857055,6.160890373911264,-0.7871322752823872,-1.2958096144162787,0.4597800618818208,0.30933531974783196,-0.5435508129183311,-4.3258195762670955,-0.27159191223617923,2.3391663401630494,0.0,-1.57543316908728,-0.19188279344101702,-0.18399956420973432,5.95100119467896,-0.96784733041173,-3.2010214106508283,0.8860367596019394,1.739487468472508,0.580483176475437,1.41746487123259,-0.9826115953856857,1.8532127734579744,-0.18175170636354265,-1.1073649534236072,0.26566939419890867,-0.3257601021664451,5.979302477787359,-0.3926337713476492,-0.7599037866393441,0.42002373557094774,1.3337435758944374,0.13927539893240917,-0.22502283226624709,-0.048000138157825355,-0.0690007103141411,-0.12304919419738154,34.516629782631085,0.11525662501628312,1.5281343507434593,4.124693424825248,0.4163898112900115,4.258941552607943,-5.203385944177742,-0.3535708366930397,1.4793967864927162,0.17544704117017923,-0.17933164802571794
115,10971.497859707539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183642508938195,0.0,1.459041693608415,-0.2195853765110636,-0.12844393583077465,1.2322157164218563,-0.5716045070515354,3.673318364925948,-0.16018060139097384,-0.33606485225459237,0.0,0.4256137901895448,0.0,-2.7060181889639545,-1.1672337858801798,2.5767760481094655,0.5803319347460408,0.3608657533577003,0.5117440658035104,-0.6061623561345747,6.156722116358932,-0.7872404902489961,-1.2955824149771236,0.4595430972257638,0.30952499113131937,-0.543667065180059,-4.328717688599985,-0.26224740620494136,2.3384847953493457,0.0,-1.5798669309601496,-0.18970197742369385,-0.18610062633755478,5.947038170177801,-0.9710603300348702,-3.19113024966927,0.8865149163551519,1.7415080489459993,0.5813373762486058,1.4181237143488068,-0.983089380450855,1.8525562086355787,-0.1816822373057774,-1.1077413073610054,0.26586302307352827,-0.32613677951344644,5.975253092423685,-0.39279048323550375,-0.7601644515057662,0.42027571993808277,1.3331449137642808,0.13902184649381197,-0.22488235256000313,-0.04795566096679916,-0.0684773686324622,-0.12255685036805969,35.25132221468372,0.11423888175075204,1.538639448528239,4.1836331179127315,0.4212357313843904,4.286252785180627,-5.276839859371446,-0.34900239027220625,1.4860265591644517,0.1742983672054195,-0.17936849084611933
116,10971.473589372725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183279939649065,0.0,1.458411723305763,-0.21964769071692414,-0.12867867888045822,1.2322317296130125,-0.5717704570064571,3.666951683069682,-0.16014447179886782,-0.33616396215600974,0.0,0.42540858550573907,0.0,-2.7060301136305953,-1.1668322683977783,2.576124136395488,0.5799163955196499,0.3603675778234729,0.5117784446338652,-0.6062860898112178,6.1495153945446495,-0.7871081596401054,-1.2953439010739538,0.4593278772589175,0.3097473189196218,-0.5436395094911136,-4.332262431992993,-0.25569963025280545,2.3372647701506803,0.0,-1.583319040652096,-0.18645243417156263,-0.18765747544654085,5.940150856236253,-0.9722333419436135,-3.1833858771075043,0.8864861270865153,1.7429193683931359,0.5825959765323703,1.419175770214384,-0.983887774331667,1.8518518028184936,-0.18170862231712362,-1.108226825079986,0.2659670377202611,-0.32661639952,5.968092042946957,-0.3928544484223639,-0.760535122492888,0.42071463748183563,1.3323071202519274,0.13882959479826332,-0.2246364487197036,-0.047884123825076765,-0.0672256096673667,-0.121696280774097,36.47850255092908,0.1262474626028489,1.5729534398284595,4.2758709103328245,0.42888465659633646,4.3302821105616855,-5.412790683417312,-0.34053629880145325,1.5005615024871286,0.17261995321631252,-0.1809413894789243
117,10971.444104707198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1830129248101267,0.0,1.4582338457196637,-0.2197994766461812,-0.1288677933540504,1.2322540893415184,-0.5718404075663323,3.659446755791421,-0.16024163401123379,-0.3360740146476691,0.0,0.42540074329936983,0.0,-2.7064422580601826,-1.1663616556558287,2.5765053579559503,0.5797487694463923,0.36030849802658577,0.5118376279628332,-0.6060530478474956,6.141911379767436,-0.7866347722730489,-1.2953891073643093,0.459411894241204,0.3098420993510775,-0.5436595175645842,-4.334367779252418,-0.2587206784938872,2.3359794715222595,0.0,-1.5822244500768197,-0.18288953999525775,-0.18718917374279895,5.932598834657451,-0.9693654316283974,-3.1862815682740573,0.885529314608962,1.741916337826758,0.5835059128391105,1.4202354486841937,-0.9847217932285308,1.851846649804693,-0.18174302805766,-1.1082443513879803,0.2658588465864847,-0.3268794637290771,5.960283556812543,-0.3926556274971382,-0.7607761911589216,0.42108898761206287,1.3315144183387913,0.1388981956527389,-0.22434103880544015,-0.04780664586836431,-0.06536432244181024,-0.12057539991952798,37.8896272440408,0.15710511796910764,1.634460200138029,4.378070584328659,0.4376374879197167,4.377956562634178,-5.577165971990871,-0.3284087451815903,1.5215733582489364,0.17106039924567457,-0.1839312905995755
118,10971.422692949436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183020805235067,0.0,1.4586171479184258,-0.21997838837016334,-0.12890083907591396,1.2322743701090264,-0.5717524782333859,3.6553729074643995,-0.16040662361197452,-0.3358407359862061,0.0,0.4255930898514574,0.0,-2.7066334374941046,-1.1665499932498964,2.5775789157534237,0.5797122304730546,0.36062774784896645,0.5116471650279407,-0.6057109785542723,6.138649724673191,-0.7861044368898016,-1.2956261398606956,0.4596989707993179,0.30969069466748883,-0.5435200418673786,-4.333925694728971,-0.27079588832589446,2.3350691079257624,0.0,-1.5762674063761788,-0.18010301554915054,-0.18487571197145147,5.929226626360053,-0.9641259578581907,-3.1991623480801494,0.8843169406768601,1.738745749730139,0.5835066558332781,1.4207645627929477,-0.9849497146612753,1.8524782341018564,-0.18178524875044616,-1.1077819223579373,0.2655573353138841,-0.32673997110188646,5.956694707775034,-0.3922425401270816,-0.7605368066749859,0.421198619186396,1.3312063501367677,0.13921243880445533,-0.2241930259012221,-0.04777563542385872,-0.06382080460235064,-0.11982069823935103,38.751044332764145,0.19512159790394357,1.6985240084807949,4.438531878529514,0.4425083888844582,4.400449568321665,-5.670684966215261,-0.31897543369549486,1.5371655995397386,0.17061959979952732,-0.1861391704416401
119,10971.41331542332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183199572688265,0.0,1.4590938810952607,-0.22004456879341178,-0.12880508752296355,1.2322922650905683,-0.5716300582628709,3.655724717730542,-0.16048162704175137,-0.33566789430339844,0.0,0.4257696947111534,0.0,-2.706628395452777,-1.1670005048156304,2.5783456385858683,0.5797962742715839,0.3608950776212523,0.5115703314175422,-0.6054976707210514,6.139834345277923,-0.7858437293539422,-1.2958514151342457,0.4599091359206361,0.3095247432438223,-0.5435618235394286,-4.333372974708473,-0.2817665888599923,2.3341206600716706,0.0,-1.570881722609256,-0.17922203510257137,-0.18337220883376013,5.930030943373861,-0.9613387543453903,-3.207966383488029,0.883546172306239,1.7359653465687128,0.5833140247851949,1.4205583908738604,-0.9844525009661845,1.8530154085404686,-0.18181284426131616,-1.1072972633745848,0.26540020337827025,-0.32646106429847066,5.9576312298417475,-0.39195901956142165,-0.7601667585223757,0.42101673877205237,1.331383301471505,0.13945364114336556,-0.22419235598353873,-0.04778395702757222,-0.06255486938085018,-0.11979110142175595,39.20248911026278,0.23111487366983696,1.7476367894699754,4.480047605998151,0.44162949485264763,4.391570726166978,-5.65060463079843,-0.3174368069981458,1.5386691831486294,0.1712517674995162,-0.1860733450688055
120,10971.410746109632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183331908009145,0.0,1.4593407932949034,-0.22003446514151873,-0.12871286272091145,1.2322942769753824,-0.5715157470362622,3.6558235634289638,-0.16048863556090792,-0.33563639235184245,0.0,0.425828614350863,0.0,-2.706118082026922,-1.1678366411633874,2.578365647174034,0.5795602672128493,0.360770526180728,0.5113153441544173,-0.6055184699416449,6.14035622690479,-0.7857413418460476,-1.2959824558325812,0.4599311915214008,0.30942415167754134,-0.5434668630207397,-4.332754026487743,-0.2871980331993269,2.3335684507873005,0.0,-1.5680378793887244,-0.1779264807067745,-0.18253486115776124,5.930597041232996,-0.9605607769260393,-3.2115455466766285,0.8832535033013051,1.7346852909813328,0.5831063228802238,1.4204996556294338,-0.9838286069905047,1.8530999561929815,-0.18188891799199808,-1.1071472981707542,0.26524176713127195,-0.32627003396941556,5.9581096534218485,-0.39179997817402384,-0.7598168207089431,0.4209034111081911,1.3315039548545147,0.13955323427189092,-0.22424273820332324,-0.04780307775917491,-0.06230438937242277,-0.11988998003420451,39.23084461790849,0.2466728999758071,1.7700920977383492,4.490400933824371,0.4400928379250158,4.380255263764763,-5.611363401577308,-0.318124320487873,1.5364443451173553,0.1717706129340353,-0.18513051548133239
121,10971.408922501581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183441038278965,0.0,1.4593757268293384,-0.22000127348445683,-0.1286519639578729,1.2322951402575346,-0.5715166455489551,3.65730840042379,-0.160416576990658,-0.335636273781286,0.0,0.4258197268253378,0.0,-2.706273187353441,-1.1676948452850782,2.5785372580030095,0.579701418020801,0.3608865703131681,0.5113932669164272,-0.6055122708532875,6.141863152765265,-0.7857592631504045,-1.2960231191081417,0.45992456930432973,0.3093824780142413,-0.5435917441025645,-4.334075923190265,-0.28826637450900106,2.3326082597892426,0.0,-1.56767832952951,-0.17820213218669992,-0.1831179876641087,5.931732526130666,-0.9618376161467305,-3.210290160011184,0.8833350250830821,1.734252018332023,0.5833218443313618,1.4200812855546379,-0.9836170935840246,1.8531204950980567,-0.18181257358683123,-1.1070002018545628,0.26533741022429025,-0.32618588144693106,5.959597544843923,-0.3918344624444157,-0.7596797121678628,0.42075130662525956,1.3316355217302833,0.13950305172431252,-0.22422814971944927,-0.04779830206273473,-0.06124127013919064,-0.12013674543483344,39.74564794831382,0.2694824134713462,1.797246143727162,4.549581372501909,0.4377413797991159,4.367480811870381,-5.566848105929572,-0.32095986401600035,1.53079112538037,0.17232882748630993,-0.18384664414480792
122,10971.408055123076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183453360809321,0.0,1.4593025332289626,-0.2199676605217168,-0.12863429233833745,1.2322842167452845,-0.5715552905965211,3.6576570883567254,-0.16040097962559527,-0.3356508509816691,0.0,0.4257615093268796,0.0,-2.706651793455873,-1.1671924431013332,2.578668067183258,0.5799612708631886,0.3610893615128923,0.5115332612591593,-0.6054713994781905,6.1420117302190755,-0.785857237114642,-1.295991760462109,0.4599356885750739,0.3093859540571865,-0.5436814608662611,-4.334415166021098,-0.28521102522416636,2.332842988819188,0.0,-1.569148968313866,-0.178072792914221,-0.18352293012428897,5.931801540746348,-0.9627996510985746,-3.2088810311049576,0.8835976533451889,1.7348682176155945,0.5832727763842281,1.41996956487866,-0.9839675979812702,1.8531595573107051,-0.1817178091257616,-1.1069628562153204,0.2654241530080862,-0.3262143678718773,5.959828184532093,-0.39192671733013734,-0.7597693039026754,0.4207373890887017,1.331637482751142,0.1394361973440955,-0.22420989934055507,-0.047790148226859466,-0.0613850115277967,-0.12018258062335682,39.785639686119026,0.26462327701104454,1.7921380751107072,4.5554619118178366,0.43754884582585785,4.3686569503439205,-5.577996299642275,-0.32176057021968407,1.530061773709494,0.17231313270012613,-0.18372396121950488
