Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_vgvi,g_walk_speed
94,6221.416946358551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.069123604852626,0.0,-1.0990346287524695,-0.02413277200480653,0.44891840870945415,0.2084469891811677,0.029358903792250833,0.4915159098246073,-4.1655644097424,-1.8954283306429325,-1.3374738431681497,-1.2544980866728268,0.41096289988735624,0.8743570531053387,-1.1454166968589181,-0.19632020918823223,-2.0385685488214635,-1.9036977487768898,0.06878960323349845,-1.3329590793629633,-1.2742064375392659,0.23024327993797358,-2.4295553587386323,-1.618117221796631,0.892434510423769,-1.7650828258847555,-0.25154778313298104,-0.5700773658349353,0.42987502248485654,0.1208603105273777,-0.64076279706296,-0.6155938667646205,-0.002479211041374132,-5.879454776741243E-4,-0.34131041985679417,-0.08108367924390117,17.751871627455806,-0.2608072755367899,1.3569446769661073,0.514290806219691
95,6221.398546201318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0744472913392302,0.0,-1.1010535497994278,-0.02151265186980905,0.45099247947899457,0.2093254032421599,0.028997062818053452,0.49350526362249014,-4.165245720638924,-1.8972525994959288,-1.3386272046620893,-1.2576826111052148,0.41205182719852035,0.877177467256554,-1.1443999574366124,-0.18953482049943976,-2.0487198542186893,-1.902237205181911,0.07601231738424644,-1.3133226839969951,-1.272560087191479,0.23935384030852364,-2.4226867001689123,-1.5953875573678769,0.8910595209693521,-1.766944993565333,-0.24883945535868665,-0.5675093284670847,0.4319872597654233,0.12060169473447356,-0.6389435769909528,-0.6120382831333558,-0.002493653235446655,-5.927488410527002E-4,-0.3374713587286207,-0.08129406526654294,17.68300530490398,-0.24451554145550938,1.3593483589842132,0.5089521446979836
96,6221.390594879279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.075211183670752,0.0,-1.1011165393701214,-0.020995706395611484,0.4511246303182428,0.20917808316267988,0.02912358418866192,0.49353492936248283,-4.164766839127558,-1.899679697753092,-1.3395207373804807,-1.2598895042363534,0.41283459177053244,0.8776115829961285,-1.1427153823103071,-0.19094146148974953,-2.043836268584211,-1.9079547768202259,0.07274880681411801,-1.325978466224289,-1.2741087607620383,0.24099395762115977,-2.4296303240260673,-1.5862074096615038,0.8916576057291866,-1.7678173077561044,-0.24870783830750248,-0.5679536041923516,0.4319033449895563,0.120072169124703,-0.638832942917462,-0.6133499619412869,-0.0024964362285081307,-5.936143985309488E-4,-0.3351684954179486,-0.0813299505538985,17.703720313289445,-0.2329617865533031,1.3566697898994695,0.5112690931516403
97,6221.373884349196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074882650869718,0.0,-1.1011160873035193,-0.020965601708477815,0.45076209434621145,0.20924704427022622,0.029075324903742615,0.4931441300543258,-4.163478813649931,-1.8999913449749728,-1.3406333407278035,-1.2625798491847475,0.41074380347098843,0.8775126376499112,-1.1421004540945012,-0.1908844070292171,-2.0492839958468605,-1.9055125605986956,0.0779422217456969,-1.3303034325808534,-1.2745703550780592,0.24289309285747582,-2.4358386536467878,-1.581892278780722,0.892343744862247,-1.7682312341521975,-0.24915458000807458,-0.5678768932330222,0.4313872950884292,0.11989495341944482,-0.6393076578618654,-0.6130455898798426,-0.002496281188508874,-5.934764395148118E-4,-0.32588834004565453,-0.0814311858913047,17.985459504661332,-0.20317799178229262,1.3502393159579118,0.5135854973006495
98,6221.3707523193225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07342801584003,0.0,-1.100636668900922,-0.021704084153806022,0.45015725336331286,0.2091634566766551,0.029175018604590992,0.49279188096056614,-4.163666001756896,-1.898478810499332,-1.3404074753767268,-1.2616061659692202,0.4103863788337407,0.8759860773677614,-1.1444094766657866,-0.1920880720290165,-2.050864455633804,-1.9036189421831815,0.0782463619443584,-1.332484960216516,-1.2751189583517026,0.24046813101886133,-2.437206347536425,-1.5883214098552825,0.8923826711291594,-1.7675086680524843,-0.24968512434882312,-0.5678444722231978,0.4308440261329671,0.12018225858282534,-0.6397291438538434,-0.6128927938861028,-0.0024934059571468086,-5.924169872980197E-4,-0.32125625788091394,-0.0814575580240153,18.19749109768231,-0.18866721892982105,1.3478534263569382,0.5133437014766344
99,6221.370543427192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07335674334838,0.0,-1.100632001630975,-0.02175639686358393,0.4501373006001713,0.20917228246552189,0.02917736324402713,0.49278936002118706,-4.1636662535602955,-1.898358723055817,-1.3403612408061634,-1.2615393178759815,0.4104089951530385,0.8759630769940456,-1.1444300214499552,-0.192091068871152,-2.0512702733229333,-1.9032682909059098,0.07834952649281421,-1.332263064423807,-1.275068403575096,0.24032797782978088,-2.4370235900491655,-1.5887195014583344,0.8923334430622465,-1.7674289684387312,-0.24969152548764645,-0.5678045889443047,0.4308432651038809,0.12022171479713864,-0.6397406633855084,-0.6128465256575143,-0.002493397722914737,-5.924295887311314E-4,-0.3208980287202189,-0.08146213947403093,18.217471049343455,-0.18768285497931847,1.3474530357410135,0.5135299279301421
100,6221.370348108602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0732194265843114,0.0,-1.1006165010628135,-0.02186038110092024,0.45010170875830213,0.2091904623864168,0.02918443699521487,0.49279873640766286,-4.163682907842253,-1.8980835727402243,-1.3402516444532417,-1.261334362981944,0.4104967738559963,0.8758824201311803,-1.1445723098176097,-0.192085622544321,-2.0519883041252154,-1.9026376806424423,0.0783910827523058,-1.3317238296490919,-1.275010003511182,0.24002569624640635,-2.436565954641756,-1.5893104768621564,0.8922185834341516,-1.7672546918442649,-0.24968581634109344,-0.5677082536180755,0.43084583883279276,0.12030265941898134,-0.6397557569376764,-0.6127361832158045,-0.0024934999295675954,-5.924913023732999E-4,-0.320214803295644,-0.08147338008528582,18.26601689607759,-0.18579518527452554,1.34651385753463,0.5139962212027935
101,6221.369482680932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0730979966788685,0.0,-1.100603072124202,-0.021953207864920613,0.4500708976378515,0.20920677819803118,0.02919104359848282,0.49280819553039157,-4.163699501966862,-1.8978391633535907,-1.3401530507182458,-1.261150636395018,0.4105803992080685,0.8758147481943193,-1.1446949421309627,-0.19208204784771277,-2.052625746522936,-1.9020796376362776,0.07841967196141268,-1.3312240791953867,-1.274956427293153,0.23974962348524595,-2.436173118025203,-1.5898379274504941,0.8921146424481133,-1.7670979249142782,-0.24967912192689398,-0.5676218659563053,0.43084932603792114,0.1203745600629723,-0.6397682064185872,-0.6126387861514994,-0.002493596081326658,-5.92548749592763E-4,-0.3195944823181295,-0.08148381761438987,18.310052931658202,-0.1840793128813007,1.3456583802264264,0.5144156070436556
102,6221.369369726535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073097993734929,0.0,-1.1006030718004718,-0.021953210133701988,0.4500708969067885,0.2092067786004844,0.029191043766308794,0.4928081957854581,-4.163699502444573,-1.8978391574081692,-1.340153048297798,-1.2611506318819024,0.41058040135927465,0.8758147466500182,-1.144694945010808,-0.19208204778542431,-2.0526257622254445,-1.9020796239235334,0.07841967258553637,-1.3312240665954866,-1.2749564259571735,0.23974961664212355,-2.436173108889992,-1.5898379403058496,0.8921146398652163,-1.767097921054039,-0.24967912172502127,-0.5676218638228525,0.4308493261556308,0.12037456181469451,-0.6397682066956054,-0.6126387837831978,-0.0024935960836408567,-5.925487510019398E-4,-0.31959446706762834,-0.0814838178764877,18.31005402943454,-0.1840792709033284,1.3456583589737707,0.5144156173959428
103,6221.368941975405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0730483636817776,0.0,-1.1006011950705457,-0.02198903870225598,0.4500568711541685,0.20921521152405811,0.0291907484226057,0.4928072878566725,-4.163680628758576,-1.8977514301276015,-1.340131500497086,-1.2611223947633095,0.4105924573580139,0.8757904364631768,-1.1447203677149558,-0.1920743230651373,-2.052924475494794,-1.9017633037892443,0.07856718008949315,-1.3304177154959838,-1.2749687885338779,0.23965251163597906,-2.435981895418821,-1.5899491117985263,0.8920817639742711,-1.7670397718561155,-0.249682196563181,-0.5675861705438006,0.4308479976738787,0.12040421602652318,-0.6397777644774629,-0.6125919731150231,-0.002493642138932957,-5.925743222943641E-4,-0.3195294773199554,-0.08148546712743991,18.319260905673005,-0.18393693895248941,1.3454288803760908,0.5145734951223268
104,6221.370422493447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0730483636817776,0.0,-1.1006011950705457,-0.02198903870225598,0.4500568711541685,0.20921521152405811,0.0291907484226057,0.4928072878566725,-4.163680628758576,-1.8977514301276015,-1.340131500497086,-1.2611223947633095,0.4105924573580139,0.8757904364631768,-1.1447203677149558,-0.1920743230651373,-2.052924475494794,-1.9017633037892443,0.07856718008949315,-1.3304177154959838,-1.2749687885338779,0.23965251163597906,-2.435981895418821,-1.5899491117985263,0.8920817639742711,-1.7670397718561155,-0.249682196563181,-0.5675861705438006,0.4308479976738787,0.12040421602652318,-0.6397777644774629,-0.6125919731150231,-0.002493642138932957,-5.925743222943641E-4,-0.3195294773199554,-0.08148546712743991,18.319260905673005,-0.18393693895248941,1.3454288803760908,0.5145734951223268
std.err,,,,,,,,,,0.08294103487248634,,0.08177421543914186,0.08573957891416495,0.06855783344179556,0.09405321429629276,0.07579448776051462,0.10499600934625854,0.31523118144027684,0.25679170276940255,0.31040025846901453,0.44094947943009294,0.22510987417798103,0.23587102586888975,0.35294182477302705,0.48037179723336854,0.36575731429955044,0.34947092363546167,0.33849911906752067,0.7624254720798038,0.27301037873154477,0.26904583088064166,0.58528679725951,1.0035533679320348,0.12586740391351206,0.11115036408514603,0.09820160325995939,0.1629894579536773,0.08497262020150877,0.10517786078150375,0.09549005906058089,0.20746222229946815,4.6193663209177424E-4,1.5110506637432315E-4,0.11153235094548297,NaN,11.963308842676597,0.33428375356383483,NaN,NaN
t.test,,,,,,,,,,-24.994242799946793,,-13.459024818032487,-0.25646310584601195,6.564630889864091,2.224434466056357,0.3851302289269209,4.693581126797686,-13.208340018062014,-7.390236560064292,-4.317430362677561,-2.8600156108433388,1.823964669952162,3.7130055853065644,-3.243368417588685,-0.39984512865110194,-5.612804980882696,-5.441835572486717,0.2321045334059534,-1.7449806757725004,-4.670037800238994,0.8907497687347457,-4.162031173135675,-1.5843194418995812,7.087472500721886,-15.897741643945366,-2.542547048872736,-3.482348967042472,5.070433236637189,1.1447676833497367,-6.699941028118692,-2.9527880610030155,-5.39823422888345,-3.921604592836197,-2.864903990736656,NaN,1.5312871335664997,-0.5502419336612027,NaN,NaN
p.val,,,,,,,,,,0.0,,0.0,0.7975932652321807,5.2161830410568655E-11,0.026119227108720278,0.7001409327113013,2.684634543115294E-6,0.0,1.4654943925052066E-13,1.5785618789676548E-5,0.004236201545711582,0.06815741363311867,2.0481236532221558E-4,0.0011812535859245799,0.6892705892989475,1.990729181500228E-8,5.273434044994474E-8,0.8164568238727921,0.08098823276802669,3.0114431714967083E-6,0.3730634284820895,3.15429277113477E-5,0.11312104369008091,1.3657963648938676E-12,0.0,0.01100477843288683,4.970355099511714E-4,3.969111361801225E-7,0.2523054055934588,2.085043249167029E-11,0.003149180942655594,6.729996893106716E-8,8.796125166909974E-5,0.004171356924082659,NaN,0.12569844403889618,0.5821534452931929,NaN,NaN
