Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_vgvi,g_walk_speed
92,6221.302349959233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.072555312940626,0.0,-1.1005319481541884,-0.023835029504565106,0.4470482957205308,0.2067811835175243,0.03164283959184286,0.49465812794217134,-4.149420834927099,-1.9036530964413243,-1.3591441285945676,-1.2719736345259578,0.42136102580720813,0.8956506784822122,-1.123414229447178,-0.18452101570971013,-2.0841722432369654,-1.9103152894646658,0.05118283347955241,-1.561142286217091,-1.2852545298782805,0.256120892500851,-2.5300555080265004,-1.8748503789946587,0.8965804769366327,-1.766722118276495,-0.24611865010179354,-0.5627929737728758,0.4282186471553813,0.11711961445248842,-0.6439910443234558,-0.6079348183889665,-0.002484163271331765,-5.94524356205546E-4,-0.32455233978409687,-0.0857139647292673,15.591383706801135,0.29474369400195144,-0.4858915210552001,1.1743401792951615,0.5341907032126283
93,6221.094532005626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0725476314381055,0.0,-1.0991394288936014,-0.02366912868877479,0.4488104333277898,0.20972137370083163,0.031429488616304985,0.49578940116760917,-4.1584800618364275,-1.9002854876271495,-1.3506634941221205,-1.2682033116001876,0.418524337975126,0.879764760659578,-1.1258623117871915,-0.17588784511105435,-2.0675761940163744,-1.9119796723998685,0.06894040255055264,-1.5126430247920521,-1.2910106371028471,0.24908572607047352,-2.449070840879807,-1.665929476644669,0.8918916084758942,-1.7613356649265761,-0.242170216261479,-0.5614307615049859,0.42965653931382686,0.12021639156937455,-0.6428293452605012,-0.6122754134065559,-0.0024900093471641044,-5.936303846596024E-4,-0.31674908866615575,-0.08644700046581487,16.33050033945007,0.3049570353089911,-0.4466802191805279,1.0906363695853667,0.6044049897699604
94,6220.963980222375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.072338158323924,0.0,-1.0993503661265325,-0.023382603676053656,0.44996813335173075,0.21093885219250608,0.030569547860357985,0.4952614465447602,-4.163458573868675,-1.89916508461166,-1.3418303366350013,-1.261425286586332,0.41547577974173394,0.8687880831412436,-1.1311081174077513,-0.17204305587930438,-2.052845661609831,-1.9170921318051917,0.07400255469817048,-1.4639883364906872,-1.2971028399765865,0.24334096942005873,-2.4486172993862625,-1.569886570775517,0.8907629571901805,-1.760703152144297,-0.2426020075148615,-0.5628251365543937,0.4298687324280471,0.12184745066949244,-0.6407879720011811,-0.6141825581112917,-0.002496445438291283,-5.938132231227628E-4,-0.30364382558917713,-0.08710895151645723,15.917827748647642,0.36708837112945764,-0.4448558415857795,1.082267793432242,0.5855948844104876
95,6220.831264365562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.072156454752456,0.0,-1.1000811649251627,-0.022211005922174124,0.45254116924647153,0.21217837007422632,0.02783308643221784,0.4927200546202039,-4.169534276828501,-1.8953324844614088,-1.3197631143898068,-1.2416723370912324,0.4040801091218691,0.8479063804579214,-1.1528351956211373,-0.1749509554517247,-2.0122668887947777,-1.921055800521502,0.08798041074473513,-1.2925227203260605,-1.2965645735118714,0.22408905104285273,-2.457701691641235,-1.364933635940395,0.8873475851572852,-1.762165908071336,-0.24675659072545345,-0.5676271859071471,0.4315267318145458,0.1260668606202117,-0.6347362077249413,-0.6174291834821031,-0.0025158375284906795,-5.965612305145093E-4,-0.3019104011286597,-0.08737339698954252,14.582651126791134,0.46558249555214337,-0.4497660787844039,1.1405730229637558,0.5056490987990826
96,6220.654221516146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.072892659767532,0.0,-1.1003946794373907,-0.021991208010509716,0.45234251933929603,0.21242211586357088,0.027951450301282498,0.49364317886635367,-4.168602168565918,-1.8926879931542724,-1.3221589047892297,-1.2468716211428146,0.4040014580757639,0.8579900791424674,-1.1570647717521403,-0.1741112772294427,-2.014238392394643,-1.9191609703465806,0.08357961244163542,-1.287344565654412,-1.288018080284846,0.22474601827393018,-2.4941777541294528,-1.4460450046909343,0.888143774155792,-1.7633257162669123,-0.24713853783749123,-0.5672925279225934,0.4316242648019301,0.1266219464998781,-0.6341083407238242,-0.6161298020756316,-0.002521639195693727,-5.993322299929085E-4,-0.27290033879329695,-0.0885913919450483,15.428880063417276,0.6341146430947041,-0.508347751349006,1.1206745532750293,0.47640196959874875
97,6220.463374100298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0728793314375693,0.0,-1.1007459312172903,-0.022371201852574428,0.4508403175486697,0.21065324412934125,0.02871661394395964,0.49372347609555595,-4.1607628166888775,-1.8952315468292324,-1.333982365910429,-1.2582028428870786,0.4085818722027823,0.8729538372619052,-1.152978148246993,-0.18375061579264795,-2.013064283425846,-1.9217262532354613,0.06426913831786585,-1.3401173852122483,-1.279996887838355,0.23113220530609288,-2.5050935227465896,-1.5704853885319943,0.892134715593587,-1.7650102034745923,-0.247273342944297,-0.5669374257797973,0.4306220706308829,0.12337000637769359,-0.6372478225871605,-0.6141695019606459,-0.0025207255226832575,-6.01135299724781E-4,-0.2735335530597768,-0.08853755434288872,16.878789638587918,0.6742501162556415,-0.5489458465148455,1.1145227765692425,0.4880307537213995
98,6220.157490209376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0722857438640316,0.0,-1.1013983653231825,-0.022458346440721456,0.44888146245758737,0.20678985998183505,0.02893267870507554,0.4923405573346612,-4.14970578505516,-1.8990241345642256,-1.3453271507410591,-1.2696567818203108,0.413210526065228,0.8901727709719706,-1.145431221768603,-0.20996089545530564,-2.007077806211816,-1.9241563033171378,0.03467614148103046,-1.3506675427135104,-1.2695823575541536,0.2390561857904216,-2.5127751185749805,-1.6607485250141192,0.8976783931026935,-1.768394962387126,-0.2487407754135351,-0.5669944965795829,0.4288939657357493,0.11713158715700162,-0.641584467950682,-0.6119816831297218,-0.0025279717400593887,-6.054434748342813E-4,-0.25320812832110173,-0.08955246105022532,20.278715485943493,0.9048131649760653,-0.6607692419117861,1.0984236189285417,0.46860431148446896
99,6220.028150656912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0723697322920307,0.0,-1.1008683910997177,-0.02206133200549306,0.44926754676825,0.20757622380777505,0.028866697069387322,0.4926073097461653,-4.149624427356453,-1.897842668697048,-1.3439383516227494,-1.269395191451902,0.41318251002004636,0.8890409156317941,-1.1422032138207139,-0.2107409494422665,-2.006581152547092,-1.9200034071086003,0.03842155831171931,-1.3152610346223765,-1.2694354450407708,0.23843625074956684,-2.503720729856781,-1.6289639978082768,0.8963911035429168,-1.7671874035520423,-0.24780294535197278,-0.5667812201479967,0.4290251173901144,0.11791494148583914,-0.6410564041656268,-0.6113346962804906,-0.00253617983531085,-6.075888045427709E-4,-0.24574246361189342,-0.09003633275142538,21.594050515772857,0.9869944172391769,-0.6860776439322593,1.0897489286302893,0.46134710749682745
100,6219.824405503696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.071853306163555,0.0,-1.1004938173919767,-0.022093975168396274,0.4495075139132555,0.20793710569944635,0.028550629087843032,0.4920079926087888,-4.148843651988927,-1.898300562474455,-1.3455639438777964,-1.2677018397565971,0.4134651885760794,0.8877372552656995,-1.1381823255483454,-0.21347630139000154,-1.9951407867902915,-1.9256365946100886,0.03192098016915312,-1.285843145819961,-1.2697037769225694,0.23755485765901713,-2.4874187514581165,-1.5718705552839112,0.8962077144136845,-1.7663232639068855,-0.24724879935405938,-0.5669140925191587,0.4289611661697985,0.11814041216802502,-0.6409757390120697,-0.6117161698948899,-0.0025394834968584293,-6.083034418518386E-4,-0.22324645969173348,-0.09135800336589606,24.97617603261147,1.1847943827055765,-0.7426056599923779,1.051995177718861,0.45580355599123085
101,6219.456115496725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0707278914194487,0.0,-1.0993856803337478,-0.02211176765306793,0.4510913473583842,0.21004990070576313,0.02758174373809851,0.4909877319313673,-4.1535661875255405,-1.8971739006680477,-1.3408032929735172,-1.2596686797967016,0.412326622894705,0.874425834429545,-1.129419579058056,-0.20956363163863456,-1.9717237403430885,-1.9354708272742378,0.0348407454485446,-1.20327063093056,-1.27670203754965,0.2329913707829045,-2.447655594938847,-1.3695864585660837,0.8946829885357767,-1.7637251457048275,-0.2464461045770381,-0.5676121271304385,0.4291945419701437,0.12091923930683308,-0.6390066491339088,-0.6146326720993637,-0.002546833985169966,-6.085762171229987E-4,-0.19710164852873663,-0.09336110066788035,32.06008552153242,1.4998751663868748,-0.8067628191714704,1.0275385156320016,0.41561392930907465
102,6219.221441543369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0718272536202322,0.0,-1.0989966660417878,-0.022012210480605095,0.4514811976981434,0.21072745962388495,0.02813356918917523,0.49251271998047175,-4.149676745767891,-1.8956916850030425,-1.3399456924552455,-1.2673847705801824,0.41218964712003187,0.8827650004814656,-1.132719501093004,-0.2050928067236689,-1.9910728917998899,-1.9144153911745183,0.05441932366620051,-1.20437896015861,-1.26581605894053,0.23119087808251315,-2.461961590536375,-1.4352621737477738,0.8942179557123349,-1.7636826370954766,-0.24601129977719738,-0.5679925718787162,0.43032273599959425,0.12292877941430769,-0.6388517966807183,-0.6118086772704417,-0.0025612820393040477,-6.1356198919803E-4,-0.18200838038527642,-0.09438966001773375,36.70870864882426,1.6872434158860834,-0.8525657657838659,1.033422683510838,0.37479539242034265
103,6219.189670825266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0717705882255477,0.0,-1.0992570214432347,-0.022139625918390284,0.4512678792861159,0.21029743365827297,0.02821178870056469,0.4923525211705082,-4.149617341284093,-1.8964615667930875,-1.3413040724988166,-1.2664405619754582,0.4126426223952458,0.8814203748873195,-1.1342147704069654,-0.20287996113846046,-1.9875560388522953,-1.9187632745735215,0.05213837370733857,-1.2256751811210906,-1.267162507396453,0.23088962848509936,-2.455631519730596,-1.4412561866835987,0.8949517712487267,-1.7642645782266724,-0.2464349959038206,-0.5680502793627832,0.43015363137685003,0.12229449242525525,-0.6391883925808909,-0.6123023774213353,-0.0025576161822169407,-6.125386862211225E-4,-0.1857428703165146,-0.09425029245894914,36.94227948261416,1.6640203063727885,-0.8404347920173688,1.035907592729319,0.37777996851197554
104,6219.165990118528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.071725115217362,0.0,-1.1000826153101975,-0.022631386854851436,0.45043366382969763,0.20849826659712095,0.02834542822762172,0.4918050916400183,-4.147399687870912,-1.8996978429437117,-1.3461909064649924,-1.2653160075783263,0.4135985000430794,0.882001411506166,-1.141414980688454,-0.1974040371216316,-1.9807599909525766,-1.9290591562956954,0.04644426663196096,-1.2844727313650488,-1.2675503237929826,0.22761007952464457,-2.4400724099932747,-1.4715710750319055,0.8984443957672652,-1.7676707046606996,-0.2487249274674749,-0.568996812179432,0.4298573298051567,0.12020068851746256,-0.6403792623935357,-0.6135925396922604,-0.0025487766246170907,-6.10498485597764E-4,-0.1690266260703588,-0.09540437806375698,42.51223759961942,1.8603794746955777,-0.8738258218409262,1.034023571060849,0.3388837929210752
105,6219.033021696204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0723100930877694,0.0,-1.1000682826457955,-0.022450255764102246,0.45039894421511373,0.2084598001937768,0.028683307148693816,0.49246743927067754,-4.14709890634014,-1.899555243992803,-1.344412858895678,-1.2671114301578486,0.4134607409251553,0.8813738266196046,-1.1438507801992168,-0.1895445164930155,-1.9894151822703667,-1.924850156239364,0.05514929929404903,-1.3065989597868368,-1.2681321804680115,0.2285917138213835,-2.4330146838123476,-1.4826207836339507,0.8976216215125499,-1.7677344380292408,-0.2483325939380559,-0.5684129507114318,0.43031627826968055,0.12057070828351335,-0.6405693050928842,-0.6130184162432439,-0.0025498285265176833,-6.109087286365942E-4,-0.15911314287159867,-0.09612434832295189,46.09966726193578,1.9571073166904172,-0.873110698116326,1.0230889253831401,0.3263071006272324
106,6218.996082360648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0733317697120164,0.0,-1.1003412120116876,-0.02205443841269906,0.45013829099722663,0.2083969927442413,0.0292700091472593,0.49357349656669725,-4.146718738015546,-1.8992500937983028,-1.3412200238699896,-1.2704483971675091,0.4134487048348396,0.8792484890323463,-1.1490878582123947,-0.17346149669934752,-2.0016899351527764,-1.9195440365172212,0.06742043487855966,-1.358851741099661,-1.2696325693991248,0.23154477726429193,-2.424096944345017,-1.5251219003310825,0.8967913849745598,-1.768459691099635,-0.24816143809343977,-0.5678147612991108,0.4305419089443147,0.12119185396091274,-0.6409261256548022,-0.6119223349155656,-0.0025516863232010072,-6.116848275040062E-4,-0.14333454683183153,-0.09735246552221036,52.78511512125498,2.1222909684039517,-0.8613645780330008,1.0162978313575723,0.2911738295497698
107,6218.878341048521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0746166470058447,0.0,-1.1014415356605431,-0.02129737707678421,0.449394465509004,0.2087041415195974,0.03001726292990451,0.49498723943709994,-4.147611548199404,-1.897766634342315,-1.3355984369926275,-1.274547032070856,0.4133953187510021,0.8733581409632345,-1.1570016963860978,-0.1517623774361204,-2.00989626354371,-1.9162129629068694,0.07491141522999407,-1.4445784743321104,-1.2729821032968056,0.23976200551028143,-2.4299100804099876,-1.6396168554623924,0.8963765738322778,-1.769976764916023,-0.2486547741918634,-0.5676959092299072,0.4292500561384307,0.12218082095093398,-0.6412393264180292,-0.6100353980597356,-0.0025539414591931125,-6.126303936335436E-4,-0.14240309976873128,-0.09779446455721136,57.54088447280356,2.1401475831969137,-0.7802896643439284,1.0449748667777103,0.2422363588907255
108,6218.778055658783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074355223370752,0.0,-1.1014238625729997,-0.02147184723606836,0.44996150247917277,0.20888772683997642,0.029824806657207607,0.4942031262453882,-4.150295494076956,-1.8983720369532902,-1.3384954783806966,-1.2670237277588174,0.41285676348092354,0.8713411841934104,-1.15209751751144,-0.15784486508549203,-2.005452176189659,-1.9199089198959791,0.07157277357033144,-1.4297319758385507,-1.2721461620921717,0.2372194659962701,-2.3966611638073663,-1.5799471854521614,0.8952412989131997,-1.7687141194441647,-0.24810734361878936,-0.5671731682222322,0.42973563243202145,0.12191667137951628,-0.6409772878756989,-0.6103206349627758,-0.0025460997592206807,-6.095234945877581E-4,-0.13782847380605162,-0.09824469633725107,59.10430458302309,2.1638623641274224,-0.7687853908361468,1.0043565594429467,0.2735215666960745
109,6218.741545998757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.074427521157896,0.0,-1.1012543082212833,-0.021516773532071404,0.45031335304964115,0.20953369507267577,0.029824943960881912,0.49432293339935685,-4.1507951655869295,-1.8982763516231123,-1.3363325221805407,-1.2658132784137097,0.41197069628807526,0.8682006903999979,-1.1481147029422911,-0.16475105387070907,-2.0053341402076623,-1.917646283339604,0.07315514047594357,-1.4028662518909423,-1.2721548423790228,0.23735764279301388,-2.385903470816472,-1.5498870715167108,0.8938700254632382,-1.7670591793045551,-0.24655585421997228,-0.5662360124582378,0.42997563813641726,0.12192743483757802,-0.6413272668937551,-0.610625822325806,-0.00254757062806525,-6.093970577797557E-4,-0.133786243514722,-0.09881386481195516,61.550935306770185,2.1789405155794594,-0.7306737692301877,0.9682492881565075,0.297437476419048
110,6218.727286206556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0742071345368167,0.0,-1.101263015912491,-0.021532018161790945,0.4502979892201355,0.2095075727075284,0.029677343341998886,0.4940261372466998,-4.15150325560794,-1.8979329638821612,-1.3368558822695022,-1.2646460853430757,0.4115210083829668,0.8692162675356785,-1.146476865400056,-0.1696355171798834,-2.0045242301267887,-1.9177655203244122,0.07044585977937826,-1.3866678063261946,-1.2715455271555964,0.23692626459480334,-2.3902190327993864,-1.550029716169715,0.893915027656391,-1.7668851243822352,-0.24654478236760485,-0.5662607759781758,0.42991562178996656,0.12175500626256032,-0.6411850349841913,-0.61062896042952,-0.002546413117344825,-6.089843760101662E-4,-0.13345000168505106,-0.09896139533396364,62.15219221672869,2.1705999387497403,-0.7117749045434278,0.957191262110478,0.30613570434872617
111,6218.6633982423455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0731978291819795,0.0,-1.101364245170667,-0.021538200267954322,0.44996244329464286,0.20932664434285136,0.028913627447871793,0.4926968246239638,-4.153678430086994,-1.8960036863124792,-1.3364342561342395,-1.2604280234065655,0.408651619909079,0.8725413233701559,-1.142295298683536,-0.19226717407975932,-2.004057502671193,-1.9170118828233136,0.05905631889484897,-1.317517649759106,-1.2680276042137304,0.23541157373301688,-2.4188341874093227,-1.5778982513330828,0.8951509143486452,-1.767574834802704,-0.24760543739691476,-0.5675159047308102,0.429229084968539,0.12151190175732761,-0.6404272839635037,-0.6107163313461423,-0.0025443502351906867,-6.082416582624725E-4,-0.1250171795329678,-0.1002928068044634,68.18448578458873,2.224095874608046,-0.6121514968923747,0.931433233426833,0.29502652610536645
112,6218.660676040541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073206785071652,0.0,-1.1013289581838108,-0.02159691710120971,0.44997151894486803,0.20927028901695005,0.028945352713984497,0.4927353224157015,-4.153219975321949,-1.8960555890136594,-1.3362946508726665,-1.2608118476252572,0.4086157758430133,0.8724805518771154,-1.1426904506625508,-0.1938795703985661,-2.0047767793227043,-1.9163847062484265,0.05964579931327598,-1.314859576897721,-1.2677846146072274,0.23559099534864067,-2.416907726903938,-1.5783136108305895,0.8952051323257466,-1.7675379863271403,-0.24752948615654682,-0.5675201522281009,0.42931996882037765,0.1214577015732167,-0.64060216872136,-0.6107193161021706,-0.00254488326866378,-6.084244833162653E-4,-0.12452195830141385,-0.10037981663210949,68.54366073721253,2.229841592221003,-0.608387685407569,0.9293354452928025,0.2948944160844666
113,6218.659022401057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073207893786158,0.0,-1.1012985721422728,-0.02164632158274292,0.4499772436778495,0.20921907625930639,0.02896974301293569,0.49275970966543087,-4.152851387333651,-1.8961069484392008,-1.3362203146226144,-1.2611121632761666,0.4085941367976666,0.872449917399306,-1.1429990716270508,-0.19522448047584134,-2.0053167273032177,-1.915905377248321,0.06007836484937616,-1.312697642985168,-1.2675913392959983,0.2357257290066296,-2.4153159167850484,-1.578700696842376,0.8952579173961883,-1.7675146499702965,-0.24747677552752004,-0.5675317811988742,0.4293906370967317,0.12140782179679632,-0.6407456215317483,-0.6107267619384469,-0.0025452871016693824,-6.08563771077345E-4,-0.12411952641313667,-0.10045298455426044,68.84254023040911,2.2347250162066126,-0.6052646849715168,0.9276372817438544,0.2947121195067888
114,6218.658458893736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0732075069171554,0.0,-1.1012958130723696,-0.021650659161477306,0.4499775868598245,0.2092142840992743,0.028971713660108735,0.4927612695672705,-4.152820185321173,-1.896112033730017,-1.3362168403723678,-1.2611369174601272,0.40859279522269043,0.8724486370051382,-1.1430243929245205,-0.19534207273077017,-2.005359404552356,-1.9158669476981798,0.060111813686620934,-1.3125128482095403,-1.2675752038767087,0.23573679070571102,-2.4151773791189663,-1.5787372795492032,0.8952630371390412,-1.76751313695867,-0.24747289736747033,-0.5675333509111238,0.429396439494186,0.1214031228488234,-0.6407579907601014,-0.6107278150590276,-0.0025453194328813977,-6.085749779284387E-4,-0.12408445083649765,-0.10045952510617244,68.86904942198026,2.235166021201905,-0.604988552924791,0.9274899060866298,0.29469091494367505
115,6218.658385655968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0732070992470732,0.0,-1.1012930996713919,-0.021654910722872435,0.4499779136447689,0.20920955732666213,0.02897363936883726,0.4927627613556514,-4.152789631436029,-1.896117076269317,-1.336213701857488,-1.2611611566338843,0.40859155980102563,0.872447518526049,-1.1430491016696542,-0.1954572008842705,-2.0054008610215,-1.9158295154147296,0.0601443382388368,-1.3123326624364784,-1.2675594553497596,0.2357475950712061,-2.415041259937257,-1.5787736170928626,0.8952680966149651,-1.767511691899603,-0.24746914534951694,-0.5675349297557107,0.42940210451544164,0.1213984789238976,-0.6407701202409882,-0.6107288643615874,-0.0025453510193360995,-6.08585930140325E-4,-0.12405013451998695,-0.10046594017806254,68.89503156556823,2.2356000303541963,-0.6047190938160335,0.9273457327105151,0.2946697343051895
116,6218.656066519412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0732066592766625,0.0,-1.1012904085293487,-0.021659112461129254,0.44997822254021735,0.20920486182586348,0.028975530864045352,0.49276419016757367,-4.152759549531736,-1.8961221003991138,-1.3362108088787505,-1.2611849571695186,0.4085903657589973,0.8724465148295983,-1.1430733479345148,-0.1955711014440442,-2.005441679434216,-1.9157926944135224,0.06017618395043877,-1.3121545009961062,-1.2675439401242974,0.2357581952022883,-2.414906900398997,-1.5788100258233062,0.8952731368620692,-1.7675103034051773,-0.24746548661049486,-0.5675365265782922,0.42940767230489446,0.1213938524794172,-0.6407820986167824,-0.6107299337325429,-0.002545381929317897,-6.0859665218745E-4,-0.12401602867150376,-0.10047231838950124,68.92086665868138,2.2360314887534285,-0.6044508751407351,0.9272026244716084,0.29464836344994516
117,6218.654132841356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073202731965432,0.0,-1.1012573871933247,-0.021698886050219905,0.44998813765692536,0.20912856949245423,0.028989944369161434,0.4927767365433339,-4.152396940128433,-1.8962067219459116,-1.336251118884908,-1.2615482752601967,0.40863540802728504,0.8724812639136631,-1.1433311353226197,-0.19639522855277464,-2.0059401340519356,-1.9153376272920586,0.060610462214144185,-1.3111776014403862,-1.2674281624131958,0.23606857062153114,-2.4131629649507,-1.5788200035521416,0.8953032136487343,-1.7674958897579949,-0.2474336108962048,-0.5675489920150174,0.4294793510217611,0.12134506758199286,-0.6409060909397793,-0.6107415739997296,-0.002545854464456527,-6.087575437566009E-4,-0.12391658841504596,-0.1005026021088348,69.01505279597738,2.2393973067459116,-0.6047358613146785,0.9266739434748427,0.2944574387898106
118,6218.6541076056565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0732026844147935,0.0,-1.101257030284578,-0.021699310251306076,0.44998823953683703,0.20912775385784685,0.028990099548343782,0.49277686322147307,-4.152393087722376,-1.8962076420599903,-1.3362516050616469,-1.2615521239629521,0.40863590429700775,0.8724816587221816,-1.1433338395066777,-0.1964040114980103,-2.0059453889327092,-1.9153328165967645,0.06061502834779029,-1.3111672245560826,-1.2674269409200967,0.23607186976942976,-2.4131442576441864,-1.5788202066183763,0.8953035496943946,-1.767495741650562,-0.2474332753939282,-0.5675491307482052,0.42948010781173823,0.1213445337100992,-0.6409074184644092,-0.610741706283127,-0.002545859458017313,-6.087592440460257E-4,-0.12391546224287317,-0.1005029354588784,69.01609860733998,2.2394343521121427,-0.6047388629086746,0.9266680252524665,0.29445541417948384
119,6218.654082837376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073202636905888,0.0,-1.1012566741192968,-0.021699733509449027,0.4499883411477006,0.20912694000807264,0.02899025439527055,0.4927769895346235,-4.152389244025701,-1.8962085603103642,-1.3362520907722077,-1.2615559638202232,0.40863639962896103,0.8724820529279023,-1.1433365372215054,-0.19641277491042372,-2.005950631474585,-1.9153280170671945,0.06061958362229802,-1.3111568711633392,-1.2674257222390644,0.2360751614236268,-2.413125590743225,-1.578820410564353,0.8953038851770897,-1.7674955939549621,-0.24743294070854432,-0.5675492692569171,0.429480862834682,0.12134400087860031,-0.6409087430915887,-0.6107418383554509,-0.0025458644400385036,-6.087609404063003E-4,-0.12391433785844547,-0.10050326818274591,69.01714255046889,2.239471328386318,-0.6047418576763446,0.9266621176731167,0.29445339352539873
120,6218.654073719158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0732026131351016,0.0,-1.1012564961294595,-0.021699944998786278,0.4499883918983585,0.20912653333871495,0.028990331773945447,0.49277705260806687,-4.152387323522963,-1.8962090192227021,-1.3362523337731924,-1.261557882333625,0.40863664721349824,0.8724822500381466,-1.143337884959255,-0.19641715371483706,-2.0059532506779743,-1.9153256191263788,0.06062185939707326,-1.3111516980764977,-1.2674251133518966,0.2360768060837347,-2.4131162628627103,-1.5788205131167417,0.8953040528995231,-1.7674955201971798,-0.24743277351252704,-0.5675493385075474,0.4294812400539922,0.1213437345670543,-0.6409094049930071,-0.6107419043895297,-0.0025458669291750276,-6.087617879486516E-4,-0.12391377568252358,-0.10050343449188098,69.017664403687,2.2394898108950865,-0.6047433539865501,0.9266591645864751,0.2944523835931087
121,6218.65405778088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073202604671837,0.0,-1.1012564327995826,-0.021700020242705693,0.44998840995053446,0.20912638865116265,0.028990359304723535,0.49277707504063734,-4.152386640259605,-1.896209182511159,-1.3362524202832438,-1.261558564875525,0.40863673531325984,0.8724823201912965,-1.1433383644157615,-0.19641871161042648,-2.0059541824819425,-1.9153247660290165,0.060622669004716925,-1.3111498576215155,-1.2674248967340018,0.23607739120772953,-2.41311294408029,-1.5788205497082253,0.8953041125883808,-1.7674954939632312,-0.2474327140343582,-0.5675493631534071,0.42948137425359073,0.1213436398058579,-0.6409096404888664,-0.6107419278910453,-0.002545867814718151,-6.087620894730961E-4,-0.12391357560654416,-0.10050349367186373,69.01785011018718,2.2394963877823857,-0.6047438863003375,0.9266581137085518,0.2944520242279744
122,6218.654059067154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073202604671837,0.0,-1.1012564327995826,-0.021700020242705693,0.44998840995053446,0.20912638865116265,0.028990359304723535,0.49277707504063734,-4.152386640259605,-1.896209182511159,-1.3362524202832438,-1.261558564875525,0.40863673531325984,0.8724823201912965,-1.1433383644157615,-0.19641871161042648,-2.0059541824819425,-1.9153247660290165,0.060622669004716925,-1.3111498576215155,-1.2674248967340018,0.23607739120772953,-2.41311294408029,-1.5788205497082253,0.8953041125883808,-1.7674954939632312,-0.2474327140343582,-0.5675493631534071,0.42948137425359073,0.1213436398058579,-0.6409096404888664,-0.6107419278910453,-0.002545867814718151,-6.087620894730961E-4,-0.12391357560654416,-0.10050349367186373,69.01785011018718,2.2394963877823857,-0.6047438863003375,0.9266581137085518,0.2944520242279744
