Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_walk_speed
98,6216.63836167782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073801558863123,0.0,-1.1014718526742573,-0.022109689726273096,0.45100812775817206,0.20956589478240778,0.02979103614369179,0.4935691594474908,-4.134531512194746,-1.8965695627773385,-1.341230462288243,-1.2729122909551598,0.41243381671887314,0.8765728008975684,-1.1458373205707368,-0.19005973088000513,-2.047971829548027,-1.9036176268107194,0.0806411066273086,-1.3375830692152093,-1.281204807820609,0.24316863200336497,-2.489357442524446,-1.6079919704265093,0.8895309982899194,-1.7564988858778094,-0.22826197088396577,-0.5575593042361126,0.42975124154450955,0.12035924043279793,-0.6470699945960281,-0.6063857893619562,-0.0026142880955187155,-6.304519248892177E-4,-0.2770516823061835,-0.1797604657248771,20.55527014049506,0.0314153709748176
99,6216.637485399612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0734280491384065,0.0,-1.1012912967577018,-0.022184624126405122,0.450875625146603,0.20965025597849055,0.029568623051715637,0.4932175100704446,-4.1345121261612885,-1.8966682128915586,-1.34128155202396,-1.2714787529928857,0.4125965112401001,0.8767353654866764,-1.146136186056543,-0.19072195455408125,-2.047567104045014,-1.903589013252859,0.07979014245547074,-1.339581751000923,-1.2806973660235408,0.24353628685709156,-2.4896680869647407,-1.607131269342293,0.889435167188676,-1.7561791849601156,-0.22819701458198952,-0.557493265395371,0.42970366709998165,0.12022690187629675,-0.6473884546820384,-0.6065977432746911,-0.0026126171156848643,-6.300605268977493E-4,-0.2765738322720888,-0.17973855602044844,20.76821302072729,0.03144451307477288
100,6216.636964485209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073455207875447,0.0,-1.101233977830498,-0.02218624930239103,0.45090794763553105,0.20965816078200655,0.02960457707731252,0.4932627666494407,-4.1345378818598535,-1.8965960315941102,-1.341190442729173,-1.2721783900819548,0.412678101437336,0.8765381676580741,-1.1461775857289145,-0.19013363008212383,-2.0481074531519976,-1.9038169486594616,0.08000377014257165,-1.33979287053906,-1.2815031365716132,0.24346368066023363,-2.488171067185362,-1.6088427248315902,0.8894785725868051,-1.7562161067501632,-0.2282328657455195,-0.5575295925456434,0.42971071199840516,0.12026113851588645,-0.6473519523681793,-0.6065873225985733,-0.0026127284116157223,-6.300675952654135E-4,-0.27635167893350826,-0.1797430186608457,20.834694628246694,0.03143779853563878
101,6216.6351483991275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073758986748575,0.0,-1.1010142219353514,-0.02217218301148201,0.4511401983695485,0.20965174896558883,0.029899877094689685,0.49371434027820643,-4.135774146920763,-1.8962627686401148,-1.3404101024450203,-1.276408498702179,0.413458952978954,0.8761469011838213,-1.1458343420037944,-0.18670279823240293,-2.0528204582805465,-1.9042820746545517,0.08237416762344707,-1.3385974618879646,-1.2858585201062616,0.24275905824855087,-2.479359310221081,-1.6214713299678123,0.8897689932615099,-1.756577610154049,-0.2284821240716961,-0.5576909378168934,0.42979101343304205,0.12040972869728367,-0.6470295192519201,-0.6062420263501018,-0.0026139203730893325,-6.301743661388798E-4,-0.2748040517468536,-0.1797810460510871,21.334195156617398,0.03130776184707063
102,6216.635094440049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073878985650015,0.0,-1.1011428760857793,-0.02215102407131911,0.45116905811476393,0.20963587299095054,0.029948874989729975,0.49380565998654785,-4.135633274284033,-1.8961789042880128,-1.3404685512417365,-1.2765357289630201,0.41322216526138494,0.875910501744031,-1.145834051992554,-0.18683507151954293,-2.052953266912351,-1.9044499888829278,0.08225208235921815,-1.338186297774866,-1.2858580157717543,0.24254157654577715,-2.4792878473944957,-1.6205653850197397,0.8897302627577999,-1.7566714942103636,-0.22849613525892828,-0.5577363846713919,0.4298028510850222,0.12047596083655636,-0.6469165435100478,-0.6062315802246416,-0.0026136243487945034,-6.300905099421883E-4,-0.274655606728305,-0.1797820043994658,21.393265269386173,0.03127319538257658
103,6216.635071576612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073961510051925,0.0,-1.1013155200517657,-0.022145308501491077,0.45117882001851817,0.20961476121560788,0.029966009814845988,0.49388156323314264,-4.135907360397281,-1.8961986157161483,-1.3405094765769707,-1.276391623046048,0.4131637678474764,0.8761098950916083,-1.145688401861382,-0.1873440016143198,-2.0532993551388117,-1.9042362449610923,0.08235924369908293,-1.3375120414818693,-1.2855231300208885,0.24236680235963715,-2.4793622171754044,-1.6203892867568923,0.8896840135262741,-1.7567241799525104,-0.22848691783604613,-0.557716657532795,0.4298174637585125,0.12047858938770366,-0.6468557140867012,-0.606138496565147,-0.0026135245101893763,-6.300417190171412E-4,-0.2745740040179698,-0.17978679088725863,21.43109846843169,0.03119855954372659
104,6216.6350697641565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739631328086547,0.0,-1.1013284852209662,-0.02214626931297626,0.4511781288055837,0.20961334957610905,0.029963510289981614,0.49388231957168993,-4.135876532226243,-1.8961905740912186,-1.340525188668672,-1.2763798069473,0.41314047698868567,0.8760909637685502,-1.145698004551853,-0.18740045357556853,-2.0532627993474635,-1.9042655178820636,0.08231496430396296,-1.3375773428894813,-1.285539788084354,0.24236678653708393,-2.4793688956843374,-1.6203270977469668,0.889681935828161,-1.756723925360513,-0.22848633372487737,-0.5577178931938742,0.4298166688327178,0.12047992344986733,-0.6468546509183023,-0.6061421755102726,-0.002613501552442864,-6.300408632816932E-4,-0.2745803184951329,-0.17978874057800023,21.42732081582016,0.031178889996364832
105,6216.635069249314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07396321376733,0.0,-1.1013319540415385,-0.022146672595525514,0.4511778482325843,0.20961314025554886,0.029962632731515476,0.4938823703944828,-4.135871848088693,-1.896189720073614,-1.3405294804450303,-1.2763762552553188,0.4131362840146027,0.8760892035007026,-1.145699929594921,-0.18741786935712876,-2.053256624624586,-1.9042701867161562,0.0823061791824704,-1.3375924819964655,-1.285543006119475,0.24236773880113044,-2.4793690427796684,-1.6203200149396868,0.8896813272206026,-1.7567235247440216,-0.22848601422927803,-0.5577177987079878,0.4298165303726793,0.12047991864969129,-0.646854889745257,-0.6061425726507321,-0.0026134973313258086,-6.30040756703551E-4,-0.27458169890101913,-0.17978943013896534,21.426485147693548,0.03117204081274258
106,6216.635069188142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073963213228143,0.0,-1.1013323558718475,-0.022146723176774418,0.45117781292266274,0.20961311925509515,0.02996252486342923,0.49388237086521075,-4.135871360417635,-1.8961896469922033,-1.3405299865027467,-1.2763758360542585,0.4131358362975947,0.876089059765701,-1.1457001450148894,-0.18741994314269314,-2.053255967574778,-1.9042706725650784,0.08230521195583337,-1.3375942281290463,-1.285543369412149,0.24236788139064958,-2.4793690192764277,-1.6203193902560729,0.8896812579393968,-1.756723469839789,-0.2284859741771625,-0.5577177796177398,0.4298165149750601,0.12047991036017337,-0.6468549304379928,-0.6061426088726872,-0.00261349688459865,-6.300407510306183E-4,-0.2745818556692066,-0.17978951771731302,21.426390240217017,0.031171176590532503
107,6216.635069145587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739628381145345,0.0,-1.1013331753611997,-0.022146937664999464,0.4511776076947724,0.20961314226579555,0.029962044242158696,0.4938820251108005,-4.135869620218315,-1.8961896717114495,-1.3405313174105382,-1.2763741462719596,0.41313490411407083,0.8760886231580928,-1.14570118747975,-0.18742508754854703,-2.0532529322892996,-1.904272118435254,0.08230209382803469,-1.3376013431078948,-1.2855441337592048,0.2423691384080733,-2.4793697222643494,-1.6203168231889333,0.8896809524824218,-1.756722942119526,-0.22848577131774334,-0.5577176052013783,0.42981641238650825,0.12047975579894973,-0.6468553637631981,-0.606142921836712,-0.0026134951715672534,-6.300406491356813E-4,-0.274582629378905,-0.17978956223414735,21.425984660495427,0.03117050441950457
108,6216.635069001813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739474324002556,0.0,-1.1013627905461574,-0.022155089000185733,0.45116940830851593,0.2096140745787917,0.029943278043140155,0.49386720694858044,-4.135791636129974,-1.8961880398463802,-1.3405804790111178,-1.276306307894037,0.41309507669934326,0.8760621091606654,-1.1457455440036555,-0.18761014170264412,-2.0531183155546495,-1.9043371697934652,0.08217086852633167,-1.3378918200062693,-1.2855728581412964,0.24241801460037227,-2.479409039994195,-1.620180307989954,0.8896679939657088,-1.756701313089558,-0.22847775163290648,-0.5577112579128324,0.4298119595556304,0.12047408911952534,-0.6468721554120073,-0.6061579944641702,-0.0026134183847592164,-6.300347734743914E-4,-0.27461534971258184,-0.17978830392731995,21.40904038686938,0.0311711538125079
109,6216.635068953484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739601330428403,0.0,-1.1013486822083633,-0.022150262227247298,0.45117552063256566,0.20961329117217442,0.0299566436997374,0.4938822731378164,-4.135899606289763,-1.8962001227614254,-1.3405506376183192,-1.2763585097737362,0.4131433085538719,0.876123005838454,-1.1456981251507043,-0.18752084568175306,-2.0532827308082964,-1.9042487329279638,0.08231012038017892,-1.3376191608107397,-1.2855488236706474,0.24238865108094623,-2.47934355169583,-1.6204261319500863,0.889675669828487,-1.7567170786159587,-0.2284826492589943,-0.5577103285733283,0.4298167893088541,0.12047424378033089,-0.646861281908469,-0.6061359231042094,-0.0026134885474308955,-6.300384103468807E-4,-0.27458211893308093,-0.17978906920638346,21.425438880542988,0.0311709037788576
110,6216.635068920568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739482492359764,0.0,-1.1013657992124122,-0.022155465736406848,0.45116951553804396,0.2096137354813373,0.029943224205553707,0.4938686710695876,-4.1357914484863345,-1.8961897088860054,-1.3405876388462428,-1.2763118677707412,0.4130931439220388,0.8760635680276325,-1.1457443429621073,-0.18762914016153812,-2.0531290185848032,-1.9043349499538764,0.08217384582951226,-1.3378922788255692,-1.2855862466355525,0.24242353553145105,-2.47939160217763,-1.6202086331635095,0.8896680593469068,-1.756701621596461,-0.22847793739643454,-0.5577106008308886,0.4298120663604627,0.12047392773650235,-0.6468717766615075,-0.6061565611118882,-0.0026134175176577563,-6.300350485147245E-4,-0.274611895221535,-0.17978834746443006,21.41023942186333,0.031170875277481514
111,6216.635068888267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073959381411539,0.0,-1.1013504936957017,-0.022150799457958052,0.45117512727630676,0.20961341761135704,0.029955671395543455,0.49388168268190175,-4.135893565152178,-1.8962009725200017,-1.340556665118862,-1.2763580592856567,0.4131405738392373,0.8761209004114011,-1.1457015461648354,-0.18753616602978457,-2.0532776153601735,-1.9042518629839404,0.08230425292920855,-1.3376371439428603,-1.28555549904586,0.24239437215257545,-2.479340968691787,-1.6204246761028747,0.8896751875792347,-1.7567158965725662,-0.22848224233974382,-0.5577099109115324,0.4298165689725993,0.1204740734724816,-0.6468622402680997,-0.6061367354892097,-0.0026134849467268333,-6.300382793248669E-4,-0.2745828348325746,-0.17978906569043263,21.42494104875878,0.031170636476250655
112,6216.635068870029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073948622965192,0.0,-1.1013654902066219,-0.0221553795483956,0.45116970147172875,0.20961371756550548,0.02994362491835662,0.4938692307407527,-4.135794661079686,-1.896190775912743,-1.340588140315734,-1.2763146268000438,0.4130947753871993,0.8760659937136175,-1.1457429238246977,-0.18762892832371408,-2.0531358415762972,-1.904331140033579,0.08217956725189354,-1.3378840272417927,-1.2855872261473318,0.24242434066813237,-2.479387699351493,-1.620220667092738,0.8896684347150893,-1.7567020464958352,-0.22847808256096516,-0.5577104184017746,0.4298122283457251,0.12047385679416009,-0.6468715372352565,-0.606155670831774,-0.002613420490587384,-6.300354073105578E-4,-0.2746104499413894,-0.17978841667704995,21.4109282027631,0.03117059960799111
113,6216.635068845929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739585943158945,0.0,-1.10135155080853,-0.022151145907334704,0.4511747389237688,0.20961346315143448,0.029954815122510026,0.49388080308485105,-4.13588644419161,-1.8962005482561082,-1.3405594858040404,-1.276355447552529,0.41313742061385117,0.8761171413757332,-1.1457046685624634,-0.18754357749391687,-2.0532680186251766,-1.9042570895359205,0.08229596921704586,-1.337654839686645,-1.2855582386231776,0.24239723470703076,-2.4793439486439164,-1.6204112696741177,0.8896747228809276,-1.7567148637197094,-0.22848192613201976,-0.5577098832829466,0.42981626428323433,0.12047403861820463,-0.646862956785115,-0.6061380468907434,-0.0026134806086220057,-6.300381133608238E-4,-0.2745846881513155,-0.1797889791712901,21.423999204335793,0.031171046909182532
114,6216.635068824685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073949310835857,0.0,-1.1013645401361998,-0.022155094939029753,0.45117004836596336,0.20961369689626821,0.02994440122303337,0.4938700448421783,-4.135800874362409,-1.896191570079843,-1.3405864071911444,-1.276317650708444,0.41309770581715743,0.8760695462034312,-1.1457403016338166,-0.18762335568485944,-2.053145150972184,-1.904325880418526,0.08218782740023528,-1.3378682657791783,-1.2855855114183647,0.24242280787927675,-2.4793844758686063,-1.6202342797260572,0.8896688801370529,-1.7567029151670641,-0.2284783466984553,-0.5577103535111332,0.42981250438623536,0.12047385625203902,-0.646870952312994,-0.6061544320420277,-0.002613424711517688,-6.300356298246955E-4,-0.2746086393841242,-0.17978841788917177,21.411844216862974,0.03117099689113294
115,6216.635068801878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739582266425107,0.0,-1.1013521798775652,-0.022151322790331066,0.451174544565884,0.2096134622448048,0.029954377263329824,0.49388039091078617,-4.13588273296263,-1.8962002440780683,-1.340560893123677,-1.2763540638243729,0.4131356743927109,0.87611515066283,-1.14570615955265,-0.1875475324516538,-2.05326313173249,-1.9042599137195158,0.08229153623879565,-1.3376639020752232,-1.2855598165049358,0.24239855855061473,-2.479345196030702,-1.6204045650733048,0.8896745013119486,-1.756714376594346,-0.2284817851276636,-0.5577098918368432,0.4298161062635812,0.12047403051453194,-0.6468632840186811,-0.606138697329312,-0.0026134783220344545,-6.300380534407387E-4,-0.2745855992315343,-0.17978898643612196,21.423522957073637,0.031170779297555965
116,6216.635068783271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739496627352945,0.0,-1.1013640740141553,-0.022154952779442204,0.4511702258731586,0.20961369145833866,0.02994479161156112,0.49387046131797285,-4.135804093210506,-1.8961919748238925,-1.3405855438713385,-1.2763191984545272,0.41309922010140954,0.876071396248381,-1.1457389800782363,-0.18762065275561113,-2.053149950895538,-1.9043231935886111,0.08219203393929185,-1.3378602300969353,-1.2855846493914878,0.24242199976575765,-2.4793827487700155,-1.620241395883283,0.8896691165256082,-1.7567033675367465,-0.22847848174304589,-0.5577103280076582,0.42981264821205495,0.12047386222019747,-0.6468706610093212,-0.606153793516546,-0.0026134269466958583,-6.300357563021783E-4,-0.2746077048917877,-0.17978847061208228,21.412315462860963,0.03117072260079171
117,6216.635068632297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739536915235073,0.0,-1.1013584822244047,-0.022153246093690765,0.45117225746390993,0.2096135832176882,0.029949300537783396,0.4938751338303892,-4.13584106649642,-1.8961958758703623,-1.3405739756053117,-1.276335621477247,0.41311636558010445,0.8760919811041858,-1.1457235434559798,-0.18758630264098589,-2.053203216723055,-1.9042934126911646,0.08223885982954113,-1.3377678838301799,-1.2855730000669208,0.2424110050616284,-2.479365058738572,-1.6203182056438785,0.8896716577960071,-1.756708549206699,-0.2284800374655022,-0.5577101243141052,0.4298142745987683,0.12047394227098471,-0.6468671918083561,-0.60614668859656,-0.002613451149594749,-6.300368497485962E-4,-0.2745972972349827,-0.17978872794203932,21.417591618708485,0.031170619133733656
118,6216.6350686305395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073953694909861,0.0,-1.1013584708834623,-0.022153243526826263,0.45117225956610735,0.20961358388838605,0.029949305971992423,0.4938751369066506,-4.135841111801005,-1.8961958784668298,-1.340573951924892,-1.2763356304321627,0.4131163878849685,0.8760920018663425,-1.1457235286088308,-0.18758623401989227,-2.0532032664983766,-1.9042933796904127,0.08223891032890925,-1.3377677732103612,-1.2855729643446154,0.2424109843951762,-2.479365070653877,-1.6203182424157772,0.88967165857378,-1.7567085538717433,-0.22848003857193375,-0.557710124286174,0.42981427639085495,0.12047394240753438,-0.6468671882065183,-0.6061466830463474,-0.002613451163766104,-6.300368456284E-4,-0.2745972844197713,-0.1797887243325765,21.417598599359557,0.031170653339656216
119,6216.635068630148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739539790250934,0.0,-1.1013580650755865,-0.02215312012933375,0.4511724026298798,0.2096135775646503,0.029949626463854472,0.49387546151589057,-4.135843711795756,-1.8961961425467826,-1.3405731059736994,-1.2763367439995925,0.4131175838255754,0.8760934248919539,-1.1457224461111835,-0.18758372737444412,-2.053207030154769,-1.904291285549147,0.0822421911842708,-1.3377612311663827,-1.2855720725055746,0.242410171422582,-2.4793639596887584,-1.6203234158393762,0.8896718347271796,-1.7567089226547854,-0.2284801496470067,-0.5577101162639283,0.42981439090811985,0.12047395186386986,-0.6468669388110828,-0.6061461903686016,-0.0026134527622972675,-6.300368907430166E-4,-0.2745964815635562,-0.1797887416183468,21.418003252616106,0.031170646425363435
120,6216.635068629763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739536886906618,0.0,-1.1013584631988247,-0.02215324307936494,0.45117225727145566,0.2096135871713062,0.029949302737406827,0.4938751263672337,-4.1358410923927895,-1.8961958686572047,-1.3405739349672612,-1.2763355757180035,0.41311637417499963,0.876091969696916,-1.1457235511337158,-0.18758618310039418,-2.0532032568051273,-1.9042933968579345,0.08223886603717451,-1.3377678343480595,-1.2855729053346927,0.24241096808721435,-2.4793652062651703,-1.6203179820137512,0.8896716517844114,-1.7567085489349201,-0.2284800369433247,-0.5577101280684171,0.4298142757705028,0.12047394438868152,-0.6468671904745059,-0.6061466959992508,-0.0026134510260340934,-6.300368076055799E-4,-0.27459721200520154,-0.17978872464962536,21.417632305312136,0.03117063960178283
121,6216.635068629376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073953959866066,0.0,-1.101358084448539,-0.02215312820211103,0.45117239448200575,0.20961358006622596,0.029949606991257684,0.49387544175369197,-4.13584359485489,-1.8961961348600362,-1.340573153515813,-1.2763366919340584,0.41311753755708225,0.8760933655576437,-1.1457225074985375,-0.18758386052836526,-2.0532068602540314,-1.9042913799088927,0.08224203699067908,-1.3377615991435534,-1.2855721232939363,0.24241023138250636,-2.479363998796183,-1.6203232039585094,0.8896718238619142,-1.75670889784729,-0.22848014172275405,-0.5577101130081772,0.42981438575751624,0.12047394901095389,-0.6468669573688077,-0.6061462147068513,-0.0026134526728656344,-6.300368841249356E-4,-0.2745965121520735,-0.17978874211149812,21.41798731146711,0.03117063269165304
122,6216.635068629367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739539462892003,0.0,-1.101358103364319,-0.02215313396035069,0.45117238762656736,0.20961358041376316,0.02994959177691688,0.4938754259986749,-4.135843469826957,-1.8961961216500813,-1.34057319264124,-1.2763366364973547,0.41311747950459676,0.876093295897716,-1.1457225596042124,-0.1875839766002147,-2.0532066805984464,-1.9042914805049342,0.08224187878464412,-1.3377619109690828,-1.2855721627721233,0.24241026851688283,-2.479364058626018,-1.6203229442682106,0.889671815315033,-1.756708880397214,-0.22848013649434393,-0.5577101137249771,0.42981438026353597,0.1204739487631228,-0.6468669690426925,-0.6061462386949722,-0.002613452590872887,-6.300368803910289E-4,-0.27459654698265773,-0.17978874131918596,21.417969633376874,0.031170632335337508
123,6216.635068629352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.07395394061388,0.0,-1.1013581112350923,-0.022153136360667746,0.4511723847622997,0.20961358055815063,0.029949585426203573,0.4938754194105788,-4.135843417666653,-1.89619611609885,-1.3405732088663131,-1.2763366132638891,0.4131174552744872,0.8760932667856537,-1.145722581343155,-0.18758402478806868,-2.053206605486097,-1.9042915225436492,0.08224181267904254,-1.3377620411585314,-1.2855721791323667,0.2424102839493171,-2.4793640837533992,-1.6203228355409776,0.8896718117085101,-1.7567088730880336,-0.22848013430340472,-0.5577101140107451,0.4298143779685879,0.1204739486493418,-0.6468669739132747,-0.6061462487280419,-0.0026134525564231194,-6.300368787694408E-4,-0.2745965615468732,-0.17978874089893568,21.41796224319899,0.031170632986752492
124,6216.635068629307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.073953927653319,0.0,-1.1013581292933587,-0.022153141858174186,0.45117237821835043,0.2096135808901209,0.029949570902274725,0.4938754043716477,-4.135843298317094,-1.8961961034934083,-1.340573246227336,-1.2763365603606138,0.41311739986139884,0.8760932002938896,-1.1457226310862294,-0.18758413561028953,-2.053206434005451,-1.9042916185622472,0.08224166166733464,-1.3377623388305866,-1.285572216833925,0.24241031941263838,-2.479364140846584,-1.6203225876854834,0.889671803551994,-1.756708856430692,-0.22848012931241068,-0.5577101146942598,0.42981437272447326,0.12047394841306637,-0.646866985058329,-0.606146271624845,-0.00261345247817118,-6.300368752089517E-4,-0.2745965947916764,-0.17978874014907287,21.417945369674328,0.03117063258877706
125,6216.635068629299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739539254716206,0.0,-1.1013581323331239,-0.02215314278364417,0.45117237711684116,0.2096135809460151,0.029949568457424306,0.49387540184020945,-4.135843278227257,-1.8961961013720756,-1.3405732525174938,-1.2763365514575173,0.4131173905343598,0.8760931891020638,-1.1457226394597502,-0.18758415426635303,-2.0532064051424492,-1.9042916347236278,0.08224163624917323,-1.3377623889380323,-1.2855722231818951,0.24241032538408078,-2.479364150454805,-1.6203225459691584,0.8896718021793889,-1.7567088536268307,-0.22848012847230137,-0.5577101148092479,0.42981437184178517,0.12047394837332717,-0.6468669869345336,-0.60614627547877,-0.002613452465001681,-6.30036874610223E-4,-0.2745966003872304,-0.1797887400238167,21.417942529608247,0.031170632513139437
126,6216.635068629297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739539243996568,0.0,-1.1013581338266887,-0.02215314323837301,0.45117237657562687,0.20961358097347932,0.029949567256163906,0.4938754005964144,-4.135843268356304,-1.8961961003298267,-1.3405732556082188,-1.2763365470832502,0.4131173859516553,0.8760931836031203,-1.145722643574034,-0.1875841634329795,-2.0532063909610683,-1.904291642664256,0.0822416237603217,-1.3377624135579371,-1.2855722263010714,0.24241032831827522,-2.4793641551755154,-1.620322525472665,0.8896718015050075,-1.756708852249184,-0.22848012805952336,-0.557710114865741,0.42981437140808854,0.12047394835380505,-0.6468669878564055,-0.6061462773723365,-0.0026134524585312087,-6.300368743161012E-4,-0.2745966031365095,-0.17978873996236547,21.417941134188727,0.03117063247515077
127,6216.635068629297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0739539241919855,0.0,-1.1013581341144243,-0.02215314332616389,0.45117237647083497,0.20961358097875904,0.029949567023847923,0.49387540035534255,-4.1358432664485365,-1.8961961001265568,-1.340573256201106,-1.276336546232945,0.4131173850654068,0.8760931825380276,-1.1457226443692146,-0.18758416519396148,-2.0532063882128417,-1.904291644202218,0.08224162134186087,-1.3377624183205714,-1.2855722268988814,0.2424103288825418,-2.4793641560955164,-1.6203225214936443,0.8896718013728189,-1.7567088519816225,-0.22848012797931253,-0.5577101148760741,0.42981437132413397,0.12047394834956664,-0.6468669880345763,-0.606146277739463,-0.0026134524572696094,-6.300368742563619E-4,-0.27459660366938693,-0.17978873994641006,21.41794086380526,0.031170632504188035
std.err,,,,,,,,,,0.08295919232617795,,0.08178251071405306,0.08573999139385345,0.06857818708481238,0.09407043932805659,0.07580199578360892,0.10498836834150846,0.3158736161491675,0.2569163047057812,0.31050834016193785,0.44286604683579633,0.22528311977448734,0.2360514798690306,0.35314508962929786,0.48054049139341976,0.3659942570031409,0.3503176238911757,0.3391412842717649,0.7662265592911592,0.27435328023857075,0.26944520036151226,0.5973858318422945,1.0154410403769987,0.12599189431231883,0.11104878296538906,0.0981348424182957,0.16297239999307328,0.08497476870404054,0.10521033456953471,0.09550547042803305,0.2075733595132261,4.7086016205763015E-4,1.5453294154374114E-4,0.04496818593462682,0.01841379982734949,13.011715224826874,0.1565824381674689
t.test,,,,,,,,,,-24.999687991628928,,-13.466915169249909,-0.2583758519918864,6.578948724801644,2.2282619542974924,0.3951026185292615,4.704096350453356,-13.093348272859341,-7.380598527205456,-4.31735023768432,-2.8819923210464107,1.8337698158607938,3.711449650830886,-3.24433972895361,-0.39036078864036006,-5.6099415466926885,-5.435900206932712,0.24249958691539897,-1.7459097470572456,-4.6858277975790195,0.899664675998318,-4.150356476398741,-1.5956835080174363,7.061341574620895,-15.819253530487964,-2.3282263704610178,-3.42211389719841,5.058141115054266,1.1450771337481493,-6.773088338662389,-2.920154489771317,-5.550379216302738,-4.077039289891648,-6.106463891351674,-9.763804409309099,1.646050539358483,0.19906850901663858
p.val,,,,,,,,,,0.0,,0.0,0.7961168513525669,4.737854553127363E-11,0.025863051817540228,0.6927671564572939,2.549928135975321E-6,0.0,1.5765166949677223E-13,1.579134825546724E-5,0.0039516936378356515,0.06668817007128292,2.0607566183628023E-4,0.0011772324618726238,0.6962697786055161,2.0239496523188905E-8,5.452046414333722E-8,0.8083930768992054,0.080826635911037,2.78830634359295E-6,0.3682987271617386,3.3195786881545786E-5,0.11055947252433884,1.6491252807782075E-12,0.0,0.01990008662292775,6.213627869797733E-4,4.2336310546176037E-7,0.25217720671405264,1.2606138355408802E-11,0.003498579024646009,2.8505059646022346E-8,4.561278764692034E-5,1.018626738513717E-9,0.0,0.09975335427480214,0.8422091543673667
