Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_c,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_c,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
105,6349.685622373709,0.0,0.0,0.0,0.0,0.0,0.0,-2.486591690903482,0.0,0.3978868820126414,0.15709162818989778,0.01714515396029841,0.5111280238663558,-4.927214997397546,-1.5813439778353056,0.433591373714217,0.8418339619034461,-1.1479838993022018,-0.18695322951465135,-2.0238526601114377,-2.3183746343961027,-1.2063243385022644,0.23353287069770973,-2.4842493314574865,-1.6621434458214253,0.8252368130637887,-2.3436067364788338,0.43735402065575524,0.1142029175700916,-0.6533518366440191,-0.6213773281533659,-0.0024752929216656375,-5.925654953498746E-4,-0.18115543384795876,-0.12020115272552816,38.18851808413674,-6.692257306823964,1.670249985121473,-0.7556168234205388,0.03207085502380381,2.22916575225242,0.509889448199049,0.38360552455419406,-0.3754585983046734
106,6349.585145873757,0.0,0.0,0.0,0.0,0.0,0.0,-2.4863814611152426,0.0,0.39764052274245615,0.15774545523242592,0.017493798357072807,0.5116728375826481,-4.925412645341429,-1.5818341131234908,0.4333073723127799,0.8428596757688387,-1.1484170287092257,-0.1900700090902363,-2.0238728066684315,-2.3252166366302447,-1.2180790974634603,0.23432518569869334,-2.4921423668778377,-1.6610723483907088,0.8226275740767569,-2.3399591264907467,0.43702662273832404,0.11547735714690154,-0.6529820650605824,-0.6239576245392195,-0.002474996177452502,-5.930151717049761E-4,-0.17441673509367073,-0.12210836101875089,39.648620090149684,-6.5576885478557125,1.7443930552052096,-0.7636206829486569,0.020821843363391053,2.173857392096606,0.4809098912488785,0.3714549989471371,-0.36583879997587426
107,6349.566530729668,0.0,0.0,0.0,0.0,0.0,0.0,-2.4863372962051726,0.0,0.397593825740549,0.15789580768737874,0.017576921890485667,0.5117993863402363,-4.924937302895488,-1.5819418454326895,0.43325540050940087,0.8430771834118894,-1.1484924151805174,-0.19081683599321977,-2.023917258286168,-2.3269371834452675,-1.2208345498310365,0.2345971034463286,-2.4934675458710727,-1.6606524124206345,0.8220560048447836,-2.3391420054824166,0.43694938289365076,0.11576575373054454,-0.6529049013130314,-0.6245216354979839,-0.002475183862555692,-5.932026812005613E-4,-0.17286006504564932,-0.12256703448740634,39.99873638928515,-6.522680785686405,1.7619005657199804,-0.765319296631044,0.01796911007927443,2.157261878878709,0.4739591548876067,0.36875353447311965,-0.363674344586907
108,6349.564419139928,0.0,0.0,0.0,0.0,0.0,0.0,-2.486333286332205,0.0,0.39758980171324587,0.1579099766003463,0.01758492439835502,0.5118113850456589,-4.92489039393962,-1.5819521167725865,0.4332513903139912,0.843097162999421,-1.1484987559178503,-0.19088886847960537,-2.023924211920625,-2.3271022968295716,-1.2210971041223007,0.23462576863861956,-2.4935739772214736,-1.6606067430090363,0.822002698885235,-2.3390650200775736,0.4369419974290488,0.11579280625344608,-0.6528978536137641,-0.6245739797815908,-0.002475210626962901,-5.932233659192856E-4,-0.17271430603676158,-0.12261061871759386,40.03198393085412,-6.5192423984467744,1.7635535561638918,-0.7654732090816893,0.017692825509529535,2.1556081121156603,0.4733025983212036,0.36849945406413914,-0.3634724952272177
109,6349.562467928526,0.0,0.0,0.0,0.0,0.0,0.0,-2.4863293152305768,0.0,0.3975858348246082,0.15792404439492533,0.017592892586167138,0.5118233090305169,-4.924843612740773,-1.5819623486388685,0.4332475211811128,0.8431169710908771,-1.1485049738829238,-0.1909605854544151,-2.0239314042494083,-2.327266534343744,-1.2213581559519924,0.2346545000540513,-2.493677952789147,-1.6605606562239381,0.8219497889573609,-2.3389885789482694,0.436934649380486,0.1158196710869076,-0.6528908654468979,-0.6246259076547331,-0.0024752380807653933,-5.932442004328442E-4,-0.17256963290193855,-0.12265394306572722,40.065031846881205,-6.515812738979205,1.765195765571508,-0.7656255819750264,0.017417676208449216,2.153954787940354,0.472650532056961,0.36824696193794165,-0.36327225501856447
110,6349.560603667407,0.0,0.0,0.0,0.0,0.0,0.0,-2.486325382099605,0.0,0.39758192386542685,0.15793801313528355,0.017600826133659056,0.5118351593735669,-4.924796967763772,-1.5819725357510508,0.4332437828749625,0.8431366082704206,-1.1485110785112242,-0.1910319916862949,-2.023938798066438,-2.3274298767712844,-1.2216177165581992,0.23468329314225705,-2.493779664895604,-1.6605142078181698,0.8218972668915056,-2.338912670234303,0.43692733808838036,0.11584635376125899,-0.6528839345568291,-0.6246774286572978,-0.002475266163572356,-5.932651666972011E-4,-0.17242602283783715,-0.12269701430285748,40.09788627376839,-6.512390951228195,1.766827540962805,-0.7657765191322579,0.017143657740985335,2.1523018126733486,0.47200283436406754,0.36799602081180005,-0.3630735740289332
111,6349.558897580664,0.0,0.0,0.0,0.0,0.0,0.0,-2.486321433418398,0.0,0.39757803472947845,0.15795207716163429,0.017608840926326558,0.5118471007961581,-4.924749817182226,-1.581982823654488,0.43324014190531046,0.8431563838997177,-1.1485171527091098,-0.19110418562788956,-2.0239464864101215,-2.32759466698095,-1.2218799162235736,0.23471255235237512,-2.493880313135562,-1.6604666511433332,0.821844430119184,-2.3388364013566147,0.4369199468969959,0.11587326091093457,-0.6528769619347569,-0.6247292590070128,-0.0024752952087465194,-5.932865475103932E-4,-0.17228142493614318,-0.12274044731459378,40.13101639950144,-6.508927852513628,1.7684722022757629,-0.7659282203379338,0.016866917869766563,2.150643478946529,0.47135061879158224,0.3677423624801148,-0.3628739745167403
112,6349.556700066286,0.0,0.0,0.0,0.0,0.0,0.0,-2.4863175212814985,0.0,0.3975742087005438,0.15796605282528994,0.017616829003359348,0.5118589783821168,-4.9247027223234525,-1.5819930715881383,0.4332366274664962,0.8431759947438218,-1.1485231068440578,-0.1911761579116443,-2.0239544237300753,-2.3277589292122824,-1.222141000126076,0.2347419830724959,-2.493978531354644,-1.6604186400376295,0.821791990090081,-2.33876071463818,0.4369125865362577,0.11590001065161466,-0.6528700441328295,-0.6247806936500484,-0.0024753250301310244,-5.933081207764045E-4,-0.17213772426899793,-0.1227836816334097,40.16399243495407,-6.505467831849316,1.7701081847313822,-0.7660784080534444,0.016590828749523282,2.148982030431869,0.470701825546145,0.3674902799326596,-0.36267594457931324
113,6349.554821119558,0.0,0.0,0.0,0.0,0.0,0.0,-2.486313644549614,0.0,0.39757043709872275,0.15797994206465255,0.017624790438701753,0.5118707934355143,-4.924655711609705,-1.5820032846808774,0.43323324595834667,0.8431954470352788,-1.1485289524506925,-0.19124789589166585,-2.0239626016021006,-2.3279224064158606,-1.222400808959916,0.23477151533305443,-2.4940745023655237,-1.6603701941718012,0.8217398894569827,-2.338685488406582,0.43690525675352193,0.1159266011687669,-0.6528631786129319,-0.624831759305402,-0.0024753555515820667,-5.933298594941906E-4,-0.17199498890376014,-0.12282669502478417,40.196800206325136,-6.502012024731012,1.771735049488518,-0.7662273676436051,0.016315650073833114,2.147319453968431,0.47005695578135065,0.36723953660883096,-0.3624793248944816
114,6349.55318098375,0.0,0.0,0.0,0.0,0.0,0.0,-2.4863098422898644,0.0,0.3975667579845254,0.15799360373635649,0.01763264438893341,0.5118824261546513,-4.924609264110144,-1.5820133605281694,0.4332300317616905,0.8432145450764964,-1.1485346307975448,-0.19131867111622153,-2.023970926019636,-2.3280834774594186,-1.2226567422147674,0.2348008479932588,-2.4941672569010316,-1.6603218301864822,0.8216886572948539,-2.338611485857592,0.43689803102272146,0.11595276277042224,-0.6528564344264324,-0.62488194333399,-0.002475386449310022,-5.933515389486037E-4,-0.171854648238305,-0.12286905655747231,40.22911039886671,-6.498595438204046,1.7733363618463014,-0.7663734836134564,0.01604412644491941,2.145672342409396,0.469422464295641,0.3669926594900075,-0.3622860931882316
115,6349.552777637546,0.0,0.0,0.0,0.0,0.0,0.0,-2.486309463446392,0.0,0.3975663934410667,0.15799496872429897,0.017633431423050936,0.5118835895569757,-4.924604602442903,-1.5820143703931229,0.43322972178391345,0.8432164497469027,-1.1485351909726325,-0.1913257637221243,-2.0239717866619933,-2.328099602264194,-1.2226823537324363,0.23480380747442223,-2.4941763578326004,-1.6603169257326331,0.8216835400948803,-2.3386040911141888,0.4368973074493515,0.1159553773026911,-0.6528557614728824,-0.6248869530820668,-0.0024753896242953773,-5.933537348116978E-4,-0.1718406302742671,-0.12287329483334422,40.2323429249759,-6.498252318150302,1.7734964723569622,-0.7663880336980832,0.016016906112019186,2.145506575724579,0.4693590436999821,0.36696796749510646,-0.36226680210223816
116,6349.552777079627,0.0,0.0,0.0,0.0,0.0,0.0,-2.4863094633953366,0.0,0.39756639339196775,0.15799496890833506,0.017633431529194218,0.5118835897138454,-4.924604601814109,-1.5820143705293124,0.43322972174229035,0.8432164500036301,-1.1485351910480635,-0.19132576467872497,-2.0239717867784353,-2.32809960443805,-1.222682357185804,0.23480380787385777,-2.4941763590574886,-1.6603169250702383,0.821683539404951,-2.3386040901171703,0.4368973073517767,0.11595537765521129,-0.6528557613821635,-0.6248869537574109,-0.0024753896247246944,-5.933537351081787E-4,-0.1718406283846013,-0.12287329540477752,40.23234336081636,-6.498252271865361,1.7734964939444295,-0.7663880356604028,0.016016902441562578,2.145506553360756,0.4693590351500955,0.36696796416586613,-0.3622667995017419
std.err,,,,,,,,0.06892732200691531,,0.06707913264986126,0.0925138444792496,0.0751018645190507,0.10361866108283015,0.28630380387524423,0.22269674957113378,0.22207511340146446,0.23527198782228023,0.3523974138980038,0.4772463009981137,0.3091165683390896,0.41372356454854275,0.266832551839549,0.2667202312545355,0.5898607659701841,0.9783270712963127,0.11852338146104979,0.1515765283131388,0.08412723601353347,0.10517157397422958,0.09550460485384238,0.2079910233302139,4.6173288315534206E-4,1.5222465228506408E-4,0.06821041013299001,0.04228374397402033,27.753925774760976,34.63319940618699,1.3784321829554338,0.7558825257617272,0.578190476367147,3.0264260594201113,0.5478913150126138,0.31550954329823133,0.18826610710182662
t.test,,,,,,,,-36.07146471098777,,5.926826684942087,1.7077981117061085,0.2347935253288051,4.940071453969653,-17.200625821793086,-7.103895200877126,1.9508251739991387,3.584006994664316,-3.2592043691344736,-0.4008952280585223,-6.547600465589447,-5.627186372568564,-4.582208387832021,0.8803374486046417,-4.2284154209767575,-1.6970980092273933,6.932670408791703,-15.428537097022677,5.193292066335014,1.102535345564231,-6.835856369242887,-3.0043938615817964,-5.3610858464500835,-3.8978820197732,-2.519272762758107,-2.905922793409033,1.4496090998918458,-0.18763072379343884,1.286604096940015,-1.0138983367661383,0.027701774927527435,0.7089241604573855,0.8566644921890937,1.1630962421285445,-1.9242273879164258
p.val,,,,,,,,0.0,,3.088446387522481E-9,0.087673809591025,0.8143689933252232,7.809394784175083E-7,0.0,1.212807632100521E-12,0.051077846136710514,3.383630173450225E-4,0.0011172515372639413,0.6884972633854582,5.846878536885924E-11,1.8317278804858006E-8,4.600910578078654E-6,0.37867653135800317,2.3534295502392055E-5,0.08967813254085266,4.129585562395732E-12,0.0,2.066076743023615E-7,0.2702290009250614,8.15170153600775E-12,0.0026611058903247553,8.272319163005193E-8,9.703766914492817E-5,0.011759751895698667,0.0036617178700748543,0.1471675569621853,0.8511661398700519,0.19823231499580896,0.31063126510468897,0.9779000080606335,0.47837154114617,0.39163033236543665,0.24479045662030785,0.054326087593003614
