Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_walk_vgvi,g_walk_speed
31,7343.733189825601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.121657229301113,0.0,-1.1100805286172428,0.020193138584685646,0.33486852245420695,0.4145499735859306,0.08884790250317084,0.5434217113726785,-6.590059566436035,-0.7743457926468378,-26.196095245643384,-11.440201803426087,1.1313609846606814,1.786692277274573,-46.74719949185227,-1.0869637051173275,-1.9684513000647157,-1.1330056178028935,0.8054939868513965,-0.5436621995425358,-1.1392028553792999,0.7304924673382954,-1.2898084016066758,-0.5330314691713001,1.1125158897398597,-1.8375649183301044,-0.20043501563260352,-0.6065954143791245,0.23314147240203625,0.2446655085048081,-0.7713769402890152,-0.6683657350643557,-0.007953159798632873,-0.002165269925014744,-0.35063900944251314,-0.10530317705259795,1.5373147451065317,0.4833758574302862,1.184374444489627,0.6351436014846727
32,7303.085326708441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.124504259464195,0.0,-1.225551263413992,-0.07245293554676174,0.5052220060623046,0.4085074097704836,0.01690671955076177,0.49032233572907236,-5.1787455492524055,-1.9951641068573736,-26.340755997555625,-11.52089228243351,0.2592781222364936,1.6882716371824495,-48.5262073804293,-0.7852484535324581,-2.3516176641058717,-1.1959623471455691,0.14123798499800155,-0.5877339369694891,-0.23719618498932815,0.7280001187081735,-1.1886477365131864,-2.101630642336735,1.0952374359493977,-1.8625184891993103,-0.3623453026001111,-0.5455024570962199,0.42402944158218925,0.2414231087202851,-0.8957584495628832,-0.7544245008775322,-0.0070456786311386905,-0.001903002693940448,-0.30563901925993187,-0.09863439990137586,1.6396336440436052,0.5676602823176753,1.8357539817522333,-0.10033421182960534
33,7272.534492494867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1371638910031527,0.0,-1.2253437353754513,-0.043720004440211666,0.5362218214106781,0.38241874792240943,-0.009052045793058815,0.40732584178566106,-4.012769229693477,-2.5013274261929133,-26.820798352575395,-11.724101162470843,0.33421055443590153,1.2101381219275145,-50.62464660693036,-0.5649537437914166,-2.354263555265224,-1.2275884828141985,0.19244175988291345,-0.8069932304834637,-0.1891863686646361,0.3338701970996977,-1.2499642461556928,-2.8614030238460555,1.1016702066273856,-1.9497954838933438,-0.3965179091377662,-0.6670338687953746,0.4879840507113602,0.17555310687850717,-0.8471091438331865,-1.1996173701131696,-0.006695825385372612,-0.0018553632533447075,-0.2854432945318621,-0.09920308804549142,1.7230731596737896,0.564870651480539,1.4670225815657636,0.2927084775796705
34,7258.058073091548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1135011177325964,0.0,-1.224795541068856,-0.0626145021544386,0.5402570083914341,0.331631302361803,-0.059199892759500106,0.40157430608582195,-3.401870958601823,-2.9386034776575283,-26.718684519490484,-11.620406913553747,0.3084094981259161,1.0374748627408537,-51.84022882236085,-0.4117653867623048,-2.0575438761005977,-1.3118515259717831,0.1540575657508781,-0.7239923757420015,-0.3496443665318595,0.1667665583199039,-1.5516115024524602,-2.6035565138474204,1.1313049724524376,-1.9596572067582436,-0.42739200653980913,-0.7185389085157018,0.49031787409469707,0.12891307429518306,-0.884216716520554,-1.0241731740380873,-0.006482883885020685,-0.0018223948991212277,-0.290343911764081,-0.09780021008449621,1.7792627373106322,0.5817973852415744,1.61381718844887,0.1238910322828847
35,7238.248458356817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.139607969354911,0.0,-1.1955774350704038,-0.012496108195062791,0.5280152209106606,0.34470952997851356,-0.018924885026490812,0.40646816051648776,-2.880846365852224,-3.2772116270945864,-25.95450717819604,-11.147940634926561,0.203702378705729,1.0389663362530879,-53.45667681619879,-0.2671910204997141,-2.0920735024592885,-1.5249396217235078,-0.09314453191890901,-0.7518698738030261,-0.46370957666116414,0.5121024267341274,-1.1172570014533694,-2.0225233872215953,1.123841116746243,-1.9908438057515705,-0.4377675156953433,-0.7760267646591913,0.46219197325362316,0.20099621618148547,-0.7894730930117254,-1.0231196961477533,-0.00617401166022232,-0.0017826433019294255,-0.2838238472685146,-0.09694239414463893,1.8719107417708578,0.5610451498607099,1.5094783651511294,0.24242721801287154
36,7197.358103797793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1343005607840815,0.0,-1.161820204714321,-0.02299274847918422,0.5230878722284973,0.27432628960231875,-0.0031303830210429803,0.4418749214751493,-3.001564233554613,-2.924162343227894,-23.61174596555436,-9.841511689968966,0.21654718815661092,1.3004185055931097,-56.401365678470526,-0.26166056394749754,-2.289931235062711,-1.3737960124674002,0.26211241116780315,-1.3392617965883087,-0.5520864422636624,0.226745600980777,-1.0093136126917863,-1.2498230145040172,1.0197475633141975,-1.9385526427034445,-0.4248573860152055,-0.7960595274591934,0.5050508581341291,0.1999065434814514,-0.630485610860764,-0.5864974581705686,-0.005195069157091094,-0.0015204261482554267,-0.2580091867612639,-0.09292564559127403,2.0629925455003573,0.566787045815527,1.4740031096593957,0.2921133443076764
37,7165.3397219653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1182863955336506,0.0,-1.1176738325951074,0.013817757108036878,0.5155225033974091,0.17920143251928577,-0.0447429695817217,0.415142853479304,-3.4818984641634545,-2.3469262855014223,-20.804905215111404,-8.446895794405972,0.9062306537292689,1.422449685266399,-59.2192906010434,-0.27806303280241224,-1.9101695227624642,-1.6576390567509605,0.07291788965848758,-1.1595097718844445,-0.8621835130170608,0.16431252547269956,-1.135609673413627,-0.8560860953195513,0.7960846320552621,-1.7671718658592,-0.25709480806583296,-0.4767550496761702,0.5287832482015068,0.19470939606252266,-0.573072392948419,-1.0538001916406563,-0.005212015427359876,-0.001542529811232938,-0.2693752749188721,-0.09010310642014305,2.2629638506388656,0.5675480841501757,1.5814434523319643,0.1654166734987597
38,7139.19395405333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0592488981756576,0.0,-1.0279766767863645,0.09073688248635481,0.45010837508553914,-0.08834694478661059,-0.11517928878054104,0.4239994935491422,-4.334250462538268,-1.7302497323377881,-16.664234860512956,-6.540033910191104,1.4914746697252415,1.2484813834918962,-63.00217818989278,-0.26371772063523274,-1.4711507960133445,-2.180346364747993,-0.601799621710709,-0.522260899937116,-1.1199480582601502,-0.13961216748989178,-1.0535222783521672,-0.5736491484041417,1.0789313923116801,-1.993281365455513,-0.4013840775070052,-0.9494064450638787,0.380478271418095,-0.09517716065762591,-0.6028078919189336,-0.37411303114090555,-0.004663658132998828,-0.0013063748094894537,-0.26359424990636576,-0.08986469226281354,2.546134504719878,0.5182148046840866,1.2439801222191755,0.5346222075029641
39,7115.911324820558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0635986302624825,0.0,-1.0101437357122334,0.10008531332291387,0.44325132435057907,-0.09497906059638227,-0.09088079348612738,0.4479614492659257,-4.241504096253497,-1.7219402957025531,-14.594122263084536,-5.702971219018255,1.4436974113124035,1.1979371486749633,-64.85588044827432,-0.21659008867584234,-1.6084986770059535,-2.0980060417903634,-0.49427933268651203,-0.6308649926445771,-1.1248172787610233,-0.11081998965730235,-0.9775687737375102,-0.2627638325325703,1.0071421165519499,-1.9388685321421317,-0.3507416733909222,-0.884688336440202,0.38776041892346363,-0.09169993998525601,-0.5594717655464243,-0.26578442513806216,-0.004889515809059212,-0.0013637935257557578,-0.2682641533548625,-0.08952905432078351,2.688555837764824,0.5270165874365137,1.2855589096188007,0.4989189786002497
40,7053.020920554012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0378953415676895,0.0,-1.030238123284573,0.022233448038187942,0.42815530843027283,-0.030475415514873858,-0.03423190898096022,0.47744639040357073,-4.29989705006413,-1.70754551265588,-7.415883486791074,-2.8293806761348845,0.7775337399504145,1.7721141837651482,-71.70223490541673,-0.34929776510176946,-1.6655656166898065,-2.0808311909471024,-0.47067364540917717,-0.3041890143826002,-1.253860614190501,0.03747691048654338,-1.086577096683998,0.7449050443243401,0.9228324181274214,-1.7532712724217667,-0.2855089128374368,-0.7995472099524258,0.3854390036553191,0.01475959161497127,-0.5309601271890669,-0.2474651015521579,-0.0033601046236744845,-8.572639505320968E-4,-0.24499405369316138,-0.08380841854898372,3.2054089707947284,0.5752079010095882,1.2382066925928632,0.5624399598074783
41,7020.110156140361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.039113603276314,0.0,-1.0160346195690675,0.035740037570076155,0.4149698904777123,-0.04295708005456458,-0.010493083280111174,0.5075395523639072,-4.178909240411325,-1.809198676608059,-4.192610942566043,-1.6552318995700626,0.7447781405452492,1.6528789786702711,-74.53490352369705,-0.42818108930047183,-1.7342006672147734,-2.092020789135172,-0.4523139061167686,-0.399727596293744,-1.2622167760459226,0.0012100732390144114,-0.9954442332314775,0.5924430406020816,0.854533610527247,-1.7237180595849584,-0.23900264259949874,-0.6849540734121595,0.3834218401427446,5.453495768576108E-4,-0.5049566395445123,-0.214122564268852,-0.003391674696873015,-8.73258538150576E-4,-0.24430634740359192,-0.08365455258204507,3.440489892875945,0.5824559745518413,1.2908812371433165,0.4868723936765123
42,6998.604437553605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0471548353558875,0.0,-1.0093955947296884,0.046165170227789085,0.412236734395735,-0.035834674471831,0.004919157488503561,0.5132838970139426,-4.074844914307104,-1.8197849300672417,-2.656528262834678,-2.291989346224111,0.7709490537735947,1.394913501259556,-75.24747735913556,-0.38541777532620236,-1.7576958676551075,-2.0818678503021646,-0.42711280958770725,-0.5990547447121388,-1.2265958775346772,-0.019828153850106195,-0.97446460589042,0.3091559718429703,0.8241997673749801,-1.7201335675010514,-0.21477826284567292,-0.6260236167130901,0.3952665104512309,-0.007634730538159799,-0.49767113734593177,-0.2355042209702232,-0.003839607239592145,-0.0010074924813148886,-0.2531622838321559,-0.08502928729630777,3.546545290243882,0.591289398134301,1.3263673030016714,0.4443426204120545
43,6960.852916466547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0684660296400783,0.0,-1.094233020272936,-0.044337014116370824,0.4418069938317697,0.2120596298995308,0.05484414741204889,0.5149819102082887,-3.7142388184151027,-1.8932952267023568,-2.1534559856887414,-1.877367160803125,0.2620006320505204,0.802633575884514,-74.29999896139691,0.05924719683502411,-2.2020444032578355,-1.6010903874557598,0.1485776798630114,-0.7086863571578805,-0.8892669631351977,0.1857164071269684,-1.377942994275545,-0.5065795135285023,0.8020292145875745,-1.613169453190943,-0.1443091668605297,-0.4848307794663762,0.4454852972256579,0.14981846969241036,-0.6212473276280945,-0.6289469027311466,-0.0036016339968335917,-9.879555152215627E-4,-0.24768308735487127,-0.08648157445891365,3.9417417847881313,0.6627002942046757,1.2828809916231978,0.4834856296352694
44,6958.087705452101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0652689736184033,0.0,-1.101594761181523,-0.05483200031256008,0.4411994746989581,0.23487551355627143,0.05713590515679889,0.5155420458028475,-3.7893372967985504,-1.922452846489223,-1.5078811823045224,-1.7554300871247885,0.2189295370374622,0.9167894258845929,-74.55192434108658,-0.08445405028059672,-2.2027464883887267,-1.5946208633505432,0.16590613161867213,-0.7505654731858178,-0.8973300929351244,0.21636144532535898,-1.422812345805956,-0.460107580000908,0.8085876097513234,-1.6110617900189947,-0.15098884443660793,-0.4914360681814154,0.4434868920623208,0.1659979509941765,-0.629557475836054,-0.6434445897984243,-0.0034643881444405026,-9.315924456017336E-4,-0.24541174168112795,-0.08612974624782191,4.032495893653135,0.6705594840152007,1.2749962591515829,0.48909550571963506
45,6946.200445177219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0712687756877526,0.0,-1.12106700716923,-0.012016435951921277,0.4287489011184604,0.3402488152119952,0.03105652173197885,0.5400458971647941,-4.427092201923967,-2.5128562829627157,-1.780913767902741,-2.5600717660113768,0.7499372857793672,1.2345866954116023,-70.12063862930165,-1.8298374218839446,-2.193677162400421,-1.6382007060553687,0.28039905536111637,-1.9032922562419463,-0.8281673089066405,0.24171597164887265,-1.5230114741680716,-1.7720110232558617,0.8919240098552582,-1.8522068688784201,-0.2598081063411029,-0.485490055361227,0.406732944639088,0.1364975096455841,-0.7053424331701387,-0.7303726566409311,-0.004259111463791695,-0.0010690436256780389,-0.2508651604724204,-0.09050526186832634,4.552423320900013,0.6773816597464991,1.3826656318669797,0.2741679722632911
46,6918.451831024585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0794926043877604,0.0,-1.119911112407889,-0.023294268424303453,0.46080189889864454,0.31049047710517674,0.027244196403139936,0.4738062363059884,-4.424922299225294,-2.114282398763649,-1.3074512780831289,-1.8700122752905648,0.5358172788239264,0.866115940325479,-68.92535484400634,-1.5051107056686512,-1.766200968596661,-1.9347607591913425,-0.006388431795646687,-2.6591866965123367,-0.8282825163102715,0.17768785628424102,-1.927328872072644,-2.254287351572807,0.9573281104432514,-1.867121233276287,-0.3176799387909214,-0.6264634511706175,0.43996030969317407,0.15447071208990318,-0.6989404092736318,-0.7827175041849772,-0.0037461652182655576,-9.156182229253228E-4,-0.24692440157734394,-0.08997676329629113,5.12172955479239,0.7433757634267235,1.2747292963595416,0.40266504387181873
47,6870.00885025395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0642274433322387,0.0,-1.1007938670088537,-0.028463390890115167,0.46827094398776486,0.22788252905403616,0.009589274689592003,0.39997629698205817,-4.518351297039276,-1.688545847120558,-0.676099207290273,-1.0480048714066634,0.3081264907946628,0.2848698591654931,-65.31935147282167,-0.10723189890844864,-2.065206559503999,-1.6002049616322724,0.36560939533101566,-2.305504151321074,-0.7558532766479774,0.11326570110648769,-2.472504179954502,-3.4140078544994257,1.0266682923334574,-1.8643457134006487,-0.3439686492096472,-0.6149563156597109,0.4513335357032573,0.10848089362603083,-0.7213979699152477,-0.890741678832965,-0.002181194821526403,-4.3288119946630256E-4,-0.21486980284164164,-0.08823811222940367,6.529518338214875,0.8189174397952081,1.118887247725432,0.5367254630625734
48,6738.964227476312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08774351369354,0.0,-1.01301774515187,-0.035640432915237455,0.5696500151850461,0.12201892985163346,-0.052239153622821013,0.12796783104403442,-4.327462369247728,-0.5467800233969338,0.011751567324721712,1.0958283004872298,-0.43651077064888255,-0.5515208515320346,-44.28219697167355,-0.12615755545578713,-1.6819029719348086,-1.5054662154366159,0.3781500144938148,-3.3090827501099875,-0.8242616997912869,0.4825216376014412,-4.585396806351982,-7.21647404912417,1.2049088532629268,-1.834941337006044,-0.5056421050095599,-1.0528986970435668,0.5525967155915421,0.21320914886126774,-0.7524451442012403,-1.0993141823694115,-0.002094284048359628,-5.703704143569109E-4,-0.23277400498550005,-0.09073286560158698,11.48708306393743,1.172270961134254,0.8386511199167369,0.8573429182290473
49,6685.485314967241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0858234323000318,0.0,-0.9973018057394593,-0.03980615773072991,0.5815196484978492,0.09073591641562972,-0.05830570456253903,0.07650963839101152,-4.548019779462018,-0.3398659030300878,0.23289885525573722,0.7560214105768579,-0.5321873346639605,-0.6805201750651163,-37.20528214189351,-0.09998043690595991,-1.5910061966771205,-1.495328359787595,0.3768351296114872,-3.705324686755058,-0.8381827814446294,0.5289621521841148,-5.187228901577138,-8.596891384418386,1.2289863482032983,-1.8197515808003746,-0.5254771962118637,-1.1013654996828226,0.568638205836935,0.22051462256347298,-0.753581939189841,-1.1543302561478235,-0.0018175047047910252,-4.741248128864052E-4,-0.2287319784856314,-0.09120344046342234,13.060270033343453,1.2610527662190993,0.7976898636890775,0.8794165756053356
50,6640.435203861311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0830236009376044,0.0,-0.9849415918010989,-0.042017259367228645,0.5895641819150063,0.06420896663928255,-0.06518707717507341,0.0382583663625968,-4.752605230966391,-0.181266913406377,0.4247728683632291,0.6627630948640951,-0.5757039025915793,-0.7943557842214928,-30.940598691277707,-0.04270487303856763,-1.511326901643871,-1.4933317873902203,0.37367110667586295,-4.046189009053924,-0.8563023133702368,0.5620173851755725,-5.719134240162389,-9.816225445424926,1.248511281924423,-1.8108993366191164,-0.5404700442209226,-1.1379228152413763,0.5785845285103484,0.22256029020304546,-0.755811946032952,-1.192189151714817,-0.0015874328579829422,-3.986711907881022E-4,-0.22493973352120267,-0.09168729840108625,14.46398774710486,1.3359009448965231,0.768034033013796,0.8877853885511117
51,6598.614944949488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.080352415359768,0.0,-0.9743332599886106,-0.04315775707107583,0.5958119669247173,0.04134794650423092,-0.07163759243222093,0.007021689746878598,-4.936664604174534,-0.04304310792057656,0.5985357015624968,0.6532373768280604,-0.6018905610570721,-0.9037755344769063,-25.10000254027107,-0.0043076326889423325,-1.4410496600656928,-1.4928062740552517,0.37137313879562095,-4.351935384590929,-0.8746672603247999,0.5871477412514869,-6.212568102918828,-10.953626430705697,1.264914799687736,-1.8052594993697388,-0.5529917023936869,-1.1674006433508943,0.5858277131022066,0.22265852506139097,-0.757789233146274,-1.2224327316942434,-0.001389806892679237,-3.363880865534678E-4,-0.22140436397631216,-0.09218503452047448,15.779236802878339,1.4034054902561777,0.7449827107367574,0.8885541822294915
52,6558.774618704465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.077972870642724,0.0,-0.9650020510630364,-0.04356124474903299,0.6008877036642534,0.021575079917066264,-0.0774894703713578,-0.019237111754720093,-5.103060808398028,0.08309265118483442,0.7581533160280194,0.6867516540538946,-0.6191878087084371,-1.0093931667869245,-19.563482335983455,0.018504876107393264,-1.3784218534494381,-1.4925537178827624,0.3698648337713719,-4.630727922071066,-0.8924484581976162,0.6063933470554882,-6.677528975004229,-12.032553196046418,1.2788438650153304,-1.8017903238911974,-0.5638281642930824,-1.191756892091421,0.5913511141138382,0.22180278854238109,-0.759313933895893,-1.2477628440807695,-0.0012209077500750264,-2.850422733899759E-4,-0.21816209135379994,-0.09269610629357551,17.02598440471184,1.4657350299795822,0.7271937537121075,0.8835684601625182
53,6520.299389463266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0759084581655616,0.0,-0.9566719028961845,-0.043473452394669675,0.6051653829311633,0.004405722838690437,-0.08281162056346049,-0.04176492844250544,-5.255229745535087,0.20144013057682655,0.9064979717256878,0.745355891546801,-0.6308702690601761,-1.1111916389025118,-14.257949762257168,0.030967083153064255,-1.3226146171137054,-1.4918512389235246,0.3692151774403938,-4.887582635675879,-0.9091160997324076,0.6211692302285834,-7.120407909358447,-13.067197213756888,1.2908646390726666,-1.7997978402990373,-0.5733697699430164,-1.2124670832048365,0.5957158803931378,0.22040697421675456,-0.7605451935900555,-1.2695657953416934,-0.0010775767295863588,-2.430126002390146E-4,-0.21520455669516925,-0.09322193831387729,18.219396335018185,1.524081359735683,0.7120343667996764,0.876068365525636
