minute,arrival_HBW,arrival_HBE,arrival_HBA,arrival_HBS,arrival_HBR,arrival_HBO,arrival_NHBW,arrival_NHBO,duration_HBW,duration_HBE,duration_HBA,duration_HBS,duration_HBR,duration_HBO
1283,0.000107893037479083,1.30461727488884e-06,0.000250970685556312,7.40540731858593e-05,0.000356227561070368,6.86895177792463e-05,0.000138891931652743,0.000267987340447764,8.90421389752748e-06,3.81602458931272e-07,8.66772952246745e-07,9.72943477703057e-07,2.38826168313205e-05,2.75543826601006e-06
1284,0.000108653387890668,1.14606596516256e-06,0.000248906535129016,7.27453500611754e-05,0.000350045121551701,6.76338716979273e-05,0.000137329144421164,0.000266170877785959,8.82670977798692e-06,4.27576144181764e-07,8.61235914990577e-07,9.84005636609108e-07,2.39322845344488e-05,2.81539212239899e-06
1285,0.000109393913853656,9.93354707013885e-07,0.000246856295118968,7.14564479619165e-05,0.000343945801880005,6.65985693051413e-05,0.000135790624938785,0.000264373663486204,8.75058304937093e-06,4.76626247453741e-07,8.54243451673696e-07,9.91672454235441e-07,2.39814245878953e-05,2.87691379889546e-06
1286,0.000110112814516598,8.50361310556892e-07,0.000244819885406738,7.01871694039668e-05,0.000337929364470202,6.55833119986509e-05,0.000134275967804722,0.000262594749768734,8.6758387416442e-06,5.28317742327353e-07,8.45504684632959e-07,9.95571254624742e-07,2.40299465329549e-05,2.93980969655443e-06
1287,0.000110807149369224,7.17610980791186e-07,0.000242797224189184,6.89373163408909e-05,0.000331995542128641,6.45877994593913e-05,0.000132784771131524,0.000260833517520529,8.60263076946816e-06,5.82605326968817e-07,8.34321007800726e-07,9.96263140373038e-07,2.40776767329389e-05,3.00401915647467e-06
1288,0.000111473540048842,5.97259501833789e-07,0.000240788228057617,6.77066902788316e-05,0.000326144038920693,6.36117298918283e-05,0.000131316636593321,0.000259089718646349,8.53085271765785e-06,6.39181189419152e-07,8.20789312694062e-07,9.93830357508847e-07,2.41245696098704e-05,3.06965981735428e-06
1289,0.000112103100726745,4.90959563454969e-07,0.000238792812075666,6.64953601361354e-05,0.000320374531039317,6.26548002590748e-05,0.000129871169471015,0.000257363100745243,8.4604502045771e-06,6.97433042739932e-07,8.04621863538709e-07,9.8784917389728e-07,2.41705835250124e-05,3.13649404836098e-06
1290,0.000112696723458444,3.97301467517243e-07,0.000236810889856785,6.53044510851847e-05,0.000314686667673688,6.17167065126564e-05,0.000128447978694598,0.000255653407319755,8.391414827876e-06,7.5700556041963e-07,7.85193238225846e-07,9.79068717780526e-07,2.42156507857898e-05,3.20441881279354e-06
1291,0.000113251448206259,3.17540483906548e-07,0.000234842373641354,6.41321357415859e-05,0.000309080071877052,6.07971438168261e-05,0.0001270466768827,0.000253960377984842,8.32373564553951e-06,8.17388842490063e-07,7.62882765601847e-07,9.67671693510441e-07,2.4259660835269e-05,3.27339364150505e-06
1292,0.000113763859418289,2.50654541549975e-07,0.000232887174373338,6.29782148933144e-05,0.000303554341432951,5.98958067673351e-05,0.000125666880379468,0.000252283748676286,8.25756937225978e-06,8.77918028195193e-07,7.37558130401481e-07,9.53516700251999e-07,2.43024820219086e-05,3.34340623487646e-06
1293,0.000114223059825353,1.94743430821321e-07,0.000230945201776434,6.18424894131414e-05,0.00029810904971902,5.9012389604582e-05,0.000124308209288851,0.000250623251858456,8.19274942760149e-06,9.37999505173683e-07,7.08935921822069e-07,9.37162456322849e-07,2.4344180808535e-05,3.41422678007888e-06
1294,0.000114633150899942,1.50390334735115e-07,0.000229016364429692,6.0724760344603e-05,0.000292743746567558,5.81465864210723e-05,0.000122970287506411,0.000248978616731212,8.12923459481562e-06,9.96820348107429e-07,6.77649659240137e-07,9.18929890463137e-07,2.43847185032468e-05,3.48575314468592e-06
1295,0.000114991276361591,1.15224188199415e-07,0.000227100569842532,5.96248289835992e-05,0.000287457959122133,5.72983733495015e-05,0.000121652742748723,0.00024734969277377,8.067005196765e-06,1.05386417812766e-06,6.43815405508961e-07,8.98898359866301e-07,2.44240636962077e-05,3.55792379724198e-06
1296,0.000115293634423081,8.78810658933292e-08,0.000225197724529147,5.85424969556865e-05,0.000282251192689474,5.64679857542017e-05,0.000120355206580483,0.000245737144177246,8.00604071001594e-06,1.10845600628258e-06,6.07594484717634e-07,8.7745224725956e-07,2.44620244300739e-05,3.63057092019616e-06
1297,0.000115529737612949,6.87713042054525e-08,0.000223307734082226,5.74778022560188e-05,0.000277126496220831,5.56542575783667e-05,0.00011907778933009,0.000244139585991993,7.94649432960264e-06,1.15940944746508e-06,5.69712352973978e-07,8.54952172395276e-07,2.44987259681433e-05,3.70351922623014e-06
1298,0.000115705597115592,5.56784723782497e-08,0.000221430503245971,5.64317730721158e-05,0.000272080590674571,5.48568844252329e-05,0.000117819700034842,0.000242556735946736,7.88815961049383e-06,1.20659097438153e-06,5.30530212493878e-07,8.31594672257869e-07,2.45341860567354e-05,3.7766239248995e-06
1299,0.000115819099055478,4.8366987024267e-08,0.000219565935988368,5.54027151045789e-05,0.000267112036980245,5.40755627386787e-05,0.000116580518293285,0.000240988309572899,7.83101148481477e-06,1.24944738077886e-06,4.90539976435282e-07,8.07656405501745e-07,2.45684062462214e-05,3.84970120708809e-06
1300,0.000115866126820122,4.71365626932592e-08,0.000217713935572668,5.4390432150623e-05,0.000262220258814383,5.33099899741898e-05,0.000115359891604028,0.00023943402040271,7.77502405877458e-06,1.28643132749042e-06,4.5035651268328e-07,7.83439361980007e-07,2.46013098553086e-05,3.92256004905961e-06
1301,0.000115837984203215,5.11594335420832e-08,0.00021587440462805,5.33947286776776e-05,0.000257404662339041,5.2559864763963e-05,0.000114157471419263,0.000237893580165445,7.72019108296441e-06,1.31798288002775e-06,4.10501198493852e-07,7.59159737515052e-07,2.46329011070935e-05,3.99501998040241e-06
1302,0.000115742088761761,6.12964755906028e-08,0.000214047245219427,5.24154098750143e-05,0.00025266463700946,5.18248870761561e-05,0.000112972913159606,0.000236366698981679,7.66660133364671e-06,1.34373298878409e-06,3.71552200362124e-07,7.35062892672594e-07,2.46633110067018e-05,4.06684264745876e-06
1303,0.000115577318983718,7.8410099867673e-08,0.000212232358916368,5.14522817016464e-05,0.000247999556372508,5.11047583683152e-05,0.000111805876227245,0.00023485308555548,7.61408391045217e-06,1.36228695275726e-06,3.3387383516738e-07,7.11324753559984e-07,2.46925732682712e-05,4.13773728781797e-06
1304,0.000115339429474274,1.02738748113789e-07,0.000210429646861089,5.05051509306004e-05,0.000243408778855403,5.03991817350028e-05,0.000110656024017438,0.000233352447364424,7.56261085769172e-06,1.37434805250838e-06,2.98035658735397e-07,6.8811317878868e-07,2.47207228553192e-05,4.20756752495867e-06
1305,0.000115022590047844,1.36772954105691e-07,0.000208639009835511,4.95740314770119e-05,0.000238891648544245,4.97078620496698e-05,0.000109523023928458,0.000231864490847373,7.5121540542882e-06,1.3799616855856e-06,2.64472772280813e-07,6.65708674167142e-07,2.47476615457317e-05,4.27611375114368e-06
1306,0.000114635022749246,1.81608072982367e-07,0.00020686034832732,4.86598587478237e-05,0.000234447495951897,4.90305061008201e-05,0.000108406547370046,0.000230389366036308,7.46272005051108e-06,1.37816713299957e-06,2.33273206846448e-07,6.44133705387147e-07,2.47736096407614e-05,4.34293258901988e-06
1307,0.000114176741524735,2.38248004532785e-07,0.000205093562595033,4.77610745666753e-05,0.000230075638774778,4.83668227225171e-05,0.000107306269770447,0.00022892681317073,7.41434595147699e-06,1.36981012419485e-06,2.04974106633763e-07,6.23499440542047e-07,2.47986282803819e-05,4.40785676912523e-06
1308,0.000113643666019525,3.11273860124527e-07,0.000203338552732025,4.68774895825402e-05,0.000225775382638194,4.77166956243126e-05,0.000106221870582086,0.00022747601350312,7.36689663406921e-06,1.35540725488991e-06,1.79755943865846e-07,6.04096319186045e-07,2.48227838355626e-05,4.4707338039188e-06
1309,0.000113033417639616,4.00559180685012e-07,0.000201595218729495,4.60089154364829e-05,0.000221546021829817,4.70803406752964e-05,0.000105153033285964,0.000226036671124074,7.32034432934377e-06,1.3346006564433e-06,1.5750309112665e-07,5.8587164359697e-07,2.48460792816787e-05,4.53129652022932e-06
1310,0.000112354404096874,5.07973252676299e-07,0.000199863460538357,4.5155164785338e-05,0.000217386840020952,4.64567632081016e-05,0.000104099445394822,0.000224608490032454,7.27466155850283e-06,1.30829533226371e-06,1.3870105070688e-07,5.688756088605e-07,2.48686325252003e-05,4.58887810393659e-06
1311,0.000111607786504403,6.38570754816376e-07,0.000198143178130018,4.43160513225679e-05,0.000213297110975304,4.58456818943095e-05,0.000103060798455146,0.000223191174307568,7.22986526229008e-06,1.27739850746582e-06,1.2329067770937e-07,5.53355779452501e-07,2.48905705728745e-05,4.6436356094801e-06
1312,0.000110790019507664,7.9017057959598e-07,0.000196434271556034,4.34913897964276e-05,0.000209277041277888,4.52468180427362e-05,0.000102036788048061,0.000221784428278729,7.18595433095033e-06,1.24217251427641e-06,1.11065210079813e-07,5.3928676871785e-07,2.49119765062605e-05,4.6953412209453e-06
1313,0.000109902175773743,9.65114698513164e-07,0.000194736708622502,4.26811750179494e-05,0.000205327821819709,4.46598956961213e-05,0.000101027113789177,0.000220387956692162,7.14282632801569e-06,1.20356261146522e-06,1.02490122697765e-07,5.2664118984036e-07,2.49329251095747e-05,4.74350374592106e-06
1314,0.000108952291756491,1.16522031614107e-06,0.000193050363951316,4.18862535763089e-05,0.000201445741988404,4.40846417227276e-05,0.000100031479327439,0.00021900146487524,7.10045570338242e-06,1.16266271995579e-06,9.73417491158936e-08,5.15610234120674e-07,2.49534841516688e-05,4.78778643141033e-06
1315,0.0001079425512269,1.38681101358433e-06,0.000191375094382111,4.11052019223214e-05,0.000197630041744587,4.35207859029452e-05,9.90495923430292e-05,0.00021762465889804,7.05881747418577e-06,1.12022886209535e-06,9.54129025453336e-08,5.06240077294185e-07,2.49737952904569e-05,4.82832667050854e-06
1316,0.000106870336901095,1.63064865541512e-06,0.000189710800871233,4.03378394328993e-05,0.00019387995460977,4.29680610110031e-05,9.80811645443737e-05,0.000216257245732227,7.01793644149391e-06,1.07729186613019e-06,9.71894088318639e-08,4.98419679056598e-07,2.49939467984651e-05,4.86494172721353e-06
1317,0.000105739596056809,1.89354288594778e-06,0.000188057384737915,3.95839865959931e-05,0.000190194708291313,4.24262028918918e-05,9.71259116642991e-05,0.000214899510360839,6.97778539191183e-06,1.03485540963757e-06,1.02336311289281e-07,4.92269729269991e-07,2.5014026379955e-05,4.89685929359436e-06
1318,0.000104557561207868,2.17047643477821e-06,0.000186414747716732,3.88434650146164e-05,0.000186573525293246,4.18949505336022e-05,9.61835534553853e-05,0.000213550666203801,6.93828984811094e-06,9.93944038721176e-07,1.10678259218114e-07,4.87923141685785e-07,2.50341327754514e-05,4.92434949275052e-06
1319,0.000103327194295853,2.45847788831498e-06,0.00018478279200882,3.81160974091313e-05,0.0001830156235128,4.13740461347894e-05,9.52538136845527e-05,0.000212210300582753,6.8994276269089e-06,9.55758126758252e-07,1.22718304018876e-07,4.85175656195956e-07,2.50543615321257e-05,4.94743351197459e-06
1320,0.000102047156808652,2.75091410611371e-06,0.000183161420331832,3.74017076179259e-05,0.000179520216822578,4.08632351679731e-05,9.43364201269269e-05,0.000210878125956432,6.86117724270983e-06,9.20927987847761e-07,1.38001652676e-07,4.84059973685446e-07,2.50747926290713e-05,4.96586991605929e-06
1321,0.000100723232639737,3.04219086841482e-06,0.000181550535968633,3.67002747264882e-05,0.000176086515638254,4.03623603675442e-05,9.34311045590191e-05,0.000209553856475953,6.82356916848468e-06,8.90484402384792e-07,1.56355634000708e-07,4.84780656307632e-07,2.50955036700408e-05,4.97902960739926e-06
1322,9.93615782186233e-05,3.32441536462797e-06,0.000179950042814726,3.60125597940464e-05,0.000172713727471728,3.98716051914738e-05,9.25376027512537e-05,0.000208237208126999,6.78655976001088e-06,8.65876621361272e-07,1.78216902391761e-07,4.8703424014871e-07,2.51165918646431e-05,4.98753293530127e-06
1323,9.79656041658124e-05,3.59273795494971e-06,0.000178359845424383,3.53372696880426e-05,0.000169401057469711,3.93901700872581e-05,9.16556544598808e-05,0.000206927898869435,6.75009730933524e-06,8.47133449465102e-07,2.02968136886025e-07,4.90770717118043e-07,2.51381574516503e-05,4.99135633127189e-06
1324,9.6535493943831e-05,3.84090627237719e-06,0.000176779849055492,3.4674232973459e-05,0.000166147708937679,3.89178147903946e-05,9.07850034182996e-05,0.000205625648774392,6.71416342792253e-06,8.35049377447237e-07,2.3037354974707e-07,4.96165462106677e-07,2.51602252141817e-05,4.99005728357395e-06
1325,9.50775664356209e-05,4.06028249348567e-06,0.00017520995971311,3.40232793152119e-05,0.000162952883849215,3.84543025718642e-05,8.9925397327828e-05,0.00020433018015884,6.67874043658893e-06,8.31347443698696e-07,2.6064056697335e-07,5.02879992251881e-07,2.51828513683777e-05,4.98373711315606e-06
1326,9.3596796890101e-05,4.25040381877091e-06,0.000173650084191698,3.3384239471662e-05,0.000159815783340709,3.7999400275997e-05,8.90765878479381e-05,0.000203041217717714,6.64386277801265e-06,8.35324033151537e-07,2.92991913417296e-07,5.10790606774479e-07,2.52060858920182e-05,4.97284170843933e-06
1327,9.20966780527931e-05,4.40504768648288e-06,0.000172100130116066,3.27569452874644e-05,0.00015673560819146,3.75528783547204e-05,8.82383305859883e-05,0.000201758578501078,6.60947724522805e-06,8.47355914083282e-07,3.27074001580921e-07,5.19906529951877e-07,2.52300721764466e-05,4.95745827958849e-06
1328,9.05790001969938e-05,4.52060137029851e-06,0.000170560005980993,3.21412296858824e-05,0.000153713714218346,3.71145108983034e-05,8.74103850864688e-05,0.000200482259931174,6.5755499592717e-06,8.69364882511048e-07,3.62650439498912e-07,5.29952439993133e-07,2.5254761215324e-05,4.93701751727313e-06
1329,8.90492925090197e-05,4.60005118737515e-06,0.000169029621189537,3.15370582670996e-05,0.000150748070758062,3.66840756627156e-05,8.65925148197877e-05,0.000199211598411082,6.54206617312717e-06,8.99904350520642e-07,3.98936358151026e-07,5.40713070711636e-07,2.52801725013912e-05,4.91231136626648e-06
1330,8.7511390223865e-05,4.63844724476685e-06,0.000167508886090025,3.09451091200577e-05,0.000147836871686081,3.6261354093712e-05,8.57844934286994e-05,0.000197946330037641,6.50901176584031e-06,9.39012937112187e-07,4.35407173332832e-07,5.52044236076839e-07,2.53063247208298e-05,4.88358099304994e-06
1331,8.5968517312856e-05,4.63901005167073e-06,0.000165997712011732,3.03642141281596e-05,0.000144979321155482,3.58461313477622e-05,8.49863413728087e-05,0.000196686193941012,6.47642381881867e-06,9.88084978931064e-07,4.71328970356169e-07,5.63693534651036e-07,2.53332890430851e-05,4.85084135308052e-06
1332,8.44239725127937e-05,4.60594746808181e-06,0.00016449601129923,2.97942107044332e-05,0.00014217462522176,3.54381963099337e-05,8.41975664115416e-05,0.000195430932402289,6.44424381252534e-06,1.04557246308252e-06,5.06107741556987e-07,5.75411362344126e-07,2.53610641861273e-05,4.81405627339857e-06
1333,8.28813824292194e-05,4.5359691829183e-06,0.000163003697345429,2.92349372954324e-05,0.000139421992233329,3.50373416088435e-05,8.34179479043142e-05,0.000194180290968975,6.41245134809927e-06,1.11097766790356e-06,5.39059082751101e-07,5.86954183629887e-07,2.53895850303349e-05,4.77394937735661e-06
1334,8.13435893529372e-05,4.43675323133186e-06,0.000161520684623295,2.86862333727841e-05,0.000136720633208014,3.46434063264615e-05,8.26472690726226e-05,0.000192934018568379,6.3810347078947e-06,1.18493374598411e-06,5.69149488013841e-07,5.98033495026067e-07,2.54188356115107e-05,4.73077225279476e-06
1335,7.98132616663349e-05,4.31136558665917e-06,0.000160046888716254,2.81479394249959e-05,0.00013406976219566,3.42565347031981e-05,8.18853169863331e-05,0.000191691867618976,6.34998264472844e-06,1.2659409105716e-06,5.96137969232727e-07,6.08452725862152e-07,2.54488017274952e-05,4.68450526315885e-06
1336,7.8294933053097e-05,4.15910423488179e-06,0.000158582226347287,2.76198969496145e-05,0.00013146859662701,3.3876119929084e-05,8.11318825496011e-05,0.000190453594139773,6.3193336253968e-06,1.35300534491158e-06,6.19296724298849e-07,6.17954120645149e-07,2.5479530797951e-05,4.63562394251422e-06
1337,7.67896089971361e-05,3.98741525592248e-06,0.000157126615406707,2.71020597148627e-05,0.000128916357648997,3.35019703663117e-05,8.03867604864321e-05,0.000189218957857735,6.28902607180882e-06,1.44592248895153e-06,6.3764006020115e-07,6.26152447433585e-07,2.55108821403414e-05,4.58459581706819e-06
1338,7.52993427331726e-05,3.79809060508294e-06,0.000155679974978645,2.6595024952956e-05,0.00012641227044662,3.31338981550563e-05,7.96497493258803e-05,0.000187987860850553,6.25904938083089e-06,1.54325931235799e-06,6.5138454168029e-07,6.32999759536736e-07,2.55428066174169e-05,4.53171820470717e-06
1339,7.38262386282593e-05,3.59329912476588e-06,0.000154242225366218,2.60977440621598e-05,0.00012395556455158,3.27717192124864e-05,7.89206513868957e-05,0.000186760017582385,6.22939392145035e-06,1.64370472822127e-06,6.59932002747498e-07,6.38315064008324e-07,2.55752481874746e-05,4.47708155221902e-06
1340,7.23751225054788e-05,3.37807181131537e-06,0.000152813288115416,2.56100627521399e-05,0.000121545474137845,3.24152532295965e-05,7.81992727628183e-05,0.000185535081208043,6.20005515614271e-06,1.74629707369314e-06,6.62699165489597e-07,6.41582140185531e-07,2.56081843766079e-05,4.42130352400016e-06
1341,7.09446852535689e-05,3.15473518188539e-06,0.000151393086037694,2.5131827709325e-05,0.00011918123830435,3.20643236659505e-05,7.74854233055223e-05,0.000184312828190353,6.17105691856219e-06,1.84960177764551e-06,6.60344007191892e-07,6.42971728452315e-07,2.5641509113156e-05,4.36469258333427e-06
1342,6.95362269331001e-05,2.92713864801273e-06,0.000149981543231279,2.46628865931574e-05,0.000116862101345012,3.17187577424311e-05,7.67789166092075e-05,0.000183093039234197,6.14235024473535e-06,1.95229103434649e-06,6.52565648478455e-07,6.42375694070293e-07,2.56751236253244e-05,4.30754209648922e-06
1343,6.8151439726633e-05,2.69921717147519e-06,0.000148578585101209,2.42030880332232e-05,0.000114587622407952,3.13783864320826e-05,7.60795699938376e-05,0.000181875499382614,6.11392637851085e-06,2.05288691980678e-06,6.39380855273865e-07,6.39379007190837e-07,2.57089468134636e-05,4.25020730490124e-06
1344,6.67943041879035e-05,2.47556103490925e-06,0.000147184138378092,2.3752281627318e-05,0.000112358874625805,3.10430444491283e-05,7.5387204488223e-05,0.000180659998111222,6.08577665773145e-06,2.14983954248733e-06,6.21742832517405e-07,6.34170079864369e-07,2.57428941915983e-05,4.19303180014004e-06
1345,6.54621141632229e-05,2.26036099904491e-06,0.000145798131135619,2.3310410907335e-05,0.000110172913385963,3.07125702362496e-05,7.47016448127456e-05,0.000179446329420991,6.05790114781296e-06,2.24218312462056e-06,5.99746502318978e-07,6.26808931290036e-07,2.57768627882671e-05,4.13630064432858e-06
1346,6.41553856621681e-05,2.05743528220409e-06,0.000144420492806813,2.28779944252103e-05,0.000108029007192989,3.03868059502006e-05,7.40227193617175e-05,0.000178234291929375,6.03030980647885e-06,2.32828647360354e-06,5.73960067956336e-07,6.17055773676226e-07,2.58107472768989e-05,4.08041987632332e-06
1347,6.28754696076415e-05,1.8751563061423e-06,0.000143051154199042,2.24540980730931e-05,0.000105926430952182,3.00656106696343e-05,7.3350260185371e-05,0.000177023688959831,6.00296460058668e-06,2.4063853467529e-06,5.45408547489901e-07,6.05064558920779e-07,2.58444520230935e-05,4.02563253872297e-06
1348,6.16249656606976e-05,1.71517887521379e-06,0.000141690047507802,2.20385755658634e-05,0.000103864466165384,2.97490900327653e-05,7.26841029714734e-05,0.000175814328629728,5.97585683172534e-06,2.47625002064065e-06,5.14580624684715e-07,5.91067924280757e-07,2.58778797655243e-05,3.97214833271683e-06
1349,6.04004820601704e-05,1.58281093214779e-06,0.000140337106329273,2.16312815937413e-05,0.000101842401115705,2.94368100805406e-05,7.20240870265591e-05,0.000174606087242639,5.94897769722153e-06,2.53650009398697e-06,4.82337025322594e-07,5.7501929509375e-07,2.59108705661388e-05,3.92023247623814e-06
1350,5.92018740608113e-05,1.48694470867687e-06,0.000138992265671662,2.12320718271407e-05,9.9859531041388e-05,2.91286282883595e-05,7.13700552567707e-05,0.000173398700316997,5.92232911430833e-06,2.58513715847612e-06,4.49559812063879e-07,5.57029398599585e-07,2.59433508852324e-05,3.87037706299659e-06
1351,5.80302039452948e-05,1.42650180764507e-06,0.000137655461965348,2.08408029226682e-05,9.79151582990655e-05,2.88244057463407e-05,7.07218541483007e-05,0.00017219198507075,5.89590917494255e-06,2.62293058758328e-06,4.17043302583401e-07,5.37454566205206e-07,2.59752330543973e-05,3.82252125211298e-06
1352,5.68865840262418e-05,1.40820980078313e-06,0.00013632663307184,2.04573325302793e-05,9.60085925166351e-05,2.85240071361474e-05,7.00793337474279e-05,0.000170985770715432,5.86968810115438e-06,2.64909033739554e-06,3.85601281722213e-07,5.16404684837458e-07,2.60064204336525e-05,3.77683863158943e-06
1353,5.57675240019503e-05,1.4367864644464e-06,0.00013500571829155,2.00815958888683e-05,9.41391507359995e-05,2.8227300706638e-05,6.94423476401351e-05,0.000169779891691925,5.8436562891963e-06,2.66149095131322e-06,3.5583772719445e-07,4.93978534973246e-07,2.60367611750228e-05,3.7336955858216e-06
1354,5.46724116936767e-05,1.50895678986397e-06,0.000133692658370402,1.97140357036829e-05,9.23061575459159e-05,2.79341582483975e-05,6.88107529313015e-05,0.000168574187748188,5.81780388286056e-06,2.66195669345078e-06,3.28722085564804e-07,4.70568885016662e-07,2.60661216149877e-05,3.69327395666981e-06
1355,5.36020725226666e-05,1.63128846122119e-06,0.000132387395505294,1.93538279059213e-05,9.05089452051944e-05,2.76444550671982e-05,6.81844102234564e-05,0.000167368504015303,5.79213176336752e-06,2.65046690321938e-06,3.04739838422409e-07,4.46368459853383e-07,2.60944878273141e-05,3.65546689268607e-06
1356,5.25563592135329e-05,1.80091295021137e-06,0.00013108987334841,1.90008344750879e-05,8.87468537564901e-05,2.73580699564405e-05,6.75631835950895e-05,0.000166162691081819,5.76662847649713e-06,2.62501389746842e-06,2.84183015960574e-07,4.21517610242431e-07,2.61217754804308e-05,3.62036754155803e-06
1357,5.15321040901358e-05,2.01266155381392e-06,0.000129800037010413,1.86549184413273e-05,8.70192311309335e-05,2.70748851686186e-05,6.69469405785014e-05,0.000164956605066338,5.7412705122053e-06,2.5882768911805e-06,2.68063393152672e-07,3.96346512428264e-07,2.61479044649248e-05,3.58847781515114e-06
1358,5.0528451539132e-05,2.26993621294344e-06,0.000128517833062516,1.83159438997657e-05,8.53254332438446e-05,2.67947863858561e-05,6.63355521371868e-05,0.00016375010768832,5.71604672347804e-06,2.54078343794616e-06,2.56390584263606e-07,3.71049020689e-07,2.61725977703887e-05,3.55951513682437e-06
1359,4.95460588198954e-05,2.56198096043e-06,0.000127243209537458,1.79837760259111e-05,8.36658718865784e-05,2.65176626895506e-05,6.57288926427382e-05,0.000162543051330199,5.69094563663441e-06,2.48155446535202e-06,2.49184492314271e-07,3.45851688734412e-07,2.61959673701528e-05,3.53343557600076e-06
1360,4.85839373011452e-05,2.88217358654151e-06,0.000125976115929393,1.76582810920827e-05,8.20396248317628e-05,2.62434065291683e-05,6.51268398512631e-05,0.000161335274182103,5.6659640321418e-06,2.41312783544431e-06,2.47378450356848e-07,3.20946741629856e-07,2.62179517508211e-05,3.51036431475076e-06
1361,4.76394903162623e-05,3.22595371995904e-06,0.000124716503192703,1.73393885517706e-05,8.04452533269979e-05,2.5972089540677e-05,6.45292748792977e-05,0.000160126688314615,5.64108433263909e-06,2.33663512302328e-06,2.50494304882986e-07,2.9649108442052e-07,2.623849350916e-05,3.49058932618051e-06
1362,4.67118337551339e-05,3.5801989583995e-06,0.000123464323739764,1.70274692920153e-05,7.88821472916592e-05,2.57034238699157e-05,6.39360821792129e-05,0.000158917179736449,5.61628765400416e-06,2.25219699654981e-06,2.58346517569428e-07,2.72725743011405e-07,2.6257403793784e-05,3.47368219544918e-06
1363,4.58015535406477e-05,3.93559564330273e-06,0.000122219531437656,1.67218050844989e-05,7.73497049916076e-05,2.54373113697198e-05,6.33471495140956e-05,0.000157706640397429,5.59156108731564e-06,2.16194081906698e-06,2.7167626314146e-07,2.49760908942895e-07,2.62746631566448e-05,3.45960375468692e-06
1364,4.49072738069276e-05,4.27997742288848e-06,0.000120982081603857,1.64222670705833e-05,7.58473330847805e-05,2.51736581954235e-05,6.27623863707682e-05,0.000156494968246634,5.56689140420421e-06,2.06732633555041e-06,2.89610566871129e-07,2.2766518855567e-07,2.62903345444017e-05,3.44857985524337e-06
1365,4.40270655391523e-05,4.60403033949769e-06,0.000119751931000918,1.61287275913473e-05,7.43744466596007e-05,2.49123736948646e-05,6.21817596912994e-05,0.000155282067288279,5.54226812427052e-06,1.96932158844458e-06,3.11820968291768e-07,2.06627625803293e-07,2.63043865366132e-05,3.44044463639461e-06
1366,4.31601887733618e-05,4.89440682807983e-06,0.000118529037830151,1.58410602095772e-05,7.29304692664355e-05,2.46533703725749e-05,6.16050705686727e-05,0.000154067847635216,5.51767242305483e-06,1.86962598675742e-06,3.38753679102476e-07,1.86739224466795e-07,2.63167542385458e-05,3.43490786149022e-06
1367,4.23072831287932e-05,5.14052206605793e-06,0.000117313361724322,1.55591397324477e-05,7.15148329423306e-05,2.4396563853328e-05,6.10322199985443e-05,0.000152852225559978,5.49308844186039e-06,1.76963590043785e-06,3.69316551006303e-07,1.67954864005068e-07,2.6327234544665e-05,3.43187212195954e-06
1368,4.14669451849961e-05,5.33836733606069e-06,0.0001161048637394,1.52828422348302e-05,7.01269782292445e-05,2.4141872845069e-05,6.04631121506148e-05,0.000151635123543265,5.46850170929665e-06,1.67077909315314e-06,4.03103986979172e-07,1.50377961682566e-07,2.63360329558176e-05,3.43161195378617e-06
1369,4.06378968398847e-05,5.47296447872454e-06,0.00011490350634534,1.50120944646427e-05,6.87663541860103e-05,2.38892191012461e-05,5.98976543401096e-05,0.000150416470319757,5.4438975118775e-06,1.57442128174574e-06,4.40186651588251e-07,1.34118682505461e-07,2.63431416875693e-05,3.43360691860128e-06
1370,3.98196508667178e-05,5.54456786849426e-06,0.000113709253415948,1.47472010795586e-05,6.74324183942405e-05,2.36385273825612e-05,5.93357569986741e-05,0.00014919611563807,5.4192550201092e-06,1.48152474814234e-06,4.79518969807364e-07,1.19024738116248e-07,2.63485574483079e-05,3.4377031056063e-06
1371,3.90130415871328e-05,5.55434017110472e-06,0.000112522070217825,1.44875451988403e-05,6.61246369583885e-05,2.33897254181562e-05,5.87773336446742e-05,0.000147974032504305,5.39456033820853e-06,1.39356442945729e-06,5.2068827471868e-07,1.05111114002107e-07,2.6352088716456e-05,3.44385994883337e-06
1372,3.82168221504857e-05,5.49014104691896e-06,0.000111341923398417,1.42330085594854e-05,6.48424845001839e-05,2.31427438662496e-05,5.82223008529009e-05,0.000146750215823852,5.36979886650335e-06,1.31170746082409e-06,5.63409445733181e-07,9.25192026671771e-08,2.63538629452342e-05,3.45201206681691e-06
1373,3.74302793548152e-05,5.36601511516603e-06,0.000110168780973186,1.39834742978705e-05,6.35854441476512e-05,2.28975162742424e-05,5.76705782236649e-05,0.00014552462106929,5.34495509268774e-06,1.2362198229845e-06,6.0696536110663e-07,8.10191579992977e-08,2.63539588532931e-05,3.46176615134897e-06
1374,3.6653215308518e-05,5.18509869661588e-06,0.00010900261231192,1.37388269755401e-05,6.23530156519522e-05,2.26540811208265e-05,5.7122088351282e-05,0.000144297210159435,5.32001338343698e-06,1.16827928960522e-06,6.50983968722989e-07,7.05700344122925e-08,2.63523862779344e-05,3.47295510099716e-06
