Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
93,10926.75990913321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683169513725111,0.0,-0.8558438446776908,-0.5795535679097489,0.8415565151433717,0.2290378055334167,-0.3064369942818793,-0.3743233678456263,0.06685934836240415,-3.0245820264876664,-0.51862199711044,-0.7538788821095148,0.08257440391761267,0.597805858369593,-0.6708009766112797,-1.1312384330073502,-0.9501973468215777,-3.6746565011785624,-0.48261501496645876,-0.8239108643748299,-0.20042910584677234,0.5719813885585162,-1.1120621259704988,-1.2676555781260317,1.210857966133375,-3.4028279371985537,-0.7234287999877695,-0.9506936821603972,0.20074764133618747,0.714827880841663,-0.5176168552696238,-1.2629633748984663,-0.003184167902120691,-9.596141015634999E-4,-0.06245856420563568,-0.07944433110763792,1.423467517270642,1.7768366584419648,-0.35143111535867383,0.9174574889880616
94,10925.421359741102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.686162657913489,0.0,-0.8575980162768216,-0.5799756673553552,0.8426596454669728,0.23113242729235625,-0.3058932248411508,-0.3726442443635273,0.06647659713824375,-3.0249342407052215,-0.5189771505335852,-0.7555925122492427,0.08274627734927284,0.5998862079676466,-0.6705259848954653,-1.1294275059773327,-0.9392178916797159,-3.6284662963433836,-0.4816183863509178,-0.8250725536120053,-0.23918315408928248,0.5747598721231076,-1.10610378189334,-1.2682404290668083,1.2390272272944134,-3.4014151730028543,-0.7230851462120598,-0.9560424022376384,0.19852829761819796,0.7088001699481367,-0.5103659508182407,-1.2597281023177371,-0.003192744240793601,-9.614867215024309E-4,-0.06335971969715248,-0.06601030696324711,1.3395947526272944,1.5776778650829368,-0.2344745909125942,1.198814243563957
95,10924.096527006757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.687090258793893,0.0,-0.8583575299045129,-0.5804276342360198,0.8427602248216371,0.23210639158824672,-0.30548062841179174,-0.37131127671100195,0.06779690866365007,-3.0246751500029485,-0.5192616833120844,-0.7568417669955543,0.08297114859974862,0.6009465733830528,-0.6703675137336499,-1.1285139534512554,-0.9352258297147923,-3.6022345297042073,-0.48070971098949095,-0.8275360577680045,-0.2902057466426736,0.5771009359482969,-1.1035263789275578,-1.2704506926160468,1.2612768205666267,-3.4009180771893406,-0.7211129633700262,-0.9521072122361451,0.1974573342826216,0.7056331943882314,-0.5014737711867192,-1.2507294291185054,-0.0032061060093969444,-9.651270913644218E-4,-0.06463333288510294,-0.07092529802025552,1.2067583905496797,1.2836625544916498,-0.337112945034844,1.3032776744358991
96,10923.318095743662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.685282024188279,0.0,-0.8570353858951529,-0.5804123332210994,0.8419458666159703,0.23091107447045947,-0.30649284157324885,-0.3730985569294449,0.06854847580782511,-3.0250874009243987,-0.519135262662727,-0.7557439295864113,0.08340766732393269,0.5999190447187553,-0.670758791673778,-1.1304606703509092,-0.9639319606185036,-3.641709933776834,-0.4822025971416948,-0.8278301091162533,-0.26597232056443476,0.5751480912240347,-1.1076321733645782,-1.2720334030234604,1.2514338517507817,-3.4195867448998554,-0.7171389617402211,-0.9426727579289045,0.1956173735984452,0.7039537586853374,-0.5004501363428967,-1.2462184226909208,-0.0032022895699199334,-9.644869379736964E-4,-0.06482475369163239,-0.0668219988318685,1.1693643648230743,1.2762671195464932,-0.32230821347245026,1.4115534972340822
97,10923.252795369714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683539111626011,0.0,-0.8560690903737556,-0.5798953778881353,0.8413657881510972,0.2288703803044465,-0.3065505280352496,-0.37430062375695494,0.07020298688488781,-3.024732427354349,-0.5191901233505914,-0.7551189953140934,0.08331453951107892,0.5988882417482514,-0.6712408648176086,-1.1322926910714057,-0.9854516624548084,-3.6844056154859994,-0.48245257423455107,-0.8275959668738615,-0.26412195176205683,0.5753673364538011,-1.111564629559177,-1.273604228586492,1.249859705338089,-3.4293776564680307,-0.7145358281861298,-0.9394320456551895,0.193139768852071,0.7020689952850605,-0.5002712366951232,-1.2450041764174251,-0.0032025512823279346,-9.651507077938734E-4,-0.06494531496981487,-0.061944467899902246,1.13133851480937,1.2613504204852242,-0.2858800845273484,1.5459745851550384
98,10923.0526379616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6830094236833286,0.0,-0.8554855740999233,-0.5794382194111339,0.8408264307309848,0.22865394980151402,-0.3063442546104076,-0.37438958154423896,0.07078832241638472,-3.024620300694219,-0.5192337115154295,-0.7548944129269297,0.08321668485751389,0.5986319503468659,-0.6713761427590977,-1.1329487374140599,-0.9900684802920352,-3.7001061196528684,-0.48269764560371725,-0.8275008704360379,-0.2570975441168965,0.5746891755664381,-1.1129267939323586,-1.2741480471700926,1.245579196919666,-3.429446498929023,-0.7147029723314967,-0.9389170141934513,0.1931723853263362,0.7032273148431458,-0.5022903641194414,-1.2464364765383054,-0.0032021679290742417,-9.652611239891543E-4,-0.06485021972436412,-0.06345313952244211,1.1385815425551844,1.2938968946711942,-0.2917115981296819,1.50885803987645
99,10922.924217855703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682551475733136,0.0,-0.855058590026504,-0.578962295299003,0.8403390944230594,0.2284040926566946,-0.3059239364297187,-0.3744025793144017,0.07181846806867312,-3.024238754418156,-0.519397795339891,-0.7549108848883286,0.08304905698037156,0.5985431461968446,-0.6714902760176444,-1.1336087771984367,-0.9952819140291901,-3.7158250948654006,-0.48286316062058426,-0.8276774509618883,-0.251402749262837,0.5745390252802118,-1.1141008518801487,-1.275438020714099,1.2461201290318735,-3.429980777215912,-0.7146906766514682,-0.9390788718068094,0.19272813641935085,0.7040763634959781,-0.5031220410752616,-1.247453318024671,-0.0032039727710199274,-9.660357387447244E-4,-0.06491137721598701,-0.06235864417107865,1.1220709068132408,1.3150896036294768,-0.2669408481322336,1.5384618932436493
100,10922.281980325204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681220343997314,0.0,-0.854316058374207,-0.5783143800777442,0.8395434310707488,0.22732636704449666,-0.3055963468358376,-0.37563034184742605,0.07365938285164798,-3.024154316255805,-0.5197071026215765,-0.7545005617919068,0.08253665926039662,0.5976893239112464,-0.6716137409278776,-1.1352863833011384,-0.9930436213408476,-3.7603408929469313,-0.48391889519031617,-0.8281663151765021,-0.25807712259514776,0.5735577883725471,-1.1191637673634733,-1.2787546317148224,1.2465280276794048,-3.4248065280301514,-0.7172323215368448,-0.9465767743907668,0.19236267556111547,0.708451756957425,-0.5078082170921229,-1.2559602055666488,-0.0032054568523068,-9.670199791348366E-4,-0.06471621193891466,-0.05519723528045191,1.1551586573231347,1.326206182688711,-0.08301721265038947,1.6648436443828014
101,10922.042950780009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682561857776146,0.0,-0.8554203286658993,-0.5791891346792746,0.8404664535943625,0.22886552248346922,-0.3059506052322414,-0.3746836847337825,0.0717531707122457,-3.0251573574684993,-0.5193641218705762,-0.7548558166697463,0.08276527851646948,0.5984959861822048,-0.6712508729580012,-1.1332534660173983,-0.9743957528226466,-3.7149677106634273,-0.4834508996693439,-0.8282383968281366,-0.27586510035845174,0.5740354090679362,-1.1148604477620032,-1.2766785505359652,1.2512662503706236,-3.422430675459324,-0.7176807846939448,-0.9480349274520641,0.19320985934106089,0.706192439677797,-0.5050396656561953,-1.252895060128885,-0.0032044828460478718,-9.661120299277876E-4,-0.06472917051728697,-0.05406098795768351,1.1733009871632394,1.2575845838730453,-0.043152148956881325,1.7096979798405134
102,10921.949782837051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6838827182266316,0.0,-0.8560710471920386,-0.5800628643944492,0.8411514089247906,0.2305412749506486,-0.30646352729892645,-0.37332637443194167,0.0687812707325029,-3.0265133294250917,-0.5188655180169409,-0.7550830126785925,0.08325482899554887,0.5991896531723121,-0.670876612853392,-1.1309517422940214,-0.96357100507375,-3.6574959318073033,-0.48273733368829025,-0.8276269965284597,-0.2755594706123927,0.5742373517524509,-1.1092730009641694,-1.2725235101139356,1.2529039148532397,-3.4244941089701344,-0.717935308895002,-0.949201447987623,0.19365413142519963,0.7024594436404101,-0.5024408902915569,-1.2468690564083853,-0.0031998753712849065,-9.640051338757125E-4,-0.06461101741673186,-0.049293937292896134,1.190941923220394,1.2564353797771082,0.06720766793353694,1.8703015533087233
103,10921.68831563597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6843225116133502,0.0,-0.856015304448501,-0.5802437891465814,0.8413145028094828,0.23058822180699842,-0.3065588851526648,-0.37219477150037733,0.06693350382976798,-3.0262097681762423,-0.5185666372601773,-0.755087748569496,0.08360288441642928,0.5991108849076584,-0.6709112585142958,-1.1300717629968704,-0.9677932235472646,-3.623607082410323,-0.4814478695416422,-0.8263351714686004,-0.24907457964852225,0.574324276609482,-1.1057858494342339,-1.2676960914223159,1.2491616740152982,-3.4270424972301927,-0.7177004536300573,-0.9478946992125271,0.19331122981862445,0.6999177607004512,-0.5031718343939858,-1.2423641803907095,-0.003194772547980764,-9.621879087421558E-4,-0.06427069048064449,-0.04932164543582217,1.2153415309494833,1.3680853949710519,0.08148995118192828,1.9112415963150926
104,10921.491663223544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684200193043071,0.0,-0.8562667585724518,-0.5799512648738232,0.8415339891437484,0.2293969056411686,-0.3061451410419822,-0.3722543383757235,0.06804032624480777,-3.023790752727753,-0.5187576734566754,-0.7551612696857409,0.08332327649333547,0.598739446225565,-0.6711651341096769,-1.1308138140585722,-0.9676792622842791,-3.6350511242392662,-0.4808572276841447,-0.8266715088361025,-0.2524048250992544,0.5746877976502031,-1.1072279017850042,-1.2678812870333793,1.2526106776114565,-3.4233542449799312,-0.7171772385629113,-0.9479025694563071,0.19196182041411208,0.6994391725084453,-0.5028777803897901,-1.2420868094312678,-0.0031964600249622895,-9.629448437161823E-4,-0.06423214783538647,-0.04672182655951193,1.2271939542416086,1.3531918784726533,0.13776112943389468,2.0448265854717276
105,10921.414076297859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6838795346923163,0.0,-0.8561334706450237,-0.5797226009995826,0.8413218000873025,0.22902378836669915,-0.30600973952630584,-0.37257503881941273,0.06880719920988965,-3.022970829538381,-0.518909005665448,-0.7552260066497564,0.08323221934909972,0.5986873210438209,-0.6712329366783962,-1.1313496199776203,-0.9670100458992624,-3.6473013700330976,-0.48098313442143525,-0.8268303244950098,-0.2576424239335364,0.5747703468783217,-1.108361465818171,-1.2686101217028118,1.2553163477281506,-3.4234394283065734,-0.7168298561138734,-0.9478848772728189,0.1912604480200154,0.6996021900670014,-0.5023152020774617,-1.2422852973279148,-0.0031975577752400386,-9.634688264556754E-4,-0.06422057860746344,-0.04534831174538106,1.2314626687652115,1.3374544426497923,0.16665219905354792,2.126912033439667
106,10921.30280943571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6824556164190567,0.0,-0.8555784085217198,-0.578645473404421,0.8404933822787228,0.22734558495154392,-0.30536193265129724,-0.3742661309543675,0.07291774542714717,-3.0206215250088766,-0.5196556010864912,-0.7553287089452365,0.08255456973211556,0.5983382905200987,-0.6716197171706344,-1.1340900420169542,-0.9664294930349263,-3.718469807590107,-0.48201160472957977,-0.8281057902519132,-0.2960051673770973,0.5748973628671964,-1.1149190832909666,-1.2745309731000278,1.2646137746265065,-3.422268032612859,-0.7156196463075437,-0.9475795587831706,0.18878572549484654,0.7024158140368764,-0.5011442097868046,-1.2465952774986324,-0.003205323620845589,-9.666897138094077E-4,-0.06447076918946627,-0.043425966036609434,1.2208038133192118,1.1964959689258416,0.19518189209888087,2.294530305838531
107,10921.28065668816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682747363131419,0.0,-0.8553124458183068,-0.5791610810449709,0.8403509824289785,0.2289275510283133,-0.30581849304368913,-0.37377414685982957,0.07058151983584356,-3.0235809960314324,-0.519278496795663,-0.7552187274392038,0.08311462718224145,0.5987963015144531,-0.6712423619969019,-1.1327693277606918,-0.9724086133795288,-3.6913821723936717,-0.48233153298805037,-0.8269308606123641,-0.258050367034505,0.5744141691417536,-1.11147836128964,-1.2721954421224462,1.260027207649792,-3.4288377232838476,-0.7158027968080455,-0.9465668014374188,0.19092160946725473,0.7011784308753362,-0.5007444748735179,-1.244069031207986,-0.0031999172276221195,-9.646427099523855E-4,-0.06430509937427045,-0.04453959636699366,1.2080310519686057,1.3505811350599322,0.17310100763781924,2.2380501494849128
108,10921.201040133468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682704680484335,0.0,-0.855188871788881,-0.579062577620997,0.8402342218865088,0.2289643212272321,-0.3058327563765659,-0.37387288956089937,0.07077384055678318,-3.024341713639137,-0.5193527746610217,-0.755198395190422,0.08302674072746968,0.5987914602522382,-0.6712855009565812,-1.132991023784127,-0.9743353344731441,-3.69901751913831,-0.48260537687197436,-0.8270704541432139,-0.26287993700135226,0.5743547260927833,-1.1120176782433233,-1.273224814995103,1.261465564094691,-3.42970326096668,-0.7153213783745038,-0.9463876642648144,0.19060158777955052,0.7012486276840463,-0.4998297601425351,-1.2439153012136313,-0.003200743751640814,-9.648967036034301E-4,-0.06442145593314887,-0.043266402441291034,1.1938645808430863,1.3244808835296134,0.19975965132627335,2.3245924515778897
109,10921.179651035549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682769253297821,0.0,-0.8554403762890472,-0.578884961329173,0.8405352617948432,0.22818854516950945,-0.3055667828463599,-0.3741651851754062,0.07194400401579662,-3.0242388193627483,-0.5194828855556883,-0.7550883399610603,0.08269139945178258,0.5983875771570749,-0.6715323581654502,-1.133640158944682,-0.9792232273551948,-3.717841507750744,-0.4826494522941214,-0.8279649967782865,-0.2763744039907013,0.5744209758132,-1.1143366199029314,-1.2759122766801738,1.2645514630789816,-3.426602160156932,-0.714352044129908,-0.9459401402314287,0.1896818539873434,0.7015553943012763,-0.49828592784783876,-1.2444384468480365,-0.0032041217710624664,-9.660680228852013E-4,-0.0647582721680275,-0.04101227013170167,1.16271769811512,1.2440239827374766,0.2507344591163859,2.4921405627800963
110,10921.122522467815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828337254372934,0.0,-0.8553820591361155,-0.5789562591602503,0.8404643823800623,0.2285073526252541,-0.3056452683396098,-0.3739880491813112,0.07142254592528904,-3.024584593842544,-0.5194166253635156,-0.7551124213986569,0.08282031078035688,0.5985065643327374,-0.6714524150459443,-1.1333371603505722,-0.9817493510271762,-3.709415426440757,-0.4826659577267585,-0.8277451879442808,-0.2614804165836691,0.5744431589507366,-1.1135160184996096,-1.2751792344665331,1.2632146659211785,-3.427110941122569,-0.7147450883182068,-0.9462311792710093,0.19043006910272542,0.7013939179533047,-0.4988857286672684,-1.2443941827118408,-0.0032030455849186438,-9.65649448248883E-4,-0.0647109027146489,-0.04173645332718599,1.1587123795093575,1.2992475689467327,0.23904523491978819,2.4458409011565485
111,10921.083250167176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828480041043403,0.0,-0.8553100548645288,-0.5791119832585168,0.8404196768653113,0.22886392489342552,-0.30581312385870546,-0.3739295644647476,0.07073771647233891,-3.024969744362067,-0.5192929701925711,-0.7551179362394889,0.08302755970283833,0.5986261910186798,-0.6713308642116096,-1.1329181137611561,-0.9830813813049103,-3.699641208122079,-0.48269374717137115,-0.8274427134146762,-0.25116377761569164,0.5744069787045685,-1.1125744599120748,-1.2742405827602923,1.2618541887952994,-3.428711731389687,-0.7153341146137716,-0.9471605029842747,0.1909511417468436,0.701222607283102,-0.4994410426093213,-1.244187612373397,-0.0032012439439220537,-9.650136852894083E-4,-0.06463562511667673,-0.04105801600472527,1.160342680732936,1.3429051592072778,0.2732096930063651,2.4735954098389903
112,10920.996618278223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827851046589806,0.0,-0.8553810924552552,-0.579150467263823,0.8404901663723139,0.22872139255555915,-0.3058532370610871,-0.37405944295234234,0.07065565629037188,-3.024246385704931,-0.5192737484693137,-0.755164652191312,0.08311588033189732,0.5986086067934047,-0.6713020896758798,-1.1328295953379506,-0.9880483697440359,-3.6942383530307827,-0.4827588958337477,-0.8277371759640353,-0.2392923045764198,0.5746856508826645,-1.1128014919176163,-1.2743214063459807,1.2619445169208305,-3.428549168441398,-0.7159940418280984,-0.9487455900996143,0.19127617200645045,0.7011640747097903,-0.5001253441647943,-1.2446301418215298,-0.0032010051455421762,-9.649521676040687E-4,-0.06469888481649518,-0.03904991116098732,1.1468363547862959,1.3738959004940228,0.36768006372598905,2.5903615626410694
113,10920.929032354898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682608447028568,0.0,-0.8552453153099896,-0.5791341371620617,0.8403269121079409,0.2288478168118765,-0.3059685720668626,-0.37422136181940424,0.07092378673857268,-3.0238422333525596,-0.5192750561594044,-0.7552148851226741,0.08323082334582857,0.5986687016215767,-0.6712651453995108,-1.1328347804505388,-0.9943847146036818,-3.6937448842669487,-0.48309172320925076,-0.8283070323169384,-0.2380065099035537,0.5750742596997566,-1.1133789823548619,-1.2751144430580676,1.263346429883721,-3.4297538878965743,-0.717078455938265,-0.9516554955510165,0.1914888709344676,0.7014211425302987,-0.5012542333746092,-1.2456412138649346,-0.003202435726178802,-9.654217338119227E-4,-0.06494956872684539,-0.03636510787019381,1.1140290359963756,1.353892144404385,0.5084642799694354,2.7532719278998865
114,10920.86520480304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682443681478909,0.0,-0.8553675678473855,-0.5791441479152369,0.8404710627931292,0.22837760906038715,-0.30597242622523246,-0.3744993845964174,0.07146527054233515,-3.0226515053705976,-0.5193222347838499,-0.7551464003856284,0.08307841355025608,0.5984636620795327,-0.6712951982396842,-1.1330892144004305,-0.9880590519210597,-3.697775082212287,-0.4831176041477248,-0.8286746780847998,-0.25736329350642795,0.5751504405634786,-1.1144557664110102,-1.2754406021772873,1.2643334620961855,-3.428403978139961,-0.7177819827375431,-0.9532123184400175,0.1909375363868227,0.7024549982194713,-0.5027571610631271,-1.2474644158133623,-0.003203323677626875,-9.658032155275242E-4,-0.0649113139011651,-0.036202201437602874,1.1369310416505205,1.2881145297528165,0.5625408858234959,2.751263397741373
115,10920.825550480418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6826426464079884,0.0,-0.8554892393299726,-0.5790931236021628,0.8406933083728083,0.2282041515959928,-0.3057618565882916,-0.37419103501402884,0.0714427190340269,-3.0226567466964567,-0.5193566204042882,-0.7550795049930975,0.08284429448899443,0.5983582775169987,-0.6713531168339472,-1.1331838843735391,-0.9826219861693122,-3.6987060470492703,-0.4828647402501082,-0.8284342262342766,-0.2653901427950913,0.5750036644509158,-1.1141446270431972,-1.2750725164161358,1.2660371290122108,-3.428428390903619,-0.7182880258650459,-0.9549201996756934,0.19036257700535214,0.7026004554436941,-0.5041143917271816,-1.2482613773801297,-0.003203137784849376,-9.657033413876079E-4,-0.06478861006510184,-0.03424211014588918,1.1576421254036975,1.2763301627359307,0.6815671449489352,2.857828784264856
116,10920.803771276574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828703025100706,0.0,-0.8553203188915695,-0.5790892844585407,0.8405075554245982,0.22884152373999528,-0.3057553256997334,-0.37387771828208205,0.07095319847970173,-3.024148771696448,-0.5193019039153418,-0.7551264631666896,0.08296993196938102,0.5986147930768951,-0.6713033438705522,-1.132916193075363,-0.9827053485488257,-3.696553308885227,-0.48280395341960897,-0.827886159740995,-0.26005269499687306,0.5746898568089172,-1.1128442909476821,-1.2745376235284718,1.265894916468612,-3.430837871143253,-0.7179076681222887,-0.9539534374191242,0.19055807506706704,0.7018212381200082,-0.5031118324813849,-1.2469622775489513,-0.0032023367215228563,-9.653468025712875E-4,-0.06475673749480935,-0.03470833841660741,1.151899182618776,1.303499346095712,0.6531221134519942,2.8422241604792924
117,10920.783575163241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6830239463552052,0.0,-0.8552892576420112,-0.5791754759367018,0.8404659949403095,0.22916305599025008,-0.3058188943568773,-0.3738181564343147,0.07065287480189328,-3.0251040287443964,-0.5192421123239325,-0.7550833762563012,0.08304728060065913,0.5986662124316633,-0.6712612532803167,-1.1327700073826026,-0.9827299733281688,-3.6965643905044914,-0.48282002967171034,-0.8276436857483983,-0.2577931530739271,0.5743537710694896,-1.1123444727453067,-1.2743621275761385,1.2661174012342888,-3.4323017583031232,-0.717754811510759,-0.9538632738481949,0.19067635421538853,0.7014448010550668,-0.5025604127584435,-1.246397880364042,-0.00320173434023338,-9.651013666769543E-4,-0.06474916072876907,-0.03409704335591566,1.1492996634229544,1.312896813786982,0.6878519947429668,2.899592135778848
118,10920.769734090409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683073393399455,0.0,-0.8553739399277926,-0.5791975748843576,0.840545599019841,0.22908023101312527,-0.3057981705785807,-0.3737908043993823,0.07063159109831936,-3.025121657869735,-0.5192400775199499,-0.7550618193080625,0.08302464405870133,0.5986119938771961,-0.6712788981740745,-1.1327872523894442,-0.9853118347400344,-3.696619967131109,-0.48280130629318024,-0.8277006676445436,-0.2508128732695918,0.5743811975955199,-1.112408975724938,-1.2744732973511614,1.2662149163784961,-3.43185245701751,-0.7176293177413162,-0.9538918140937515,0.190863197295075,0.7013107259727035,-0.5024462088048635,-1.2463036235531626,-0.0032017852048475464,-9.651036111970443E-4,-0.06477943833005105,-0.03366169836691375,1.1416662057597542,1.3313987270491063,0.7106670381960003,2.9447496365874692
119,10920.755688206837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682987444084001,0.0,-0.8554603137505266,-0.5792028621288872,0.840618883725999,0.22873983045271504,-0.3058023743046095,-0.3739556086998499,0.07071928888307051,-3.024673937611606,-0.5192520748194966,-0.7550351083515862,0.08300289205389066,0.5984440174737485,-0.6713048157226137,-1.1329068819003374,-0.9895821446791774,-3.698880256062365,-0.4828673755455415,-0.8278918071851529,-0.2384088838557242,0.574563113796593,-1.1131090121942309,-1.2746724750618026,1.2669666086303357,-3.4307074765494283,-0.7179005188203283,-0.9553440163039526,0.19106613862330907,0.7015684787224656,-0.5028502144122771,-1.2469102365835152,-0.003201650074550371,-9.65115935044951E-4,-0.06478044604131289,-0.03161232433227583,1.1367935487950775,1.365561540917983,0.8298425579842199,3.136371664243587
120,10920.725510507082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682848451031512,0.0,-0.8554998271925736,-0.5792389024234359,0.8406403533952345,0.22855657374910926,-0.3058729551263499,-0.3741566756130257,0.07086214748798594,-3.0242648876525946,-0.5192561765420963,-0.7550228049504007,0.0830142091383665,0.5983711898948826,-0.6713111646355417,-1.1329708352807968,-0.9904386668033655,-3.6997011850309143,-0.4829478299398984,-0.8281261347564856,-0.24002928099764512,0.5746438554342214,-1.1136122816211256,-1.274983771107807,1.2667909402638102,-3.4298696139513454,-0.7175365833882728,-0.9544748652547672,0.19104509917578863,0.7016143441277295,-0.5022449577926719,-1.2466341205179023,-0.003201879476295419,-9.652265547312593E-4,-0.0648221097229636,-0.03225349564323651,1.1343736583764892,1.3543322372910318,0.7859194876821289,3.109342368571335
121,10920.693965482205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827391270188246,0.0,-0.8554369178681512,-0.5792122790834444,0.8405735225644879,0.22854913052528314,-0.3058980199212878,-0.3742676578395833,0.0708933618973135,-3.0240971250954507,-0.5192696629987522,-0.7550692039688388,0.08305623825734457,0.5984219941715494,-0.6712948904799568,-1.132972999408456,-0.9908591007722478,-3.6998027620794707,-0.48305309291242815,-0.828210395032802,-0.24102746417364007,0.5747578195396031,-1.1137486539473165,-1.2751363547486696,1.2682707741732846,-3.430665298644315,-0.71718825736706,-0.9540859097386676,0.19078992299436084,0.7012503018593856,-0.5012182123973968,-1.2457380870204158,-0.0032017677639894107,-9.652190654270235E-4,-0.064838237364909,-0.03141608097358979,1.1320830161106201,1.3501517115070452,0.8272181499969752,3.223689002963602
122,10920.67201161673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827507317722272,0.0,-0.8554390849102291,-0.5792090808882832,0.8405862936160582,0.22855043316690718,-0.3058887079813458,-0.37425773926471156,0.07085298997755743,-3.0241007213698654,-0.5192820309976199,-0.7550761906266119,0.08304912927162142,0.5984252596843931,-0.6712900607960366,-1.1329761766085331,-0.9912803114213096,-3.699561870596736,-0.4830779910365304,-0.8282372241176655,-0.24044164863556214,0.5747797885057044,-1.1137335474291632,-1.2751908513008265,1.2693258065209467,-3.4310748990751114,-0.7166076095038195,-0.9532705338785411,0.1905841593542199,0.7007365043861205,-0.5000322594218016,-1.2445384429411013,-0.0032015482672239073,-9.651483674680549E-4,-0.06484533603016514,-0.030678360777605645,1.1303088960547465,1.3515184571466416,0.8593384060754058,3.3328004682044043
123,10920.646091548304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682933616768665,0.0,-0.8553792246753368,-0.5791141268472958,0.8405455966812471,0.22880341178616118,-0.3057286578469366,-0.3738549570606116,0.07069596474831716,-3.024498488702611,-0.519306969361993,-0.7551469702231933,0.08299136519570662,0.598568289204097,-0.6712970517255129,-1.1329044776961237,-0.9873732540306234,-3.6974350744864304,-0.4828491817439123,-0.8279074546996644,-0.24661518133963706,0.5747402267983412,-1.1127922423215213,-1.2746624674203384,1.2716172690144933,-3.432295782318285,-0.7159275721544062,-0.9524497597891397,0.18991209097879472,0.6997564711968313,-0.498698737074024,-1.2425665401345372,-0.00320126391188545,-9.650031599976245E-4,-0.06477818776940365,-0.029573169161919325,1.1392208947414493,1.3424222700862518,0.911805311696618,3.502756440330649
124,10920.628648255084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829925285516447,0.0,-0.8553516149940434,-0.5790984401980676,0.8405045331954214,0.22892513902918193,-0.30566799997348715,-0.37368428912727925,0.07059203883952565,-3.024720946061585,-0.5193070306521539,-0.7551888552122586,0.0829914891200917,0.598634745535996,-0.6712953720936483,-1.132852300017904,-0.9836987721758812,-3.6958975751236403,-0.4827040972750782,-0.8276997235895761,-0.2523178399132629,0.574642016135024,-1.112273976581921,-1.2742588105316466,1.2740544987343954,-3.433073511441661,-0.7151905226468243,-0.9514280935647204,0.18933878900684759,0.6988981647151126,-0.497198187827028,-1.2407837355977926,-0.0032009257473542773,-9.64875458068404E-4,-0.0647149012113698,-0.028735744036425107,1.1493729048060126,1.3320578124187652,0.948740258123679,3.6533866136800905
