Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
59,10952.171624185234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6795574574932615,0.0,-0.8481148679190837,-0.5764334773558062,0.8376382688690861,0.24182505346611896,-0.28972621539128013,-0.37197824686579517,0.0776785212563848,-3.031552889989605,-0.5207233881900527,-0.7567851715386805,0.0841126185138251,0.6039425799191577,-0.6751139023903148,-1.1353433318441852,-1.285581981407472,-3.5910219225329523,-0.4896360640897823,-0.8350731550437066,-0.026628092027487546,0.5811413558153303,-1.097148837211528,-1.2784483401653104,1.1744389470867576,-3.3705674248165183,-0.734371342191797,-0.9551831083061021,0.2350159295837008,0.7394137731023126,-0.5337029619904058,-1.2882789104738748,-0.0032525115698981547,-9.807060282771905E-4,-0.0861148419251162,-0.18419405402698869,-2.3107043998127934,5.337033749092725,0.03569468642458554,0.5477496259862509,-0.813003349458419,0.20339498545296048
60,10951.357551783804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.679679029812171,0.0,-0.8476376968829831,-0.575807729390943,0.837965491118946,0.24174061012436648,-0.28775785680528576,-0.3720385896162696,0.07751984328310191,-3.02379300131316,-0.5207208704042464,-0.7575970036451016,0.084529609324841,0.6036522032285015,-0.6755388301229763,-1.1365975604854117,-1.2914698095996362,-3.592267846882689,-0.48868718961318125,-0.8358876593313214,-0.0047286109184216316,0.5823090543521483,-1.0991288071009861,-1.2798949390963763,1.1737454927695175,-3.367172162843061,-0.7345723177859562,-0.9579638963737984,0.2328488028104443,0.7394511166767845,-0.536420581562928,-1.2881735387342865,-0.0032505580971050807,-9.799631834331271E-4,-0.08459054413898749,-0.1812960399598581,-2.3708018451451,6.0894544498005425,0.05420978934039333,0.5774727795012491,-0.8092736694945064,0.2117080713618486
61,10950.791696371356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68291279139074,0.0,-0.8503198540506467,-0.5772715915382508,0.8398949907943128,0.24055818138806284,-0.29201751297961004,-0.3711978883350892,0.07744493135511671,-3.028989178529615,-0.5200234131736379,-0.756423399014438,0.08513376638610008,0.6036148868017357,-0.6737096123605756,-1.1350149267978162,-1.2844958681720229,-3.626373519895994,-0.48854895625387085,-0.8329613480617534,-0.024578763658017356,0.5800997126371199,-1.0974056968602133,-1.2720158818128606,1.1697149223489411,-3.4057533623943455,-0.7319163298305486,-0.9500257271794758,0.2324765291877632,0.7402237161432597,-0.535155085830632,-1.285305728530694,-0.003250454016343951,-9.803309070686669E-4,-0.08510719645811661,-0.1799466867445749,-2.399364528173333,6.450651591885945,0.059294323191792925,0.576496026493885,-0.8064940315653094,0.21656719130214364
62,10947.510724820433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68216323154533,0.0,-0.8534616221610077,-0.5790417442165167,0.8421432005284945,0.23091384879723878,-0.3114076981268553,-0.3692827851719825,0.07434830228374968,-3.0465653060429068,-0.5195321826973152,-0.7536010318223957,0.08485880140868561,0.5995903454409122,-0.6695044390526367,-1.130382612941361,-1.2710326492362314,-3.7096799882427316,-0.4869931651946008,-0.8367682415744403,-0.027351615226066467,0.578155662240628,-1.1186630622840408,-1.2690938156023321,1.152055447125981,-3.424514065973074,-0.728967243005386,-0.9319384832428542,0.23381037606118824,0.7398334818932975,-0.5286665951536966,-1.2735497303922056,-0.0032391763871549395,-9.766953243716685E-4,-0.08011893745325319,-0.16261676076230988,-2.857188094126149,10.87647550436326,0.1592251773688736,0.6891504551863176,-0.7722314832791805,0.262298107059805
63,10944.399141348353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.691215750106754,0.0,-0.8542497681778796,-0.5785553688859293,0.8480119877188956,0.23473842542972057,-0.3059287691394721,-0.3673363506537846,0.0727488462722292,-3.054421581609412,-0.517912435343871,-0.7513732668252744,0.08614831791106367,0.5965471341164617,-0.6712240886274199,-1.1316860546696255,-1.2668687276960457,-3.7859228801903093,-0.4876368175981212,-0.8367245781477067,0.007906689377695869,0.577318720561987,-1.123790499219605,-1.2746477943716965,1.1439275331307346,-3.4246916404053107,-0.7258917524086542,-0.9372528785125561,0.22383098634628842,0.7385910994124681,-0.5316555509035197,-1.265572438716645,-0.003231881986026059,-9.745225504929517E-4,-0.07580885488052459,-0.14785711497243553,-3.2591966285226577,14.62011979609622,0.24588559675883048,0.7875319396467046,-0.7384154398357188,0.29918321357347416
64,10943.604967473602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6970346312175315,0.0,-0.8578996325903765,-0.5808929394253841,0.853646697732994,0.23361207656401342,-0.31475388433002116,-0.36342104520022644,0.07393250628906316,-3.067771056016679,-0.5180706324494225,-0.7520295928051565,0.08698162192872874,0.5943093720514594,-0.6749499986162245,-1.1367089028224362,-1.2678967080961014,-3.8295103304098297,-0.4810935476871634,-0.8406782744852411,0.0646243563797358,0.5779256805796474,-1.130007682090047,-1.2797622882825717,1.1123496941519804,-3.344835821055814,-0.7279629282064158,-0.9396451705518261,0.21558586959733905,0.7318925929380649,-0.5284097740060405,-1.2552590556038545,-0.003228395057546601,-9.732054704090379E-4,-0.0761001518542865,-0.14183850006337498,-3.484232362972059,16.003627929734705,0.27063516878660954,0.8285248274258101,-0.726893722320741,0.32113586552875906
65,10942.799997392414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.696328584292586,0.0,-0.8661221796781576,-0.5865573076888538,0.8527105247362423,0.23221709768580034,-0.3154748463110737,-0.373374013620836,0.06866541157632454,-3.076452300968216,-0.5177053994897237,-0.753650132298511,0.08379246972675095,0.593793154266888,-0.6709080228949896,-1.1274963966921459,-1.2423187917650609,-3.8138268755774396,-0.49347026342454064,-0.8373096321577089,0.014262848797206185,0.5736050719025918,-1.1299718764643198,-1.2870281305013234,1.1231029584192922,-3.415554319467147,-0.710476190891092,-0.9103378447679116,0.21787382352531878,0.7303901594632196,-0.5247580099597035,-1.2476941164537638,-0.003214501967794428,-9.682463318270915E-4,-0.07279059279157768,-0.13334608840205897,-3.8178350559102956,18.08593282090019,0.3311448198230925,0.8617146227862787,-0.7298224683455685,0.3892482252231509
66,10940.491288571551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.705219920323009,0.0,-0.8715160046220646,-0.5890178757895463,0.8586172202921059,0.23462618719794098,-0.31294167803103096,-0.37250868978019885,0.0683243915474174,-3.0820043648710285,-0.5175146520684404,-0.7536806161778498,0.08333274930138825,0.5934220410704844,-0.6736738520749951,-1.1294920998855211,-1.2352769006202902,-3.807828162300436,-0.4927724131390211,-0.84155914817948,0.0371269844669896,0.5761494655056936,-1.1335671406560572,-1.2951967462078542,1.1094634576331999,-3.3804347316511354,-0.7078518981850169,-0.9098802697382586,0.21222739036223637,0.7244885943117781,-0.5209300232907882,-1.2334022778322324,-0.003208577303529878,-9.661037191392742E-4,-0.07338116298894158,-0.12881803644591006,-4.1945574531642364,19.01554262147738,0.35497677016977863,0.8741102825727192,-0.7241303004533595,0.43298837032675636
67,10938.921154131162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7050001904458787,0.0,-0.8696870590321752,-0.5872771102052847,0.8587020174449209,0.23474491336280232,-0.3114753743577094,-0.3704862373332044,0.06822241056341635,-3.0860609355740434,-0.5180363173712742,-0.7530292148225073,0.08326312639575723,0.5943767588513118,-0.6740781973881115,-1.130130125954353,-1.2334842096074143,-3.7850977858733432,-0.49168849809516657,-0.8433209437563594,0.03816940942838135,0.5780869111585332,-1.1346537948559936,-1.2963438271202117,1.1186281050392952,-3.355827991583545,-0.7142615874956272,-0.9179831591611742,0.21663924563854728,0.7233673441971777,-0.5174862027259618,-1.233763457406903,-0.0032100115658121268,-9.664591731743322E-4,-0.07296182230433386,-0.12568474785520353,-4.520825985300641,19.720074677788922,0.3795471404502614,0.8761365455249347,-0.7065826883566823,0.4543723382405937
68,10938.33694121706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.669855039815036,0.0,-0.8731981874399081,-0.5875293326974632,0.8296710549211628,0.20800538854393802,-0.29228935699629344,-0.41163919658204734,0.0708878623864624,-2.9934902312128226,-0.5174160997463387,-0.753394786967635,0.0790317020710646,0.5931447051551781,-0.6726304914639666,-1.1270242169897642,-1.1449573920140632,-3.582910337152576,-0.5079604257054016,-0.8462387183367723,0.0191886360896829,0.5643099297510826,-1.1150464028336704,-1.3321643347322714,1.1877079741869339,-3.414329268468727,-0.6980717674910932,-0.9237697000999584,0.20714846247876129,0.703987923762235,-0.5349089290606096,-1.2712962421157945,-0.00322460544954615,-9.707275422305714E-4,-0.07005034103690606,-0.09299280016272153,-8.269693560845596,27.101629659605315,0.6473318445135805,0.89080864929716,-0.5556703039220028,0.6831652937886026
69,10934.214901515192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.635711036244553,0.0,-0.8736770235026026,-0.5913900867672474,0.7936525465489035,0.1955470132416869,-0.29183530312303735,-0.43969625091539943,0.07588639325741729,-2.9375629198582645,-0.5172782055037475,-0.7559237155906319,0.0694862884414723,0.598123402084639,-0.6736866352206189,-1.1210339137835519,-1.1036425012266722,-3.370241367865625,-0.5283058851412672,-0.8514111715748232,-0.06336334834780313,0.5505957763864465,-1.113256363764131,-1.3598831973501257,1.1891933115577813,-3.4378148803301896,-0.6675047204042912,-0.8874809711786957,0.19786312693303673,0.6947650373645267,-0.5325246345749137,-1.2648458328954748,-0.003225531272932826,-9.723794003428881E-4,-0.07310455979457071,-0.10468395172233633,-9.45012672156021,24.06082034173879,0.6373424641550769,0.7275053240251459,-0.5293872051326045,0.6822347547600104
70,10928.420286308914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.693251961107397,0.0,-0.8369622228423143,-0.567238246953817,0.84360185593102,0.24111580673532573,-0.32085772952027514,-0.34611550126902013,0.07554214589140733,-3.0219361352777123,-0.5186352725535203,-0.7527411434262579,0.08646524253204502,0.6015127683742055,-0.6674997266541024,-1.1355052242526091,-1.161962442417645,-3.6144755065236125,-0.4774275426127719,-0.8452129787759073,0.05346232415582708,0.5770045146680258,-1.1166705877178031,-1.2859345590937046,1.2224393080861362,-3.394780754223238,-0.7536221491115369,-0.9665490237535583,0.2241471864408136,0.6897051004361517,-0.5086415282537717,-1.2752728350816234,-0.0032288492595851995,-9.743847023143471E-4,-0.07211774390340678,-0.09569459664730465,-10.027051175467975,26.064985699681614,0.6872007591994811,0.7919670829092226,-0.5037811490097035,0.7424964953582273
71,10928.346763899473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.67771761466304,0.0,-0.8528278852924285,-0.5787311856415318,0.8298516622164974,0.23274283867896892,-0.2968051381332034,-0.3793695091747099,0.07500112249911665,-2.989070517559591,-0.5185369181222361,-0.7543061485235044,0.08115337487551265,0.6002708713821082,-0.6729435446600607,-1.1314454006657269,-1.1173207141867825,-3.6667613098110716,-0.4954712371612914,-0.8387281382258127,0.005541356463284443,0.5718656981922882,-1.1159615770154052,-1.2879322271745692,1.1939008138201228,-3.4488620254727165,-0.7075525718614131,-0.933145400482447,0.20806245860507613,0.7162389299974214,-0.5217104652658885,-1.2466811713902528,-0.0032160621667887876,-9.701761892952123E-4,-0.0708245262780815,-0.08168605334199704,-11.983314222153483,28.964259170468832,0.8146710569005005,0.7540759081839444,-0.43992807789153454,0.8671014054447431
72,10926.65138925277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681937992977688,0.0,-0.8525643300046222,-0.5775842174468723,0.8345878887453463,0.23188530882237132,-0.3028088070958812,-0.3740671060220922,0.07576768942443877,-3.008834099888435,-0.5188316153654811,-0.7538609810303458,0.08256681670664558,0.5999079402899464,-0.6710197164092792,-1.1326380284073228,-1.131390800299464,-3.6471510688377236,-0.49179572777338426,-0.8404407211361242,0.011862170882097227,0.5709491993200541,-1.117359119634052,-1.2878319268450653,1.2041229487922434,-3.4294635246949503,-0.717732360829684,-0.9415992656172747,0.21352529030762996,0.7097777224559093,-0.5205468638590148,-1.259224662019906,-0.0032223844342405593,-9.722224795103272E-4,-0.0715954194921662,-0.08856823561627704,-11.344560054706319,27.456758645202953,0.7667522367945536,0.7447143944955888,-0.4636443594463496,0.8258282617964816
73,10925.485226397244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6838778961528034,0.0,-0.8500941221804315,-0.575736047114353,0.8381131710397499,0.2319416657507554,-0.3099517051263151,-0.3677406726900405,0.07592160666356869,-3.0277342049915985,-0.5192764497788179,-0.7545680910279431,0.08349502232099448,0.5999418060361457,-0.6699423721441667,-1.1339027967132014,-1.1232400940438838,-3.63989047702373,-0.48811156185251703,-0.8428901698544445,0.008337796677411857,0.5703518184308151,-1.1201862936016669,-1.285173857449747,1.2126405573327486,-3.411381881128268,-0.728287692037515,-0.947868199531133,0.21599827869290578,0.7035352345022253,-0.515539972125529,-1.2644058694822984,-0.0032240633198391184,-9.72670209053098E-4,-0.071647749410262,-0.08552004518733713,-12.025296327451729,27.995504152987824,0.807247638321968,0.7160948067112721,-0.43903874490308636,0.8744907669503469
74,10924.874998620364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684184294219418,0.0,-0.8510891992132508,-0.5763736395234162,0.8374733532735112,0.2327761830493738,-0.30475071910820667,-0.36977699748549725,0.07589327912592765,-3.0219499340502027,-0.5190208164273936,-0.7541021273774677,0.0830795901166918,0.6001215987983042,-0.6710852225710137,-1.133759760889768,-1.113544392820398,-3.657247010792002,-0.48985282948391,-0.8423917419463477,-0.00372092258061189,0.5701748775606619,-1.119814908384146,-1.2856524986625546,1.2130865837370424,-3.420259298057905,-0.724278072296679,-0.9469146976702155,0.21274871722829328,0.7071917346873421,-0.5171762326263606,-1.2594690842404936,-0.0032220592733226182,-9.721362628997154E-4,-0.07149183425575341,-0.08276917798249545,-12.6252526986942,28.49875418137112,0.8448167310937051,0.686435826898061,-0.4146642509347672,0.913065298933778
75,10924.806038284822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6832692763962824,0.0,-0.8518573662291066,-0.5769218426434226,0.8378397549908154,0.23154912254542442,-0.3065464930454031,-0.3707727285906123,0.07558394074254735,-3.024381544897716,-0.519251974037488,-0.7550559694463426,0.0831749682033682,0.5999417299638633,-0.6707269222330534,-1.1339372962263128,-1.1071074856956518,-3.6598224683905256,-0.4907413895322336,-0.8429827220997158,-0.009866056566945577,0.5699312188230294,-1.1212638662645686,-1.2861099266706482,1.2143711339674357,-3.416374121137004,-0.7238738594380578,-0.9464915556923877,0.2132323283468729,0.7067015725827531,-0.5171892879943966,-1.2618966790321504,-0.0032207115619238597,-9.715918469983141E-4,-0.07150998252097955,-0.08108875139241484,-12.942136619620028,28.77015395200841,0.8686802740961734,0.6639615754028293,-0.3999549479000721,0.9434835479516013
76,10924.392336236799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6840238304251534,0.0,-0.8520115398447444,-0.5769709396196396,0.8380169936550834,0.23237238753461342,-0.30500141860430036,-0.37065417880695667,0.07543270392533846,-3.0265950900157104,-0.5192297863740325,-0.7543710838830597,0.08282902652039087,0.6000990798811076,-0.6714756137959507,-1.1338494343413181,-1.1012712156071338,-3.6639947735530702,-0.49082063825801264,-0.8430514078081653,-0.019569431275992883,0.5704124797003083,-1.1215861761689676,-1.2870529706609037,1.2139862899655858,-3.4137965175941765,-0.7231495200307267,-0.9459541997448344,0.2115693689269018,0.7071041650869929,-0.5157792584470917,-1.2582296452562791,-0.0032191929333840537,-9.711673454015979E-4,-0.07132384767648473,-0.07964402011939638,-13.154963461697465,29.020896812642075,0.890480961221545,0.6430952369969777,-0.38504953037627365,0.966597946955624
77,10924.097370428026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6838985079180198,0.0,-0.8528612252458904,-0.5774464594003416,0.8383453244331046,0.2314909892502982,-0.30583749241116115,-0.37158859074416273,0.07520859187645157,-3.024960974806868,-0.5192474518334189,-0.7551995193448379,0.0831015389298927,0.5998147178289633,-0.6707838627612681,-1.1339669289871737,-1.0960490612092966,-3.6630532041248802,-0.49125753256411364,-0.843575428825099,-0.024446651566935602,0.570138569689265,-1.1212644776230218,-1.2872116989058826,1.217389796603116,-3.417325694412583,-0.7225987991536126,-0.9464930055885947,0.21154342725822595,0.7062317156854645,-0.5170140309995443,-1.26159592834297,-0.0032184452193348145,-9.708531696701131E-4,-0.0713361773591908,-0.07843632534387154,-13.298921121041147,29.206590073430753,0.908323304837312,0.624677257371407,-0.3756511120270086,0.9933956135618934
78,10923.754776775571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68424040563442,0.0,-0.8530008954405427,-0.5775387410558956,0.8386142803832065,0.23193465482946507,-0.30523614662901793,-0.37144768970043557,0.07501111206860804,-3.026977385756373,-0.5192473563057423,-0.75456967668114,0.08272799533495236,0.5999680984827244,-0.6715590254114316,-1.1337423434172744,-1.0915447514938719,-3.6689802934774556,-0.49132196170346254,-0.8435519165272858,-0.033064214298220686,0.5705856484195664,-1.1216683538237742,-1.2872197239689473,1.2162171401217468,-3.4145225183950094,-0.7223288060246642,-0.945373967957255,0.2104929972615168,0.7075560607486098,-0.5150063919372976,-1.2574266116781962,-0.0032173310087925456,-9.704787722244645E-4,-0.07117632159355444,-0.07746857837455515,-13.369498856864649,29.35699617780643,0.9238201040724663,0.6074936147727723,-0.36596405901762985,1.0126226767973459
79,10921.827234656852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6851499337312865,0.0,-0.861355247395919,-0.5823171109599755,0.8439051939195632,0.22771005339940567,-0.3026017564604835,-0.38068011076176544,0.07316285951376449,-3.016921306544991,-0.5198809836680015,-0.7605702243851452,0.08406523423842242,0.5981723604417613,-0.6691956657720776,-1.135744889369571,-1.0254306327630416,-3.688699880938921,-0.4944059911244285,-0.8445342315752818,-0.12871630073681295,0.572208253412698,-1.1221332007701066,-1.2883615565826594,1.2407613643551842,-3.4355114679466863,-0.7129136106423694,-0.9521170280111724,0.2054119501257926,0.7077599986969806,-0.5250781869093475,-1.276076566560822,-0.0032090963860655084,-9.670664528675635E-4,-0.07019625013349896,-0.062389412977031385,-13.865012842370176,31.524266638968868,1.1557629053308975,0.33822461520769026,-0.23385816196284676,1.3600511120968541
80,10920.36218668958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6855594184046634,0.0,-0.8661793919213852,-0.5851856757999933,0.8440805356769779,0.22677029958556935,-0.3005695466217718,-0.38447400990024727,0.07197708453585427,-3.025458984353233,-0.5194207273076406,-0.7573401824247593,0.08177082170966074,0.5986560209285635,-0.6731624967714898,-1.13295070215542,-1.0307602408163432,-3.720581367393386,-0.49741533083466355,-0.841818158990689,-0.15328397533276267,0.5725310939320025,-1.1204396391481823,-1.2905853057680357,1.2371664015467285,-3.4290671355541105,-0.7067104383810687,-0.9393276206769137,0.202422800987236,0.7131607642520383,-0.5173570889298449,-1.2522406698555457,-0.0032060027336404456,-9.658116814802068E-4,-0.06978878032883912,-0.06744895098145885,-12.575383199617972,30.400143332751576,1.1224716400134227,0.3182297749723408,-0.2588416096665611,1.3436966198030746
81,10919.477940820017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.686883512822685,0.0,-0.8612415942895564,-0.5823261541218822,0.8457545557097131,0.22898265164812934,-0.3098545837340911,-0.37549950493570416,0.0721924231646441,-3.043884901311879,-0.5199069251761173,-0.7544727625004423,0.08133915674578929,0.5990241407326597,-0.6736348750061797,-1.132889799371791,-1.0192201495318576,-3.7083952564875315,-0.4901876377860229,-0.8412727708701828,-0.17166161838758326,0.5705930762938408,-1.121214776668658,-1.2894349760324653,1.233214162275247,-3.3933494749305417,-0.7187966942830796,-0.9405716943568296,0.20366450013319776,0.7036059685455697,-0.5036382558818412,-1.246472665089935,-0.0032065098610707357,-9.66118596842454E-4,-0.06913853994008433,-0.06376390885522161,-12.487955934256956,30.939266190892834,1.174112354955185,0.2685168867586706,-0.23221548598223374,1.4211109083274813
82,10918.66276335077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.689028893348217,0.0,-0.8588213601570495,-0.5807519754078257,0.8465002893580023,0.23230806375620777,-0.30167488669010567,-0.37400239634064514,0.0722106945833194,-3.026063847765337,-0.5195151726620771,-0.7562749087400198,0.08258159127839991,0.5995563114624287,-0.6731316373716089,-1.1344969673095975,-0.9985543313571119,-3.721765345546467,-0.4884543087667395,-0.8392206239644601,-0.22277474431265312,0.5723968155484432,-1.1169817391072263,-1.2838406053676152,1.2383610119162218,-3.4186197941724377,-0.7178564627394827,-0.9462438118845096,0.1992425756047854,0.7061266088820176,-0.507601806397558,-1.247296379076629,-0.0032066578459481986,-9.661779886231249E-4,-0.06831530317559167,-0.0579435253256554,-11.750567148278158,31.587784325239937,1.2693490964107201,0.13786464919693595,-0.1773272743479319,1.5830053298871305
83,10918.653814327536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6877450794987494,0.0,-0.8586825619889393,-0.5808239671037019,0.8455728409044783,0.23114368361304344,-0.3045367545531224,-0.3738964182647026,0.07278120131221648,-3.029902188747226,-0.5196358943110417,-0.7557855789859097,0.08231014797144817,0.5995525569486374,-0.6729314803419527,-1.1342064354801538,-1.0010790328007118,-3.711581053340167,-0.48790347855875693,-0.8395757269912056,-0.21644029910609813,0.5714161351309271,-1.1179773777663997,-1.2845973260458587,1.2389178889002233,-3.410189313526437,-0.7187330417139107,-0.9457999811056327,0.20102641111683056,0.7043354538952863,-0.5062535075556842,-1.2488151808360746,-0.003208844737780064,-9.669650596239614E-4,-0.06843603519542404,-0.05919608312943753,-11.701203382237967,31.41406146159603,1.25204286306907,0.15852700127082006,-0.18720840814314876,1.5567556033689056
84,10918.33746138894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684616683120956,0.0,-0.8578711806396891,-0.5807101700365822,0.8429965046242794,0.229103412375632,-0.3089177119002259,-0.3737823886791568,0.07398993580099604,-3.0341146987914933,-0.5197205164560952,-0.7550830766828883,0.08177407471505801,0.6000064479021705,-0.673070587545705,-1.1338669012969722,-0.9950481407354658,-3.700479339838352,-0.48684364937181357,-0.8392008551594274,-0.2303495099868899,0.5687691221621425,-1.1189032927530036,-1.283319184455817,1.238673713678003,-3.3991120842373665,-0.7185462750381246,-0.9432651435095156,0.2017378138337026,0.7016518857577989,-0.5019386829297737,-1.2469521821302458,-0.003212339685910702,-9.683723006741863E-4,-0.06813554103626138,-0.059323863466526856,-11.07147100044443,31.309485041255655,1.259704973282493,0.14012558346174026,-0.18179291232426026,1.576947577967738
85,10918.069365966134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684823841507901,0.0,-0.8574087987951257,-0.5803914000792266,0.8425798076874194,0.2293386190846737,-0.3067475915443134,-0.37369597828869533,0.07441122843745866,-3.027701981730953,-0.5195569955840446,-0.7555367193853822,0.08205870005479433,0.600229618548895,-0.67282938835269,-1.134133237572371,-0.992149455360183,-3.6994052240166733,-0.486181468705389,-0.8379727600997288,-0.23734356436083084,0.5690585471691851,-1.1172727654770769,-1.2807830490189533,1.2411596090600512,-3.411810756187602,-0.7177542108362691,-0.9445769531629552,0.2007666321132366,0.7025077158687053,-0.5040652068033851,-1.2478769096139468,-0.003213704832616845,-9.688828620038646E-4,-0.06802639928074536,-0.05883410250911141,-10.750658302224984,31.32727797503368,1.2705610777186136,0.12421613477635385,-0.17357957368834348,1.5985273992633424
86,10917.952664111494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681223316183183,0.0,-0.8571189825525259,-0.5807446575575513,0.8382854560482157,0.22596864146590886,-0.30872937997908345,-0.37479174239072727,0.07715166286652786,-3.0147563258708066,-0.519179736231548,-0.7560548578428173,0.08183827766063435,0.6009493519281506,-0.6714533522125958,-1.1336160675773954,-0.9485969360777887,-3.6703719628482365,-0.48291345009461417,-0.8304830353429022,-0.31647625461128515,0.5664071213589904,-1.1093564401835856,-1.2668822552246282,1.2573264654648568,-3.4383690308046533,-0.712876564878123,-0.9437537227954945,0.19752050822997874,0.6982394835839502,-0.5032089337207496,-1.2485197993386066,-0.0032219404417914836,-9.720212939391199E-4,-0.06672224823017699,-0.05362065334820448,-8.407112790047822,31.65581320356187,1.3890323403158649,-0.030962262819239278,-0.09690100618498695,1.8147806995595954
87,10917.847079776675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.683254112772535,0.0,-0.8564399098882166,-0.580011871836083,0.840346881101698,0.22887366102567427,-0.30721974276212555,-0.37374573499165664,0.07514190483247625,-3.021757208350949,-0.5193697790546489,-0.7560797850713905,0.08212380032723496,0.6004929259863531,-0.67215782665853,-1.1338983024932245,-0.9680281152018427,-3.6927483103281307,-0.48461185364406156,-0.833220139768617,-0.28937951789404104,0.5674211604564735,-1.1127776030048993,-1.2709919157339296,1.2469532378227337,-3.42787336717966,-0.7149713397827013,-0.9418508811061976,0.19696388270401727,0.7016790212691889,-0.5022906016062144,-1.244412279060643,-0.0032149412996018553,-9.695504903721747E-4,-0.06699435283122022,-0.05569485575346777,-9.121194546042389,31.486608217640967,1.342789490881798,0.029877149426195446,-0.12537695391726653,1.7331956739704233
88,10917.835505420015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6835391680178877,0.0,-0.857048515794689,-0.5804046059559376,0.8407092977023817,0.22863375965908142,-0.306584358945559,-0.37402621353383236,0.07534942574926312,-3.0208605850605195,-0.5193934423752959,-0.755780447733357,0.08211244774771487,0.6005856685909,-0.672270020524717,-1.1340854786245904,-0.9667718433850077,-3.6923231541837445,-0.48324609728855566,-0.8320637704452415,-0.290751436043844,0.5673734800534651,-1.1115557549807351,-1.2706565398596386,1.2467038249305822,-3.4282371284414235,-0.7148850214543618,-0.9427812460939531,0.19712918067947585,0.7018443001678932,-0.5028159895536647,-1.2455653471309256,-0.003215431329767103,-9.697214551501237E-4,-0.0668241009961357,-0.054953045830494464,-8.83744617511725,31.53617043950008,1.3575290627890322,0.018058695228094765,-0.11391443318855654,1.7599050738366417
