Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
95,10921.826975548533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6852771395269515,0.0,-0.8559096566619927,-0.5771415110887502,0.8445807357788088,0.22799383890516,-0.3096313431557191,-0.37479714453727525,0.07038735154761959,-3.040864394297191,-0.5188445817231528,-0.7559332073261908,0.08280531605645262,0.5992210907424945,-0.6731837028191612,-1.1321626519572001,-0.9896577945745506,-3.7650133395756193,-0.484411515966633,-0.8262309589907318,-0.2974100955554818,0.5775040413361665,-1.1087612455611728,-1.2762318305702807,1.2443251980648453,-3.401425524679535,-0.709209864610683,-0.9366909700695164,0.18904298353106289,0.6976001216089237,-0.5063746499979669,-1.2416392060745527,-0.003200657335313645,-9.644639123059478E-4,-0.06464016528774268,-0.05112188977347352,1.1591279900537228,1.1301565102006408,1.8821806951757092
96,10921.644530658528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6840619015075786,0.0,-0.8565244537863005,-0.5799209371340316,0.8429106956312701,0.22865025995253901,-0.3079241268501556,-0.3756164180504733,0.07134466888899266,-3.0360062149904885,-0.5198299544588522,-0.7553362280839825,0.08287908755099846,0.5987842259680541,-0.6728036002927722,-1.132306448825191,-0.9858667293838632,-3.747693300507262,-0.48349021982219065,-0.8250131808387612,-0.27542682767944726,0.5763601120910263,-1.1087922162894945,-1.2751808751743061,1.2542706544885502,-3.414039725971898,-0.7102242872221572,-0.9383921635458672,0.19081273371962276,0.697206436104796,-0.5017813029830442,-1.2427285481698591,-0.00319918458688701,-9.642967217613886E-4,-0.06439297856552306,-0.0491473327590026,1.1766991490825547,1.223823159492384,2.0303617726375154
97,10921.57662520748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6811487058920176,0.0,-0.8546459200629112,-0.580851738214377,0.8376242705050427,0.22790649120569123,-0.30315414239589783,-0.3756106283082243,0.07164169450740757,-3.0242557913280352,-0.5191833426918812,-0.7550343305342204,0.08269386316472103,0.5980564918637982,-0.6707980706356959,-1.1323797277759815,-0.9710601542043017,-3.701047440340032,-0.48213493757164677,-0.8255069393272461,-0.25960751707400853,0.5732284310990985,-1.1126591370706838,-1.2740485663475927,1.2662519329315802,-3.4435282247912538,-0.7166301220235479,-0.9444021654224812,0.19242743084685435,0.7030129523526518,-0.4958801121595016,-1.2469277171186053,-0.003200257441465831,-9.649451718559365E-4,-0.06437119449844037,-0.048406320041406777,1.1915117470150882,1.3286685944383172,2.116313976349316
98,10921.539902636418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6815603107470714,0.0,-0.8546397331193318,-0.5795885497775799,0.8386331018967452,0.22868888672607973,-0.3045610252957137,-0.3748585079995241,0.07117446100324255,-3.019251317968378,-0.5188042308620686,-0.7551149100398857,0.08297552353421546,0.598243468376213,-0.6705895531772372,-1.1328543597164051,-0.9702195120015804,-3.6876313929976376,-0.4815924441369766,-0.8272669351131953,-0.2701403372095684,0.5731638754956574,-1.1140576650938732,-1.2743179909425004,1.2646103775811497,-3.4394505959745976,-0.7158969845074693,-0.9440499981564918,0.1908388754267529,0.7023041825270593,-0.4956189163504744,-1.2446955276908827,-0.0032021929016700715,-9.65467345884361E-4,-0.0646618324290786,-0.04849880157425192,1.1800231048376082,1.2977435540635418,2.118575518378746
99,10921.522236289615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68285972848583,0.0,-0.8547727664590373,-0.5779950482118047,0.8404858277337746,0.22853332840456816,-0.3061661244916108,-0.3732619596299379,0.07022574450415903,-3.0218214124898153,-0.5188281654347718,-0.7551786178036951,0.08296118572609061,0.5982791386379952,-0.6710544312445862,-1.1327712796222047,-0.9763332765571067,-3.6855584160745116,-0.4812606580571773,-0.827697233661334,-0.2631974496111236,0.5743320944961343,-1.1133046752334856,-1.2739161889441883,1.2579447608670882,-3.4272863857063967,-0.7122261734274131,-0.9407963369696685,0.19057774867846153,0.699899997181837,-0.49569455909887716,-1.2403171705265958,-0.003201743115440818,-9.650725487832224E-4,-0.06474212362873515,-0.04796442011209022,1.1710066769520653,1.308116970322803,2.1601774960108675
100,10921.510072624207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6833341177674037,0.0,-0.8552971730275764,-0.5784821051547587,0.8409557507474865,0.22870373988430298,-0.3061739512067448,-0.37332746603730477,0.07037813700085052,-3.0260315059947036,-0.5192547457790732,-0.755112850056898,0.08292372346263757,0.5986138528513653,-0.6712773832961717,-1.1328394746176316,-0.9787233361671287,-3.69065013521821,-0.4820882478040452,-0.8277117752776375,-0.25994846572516406,0.5747542386576409,-1.1122633480716506,-1.273641620411841,1.253309772411932,-3.4239921723592084,-0.7110927648006519,-0.9380006717669399,0.1908134272699055,0.6993440587801165,-0.494729803592728,-1.2385541014125567,-0.003200735809761716,-9.6477018800295E-4,-0.06464793480176807,-0.04761501183212051,1.17214235418409,1.3148200848670475,2.1913827561050576
101,10921.503134881043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6835869788060895,0.0,-0.8558133213788837,-0.579069594500715,0.841291913049308,0.22897548114589586,-0.30620920185292816,-0.3737457085343942,0.07045529256334603,-3.0287919930788703,-0.5195591863764769,-0.7551054386067834,0.08299955886371331,0.5989780950312507,-0.6714253095441699,-1.1329644294068322,-0.9816619423988204,-3.697095043498324,-0.4832149372900195,-0.8278842760789306,-0.25588629198885304,0.5749604757242328,-1.1116010029735028,-1.2736722375848801,1.2493291601484418,-3.4222570058251485,-0.70988430429815,-0.9344595446156791,0.1905846828241623,0.6986906989081569,-0.4925967511846998,-1.2358057732855043,-0.00319942572417725,-9.644134897855551E-4,-0.06455934222235568,-0.04690200351152744,1.1706975391186603,1.3243369361652597,2.2563604594420164
102,10921.501961533244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829887486921313,0.0,-0.855444197605374,-0.5791259606350645,0.8405839878934205,0.22878905344239997,-0.3058555041777302,-0.3738652810136791,0.0704257266475977,-3.0256811070762546,-0.5193756659495692,-0.7551300923228478,0.08302971783819607,0.5986858508571368,-0.6713481916904253,-1.1328668897089265,-0.9801536764490824,-3.6979669394133565,-0.482924725480358,-0.8276612031258767,-0.2583371826596622,0.574433985177247,-1.1124123459773418,-1.2740574371137825,1.2521117415693364,-3.425440879390944,-0.710855442980471,-0.9362175328907172,0.19053958530574266,0.6992937062151816,-0.4928047987395972,-1.2368602849714383,-0.0031995039382246315,-9.644710204505633E-4,-0.06456967752565484,-0.046985204159069115,1.1707701373744637,1.3191423502347817,2.2515950460095606
103,10921.50159033342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6826842047149224,0.0,-0.8553885156279143,-0.5792811534480286,0.8403133260309512,0.22886892736562592,-0.3057863464100359,-0.37407283748946396,0.070485296724737,-3.024166156922612,-0.5193148694139862,-0.7551095198287944,0.08305389429945279,0.5986398185323405,-0.6712489348979461,-1.132865036488209,-0.9792235598854171,-3.6985412178719326,-0.4827202468830109,-0.8275567080874657,-0.26054213607744575,0.5742240156727884,-1.112720856916788,-1.2742486585147834,1.2538556859880952,-3.4264484239157667,-0.7112809865113537,-0.936713532809583,0.19034804960522056,0.699388736710136,-0.49252186593682973,-1.2371597386327844,-0.0031996195859910555,-9.645384249913555E-4,-0.06457772301984256,-0.046948413967221075,1.170982912703219,1.313058777475946,2.2563037269202098
104,10921.501561965159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827649103287032,0.0,-0.8553823813585382,-0.5792137354197807,0.8403667946372195,0.2288330536207419,-0.3057919348540024,-0.37396845256944333,0.07048228155989529,-3.024431491390975,-0.5193308345959935,-0.7551040216361421,0.08303884978448434,0.5986384707355399,-0.6712589857758823,-1.1328543852844095,-0.9792139794217378,-3.697762652012784,-0.4826297558415514,-0.8275700461750938,-0.2609058909583044,0.5742999345820967,-1.112654573668294,-1.2742005131647802,1.253806029071206,-3.4262427478057895,-0.7111854812988121,-0.9367188908999287,0.19041239462819795,0.6993710054699717,-0.49258809370307655,-1.2371606611660797,-0.0031997515995738843,-9.645657622009524E-4,-0.06459148608877721,-0.04695693998729844,1.1704885794436846,1.3110816621111112,2.2554170385998065
105,10921.50155181106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682817780322251,0.0,-0.8553818972141217,-0.57916219088651,0.8404287885851259,0.228823154274271,-0.30582556573399283,-0.37394144429112697,0.07045638041528479,-3.0245789734136874,-0.5193210096569336,-0.7551108841380508,0.08303919598612691,0.5986415576319959,-0.6712605324165627,-1.1328564219162738,-0.9792848308754497,-3.697256129479906,-0.48263591865205147,-0.8275976788084984,-0.2605170137871135,0.5743384834774566,-1.112611416729142,-1.2741630490777902,1.2536636413594,-3.426153078954674,-0.7111080576825438,-0.9366464322691228,0.19041038323743567,0.6993204207046754,-0.49261189413804535,-1.2370852449453151,-0.0031997612321026424,-9.645613826162551E-4,-0.06459210656044223,-0.04695295013519691,1.170561673578266,1.3121755189534428,2.2556312840724875
106,10921.50155152589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828067500689876,0.0,-0.8553811003624631,-0.5791668169290112,0.8404219759896242,0.22882569078637796,-0.3058257323861215,-0.3739560257998388,0.07045955443529392,-3.0245417591810284,-0.5193157949865144,-0.7551124384787601,0.08303907007540377,0.5986395361209289,-0.6712572926361582,-1.13285848155545,-0.9792541871008776,-3.6972741169885546,-0.48264152707477065,-0.8276001479385557,-0.2606095934103167,0.5743264443926226,-1.1126260875255083,-1.274172142939674,1.2537196513013054,-3.4262097596283456,-0.7111223203502391,-0.9366658993381627,0.19039949034491174,0.6993213702189284,-0.4926074608799512,-1.2370980889010315,-0.0031997657321919024,-9.645642461513668E-4,-0.06459268984388897,-0.04695216617159129,1.170547524759488,1.3118744488854346,2.255771328879862
107,10921.501550862078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828036207492083,0.0,-0.8553827329626975,-0.5791709349418184,0.840418441273251,0.2288259330638016,-0.3058233369479185,-0.3739557681568661,0.0704618850134376,-3.0245376922906857,-0.5193179493860209,-0.7551116731867354,0.08303868350125955,0.5986386036217329,-0.6712585883254479,-1.1328592257884762,-0.9792504542334645,-3.6972577113997325,-0.4826428306966148,-0.8275988637685757,-0.2605781027840101,0.5743230274455362,-1.1126284904491237,-1.2741717075023284,1.253732578047647,-3.426212227738367,-0.711123981956865,-0.9366728655076039,0.1904032341779561,0.6993225245578483,-0.49260509105458483,-1.237103219709854,-0.0031997631211039116,-9.645639217459011E-4,-0.06459233879846296,-0.04695107872918782,1.1705737118972912,1.3120160267451784,2.255895923806175
108,10921.501550759569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828041615760667,0.0,-0.855382505208007,-0.5791702114969695,0.8404187468793631,0.22882542932307604,-0.30582342463174084,-0.3739549276074221,0.07046169854488632,-3.0245398017298406,-0.5193178705540453,-0.7551116998917229,0.08303866361918848,0.5986384544910763,-0.6712587533015411,-1.1328588779292694,-0.9792500105035619,-3.697256135777554,-0.482642496413744,-0.827598766191907,-0.26058402549838344,0.5743236510789653,-1.1126279049952887,-1.2741715873861932,1.2537329152605592,-3.426210842595539,-0.7111229642263169,-0.9366717814311563,0.19040309431289898,0.6993219791676444,-0.49260519414077547,-1.2371025274829361,-0.0031997637025295354,-9.645639885380886E-4,-0.06459241220132546,-0.046950847483253386,1.1705723367853342,1.3119905529057079,2.2559178900349584
109,10921.501550754121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682804396713494,0.0,-0.8553824018537398,-0.5791698594594934,0.840418939328344,0.22882529112237895,-0.305823541432488,-0.3739547390952247,0.07046152927964651,-3.0245406253141325,-0.5193177376215009,-0.7551117323222655,0.08303866999879285,0.5986384441388007,-0.6712587126983318,-1.1328587354685296,-0.9792501115762656,-3.6972552771386393,-0.48264241597800484,-0.8275987270614076,-0.26058329755870385,0.5743239417608856,-1.112627620277739,-1.2741714636116335,1.2537330046596251,-3.426210511932042,-0.7111225966021211,-0.9366710657150724,0.19040293540396755,0.6993216984567505,-0.492605097879209,-1.237102063414164,-0.0031997637405228106,-9.645639584028253E-4,-0.06459241601896736,-0.04695073131068208,1.1705731554569345,1.311992078518158,2.2559288353494837
110,10921.50155073445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828061054827397,0.0,-0.8553818021141376,-0.5791675103036457,0.8404204300698935,0.22882450446406355,-0.3058244459896843,-0.37395357809305135,0.07046049110975658,-3.0245466218249923,-0.5193168477926188,-0.7551119403661409,0.08303868081379749,0.5986384557140476,-0.6712583848148563,-1.1328578328800114,-0.9792501152967311,-3.697249685404819,-0.4826418577885456,-0.8275985762658068,-0.2605826271744746,0.5743259885018547,-1.1126255944517238,-1.274170650513799,1.2537341398957689,-3.426207999987983,-0.7111198433620998,-0.9366657504657818,0.19040158902364104,0.6993194305901896,-0.49260398173160375,-1.2370985309533353,-0.0031997643444701715,-9.645638619875038E-4,-0.06459247925506227,-0.04694979305070129,1.1705778397321707,1.3119863546449841,2.2560182704342573
111,10921.501550734109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682806059186545,0.0,-0.8553818801548225,-0.5791676732026488,0.840420406983534,0.22882458629476274,-0.3058244157509998,-0.3739536343703648,0.07046058623669788,-3.024546469421333,-0.5193169398349431,-0.755111918118131,0.08303866983153174,0.5986384756718833,-0.6712584170789916,-1.1328579094633167,-0.9792500240936279,-3.6972499581163585,-0.4826418697345984,-0.8275985897999905,-0.26058279457074013,0.5743259070789756,-1.1126256507402559,-1.2741706548844707,1.2537342250291326,-3.4262079249327466,-0.7111198530914621,-0.9366659117407695,0.19040166730882774,0.6993194198085331,-0.4926038801871995,-1.237098587748683,-0.003199764340502182,-9.645638758130798E-4,-0.06459247780835055,-0.04694978035132059,1.1705778088208354,1.311986261912054,2.256019818920213
112,10921.501550733712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682805535819506,0.0,-0.855382761324958,-0.5791695127651474,0.8404201506971751,0.2288255175391426,-0.3058240800030482,-0.37395428641480954,0.0704616508573907,-3.024544744105223,-0.5193179714724541,-0.7551116678200914,0.0830385477205481,0.598638707346116,-0.6712587691768297,-1.132858771838486,-0.9792490394204533,-3.6972531082063425,-0.4826420051084466,-0.8275987397860192,-0.2605843273880531,0.5743249917135018,-1.1126262825163382,-1.2741706959150088,1.2537351721515435,-3.4262070999158247,-0.711119968628559,-0.9366676957703945,0.19040254584047292,0.6993192957623746,-0.49260270903886416,-1.2370991983878574,-0.003199764266208564,-9.64564023828956E-4,-0.06459245830896992,-0.0469496317477578,1.1705775860964447,1.3119865673528859,2.256037796954996
113,10921.501550733221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828057937917413,0.0,-0.8553823145597673,-0.5791686099516914,0.8404203297705274,0.22882511824432458,-0.30582430328910154,-0.37395414371507035,0.07046104275476595,-3.0245455543918243,-0.5193173815006373,-0.75511180310738,0.08303862916951614,0.5986386641125762,-0.6712584662372796,-1.132858304328092,-0.9792496734279011,-3.6972534114772615,-0.4826419001024526,-0.8275986762351868,-0.26058357158344686,0.57432549045796,-1.1126259586148435,-1.2741706889910753,1.2537344422221988,-3.426207748633531,-0.7111199233651617,-0.9366662946529969,0.1904019348891935,0.6993193286926788,-0.49260292293502383,-1.2370983992980686,-0.0031997641395246977,-9.645639082693897E-4,-0.06459246014535773,-0.04694961925254055,1.1705777063082672,1.311986411157113,2.256037047795878
114,10921.501550733194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6828058023941828,0.0,-0.8553823066458357,-0.5791685938545672,0.840420334931146,0.2288251083243529,-0.30582430662284427,-0.3739541313828414,0.07046103257395842,-3.024545572235524,-0.5193173768028189,-0.7551118048931519,0.08303863152699074,0.5986386628637579,-0.6712584672619041,-1.1328582975957413,-0.979249696038113,-3.6972534037919655,-0.482641893188606,-0.8275986740642345,-0.26058354741846357,0.5743255032988183,-1.1126259480131975,-1.274170686743422,1.253734408978194,-3.426207725746598,-0.7111199107572889,-0.9366662673308842,0.190401930038224,0.699319325492764,-0.4926029291492021,-1.2370983802824567,-0.003199764137347349,-9.64563905515173E-4,-0.06459246030911214,-0.046949618546627395,1.1705776890214838,1.3119864214813777,2.2560370529162013
std.err,,,,,,,,,,0.08930274177910374,,0.09677486553048752,0.10538742531482494,0.08230524238331581,0.13409417649441338,0.09489009593204968,0.11642215036428222,0.06806361821511833,0.4283390473355327,0.05148623163165442,0.06499479189114916,0.04646325195928601,0.06745770201213352,0.05520400707567821,0.07939783294467143,0.14007957519224365,1.033553438838679,0.11790094344857616,0.15662310392198517,0.2015485053027936,0.13452369690795712,0.14808119974385134,0.19985698256461054,0.16268427923233933,0.6615465205186958,0.14288005107567628,0.16746721329737208,0.12334128689624621,0.16650245936853295,0.14986429630447157,0.21954958821102633,9.513663778629882E-5,3.096972797152642E-5,0.0028613318359174116,0.006752034331068305,0.2310354923405472,0.5371648594200197,0.6452119635924833
t.test,,,,,,,,,,-30.04169579731696,,-8.838889126395737,-5.49561384695006,10.211018285045578,1.706450752049521,-3.222931788812222,-3.21205312058528,1.03522314008143,-7.061101692805265,-10.086529162168,-11.618035582878468,1.78718940292329,8.874281883424988,-12.159596790531664,-14.268126163911505,-6.990667231066354,-3.5772251969344446,-4.093621976817478,-5.284014001385555,-1.2929073675191958,4.269325899449369,-7.513620567214483,-6.375412409378807,7.706549243075046,-5.179088120757142,-4.9770412692576995,-5.59313222503824,1.5436998820872423,4.200054030102376,-3.2869932418619987,-5.634710547001275,-33.63335316237301,-31.145378687277898,-22.574264018700315,-6.953403410672386,5.066657409053184,2.442427866368507,3.496582797930134
p.val,,,,,,,,,,0.0,,0.0,3.893536582033619E-8,0.0,0.08792418815429048,0.0012688576552335462,0.0013179000450520562,0.3005647145024324,1.651789816037308E-12,0.0,0.0,0.07390688148467839,0.0,0.0,0.0,2.7358115772813107E-12,3.472609857817499E-4,4.246864988455279E-5,1.2638358559691198E-7,0.1960430990600157,1.9606461895804728E-5,5.750955267558311E-14,1.8247114930147745E-10,1.2878587085651816E-14,2.2297313129193697E-7,6.456356007600306E-7,2.230093221200491E-8,0.12266105489893953,2.668512935444234E-5,0.001012632638908606,1.7535260798950958E-8,0.0,0.0,0.0,3.5658143104910778E-12,4.048619766106043E-7,0.014588844744246376,4.712582221333417E-4
