Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_stressLink,g_bike_stressLink_f,g_walk_speed
265,10950.666740580442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6610420384187368,0.0,-0.829659697275317,-0.5778229495911963,0.824854967991759,0.23921734342768955,-0.2924585395184304,-0.36429738236685105,0.09110759799772673,-2.9990520801951885,-0.5224167843230167,-0.7616305791421709,0.07950858738247597,0.5981670958806324,-0.6747971698051839,-1.1359202019804373,-1.0176277411730805,-3.574799565352262,-0.47137755211669746,-0.819009385166133,-0.4080388184299168,0.5712315810458303,-1.0872421911958434,-1.2496083485614295,1.2819693101108947,-3.264740913277651,-0.7944443996515052,-1.0730269412711337,0.22232587363654158,0.7618250385476079,-0.6114988884623912,-1.3708597558533946,-0.0032765553102174372,-9.893565260359243E-4,-0.06815942634699959,-0.16110063531972668,0.0,11.239004021353704,0.8946305105472844,0.3226275988452315,-0.569075300629386
266,10950.565720841356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6624644289644577,0.0,-0.8383948326674505,-0.5616699080051156,0.8283672686979366,0.228600683871208,-0.30077364049036065,-0.3761384096186425,0.08907683700008015,-3.001197033792522,-0.5211271441830789,-0.7572968361947958,0.07921107869820421,0.5963838859018795,-0.6749133823111204,-1.1340497785928672,-1.0043740917642923,-3.707628835271598,-0.4775230566812289,-0.8187241388710071,-0.4175709709968371,0.5643114576683981,-1.101222867281165,-1.253439302366623,1.2742784286836444,-3.475299655864077,-0.7984274331041062,-1.0762260393399052,0.2325425414691024,0.7603472055513065,-0.6182019453075092,-1.3623417799058837,-0.0032684844511387348,-9.863374990142237E-4,-0.06819893898319536,-0.1610665614821415,0.0,11.232568864247348,0.8966012551358673,0.30710210273785715,-0.5691911525059699
267,10950.459569099517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.661344539640933,0.0,-0.8300156321648846,-0.5778388943299796,0.8250522516004568,0.239080928963848,-0.2926510545793102,-0.3644620201853057,0.09088768477080687,-2.9990763098159174,-0.5223652212889296,-0.7615493639274631,0.07954030673294696,0.5981772368941595,-0.6747845985559102,-1.1358851570611475,-1.0178297985612237,-3.5770653340743164,-0.4714865703441813,-0.8191424673463975,-0.40704773262705823,0.5711842289237039,-1.087551359682902,-1.2498669463048886,1.2802797753655013,-3.2661988370298163,-0.7939633588653296,-1.0722536054444234,0.22230533719218165,0.7615943935158331,-0.6111731407131675,-1.370070972755162,-0.003275961234998875,-9.89142440955915E-4,-0.06813936184750304,-0.16064041313999744,0.0,11.273618681687308,0.8951920973124731,0.3240837540963336,-0.5670793035681946
268,10950.360972473869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.662758627206311,0.0,-0.8386556598577819,-0.5618603945183516,0.8285325086286554,0.22857383967523767,-0.30087866689038495,-0.3761769403005327,0.08887489018294935,-3.001194068708696,-0.5210889740961585,-0.7572618739980149,0.07924741337008552,0.5964122136416876,-0.6748964863063398,-1.1340344369221815,-1.0047217685515777,-3.7085541565344515,-0.4775695843664577,-0.8188635946366624,-0.4164871947204302,0.5643385139524748,-1.1013909766983823,-1.2536673927292472,1.2726678235344078,-3.474501442213652,-0.7978993639210322,-1.0754177684390978,0.23241542735007115,0.7601273271711887,-0.6177964247294905,-1.3616362385604865,-0.0032679650298020574,-9.861521104308213E-4,-0.06817833292113744,-0.16060583561102493,0.0,11.267377783904214,0.8971333895309771,0.30872946651467875,-0.5671789394700489
269,10950.255689983376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6616493796039564,0.0,-0.8303312363147298,-0.5779193276172576,0.8252422150222332,0.23898714401383236,-0.29280698876123346,-0.3645758700748072,0.09067512409553181,-2.9991168080111676,-0.5223211593359214,-0.761487740906578,0.07957474543420325,0.598192477406127,-0.6747651200884293,-1.1358562951085849,-1.0180767676263178,-3.5789116194190758,-0.4715774283707297,-0.8192820633785416,-0.4060660285822585,0.571166492489084,-1.0878171057751926,-1.2501250846394822,1.2786328936611484,-3.266753611605857,-0.7934770065664912,-1.0714758603870695,0.22224612012611222,0.7613617849933705,-0.6108080181868195,-1.3693054082753964,-0.0032753849333845247,-9.889368475184642E-4,-0.0681190130503314,-0.16018343270426097,0.0,11.30814172998004,0.8957379826148171,0.3255650409172876,-0.5650791858666775
270,10950.159896679652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.663054157847604,0.0,-0.8388825415638889,-0.562101933147877,0.8286912183574142,0.22859394628158308,-0.3009453333308033,-0.37616682004501223,0.08868682624391637,-3.001267095550594,-0.5210621736634901,-0.7572472941025242,0.0792845685264821,0.5964452411026181,-0.6748710783320538,-1.1340228740028273,-1.005079071072813,-3.7091207827502495,-0.47760200319476553,-0.8190087761157853,-0.41546606400522035,0.5643920037607516,-1.101521420445496,-1.2538929651789337,1.2710985053867048,-3.472867078991874,-0.797390843721324,-1.0746093077269818,0.2322517369548906,0.759904289190588,-0.6173522758493644,-1.360938401299825,-0.0032674632670336226,-9.859759236740863E-4,-0.06815731429956266,-0.16015066559613003,0.0,11.302021485881628,0.8976767992519703,0.31030039900223266,-0.5651778652657803
271,10950.05583561361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.661958134153781,0.0,-0.8306500982328879,-0.5779830191920761,0.8254385724762471,0.23889350207993926,-0.29296052801431904,-0.36469383593832344,0.09046866261152087,-2.999225846294027,-0.5222820888653446,-0.7614276156012496,0.07960758468283081,0.5982055461735081,-0.6747402229566236,-1.1358238500805116,-1.0182799446469235,-3.5809263231176462,-0.47167640469345384,-0.819422037109685,-0.40517104695605627,0.5711440906145385,-1.0880997433920438,-1.25039229643381,1.2770001490670182,-3.2673968512933773,-0.7930220369237719,-1.0707125072573578,0.22219305719000335,0.7611250375179851,-0.610438798466906,-1.3685202938519259,-0.003274800184347566,-9.887297939192511E-4,-0.06809858505356228,-0.15973291938867012,0.0,11.34240222442823,0.8963004651764502,0.3269419276235412,-0.5630953960410319
272,10949.962644356629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6633524862074136,0.0,-0.8391119945658464,-0.5623290271872643,0.8288560674384361,0.22860580563195257,-0.30101432873043055,-0.3761662935641562,0.08850060141808574,-3.0013620226223194,-0.5210370889178709,-0.7572319139856768,0.0793202821185966,0.5964758569560615,-0.6748427485764378,-1.1340086875600914,-1.005406540080484,-3.7098514726769536,-0.47764043258086897,-0.8191517904716014,-0.4145046339774027,0.5644384011753193,-1.101669457963825,-1.2541293444362476,1.2695461833584465,-3.4714036812161884,-0.796897295124571,-1.0738155803876994,0.23209593796514288,0.7596806193304216,-0.6169104407429662,-1.3602333400410076,-0.0032669544632092495,-9.857977622412476E-4,-0.06813641546216519,-0.15970155163674973,0.0,11.336411905130639,0.8982237638725615,0.3118010162491876,-0.563188905687647
273,10949.861282807664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.662231443136404,0.0,-0.8308245068854947,-0.5783175087712232,0.8255701212182363,0.23895631119010358,-0.2929873435696808,-0.364631781536386,0.0902895017314836,-2.9991816133656806,-0.5222561374722836,-0.7614327413651865,0.07964343199472632,0.598248865752003,-0.6747246478033144,-1.1358253544362673,-1.018753233711221,-3.580637966592482,-0.47166307961190457,-0.8195546247791936,-0.40398016701687034,0.5712286511017076,-1.0881441325806396,-1.250590132300203,1.275527681930231,-3.2648286189785263,-0.7924660739658911,-1.0699041820596982,0.221975337014165,0.7609332550129657,-0.6099893241234534,-1.3679261714656887,-0.0032743695786449627,-9.885765538324494E-4,-0.06807835899839226,-0.1592857057174865,0.0,11.376583950273453,0.8967640809147481,0.3287798474280155,-0.5610993621715678
274,10949.770864691669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6636149629011334,0.0,-0.839212900121165,-0.5627793947403011,0.8289619475195954,0.22875109006283317,-0.30097530918980986,-0.3760100085601083,0.08833996291652518,-3.0013316081776056,-0.5210235816893083,-0.7572716539977317,0.0793596054426129,0.5965305280733985,-0.674821064223642,-1.134023556414524,-1.0059630435358666,-3.7086280981122797,-0.47758689906220975,-0.8192899388762674,-0.4133105994364675,0.564576997401672,-1.1016157092549925,-1.2543049109955757,1.2681679465359996,-3.467251187334283,-0.7963335152993125,-1.073003380626333,0.23180632219355254,0.7594952882125459,-0.616408465467174,-1.3597050981062009,-0.0032665814532137584,-9.856675571300129E-4,-0.06811611498152725,-0.15926563767732255,0.0,11.369959901399293,0.8986636946818771,0.3136696801459607,-0.5612326806950559
275,10949.672115949175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6625238474294686,0.0,-0.8311705853759311,-0.5783042041420139,0.8257682757143873,0.23880902328593115,-0.2931777347536366,-0.3648067903905203,0.09008038868627097,-2.9992417255156325,-0.5222086631135681,-0.7613512749820932,0.07967233139896625,0.5982534258000829,-0.6747080834702696,-1.1357871940096333,-1.0189274428939419,-3.5830814048808834,-0.4717802517811262,-0.8196803061688228,-0.4030512739683035,0.5711719344560139,-1.0884751682320926,-1.2508598405034548,1.2739683008516602,-3.266585477686685,-0.7920366666206665,-1.069198998233381,0.2219751639703948,0.7607127371418918,-0.6096885324479636,-1.3671725316295475,-0.0032737872813451267,-9.883677843977043E-4,-0.06805958302970602,-0.15885802462946885,0.0,11.409312762907609,0.8972468814589856,0.33021901551082994,-0.5591822886486608
276,10949.583470383704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6638973464257933,0.0,-0.8394705375339359,-0.5629326622281616,0.8291273889012482,0.22871326402491338,-0.3010804727363399,-0.3760624130613096,0.08815049951413277,-3.001382323600626,-0.5209898358451472,-0.7572349463688037,0.07939222428768379,0.5965534044467269,-0.6748012124908531,-1.1340041393397366,-1.0062731858163405,-3.7097426251627996,-0.4776426500064907,-0.8194206625301166,-0.4122865079531894,0.5645921835872026,-1.101806873894295,-1.2545398016624074,1.2666789194574726,-3.466817517837796,-0.7958629113366034,-1.0722608820382489,0.23170172483648194,0.7592856689438382,-0.6160316539216106,-1.359029074538866,-0.003266074876329823,-9.854877311075562E-4,-0.06809672859463574,-0.15883599244193847,0.0,11.403034487164655,0.8991275014641219,0.3152761039425099,-0.559296067582721
277,10949.485745782278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.662811527872985,0.0,-0.831455723849006,-0.5784010769115838,0.8259462758212693,0.23874109598691598,-0.29330614913609115,-0.3648949702567534,0.08988814353055842,-2.9993342706287986,-0.5221735290578274,-0.7613023866268624,0.07970353124202607,0.5982698517374778,-0.6746858307390277,-1.1357604738759697,-1.019178232929225,-3.5846585780684395,-0.4718582889867806,-0.8198107937230997,-0.4020938229500994,0.5711651272867089,-1.0887142998276096,-1.2511084363175498,1.2724629427930743,-3.26680013964816,-0.7915942677194445,-1.0684728403134292,0.22190339324936842,0.7604959844089828,-0.609329608707926,-1.3664627388021446,-0.003273253377715153,-9.881786264036385E-4,-0.06804026950107729,-0.15843103160692867,0.0,11.442224425486582,0.897725063778826,0.33173238682278194,-0.557253935461714
278,10949.398758343199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6641753126240575,0.0,-0.8396758438420414,-0.5631741217577522,0.8292768395609764,0.22874358048614374,-0.3011314000344824,-0.3760420527776645,0.0879788912906172,-3.0014822912030636,-0.5209685517902248,-0.7572269904534004,0.07942579871170274,0.5965858105664076,-0.6747749256648894,-1.1339934573738835,-1.0066277590885675,-3.7101678810183776,-0.47766661820397416,-0.8195539496990633,-0.41128249171264514,0.5646478846729209,-1.1019230140362266,-1.254757419590842,1.265246646336061,-3.46511184701684,-0.7953935857873888,-1.071508346099655,0.23153769581897732,0.7590797295560366,-0.6156058099362614,-1.3583871177335645,-0.0032656107764513324,-9.853254821025016E-4,-0.06807695818290717,-0.15841135630558584,0.0,11.435945702374715,0.8995981410140255,0.3168826556243485,-0.5573696050342153
279,10949.304840330411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6630565707371487,0.0,-0.8316340034442024,-0.5787329954569528,0.8260545661628594,0.23889987118607128,-0.29327662421871437,-0.3647794399098809,0.0897746138249533,-2.9996844578933,-0.5221782187630862,-0.7613332833636393,0.07972462867995654,0.5983270132209669,-0.6746677743661385,-1.135758821954218,-1.0195393761364842,-3.5838245718157054,-0.47181528329131006,-0.8199223931135696,-0.40097330413758825,0.5712662195677739,-1.0886705257874916,-1.2512182362344448,1.2710503241207658,-3.2634037065676877,-0.791179995389982,-1.067672353378046,0.22164739246482987,0.76032323836616,-0.6088651864644488,-1.3658412832974158,-0.0032729159564108172,-9.880626417473925E-4,-0.06801965525955947,-0.15800238265476918,0.0,11.475192747413889,0.8982805224211545,0.3335151495924093,-0.5553280841851028
280,10949.218918397883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.664416679376158,0.0,-0.8397818369875453,-0.5636045019291469,0.8293756395206876,0.22890950970970972,-0.301078929649419,-0.3758855164444695,0.08785475673938165,-3.0015825889989034,-0.5209658762419194,-0.7572741509300008,0.07945262151130615,0.5966476244706727,-0.6747575474117768,-1.1340070991598352,-1.0071085321052522,-3.708826963384918,-0.47758634619083984,-0.8196568844376169,-0.41009703164111877,0.5647752292063838,-1.1018202726251838,-1.2548737959089893,1.263931158128858,-3.460957790476214,-0.794881974388761,-1.0707164239948757,0.23124442412798704,0.7589219148758387,-0.6151185499446726,-1.3578671392076551,-0.0032653137993158853,-9.85221633727173E-4,-0.06805739240961085,-0.15799666181626157,0.0,11.46816069333291,0.9000674958022618,0.3187710271198758,-0.5554810217306584
281,10949.127274867025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6633528292081237,0.0,-0.8320797964437326,-0.5785240918037154,0.8262899180484834,0.23868830193182416,-0.29352380975445713,-0.3650620141595754,0.08959765671156897,-3.000064644162041,-0.5221404724757958,-0.7612236907933454,0.07973585960846294,0.5983213398957737,-0.6746451451109552,-1.1356958692573333,-1.0194132053192257,-3.587634192340074,-0.4719722538905104,-0.8200111966315632,-0.4003174815191678,0.571128752772043,-1.089093319813349,-1.2514610964372241,1.2694485783377132,-3.267067382937843,-0.7908946435409145,-1.0670152342642483,0.2217416277479658,0.7600987239549096,-0.608617586001932,-1.3649506453620033,-0.003272322413592854,-9.87851102419586E-4,-0.06800121702164921,-0.1575961673736072,0.0,11.50639424336041,0.8989070715291075,0.33458401795863046,-0.5534955291295965
282,10949.04217565754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6647064993906096,0.0,-0.8401084786248798,-0.5636169221054745,0.829576499233698,0.22880482127902393,-0.30123279310693457,-0.37602984450944643,0.0876861324405863,-3.001798929801232,-0.5209355753156993,-0.757215837525663,0.07947096735314634,0.5966625990590645,-0.6747335047683297,-1.1339708457258422,-1.007185362231322,-3.7110566317370957,-0.4776613197178743,-0.8197455983599523,-0.40928373565217513,0.5647200594127475,-1.1020761623928352,-1.2550889973294506,1.2624133237444897,-3.4620543423928556,-0.7944841881144538,-1.0700093943373215,0.23121215462941233,0.7587116075857225,-0.6147797263551557,-1.3570967537820389,-0.003264808275650169,-9.85041439055214E-4,-0.0680385498100139,-0.1575846657240863,0.0,11.500122181681684,0.9006487878967699,0.320094453304727,-0.5536021129330481
283,10948.952100491788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6636262194889597,0.0,-0.8322912530862782,-0.5787442669232786,0.8264480697633554,0.23870089754588295,-0.2935802177163082,-0.3650647332785022,0.08944498011746849,-3.0001740309253795,-0.5221211331306433,-0.7612167296024975,0.07976021178040942,0.5983560933851678,-0.6746205952556071,-1.135684648082158,-1.0196798786402752,-3.588231380996489,-0.4719706658376695,-0.8201026928787679,-0.39935756596767685,0.5711572571986214,-1.0891826258822965,-1.2516406354327214,1.268039373805124,-3.2656492913765995,-0.7904207350968565,-1.0662732830934283,0.22158438120792123,0.7599056293825461,-0.6082006799483192,-1.3643064482282576,-0.0032719115822461425,-9.87705349109631E-4,-0.06798215930204159,-0.15718443129080767,0.0,11.538559812167582,0.8994382006865754,0.33614180996196674,-0.5516029610049901
284,10948.868143936308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6649688421632107,0.0,-0.8402572586389792,-0.5639418720771638,0.8297101388112504,0.22888465575526018,-0.30123412196196114,-0.37595380852618804,0.0875463690260063,-3.0018862840191107,-0.5209245417370914,-0.7572374940833274,0.07949856357782448,0.5967071919403589,-0.6747066866422277,-1.1339724380081275,-1.007535564209711,-3.710788597850328,-0.4776217730218789,-0.8198394238884936,-0.4082879381741656,0.5647936717480638,-1.1020778325250535,-1.2552479279754463,1.261081925930507,-3.4592999627493257,-0.7939895003409938,-1.0692601277794587,0.23099062522249417,0.7585256126874396,-0.6143233416173192,-1.3565188470497345,-0.003264449894484533,-9.849155315180132E-4,-0.0680194884344895,-0.1571795274462133,0.0,11.531970536865703,0.9011581513613385,0.32171703303538524,-0.5517295336266214
285,10948.77998536943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6639187051664712,0.0,-0.8326332873496384,-0.5786956980649421,0.8266606570046757,0.23853551692990516,-0.293769718785581,-0.365258493451244,0.08925941192326833,-3.000305901883838,-0.5220809255001292,-0.7611396023153655,0.07978202880768961,0.5983572195670566,-0.6745944044739636,-1.135643366830005,-1.019720046927404,-3.591019419637261,-0.47207524100877735,-0.8201908903676831,-0.39861809324428377,0.5710724232578663,-1.0895096056764522,-1.251891758061657,1.2665660457063226,-3.267716111199381,-0.7900269798533254,-1.0656164640311645,0.2216003046733287,0.7596832424303115,-0.6079029050503575,-1.363545929086684,-0.003271368187860773,-9.875107027351514E-4,-0.06796433640053763,-0.15678682863831062,0.0,11.569736812467873,0.8999819705787037,0.33735603095849015,-0.5497623934370455
286,10948.697890642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6652576303959448,0.0,-0.8405835737416506,-0.5639699477798286,0.8299002249529907,0.22891303615373537,-0.30130385291812395,-0.3760111326019549,0.08745097666715185,-3.0026784535157094,-0.5209394890039295,-0.7572209657861395,0.07950592171196941,0.5967347173362825,-0.6746596323397411,-1.1339294787510352,-1.0074011208795088,-3.7125495027850497,-0.47767805839141875,-0.8199248951721024,-0.40781901549254895,0.564768408080786,-1.1022526206390793,-1.2553941026392808,1.259554897583504,-3.4589578468167863,-0.7937759119419027,-1.068536166578089,0.2308940880162712,0.7582924107732347,-0.613907011604809,-1.355635773687575,-0.003263997486256117,-9.847638502657398E-4,-0.0679984358191262,-0.1567726512624231,0.0,11.563504552888476,0.9019934144019285,0.32257656079524244,-0.5498926592217807
287,10948.610864471317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6642136463397152,0.0,-0.8329197965774592,-0.5787753232596838,0.8268575321996999,0.23852542661963175,-0.29384765679481817,-0.36532356981130915,0.08914039761383744,-3.0008054362390437,-0.5220813220315825,-0.7611236425380828,0.07979315297289132,0.598383289196672,-0.6745508096150999,-1.1356095155098964,-1.0196633903850931,-3.5927449394103896,-0.4721115400438369,-0.8202629764120759,-0.3981058407142152,0.5710455444800875,-1.0896776396681491,-1.2520656926336837,1.2650830160786488,-3.267367637233272,-0.7897024728200804,-1.0648985854652273,0.22149585645772654,0.7594619289900547,-0.6074843684108417,-1.362733898019971,-0.0032709226524115873,-9.873574675354428E-4,-0.06794425362851202,-0.15638473090695448,0.0,11.601175978104761,0.9007579207137714,0.33827204164809593,-0.5479228676844715
