Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_walk_vgvi,g_walk_speed
84,10927.736211278485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.687836531621838,0.0,-0.8527832288198286,-0.577163305982919,0.8416152248901704,0.22963676391579174,-0.303181005773804,-0.37041335407581427,0.06789866110577981,-3.0144017424324594,-0.5181897554664538,-0.7562820842844095,0.08052022563659898,0.6007720629836116,-0.666590283969602,-1.1297205221112003,-0.9403895467011726,-3.616294938371972,-0.47723256468439657,-0.8263852377441592,-0.4230950459233828,0.5696146868923272,-1.103094911196713,-1.2668867567967648,1.2413174812492802,-3.421525902116924,-0.7361838172349047,-0.9669687053721889,0.19422379544877935,0.7082518800014375,-0.5285571347394376,-1.2772792061742446,-0.003205643528165751,-9.64322839093718E-4,-0.07070342777051894,-0.08517963708455531,-0.10060061468365898,1.046812306012376,0.6453933259115283,-0.373555122185789,0.8019276191337715
85,10926.895416513324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68688382386008,0.0,-0.8521123841062253,-0.5753780892068538,0.8381128571900752,0.22896307542084637,-0.3029847737854662,-0.366347279051653,0.06183406815105143,-3.001095006506156,-0.5179266271164567,-0.7545692068644598,0.07804705540082839,0.6030976779077981,-0.6629968267155375,-1.1228001649321697,-0.8994891118633993,-3.5926451641963353,-0.47609626248894116,-0.8263983206315232,-0.45719262029096225,0.5659024202020972,-1.0966845545531758,-1.268749918120712,1.2537563937554765,-3.42330880535276,-0.7373482686771583,-0.9657159479827883,0.1888402324346981,0.7082574746986416,-0.5268813219264887,-1.2734879852185186,-0.003194747202800313,-9.595399380815642E-4,-0.0668274446159612,-0.07613109154199887,-0.022859231701346794,1.1553565166350712,0.619647688382905,-0.294861743468648,0.94035761558228
86,10925.096391540274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.68567914891729,0.0,-0.8584871382943038,-0.5790234849203795,0.8386924254254694,0.22772835408489522,-0.3052784479783951,-0.36732547252428405,0.059935262744448686,-3.0034375314114135,-0.5191089286897589,-0.7496850218741776,0.07694840261142485,0.6036439718243147,-0.6647456276889803,-1.1175488620827747,-0.9034055741614333,-3.6334772701369538,-0.4750502608251458,-0.8211974951174081,-0.42901728168559844,0.5647001497673165,-1.0956228926905414,-1.2693125477839422,1.2316579911650491,-3.423867454470964,-0.7184609169843743,-0.943329740223448,0.18494587663651052,0.7157758999744303,-0.5159538207248912,-1.2525260614730214,-0.003191521967028886,-9.587897844619379E-4,-0.06490328492424749,-0.07203116989739004,0.022931473866689117,1.2077638967398772,0.7687638100474823,-0.27797188807408807,1.0888116306819602
87,10924.836559734635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.685188431489439,0.0,-0.8532050757336193,-0.579854225042201,0.8369358967446533,0.23243978508930796,-0.3026880790468682,-0.3722679010315617,0.0698713475595173,-3.035384798940055,-0.520134679682511,-0.7584383077445533,0.07712198625988533,0.6019369808806748,-0.6687302458894091,-1.1305863703595227,-0.9266848741782546,-3.720913094510548,-0.4775445958130027,-0.8235536513973297,-0.3888033204826362,0.5686950130105882,-1.0958970212465855,-1.2658475246442018,1.2304199359284893,-3.4211244834240397,-0.7186545822231407,-0.9418778742610514,0.1895625082904633,0.7051193506818463,-0.5069114784641139,-1.251329578090437,-0.003201625751497317,-9.641830728246229E-4,-0.058372909050270184,-0.06127589371500668,0.15612240369150926,1.3244075780773494,0.9986120969791028,-0.20451792422869008,1.3768880383819126
88,10923.356003238576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.685514517063766,0.0,-0.848698709247153,-0.579736591436195,0.8386007199719439,0.23512199451713445,-0.30153449951090205,-0.378517552847105,0.08169976412712891,-3.05991951426817,-0.520289642238879,-0.7674183013138829,0.08181295875015748,0.598308704149008,-0.674600512757406,-1.1469016801358582,-0.9710917255415229,-3.788033885780018,-0.4824033506347648,-0.8295797319065218,-0.3582939063339117,0.5760629011573971,-1.1069718972329285,-1.2695456973956343,1.2365369721876975,-3.4171832671399054,-0.7250455828824045,-0.9473391876190035,0.19630902061446323,0.6961522478268645,-0.5029288475048976,-1.2530936426314847,-0.003216087892704408,-9.713638615768871E-4,-0.060311853771951765,-0.06594869118819327,0.11602209007948672,1.2809757600662235,1.0894871899481933,-0.28924103362963594,1.4276209401793338
89,10922.992550796811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6802317270412086,0.0,-0.8574082330287462,-0.5780548859958577,0.8405945389530005,0.2268408817810323,-0.3075797480205669,-0.37427597143890523,0.07301947677276471,-3.028444209263837,-0.5187292731984814,-0.752424652525037,0.08502863146371079,0.5990566507125391,-0.6733056161334836,-1.1340829608643856,-0.9521389497335759,-3.728523075789444,-0.48469740999867295,-0.8319251206354084,-0.34331953297940176,0.574293084732395,-1.118322150819789,-1.279226036371442,1.2368732641184346,-3.4229867570459924,-0.7119014761881644,-0.9350454442476497,0.18929985008310438,0.7075204601019248,-0.5006307068900019,-1.2386932824471402,-0.003208377623542584,-9.679225657694713E-4,-0.059752792800461266,-0.06318280734635241,0.1372690328107798,1.3162040619250306,1.1322827035356822,-0.2747045157242076,1.5015956774266097
90,10922.886064382477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6802945610998976,0.0,-0.8590222440980697,-0.5789836509566538,0.8416121570758768,0.2266013587412956,-0.3079791988318309,-0.3737555808314796,0.07135672491973569,-3.0165456145505534,-0.5191416319237406,-0.7496865645142623,0.08498419023883319,0.5980629271925874,-0.6729020905021913,-1.130526528762868,-0.9627059302365192,-3.709469133577092,-0.4858858391661738,-0.8334573988137823,-0.30731609712910246,0.5758177488960348,-1.1213945232797067,-1.2817014470495758,1.248396292629781,-3.4274978460466747,-0.7079804296848597,-0.9335783159475375,0.1888364854508609,0.7090169484784207,-0.4992427940765406,-1.2404392475603228,-0.003206860232912956,-9.671703494906946E-4,-0.056717915145603044,-0.06026911225886105,0.2016490487355445,1.3413003078988648,1.2813243494448248,-0.24604660776902673,1.6035809825847553
91,10922.633117737261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6829907502885257,0.0,-0.8552458947020851,-0.5805128017165754,0.842067979903161,0.22851791177094724,-0.30588496706797685,-0.37551150675108236,0.07285778345743674,-3.0240241363718408,-0.519453341819382,-0.7552319033909836,0.0837088094698914,0.597438463740409,-0.6724503929632774,-1.1337527801231533,-0.9603398211773744,-3.7212910412053746,-0.48527215651206335,-0.8344108037588576,-0.30319349843193383,0.5766759924253649,-1.1185998439971656,-1.281919206683489,1.2503966421738484,-3.4286261210981874,-0.7129032949622411,-0.9406315590648512,0.1906820666900501,0.7044712335683817,-0.5011771027091414,-1.246343052407706,-0.003207866347391455,-9.673640561539693E-4,-0.05746260156599702,-0.06036736227417257,0.19023035797671994,1.3474107612642732,1.3101916513843188,-0.2478918969619355,1.6123804596779137
92,10922.299432868165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682316713181777,0.0,-0.8544981405130179,-0.5793370198457084,0.8408465291913151,0.22867626225103496,-0.3062159637559847,-0.3748595024778933,0.0719131711427994,-3.0239185746210087,-0.518888266188708,-0.7559215709808988,0.08402119311945731,0.5975899495493932,-0.6716088281792731,-1.1342865107521043,-0.9663256727993702,-3.7087267702023055,-0.4858615569556781,-0.8351465927524067,-0.2540683605691502,0.5774389783933261,-1.1175890090976652,-1.2803217017608384,1.2550761838478943,-3.426309956167593,-0.715873319117296,-0.9441419758949152,0.1918897974195622,0.7025371899104321,-0.5015295607747,-1.249797528025342,-0.003204914424122105,-9.663614560830701E-4,-0.056758325496925874,-0.05886758910562351,0.21116736482319495,1.369120325601988,1.5021767913585389,-0.2251560947776036,1.6787590647291137
93,10922.22525791432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6823397279194694,0.0,-0.8542409196758257,-0.5789013004570488,0.8407551585045208,0.22886527831424308,-0.30559297723006196,-0.3737957446140655,0.07127248041962304,-3.0235304912808876,-0.5191918265626002,-0.7554374102412958,0.0834153029870571,0.5981453066705037,-0.6715767629042425,-1.1332055693800462,-0.9639405776091874,-3.7103673161920616,-0.48606130099582123,-0.8353541511602303,-0.24668249874429593,0.5770026975683687,-1.1173984599230284,-1.2811154554858364,1.2560214145912183,-3.4277648736834916,-0.71447490427573,-0.9416207132866566,0.19168287866447611,0.7022802921408808,-0.4998366459107682,-1.2464597774525128,-0.0032029513725668757,-9.656671381925867E-4,-0.055753892406983356,-0.057584666159424994,0.23870401465842395,1.387514845826209,1.613174557038058,-0.2044773583089982,1.7347124087257566
94,10922.126947162844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.680862992409564,0.0,-0.8541850530433089,-0.5787060170759495,0.8391052001172705,0.22863977378389488,-0.3056225066725571,-0.3735838412362297,0.07121157638987613,-3.0226210947972745,-0.5196571608325711,-0.7541631124631483,0.08248238870694904,0.5984173178978444,-0.6714733605159408,-1.1321857807096982,-0.9600259434312187,-3.709527823055579,-0.4852861406842476,-0.8344239258966795,-0.23988256968852723,0.5748652307350367,-1.1157010086235297,-1.2801913684336261,1.2524362481965292,-3.4293780462153,-0.7127717995774444,-0.9389798956927375,0.19214543547892587,0.7035671974091308,-0.5000401516514618,-1.2454602840694284,-0.003202184401133487,-9.653796210878703E-4,-0.05451823843456393,-0.05571307636701876,0.27642545419336506,1.4142218598759793,1.722972220481468,-0.16081019733857094,1.7822429688156092
95,10922.084014313989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.678897082230719,0.0,-0.8564845410312748,-0.5771512629032437,0.837417023276011,0.22811013841138855,-0.3066859489697456,-0.3718363755227895,0.07020594899814185,-3.020136976060508,-0.5197683260401551,-0.7507365355360475,0.08194224786027599,0.5996700672881341,-0.6711466371900573,-1.1300552956724097,-0.9584094724887544,-3.700587320269724,-0.48412793172250074,-0.8313936081434893,-0.23176020460949934,0.5718373718049965,-1.112737081937295,-1.276161312692539,1.244346777316832,-3.426275280102669,-0.7105536611486872,-0.9346226105511715,0.1922104755934345,0.7067998509608071,-0.5009915414219915,-1.24273960767548,-0.003199893324027133,-9.646511035347917E-4,-0.05334614330322312,-0.054552342641349116,0.31676095816295047,1.4314559652636056,1.8213574424614234,-0.09962208689134248,1.7881573313209749
96,10921.962997750772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.681434808830736,0.0,-0.8560160051883158,-0.5780869663562033,0.8390458579918021,0.22959567168337217,-0.3055169920117554,-0.3723331453844649,0.071035647487248,-3.025136391323431,-0.5203022985659366,-0.7529312598360692,0.08107745622671556,0.5997391277559132,-0.6714442863850801,-1.131249056529052,-0.9571640369760539,-3.710573716137544,-0.483761854646157,-0.8308801375257655,-0.22325059623338678,0.5721011361658317,-1.110471619532581,-1.2751134392369268,1.2413701056264772,-3.426279722920998,-0.7109272985946792,-0.9364700293841279,0.1929914756361964,0.7052073038865947,-0.5014916073706664,-1.242312571730799,-0.0031991763056742175,-9.645185007861226E-4,-0.051828894933071266,-0.051723467668209226,0.3689980311648727,1.478049989995376,1.9227429487678225,-0.029022758572352217,1.8522196452231452
97,10921.898446951744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682848036133684,0.0,-0.8553800591119282,-0.5795151044553529,0.8400549000960722,0.22950365429186803,-0.30526414029978777,-0.37410681637028975,0.0714108423787164,-3.027220402320436,-0.5200001935266464,-0.7549853655219394,0.0819891975759916,0.5991127632709502,-0.6718837633748324,-1.1326833901815443,-0.959267424597803,-3.715443676711208,-0.48454771464665103,-0.8325350061273636,-0.22627093089667866,0.5738459520855516,-1.111953953865514,-1.2769202728085751,1.2463813326688182,-3.4277628681688292,-0.713149800044967,-0.9404276271449381,0.1928932236876039,0.7043732392658276,-0.5015606847413476,-1.243777813152241,-0.0031996773279577805,-9.647321316324316E-4,-0.052042614446119836,-0.05177433832412861,0.36681720046569116,1.484907861300899,1.884489917437917,-0.027878811833300335,1.8588434848236748
98,10921.807618902547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684171752217674,0.0,-0.8553566669784491,-0.5807523985347147,0.8412269024226864,0.22906787464275222,-0.30584758891216274,-0.3763826867132899,0.07131984096731582,-3.0295797395989754,-0.5191576104918696,-0.7569876696225794,0.08385660023888268,0.5981832749482104,-0.672222612708331,-1.1347208954671506,-0.9681536176704744,-3.7205011654502074,-0.4865581139351478,-0.835894261886746,-0.21532373071058244,0.5766203322078322,-1.1144773711953344,-1.279743821268428,1.2549343327044429,-3.4286315129969496,-0.7168865038164135,-0.9471751068864691,0.1931307196854251,0.703109164071582,-0.5019030818236941,-1.246039782445557,-0.00319814833549925,-9.644236018878648E-4,-0.0507502113724688,-0.050028342594172964,0.4114886863214423,1.5236945881091135,1.9120350251043345,0.019007195569632956,1.9312671065411526
99,10921.694762779447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684906974508965,0.0,-0.8563627673101462,-0.5805713149348147,0.8435218235055225,0.22804718566781684,-0.30729215218191386,-0.3767312943177171,0.0703698638833562,-3.0273869906234165,-0.518059239189481,-0.7570298028832788,0.08600595961102357,0.5969008545186032,-0.672224841535353,-1.135092864646171,-0.970741995120564,-3.721135740125061,-0.48950251309498777,-0.8412852310884388,-0.24066429296284234,0.5805717077880854,-1.120674488144349,-1.2854739014017087,1.2685393855005915,-3.431052037538622,-0.7204453060923892,-0.954952234749889,0.1912412939832893,0.7023575150068121,-0.5030619042741734,-1.2483780414870382,-0.0031969284315943626,-9.640942234688196E-4,-0.04918120996658014,-0.048314108063192744,0.4691153453456238,1.5773617524503774,1.8259025288474462,0.0735781479027226,2.0221920762064842
100,10921.672890886322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.684015495289395,0.0,-0.8569832235132081,-0.5805606963390948,0.8431064519760647,0.22737158842806401,-0.3076807674160077,-0.3754052682035647,0.06978846632649123,-3.022654794051895,-0.5186062393043227,-0.7555422544036878,0.08495992020102784,0.597162250290896,-0.6718020200415123,-1.1335707910355406,-0.9583565192974112,-3.7101189484366683,-0.4893095618520304,-0.8422198138779121,-0.26052810000458876,0.5789966192458057,-1.1218240387363465,-1.2872514360293166,1.2630868401808257,-3.430832221888613,-0.7175735482515375,-0.9508717614304951,0.18958816609000034,0.7029653490768252,-0.5025588875427812,-1.2459505193674671,-0.003196664840934511,-9.637280101839315E-4,-0.04776729164946377,-0.046010546244983644,0.5278714167143187,1.6329435060141493,1.8154512414669068,0.1310658540473849,2.1173336543201784
101,10921.604458921642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682236551002143,0.0,-0.8565942848158346,-0.5802327535023353,0.8409301750508413,0.22744406242876272,-0.30726473826455003,-0.37368135177009343,0.06977928967753991,-3.0181651517419947,-0.5196328703640687,-0.7540177046500579,0.08261834887365964,0.5980609243153284,-0.6709541724032628,-1.1319493489039028,-0.9440308039917684,-3.6972460672010765,-0.48747709849508153,-0.84042266150745,-0.2798452324081751,0.5753025718274662,-1.1194973424380434,-1.2859285821067676,1.2523171948274634,-3.4282640629343795,-0.7131434254397081,-0.9427949950688594,0.1888732974652711,0.7033368097547545,-0.5014799480666218,-1.2442318848998541,-0.0031980358659171554,-9.63781006627261E-4,-0.04815626576157337,-0.046402837557520615,0.5246898697886828,1.6347553844889284,1.7334835923411624,0.11386210865152957,2.1268117165313405
102,10921.58802836445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682617419369257,0.0,-0.8556679335208174,-0.5793645980261268,0.8402311346199763,0.22887223438232385,-0.3060769760662396,-0.3737864049169969,0.07013948042365237,-3.021991022999333,-0.519524400070914,-0.754953087074718,0.08224067013600285,0.5984992549975213,-0.6709630739122843,-1.132148928924667,-0.9399693179567927,-3.7129396363592657,-0.48692721464529776,-0.8388944269963997,-0.28829602637848667,0.5753873867180548,-1.1159612119341686,-1.2829215507269858,1.2560879020151197,-3.427324575420324,-0.7146999080020352,-0.9452321290949433,0.18903056272744487,0.7027173445395634,-0.5013235545391822,-1.245639332143973,-0.003198141107874921,-9.639492396615726E-4,-0.04770324681889082,-0.04571401037997029,0.5439378648008927,1.6574911633787526,1.7198253191437889,0.1325800261776183,2.1660233046118282
103,10921.582323033555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682644702481129,0.0,-0.8554418625043225,-0.5791877416415193,0.8403360311820457,0.22886035656788226,-0.3059435164693007,-0.37367248404367454,0.07026018873733816,-3.0239112182171173,-0.5193644443345898,-0.7548511261322719,0.08250875819740491,0.5988185239014173,-0.6711053988079156,-1.1323807876346388,-0.939225904662123,-3.711076411522448,-0.48680185349572164,-0.8383916833659654,-0.2882288025004321,0.5753303948679169,-1.1154204401188212,-1.2815388538883579,1.257747653574421,-3.428744426456359,-0.7152441689999781,-0.9460486272996319,0.1892713557408737,0.7031909326226106,-0.5013777072775395,-1.2456340532855728,-0.00319829723976842,-9.640926147439989E-4,-0.04759938580550788,-0.04549053940437195,0.5482354036628002,1.6660923585348009,1.7233531133793345,0.14056426648467438,2.177180710631848
104,10921.578083887394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.682704093324792,0.0,-0.855467074885128,-0.5791840435313407,0.8403555761342493,0.2289684935056023,-0.3058224052636649,-0.37377806063477353,0.07032358925982246,-3.024376541818291,-0.5193419000578732,-0.7549598372232419,0.08254853111577351,0.5988588691463892,-0.6711520454662315,-1.1325068893395906,-0.9387473184925812,-3.71138124384877,-0.48666589819607,-0.8381000439711639,-0.28843867430235487,0.5753131822390072,-1.1150454781263008,-1.2807950519745674,1.2585968067027016,-3.428721481186338,-0.7155481813253741,-0.9464909234855083,0.18932683260932467,0.7030442442866675,-0.501369535124304,-1.2458953762936782,-0.003198178825413717,-9.640843985487093E-4,-0.04754825648218201,-0.045359930241586494,0.5498332214194382,1.6722922012389378,1.725799265393873,0.1451472489830795,2.184902342274227
105,10921.56694456969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6827416011772915,0.0,-0.855079834468578,-0.5791742854016638,0.8403699514244888,0.22891896106261378,-0.30570516310869517,-0.37393785510644373,0.07036674159113948,-3.026223162468097,-0.5191217902365767,-0.7552428034608034,0.08279196706245583,0.5989299391752113,-0.671142063552623,-1.1328330384203207,-0.9371735022738462,-3.710953344336377,-0.486734048440909,-0.8382027853059894,-0.28684738091628853,0.5754216371965674,-1.1148612280791554,-1.2800701855207777,1.2596357673708805,-3.4289921861256154,-0.7165503300056989,-0.947834075624315,0.1894797437085667,0.7030068437201028,-0.5016589076059332,-1.2464777844568067,-0.0031981763233015067,-9.641350741639848E-4,-0.04731549941291291,-0.044891220691296446,0.5571117084503681,1.6922158532974074,1.7417515402936516,0.1629642335353383,2.2093736982886685
