Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
165,15404.514235664736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930465703073483,0.0,-0.5339885986713716,-0.223291016089587,1.0588517017842307,-0.3611205035519903,0.33347449376742655,0.0863285836815033,0.2673323322216884,-2.6364966635696443,-2.00856815923847,-0.5730862845968296,-0.18901051005269523,0.44737320857538165,0.30530753002042055,1.2037027517570051,-0.5576644660291425,-0.7128856137503736,-2.165881738887542,-1.6941804647337362,-0.2180693030568845,-0.5489402627280298,-0.5601207256036168,-0.35379475246861425,0.4558759503625014,-0.6590549300314689,-0.9305720711811535,1.436891717414779,-1.403589713781541,-0.19282602769175552,-0.193311166137517,0.26640112913756675,-0.6088458792627677,0.69692530372249,-0.23714123303661291,-0.2654399981435523,-0.0022457288336854386,-5.733020403630517E-4,-0.03424790674755052,-0.04787924883938968,124.99592769584196,-22.859805439256476,4.0146918068786075,18.036727189997443,1.8662030687234905,0.0,0.7228789741934987
166,15404.479058077584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930581056390568,0.0,-0.5339804636780116,-0.223285577020043,1.0588529389295065,-0.36111753891945964,0.333473051150938,0.08632695452613316,0.26733482845834017,-2.63661500729216,-2.0086043194575076,-0.5730949049467985,-0.18901091941740752,0.44738948255214245,0.30532664941423804,1.2037156964739628,-0.557665933569006,-0.7128847596984988,-2.1656754274535204,-1.6943187307676424,-0.2180235824711274,-0.5489155742900309,-0.5603256043511481,-0.3539823884183417,0.45588803003536704,-0.659249155628848,-0.9309032468837143,1.4369040481725037,-1.4038919956558509,-0.19284354508686763,-0.1933244253158871,0.26641049973660247,-0.6088146137329274,0.6969252720935638,-0.2371393319218055,-0.2654580651067935,-0.0022453862807124063,-5.731920908429305E-4,-0.03415088026055524,-0.047788459149595154,125.63591708680484,-23.05230869479151,4.03388703914914,18.076131018868352,1.872464909519768,0.0,0.7234854315560647
167,15404.445467267307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493068560965049,0.0,-0.5339759154976258,-0.22328208533798283,1.0588550677052406,-0.361113505398796,0.33347235446170803,0.08632500244827358,0.2673362863644485,-2.6367241043242813,-2.0086395990682613,-0.5731069776851279,-0.18900970873060038,0.44739730119419324,0.3053474585153659,1.203725746827719,-0.5576705461127821,-0.7128809019316197,-2.165509578135973,-1.6944630805807086,-0.2179809508501402,-0.548897331359008,-0.5605354387425665,-0.35415313475351207,0.4558984081169057,-0.6594485671623851,-0.9312432865455103,1.4369137285711315,-1.404205409900208,-0.19285848083042129,-0.19333549142257722,0.26641925716668025,-0.6087816614875311,0.6969249032859784,-0.23713570753129679,-0.26547510417823866,-0.0022450279949056307,-5.730792273733007E-4,-0.034056477459991574,-0.04770026179238047,126.2594896282643,-23.239791000170626,4.0525413717943515,18.11425729588215,1.8785631436968209,0.0,0.7240266371909407
168,15404.411560899536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930817317120662,0.0,-0.5339801521237766,-0.22328066691987786,1.0588620720649673,-0.3611129740350838,0.3334736853199145,0.08632382671496668,0.2673389704166949,-2.6368236266735186,-2.0086469538572698,-0.573109445689595,-0.18900615274255042,0.4474010542089228,0.30536929003013685,1.2037383991415695,-0.5576689616984557,-0.7128882996390542,-2.165177228670493,-1.6945834650142426,-0.21791896590420126,-0.5488384225637082,-0.5607197118182902,-0.35439158732872755,0.45587988472680346,-0.6596099075092816,-0.9315864774410226,1.436956631395069,-1.4045011530556732,-0.1928722650594725,-0.19334420201661498,0.2664209816452804,-0.6087537536938785,0.6969252857703481,-0.23713085956146457,-0.2654952711293446,-0.002244798208583205,-5.730040884643903E-4,-0.033964727148358784,-0.04761225605983628,126.88330738994637,-23.427383425693385,4.071267302330617,18.1532889230576,1.884666358237027,0.0,0.7245753208508908
169,15404.377513956511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930948861163307,0.0,-0.5339994506812029,-0.22328418516715967,1.058873257765061,-0.36111989570401454,0.3334767793512173,0.08632302483460333,0.2673423930043262,-2.636888645675578,-2.008589577362854,-0.5730973259435405,-0.18900159404113961,0.44738807278579595,0.3053923283868012,1.2037446926871747,-0.557653288356311,-0.7129164060247998,-2.1644246283208703,-1.6946189924458477,-0.2178106108395526,-0.5486787319993895,-0.5608234839566285,-0.3547802878379482,0.45579069522888543,-0.659673879955039,-0.9318901131820184,1.437056559781615,-1.4047309042503595,-0.1928796496345078,-0.19334894015235896,0.26641244130940817,-0.6087336919650514,0.6969250856558312,-0.23712720279916394,-0.2655179316823123,-0.0022447468026661147,-5.729828013356882E-4,-0.03387479394534533,-0.04752047802278445,127.53608338857165,-23.623473944161486,4.09104922927,18.19725315979072,1.8910297780166492,0.0,0.7252719689915055
170,15404.344594975299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930972816523356,0.0,-0.5339761116925295,-0.22327660693794904,1.0588612956463326,-0.36111850011495705,0.3334698570425005,0.08632051380662376,0.26734380233271676,-2.636994896669352,-2.0086213919248554,-0.5731032919581731,-0.1890070319434185,0.4474132217746158,0.30540879135635324,1.2037505725364424,-0.557657801434423,-0.7129131917615005,-2.164131999445003,-1.6946458581005732,-0.21774076286567137,-0.5485885008084626,-0.5609327006627177,-0.354962491441957,0.4557835558903358,-0.6597804675650761,-0.9320699168673829,1.4370723349782157,-1.4050121643719882,-0.19289306106275708,-0.19336341569997545,0.26643334978566,-0.6087063264103885,0.6969284215039269,-0.23713340984468223,-0.26552516801999765,-0.0022443730539814305,-5.728656338657821E-4,-0.03378488217925844,-0.0474351503161223,128.16094324742832,-23.811520636499843,4.109820298604156,18.237768388843076,1.8970678013223592,0.0,0.725879271393097
171,15404.312765341649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931037353211556,0.0,-0.5339832442193081,-0.22327129849082047,1.0588662393418702,-0.36111133940110124,0.3334685401038367,0.08631518201869101,0.2673430222965023,-2.637068177651859,-2.0086136179289893,-0.5731047119461306,-0.18900004337842,0.44740120601232936,0.30541626738516575,1.2037510748081166,-0.5576518568716774,-0.712910732400348,-2.1637085800274884,-1.6946939446979836,-0.21767097129248075,-0.548488896302558,-0.5610170471388352,-0.3551815803499911,0.4557344428873403,-0.6598841380923669,-0.9322750809580878,1.4370670241756924,-1.4052713820219407,-0.1928987620890285,-0.1933663436213691,0.266435113256866,-0.6086754733267634,0.6969220802970819,-0.23712701910786782,-0.2655291220847905,-0.002244050728573991,-5.727606613194655E-4,-0.03369837673403534,-0.047347329908578616,128.78219746167593,-23.9983068975579,4.128500734393319,18.280921385035697,1.9030514224413588,0.0,0.7264758718388742
172,15404.281899103757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931128020429547,0.0,-0.5339694702555221,-0.22327200560817884,1.0588636336871102,-0.36111012656389246,0.3334685365405324,0.08631604945513296,0.26734478658484556,-2.6371580815172604,-2.0086622902056566,-0.5731123895967899,-0.18899799887160956,0.4474221446315997,0.30543169535287396,1.2037595547029842,-0.5576590153160975,-0.7128957662552822,-2.1634403836630507,-1.694754368906319,-0.21761546707791724,-0.5484234416606294,-0.5611355012249611,-0.35536987245197,0.455762106671712,-0.6599832629675509,-0.9324472036198558,1.43709907493703,-1.4055772677976412,-0.1929146729001163,-0.1933763221736824,0.2664450104003519,-0.6086487799166231,0.6969301365460198,-0.23712648206208645,-0.2655452307894709,-0.0022437993437778095,-5.726873254651283E-4,-0.03361159557238293,-0.04726577022966349,129.3854668047085,-24.180406600853246,4.146617000352704,18.32088802354903,1.908873193635316,0.0,0.7269968309142978
173,15404.252154988724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931200174710055,0.0,-0.5339710176577327,-0.22326564637176172,1.0588688316695536,-0.3611057436696308,0.3334655518687153,0.08631259953355051,0.26734685702808025,-2.637266387966964,-2.0086761231558303,-0.5731237442010879,-0.18899801290597035,0.44742711169198707,0.305451592763752,1.2037726511269258,-0.5576624166960159,-0.7129011163121954,-2.1630856849787805,-1.69485816821544,-0.21757488020368723,-0.5483776890925396,-0.5612501807437474,-0.3555780879370021,0.4557350083822439,-0.6601136606786843,-0.9326675984984214,1.4371031394570226,-1.4058540039688259,-0.19292936220235504,-0.19338817579211848,0.266449950980945,-0.6086239811343576,0.6969206527567136,-0.2371254995258507,-0.26555221127437095,-0.002243465879424005,-5.725718603907388E-4,-0.03352901751130489,-0.047182973943592325,129.97882673022494,-24.359493959158403,4.164414007561792,18.360565694974365,1.9145981308084115,0.0,0.7275017655948419
174,15404.22351818072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931283369702315,0.0,-0.5339610446240666,-0.22326573470090832,1.058865817893112,-0.36110133867352534,0.333467301628835,0.08631180314260348,0.2673466966087417,-2.6373293354987934,-2.008716661426635,-0.5731280394782922,-0.18899686004274271,0.4474365964277101,0.3054556107280446,1.2037694071953262,-0.5576634504455493,-0.712884474530375,-2.1629150917938467,-1.6949376315388456,-0.21752574028613347,-0.5483355545474422,-0.5613922567373414,-0.3557368392190117,0.4557738092222227,-0.6602264500632968,-0.9328559620740057,1.4371246260996877,-1.4061659662796655,-0.192940184258238,-0.19339487272842013,0.26645893834529966,-0.6085939956797974,0.6969273012960586,-0.237121564096634,-0.26556793869616235,-0.002243180761079254,-5.724936093720572E-4,-0.03344527055119275,-0.047105343419079286,130.55564423501897,-24.533760148010785,4.18165989314616,18.397989905599122,1.9201647133838071,0.0,0.7279325232278078
175,15404.196023991311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931363329338416,0.0,-0.5339559847337058,-0.22325884667696277,1.0588701239667113,-0.3610971382117145,0.3334630727517348,0.0863097752002202,0.2673498555866983,-2.6374619656448015,-2.0087447624652484,-0.5731418379088231,-0.18899632710947195,0.44745181616571644,0.3054842629811004,1.2037894637746336,-0.5576713001851686,-0.712887413956089,-2.1627009664060988,-1.6950719675665635,-0.21750216150775487,-0.54832358214977,-0.5615360819719052,-0.35589607487088604,0.45576013359838874,-0.6603898447836927,-0.9331076663998567,1.4371256222270496,-1.4064711859079075,-0.19295867709774345,-0.193408430799092,0.2664677372302857,-0.6085720186918175,0.6969196281250895,-0.23712174970364122,-0.26557512758194834,-0.00224283241884627,-5.723705652990888E-4,-0.03336653230456927,-0.04702798930182086,131.11686842943914,-24.703464757048792,4.198402789742755,18.43433865922025,1.9255808014617348,0.0,0.7283161422994338
176,15404.169197120136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931465693156247,0.0,-0.5339592156276548,-0.22326166698400063,1.0588728038567365,-0.36109407497826856,0.3334686091323272,0.08630874213049766,0.2673494646869916,-2.637504422072464,-2.008766669552677,-0.5731441358781869,-0.18899200496691482,0.4474489149875496,0.3054858456329197,1.2037854453853603,-0.5576705861528092,-0.7128787820437626,-2.162469408402874,-1.695163867729942,-0.2174467192257444,-0.5482742581772609,-0.5616886455588254,-0.3560930023885903,0.45578470381469827,-0.6604945269472373,-0.9333278643174479,1.4371684621622678,-1.406781378319878,-0.19296705121709826,-0.19341333484191667,0.2664686890961027,-0.6085428884427235,0.6969241937447468,-0.2371144890388997,-0.26559458708855027,-0.0022426330447793694,-5.723201835253649E-4,-0.033286459065338635,-0.04695295171286208,131.67524535771688,-24.872265579470373,4.21508497838194,18.469838074246745,1.9309895608140186,0.0,0.728681318443689
177,15404.143389072617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931494756074586,0.0,-0.5339479957114425,-0.2232552641800056,1.0588702862140715,-0.36109304065984577,0.33346316756612404,0.08630835994207682,0.2673514169131066,-2.6376489993451853,-2.0088073497621397,-0.5731600046396714,-0.1889989542743244,0.4474726118439008,0.3055214997425355,1.2038096036621568,-0.5576833521734476,-0.7128883985961442,-2.162330186162131,-1.6952884280374085,-0.217416726902138,-0.5482569072717812,-0.5618319772175446,-0.3562198843662631,0.4557804112265419,-0.6606474010508001,-0.9335867068107788,1.437180083937524,-1.4071700305531192,-0.19297594761406472,-0.19342713441180995,0.26648845017843154,-0.6085299590185974,0.6969183438356864,-0.23711648411115296,-0.26560162432215983,-0.0022422768340596448,-5.721947619610377E-4,-0.03321107313789976,-0.04687988612678036,132.21468007060645,-25.035284411617084,4.231113997000428,18.504272042182496,1.936191639003004,0.0,0.7289223413988649
178,15404.118500767636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931600538379413,0.0,-0.5339491140716084,-0.2232519060761585,1.0588716638113518,-0.3610865463025358,0.3334671336456769,0.08630490485044894,0.26735035992809714,-2.637695779406685,-2.008829245736476,-0.5731605655066431,-0.18899079496337148,0.44746542870349904,0.3055189007035775,1.2038059192338135,-0.5576788126705229,-0.7128770479042968,-2.1622152921457594,-1.695384484874165,-0.21736611325171745,-0.5482188915425599,-0.5619902841331637,-0.35636180529214195,0.45580133807579604,-0.6607716721108774,-0.9338217916719741,1.4372030473494186,-1.4075058541635197,-0.19298501018106967,-0.1934328780775125,0.2664894137099695,-0.6085029114526966,0.6969204635510338,-0.23710851859998922,-0.2656155798495239,-0.0022420339518069974,-5.72128918620379E-4,-0.03313493165694727,-0.046808811151479675,132.74528412964176,-25.19567085025732,4.246877101666791,18.53775289028762,1.9413202618012402,0.0,0.7291439868596056
179,15404.094458575191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931687259833315,0.0,-0.5339406724665965,-0.22324922190125435,1.058874467007375,-0.36108534407437726,0.3334637003154636,0.08630539412108372,0.267354849253707,-2.637825081547091,-2.008849188798265,-0.5731704403264178,-0.18899253176319766,0.4474849153453274,0.3055511579565967,1.2038245689016596,-0.5576825684907878,-0.7128829247211547,-2.1620576387249617,-1.6955184660975477,-0.2173398354329149,-0.5482028510855901,-0.5621442670911775,-0.3565079286556221,0.4557836955316234,-0.6609341203884235,-0.9341029549559622,1.4372277482017797,-1.4078456907314967,-0.19300290584639684,-0.19344490581255314,0.2665000129564953,-0.6084867581316289,0.6969172996357482,-0.2371101391317611,-0.2656260680584938,-0.0022417330685968366,-5.720223582034183E-4,-0.03306268565520833,-0.046739165973990075,133.26433174033752,-25.352636500814253,4.2622646276047105,18.570468004031827,1.9463276986976126,0.0,0.7293384840691383
180,15404.070468953161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493179534563554,0.0,-0.5339429496146971,-0.22324625943729687,1.0588765065504078,-0.3610798866293495,0.3334669457380336,0.08630192507222409,0.26735489674416557,-2.637874229641783,-2.0088611204293345,-0.5731714832765237,-0.18898812899255873,0.4474810435988341,0.3055526629009976,1.2038215664192968,-0.5576796056117643,-0.7128748795342823,-2.161924371346774,-1.6956131212677739,-0.21729075256124225,-0.5481613382754726,-0.5622967453967724,-0.3566585101147194,0.4557904288603506,-0.6610608191018416,-0.9343475422609223,1.4372529289807794,-1.408163389275201,-0.19301259140257224,-0.19344884529157844,0.26650172560370244,-0.6084598202478275,0.6969196954347373,-0.2371028339574682,-0.2656385732001733,-0.002241496994806599,-5.719567729827436E-4,-0.032990173683962086,-0.046671094836587414,133.77687128038036,-25.507717509281264,4.277459816956941,18.602728238193816,1.9512729524610508,0.0,0.7295258994431401
181,15404.044894965635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4931997543730535,0.0,-0.5339865205213696,-0.22325918060773023,1.0589062051241291,-0.36109458610632916,0.33347353490319553,0.08630412273788057,0.26736245406689924,-2.6379653589728718,-2.008815617152195,-0.5731741664382355,-0.1889836934717614,0.4474639106657243,0.3056123756431527,1.2038677244962646,-0.5576903115113881,-0.7129357578083252,-2.1608705742611583,-1.6956059107904355,-0.21717722250906257,-0.5479464019239683,-0.5622896559451654,-0.35712715368743114,0.4556450462979932,-0.6610346373510277,-0.9345763841905349,1.4374209847420125,-1.4084128126658833,-0.19302004665399555,-0.19344977606228356,0.26648234820555444,-0.6084498814733716,0.6969191067463616,-0.23709528314769632,-0.26566158228444037,-0.0022417903709198717,-5.720274519315585E-4,-0.03292428243332349,-0.046593885261255436,134.3429728127197,-25.680401698806058,4.294829735122667,18.642881974369132,1.9568047186269368,0.0,0.7299294477350569
182,15404.019511951754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932023655466073,0.0,-0.5339599091190572,-0.22324942154044297,1.0588869074535503,-0.3610981276514227,0.3334665676620321,0.08630022859076425,0.2673642134465302,-2.637989988774206,-2.0087821616768085,-0.5731514287408411,-0.1889984514927659,0.4474819151415848,0.3055985874348822,1.2038441466018006,-0.5576557049183812,-0.7129467890928481,-2.160401791444942,-1.695495427978909,-0.21707519128784827,-0.5477789900961425,-0.5622961070910197,-0.35735806892526284,0.4556073920761284,-0.6610270941043573,-0.9346298376773823,1.437491318082705,-1.4086268958393768,-0.19302683279682156,-0.19346030999796315,0.2664999662953912,-0.6084365419461,0.696929169810831,-0.23710475520547014,-0.265667799572231,-0.002241561670805805,-5.7196534945243E-4,-0.032851346447236654,-0.04652395124733565,134.89693347425307,-25.849423695373645,4.311613828793423,18.680952282418257,1.9620950075312948,0.0,0.7303987753393791
183,15403.99501795306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.493198326794629,0.0,-0.5339673899228838,-0.22324840871122537,1.0588903646316687,-0.3610911660211851,0.33346278792700146,0.0862955506051305,0.26736366377052484,-2.6380868699632725,-2.008798264784919,-0.5731730948119377,-0.18898357476587022,0.4474758649863026,0.30562327475417816,1.2038614892931518,-0.5576856977340809,-0.7129496117881892,-2.1598503332399326,-1.6955209326284773,-0.21703114962866946,-0.5476802413443111,-0.5622794513675003,-0.3575796125842107,0.4555384034573945,-0.6610628737181964,-0.9346580369245852,1.4374718415506995,-1.4088944642941563,-0.19303642955997496,-0.19347151675787191,0.2665046099291896,-0.6084093607245046,0.6969126835370356,-0.2371070588468473,-0.265662731028318,-0.0022412540689298803,-5.718532867496915E-4,-0.03278505483325063,-0.04644950928018567,135.43935668888633,-26.015380828789777,4.32805333708734,18.71866380628199,1.9672966394935874,0.0,0.7308020425905397
184,15403.971172546768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4932052229322141,0.0,-0.5339492240189256,-0.22324724892563008,1.0588818665319366,-0.361084869297588,0.333464599805263,0.08629494347398949,0.26736206315734445,-2.6380945882811258,-2.0088300122120284,-0.573163283402097,-0.18898790550617167,0.44749090984567136,0.3055985619852305,1.203837966195547,-0.5576666235304453,-0.7129192057869539,-2.1596425598064592,-1.6955108624926394,-0.2169761532956091,-0.5476038313302106,-0.5623324264186018,-0.35772558894601914,0.45559176111818717,-0.6610794761765721,-0.9346546515293207,1.4374958966830316,-1.4091808459490345,-0.19304686164569432,-0.1934783192684836,0.2665126446623601,-0.6083828977085045,0.6969251971102347,-0.2371045869234173,-0.26567989885989846,-0.002241015264797612,-5.717994860200486E-4,-0.03271260876982218,-0.04638279982477547,135.96433611755884,-26.17600159154475,4.343861162964515,18.753081384914367,1.9723246215402108,0.0,0.7311531396805042
