Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_e,g_bike_vgvi,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_e,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
71,15363.37612701726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3128739857764327,0.0,-0.7460958752134799,-0.49720420548023003,1.0551844726989819,-0.3515652761415202,0.34055218521267305,0.05594196206794527,0.17642562585002067,-2.448487984435025,-2.0558431248392885,-0.9515841812399708,-0.5070634739004057,0.4335039923129544,0.34723682824043056,1.1921631941174575,-0.5819516526000406,-0.8168843758999168,-2.4733048254924137,-1.6204612771935754,-0.30611433232761487,-0.7141670334374919,-0.0809941385434732,-0.28089203451816425,0.4998394631656499,-0.600317329963981,-0.8337574224120652,1.5929765972534722,-1.3484181615336046,-0.4508694357617144,-0.2813051023528689,0.27486504481633567,-0.613240674894914,0.6846178703039797,-0.24866789285753674,-0.2888692065570072,-0.002163412914828405,-5.411740493625335E-4,-0.09384490561940188,-0.12561963495204717,20.40351181576604,3.9905815129287907,9.941651659697284,-0.9788824009520616,0.6570681417649311,0.831792700665662,-0.29461647017731896,4.656365174825771,0.26781886595315535,-0.47958720038027103,0.2803277493353856,0.048057939637702385
72,15359.723419723916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3151357497830432,0.0,-0.7432589104202024,-0.4934950317396935,1.0523732401730717,-0.3534075191796746,0.3411208896401299,0.05757109714971062,0.17818511223639602,-2.4505618800809192,-2.0335195773819663,-0.945225863167097,-0.49982253663939236,0.4331503493211235,0.34080100211385767,1.1875220261176327,-0.5781415849801419,-0.8053041511950452,-2.4140421402107024,-1.5546219049140277,-0.2978787410277525,-0.8046676281725685,-0.18521512447640084,-0.2713658196802951,0.5015559009428311,-0.6020912264844753,-0.8139101108170402,1.6041103314439562,-1.3586210912619245,-0.45046093353328326,-0.27412398234334445,0.2699117745530238,-0.6181025100417261,0.6844147580593667,-0.24999984925162583,-0.29115374296960533,-0.0021458653999585904,-5.368668051080172E-4,-0.0944551286057334,-0.12534699145946404,20.600398717641173,3.944753976027708,10.12827713524058,-0.834206818415408,0.6387081509200879,0.7448397955964791,-0.44535881569362296,4.774021219903018,0.2849343142310742,-0.48643825452264,0.27822156065421133,0.05318074539552576
73,15356.526826893334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3174673482144734,0.0,-0.7379658820245958,-0.48857023075420514,1.0509676114618167,-0.3509234586286766,0.34139825785950834,0.05812642477449496,0.17827001536254836,-2.3641467379517214,-2.0431967387220915,-1.0007146337250232,-0.49695220320797817,0.45573220558537636,0.2836033538199362,1.2008292307531538,-0.6078714303900233,-0.7981925152735804,-2.2724759923944,-1.473040580745487,-0.29875690184671405,-0.940827907122422,-0.3397907124437794,-0.26836594359071564,0.4819437254084219,-0.6040731616995535,-0.761734187020886,1.6193750868725691,-1.385610922128808,-0.46444314746668364,-0.27582425636709745,0.25805421494851594,-0.6316663903898894,0.7024402637300469,-0.25821349687527645,-0.2914659765847858,-0.002278494826692098,-5.889083494521893E-4,-0.10162020137111663,-0.12124355363785667,21.97643881179732,3.937891563904574,11.154224614811838,-0.8622963159264848,0.8396923155705555,0.648115099192409,-0.7493833855476837,5.1898993951281955,0.34594302372059577,-0.5021918980801099,0.28830804841046387,0.06501685824724086
74,15355.173982954708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.311648775050821,0.0,-0.7398930573762726,-0.49146651803162655,1.050054094269134,-0.35418322380360684,0.3376262228727921,0.05760650303171049,0.17471308513272993,-2.4367138468139475,-2.0574986196004317,-0.9507838526954949,-0.49701698567138247,0.442401676572219,0.33314320400204533,1.1954865231989362,-0.5744558609054154,-0.8116606629464078,-2.2297419981264572,-1.5238707293255593,-0.3208940214943114,-0.9545143189634288,-0.376094649584456,-0.2730113326489413,0.4673515523723748,-0.6222247635503888,-0.7954773291426842,1.613586149873584,-1.3784303647615836,-0.45894941132347256,-0.27784007039302183,0.2650276799286121,-0.628786066988161,0.6910777922535482,-0.2505797065160998,-0.2981977796522396,-0.002183276869964593,-5.49830333123228E-4,-0.1027115706422596,-0.11862018173407661,22.718305554228298,4.000920907431903,11.671573915661334,-0.9098084432995279,0.9103903103768715,0.6147609000446422,-0.7937983533654878,5.406633312444479,0.37313214939776046,-0.5109084474186872,0.29297774587784453,0.06595921236704641
75,15354.13943068771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3148220516380462,0.0,-0.7398895826854154,-0.4913906311002554,1.0538658161120302,-0.34991409237871407,0.33927143262625936,0.05773643533762056,0.17514695297374705,-2.375064915728645,-2.0608288290176233,-1.010300540060731,-0.503796147406899,0.45366070248114515,0.2951929026246076,1.2070276384717544,-0.6054752963720861,-0.8087945127115924,-2.2414952927336804,-1.5253628813015079,-0.31322966131910784,-0.9400142214485603,-0.37805591908666714,-0.26075788515147624,0.46616570772392046,-0.6292278455678733,-0.7969750978875578,1.6106447146154979,-1.3735992949401084,-0.46501133647591986,-0.2767102028012842,0.26227632365902115,-0.6292148106505594,0.7023847016034794,-0.25329612253320183,-0.29336386030685896,-0.0022769030963108493,-5.858787316344959E-4,-0.10470727660127228,-0.11781172593871576,23.03077918969566,3.977204542585022,11.947358459130344,-0.8971518634366028,0.9398087291569119,0.5803234802630269,-0.8372232649345804,5.524838584521109,0.3909936750425184,-0.5154197116209306,0.29951171716727876,0.0682752906387858
76,15353.403440641976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3125723792922799,0.0,-0.7415248040286818,-0.4926086176025319,1.0529226641503528,-0.35306403853516327,0.3383154246251797,0.05795548611538999,0.17396652105505897,-2.4360033798008995,-2.055625725980019,-0.9566520629079195,-0.498858129859659,0.4447180859546594,0.33181557921793786,1.1985446431436686,-0.5759368023817001,-0.814640261188526,-2.210704514199419,-1.5536270669730763,-0.32540268851790227,-0.9712479668333366,-0.3868020871274343,-0.26578116437442767,0.46395822868146563,-0.6413465611809693,-0.8244490393142034,1.6145573937844282,-1.3821126981376197,-0.45998697760751356,-0.28064754428996486,0.26618538524843816,-0.629384372038473,0.6919788304492036,-0.25046490479932015,-0.29924913206597253,-0.0021894504763691385,-5.518616284376152E-4,-0.10566773065834549,-0.11546246862765475,23.656365818496447,4.022359556665675,12.402719526978556,-0.9486732586582701,1.0022706679985203,0.5743803561616592,-0.8860459496522218,5.6950083985157685,0.4161794487465004,-0.5222574571844496,0.29835371289517665,0.06716859811063088
77,15352.880697751538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3148652625563146,0.0,-0.7411977264074647,-0.4926525021656931,1.055768768211716,-0.34965335227592004,0.3388620135393249,0.057923240183768925,0.1747019701354655,-2.3838024601082113,-2.0648012045838025,-1.0095508121496324,-0.5044937435629475,0.4520237575275363,0.3024225050825684,1.2098083280440721,-0.6073099473078494,-0.811185041329204,-2.2158002273584962,-1.5484223891998241,-0.31653716226011086,-0.9617152072920866,-0.39292885903828934,-0.2572673643752921,0.46561969358877053,-0.6405495415506067,-0.8169071543842892,1.6054420533458447,-1.361927934682773,-0.46348332318990804,-0.2776687499872438,0.26422879453344283,-0.6259150406719587,0.7013645594095588,-0.25189226248854396,-0.2933330754669447,-0.0022749405106815795,-5.845940787728086E-4,-0.10741132138881052,-0.11536479025072899,23.7905433620965,3.975860093662583,12.588362365318893,-0.941270853815205,1.038609726078933,0.5319631118413346,-0.9187096139170171,5.724691438417935,0.42368253284920765,-0.5205327637550569,0.307849100175271,0.06905638896460044
78,15352.227146085866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3160455156654707,0.0,-0.7418834188643724,-0.4930850286878979,1.057350448612387,-0.3492508466722404,0.3395072316279606,0.05834032131902892,0.17526338418482135,-2.3832389704275903,-2.0629814683840224,-1.0138311845130614,-0.5050911217518549,0.45413422708388795,0.2996777225547233,1.2115719450975115,-0.6056690161845685,-0.8108211626412886,-2.1856722191406317,-1.5622303905881982,-0.31754549302928975,-0.9943394188849951,-0.4098580270446738,-0.2542149717702227,0.4679899478704749,-0.6499953007749005,-0.8309666402199188,1.6060395512028647,-1.368041614156442,-0.46380113887359153,-0.27929582029034694,0.26436966259022493,-0.6266097254030786,0.7024134922556913,-0.2522279652397359,-0.2936271436321458,-0.0022742708210580233,-5.844241586532536E-4,-0.11027229346003391,-0.11262487108031335,24.552004603288335,3.9672296525486743,13.261076209102384,-0.989250160746742,1.1469115762816902,0.48250909456263713,-1.0127509040888654,5.928338889408173,0.4552556024834212,-0.522053415555722,0.3121024759186892,0.06985736593169387
79,15350.350387968114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3130728632363293,0.0,-0.7461653751611775,-0.49634298595884935,1.0608609441965386,-0.34920099415924366,0.3371503221121223,0.05771315151252744,0.17063365002300654,-2.4250293283324824,-2.07658015756153,-0.983807339219852,-0.5082714381824996,0.4490891634157609,0.3385254805595708,1.2101779711420892,-0.5975780442061985,-0.8302376243700902,-2.0951250997636697,-1.671536794558532,-0.33887441872444884,-1.069700940851349,-0.4493525501772676,-0.253156539158448,0.4587244852556568,-0.700762047496342,-0.9596658287792186,1.6003506357781216,-1.3725357951611432,-0.4625145865942995,-0.29253588375729705,0.27135214093586074,-0.6234212531857907,0.6973663738388333,-0.24929158741859256,-0.2995639234005182,-0.0022591117693894613,-5.748856017966243E-4,-0.1162419210265662,-0.10604553466868731,26.390313696102524,3.885187701379902,15.075809682573944,-1.0336925718283638,1.3801864310233014,0.29006245080603316,-1.2230066164649842,6.426123067185713,0.5373256953713563,-0.5253635241706764,0.32265020741784173,0.0664107401889599
80,15350.14488626554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3134297421548942,0.0,-0.7462528623797985,-0.4963879629569992,1.0611845346905018,-0.34936990365194037,0.3375794744971899,0.05780827145584986,0.17112950281767791,-2.427739856054425,-2.075438959027181,-0.9848068397571902,-0.5077578194140394,0.44858608125708677,0.33798231404873214,1.2113789806341748,-0.5957457288192355,-0.8283137152410389,-2.089725396338825,-1.6761282466590492,-0.3369305972498161,-1.0752002845164574,-0.4509076414328383,-0.2529708761241398,0.4602175332078697,-0.7018315283824328,-0.9616801980861317,1.599538522113775,-1.3715260656515227,-0.46164755763378973,-0.29220511096765506,0.2715090115163558,-0.6228951273785619,0.6972695560748357,-0.2487715198118532,-0.29844067505656624,-0.002251098415662089,-5.721311394307101E-4,-0.11686598580831324,-0.10552546121001183,26.550604140166982,3.866524447090518,15.254964307649107,-1.0492372588928347,1.4104045701407493,0.27569879583387297,-1.2422374243394296,6.473953677753364,0.542260598482208,-0.5229055593099714,0.32380372693927106,0.06620137334434423
81,15349.893838268048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3139240804898649,0.0,-0.7461793056155186,-0.49621039184046467,1.0612726541162976,-0.3494014077045161,0.3378440894741308,0.05786877760901927,0.17177120378992536,-2.427008213878383,-2.073993758515565,-0.9851334051267896,-0.5077903839314039,0.44885601578767287,0.33596932869636825,1.211179642025195,-0.5954845076176267,-0.8277329529923857,-2.0838915136453715,-1.6778262238492472,-0.3325627980363914,-1.0763012486148613,-0.45661475913313954,-0.2531529734511003,0.4629974138840719,-0.7011418226652402,-0.9598543468629951,1.5999502752405852,-1.3740938540144385,-0.46129615392921863,-0.2919757604220138,0.2710892442153724,-0.6229669969716761,0.6976380100729404,-0.24900987999485974,-0.2973968443302787,-0.0022468446927306177,-5.709602574727157E-4,-0.11766154651462735,-0.10497883104605239,26.709141504196204,3.8319184449504355,15.469707845555083,-1.0678713676192253,1.4481229184980486,0.25329852427795096,-1.2596509756980376,6.530534892479503,0.547163017142283,-0.5190351067489266,0.32399620016818115,0.06589832293740756
82,15349.891293947187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.313926515105994,0.0,-0.7461778759404234,-0.4962071626647359,1.0612691740137548,-0.34940247132785446,0.3378479829234477,0.05786864898454281,0.1717750129875803,-2.426987693122386,-2.073966343329596,-0.9851572553399461,-0.5077831479059106,0.4488581619807594,0.3359345451338065,1.2111758418632987,-0.595476334198383,-0.8277028800479987,-2.083794224116366,-1.677800548214912,-0.3325292130360444,-1.076400972493563,-0.45663540356043597,-0.2531665955760297,0.4630088038022058,-0.7011428585166529,-0.9598801147537013,1.5999700618084498,-1.374138253318046,-0.4612992753011523,-0.29197927953200453,0.2710835816426385,-0.6229709590805708,0.6976406362754071,-0.24901279784986757,-0.2973921434372416,-0.002246799602237113,-5.709484088385092E-4,-0.11766902781451041,-0.10497359664034507,26.710600557967304,3.8315018007022545,15.47186906109262,-1.0680060945411143,1.4484409997245147,0.25315012935000697,-1.259900282905266,6.531109754157432,0.5472103697705802,-0.5189951859406187,0.32399026664433234,0.06589327096506425
83,15349.88974138888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.313926897847705,0.0,-0.746174347536737,-0.49620179594289615,1.0612608025126296,-0.3494050741437648,0.3378512768329587,0.05786655411989289,0.1717813797191884,-2.4269575401504144,-2.0739345125086803,-0.9851686583866239,-0.5077741333567988,0.44885224213416924,0.3358856511810273,1.2111679610121766,-0.5954669791307053,-0.8276671911336562,-2.0836890079415458,-1.677718916109483,-0.3324543746088264,-1.0764796721408485,-0.4566304544041022,-0.25319050227691137,0.46302432228084567,-0.701119385037273,-0.9598964536312472,1.5999904371974973,-1.3741791234998342,-0.46129918775148926,-0.29198757281886645,0.27107356480278044,-0.6229721691443122,0.6976420360897966,-0.24901676534043832,-0.29738090207341694,-0.002246709983808251,-5.709246013435195E-4,-0.11767919654121883,-0.10496707577030627,26.712152542286283,3.8306106651999876,15.475246781395777,-1.0682703207447766,1.4489105852141164,0.25296565215887207,-1.2601507685722082,6.531941763814299,0.5472521930004643,-0.5189122711169686,0.3239813138557468,0.06587811566890527
84,15349.889733194335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3139269270589653,0.0,-0.7461743162921357,-0.49620174047155724,1.0612607375442942,-0.3494050863241643,0.33785132138533613,0.05786655682526719,0.1717814563445608,-2.426957087508472,-2.073934230322866,-0.9851689300068904,-0.5077740773293743,0.44885227129998706,0.33588506598291357,1.2111679038850294,-0.5954668189608548,-0.8276668386194188,-2.0836877757770824,-1.6777185453385381,-0.3324539825878138,-1.0764803888678796,-0.4566305016346445,-0.2531908158453697,0.4630244674900367,-0.7011194846263108,-0.9598968958753523,1.5999907171467485,-1.3741798683479134,-0.46129924725808796,-0.291987640624667,0.2710734550911895,-0.6229722656527422,0.697642106152785,-0.24901682264525998,-0.2973808146895475,-0.0022467094184155166,-5.709244711278393E-4,-0.1176792839426922,-0.10496700146312736,26.712168887003806,3.83060274911161,15.47527888474424,-1.068272021866753,1.448914155277703,0.2529639203996025,-1.2601528697293765,6.5319499550435465,0.5472527627161582,-0.5189116416806752,0.32398116359844986,0.06587799400448481
85,15349.889509590172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3139269272316725,0.0,-0.7461743160177668,-0.4962017398645228,1.0612607367137914,-0.34940508653917074,0.3378513219394212,0.057866556707116955,0.17178145705869366,-2.4269570849979147,-2.0739342264473497,-0.9851689320830141,-0.507774076420384,0.44885227122152827,0.33588506114843913,1.2111679034127485,-0.5954668178369149,-0.8276668343334032,-2.0836877587506457,-1.677718540589627,-0.332453979634286,-1.0764803984358664,-0.456630499537525,-0.2531908211344025,0.4630244687779105,-0.701119485427256,-0.9598969003947461,1.599990719554492,-1.3741798738363384,-0.46129924738733663,-0.29198764195551274,0.2710734544428923,-0.6229722658986224,0.6976421066491573,-0.24901682282393833,-0.2973808129600201,-0.0022467094092566186,-5.709244686917976E-4,-0.11767928493190305,-0.10496700068848624,26.71216904918314,3.8306026206384907,15.475279312333871,-1.068272040873961,1.4489141981617315,0.25296389870905156,-1.2601528943014422,6.531950052062875,0.5472527675653267,-0.5189116313770502,0.32398116212843814,0.06587799185745019
std.err,,,,,,,,,,,0.06014935067244319,,0.055993937597319535,0.04828332007356442,0.04413214374383434,0.04297632075343402,0.06495438831282771,0.04801574564864801,0.06513179476655807,0.14133911588527284,0.15196469284849612,0.11007477790695108,0.08730296970232354,0.07661092688332577,0.09734628493401956,0.08918742367821196,0.10365252539694197,0.1683346417956303,0.2741210975489933,0.28206677730100504,0.20868928665452224,0.2675570752265967,0.24816000121008888,0.18532899289947402,0.20148200046840423,0.20330686455037583,0.3599119157469635,0.1047772907504733,0.18145766543544853,0.07673178645328639,0.102018820383083,0.054116167195751186,0.06532057197767188,0.076399352820427,0.06496740757480075,0.10445834346401481,1.6289619997606763E-4,5.4555236835316145E-5,NaN,0.009943712630890684,6.3211825122310605,18.383673539582198,19.22814853477568,0.09086278733282427,NaN,0.3570494202226692,0.2755544548175016,1.9009503598745192,0.1869820901407114,0.12547442853034835,0.1492480369078252,0.07453597254760298
t.test,,,,,,,,,,,-21.844407504695386,,-13.325983991050608,-10.276876965140556,24.047341612813884,-8.130176813966829,5.2013625363122635,1.2051579315367003,2.6374439346310607,-17.17116362159725,-13.647474209782366,-8.949997000364622,-5.816229140334383,5.858854467393478,3.4504147885674223,13.580030159662867,-5.744836563861306,-4.916794460751857,-7.60134034695462,-5.947948059119578,-1.5930572429654803,-4.02336734143242,-1.8400648666621653,-1.366169519259936,2.2980934659248655,-3.448577533168001,-2.667032844418529,15.27039598079381,-7.573005364852922,-6.011840316896198,-2.8620958452478913,5.009102981413197,-9.537152646360308,9.131518539023904,-3.8329499686012682,-2.846884251639179,-13.792276367322875,-10.465071765983273,NaN,-10.556117678059254,4.225818349256156,0.2083698131600714,0.8048242026186537,-11.75698074241276,NaN,0.708484272432914,-4.573153771496945,3.4361497227597493,2.9267656980061427,-4.135596690536365,2.17075660652426,0.8838415815313431
p.val,,,,,,,,,,,0.0,,0.0,0.0,0.0,4.440892098500626E-16,1.9783276905549485E-7,0.22814233917087923,0.00835334326460746,0.0,0.0,0.0,6.018994636036723E-9,4.6607091519490496E-9,5.597258352343371E-4,0.0,9.200981310186762E-9,8.797283204131645E-7,2.930988785010413E-14,2.715247138240784E-9,0.1111473500443374,5.737190567645101E-5,0.06575871457681282,0.1718857621656047,0.021556470069509448,5.63547653918306E-4,0.007652419295738566,0.0,3.6415315207705135E-14,1.8342896090928207E-9,0.0042084961865966886,5.468430843702521E-7,0.0,0.0,1.2661571204675148E-4,0.004414941179402332,0.0,0.0,NaN,0.0,2.380739874840998E-5,0.8349402246276769,0.4209211331273941,0.0,NaN,0.4786445756063067,4.80437274164025E-6,5.900447941415976E-4,0.003425068055456837,3.5403350497231756E-5,0.029949575709500742,0.37678173629677403
