Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
54,15424.86491535878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4971378311592,0.0,-0.5341873543476812,-0.21998124669105795,1.0625670098996212,-0.36123833267623434,0.3335034934889706,0.08737632255761289,0.26746064332962977,-2.643578090221788,-2.004558702087506,-0.5709431702992379,-0.18972441620280553,0.4502988403518944,0.30594644485089434,1.205273465361104,-0.5516098950915216,-0.7255438213892407,-2.5330006400775766,-1.7141544130413573,-0.2313788714602812,-0.5899494889581764,-0.5884393399805318,-0.24267691572334155,0.4532080165830665,-0.7026404889291025,-0.9803612607025054,1.4494359502147274,-1.426520519803663,-0.19479715297331937,-0.19802388027639273,0.2686327888056536,-0.6172507932202854,0.6938630877580154,-0.23835033201290035,-0.2708274153691482,-0.0022480041509201614,-5.742273415969632E-4,-0.0707863416139485,-0.07937933733564564,14.061817462225212,0.38861784452773424,9.252087554693317,0.8829921468619187,-0.3290714170111125,0.3858610418452746
55,15424.719615906652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4958066871176574,0.0,-0.5341313959215932,-0.22165679821985806,1.0609352820021893,-0.3610450911013267,0.33362243729489094,0.08737399899610157,0.26745598392128517,-2.646888680046037,-2.006397568009161,-0.5746507959707015,-0.18767179689352598,0.44928321286863887,0.308538944062277,1.2063396220257134,-0.5582945920453306,-0.7247679878220068,-2.532721997581607,-1.7045696337222704,-0.23422959280418634,-0.5900033478674348,-0.5793252135562175,-0.23789763987565476,0.4517110174466199,-0.701453623558455,-0.9737653657373917,1.4498547796369403,-1.4298831722697927,-0.1944775638154074,-0.19768207241430302,0.26805976002099297,-0.6175636184842052,0.6945948743415402,-0.23749867610189376,-0.27057637260781,-0.0022421503023969153,-5.708081948546178E-4,-0.07053130013389652,-0.07924135169619347,14.338534163878792,0.3949801526350936,9.198225445058723,0.8872244678648487,-0.32866390890793357,0.37664201032516426
56,15424.6337636136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4963190441844525,0.0,-0.5340243037038286,-0.22050046540829069,1.0611772996211777,-0.36135609747826636,0.3342262067122239,0.08770870886098887,0.2678697821578974,-2.642900010363152,-2.005021949288332,-0.5716093792692364,-0.18970745706097744,0.45004812494193763,0.30700805129192527,1.205145321211781,-0.5529442324270022,-0.7207608423920303,-2.5281145268614944,-1.710772261716949,-0.23678272220035754,-0.5927152837500846,-0.5728206714604269,-0.2421186900509183,0.45173032303192856,-0.7008088350798587,-0.9733687080669703,1.4483619358826414,-1.4228663667565518,-0.1944149213272686,-0.19678831562739305,0.2677378425977744,-0.6173918612434267,0.6948649038799869,-0.23732029775854094,-0.26983037734148774,-0.002246248560076601,-5.736489211412132E-4,-0.0704519455609779,-0.07914905118775296,14.601952637935078,0.39793748941561746,9.215766113347337,0.8848673878551121,-0.3247151911988896,0.39018311537481554
57,15424.52984301819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4956696186716327,0.0,-0.5340232699171572,-0.22144008210784336,1.060475878220979,-0.36098411680975484,0.3339291282654509,0.08746967934345111,0.2676742514907733,-2.643665416690927,-2.0065740414019406,-0.5742192634718107,-0.18780875533809877,0.44875124487235224,0.3067220267194989,1.205798189852795,-0.5577912891886178,-0.7220340127215893,-2.528467391602269,-1.7060311801459926,-0.23724031787789113,-0.5917658259187222,-0.5699464336852493,-0.23921588315550066,0.45161951371486,-0.6984042234740587,-0.9689679572646936,1.448158254635778,-1.4222960263233067,-0.19397870784224283,-0.19674345547378727,0.2676630203107731,-0.617238447211643,0.6947810955226124,-0.23737980932186936,-0.27040770581836987,-0.002243188719979344,-5.714589208951143E-4,-0.07027182799521572,-0.07902904128338704,14.851403403713674,0.402314303711302,9.211680197400192,0.8866617091863263,-0.3234921237571978,0.38960236863482295
58,15424.454243174487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4956947801281435,0.0,-0.534078201658598,-0.22101199699880275,1.0605191987653317,-0.36130396474612836,0.3344385152100165,0.08760195940801509,0.2680190829437971,-2.64304735710359,-2.005364556835548,-0.5720092666712051,-0.18952055163407489,0.4498156014230481,0.30773778695836684,1.2051297713066271,-0.5538787383249619,-0.7194216574440433,-2.524071506911264,-1.7089731208880405,-0.23860627793428046,-0.5920218872882048,-0.5677151086676253,-0.2425587250830099,0.4511310675800949,-0.6967644100565121,-0.967731856250102,1.4475287472648155,-1.4202790839409491,-0.19418083237916262,-0.1963063916398349,0.26755101830577005,-0.6172603125395567,0.69534678195123,-0.2372627202753104,-0.2694686958089697,-0.002244873020508533,-5.730693883946905E-4,-0.07017945510962156,-0.07894216613388083,15.100836684690911,0.40521695639136485,9.230939595512945,0.8880603187067423,-0.32324334614559236,0.3943504892049195
59,15424.370500812305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953629436066194,0.0,-0.534107624637445,-0.22153297118581836,1.0602010738382706,-0.3609653918388584,0.334092588830673,0.08737779626320158,0.26782884132653517,-2.6421356162962417,-2.0066453691686847,-0.5739253010262679,-0.1881002586547278,0.4485143830784576,0.3060168890473411,1.205481877220817,-0.5574049875010708,-0.720523516943572,-2.5246478927437996,-1.7059706724086405,-0.2382082372444674,-0.5915077277972179,-0.5664748546084195,-0.2403224298228884,0.4513367017466043,-0.6952841112288958,-0.9655920288869273,1.4474689769567775,-1.420198225992996,-0.19381662164856656,-0.19633278852172337,0.2675788691218722,-0.6170990715372148,0.6950756183283678,-0.23746134821124562,-0.270143349176542,-0.0022432418489231666,-5.71662413973592E-4,-0.07002407580024156,-0.07884844188578245,15.33896386190352,0.40872910110772576,9.241399702898764,0.8904626166305697,-0.32336658235240817,0.39422806471612093
60,15424.288894462581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953829143962365,0.0,-0.534117905999038,-0.22125181022996337,1.060236409656716,-0.3612314183531774,0.3345331598404552,0.0875106587103005,0.26810649861312047,-2.6426874357676584,-2.005538641857172,-0.572227294451575,-0.18932431046449874,0.4495704862186684,0.3077695114412661,1.2050597153094074,-0.554375633400446,-0.7186963231391453,-2.5214399961791436,-1.7079855405611928,-0.23919438952697528,-0.5913026864514832,-0.5655409600619399,-0.24292820389542716,0.4512311931290564,-0.6938389756246451,-0.9650719414043876,1.4470724482431996,-1.4190299496140575,-0.194065277440999,-0.1961092398162783,0.26749044301824526,-0.6171356626846602,0.6955022905204462,-0.23734627728691077,-0.2693087703573628,-0.0022442774050142654,-5.728268623154654E-4,-0.06992060240868962,-0.0787670056753845,15.578753759306432,0.4112495578558082,9.264249488046072,0.8920588407463835,-0.32336906414380656,0.39717504602967574
61,15424.209612888752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495130594868973,0.0,-0.534158107677878,-0.2216447961364336,1.0600169122672176,-0.36095078019458304,0.3341922976002097,0.08730103668782652,0.26793780298294295,-2.6414243069976084,-2.006646560663377,-0.5737532976034299,-0.18827980978064096,0.4483912925890404,0.3058573166478679,1.205283506283505,-0.5572058914672935,-0.7195963027401403,-2.521856847118281,-1.7057769927018518,-0.23863771337350007,-0.5910516342940411,-0.5650580706990708,-0.24116680591547288,0.4513083449388634,-0.6930662895025959,-0.96361317647373,1.447167092254858,-1.4196449921641014,-0.1937680278954837,-0.19615226439644773,0.26755481825120775,-0.6170265813475253,0.6952749570953086,-0.23754595969187464,-0.26994242603754864,-0.00224310874495079,-5.717322352405238E-4,-0.06977822966857487,-0.0786871970090643,15.81102411374946,0.4142583038901007,9.277918120467007,0.8952769154842912,-0.32462369837729593,0.3962201807895526
62,15424.128095025335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495322821333476,0.0,-0.5341212684068686,-0.22129853744253247,1.060186231895009,-0.361170369294524,0.33453405678233933,0.08746512975765,0.2681202772469711,-2.642598546341139,-2.0057515732385394,-0.5723876391523448,-0.1892257345515308,0.44944680783201735,0.3077732568967165,1.2051696642918481,-0.5547153944547222,-0.7187314029199826,-2.5189353533301455,-1.707049952174812,-0.23919505372704447,-0.5905678608926885,-0.5641826719660001,-0.2434136957964095,0.4513706992594184,-0.691849377321076,-0.9632615344302562,1.446971513706306,-1.4184616755225266,-0.19400662867265095,-0.19608229836960203,0.2675061420548839,-0.6169976684849267,0.695471267220405,-0.2374403618695237,-0.26937432661104627,-0.0022449279275124703,-5.729479499846793E-4,-0.06969396942734761,-0.0786102714822108,16.04033128465047,0.41720212737452345,9.29795633162374,0.8962799151314728,-0.3237830000250875,0.39894463768436883
63,15424.052854329366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495068642433084,0.0,-0.5341999482289522,-0.22169454357016208,1.0599985297411985,-0.36096359670779776,0.3342457571585522,0.08727599541359533,0.2679919410508854,-2.6412031154034223,-2.006647355387947,-0.5736797036427551,-0.1884205040435486,0.4484092835200052,0.30589684287196367,1.2052355990502395,-0.5570454207145811,-0.7192817309761753,-2.519068311992833,-1.7053020621604853,-0.2386974283916369,-0.5905356746522878,-0.5639565696725374,-0.24202117237248136,0.4513403165673058,-0.6915128249494714,-0.9621021237600512,1.4471345749214557,-1.4193551762247292,-0.19377336848734894,-0.19611005170097037,0.26754608683656683,-0.616959153396153,0.6953756551930657,-0.23759277760649825,-0.26985432437994816,-0.002243456161236792,-5.719002655508905E-4,-0.06955014639278384,-0.0785314634214937,16.268040627257783,0.4201607075275106,9.312052704148227,0.8995987326983991,-0.3251816950635553,0.397610285857687
64,15423.96427306153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4952334728083634,0.0,-0.5341414203655496,-0.22137163831069867,1.060114226660201,-0.36113973606711075,0.33455656520234445,0.08742626559123502,0.26815419016219916,-2.6420740259623186,-2.0057638830076066,-0.5724542837482355,-0.1891568776125371,0.44927760423689017,0.3074855983942532,1.2050427191770194,-0.554849895281768,-0.7183995538359609,-2.5170353095075386,-1.7068058931344963,-0.23924788011467094,-0.5903050876376938,-0.5634554754473645,-0.24388814957565272,0.4515594856283474,-0.6907355877498661,-0.9624110248473825,1.4467955506893035,-1.417864766268279,-0.19397526759247108,-0.19602174081801502,0.2674841851905549,-0.6169272968904385,0.6955333081411648,-0.23749555947155676,-0.2693505298668791,-0.002244754563900802,-5.728944696470763E-4,-0.06944828190117043,-0.07845533324756523,16.497185559970294,0.42260651964033136,9.335547613153281,0.9003333243535702,-0.3242698240703562,0.40075019329177325
65,15423.867856112329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954037602384327,0.0,-0.5341826615300993,-0.22146837824464538,1.0603146892986879,-0.3609699254455798,0.3340611622825153,0.08728181215999119,0.2678262011694507,-2.6441040588862874,-2.0075077046393206,-0.5740744419162754,-0.18861768992503194,0.4489402501931647,0.30766040098805647,1.2065480477899662,-0.5576805829477125,-0.7219463316924882,-2.5126934404324968,-1.7009390623364964,-0.23747308341006512,-0.5878324777802021,-0.5611052534783859,-0.24306788440654972,0.4501840460947172,-0.689003476060044,-0.9558477700184175,1.4485243463042101,-1.4230957369662776,-0.1937964036219255,-0.19644155529085838,0.2677941011266402,-0.6168365265202602,0.6949657705545309,-0.23765677061714377,-0.27041381404076004,-0.0022488618239677603,-5.731190424892736E-4,-0.06945121008118015,-0.0783864485422331,16.68328014720959,0.4310273916693552,9.307983040847668,0.9051428781617753,-0.3249180207932266,0.3924387918268949
66,15423.778885105457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4956310495091143,0.0,-0.5343024968566554,-0.22122481648318354,1.060621403262085,-0.3613160362730904,0.3345333037785718,0.08752740424600325,0.26814306917193115,-2.642144492109807,-2.006284027254893,-0.5727023109130585,-0.18947141626714276,0.44961468745356614,0.3071928937668361,1.2055714626016618,-0.5546670933613929,-0.7192838050811979,-2.5100534834524604,-1.7043169711973025,-0.2383020203544815,-0.5891890546872316,-0.559638119682947,-0.2455668245225464,0.4511216921180664,-0.6889188705946193,-0.9588891067896055,1.4479765486713996,-1.419235849798877,-0.19408095728313654,-0.1962500799263514,0.2674921105908475,-0.6168906489783523,0.6955280002754235,-0.2374830991813831,-0.2694850770106686,-0.00224821445750713,-5.739454043956795E-4,-0.06931686200743996,-0.07828898371606227,16.879423247494067,0.4349829138355633,9.342328515714527,0.9047931355043624,-0.3230199979193697,0.399640328617548
67,15423.669120149554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4952261561073632,0.0,-0.5342750692652054,-0.22168905584463938,1.0601629900231615,-0.36103798185653374,0.33424628649338767,0.08728541788881478,0.2679932700911287,-2.6426473543108497,-2.007313032806184,-0.5741342219160988,-0.18855182187656816,0.4486864407640023,0.30695890866323566,1.2059605573050702,-0.5575331413679085,-0.7203985726879762,-2.5097129462592007,-1.701565640536953,-0.23794407323809225,-0.5881395882425321,-0.559323145846871,-0.24381973206574273,0.4506904804769359,-0.6878812246755689,-0.9554139653680119,1.4481896152358757,-1.4217999662925553,-0.19381067024128115,-0.1962426743734244,0.2675948281916085,-0.6169092693357362,0.6953602167565902,-0.23760236947543042,-0.2700294038707241,-0.002247621660921848,-5.729062932414628E-4,-0.0691703681095393,-0.07820260953991245,17.06550408403604,0.44054000524743614,9.348504936442387,0.9089244682770967,-0.3246680374108604,0.3954640129032343
68,15423.575778797927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495466829245447,0.0,-0.5342577102720037,-0.2212747891515695,1.0603832201323322,-0.3612572663901952,0.3345926367225056,0.08747561415751871,0.2681907648215843,-2.6419482316091254,-2.0063059473192117,-0.5726773092701538,-0.1894529945997569,0.44948090256274054,0.30731399580207086,1.2055414514876042,-0.554872174445984,-0.7188780693016076,-2.507610141133682,-1.704384749336454,-0.23853164016181164,-0.5887844163066597,-0.5586188525012061,-0.24599673883608836,0.4513321192852733,-0.6875908277788801,-0.9576366254612093,1.4476368300005986,-1.4186276500100727,-0.19398905950831918,-0.1961123680773324,0.26745433278392217,-0.6168369207680066,0.6955874156437141,-0.2375217676830675,-0.26946959297262774,-0.0022485863014648695,-5.740297868137577E-4,-0.0690499649476746,-0.078119861066097,17.257936922740235,0.4443549902770936,9.385217977069829,0.9090164360934654,-0.32334030042389106,0.4015473963813534
69,15423.489915321292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950641497175874,0.0,-0.5342719217802604,-0.22174825531962064,1.060011997489045,-0.36105655233425354,0.33429481543930306,0.08725799287473897,0.26806112629154877,-2.641924442434399,-2.0072450205691426,-0.5740362867766374,-0.1885461784799219,0.448581460445909,0.3066719463147432,1.2057628807169198,-0.5574500058180348,-0.7196728359766332,-2.5073229492790947,-1.701912421630333,-0.2380857540651339,-0.5882110717718116,-0.5588330579979065,-0.24447664910568964,0.4508311438026671,-0.6871652163507312,-0.9551382421854189,1.4480346056039957,-1.4208458799492703,-0.1937920602638589,-0.1961486315596353,0.2675295690078097,-0.6168695808029564,0.6954880322616788,-0.2376452601517804,-0.26988391625213876,-0.0022472616448858825,-5.728926137985483E-4,-0.06889670014775069,-0.07804214500253043,17.44695907750945,0.44921638552582266,9.392818889565755,0.9145301432074012,-0.326742519979614,0.39770484538239737
70,15423.394337505635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954047234485297,0.0,-0.5342456620901248,-0.2213283596277697,1.0603214760546218,-0.3611963578015024,0.3345979545444245,0.0874401325057634,0.2681884493187163,-2.641752056234783,-2.006409304581461,-0.5727204285815,-0.18944271898636567,0.44937782187154857,0.3073585720975083,1.2055197208485362,-0.5550055650267598,-0.7187439654873479,-2.5056301543346,-1.704287626662448,-0.238569363533579,-0.5883370477482348,-0.5584008606442836,-0.24639946743819638,0.4515987843876211,-0.6866674386107573,-0.9569225200001593,1.4474478447925867,-1.4180619951035944,-0.19396394670942893,-0.19607669626238936,0.2674394540318219,-0.6167159698541084,0.6955462419503364,-0.2375899526762666,-0.2694991791057925,-0.0022492164098473987,-5.741989931362831E-4,-0.068788277916196,-0.07796164460442506,17.63220570536609,0.45307092809918204,9.426688103525784,0.9137166815937054,-0.32431246318523305,0.40326652700889964
71,15423.311250859653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950141239433292,0.0,-0.5342898664571378,-0.2218173023830563,1.0599853606792577,-0.36103700857284593,0.3343235572342294,0.08723400052075478,0.26807655962336574,-2.641552024678193,-2.0073028805250765,-0.5740115679164187,-0.18861473455592256,0.4485612335527896,0.3065832993722079,1.2057306565538606,-0.5574307332571605,-0.719371717727844,-2.5053016775272132,-1.7021422219332152,-0.23811846191486616,-0.5879479318974468,-0.5588330660698223,-0.24508332450164869,0.4512123747561744,-0.6864405689887852,-0.9550528554637191,1.4478445974562617,-1.4202089625169998,-0.19377424707354982,-0.19612625683457363,0.26749881478540816,-0.6167722583217966,0.6955418697116851,-0.23769280191136183,-0.2698066071641205,-0.00224769097154511,-5.730789123772649E-4,-0.06863815562726949,-0.07788465012124873,17.81452147207636,0.4577097118335988,9.439458045638686,0.9184370367377216,-0.3269970491824085,0.39965336402012314
72,15423.22536743492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953320000439774,0.0,-0.5342459281712713,-0.22136924633129423,1.0602566299139813,-0.3611873980928845,0.3345836757718825,0.08740484788485076,0.26819548162716256,-2.6415980894239692,-2.006372823064697,-0.5727470337707785,-0.18940749555741265,0.4492985126336772,0.3073474901390101,1.2054607752894335,-0.5550867401287236,-0.718667972881884,-2.5035248149338534,-1.7041331923644358,-0.23847374862648352,-0.5881482996023107,-0.558379523789287,-0.2469140561929225,0.45166289309555185,-0.6862466304805036,-0.9564917144671452,1.4474368379222238,-1.4179357036067595,-0.1939557280112634,-0.1960570513174622,0.2674315214647929,-0.6166716867225105,0.695564375221666,-0.23764569841063996,-0.26944095072382357,-0.002249283068519561,-5.742025251936914E-4,-0.06852654823718583,-0.07780858878118796,18.004784575826687,0.46151149437703276,9.468759631311483,0.9183915592317767,-0.3253124465006982,0.40420672173590066
73,15423.144271253916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950141899525382,0.0,-0.5342918854434279,-0.22179862243171558,1.0599877665797632,-0.3610291209627028,0.33433662105087475,0.0872273700246921,0.26808049304222825,-2.6413212720755483,-2.0071672008471477,-0.5739250047271393,-0.18866050602658496,0.448554413314084,0.306524702821232,1.2056616718297717,-0.5572867606777002,-0.7193159325566174,-2.5033217788109505,-1.7021228105795765,-0.23804127404282885,-0.5878203771395274,-0.5587227250987133,-0.24567805042528956,0.45136365790719357,-0.6861183894463198,-0.9548347592156969,1.4477897699558575,-1.4199148400535209,-0.19378819419979162,-0.19613546868909817,0.2674933405755245,-0.6167179009444761,0.6955477863466021,-0.2377405293090968,-0.2697869765503323,-0.0022479671904990528,-5.732061314466417E-4,-0.0683767716800527,-0.07773216413589946,18.192342306417984,0.4659701948942273,9.481244989884614,0.9224748112039493,-0.3273291190666117,0.40099355773292217
74,15423.064860754248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4952354193937445,0.0,-0.5342507281024607,-0.22145082214211548,1.0601736781429665,-0.36117564777931466,0.3345852663334364,0.08737058237966977,0.2682079581803081,-2.641357528492522,-2.00643255651577,-0.5727936597551733,-0.18936479477939056,0.44921302535373414,0.3072966031824234,1.2054146150564364,-0.5552241924434738,-0.7184193212931662,-2.501669544467812,-1.7040098992542125,-0.23844536385262996,-0.5879609432112817,-0.5585730238512119,-0.2473731121122074,0.4517401031295714,-0.6859435055880644,-0.9560838380429558,1.4474337119772973,-1.4181344143064298,-0.1939495924244377,-0.1960535679954628,0.2674269148545868,-0.6166572859433812,0.6956314597228891,-0.23767043315175343,-0.26937432884613405,-0.002249372214094287,-5.74223773046064E-4,-0.06826660969043555,-0.07765937996968858,18.379516016570154,0.4695691036161984,9.509335690107374,0.9230666628997872,-0.3263694800580422,0.40465100345679483
75,15422.986912428054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950058760475369,0.0,-0.534282942256597,-0.22179796846661284,1.0599820397296482,-0.361014023995771,0.3343462795509214,0.08721971319090834,0.2680847123801123,-2.6410412467450772,-2.007151941742228,-0.5738508574690129,-0.1886955034598316,0.4485296862349664,0.3064651959844704,1.2056128153907064,-0.5571837463789959,-0.7191330815357727,-2.5015808966577575,-1.702266163966653,-0.23799334336196853,-0.5876563940344479,-0.558895860279434,-0.2462453368660547,0.4515646967718458,-0.6858626734190014,-0.9548159920736533,1.447710185346591,-1.4197015567957452,-0.19379111510332447,-0.19613384861920907,0.26748095753359474,-0.6166533672228571,0.6955434891175627,-0.23776185395554877,-0.2697519820214249,-0.00224842350243068,-5.733968174120147E-4,-0.06812417635707026,-0.07758451032098426,18.565000262815524,0.47383626999413814,9.521357557208656,0.926508983477765,-0.3277546506236548,0.40217280924650434
76,15422.90909187815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4951809469525732,0.0,-0.5342498414920377,-0.22151355437814385,1.06013083248025,-0.3611551208298124,0.33457352086088143,0.08734487966713309,0.2682038646647733,-2.6411800433904316,-2.0064917863578913,-0.5728461562881259,-0.1893279552913988,0.4491467984569351,0.3072600719993861,1.2053968601209033,-0.5553518678187477,-0.7183049200343827,-2.4999930109669433,-1.7039180645041871,-0.23836427670502433,-0.5877539378200403,-0.5588550491702999,-0.24780404029217737,0.45187225746328347,-0.6857163885926206,-0.955867658381958,1.4474209266277465,-1.4182949444065518,-0.1939455948765325,-0.19606325510650727,0.26742072362155567,-0.616615000751902,0.6956492368920331,-0.2376908787435752,-0.26935667710766065,-0.002249583550558148,-5.742760746658189E-4,-0.06801505636424152,-0.07751274144776249,18.750175867147064,0.47735552552990584,9.546669484476201,0.9272794548645297,-0.3269361172206198,0.40515482759290766
77,15422.828656243511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4949827474435788,0.0,-0.5342745429081187,-0.22181162230205553,1.0599618766909638,-0.3610079769658908,0.33435778081759154,0.0872112116000727,0.2680955472131329,-2.640740441350072,-2.0071407373741166,-0.5737803865252761,-0.18872561912247424,0.4485049308972744,0.3063961051841337,1.2055432518528904,-0.5570889721026683,-0.7188794259011655,-2.4999994057587855,-1.7025338314589191,-0.23795859607787836,-0.5875720889499492,-0.5592237668427401,-0.24680461841888385,0.451773949336602,-0.6857367822917508,-0.9549792224006183,1.4476176215037746,-1.4194779390411674,-0.19379492499446496,-0.1961250039368282,0.26746388272755456,-0.6166090825619862,0.6955619833166836,-0.237775567862377,-0.26969934061425044,-0.002248738468867633,-5.735505301146397E-4,-0.06787652928283004,-0.07744010459284069,18.933560197130713,0.48132623506652766,9.55955929113232,0.9304274610096273,-0.32814666809399295,0.4033307187187482
78,15422.748085503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4952350756519006,0.0,-0.5342386790461257,-0.2214727072302627,1.0601778016224077,-0.36114617449100334,0.3345137864269298,0.08733751148307292,0.268156765459946,-2.64160335020392,-2.00657871553958,-0.5729509595408647,-0.18931393879851677,0.4491929407895441,0.3075112895777842,1.2056096777525924,-0.5555391833465771,-0.7188964063037656,-2.497636894257207,-1.7030833264601755,-0.2380025704854191,-0.5872913111629815,-0.5586201947973012,-0.24829347628088058,0.45173461292165634,-0.6854366108234272,-0.9548679861466624,1.4477044176706166,-1.4190063185039217,-0.19395309405367522,-0.19615711799968547,0.2674680413238305,-0.6165703550073792,0.69555596811233,-0.23772082822805224,-0.2695209794342029,-0.0022505953673909573,-5.74484576804391E-4,-0.06779128781091402,-0.0773704301807281,19.11876620941745,0.48579681473225506,9.574719893485865,0.9316073062043074,-0.32726109525909836,0.4047407598205014
79,15422.70465189535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950581153430216,0.0,-0.5343022359407843,-0.22175901657675368,1.0600531831889382,-0.36104969922400904,0.3343556596064035,0.08723099562248747,0.2680906279632052,-2.640703996544692,-2.007082727356469,-0.5737373115574402,-0.18882688116154714,0.4485928647638757,0.30639229823598113,1.205588307160369,-0.5569038692864866,-0.7190603905883891,-2.4973208011434584,-1.702106984191994,-0.23771679681443508,-0.5873791309655022,-0.5587112712519198,-0.24757337313278985,0.4517149987530692,-0.6855550920887433,-0.9543248870138208,1.4478724330296928,-1.4198682277675267,-0.19383987413859086,-0.19617875587943223,0.2674656358670412,-0.6165832997252545,0.6955689941420082,-0.23778131481655082,-0.26973625451009875,-0.002249540721058074,-5.738280134780828E-4,-0.06765182513864522,-0.07729526890355422,19.303009605981718,0.4899596822069866,9.588736518554054,0.9345411502025541,-0.32826231342730067,0.40353477650016273
80,15422.620890108368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495299470780899,0.0,-0.5342757306540485,-0.22148368640879526,1.0602613193985022,-0.36111201557529465,0.334506948900984,0.08733538406409325,0.2681156459635356,-2.641583015127616,-2.006497777143419,-0.5730218760445929,-0.18931658321589456,0.4491720404072199,0.3074838407715017,1.2056186256432588,-0.5555618350912319,-0.7192308974950403,-2.4955434964180085,-1.70249914388721,-0.2378405778262076,-0.5868917669356889,-0.5581058042120501,-0.24870225044520108,0.4518835207818457,-0.6849883563526437,-0.9540134578053677,1.447820954986783,-1.4197527902989415,-0.1939934842399771,-0.19620468749993408,0.2674446458836944,-0.6165355299652582,0.6954915657833319,-0.23777302063831882,-0.26962546211119276,-0.0022510369700194494,-5.745802872066651E-4,-0.06754669005860366,-0.07721244020550767,19.49274930872141,0.4945225937481892,9.60311669491213,0.9338823163949075,-0.32517621879589687,0.40466251212970056
