Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_speed
421,15414.933267177797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948221068913,0.0,-0.5340535299290836,-0.22325754233657197,1.0579600344910038,-0.3580744189312057,0.33445584154485153,0.0862519481563114,0.2677813453725529,-2.660568539169697,-2.0094813398821656,-0.5734446632682028,-0.18796657525548907,0.4480903425968652,0.3076486611874827,1.2028807286040875,-0.5587588460641935,-0.711599467472664,-2.2467967325093783,-1.7037807450801914,-0.1980176263194829,-0.5133886111938558,-0.5643336991632181,-0.25111453419257596,0.44982343922885815,-0.6569654986825295,-0.9293270593993511,1.4587467303901747,-1.7117832464713796,-0.1863029349001066,-0.18287421525510586,0.2682636855994282,-0.6436935353055147,0.6958656064136729,-0.2318921765344707,-0.25393744686526765,-0.0021481122838287767,-5.424579765528784E-4,-0.012442255423452378,-0.11270777498160028,532.95565021368,13.865767294110531,5.141684551408036,0.0
422,15414.90364419627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948217148082406,0.0,-0.5340507456576897,-0.22326993073458457,1.057952261368005,-0.35805719880184134,0.33446937646754665,0.08624654564365382,0.2677769212167779,-2.6605622110083194,-2.009484470377274,-0.5734821301030008,-0.18801689748013287,0.44807940502892,0.307642674972972,1.202846776294229,-0.5587494041829,-0.7115062341073676,-2.2454054723403702,-1.7037990862367451,-0.19802948001818135,-0.5133275965849531,-0.5641291597964853,-0.25113405768025726,0.4497693270867783,-0.6568603881948001,-0.9296388320046773,1.458673760803425,-1.7117388005022403,-0.18629034755442261,-0.18285430230349484,0.26826626006285326,-0.6436639405876586,0.6958847387519173,-0.2318927242303845,-0.2539292255158714,-0.0021478090361341704,-5.423651300512122E-4,-0.012525751765798773,-0.11270819812829565,524.4567414549037,13.85700646432214,5.139306047545944,0.0
423,15414.872720538116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948245140090606,0.0,-0.5340540390944792,-0.22326850908377538,1.0579700410228299,-0.3580651606936652,0.33444165986024754,0.08624621897832768,0.2677707541463916,-2.6603607898324912,-2.0095544850813374,-0.5734833318414094,-0.18802890885916276,0.44805267419439,0.3075893638873196,1.2028450344658415,-0.558866899159166,-0.7115603479451849,-2.2432150603018424,-1.7040928355171872,-0.19823657567036831,-0.5135598554097687,-0.5643789917932397,-0.25129466205238427,0.44966646374234037,-0.657095934258261,-0.9301187120999619,1.4587886723581331,-1.7118111060512455,-0.18631167185529565,-0.1828806172873578,0.26824991803879533,-0.6436890846950057,0.695877877004663,-0.23190466810569868,-0.25393693633626907,-0.002148425358275649,-5.42558763106514E-4,-0.012634002291413919,-0.11271417401566984,516.3934973046836,13.829977264275755,5.139199367011965,0.0
424,15414.837303731843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948304116798279,0.0,-0.5340528518328457,-0.22327367424443634,1.0579765670964911,-0.3580595382886758,0.33444518895250824,0.08624382495160574,0.2677636139128081,-2.6602613633278596,-2.0095880162714037,-0.5734920270368854,-0.18806593660001542,0.448026813986589,0.3075581410536899,1.2028036497601724,-0.5589301281188302,-0.7115277709349997,-2.241326674338131,-1.704257965332533,-0.19833262731745716,-0.5136338535743017,-0.5644196144725442,-0.25137323784590104,0.4495941634424562,-0.6571778120244323,-0.9306484567990222,1.4587890678207236,-1.711805038442999,-0.18630658718338292,-0.1828747882154983,0.2682475156030357,-0.6436850779861907,0.6958893879811113,-0.23191333882707596,-0.2539376798360267,-0.002148467729204186,-5.425720347111392E-4,-0.012735821396335414,-0.11271745126657515,507.2594160415361,13.814623004210103,5.137228331109906,0.0
425,15414.804382422455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948310934491962,0.0,-0.5340569938147369,-0.22327311345542172,1.0579771384960925,-0.35806756352622254,0.33442682527080275,0.08624339408061991,0.26776386845931843,-2.6603121627938005,-2.009589542982845,-0.5735146365138291,-0.18803185789837717,0.4480735414334656,0.30757928135049195,1.2028955367023149,-0.5588668496517678,-0.7115529304070931,-2.2386528795287615,-1.7045160332225053,-0.19853644425000574,-0.5138611866570277,-0.5647300850658259,-0.25157157000712893,0.4494970004603717,-0.6574828906294664,-0.9312266527290074,1.458889362695615,-1.7118042646549858,-0.18630976648951691,-0.18288590399334523,0.2682332059738763,-0.6437150688616609,0.6958807643225449,-0.23193138247473624,-0.2539602230628311,-0.002148765491865281,-5.426711578786666E-4,-0.01284528624305526,-0.11272021110300695,498.7819089532044,13.807290532538826,5.137973840352511,0.0
426,15414.776365027099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948351501145212,0.0,-0.5340643808711264,-0.22327933735263072,1.0579940337593758,-0.3580719006488353,0.3344229347920426,0.08624390693419004,0.26775578239107384,-2.6601335334270573,-2.0096552818547915,-0.5735414686410202,-0.18809283995732684,0.4480273891925124,0.30755686006315036,1.202878755628648,-0.558890250235282,-0.7116099475323227,-2.2364803347257496,-1.704675292137748,-0.19864781362372408,-0.5140461644016746,-0.5649594952992619,-0.2517861064495068,0.4494609733025317,-0.6577254709699215,-0.9317251759519598,1.4589630416625707,-1.7118296315513053,-0.18632386076353746,-0.18290451109950867,0.2682218096348859,-0.6437319820120063,0.6958788595501653,-0.23193752497695444,-0.25396217477902844,-0.002149393720282544,-5.428611906593068E-4,-0.012962124064054439,-0.11272661496266703,490.6710288685118,13.762604827931877,5.136722193451536,0.0
427,15414.747441918882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49484119842262,0.0,-0.5340596520959003,-0.22327062700902675,1.0579916169214565,-0.35807401924576904,0.3344220573280992,0.08624438670002399,0.26776161117263825,-2.660121051334943,-2.009626715611147,-0.5735216254996639,-0.1880478659028256,0.4480363251675328,0.3075768049041889,1.2028896854496611,-0.5589219445278247,-0.711611518514527,-2.234510860300327,-1.704663082625376,-0.19872715258253837,-0.5141269781044618,-0.565010819183999,-0.25202278169553066,0.4494752885380036,-0.6578183447789959,-0.9319548858081563,1.4589965793938433,-1.7118153272770875,-0.18631137728633262,-0.18289558890774382,0.2682154947723838,-0.6437426685566668,0.6958801746541623,-0.2319408139976842,-0.25395507041198806,-0.0021495700556804693,-5.429197529413492E-4,-0.013076202394060418,-0.11272272526380865,482.3186609805672,13.724030199287599,5.142728698547431,0.0
428,15414.71584356514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948391659776297,0.0,-0.5340625711629112,-0.22327849561621707,1.0579958803667633,-0.358075274194087,0.3344164618009355,0.08624215484870763,0.26775476002014736,-2.660028713326205,-2.009651699325015,-0.5735334610187776,-0.18807619763989,0.44805064577824477,0.3075415498625311,1.202913410076065,-0.5588984988993745,-0.7115890277948052,-2.232106291184781,-1.7049159744915883,-0.19885795647547835,-0.5143005386020685,-0.5652432035817537,-0.25218116278509684,0.44940020539885395,-0.6580400808170848,-0.9327175919913977,1.4590510731299766,-1.7118039028420189,-0.18631447828682685,-0.18290556437381894,0.2682066880016881,-0.6437545078896527,0.6958865017477889,-0.23196380067202105,-0.25399230651614285,-0.0021499054750257034,-5.430283993640662E-4,-0.013189565820152993,-0.11273240022883643,474.0996037049137,13.699983132222505,5.136344596079767,0.0
429,15414.678916918818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948413045105748,0.0,-0.5340534620573855,-0.22326048617535318,1.0579709900034957,-0.3580830820166825,0.3344169597925473,0.08624222162855553,0.26777219219704884,-2.660379377741857,-2.0095105408985257,-0.5734810890091115,-0.18791582141964702,0.44817052133123236,0.30763181056722066,1.2030272301973037,-0.5587810656834572,-0.7115498705198638,-2.2289463096665223,-1.7049253839065428,-0.198933891729306,-0.5143006806996234,-0.5652942160255626,-0.2523756584759746,0.44938708036946334,-0.6581468571456337,-0.9331561663725968,1.459109313970525,-1.711726234985778,-0.18628181921726666,-0.18288590321561682,0.26819981474855153,-0.6437758878264896,0.6958869719218277,-0.23198243090721907,-0.254026531196687,-0.002149345873351092,-5.428668178296355E-4,-0.01327243253124155,-0.11272670276747049,466.08556714300937,13.762770846578544,5.140743857247534,0.0
430,15414.64976079632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948430461045166,0.0,-0.5340642371233169,-0.2232741981948346,1.057998922052166,-0.35808613239541115,0.33440398682309325,0.08624053431089564,0.2677555757634757,-2.6601307377385477,-2.0096325095721306,-0.5735104858742959,-0.18803326343538074,0.44808619466842925,0.3075581834844329,1.2029572724965374,-0.5588719800669544,-0.7116078867448972,-2.2259016255149873,-1.705161569416377,-0.19902890275031532,-0.5144270606492349,-0.5655480587677242,-0.25246896640233385,0.4492853963434872,-0.658387818859699,-0.9339248796178147,1.4592017350194038,-1.71178325773292,-0.1863087901496754,-0.18291698853437455,0.2681862440082612,-0.6437827640481315,0.6958858808444118,-0.23199043627280863,-0.25403321543934076,-0.002149805734059108,-5.429997344124575E-4,-0.013370874994299214,-0.11273887328220819,458.5362485618472,13.787397312805991,5.134024163158088,0.0
431,15414.626905045372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948424111149903,0.0,-0.5340655501244904,-0.22326401771481438,1.0579802411350026,-0.3580920702798242,0.33440453861048575,0.08624181147583167,0.2677724498683644,-2.660430446161978,-2.0095344857366406,-0.5735377429639186,-0.18793350596817338,0.44815607301549065,0.30769670787344494,1.2030819973260127,-0.5586758547574652,-0.7116561614412761,-2.2233097806530635,-1.7049228528330664,-0.19909688723171032,-0.5144670258830022,-0.5655476138995289,-0.252752729772188,0.4493230337781146,-0.6584712456373575,-0.9337479092362619,1.4592659774320338,-1.7117368476347692,-0.1862960411857961,-0.18290811948960836,0.2681733465551565,-0.6438056141209774,0.69586834096864,-0.23198039860864722,-0.2540069031291044,-0.0021497369923070397,-5.429809938914333E-4,-0.013469388947775914,-0.11272413164965987,451.7548894332219,13.789161700058312,5.149119845770008,0.0
432,15414.609946803657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948321649586729,0.0,-0.5340725779507466,-0.2232800443816565,1.057994006670281,-0.3580950189825236,0.33440441159723505,0.08623872684477242,0.26775550799113335,-2.6601635124428133,-2.0096017503518864,-0.5735507464423816,-0.18803459946314854,0.44812731462907385,0.3076091792739915,1.2030547466889976,-0.5586595754675746,-0.7116494065086005,-2.220832172341993,-1.7052050419833866,-0.19917316470639437,-0.514631402419899,-0.5658011004704357,-0.25287974045201445,0.44925866726544517,-0.658681804615907,-0.9346080808183713,1.459346871567914,-1.711747673540992,-0.18631693961391196,-0.18294052422610452,0.26816140882173545,-0.6438174655448535,0.6958773873334813,-0.23200880226924692,-0.2540718078226135,-0.00215039250456082,-5.431843310342245E-4,-0.013569281075333227,-0.11274399389385806,445.79283489644604,13.763243190700848,5.134735997507164,0.0
433,15414.595855072375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494833349952455,0.0,-0.5340688402775254,-0.22326306961103623,1.0579790830498939,-0.3580994222003713,0.3344111716240445,0.08624237812487309,0.26777635056554483,-2.660268643810983,-2.009511195849621,-0.5735409310665093,-0.1879481467914458,0.44813759525167307,0.30772033383940234,1.2030998722794117,-0.5586007389618242,-0.7117225053601545,-2.2193638186666678,-1.7047866470400046,-0.19914865102276866,-0.5146208222973121,-0.5655511835786972,-0.25322194846710777,0.44941508664293667,-0.6585830570209715,-0.934101101154817,1.459393732616617,-1.7117377180738078,-0.18631289565183723,-0.18294018886713556,0.26814798996814376,-0.6438301486851408,0.6958708460997349,-0.23198762791419195,-0.2540358480175673,-0.0021506400476003287,-5.432604277062514E-4,-0.013672468445548907,-0.11273176758035203,440.25164632270935,13.705103081429517,5.148788169317023,0.0
434,15414.5833466768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948192591528888,0.0,-0.5340735258335916,-0.22328085252062302,1.057983735519876,-0.35809715181710877,0.33441881488339975,0.08623851180035723,0.26776172271900844,-2.6599845406624616,-2.0095491634525984,-0.5735615798463035,-0.1880444550812648,0.4481232264352999,0.3076386568789124,1.2030855747006088,-0.558543993655331,-0.7116821088185293,-2.217822556482281,-1.7049645221801408,-0.19921420082022473,-0.5147822613961568,-0.5656522634134148,-0.2534032897220333,0.4493942804385183,-0.6586732175254952,-0.9346850137184868,1.4594367003850417,-1.7117342922903225,-0.1863317870511576,-0.18296816265445404,0.26813794128239066,-0.6438332238912889,0.6958865654137358,-0.23201346372525472,-0.2540998878326704,-0.002151410264002588,-5.435030989306292E-4,-0.01377750462205013,-0.11275142414050705,435.1694678827277,13.628337301053737,5.134006313063812,0.0
435,15414.571503434747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948231195131898,0.0,-0.5340627890056424,-0.2232565772299459,1.0579667042494127,-0.35810075032515737,0.3344281806276382,0.08624270308191131,0.26778518226414766,-2.660032406148913,-2.0094358324518398,-0.5735078738528426,-0.18792781604926354,0.44813553791896776,0.3077246595533081,1.2031024479090309,-0.5585599449322344,-0.7117256119773738,-2.216905856953811,-1.7045276381111814,-0.19918797734161958,-0.5147558616747097,-0.5653011376579228,-0.25376974134843333,0.44957276461155493,-0.6584827104623857,-0.9340643966184717,1.4594649802497315,-1.711728565523056,-0.18632036820497913,-0.18296123494052607,0.2681275911486865,-0.6438420786265519,0.6958888437520268,-0.23199534166155178,-0.2540681802036101,-0.0021516459359846724,-5.435793845751844E-4,-0.013878678271580505,-0.11273945163562615,430.11241224283873,13.553399229457538,5.147603770752828,0.0
436,15414.560602967456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948085782492277,0.0,-0.5340693072795016,-0.22327830364370763,1.057970113499878,-0.3580958000218236,0.33443536560737475,0.08623850934735246,0.26776942308697865,-2.6597538174708477,-2.0094785066163934,-0.5735464704042073,-0.1880359509545265,0.4481250897683009,0.30764478845129667,1.2031004154218987,-0.5584766125146479,-0.7116768712837888,-2.2156721137960607,-1.7047154302724865,-0.19928444466515033,-0.5149535984222596,-0.5653882021170388,-0.25395687550708124,0.4495302147638032,-0.6585673884898272,-0.9345885002464253,1.4594918520439693,-1.711721725966711,-0.18634008216819328,-0.18298734006621686,0.2681181937942984,-0.6438408943228141,0.6959055696428187,-0.23201967050111075,-0.25412619615924265,-0.0021524347793919914,-5.438283803140205E-4,-0.013983015399944307,-0.11275889158835646,425.3905907827714,13.46758773335253,5.132679047604233,0.0
437,15414.550910475815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948114736247395,0.0,-0.5340602287368474,-0.223253541200812,1.0579511376175892,-0.35810209486258654,0.33444272802018077,0.08624348552924493,0.2677938886079751,-2.6598309116694017,-2.0093544671381016,-0.5734989007540807,-0.1879053041878455,0.44815653563063784,0.3077432336270901,1.2031508629329484,-0.5584467403665351,-0.711730721959707,-2.214905361772143,-1.7043005568611118,-0.19929490937538802,-0.5149910900005096,-0.5650978485857473,-0.25436180465543395,0.44970032427980383,-0.6584273403953,-0.9339269368774092,1.45953299922429,-1.7117111732095691,-0.18632913668122625,-0.1829824580939049,0.26810665852168103,-0.6438565130531588,0.6959044026492893,-0.2320035508210369,-0.25410049720079725,-0.0021527720284174995,-5.439379682946077E-4,-0.014083172110559667,-0.11274711137980008,421.0786058049425,13.382907441714215,5.146521498164637,0.0
438,15414.542114613929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947979943792222,0.0,-0.5340656303963457,-0.22327342042605275,1.057953420263449,-0.35809770933302837,0.3344532670240601,0.08623994317492813,0.26777911992857883,-2.659556882447184,-2.009386597462378,-0.573529434603581,-0.18800511556238259,0.44814966388650535,0.30766721750430437,1.2031486811392098,-0.5583583259314039,-0.7116788615443278,-2.213844326460988,-1.7044686542037428,-0.1993781607987291,-0.5151871665433229,-0.565179446818784,-0.25456806756845113,0.44967057851546816,-0.658506909473281,-0.9344160769213767,1.4595534808799813,-1.7116953566163617,-0.18634456348596448,-0.18300524873904453,0.26809891561247773,-0.6438551002471768,0.6959228705854038,-0.2320281652594752,-0.2541618625713487,-0.0021535683637348983,-5.441896430645941E-4,-0.014179507642664447,-0.11276668922730718,417.0963800798143,13.297671507945225,5.131404485197646,0.0
439,15414.53421958833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4948005089717826,0.0,-0.5340589779178975,-0.22325050988052808,1.0579367540359317,-0.3581040482800773,0.3344601604154707,0.08624563471784737,0.26780318010288034,-2.659596411141203,-2.0092756549062196,-0.5734949339646314,-0.18789191693956847,0.44816661443220557,0.30776827919846245,1.203197810655123,-0.5583212041552732,-0.7117533363286607,-2.213422364542566,-1.704008662642203,-0.1993816658889364,-0.5152481654490122,-0.5648871866787459,-0.2550069315608913,0.449856048064418,-0.6583687465368826,-0.9336283009397374,1.459593925548458,-1.711693512484238,-0.18633868489004846,-0.18300400578123496,0.26808653029690876,-0.6438701219366026,0.6959192838685117,-0.23200651706556177,-0.2541264653364846,-0.0021540761782588755,-5.443501617424133E-4,-0.014277085702328348,-0.1127545808278147,413.6926638013683,13.195524674294424,5.146245555988334,0.0
440,15414.52052492149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494804514675406,0.0,-0.5340401867778009,-0.22325344030751107,1.0579478421149593,-0.3580885056439771,0.33447665924258063,0.08623970149991139,0.26778663640766576,-2.65914674790916,-2.009317432564347,-0.5733887056722035,-0.18796121818992545,0.4480956586437967,0.30756802531105104,1.2029829655342965,-0.5586485060259858,-0.7115733813438708,-2.2126112767694015,-1.704230045684133,-0.19936466343753986,-0.5151800030918825,-0.5646678157068022,-0.25497094019789757,0.4498129447295053,-0.6581570607732292,-0.9343952390331102,1.459511286658126,-1.7116956365629583,-0.18632161982495377,-0.18298874609876178,0.268097755496962,-0.6438291239778666,0.6959691654008272,-0.23203586302964124,-0.25418012624079694,-0.0021540113224656193,-5.443366359165813E-4,-0.01435042866678042,-0.11277332908753399,407.7927549528067,13.180945538305647,5.12829772572176,0.0
441,15414.508988836875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947924409699385,0.0,-0.5340507627732194,-0.22325024676289468,1.0579054513136956,-0.35809461933070175,0.3344627048622593,0.08624126611055855,0.2678132006400083,-2.659763155375067,-2.009152157034611,-0.5734761950320959,-0.18780752433847486,0.44827025220423017,0.3077942994383207,1.2032850156076618,-0.558192643545818,-0.7116290310999429,-2.210842057223327,-1.7039897170240446,-0.19956746147895238,-0.5153786809791824,-0.5646625298086663,-0.2552647606845424,0.4497891179626853,-0.6582811325619522,-0.9339565127414401,1.4595804782241215,-1.711620395884746,-0.18631696022615252,-0.18298615580861965,0.26807879597876866,-0.643857671468259,0.6959394889799158,-0.23202480956786167,-0.2541594347528297,-0.0021537420307712247,-5.442635185673743E-4,-0.014434605350053996,-0.11275560638079105,403.6472762538661,13.171526936424097,5.143772790186956,0.0
442,15414.499552196916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947979735933692,0.0,-0.5340499151996055,-0.22325769646601495,1.0579461720984704,-0.3580970913290949,0.3344615781426557,0.08623942532060941,0.2677848350660244,-2.6591993233896902,-2.0093001093695517,-0.5734219000947854,-0.18794453979682754,0.4481389204855209,0.30759710988206795,1.2030804269687778,-0.5584944437959146,-0.7116253998190545,-2.20904502128119,-1.704347545833464,-0.19964948359469223,-0.5155134656210906,-0.5648815101674479,-0.255292760750703,0.4496881821949539,-0.6584153323378188,-0.9348261172978191,1.4596428091545108,-1.7116985360156114,-0.18633727041384068,-0.1830146355545309,0.2680758270532219,-0.6438568345125801,0.6959582888323322,-0.23204872774388569,-0.25420580531999554,-0.0021544113498698785,-5.444644523652629E-4,-0.01450690035005653,-0.11277853844986224,399.1983761446797,13.166450259499683,5.127700664939105,0.0
443,15414.492942265326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947877833040486,0.0,-0.534058259161032,-0.2232543868730501,1.0579054031988782,-0.35810049870903266,0.3344630094610089,0.08624190042801154,0.26781144888067493,-2.659729192168396,-2.0091447090951173,-0.573517273606454,-0.18782271311993837,0.44827964643931967,0.30783241270877254,1.2033449543402595,-0.5580536821813739,-0.7116834898215065,-2.2077047805513734,-1.7039538911623378,-0.19973050400415465,-0.5156344051249206,-0.5648150617178973,-0.2556199801230361,0.44972896342535057,-0.6584870112262259,-0.9342678508084226,1.459683190232024,-1.7116048096273095,-0.18632725625951052,-0.18300757375472798,0.26806083940781417,-0.6438787700894862,0.6959343660563382,-0.23203203271954453,-0.25418536712901507,-0.002154363418053038,-5.444566249280294E-4,-0.014586359071439388,-0.11276233860166117,396.14931044584824,13.125984525060113,5.142409222083213,0.0
444,15414.487218004017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947922725481766,0.0,-0.5340533015539674,-0.2232565488616187,1.057945157963547,-0.3581030267899261,0.33446781687218297,0.08624143357040064,0.26778892248892405,-2.6590602907386502,-2.009277907154015,-0.5734337039724619,-0.18795263140490076,0.4481296688070622,0.3076244790782813,1.2031117951097816,-0.5584024935557105,-0.7116838151936291,-2.2067677244137665,-1.7041574310731746,-0.19971939824691187,-0.5157117590074932,-0.5648878302596022,-0.25570736765604973,0.4497222049136308,-0.6585067869852868,-0.9348830722866682,1.4597314819725937,-1.711695723712761,-0.1863495027449198,-0.18303851105311475,0.2680584572415034,-0.6438743018761859,0.6959584736561224,-0.232050686673921,-0.2542286709882532,-0.002155305790213313,-5.447419816981543E-4,-0.014663497878697756,-0.11278551594125782,392.76369540835617,13.069216233808666,5.126982350567464,0.0
445,15414.482058852087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947817705642459,0.0,-0.5340528015786212,-0.22324768344363485,1.0578952051755115,-0.35810187540587957,0.3344803766362693,0.08624304181252604,0.2678203781614959,-2.659574733678675,-2.0090775796678284,-0.573490753707625,-0.18779917123312487,0.44828270178047475,0.30784880996031716,1.203351045187689,-0.5580009109397743,-0.7116840038777779,-2.2060552190433227,-1.7036802372600182,-0.1997317814132246,-0.5157324802028478,-0.5646231882271422,-0.256037638764016,0.4498268522486795,-0.6584151935108479,-0.934195369317164,1.4597255813905454,-1.7115836578847725,-0.18632697271549603,-0.183018405232177,0.26804850633111577,-0.6438852606384818,0.6959480793131501,-0.23203622347195443,-0.25421356492367875,-0.0021551156750639774,-5.446947024808802E-4,-0.014736753180128048,-0.11276817204092539,390.0576822200026,13.01763373430509,5.141302382710598,0.0
446,15414.477658011949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947813728002455,0.0,-0.5340506772188631,-0.22325351271214633,1.0579286735787248,-0.3581038338501993,0.33448234146754136,0.0862419996185117,0.2677985299986023,-2.658961962885275,-2.009195589105603,-0.5734254817914047,-0.1879260627803378,0.4481558616541757,0.30765663984213365,1.2031592547443715,-0.5582780166157746,-0.7116823289000763,-2.2052809415826866,-1.7038882567777678,-0.1997458393526554,-0.5158378817425375,-0.5646849189836427,-0.2561452769654038,0.44981313344081475,-0.6584334984592093,-0.9347294533316193,1.4597756374327508,-1.711668369530643,-0.1863529895616942,-0.18305243727710988,0.2680434776434289,-0.643882191841163,0.6959696470537226,-0.2320550710795941,-0.25425652891520245,-0.002156059422068624,-5.44982716433422E-4,-0.014808792746736273,-0.11279069364802084,387.2965933888817,12.958430140367447,5.126059527378592,0.0
447,15414.47363690764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494773088893539,0.0,-0.5340495707557433,-0.2232439418785419,1.0578853116625042,-0.3581025691656238,0.334494760787043,0.08624401770431128,0.2678269690157248,-2.6593781175034024,-2.0090189309345647,-0.5734743161907456,-0.18779073916832417,0.4482791998292423,0.30785522503595186,1.203358243582313,-0.5579439437706969,-0.7116925918183762,-2.2048329413903547,-1.7034181657053047,-0.1997535969341932,-0.5158616018408239,-0.5643993030934821,-0.25648311508005556,0.4499281224069884,-0.6583181176972664,-0.9339824625512716,1.4597691718555235,-1.7115769429897494,-0.18633428204183014,-0.1830351819881646,0.2680338466206705,-0.6438910959625072,0.6959614345615048,-0.23203812950870056,-0.25423489039985536,-0.002155994857915981,-5.449724624978825E-4,-0.014877032949565027,-0.11277439860653249,385.07758323417096,12.89964898152966,5.140187823577285,0.0
448,15414.470108358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947716632840709,0.0,-0.5340467352370406,-0.22325026060505523,1.057913152507021,-0.3581028848508439,0.33449840938690767,0.08624263898162396,0.26780691303170967,-2.6588174746097337,-2.009118443961756,-0.5734136716128211,-0.18790505762483514,0.4481727538516056,0.30767572900718587,1.2031890432934704,-0.5581841922773135,-0.711672174252191,-2.204268027465264,-1.7036223929284977,-0.1997709106090776,-0.5159669872529438,-0.5644371645179904,-0.2565899776066802,0.44991649213363266,-0.6583187594653247,-0.9344710143534186,1.4598036898545856,-1.7116451669106851,-0.18635545434955186,-0.1830637558716145,0.26803028324026335,-0.6438858414662662,0.6959847639627833,-0.23205812640187448,-0.25428052033677057,-0.002156854706052779,-5.452368195642663E-4,-0.014942893194310244,-0.11279600446620572,382.6967825337071,12.839939863361788,5.12496872063395,0.0
449,15414.466928887661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4947657014042939,0.0,-0.5340438731033131,-0.22323857261223573,1.0578731794090523,-0.35810168773695306,0.3345096931396691,0.08624486918840818,0.2678344621609811,-2.6591966424075326,-2.008949836047558,-0.5734453738171695,-0.18776937977877628,0.44828315144141473,0.30785549471946416,1.2033607041906718,-0.5579050880062782,-0.7116798357843404,-2.203948302588309,-1.7031732684703744,-0.19977587100769043,-0.5159773374117402,-0.5641358309472849,-0.2569046055985218,0.4500312916143921,-0.6581830985707918,-0.9337280169077818,1.4597925450801064,-1.7115643808078789,-0.18633572178122085,-0.18304484714055494,0.2680222823994492,-0.6438922260961343,0.6959784392625972,-0.23204080444355252,-0.2542560553646752,-0.002156745938418136,-5.452121752593132E-4,-0.015003598404238658,-0.11277980592835021,380.68574591821186,12.7890880323898,5.1389569226763685,0.0
