Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed,g_walk_speed_c
79,15426.351368851228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4945357893702322,0.0,-0.5341491416598579,-0.222971643405154,1.059251159985927,-0.3598664648782713,0.3333895509086319,0.08673363542620828,0.267934992826538,-2.6372498073337094,-2.0100751776632144,-0.5749249021696352,-0.19041601608637368,0.44854702524484596,0.3041422332737663,1.2042663418263755,-0.5564107236533382,-0.7132491413994219,-2.5889036469760227,-1.7298770457632304,-0.25212796551710415,-0.6115401080829076,-0.6065857123754561,-0.21272540453155833,0.45751767988575065,-0.7108538923375752,-1.0039360195323943,1.4450163452404223,-1.4318834442584538,-0.19433369520024293,-0.19587465408005095,0.2675260357450205,-0.6161007024541983,0.6945552700612349,-0.23711880224727291,-0.2682329823803702,-0.002241427920610046,-5.720177062575295E-4,-0.060452466778654325,-0.0799907315774446,18.819318260421436,1.0255961568599357,-0.38962804298587955,9.07080868915925,0.8945820145247322,-0.3583375572687839,0.36563201747460555
80,15426.350825027464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4945357178256624,0.0,-0.5341491131604106,-0.22297160229922916,1.059251174830267,-0.35986663061156476,0.3333897463628774,0.08673370521547384,0.26793508581933445,-2.637249521081713,-2.0100750798965277,-0.574924891610961,-0.19041588473829799,0.4485468008883486,0.30414293748962223,1.2042659452590758,-0.556410858918767,-0.7132503037778689,-2.588897268861056,-1.7298738700816354,-0.2521270147590247,-0.6115394281709841,-0.6065858565423009,-0.21272849833556295,0.4575161161346984,-0.7108539497758025,-1.0039334668977813,1.4450162289419897,-1.4318821017890144,-0.19433351462945822,-0.19587467936382436,0.2675258667150503,-0.6161007150700906,0.6945552730546782,-0.23711904630321057,-0.268232963242745,-0.002241430306919196,-5.720185229835805E-4,-0.060453131341181104,-0.07999052590093875,18.82071021014947,1.0255708562307162,-0.3896332075605113,9.070869124573552,0.8945873841363416,-0.35833840535684475,0.3656355689263446
81,15426.350490467035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49453564641787,0.0,-0.5341490847324909,-0.2229715620685613,1.0592511891070595,-0.3598667943458404,0.3333899398690324,0.08673377402827281,0.26793517721491655,-2.6372492363142523,-2.0100749800766633,-0.5749248794073164,-0.1904157540472312,0.448546578761082,0.3041436303275595,1.2042655539469007,-0.5564109915722647,-0.7132514460692374,-2.5888909347428912,-1.7298707196441194,-0.252126072166724,-0.6115387506577179,-0.6065859999192519,-0.21273157020068517,0.45751456669208973,-0.710854005837165,-1.0039309270253862,1.4450161136773498,-1.4318807665452729,-0.1943333368553207,-0.1958747061631878,0.2675256993423288,-0.6161007273794833,0.6945552780278585,-0.23711928814113067,-0.26823294370832473,-0.002241432666231818,-5.720193303865739E-4,-0.06045379177028654,-0.07999032135962882,18.822094196971538,1.0255456966069487,-0.3896383408322692,9.070929229964662,0.8945927399072944,-0.358339268111627,0.3656391010565391
82,15426.350045467387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4945355748852687,0.0,-0.5341490566298177,-0.22297152202144224,1.0592512035311714,-0.3598669580881933,0.3333901329485618,0.08673384309766154,0.2679352687213345,-2.637248949902206,-2.010074881911494,-0.5749248673336206,-0.19041562205547924,0.4485463557923713,0.304144322266086,1.2042651619598248,-0.5564111240211331,-0.7132525869934636,-2.5888845670775926,-1.7298675642004544,-0.252125129287473,-0.6115380747022987,-0.6065861492581973,-0.2127346565082534,0.45751300899767083,-0.7108540634915956,-1.0039283710441171,1.4450160001941803,-1.4318794356754254,-0.19433315796556977,-0.19587473321964713,0.26752553164866116,-0.6161007410351279,0.6945552812315801,-0.2371195302686633,-0.2682329255100423,-0.0022414350277885748,-5.720201381282509E-4,-0.060454456241846435,-0.0799901153604665,18.823487812426976,1.0255203470699539,-0.3896435002867311,9.070989619268918,0.894598107524801,-0.35834010460613547,0.36564263723215434
83,15426.3499575311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4945355677517613,0.0,-0.5341490538273361,-0.22297151809176005,1.0592512049403704,-0.35986697430228637,0.3333901521085326,0.08673384994452285,0.2679352777619621,-2.637248921271206,-2.0100748719799384,-0.5749248660091367,-0.1904156088913332,0.44854633364193514,0.30414439059783244,1.2042651231059707,-0.5564111370856114,-0.7132526996244674,-2.588883932561014,-1.7298672503840535,-0.25212503551182225,-0.6115380073302832,-0.606586164293317,-0.212734963923409,0.45751285376661827,-0.7108540692714741,-1.0039281160747098,1.4450159890082452,-1.431879303311808,-0.19433314031831783,-0.1958747360088421,0.2675255149386597,-0.6161007423142786,0.6945552817237648,-0.23711955428390186,-0.26823292369361496,-0.0022414352621097887,-5.720202182618298E-4,-0.06045452250175866,-0.07999009480342589,18.823626873764024,1.0255178166397665,-0.3896440144860627,9.070995642365306,0.8945986435936166,-0.35834018848406785,0.36564298943836054
84,15426.347930377944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494535565805153,0.0,-0.5341490530588392,-0.22297151702228338,1.0592512053221448,-0.3598669787178395,0.33339015733282995,0.08673385180652457,0.26793528021969704,-2.6372489134577037,-2.010074869229101,-0.5749248656312417,-0.19041560530198276,0.44854632760734814,0.3041444092018943,1.2042651125202906,-0.5564111406326779,-0.7132527302686811,-2.5888837595651077,-1.729867164788454,-0.25212500991573694,-0.6115379889152315,-0.6065861683584451,-0.21273504775029825,0.4575128114553047,-0.7108540708413638,-1.0039280465478138,1.4450159859419778,-1.431879267166894,-0.19433313551354792,-0.1958747367888364,0.2675255103973115,-0.6161007426600957,0.6945552818722059,-0.23711956083259608,-0.2682329231748646,-0.00224143532598514,-5.720202401072851E-4,-0.06045454056893956,-0.07999008919759659,18.823664792394034,1.025517126605985,-0.3896441546478159,9.070997285489396,0.8945987900739208,-0.3583402117200172,0.36564308556358033
85,15426.349994578075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494535565805153,0.0,-0.5341490530588392,-0.22297151702228338,1.0592512053221448,-0.3598669787178395,0.33339015733282995,0.08673385180652457,0.26793528021969704,-2.6372489134577037,-2.010074869229101,-0.5749248656312417,-0.19041560530198276,0.44854632760734814,0.3041444092018943,1.2042651125202906,-0.5564111406326779,-0.7132527302686811,-2.5888837595651077,-1.729867164788454,-0.25212500991573694,-0.6115379889152315,-0.6065861683584451,-0.21273504775029825,0.4575128114553047,-0.7108540708413638,-1.0039280465478138,1.4450159859419778,-1.431879267166894,-0.19433313551354792,-0.1958747367888364,0.2675255103973115,-0.6161007426600957,0.6945552818722059,-0.23711956083259608,-0.2682329231748646,-0.00224143532598514,-5.720202401072851E-4,-0.06045454056893956,-0.07999008919759659,18.823664792394034,1.025517126605985,-0.3896441546478159,9.070997285489396,0.8945987900739208,-0.3583402117200172,0.36564308556358033
std.err,,,,,,,,,,,0.0576727238460614,,0.048522351334792484,0.05289483197694714,0.04404214456022269,0.04284975289533382,0.06477716636244515,0.04795201416723521,0.06570591114341001,0.13782882245258074,0.1481691709979173,0.09359322898204096,0.09441902606458276,0.07635029717678064,0.0964547778300515,0.08887571217533055,0.10325842353372945,0.1680223232042197,0.23651172290540065,0.2661614601326606,0.18252271311112492,0.21502977293200545,0.16200180157716343,0.18269190541361946,0.1995478893500771,0.20067502618375851,0.3585618453314101,0.09333026135481183,0.17594451257888344,0.066214175236984,0.06988205204482957,0.05416460528158415,0.06536936021085354,0.07646540100890753,0.06501057753926348,0.10569528619965968,1.6191416302147006E-4,5.427625497649653E-5,NaN,0.012508778514026844,12.937305462394344,NaN,0.5113289317794395,2.962451376265123,0.3320933797764143,0.15746910714934606,0.19643127469034102
t.test,,,,,,,,,,,-25.914079761419455,,-11.008309333019334,-4.215374332211884,24.050854378213522,-8.398344317104048,5.146723391193511,1.8087634755869821,4.077795674043699,-19.134233801968634,-13.566080283039144,-6.142804045595654,-2.0167080009037393,5.8748471740560335,3.153233215028306,13.549991139812901,-5.3885302679536435,-4.244987907956557,-10.94611179421581,-6.499314979434855,-1.381334989044548,-2.8439689098709406,-3.744317423960997,-1.1644470359464494,2.2927469338082873,-3.542314578747997,-2.7998741629073978,15.48282373761377,-8.138243393779737,-2.934917407307717,-2.8029333864320716,4.939120464490297,-9.42491620956391,9.083262138274755,-3.6473996972167564,-2.537794567944774,-13.843355541960355,-10.539051383611294,NaN,-6.394716247305754,1.454991137614392,NaN,-0.7620225072965126,3.0619902686556677,2.693816994112378,-2.27562229955468,1.8614300912112334
p.val,,,,,,,,,,,0.0,,0.0,2.4936422008403625E-5,0.0,0.0,2.650757500166634E-7,0.07048775685637243,4.5464693674279744E-5,0.0,0.0,8.107727822448396E-10,0.04372599449052972,4.232336037190976E-9,0.001614727481109135,0.0,7.103620069948136E-8,2.1860520937888595E-5,0.0,8.068656853765788E-11,0.1671759847920926,0.004455539523654517,1.8088485408740418E-4,0.2442428954553515,0.02186257875252462,3.966321600790135E-4,0.005112253126674293,0.0,4.440892098500626E-16,0.0033363648104454136,0.005064012758912995,7.847572378594236E-7,0.0,0.0,2.649076709129172E-4,0.01115534449999056,0.0,0.0,NaN,1.608457811386188E-10,0.14567171500573894,NaN,0.44604657111644075,0.002198706005390516,0.007063893834989621,0.02286862548466484,0.06268346445837447
