Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_walk_grad,g_walk_speed
85,15434.68433702949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953751572998635,0.0,-0.5343875063730552,-0.22358950053096255,1.0578138795923089,-0.35858194267087196,0.3349946805903532,0.08585833067531347,0.26775966116796807,-2.6463766055378835,-2.0089724614490283,-0.5740334326572863,-0.18842719099423536,0.44882396777031053,0.3083084291179903,1.2049333395315447,-0.5581491825777963,-0.7109525084583035,-2.480121721117668,-1.7108755429074507,-0.23679260221060272,-0.5872913110972109,-0.5807081872009974,-0.25083180911257597,0.4588112745016833,-0.6889724576015342,-0.9796670973306364,1.4423995385197168,-1.7091877295090714,-0.18257994000550384,-0.17293921823205968,0.26959917821299817,-0.6396493090188999,0.6964610421975397,-0.22960010303501735,-0.24677712615300812,-0.0022327258497269738,-5.687325592904201E-4,-0.0662063769020228,-0.08815839397391444,15.636446661826298,0.6470747284127356,6.285951028533359,0.47335565281565606
86,15434.628325607559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495374509865077,0.0,-0.5343913726796543,-0.22358136671758755,1.057809815179844,-0.3585748727639644,0.33499711435748347,0.08586246147341954,0.2677591009736166,-2.646343312629359,-2.0089859871485345,-0.574045004360258,-0.1884392698302998,0.44882797620271625,0.30831695307502327,1.2049371345005138,-0.5581543721170877,-0.7109633808012795,-2.479568291017518,-1.7108824306007815,-0.23676090285879056,-0.5872344294497599,-0.5806932783597593,-0.25099316196322097,0.4588223368332889,-0.6889229870957218,-0.9795158983324549,1.4424436612312872,-1.7091951189929555,-0.1825943991128991,-0.17297323162998002,0.2695983391469512,-0.6396526817631112,0.6964671129080289,-0.2296016680711859,-0.24680572137130388,-0.0022328781734590026,-5.687801919741173E-4,-0.06613446952928426,-0.08820590740771053,15.767846204912379,0.6494217166121289,6.278029758607798,0.4722606097375846
87,15434.571809885554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4954038180683795,0.0,-0.5344582001275606,-0.22360846232252277,1.0579065268307786,-0.3586501132672976,0.3349675153650648,0.0858540192194548,0.26780680732992956,-2.6465111375511077,-2.0092998695187534,-0.5742482786964191,-0.18852841002235451,0.4488976942019931,0.30838137751041306,1.2051314323785434,-0.5584190599110899,-0.7112721568688576,-2.4783368928922083,-1.7105133158505947,-0.23668470820070703,-0.587180092264952,-0.5805844109309147,-0.2513856553907453,0.45885711665056894,-0.6887779219985191,-0.9792804477440084,1.4427197164215393,-1.709186928792539,-0.18258606188510648,-0.17299522714427357,0.2695908209840987,-0.6396960425784224,0.6964672375302123,-0.22962165184398653,-0.2468305611623926,-0.002234026042372478,-5.690640046104609E-4,-0.06608567766942258,-0.088254855983372,15.889018220904918,0.652479958855872,6.268859502602022,0.47140274831830664
88,15434.516203243842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953753162840335,0.0,-0.5344076671081132,-0.22358401736371872,1.057790469899454,-0.35856817690731874,0.3350051331594506,0.08586614170038982,0.26772867672434336,-2.646396064476983,-2.0091630955873385,-0.574052181262236,-0.18846858500011898,0.4488150780965412,0.308401640714761,1.2050043776941792,-0.5581349411658822,-0.7109744636189165,-2.4780219772046914,-1.7108549845662362,-0.23675585239412653,-0.5870338092652462,-0.5804792415949666,-0.25132515633629454,0.4588060057002125,-0.6886367208883372,-0.9789827686781221,1.4425477952632282,-1.709223598025627,-0.18264166408612068,-0.17305899497023644,0.26962882155902557,-0.6396113555715073,0.6964694408119609,-0.22956118206932563,-0.24682951145746915,-0.002233318369921011,-5.689242904511956E-4,-0.06600300588957601,-0.08829461865444584,16.01264895586766,0.6549401591172771,6.2680186117815895,0.47022143540810146
89,15434.461298981463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953931959086062,0.0,-0.5344330308132362,-0.22361373182004413,1.0578972374596147,-0.3586149838263424,0.3349694019736412,0.08586316214803193,0.26779474026896094,-2.646327856480272,-2.00918625159366,-0.5741701692143731,-0.1884794623112462,0.4488629068905735,0.3083210384799026,1.2050750501363778,-0.5583254465293042,-0.7111579464996586,-2.4771584264573296,-1.710610141399457,-0.23663522538935583,-0.586953239526087,-0.5804265145750617,-0.2516476538832946,0.45884912514248793,-0.6885885696454574,-0.9787776143830893,1.4427067572896628,-1.7091714848081248,-0.18260486265673023,-0.1730278098002013,0.2695876471065069,-0.6396893029608341,0.696482831476354,-0.22962680901118013,-0.24684901584632804,-0.0022340352444064153,-5.690907268481414E-4,-0.06594257108707745,-0.08833881008662303,16.134093180439628,0.6577187389578235,6.26387659351723,0.46923551121982987
90,15434.407252180163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495355291955961,0.0,-0.5344077625255752,-0.2235800662221585,1.057808781065779,-0.3585765874444376,0.3350046116251172,0.08586963918230257,0.26773951602733864,-2.6462717946713714,-2.0091883678708897,-0.574083028659835,-0.1884866280195808,0.4488111954241519,0.30836873860359043,1.2050211592165327,-0.5581825620627728,-0.7110665955020815,-2.4767325761146166,-1.7107462529736615,-0.23666000182805064,-0.5868811998679778,-0.5803507732769356,-0.2516668287621038,0.45882164193789354,-0.688474422682283,-0.9785812092135692,1.4426602590963644,-1.7092119280264884,-0.18265555833032165,-0.17310102758743307,0.26961232295582976,-0.639629064609206,0.6964844593168424,-0.22958442102509985,-0.2468604954422904,-0.002233602727418667,-5.690137273285701E-4,-0.06586373909852278,-0.08837907512452706,16.256406302485257,0.6602368274476753,6.260142864271477,0.4681976614870204
91,15434.354093879798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953714242789247,0.0,-0.5344111101407707,-0.22360332224538754,1.0578719353282249,-0.3585892740069536,0.33498255031005064,0.08587056205595243,0.26778140023708197,-2.64618481966,-2.009138678069293,-0.574113914584849,-0.1884587071674311,0.4488296645912265,0.30829193950950556,1.2050427212904289,-0.5582469816944068,-0.7110967748786702,-2.4761069824309936,-1.7106294292706854,-0.23656756638909116,-0.5868148355207973,-0.5803171858595023,-0.25189150263381604,0.45885048763017283,-0.6884463091351101,-0.9784173846331125,1.4427367235624629,-1.7091799331816746,-0.18263781869047233,-0.17308107831909111,0.26958615017593235,-0.6396851830422478,0.6964982530681597,-0.2296304345839876,-0.24687931547954026,-0.002234027374996073,-5.691151052241529E-4,-0.06579641491946586,-0.08842107638157312,16.37822305604717,0.6628359781877305,6.2551263543896125,0.4672165812481129
92,15434.301525849538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953419650666988,0.0,-0.5343981061622541,-0.22357740610883856,1.0578193250852685,-0.3585719652726037,0.33500384955339485,0.08587459656517542,0.26774800926453246,-2.6461240339316316,-2.009150283761301,-0.5740787264656722,-0.1884786337188089,0.44879964443225456,0.3083175082261603,1.2050098623071206,-0.5581849588188278,-0.7110839097701388,-2.475661645276132,-1.710692749133437,-0.23656653558052887,-0.5867687314739458,-0.5802736645603733,-0.25196766055080294,0.4588386270834275,-0.6883696795016353,-0.9782703701113965,1.4427319174689615,-1.709207370932313,-0.18267201523758128,-0.17313820251004666,0.2695960682427829,-0.6396480395041552,0.6965005432291672,-0.22960794469606122,-0.2468968234469315,-0.0022337906339068713,-5.690776023784177E-4,-0.06571981882745719,-0.08846130003619446,16.50007348412116,0.6653065268913574,6.250323576088292,0.4662305050855007
93,15434.248881571986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953585722085216,0.0,-0.5344279167660367,-0.22360703150283323,1.0579033949531154,-0.3586136709865492,0.33497686867086823,0.08587031907692716,0.2677964278539722,-2.646150878959887,-2.009277602492069,-0.5741817839096278,-0.188497626714834,0.44883917529036343,0.3083037304352358,1.2051193924747494,-0.5583371595423129,-0.7112340792023787,-2.474820571250656,-1.7104213537214652,-0.2364669454082261,-0.5867329771412199,-0.5802340177484495,-0.25226042454268366,0.45886834932795967,-0.6883089343676272,-0.9781347251007134,1.4429295837440053,-1.7091811883064398,-0.182664313687369,-0.1731371893107796,0.26957711148303537,-0.6397019016792528,0.6965108080395916,-0.22964954499312754,-0.2469252036524486,-0.0022345726507655736,-5.692724377365164E-4,-0.06565922542433057,-0.08850339569127713,16.61929582610625,0.6681154966943895,6.238588981085722,0.46550008114856684
94,15434.196955662646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953319293666592,0.0,-0.5344017542445036,-0.22357944742264105,1.0578235407394194,-0.3585694984226566,0.3350044740459929,0.08587750343208392,0.26774576284322255,-2.6460789986569444,-2.009245077154009,-0.5740879685565607,-0.1884908337789461,0.44879349547807257,0.3083393054395889,1.2050558089286088,-0.5581868868743781,-0.7111057375882623,-2.474455908611183,-1.7105680015637068,-0.23648880812097828,-0.5866645689705591,-0.5801829936492643,-0.2522797574763762,0.45883725026613253,-0.6882152522597295,-0.9779742426159975,1.4428763219176721,-1.7092234965275552,-0.1827151478830252,-0.17320637760675722,0.2695982304240737,-0.6396438557258112,0.6965153520641706,-0.22961448797816505,-0.24695455399062152,-0.0022342083239777414,-5.692127281873378E-4,-0.06557983610536496,-0.08854054635840304,16.739471134314382,0.670611815722383,6.227594114911987,0.4646704258231508
95,15434.145661460669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953462828344128,0.0,-0.5344101596232208,-0.22359964567419965,1.057885217439306,-0.35859004116624454,0.33498292196983526,0.08587644808458328,0.2677852086787248,-2.646003052013125,-2.0092146522866425,-0.5741333492352206,-0.1884771725637062,0.4488138392291868,0.3082687255890727,1.2050808222324685,-0.558270972428698,-0.7111651965407997,-2.473830571764154,-1.7104367938853036,-0.23640396160051574,-0.5865963736933183,-0.5801543478342799,-0.2525162809389569,0.45886162677231346,-0.6881833682726217,-0.9778127390026572,1.4429715232308413,-1.7091967552421756,-0.18269768670426198,-0.17319385613929209,0.2695737667901914,-0.639690678329143,0.6965280220754029,-0.2296558495464185,-0.24698385902353973,-0.0022346331027459287,-5.693121252737109E-4,-0.06551265186110034,-0.08857929155593235,16.85857889047292,0.6732404529712961,6.218583199689405,0.4638670338251788
96,15434.094445736479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953371685604828,0.0,-0.5343773521142209,-0.22355955918718926,1.0577876339128314,-0.3585395842448498,0.3350154649961884,0.08588438351612444,0.26773690395533084,-2.6458860734808245,-2.0090512096351616,-0.5740275992084157,-0.18846183971811523,0.448768954168474,0.30827081223694813,1.2049604359130375,-0.5581031571512347,-0.7109972153809877,-2.4735616268456244,-1.7106517793322966,-0.23643372125377324,-0.5865214052303592,-0.5801080786640839,-0.2525524968212453,0.4588492188302479,-0.6881454387263718,-0.9776307424532653,1.4427978010499796,-1.7092399080489897,-0.18272249103774096,-0.17323988903683787,0.2695835857912283,-0.6396514497448839,0.696528487625674,-0.22962103520100874,-0.2469951170882819,-0.0022341102456231907,-5.691984827281866E-4,-0.06543367871990675,-0.08861623778368864,16.97876733568642,0.6755368145273899,6.222992617974606,0.4626525588945949
97,15434.043533017904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953428572818757,0.0,-0.5343864148144377,-0.2235875492646599,1.0578564708075169,-0.3585767270601804,0.3349914067807217,0.08587925443404046,0.2677782595985706,-2.645809854050435,-2.0090391414235125,-0.5740808888050576,-0.18845516262468015,0.4487830771308259,0.3082006572400589,1.204994400866049,-0.5582160328668773,-0.7110959067838184,-2.4729310628055283,-1.7104685997018965,-0.23634590541365746,-0.5864969232043757,-0.5801194428569579,-0.25281846315072776,0.45888552121568493,-0.6881646111803804,-0.9775299819913821,1.4428862066379693,-1.7091935633811297,-0.18269668182206356,-0.17321360784933426,0.2695536116710994,-0.6397035296222315,0.6965347531409023,-0.22966406740409837,-0.24699201458621226,-0.0022345496524955417,-5.693029294185735E-4,-0.0653683153404451,-0.08865786003740792,17.10092271863653,0.6779993535959042,6.22628296857872,0.4615633823092989
98,15433.9935136122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953023738858156,0.0,-0.5343803369466578,-0.22356961108776705,1.0578210306921827,-0.35856379942371314,0.33501143780196063,0.08588473225216722,0.2677453499954069,-2.645787020302575,-2.0091242357946797,-0.5740572287172958,-0.18847461885546773,0.44875463143443167,0.30822694502352144,1.2049945009368281,-0.5581774900967129,-0.7111225009427345,-2.472546999575436,-1.7105257600558164,-0.236356222568342,-0.5864491906946557,-0.5801015146712887,-0.25287685504347923,0.4588731107062055,-0.6880817832072085,-0.9773902113465599,1.44294086334522,-1.7091989922372384,-0.18273049085172938,-0.17326560705342034,0.26957643585622104,-0.6396631862371486,0.6965314975013613,-0.22962974720056215,-0.24697707632231536,-0.0022342809436862077,-5.692531284681872E-4,-0.06529001117607149,-0.08869507136159477,17.22314456897428,0.6803724803985667,6.2284862958078495,0.4605991797078014
99,15433.94415930426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495315737149949,0.0,-0.5343876154246323,-0.22358446544624522,1.057864760356895,-0.3585670566443526,0.33499638021224787,0.08588779552940481,0.26777528579399185,-2.6457609315708637,-2.0091407938808143,-0.5740932683687454,-0.1884625489500505,0.44877012545345923,0.30819648706990993,1.2050356775593478,-0.558224246414952,-0.7111543252355551,-2.472022149976303,-1.7104222695050992,-0.23628806556314383,-0.5863968496189307,-0.5800988443925328,-0.2530754393702315,0.45889268930424393,-0.6880549746668115,-0.9772533912083927,1.4430243381339463,-1.7091727978291331,-0.18272314456365696,-0.1732570899542819,0.2695659523741024,-0.6397079088160641,0.6965383653983775,-0.22965592119029452,-0.24698075998359262,-0.002234661628011249,-5.693466847049184E-4,-0.06522112694074345,-0.08873176117636809,17.34425806186593,0.6828319680927193,6.227391273631694,0.4597195943072841
100,15433.895507422672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495300215973111,0.0,-0.5343758860183058,-0.22356550744962575,1.0578226061111606,-0.35854989889247685,0.3350103509548491,0.08589077764841746,0.2677516427498357,-2.645711573753081,-2.0091430670171073,-0.5740626709402556,-0.18847401417384194,0.4487484840756647,0.30822174286326065,1.205011520064445,-0.5581699571102133,-0.7111283077271601,-2.4716309017147258,-1.7104491805029716,-0.23628158674556207,-0.5863659547460203,-0.580094298042084,-0.2531709534202058,0.45888109996497495,-0.6880137572595891,-0.9771476156745411,1.4430071501510453,-1.7091960043987129,-0.18275142984968143,-0.17330065090337318,0.26957120115456246,-0.6396840729226296,0.6965399825544204,-0.2296423874558899,-0.24699603269702936,-0.0022345627831364366,-5.69343470408555E-4,-0.06514679440532116,-0.08876748536334866,17.465091390213118,0.6851750912502681,6.223595161659369,0.45884046513673077
101,15433.84773276036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953058389940406,0.0,-0.534376864552677,-0.22357680021959203,1.0578545290878711,-0.3585581079166577,0.33499966689205823,0.0858907142405128,0.2677724153590263,-2.6456579255495987,-2.0091409153440263,-0.5740811645564183,-0.18846223320004174,0.44875291162211317,0.30818205296957035,1.2050336820852714,-0.5582054765262421,-0.7111598146271934,-2.471141923797162,-1.7103652811128967,-0.23622602709402013,-0.5863207483894198,-0.5800930171209703,-0.2533469346829403,0.4588938882493571,-0.6879886499275347,-0.9770352426062584,1.443071437523459,-1.7091849216190909,-0.1827507704311558,-0.17330438181847715,0.2695588119141212,-0.6397099893966294,0.6965488731083843,-0.2296654196125953,-0.2470136970552001,-0.002234831135656727,-5.694133678663448E-4,-0.06507864601964052,-0.08880402017827903,17.58411468402505,0.6875819391179904,6.2177919741011705,0.45803209843956055
102,15433.800377290101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4952932876408978,0.0,-0.5343705118298621,-0.22356241462005486,1.0578283499372911,-0.3585468906463732,0.3350098687575985,0.0858940627095038,0.2677564335176816,-2.645613519329432,-2.0091470700734964,-0.5740645507758032,-0.18847170328668844,0.4487378249175891,0.3081925511143692,1.2050187796188534,-0.5581736658861359,-0.7111526615006599,-2.4707428536364975,-1.7103871561197712,-0.23621595436606502,-0.5862751546919438,-0.5800798051499698,-0.25344844062783034,0.4588897983461457,-0.6879379424106556,-0.9769165878057179,1.4430818197242672,-1.7092013095201704,-0.18277266655131408,-0.173342942655563,0.26956317439842836,-0.6396929864026017,0.6965521880374007,-0.22965508572554028,-0.2470321606753665,-0.0022347662417725317,-5.694108903955377E-4,-0.06500672974282869,-0.08883921748121237,17.702293616455933,0.6899246866101257,6.212596363496434,0.4572091050040405
103,15433.753234921907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953280897449763,0.0,-0.5343538940054117,-0.22355341222687072,1.0578042105670147,-0.3585223093601127,0.33501136518503105,0.08589614554893071,0.26776472104175963,-2.6455202493187304,-2.008987385264001,-0.5740278303332833,-0.18844375861885054,0.4487360960019669,0.308167400246968,1.2049669975695412,-0.5581059379693257,-0.7110336973902811,-2.4703385493117573,-1.7103952925391561,-0.2361734390004699,-0.5862426760931606,-0.5800842733582495,-0.2536090717760344,0.45890968775108687,-0.6879747249028973,-0.9768490197617629,1.442964541724518,-1.7092284260541164,-0.18277375831311454,-0.17334952351086663,0.2695414268988171,-0.6397249831468826,0.6965626645513855,-0.2296771979866139,-0.2470683737211312,-0.002234938277082357,-5.694642270887035E-4,-0.06494248565933808,-0.08887814475362141,17.820177676017284,0.6921511720657122,6.209994747503558,0.4561236544582244
104,15433.706556181018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.495305001100309,0.0,-0.5343589818446389,-0.22356004558592846,1.0578244300310404,-0.358554209786654,0.33500708011706454,0.08589108610285298,0.2677655687137119,-2.645473430760176,-2.009055777281454,-0.5740562363936564,-0.1884675341966355,0.4487275246243306,0.3081537196136987,1.2049916526895823,-0.5581753216007116,-0.7111473250461594,-2.4697996201439865,-1.7103038168299451,-0.23614162480986448,-0.5862287411636988,-0.5800911267655332,-0.2537679694380879,0.4589193886170629,-0.6879448885043509,-0.976797735035949,1.4430535677829863,-1.7092246457751796,-0.18278440969829463,-0.17337728454572499,0.2695328768500513,-0.6397131251308084,0.6965656444395435,-0.22968377504199797,-0.24708087971126477,-0.0022350705191752735,-5.695082529455628E-4,-0.06487833578568533,-0.08891928333945129,17.937154229213697,0.6944894889242841,6.204781034395926,0.4552224926210272
105,15433.66020104438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4953149229992362,0.0,-0.5343649673041321,-0.2235585053089748,1.057828707164674,-0.35854662162068596,0.33500790202452796,0.08589466807968683,0.2677719816429135,-2.645474442714445,-2.009093089325553,-0.5740712310429107,-0.18847077609242044,0.4487358385573903,0.3081643069774569,1.2050228454346652,-0.558175795165263,-0.7111492073678787,-2.469283258259672,-1.7102653846109004,-0.23610805272877075,-0.5861792854970975,-0.5800717755423352,-0.2539098366248891,0.4589334569272265,-0.6878971486852755,-0.9767053594247425,1.4431073800742324,-1.7092358990065017,-0.18280043029572746,-0.17340551010850527,0.2695341517860769,-0.6397281562685444,0.6965729390344176,-0.2296873904631919,-0.2471039237061272,-0.0022353137889696848,-5.695776925213615E-4,-0.06481612541358883,-0.08895913510234495,18.052210605884042,0.696873670994638,6.198172270638419,0.45434520213180285
106,15428.358107349837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4930266708846842,0.0,-0.5336915726370854,-0.22367782561301663,1.0575121187994143,-0.35832543365405695,0.33513611591151315,0.08620453064323053,0.26645900770760483,-2.6372273803788735,-2.011049864478081,-0.572113906905887,-0.1883572749738002,0.44625966776525317,0.306873962406478,1.204235548627298,-0.5566195247665005,-0.7120967289487392,-2.3969041137528295,-1.7125271458786755,-0.23321071845951058,-0.5773387711668818,-0.5776713951555216,-0.2712507295337745,0.45867227789624243,-0.6791752470591912,-0.9586499571508396,1.4496862256079397,-1.7093882584494886,-0.1853725560131086,-0.17789614677260818,0.2698698121199559,-0.6375708429508895,0.6972550704772867,-0.22929896019122303,-0.24944337668843602,-0.0022375760243998387,-5.719103045121954E-4,-0.05406405507305939,-0.09511077801499396,36.62731477703478,1.0749207291496976,5.207582515556529,0.31686636561869674
107,15427.553068622701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938064025750686,0.0,-0.5318748817119051,-0.2223140855342726,1.0548771532993877,-0.3567146563319364,0.3353032179210879,0.08590622986635804,0.2675482389281901,-2.633643991535274,-2.0079371602922373,-0.5740667515228504,-0.18838131434533237,0.4457625137598903,0.3056877049028618,1.203797764684693,-0.5563773595994069,-0.7070463028513089,-2.3815825527782057,-1.6741041910711052,-0.22324813039713207,-0.5634571376945265,-0.5679534258878614,-0.291088771512363,0.4550960825997932,-0.6721797042153836,-0.929301542122475,1.4448202462365054,-1.7059628898866557,-0.1845918345035672,-0.1775564538099937,0.2694583768901253,-0.6383390358313822,0.6966771944643247,-0.23015150048830235,-0.25043881098402765,-0.0022531724081893633,-5.762815775865293E-4,-0.051326637494440275,-0.097333361085361,42.90083852176826,1.2027820459816552,4.984957144171956,0.26523589017109694
108,15427.139325701479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4933403780341497,0.0,-0.5315680031387664,-0.2218625603214193,1.0544345883485213,-0.3572425351065451,0.3357545648366123,0.08572157105257121,0.26702403950194975,-2.633905275012178,-2.008781179955466,-0.5722441812141423,-0.18861220003994672,0.44585628814507966,0.3065777599817224,1.2030073220755968,-0.5571030521737574,-0.7085015321861612,-2.3846796032555213,-1.6533543794082692,-0.22365432707363708,-0.5598717839737407,-0.5619259704109161,-0.29755395021228,0.4532000244632063,-0.6657395094465105,-0.9139099384631971,1.4418010516291173,-1.7045868933923312,-0.18474944138993793,-0.1776004637695623,0.2692509281909408,-0.6365753653726259,0.6962953731552372,-0.2296949516503008,-0.2502659620357739,-0.0022511952118652928,-5.761230140599256E-4,-0.051682481169420424,-0.09783319869767783,43.68918436897471,1.219198979569007,5.058460345537632,0.25698136119019166
109,15426.741362864952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4942912748487276,0.0,-0.532241447856256,-0.22243542974668754,1.0562744744636887,-0.35757250880023544,0.33571445203746497,0.08606523252938388,0.26770598117624117,-2.6341494793992295,-2.0084124580723715,-0.5723912117511253,-0.1880826965514576,0.44727717280627616,0.30582126182269215,1.203594826655712,-0.5570178755372792,-0.7091146388322117,-2.375684964851355,-1.660130927787899,-0.22652174064109698,-0.5610331739832294,-0.5609607987286055,-0.29643129347317554,0.4555443050160559,-0.6631870098425433,-0.9136184168114562,1.4449662400592898,-1.706012443854299,-0.1850247256156227,-0.1780330621873968,0.2690769727191,-0.6379709461293972,0.6970483366294478,-0.23026801312274106,-0.2508699929508514,-0.0022563006727914525,-5.772309632766986E-4,-0.050545152769332066,-0.09900660764936013,46.60493486684099,1.2802410010197192,5.006913453917185,0.23389679079758913
110,15426.436559997943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4938194026216414,0.0,-0.5318952793643817,-0.22203732914484883,1.055216764656593,-0.35745767156903246,0.33569843187708553,0.08598047298379882,0.2674832194876887,-2.633382987835616,-2.0098731032473975,-0.5734419831389431,-0.1888565570338284,0.44611112212138476,0.30626394332274287,1.2040452475334698,-0.5573727317363851,-0.7093787431322574,-2.3714755097754456,-1.653865629116644,-0.22586215395135192,-0.5603171325980111,-0.5596411424477123,-0.29957383725009157,0.4543167943188315,-0.6619112922370148,-0.9102874945155176,1.4450905843708532,-1.7055756932117263,-0.1850968436184519,-0.17838952699629576,0.26918274500749684,-0.6377992913279654,0.696664534181275,-0.23018187649503322,-0.25076755965696956,-0.0022578494083615556,-5.779110312317858E-4,-0.05058622770290459,-0.09956449880865542,47.73002004740767,1.305701023881486,5.007825934389673,0.22538475349274095
111,15426.145529373836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.494251615926415,0.0,-0.5324296323042182,-0.22238839706058583,1.0562997005848427,-0.3576149946362034,0.33573130850777283,0.08608768680562276,0.26765430461299794,-2.634033496715717,-2.00897236486664,-0.5723514433527269,-0.18828610787800742,0.44717027042051244,0.3061297312378421,1.2039647377106568,-0.5571471937382844,-0.7094642330823451,-2.366559179786561,-1.6598822190973772,-0.2270896333479408,-0.5611740241656015,-0.5597142418500863,-0.2976233851302588,0.4553255525402403,-0.6615234853678071,-0.9118152505383744,1.4464780793075525,-1.7062509944792634,-0.18527228627264006,-0.17866256140455736,0.2690518078140883,-0.6383763177052315,0.6970747973362544,-0.23035489087377947,-0.2510839592636976,-0.002259083290490786,-5.780757550042643E-4,-0.05000570645253974,-0.10029842106364976,49.55399795504313,1.3446659638592084,5.003147623855667,0.21125221972408892
112,15425.893636856756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4940301272936751,0.0,-0.5322164367418609,-0.22227613415602576,1.0558036228676941,-0.35759726165481354,0.33562182635734156,0.08609559104266115,0.2676239595085503,-2.632984751568689,-2.0097072396668634,-0.5734743698197914,-0.18878469778685605,0.4464395399553296,0.3060721643310901,1.204221497406949,-0.5572681290661858,-0.7097116340687252,-2.3604913820786795,-1.6584342831470467,-0.22628947418802306,-0.5608929149686787,-0.5594399556668921,-0.29947139926622246,0.4548938203626197,-0.6613557241901831,-0.9109973912941797,1.4470003444749824,-1.706271101886509,-0.18536821665618874,-0.1790213142209279,0.26905017093246125,-0.6385682324600965,0.6969510138893645,-0.23044244694128327,-0.25116071097443454,-0.002260760299244058,-5.786810948917543E-4,-0.04965387634169833,-0.10094732711985141,51.14054703176512,1.3794399841749494,4.994201740844602,0.19925776384844393
113,15425.695550445987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4940012696077762,0.0,-0.5325883988902989,-0.22247940015983242,1.0564944740897204,-0.3578384006811828,0.33559832710985565,0.08606156263225573,0.26775676486081257,-2.634181590712632,-2.010557579499926,-0.5732536250610112,-0.18870790205073376,0.4469844674033106,0.3062228657763793,1.204824241897665,-0.5580941165800323,-0.7107888902740523,-2.3604663447845624,-1.6589559876580127,-0.22639419943870287,-0.5613443046414608,-0.5594339578822487,-0.2983148966369217,0.45498097949354877,-0.6612340037117516,-0.9118418380150574,1.448266830386633,-1.7060894416607884,-0.18534260001899214,-0.1789902962161031,0.2690543780152193,-0.6387620335939885,0.6969980254960217,-0.23049677493179735,-0.2510805848749738,-0.0022616535982922215,-5.787503332516138E-4,-0.049945988109686465,-0.10112370913956835,51.44171919079699,1.3888566567876763,5.011326646937048,0.19950332210321214
