Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed
60,13634.922484161805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.120377819970222,0.0,-0.7017456801802467,-0.4198066131042313,0.6927962572652607,0.20625187947641255,0.155349326614302,0.11223241029411048,-1.4667773110814453,-2.4237357454416064,-0.9148079418804275,-0.5637760784293925,0.3131833958957281,0.6284191841376049,-0.3922719674337603,-0.6129812917473159,-1.5989085533210936,-0.07904926250392964,-0.18575446436218615,-0.7098454775077148,-0.5356739713375273,0.4726493985488548,-0.18720431386980899,-0.36554508259971125,2.8834679640010648,-1.9961980684630902,-0.2200232784414606,-0.2069214057439413,0.22285368946333695,0.26588640949933257,0.0,0.19950958065537644,-0.0028020712375914554,-7.123082227193919E-4,-0.08460054252896192,-0.07304070710998664,9.2500056438348,-0.34460931626921215,2.1275607992446908,-0.024819883250725972,0.3188683227760704,0.5074250329956814
61,13634.759138111684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1203354927375972,0.0,-0.7018708236788496,-0.4201967704612729,0.6926241318199299,0.2069854037164594,0.15566226783767706,0.11296590783550906,-1.4691339149558866,-2.422545419512956,-0.9127759074773869,-0.5645188513347487,0.3132419758421339,0.6283108352245104,-0.38918107838096094,-0.6135455236742776,-1.5956155140367259,-0.0644643281188751,-0.18909573032878887,-0.7152980518882588,-0.5322464572019437,0.4722693488458674,-0.18961023421784567,-0.37082316634847,2.8830892158448855,-1.9934562481150464,-0.2186938025569635,-0.20556053854972275,0.2227522512290832,0.2665770538417255,0.0,0.2003413547294392,-0.002802762752965533,-7.121277561983474E-4,-0.08498834956608235,-0.07267455126475772,8.87304438332223,-0.3425165294265512,2.1703454115970797,-0.0327565544912723,0.3096342896656735,0.5319721808131422
62,13634.635398663957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.123012698657227,0.0,-0.7019159891274752,-0.418689294499355,0.6921903328479634,0.211026593485711,0.15712786896679481,0.1148299853460869,-1.477621332392537,-2.419873650500002,-0.9011299252339399,-0.560333868582689,0.31494527834986125,0.6366290291690745,-0.3849265955479444,-0.6260540009005903,-1.585156723797893,-0.029493378915544356,-0.20480397282776602,-0.7397368813394293,-0.5230472795026443,0.4728414566510379,-0.19607025705434583,-0.3996580973004283,2.885830090964731,-1.9938480430494148,-0.21895148580828813,-0.20693664554446736,0.2216047005459874,0.2702229148297197,0.0,0.20104385947061343,-0.0028063451411199543,-7.119967813437274E-4,-0.08612528028781193,-0.07117756281394363,7.507857120048726,-0.33333729573446547,2.3187984783966726,-0.06033800589974603,0.3306437261852338,0.5633438074798596
63,13633.235622991342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1207695260192727,0.0,-0.7014331100707711,-0.420841166294044,0.6919792179158614,0.20658871821406574,0.15597460188935627,0.11325837384186743,-1.4867337301523573,-2.413957934202453,-0.908619890027211,-0.566166945551606,0.31867846871104777,0.6315107863674404,-0.3801828761687992,-0.614352188238446,-1.5816629546668473,-0.023490968850755564,-0.20673332712915932,-0.7521032396021424,-0.5157576167376436,0.4639990431134108,-0.19709493194622416,-0.4072599749632521,2.886708006781411,-1.9906059814884278,-0.21582919265912073,-0.2046077247415991,0.22185541914205176,0.2662793951743093,0.0,0.2002069854008585,-0.002778183676673802,-7.038990288642845E-4,-0.0854282413288399,-0.07049721530384796,6.536139300549285,-0.3131550226916936,2.3759818987745187,-0.0864094307481363,0.3414478710572365,0.5796675073642941
64,13633.033007712336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1202388651333839,0.0,-0.7014733566681808,-0.42085387068988805,0.6927077529609453,0.2070052692789024,0.15528903166121025,0.11286397721069735,-1.4793249265309472,-2.4119363920791774,-0.8995182748484635,-0.5624068480674868,0.31415704739229006,0.6304127127188579,-0.38596302349270484,-0.617958217522059,-1.5821452231212432,-0.02754646295635804,-0.2061070844911524,-0.7640423974539527,-0.5159883455898625,0.46731391564509933,-0.19399775699736854,-0.3999155618145397,2.8864475237526643,-1.9927570666031797,-0.21788584381980003,-0.20720631463266367,0.22181271067942251,0.2676893691027662,0.0,0.1997829449394226,-0.0027859343514819693,-7.069418928481923E-4,-0.08506954175278032,-0.07011699901844261,6.487951631157532,-0.3113357079222686,2.3912608442709207,-0.090355074023867,0.3616509366783092,0.5676641129874441
65,13632.305584066666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1188284951273708,0.0,-0.7018167062259677,-0.42053735068986875,0.6943967528014922,0.20302650963487107,0.15342036240300164,0.11041841304220655,-1.484097399219541,-2.4116961011088263,-0.8951217584428388,-0.5641537164888379,0.31687879216065223,0.6290799746533126,-0.3886416832027082,-0.6126338799902786,-1.5866533928708717,-0.02901576091504171,-0.19495438724283023,-0.7931941237355188,-0.5188339586254741,0.46676402095547387,-0.1869813120007153,-0.38129178582762385,2.8857774806388004,-1.9945014285555098,-0.22087506678227206,-0.21196603351923302,0.22315500719961684,0.26598963756775623,0.0,0.19813900451684163,-0.0027631335128861702,-7.000418059309807E-4,-0.08295539530342136,-0.06859141794970446,5.649666849728922,-0.28962614093188127,2.4726954410770516,-0.11636539834781014,0.41957069711507716,0.5535662170013785
66,13631.871346937121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1192676096676193,0.0,-0.7008944661382579,-0.41885693082778597,0.6949796636166645,0.19961977130205788,0.15170955375403247,0.10845004732669467,-1.4878515892441573,-2.416373313126137,-0.8999564131774349,-0.5648309831508702,0.3182648463068099,0.6294983393197263,-0.38983024009837913,-0.6091499707701491,-1.5987138543835988,-0.04035546118697781,-0.18079545784516762,-0.7716669330148178,-0.5272536441371979,0.4646904073427631,-0.18628162787393568,-0.37496744964049794,2.88465911393464,-1.99728445005832,-0.22207346282916315,-0.21200261694822575,0.22429666140205043,0.26341509399213314,0.0,0.1974121419597351,-0.002741820648727618,-6.934669157053106E-4,-0.08113575799885057,-0.06810546348957314,5.545068223365757,-0.2808740769870224,2.4821596829544195,-0.10808178752096713,0.45030726618134004,0.537153220565918
67,13631.601160899709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1185913287704368,0.0,-0.7002595790070802,-0.419564814950906,0.6952146027866856,0.1968263144260928,0.15058724085805528,0.10749681620500436,-1.4874727010537987,-2.4194181588468817,-0.9087301364678219,-0.5658053107888869,0.31630845451462597,0.6233158326204538,-0.3889444144733052,-0.6040720062172125,-1.6100765718685843,-0.033081224598220674,-0.17286691033517168,-0.7388215491864433,-0.5354630680066681,0.4630004262342831,-0.18862585974749208,-0.37752046142112633,2.8841515484787044,-1.9975379596474139,-0.2214089537451775,-0.20958407808766916,0.22481934623845662,0.260488231602778,0.0,0.19671044315564423,-0.0027263618406095603,-6.891938593748646E-4,-0.0798111448996843,-0.06697843019882206,5.032583900769934,-0.27158368856482007,2.54562122763154,-0.09307289671158529,0.47941092355477544,0.5465403433997446
68,13631.54299991527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.118810776766891,0.0,-0.7021909583885791,-0.41951172525061864,0.6945266996402862,0.19967592279676455,0.15179117708180961,0.10885209248072705,-1.4879569390631617,-2.416888468830879,-0.9006354306964811,-0.5643613564428477,0.31879849529678245,0.6319405338381441,-0.39204994987138747,-0.6111261938354013,-1.6063482522982189,-0.03915072679336509,-0.17963014431358737,-0.7480315274971213,-0.5364178716231528,0.4658826570753018,-0.18801566928861904,-0.3755551515483708,2.8864055783140055,-1.9989760749053873,-0.22275297371053815,-0.21241911471194186,0.2243176013569018,0.2623792835632549,0.0,0.1989482380136125,-0.0027390283805179584,-6.928050973112498E-4,-0.07962877966878394,-0.06686397493127776,4.764341360939107,-0.26124210313048246,2.5621797743408097,-0.09433971657312314,0.4821845972981504,0.5569044487203919
69,13630.660398253392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1189134668051317,0.0,-0.7053386191983516,-0.42192866064671997,0.6936704502135845,0.20444192070010836,0.15558974399590725,0.11207040587792273,-1.4952001220015692,-2.413094402141399,-0.8989704678317085,-0.5671901949496171,0.32632587069931723,0.6387598544389912,-0.38666569537154505,-0.6131087547111603,-1.6052242353540782,-0.04127759175862457,-0.19765371537905438,-0.7488643387248494,-0.5414361115387809,0.47079651185740384,-0.18867369593223693,-0.37960107746303245,2.8909508253857736,-2.00089025101138,-0.22502603363239498,-0.21670203873610858,0.22366512081120854,0.2642860613635434,0.0,0.1989151395436873,-0.0027565009640230977,-6.96976166844141E-4,-0.07735259652285725,-0.06420526287722651,3.2462104146405375,-0.21612668124319134,2.7269496855449695,-0.0776849305714023,0.5382251859164653,0.6124504962668684
70,13629.968696397655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1193570432706947,0.0,-0.7024511882317408,-0.42315008534163556,0.6937534220576437,0.20419285601644827,0.15546178206177882,0.11160214037229892,-1.4750349017796731,-2.4077879127986153,-0.9071477797013784,-0.5662789988962773,0.315080781157116,0.6278219495818358,-0.3872906095200321,-0.6065927424934432,-1.6118662974615656,-0.022660010708067016,-0.20573144579524605,-0.7297727880688796,-0.5384195147354833,0.4661562142326299,-0.1947366996828044,-0.39060951337437794,2.890438824437048,-1.9981896079351362,-0.22113944113502218,-0.21118650048284787,0.2244095619633004,0.2635362003868385,0.0,0.19539217114862578,-0.0027930525848680362,-7.097179748098957E-4,-0.07555080787485097,-0.06184109809689269,2.091026397882783,-0.17540355278847045,2.898270572582447,-0.04504998961419921,0.575026476414518,0.6904624115506423
71,13629.420473781074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11941188960841,0.0,-0.7007416555470005,-0.42146299744668225,0.6926261570869474,0.20434921782908302,0.1555623697675001,0.11204826761915922,-1.4830530607224497,-2.4079511448590765,-0.9056528369189617,-0.5679810545668477,0.32159921441373496,0.6268908524748715,-0.3834837489362683,-0.60544807318343,-1.6130369679861378,-0.03062824878997241,-0.2038500356954302,-0.721274280960147,-0.5304349311288671,0.4646779879562875,-0.19474707756625761,-0.39445406052671017,2.889015373510694,-1.9968800837179954,-0.22003689328752107,-0.20887196792140406,0.2244676480010515,0.26455539124855326,0.0,0.19567818839387988,-0.0027944969364279543,-7.089204219422304E-4,-0.0755678857187458,-0.06239416122757253,2.8893474856563137,-0.18108105908284378,2.8618238859254954,-0.02895788366348999,0.5538121075960225,0.7012545182415953
72,13629.41941572322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1194140513717286,0.0,-0.7007403767927791,-0.42145393292496436,0.6926243637445908,0.20434829477639924,0.15556044692852675,0.11204793247138019,-1.483084666184261,-2.4079604718659615,-0.9056338222144198,-0.5679815326394159,0.32160776124797996,0.6269128495727174,-0.3834807868776163,-0.6054612950320483,-1.6130599295404227,-0.030590316224481072,-0.2038224906471396,-0.7212338509392283,-0.5304169748312814,0.464679535520799,-0.1947451626800317,-0.3944647384584845,2.8890075755281033,-1.9968789482405032,-0.22003805286022804,-0.20887045663498538,0.22446780969880337,0.2645580982591971,0.0,0.195682317062889,-0.002794430731388458,-7.088974365146418E-4,-0.07556727424650352,-0.062392709825701984,2.8910270203250215,-0.1811149674524758,2.8619250066866453,-0.02892373679458981,0.5538385357841537,0.7012671566431967
73,13629.418924890684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1194146903458468,0.0,-0.7007399984368362,-0.4214512499754538,0.6926238333328132,0.20434801978694697,0.15555987518262465,0.11204783096624762,-1.4830940176871719,-2.4079632344871387,-0.9056281960645555,-0.5679816679072285,0.32161028614938625,0.6269193574129662,-0.38347991587647096,-0.6054652113519022,-1.6130667292902476,-0.030579058242579032,-0.20381432175300218,-0.7212218850272828,-0.5304116492138147,0.46467999243121255,-0.19474459556429766,-0.394467900535293,2.8890052653139913,-1.9968786113912607,-0.22003839741902137,-0.20887000976402367,0.2244678581773894,0.2645588987945797,0.0,0.1956835385488565,-0.0027944111093418443,-7.088906264165829E-4,-0.07556709302926104,-0.06239227910549064,2.8915256243297947,-0.1811250247249781,2.861955031556877,-0.028913629572390506,0.553846386796708,0.7012709060878832
74,13629.418595514357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1194147592189618,0.0,-0.7007399576455098,-0.42145096070468085,0.6926237761735768,0.2043479900755695,0.15555981345604422,0.11204781994776417,-1.483095025836171,-2.4079635324018906,-0.905627589535358,-0.567981682323182,0.32161055822384776,0.6269200589480566,-0.3834798221068742,-0.6054656336361265,-1.613067462769679,-0.03057784284021119,-0.2038134403455225,-0.7212205944281037,-0.5304110745898197,0.4646800416237149,-0.19474453438293934,-0.39446824160540933,2.889005016134806,-1.9968785749723945,-0.22003843458090144,-0.20886996155318924,0.22446786343822878,0.2645589850806083,0.0,0.19568367023316288,-0.002794408992914132,-7.08889891957023E-4,-0.07556707350504367,-0.06239223264277301,2.891579441115692,-0.18112611029771314,2.8619582716460723,-0.028912539462853114,0.5538472338972688,0.7012713104162294
75,13629.419384002249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1194147592189618,0.0,-0.7007399576455098,-0.42145096070468085,0.6926237761735768,0.2043479900755695,0.15555981345604422,0.11204781994776417,-1.483095025836171,-2.4079635324018906,-0.905627589535358,-0.567981682323182,0.32161055822384776,0.6269200589480566,-0.3834798221068742,-0.6054656336361265,-1.613067462769679,-0.03057784284021119,-0.2038134403455225,-0.7212205944281037,-0.5304110745898197,0.4646800416237149,-0.19474453438293934,-0.39446824160540933,2.889005016134806,-1.9968785749723945,-0.22003843458090144,-0.20886996155318924,0.22446786343822878,0.2645589850806083,0.0,0.19568367023316288,-0.002794408992914132,-7.08889891957023E-4,-0.07556707350504367,-0.06239223264277301,2.891579441115692,-0.18112611029771314,2.8619582716460723,-0.028912539462853114,0.5538472338972688,0.7012713104162294
std.err,,,,,,,,,,0.06475914215861897,,0.07189287849776026,0.06485240406136582,0.05371804053974967,0.08594390057574904,0.05623301382188102,0.08319915706862695,0.12321557005411009,0.15764009772712148,0.12273115585041648,0.10694589166474423,0.08990648249135146,0.12254876017706808,0.10893268610193313,0.1655956159213386,0.12762256097157706,0.19616760783430265,0.12581713979039683,0.1747496853306404,0.0995382588769343,0.13325212387801766,0.11098186173474854,0.1791202707248643,0.07070032771052913,0.083211241466919,0.06746525092326908,0.0639274728944821,0.050236516289517794,0.07680901049893517,,0.07931478724498515,1.8578000770481213E-4,6.104130204216056E-5,0.007502608239392121,0.01698977555549596,4.0884921709972675,0.10305916355313827,0.5741868574676269,0.1028131544574117,0.44499643296108554,0.3479682039046868
t.test,,,,,,,,,,-17.28581821663269,,-9.747000986576724,-6.498617388275813,12.893690261487794,2.3776904318586487,2.76634316540071,1.3467422495079049,-12.036587788254927,-15.275070030533278,-7.3789542945324165,-5.310925679162136,3.5771676225325026,5.11567851067798,-3.520337520622921,-3.6562902361118996,-12.639359769068784,-0.15587610603907373,-1.6199179275976425,-4.127163909128057,-5.3287156172341925,3.4872242790598573,-1.7547420032328096,-2.2022534915175953,40.86268210754782,-23.997701990376655,-3.2615076883232814,-3.267295766531354,4.4682211271299,3.4443743430892915,,2.467177647829288,-15.041494655087961,-11.613282617520191,-10.07210707181564,-3.672340016439474,0.7072483742607673,-1.7574964132551185,4.984367430958539,-0.28121439922193575,1.244610502182839,2.015331580722005
p.val,,,,,,,,,,0.0,,0.0,8.106160187537625E-11,0.0,0.017421444786175133,0.005668884544918429,0.1780632600066192,0.0,0.0,1.5942802633617248E-13,1.0906980629776797E-7,3.473374539773033E-4,3.1261513044889E-7,4.3099796430645654E-4,2.558916203152517E-4,0.0,0.8761306796876318,0.1052499082297893,3.672646258556789E-5,9.890972618720184E-8,4.8806188095618097E-4,0.07930344789896715,0.027647407444981287,0.0,0.0,0.0011082142726086541,0.001085801782280349,7.887275067952615E-6,5.723826222152617E-4,,0.013618277615282004,0.0,0.0,0.0,2.4033961181380015E-4,0.4794121416294237,0.07883323267180642,6.216484986776294E-7,0.7785459611381678,0.21327495805427654,0.04386991805081575
