Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_23,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_23,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_23,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_23,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_23,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
27,14799.72965991852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3912086377839565,0.0,-0.6860483338405855,-0.40682117479375646,0.628021329381149,0.3377748856758699,0.0,0.44668905782495427,0.0,-1.2831560758938712,-11.566927637227057,-2.817363917518271,-0.8924227138065547,0.1589427855635751,2.219588199524902,0.3576065520225028,0.0,-0.20020799854629115,-2.0693036896397583,-1.0595068596809616,0.03342263957948305,-0.4976983153169917,-0.4154619888178711,0.7442806052207944,-0.17264370185252423,0.0,-0.05356758274551615,2.6130450373552296,-1.7712669903773242,-0.29688633923427477,-0.08700563292635957,0.24356682593640622,0.15738163041458186,0.0,0.0,0.615105685302048,-0.00804887321703694,-0.0023717755143974457,-0.12481389934174081,-0.10981391192509755,6.9663541260474995,3.2083115487357303,3.98092758934479,0.0,-0.02918112114335878,0.3571085286466644,0.13119748537406617,0.3756259255229346
28,14763.623944200457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.275732541160218,0.0,-0.643995210828747,-0.38871224962898054,0.5272769857608297,0.2644842173611969,0.0,0.32706524962719885,0.0,-1.3527287000743369,-11.300245273269242,-2.85682864213182,-1.3142855440822065,0.15627699441381096,2.337399987438799,0.35033402630260874,0.0,-0.6317565791286787,-2.0865954665972097,-0.8097686672255966,-0.08075835407605078,-0.2193134770248008,-0.5512681425932445,0.920412659387559,-0.17449073944321541,0.0,-0.2328873888866743,2.762926500236033,-1.7715388885822725,-0.4169866957944258,-0.05836878080625933,0.10334193318891088,0.10912010014105036,0.0,0.0,0.38163077305683246,-0.007611168590103542,-0.0022056321748198733,-0.11958917092520396,-0.10646403068061132,6.5424962774976185,3.1832638188276037,4.040552933269513,0.0,-0.05358901149256837,0.39160053574366904,0.0632395881480424,0.4682820391289958
29,14718.291213703276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0216825186566603,0.0,-0.7935531908480753,-0.49591193675665907,0.41357645548525734,0.16118462267329875,0.0,0.16828029539976108,0.0,-1.238430597456776,-11.00769516802549,-2.822401944748432,-1.7635694294443973,0.29626778899939227,2.3040159633414254,0.20123944971194807,0.0,-1.6526586577413385,-1.9991197126435514,-0.4457935722798259,0.1368778341735181,-0.1984732310286768,-0.6843411872214098,0.7808587907551361,-0.30458801128358326,0.0,-0.4123143439280429,2.881946682527789,-1.9823022444632157,-0.4724339063744334,-0.28078866060371915,0.0723883998743724,0.3941798017309387,0.0,0.0,0.5089504535817555,-0.007175618673340614,-0.0020805372511998755,-0.11607594398645671,-0.10699086276107414,5.642933847458238,3.0985475355967043,4.11912317347889,0.0,-0.07426456020088872,0.44191818224525786,0.3852947222879586,0.08139451110922186
30,14661.429102101016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.097718141535942,0.0,-0.7795573693068718,-0.4809812906678358,0.4721815376234646,0.36587171384489636,0.0,0.26223623307090427,0.0,-1.2601404332310862,-10.878298936364525,-2.8076489250273298,-1.8262866532861706,0.1960790414357686,2.0525285099270243,-0.18300123568528992,0.0,-2.5851147538493278,-1.880351360662454,-0.2734333338440704,-0.010806762789538349,-0.26090499166662007,-0.6614604835713339,0.4654934719286783,-0.36647809547700233,0.0,-0.32524504683526295,2.938027613281564,-1.8784292964275835,-0.520308157728003,-0.30505650064380285,0.12560103017710847,0.23085864159388134,0.0,0.0,0.4397306881637141,-0.006524695146338463,-0.001809066211781155,-0.10886765243750873,-0.10559641394246562,4.790327670226311,3.007154008884373,4.179217180598688,0.0,-0.08439625384449168,0.4803020818505909,0.6563548784401413,-0.22414608289898846
31,14580.982469040004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1163656432679196,0.0,-0.7767551027718494,-0.4011848325067573,0.6341833483019702,-0.09993128131091888,0.0,0.09188083531605026,0.0,-1.1778548183806627,-10.841702826058432,-2.754032282452826,-1.1267820404827658,0.2154892769647131,1.1712152723739728,-0.9692990637665055,0.0,-4.205228389520716,-2.009498010181918,-0.7399404817189774,-0.1832066077943658,-0.3194610732142894,-0.34564920245644265,0.6733322068582173,-0.20056131616251568,0.0,-0.2885058518773476,2.7965014711953358,-1.9893080442907238,-0.5124098495965727,-0.26586765045289956,0.31856202665612343,0.124487805256736,0.0,0.0,0.3054258195898512,-0.005788576034260764,-0.001570118656418571,-0.09929668269821126,-0.09836036680824034,3.084965437816149,2.810238912560975,4.2845003725356925,0.0,-0.025715810201794316,0.4231641327237876,0.7113643642114853,-0.2533430660728585
32,14559.02504773315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1675216831244413,0.0,-0.7005458721009202,-0.39993879639667107,0.5582052048853661,0.09924046749934229,0.0,0.14169011033080994,0.0,-1.2402937881365788,-10.896311716337088,-2.637055061524527,-0.9723724676542618,0.2610365998823426,0.8633562631657564,-1.0927157377172472,0.0,-4.486290875397875,-2.0120798112146896,-0.909088192711484,0.006763623298494947,-0.30259004506372195,-0.3911631254136537,0.7450702511813713,-0.20089576467520073,0.0,-0.26327932718852787,2.845189239663947,-2.075354073061409,-0.46291635007895837,-0.32187467044966184,0.2131538507334023,0.13009386340046863,0.0,0.0,0.3675629179603219,-0.00540606873038996,-0.0014627931733453992,-0.09431343912994404,-0.09408615310168024,2.6334167823887973,2.75688792846688,4.311833243107992,0.0,-0.008603822281725914,0.3958750137967656,0.5787210425150124,-0.08219965556491146
33,14535.99344033167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4609022105838556,0.0,-0.48849551899996013,-0.1788770527086954,0.7360881406083007,0.1776977716589036,0.0,0.2510144788871211,0.0,-1.4252265008625424,-11.266042148924985,-2.1020156578742233,-0.8433301244763924,0.3465715650657471,0.9259885348658001,-0.9571138514022054,0.0,-4.356775202128824,-2.0522307876653927,-0.7134485556105539,0.024233480241723705,-0.2747140231320558,-0.5028175389675247,0.9161227131461747,-0.08529616459438628,0.0,-0.2917666605752653,2.71464596490338,-2.225636520537122,-0.380400068124651,-0.24906122379927476,0.27978146790968433,0.30105991704735513,0.0,0.0,0.5169305649042913,-0.005140609871152929,-0.0014094648557677917,-0.09302834736358077,-0.08867082893528154,2.047130399611943,2.679221674072538,4.350013089831495,0.0,-0.053022774896014535,0.4769571945684577,0.5541582353854771,-0.0100121201278527
34,14489.919667027321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4357174232520988,0.0,-0.5247472464033888,-0.1860347542886121,0.7110184072245861,0.33824388450382015,0.0,0.22803875536819734,0.0,-1.8486499065950885,-11.899647476250452,-1.4192297779391696,-0.7604104698567902,0.3652565476344055,1.2110800837196438,-0.6481286386901848,0.0,-3.927555219148417,-2.24261587252696,-0.754132939336258,0.16684057431070828,-0.1202939179970692,-0.33902802884842576,1.0257792714607792,-0.0038340802280706493,0.0,-0.20050577713985857,2.6073210597624112,-2.108915668723611,-0.20476745957184891,-0.1287102297286405,0.3104049321951582,0.448302905959586,0.0,0.0,0.34043456771709335,-0.0045494556727063455,-0.0011917002408523393,-0.08473893005647892,-0.0840057512650778,1.2690031057754338,2.5706607837492053,4.400372743977742,0.0,-0.019130895571816374,0.4390446397534067,0.6867787246201111,-0.13136507274126846
35,14458.155535705984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2029031866623947,0.0,-0.7477956274228807,-0.4192020121294802,0.723779666882144,0.10751619741266968,0.0,0.14378486452580286,0.0,-2.048067791428604,-12.493871790039986,-1.555341881427621,-0.770142506474117,0.5494302461505873,1.2108484539292892,-0.3640468123479299,0.0,-3.0019930664953387,-2.0513451576081314,-0.5106538646581149,0.013301599885875814,-0.31099332815737124,-0.40652574267212005,0.7625021628151569,-0.01980335606267954,0.0,-0.004665326766339933,2.706490580589598,-1.9680412135549967,-0.29630950542924683,-0.2707370041695438,0.30656694077278335,0.30476965281378143,0.0,0.0,0.3823553112055777,-0.0038967210186833766,-9.894829232981587E-4,-0.07770624545986851,-0.07630278181558998,0.5326236205157456,2.4622305466698218,4.445320993120976,0.0,-0.03785973470645364,0.47698133473737175,0.5414827461576157,0.08291200401533436
36,14417.66976993288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2185551840508873,0.0,-0.718380741782692,-0.3555701851871073,0.7619601957696301,0.18374286319570865,0.0,0.09154756224828639,0.0,-1.6006242896906642,-12.985407857090284,-1.9638303494582114,-0.9669639069623233,0.25151048491005407,1.2196832694046393,-0.38663364997276706,0.0,-1.6619064470098046,-1.811096676567982,-0.724501784182389,-0.12416384793931545,-0.40214962254232245,-0.3782100261722349,0.5668560831880963,-0.19394197682150616,0.0,-0.3874852193820968,2.8739419756016105,-2.274482634701063,-0.4043332720304295,-0.39360167446811345,0.2924620697259628,0.3780754460530105,0.0,0.0,0.08834727276104576,-0.0036332157036190705,-9.716611645988249E-4,-0.07564833583818978,-0.07505440283793524,-0.28140710697915594,2.334154339652328,4.487375381000456,0.0,-0.01938014863171812,0.4778755881379213,0.5900644930935572,0.03286502359842277
37,14390.200075684003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1886583630287086,0.0,-0.7189281003264691,-0.41961366838907244,0.7960794240304949,0.18130799956834417,0.0,0.08351904184184399,0.0,-1.3156428059431322,-13.245802098427196,-1.8153259826935297,-1.4282782585560851,0.1782077760268807,1.1935238123015675,-0.7716344487754967,0.0,-0.921747856883449,-1.874484432584635,-0.7502408992804231,-0.1355699516338999,-0.5093336084851434,-0.2858425036753744,0.6779730148279023,-0.10941392085186957,0.0,-0.10269916615059776,2.8512538918889594,-2.2018770800823777,-0.35808458663941617,-0.41373202484997135,0.3201679583959083,0.37065981533293024,0.0,0.0,0.19354051122387028,-0.003458100027088611,-9.216276267925255E-4,-0.07393299760195382,-0.07570100510139471,-0.7559827625787244,2.2463901993598814,4.512946184326693,0.0,-0.004373868466594837,0.46993625145637696,0.5018002241538708,0.11444208065202768
38,14367.992219028192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9613050127796482,0.0,-0.9838316504874318,-0.585931645521396,0.7599750713524374,0.41352626745240595,0.0,0.04901599110177473,0.0,-1.6507033476379402,-13.60568428826649,-1.539872769893309,-0.6207158310210797,0.22094049931077414,1.0808062982989188,-0.6428291876595466,0.0,-0.14604782230219437,-1.8179621012117992,-0.09524430425883101,-0.18897818622787704,-0.4142989702425324,-0.48838611546401434,0.8224101912764225,-0.0552070190721488,0.0,-0.11628641305380984,2.9663535698208823,-1.985171560669555,-0.3430296858910555,-0.37279871221444616,0.21347136056280652,0.5170800054378992,0.0,0.0,0.046154984577805314,-0.002725331705089938,-6.684831898380162E-4,-0.06687693300505083,-0.08267540342386112,-1.5050688080226995,2.0513044756326506,4.586569969454407,0.0,-0.05618684089347005,0.5725810358545624,0.35579327761631924,0.15447314289128788
39,14336.891638601277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0575300281246571,0.0,-0.803601977962316,-0.45967511938133643,0.8171948683531804,0.16199557121068214,0.0,0.04370685650248108,0.0,-2.070075585186521,-13.428117489134149,-1.3457308716014944,-0.6701430672047693,0.4780189090090284,1.0248183547709313,-0.23651193390927083,0.0,-0.11419617010442967,-1.7760989361713424,-0.32704937108728427,-0.11740715936625494,-0.3864740249916693,-0.4257826468175317,0.35778978309871656,-0.11672551742584067,0.0,-0.10753138190947024,2.9624091411806983,-2.1593466070754146,-0.23102299931124093,-0.3205647636253911,0.2174170406436826,0.26449020944834295,0.0,0.0,0.009575882120308805,-0.002429004933015985,-5.413721288424383E-4,-0.06277333109422427,-0.08548433583927674,-1.5608940466437728,1.9963387867291205,4.633673735236386,0.0,-0.041049492306349245,0.5434934828973064,0.2468957501620721,0.2181987919216957
40,14266.3193122674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9391156331804945,0.0,-0.9860837355581179,-0.6652026368550934,0.8841707212606519,0.38545653051974915,0.0,0.1428367953659113,0.0,-2.1122390131594186,-10.81000211016544,-0.8384974517602526,-0.8344379681977787,0.5786938117817622,0.7749487329231363,-0.2292691698608157,0.0,-0.948051922904332,-1.473324246099832,-0.8468871483631105,-0.6961572078608796,-1.041194266705467,-0.3328503945338821,0.5892051516382851,0.02479976772233225,0.0,-0.13867951180411353,3.1093317948278916,-2.1541339890368025,-0.4102181347105256,-0.5127042103090317,0.23825430064167738,0.34141694553605206,0.0,0.0,0.001285587383930413,-0.0030690752976807708,-7.314537831971952E-4,-0.07070868776286535,-0.09058791030969562,0.593519808756459,2.163072615860217,4.838953899156246,0.0,-0.028064966790863,0.46139024569346,0.2025208077195891,0.2511815455983427
41,14250.713562164421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7225750677814481,0.0,-0.4550731028549486,-0.35326188828123173,0.7294111983440796,0.08896070900118869,0.0,0.010648879129278893,0.0,-1.457147929065215,-4.2316612803843885,-1.4455827736101625,-0.3842729676460543,0.5258416501106394,0.32568872227301676,-1.9481545864088763,0.0,-2.6807968902900035,-2.3128745869118923,-0.06844388548474112,0.41657498529703163,-0.18415106239109313,-0.16289601692369904,-0.009849701731891258,-0.19969128413611675,0.0,0.4131198177451417,2.972616767301675,-1.9898045593891076,0.2882403017434205,0.05534624879875649,0.1325896069778809,-0.052390841240636477,0.0,0.0,0.07275202823903204,-0.005269305856615612,-0.001323891197956205,-0.0987192794396655,-0.09951360064053126,6.503743324622079,2.6256261918478403,5.3782186139291746,0.0,-0.0518616567851906,0.3711602110884077,0.2180783622546079,0.2970010254447515
42,13900.251746223605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0756569836487602,0.0,-0.4954072573684108,-0.35704713479296935,0.6604114848867664,0.12861389437492637,0.0,0.18651513388285876,0.0,-1.4893168233366685,-1.7853131307312697,-1.098607934689173,-0.9000887457180069,0.47414055514537956,0.319780967073702,-1.3659513645531873,0.0,-1.3317842546603296,-1.7822770395028242,-0.9786150575498801,-0.2128301523384558,-0.8733416644776457,-0.08164428252203086,-0.0016825235259921856,-0.11659576762887613,0.0,0.01741127815578214,2.9158936177062595,-2.2218682943973826,-0.12244370905137403,-0.18031197980740432,0.22407026867046403,0.12881707107371446,0.0,0.0,0.09713575754508606,-0.005094367949508482,-0.0013627920582173388,-0.10183773689959048,-0.09764707549663115,5.48769799528531,2.103400189164403,6.167640395304336,0.0,0.03227799639005616,0.36315596129113153,0.04336256401279506,0.4388872005019895
43,13817.553462371354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2182587336179902,0.0,-0.5690997582802928,-0.3565518248281924,0.641394053268577,0.19979798596374038,0.0,0.2326456700482,0.0,-1.5518798929663729,-3.8044419938671004,-0.6910914976336706,-0.8605442699258676,0.38864683300222713,0.34884712726648687,-0.968873604388518,0.0,-0.8561118466797216,-1.5641763914354918,-1.2407984343444953,-0.4083467320379637,-1.007342967533628,-0.1453707442774435,0.1886107654903399,-0.05920062504886288,0.0,-0.18880415355849467,2.8772954407824565,-2.2553566380860413,-0.3025748414843962,-0.26532795707739193,0.2537760113763706,0.27105226351405687,0.0,0.0,0.14604436667422302,-0.004050443055696908,-0.0010818697190481499,-0.08994967362052254,-0.0914664031261951,3.0518062402033674,1.8091497158422398,6.201637969179096,0.0,0.05474911679622247,0.40342430339440644,0.05480797700814384,0.42136669030286483
44,13698.621377907943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1820700797553274,0.0,-0.7561631493261975,-0.40295954794564154,0.6665132569984593,0.33798103935688784,0.0,0.16953809282421994,0.0,-1.7604863205756285,-2.469530776452297,-0.45607616120971817,-0.4603053885555589,0.3258895323919743,0.48669456610439554,-0.640492340662889,0.0,-1.072939254120286,-1.4264026280996673,-1.0731840444405476,-0.4236374109738204,-0.9015421313925398,-0.30863326771192967,0.42302799827002746,-0.0541380827095966,0.0,-0.4195347448998083,2.8918107066493604,-2.1386838505367187,-0.39187744311164757,-0.30952157887384574,0.2285579103145599,0.3986571402848878,0.0,0.0,0.21654324153207882,-0.002655276634140626,-6.339362978699863E-4,-0.07531373160114475,-0.08579659662827153,1.994904797362392,1.5889545026735843,6.769300372079976,0.0,0.038492302753104515,0.463244128962651,0.14628161859725586,0.28843502754797323
45,13674.164706560447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1265748781567049,0.0,-0.7981361753020606,-0.43289328656773,0.6866363686098541,0.28832345894432215,0.0,0.13277288217311617,0.0,-1.719654473634029,-2.1734864949782944,-0.7340061048613296,-0.4352842798240074,0.3242260775271263,0.6731877542988824,-0.28289814274171954,0.0,-0.4106874080846421,-1.3855375593608779,-0.9930614120881242,-0.3891468969681822,-0.8368562369573773,-0.3492731559998481,0.38393623075831856,-0.11673555341954425,0.0,-0.5229156809360119,2.9045823293474835,-2.0801189568165963,-0.35294809507456054,-0.28813275668035326,0.23711805721345722,0.36153082763233807,0.0,0.0,0.2060722957070947,-0.002808685828181027,-7.103070194629166E-4,-0.07756872698113315,-0.08582801710677107,2.4753389948195728,1.5629671031310264,6.85367531223049,0.0,0.03521459249436532,0.4740236816528002,0.13844174939972845,0.30988260205488677
46,13663.217979732402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.116900642398455,0.0,-0.7081756381725742,-0.41627431582996216,0.692494849141745,0.16846370867297783,0.0,0.13172083140913088,0.0,-1.3852772874865145,-2.437551230725893,-1.036450926659783,-0.5350656905138245,0.29944123376316,0.6290842539744734,-0.5133767052902019,0.0,-0.762723901058181,-1.5046585503420007,-0.7455205636151085,-0.14016786446325105,-0.6071380575220843,-0.4229662005253842,0.37740557865405255,-0.16183733005972284,0.0,-0.4756727164476124,2.8751571695035665,-2.038139571225416,-0.18888926282769242,-0.1897543538661872,0.2312564288855274,0.23844256429632454,0.0,0.0,0.2017406470827948,-0.002944009143872348,-7.53587805947082E-4,-0.07883895209364117,-0.08552052305238483,2.6299292478769245,1.5333867093141087,6.876355985894006,0.0,0.02359396927944389,0.5167011749106276,0.17036156925194448,0.30229902591267555
47,13660.613644018189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1125055525554424,0.0,-0.6815626219391341,-0.4140542997694677,0.6851344248216291,0.19056810024420331,0.0,0.14001777926351686,0.0,-1.4098346113915248,-2.485467182208595,-0.8548297918974809,-0.6219301384534724,0.32363972145409503,0.6274231549415978,-0.4014865903476811,0.0,-0.48319590396143886,-1.495940262939855,-0.8020781333657335,-0.16222373429368275,-0.6456835389236676,-0.42401647559399985,0.43168507103716225,-0.15621396378290622,0.0,-0.44521263678985806,2.8796402853183185,-2.040643728147221,-0.19461307574462627,-0.19301357992932405,0.22615130499945782,0.24624726715880327,0.0,0.0,0.20203105272952931,-0.002984918805098941,-7.706528642399848E-4,-0.07865732982033462,-0.08534476821068494,2.7794138829463346,1.5369071417013287,6.943048214935343,0.0,0.030636249152397377,0.5176091662379751,0.1688083723768478,0.3121272816204613
48,13658.384716865934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1154561355473995,0.0,-0.6929822868240817,-0.42092081774315904,0.6841902490569196,0.21552332698588744,0.0,0.14116429000326253,0.0,-1.4729235807655772,-2.4202191005826226,-0.8971117338209639,-0.5755427801269768,0.32439253273159957,0.6426997875106724,-0.3286065128383956,0.0,-0.6119772820125385,-1.4704315697135013,-0.8703604134622275,-0.21383888191790926,-0.6883635872239982,-0.4243808810472999,0.46752874579179327,-0.16249449656595003,0.0,-0.42540746746034325,2.880089920839509,-2.0395715218377695,-0.22432237342988032,-0.20984982682875816,0.22519655601554764,0.2682568320860782,0.0,0.0,0.2073547806723982,-0.002899611964823172,-7.450683915522563E-4,-0.07672309398402195,-0.08512452888917078,2.6468887965238173,1.6562805888393104,7.030913595508072,0.0,0.03681865682003466,0.523555996233739,0.16485859947567685,0.3178180986682418
49,13656.411849976683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1229761421255853,0.0,-0.6985843531933285,-0.4202617001964808,0.6910731557507562,0.22366494581591745,0.0,0.14448448305669828,0.0,-1.4458691431480082,-2.401504072277094,-0.9386485373443328,-0.5647745978344769,0.3157998741374154,0.6385868679121827,-0.3918807193862643,0.0,-0.6322009749627839,-1.4823594184732654,-0.8946433660944517,-0.22294548314493798,-0.6957015065089635,-0.4160863222057884,0.5001956318799027,-0.17480949903195375,0.0,-0.37676533184106054,2.8766310735551794,-2.048223800322291,-0.23287987201873953,-0.21507495146621688,0.22695033058622024,0.2771862379484456,0.0,0.0,0.21133327708743443,-0.002914068583297297,-7.471249110139885E-4,-0.07579243856395831,-0.08430295681002155,2.524513699994338,1.818354307610854,7.193829522221438,0.0,0.04612447095912496,0.5435967229648415,0.176558607837507,0.3242201620534617
50,13651.74586973783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1343467787253232,0.0,-0.7018185121117796,-0.41305383266974566,0.6984466973332313,0.21596221672904373,0.0,0.14504161303286556,0.0,-1.4018899362051305,-2.420699754577801,-0.9698204629962816,-0.5532195517565649,0.3148342732379375,0.6319623912489186,-0.4443681251933735,0.0,-0.6809007733536028,-1.5359812170083464,-0.8654950151861196,-0.20081558171705433,-0.6720110516658383,-0.413353545167919,0.5519629146424074,-0.21870607881084503,0.0,-0.24311184263616115,2.8620456714634748,-2.0449088057829092,-0.21777407905308815,-0.20179268837827322,0.23173766457361777,0.2818405311149784,0.0,0.0,0.21683738735939664,-0.0029427856704872155,-7.613708722510984E-4,-0.07219104888616353,-0.08162011482760542,1.9536265419656473,2.483155589743249,7.875904451497719,0.0,0.07579708746570878,0.6424912711514719,0.23556456584352856,0.33298327235646763
