Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_f,g_bike_grad_c,g_bike_stressLink,g_bike_stressLink_f,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed
57,13643.52112944964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1228428976373064,0.0,-0.6940249270886504,-0.4191043632937482,0.6938086671902243,0.19421983628370906,0.14990928009450263,0.1085748782475631,-1.4446045648051504,-2.4662371468932327,-0.9385041795295904,-0.5951582626104245,0.29943232894412375,0.6418382757072842,-0.3590177701793481,-0.5343230025135457,-1.710397412739996,-0.8378383481988302,-0.17642116172712027,-0.6618230219551395,-0.13458228478549164,0.4700130385727786,-0.18814992331063682,-0.3614683670612136,2.8544860884369694,-2.044923857201912,-0.20977207188469063,-0.18157826075260017,0.25744002561968704,0.24951504383401815,0.0,0.19888222798143063,-0.002806610290510558,-7.157586484281474E-4,-0.07920062361919863,-0.07495863512305893,11.142110190715824,8.97531001463797,-1.2258866471484922,-0.40451527705230705,0.4320251055311138,0.5853495856414609,0.3011895026005227,0.45142497864721454
58,13641.02375014828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1229486399588566,0.0,-0.6980390304722454,-0.4255551011410749,0.7006481881868983,0.19838237180575755,0.15037010960476618,0.11384133624942984,-1.4521815116815113,-2.4157972646728227,-0.9573298142278753,-0.5676959165618524,0.30741909879002866,0.6259528797053077,-0.3389532705247221,-0.5228841268761364,-1.7336359970162243,-0.7527514430771127,-0.18667989081727818,-0.6836957606150059,-0.08113375218081614,0.4750284387107867,-0.208991604415615,-0.3527979791710471,2.8650369302746537,-2.035624159018996,-0.20668133499256133,-0.18157986203168397,0.2576387677022583,0.25683304745137014,0.0,0.19739371705305944,-0.002778235624571229,-7.060941274662148E-4,-0.08144248114525746,-0.07416926558767267,10.507096051512981,8.734504801624961,-0.6144090374942224,-0.472225079612272,0.5440964756409515,0.7113070696838784,0.3239464298437357,0.4623294522828182
59,13638.763847258233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1263216620561984,0.0,-0.6985682437826246,-0.42319855289592817,0.6996203111751661,0.20193562355332106,0.15491223389495226,0.11687531509425078,-1.484935716657928,-2.4253668004609774,-0.9047177211376681,-0.5858267037961604,0.3045773473036853,0.6369305069064236,-0.3685844187755737,-0.5582535669980347,-1.7278304899709014,-0.7073233989199498,-0.2026230449517688,-0.6902702175814835,-0.019048438894895853,0.4667909592350876,-0.21524712739385787,-0.36017697306303775,2.8627812723940207,-2.028392041015755,-0.2118873703588271,-0.18853710419170355,0.26380148576420603,0.2631352809012685,0.0,0.20391716975419688,-0.002686505468686275,-6.755734475302999E-4,-0.08273049822007603,-0.07316006592341194,9.703102145896576,8.646903770529578,-0.047644033367342575,-0.5113331978213368,0.6229424162463851,0.7961866537334183,0.33884657985490957,0.47479058993974377
60,13637.249414735534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1329453420325042,0.0,-0.7003394663214139,-0.4182408367101989,0.7114048208735938,0.21139173344434806,0.15107191815854742,0.11717517368310316,-1.5051186182703378,-2.4169119871184566,-0.8875322011610619,-0.5510756385525101,0.31038878633327416,0.618479953086856,-0.40072338507140337,-0.6263086869108703,-1.7182824421348293,-0.6694587526730965,-0.20255592527908944,-0.6739775484366314,0.049827170459207884,0.4523616865206191,-0.20347892767744843,-0.36223848680606513,2.8726177198054312,-2.037929600675036,-0.21520520726023873,-0.2002903069767253,0.25493666641256235,0.26882472864650564,0.0,0.20225887168469986,-0.0026628521213634855,-6.669479485178673E-4,-0.08475564691776058,-0.07231133835294372,8.605356406856991,8.684893176496757,0.3848194629619952,-0.5193211860712621,0.6665232126966703,0.8466009933594845,0.3543269744465314,0.48535157124656036
61,13636.75064767414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1344949928295542,0.0,-0.6991277093778129,-0.41636212311485826,0.7075256438292383,0.20958269760861056,0.15412033011639373,0.11635737662175247,-1.5041562526410126,-2.416316032182372,-0.8782434756616433,-0.5643650715348391,0.3176326840884063,0.6294805713920176,-0.38602945591514803,-0.6125591376124572,-1.7134398738149101,-0.6741646676092743,-0.20029787654612213,-0.6692961493782451,0.04918718282357574,0.45288860345337445,-0.1910344284768333,-0.3693247805932925,2.865121392293014,-2.033433573332113,-0.2194305285037157,-0.2062476541198919,0.25958392244127854,0.27121614887265016,0.0,0.20265918675687786,-0.0027067569407012693,-6.820750868974774E-4,-0.08561733297670349,-0.07192087158642073,8.235733400711217,8.741830169042219,0.44110636480147497,-0.5060018290858659,0.6561412682218082,0.841464854643686,0.3664881581066519,0.48239390949945915
62,13634.612973617039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1305435066843352,0.0,-0.7029905761136123,-0.414778095237554,0.7081126639214006,0.20424030825415548,0.15351547752350964,0.10927351114738548,-1.494426673343738,-2.4153247582896546,-0.9071007276243302,-0.5734697490038024,0.32276605700786104,0.6387856697774924,-0.38265983194367514,-0.6099163049069422,-1.696773302648579,-0.6581871893953298,-0.18548398597268484,-0.6424618396171199,0.07091224662111957,0.4520879809638989,-0.1560799290222236,-0.38527835859196047,2.8599233766562646,-2.0290387272554926,-0.22885306146869214,-0.21985739094188425,0.25998361181320306,0.2691750412062289,0.0,0.19206218668196662,-0.002765606223674704,-7.008593745434416E-4,-0.08833132895126465,-0.07010665041960254,6.313432217025917,9.027325698527926,0.9136797713832701,-0.4625719108222461,0.6369663917896397,0.8515630731145665,0.4077031172391608,0.48755695068047855
63,13633.379788358368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134312145264054,0.0,-0.6996755466289686,-0.41534772633309786,0.7093613803515411,0.20317148005549973,0.1533124313341161,0.11083872280911798,-1.474069218842568,-2.4210884121958314,-0.8819796214907475,-0.565504859521466,0.32051194693275226,0.6206946294456692,-0.38196169143465936,-0.6067233141619488,-1.6979727435174572,-0.630759183443493,-0.18553560614785883,-0.6469465585872648,0.08455310228311785,0.4471646345701135,-0.1619004268676256,-0.38314897142305243,2.8643429394663555,-2.034417697241836,-0.22139732357458938,-0.2095342183960172,0.2580962087497938,0.2649701249454589,0.0,0.19560219705446888,-0.00283278498184118,-7.237910244745556E-4,-0.09036920212517775,-0.06989938498016995,5.509459191581868,9.006263972031904,1.2462062639499614,-0.4684153474324564,0.6634544583694304,0.8951279359968585,0.4229354945408693,0.496670494698904
64,13632.52220121261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1329989464023422,0.0,-0.700399922821115,-0.4180546302861817,0.7113399939295987,0.2002622515724387,0.15151863647835764,0.10956352415719524,-1.4704619807169936,-2.416233688722319,-0.8984001572629053,-0.5653647991807029,0.33005363819147054,0.6200045107489612,-0.37833678126521236,-0.5950723677961905,-1.6961526251645644,-0.572371827521079,-0.18551540688347343,-0.6550326270570545,0.10350197983813898,0.450163831138712,-0.17345858664615874,-0.3851579901085022,2.8711392992010953,-2.0294716717452763,-0.2192869153461143,-0.20633206367340093,0.25809500522064277,0.26023017468589443,0.0,0.19179125286477372,-0.0028332298438222317,-7.246459816066428E-4,-0.09290887607468178,-0.06840651642108969,3.2499942201257674,9.11927963569281,2.19859750731327,-0.4621537064402508,0.6978504183329205,0.9814662167090829,0.4635279045626848,0.5184601323191086
65,13630.849797204173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1310131357511353,0.0,-0.7001182404397013,-0.4187484957531107,0.7105815642236323,0.19992906762938795,0.15219097910993773,0.1089339174757137,-1.4637375871656797,-2.4205243059196913,-0.8917616751094246,-0.5625689515660028,0.31675638098880654,0.6162468989958073,-0.38109684058184135,-0.593945885744574,-1.6913677934008284,-0.5661472676495618,-0.18199991455159303,-0.6541400375417483,0.087734161160573,0.4530523579584163,-0.17517620985901844,-0.3880531591672266,2.8698540038009686,-2.0269971385744796,-0.2167630444915843,-0.20386587277456303,0.25881174225316217,0.26012176880524396,0.0,0.1951171213306588,-0.0028526672649372875,-7.294867914335975E-4,-0.09337126659676444,-0.06806063544478269,2.3813415401512232,9.272646131506965,2.499224942258216,-0.4378157212062912,0.6771226798133191,0.9863955419625098,0.4550358801003377,0.549485858543701
66,13628.77598292736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1332299659437466,0.0,-0.6996099659429683,-0.4194660820944471,0.7127116370232683,0.203262689886449,0.15250845720026177,0.10894521053376632,-1.4665027222818436,-2.4317301106184077,-0.9205277164073208,-0.5732193360896186,0.33776731625692547,0.6363734014428297,-0.3945349623776208,-0.6054552233848398,-1.6883156593671182,-0.5081586848835679,-0.1848682175693958,-0.6706904351431542,0.07015920320443164,0.4691248180342422,-0.19326678307559522,-0.3965433410915852,2.875012455674857,-2.020477659737659,-0.21537510529030232,-0.202367962491624,0.2575846068365515,0.26514867233894673,0.0,0.19878877677990212,-0.002867232239629587,-7.31371652737875E-4,-0.09530166927493189,-0.06642953200120853,-0.43098612767224687,9.620662092251354,3.789701084826656,-0.4037949216107142,0.6735989625740795,1.0705941751078056,0.44820747178438225,0.6392037274435509
67,13628.615441629756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1317054405582958,0.0,-0.7030951432094877,-0.4196230571778957,0.7136910319227633,0.20502631986709274,0.15067473874779486,0.1080174412303472,-1.459093948343847,-2.4179631424220047,-0.9011223373429674,-0.5638716437532956,0.30012324122625983,0.6260871886107527,-0.3835132477944649,-0.6043017444803926,-1.6890876853121166,-0.515319536515124,-0.18776943652082673,-0.6762172836843077,0.06394433847224533,0.4659100005652403,-0.19575850501679334,-0.39655684141221786,2.879216621607026,-2.025433630699972,-0.2237509223035953,-0.20911903324196857,0.2578642489309733,0.2634693561667359,0.0,0.19121588601725023,-0.0028435355809095664,-7.256223905519317E-4,-0.09418515319668011,-0.06674138564612792,0.2854235129811906,9.576231393265418,3.6670077184409675,-0.4128105576452406,0.6708720929017055,1.0612814873824212,0.465705613925333,0.6048378025448922
68,13628.26957524276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134032670141032,0.0,-0.69933385649473,-0.4187603615587932,0.7120386916409107,0.20318172455337757,0.1537384327233017,0.10922302776291508,-1.4713920034522903,-2.433709535124269,-0.9179812311841362,-0.5735779826762127,0.3389071271381752,0.6334642225741227,-0.39745988567125007,-0.6180212417987356,-1.686513273845104,-0.5015927324095678,-0.18714392874138616,-0.678037134314511,0.06307655894543572,0.4691376923002116,-0.1952002864517492,-0.3969487573164843,2.8754184526180038,-2.0221567672205767,-0.21502846367719863,-0.2036160365259828,0.2580180040311984,0.2655238745018995,0.0,0.1994405411281745,-0.0028610570160805277,-7.282424274766409E-4,-0.09480909156609765,-0.06616676634939311,-0.3967554086221904,9.65346290185027,4.047685761199385,-0.4031333800782503,0.6692847139749625,1.084550534221537,0.4702097187879629,0.6247651438652535
69,13628.157903556199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.131998622171148,0.0,-0.7029678062276307,-0.41908081462274244,0.7142925781680131,0.20471155168617458,0.150368722776069,0.10797585103715196,-1.4609573906468951,-2.416280604609193,-0.900730615522747,-0.5643403773835767,0.3017876455628341,0.6272866062183224,-0.38263639520106546,-0.6036950910436849,-1.689962631678121,-0.5061049054554405,-0.18951213978478473,-0.6784370757432098,0.05896687392383489,0.4667059325187277,-0.1974901314987026,-0.3953760969462541,2.8795752881806544,-2.0250861175443133,-0.22424086566011228,-0.2100385769321838,0.2573765644084246,0.2635040742752072,0.0,0.1918017377742895,-0.002845682406453095,-7.263364291890793E-4,-0.09385953688471124,-0.06650689670754235,0.2077820405935188,9.633698156481348,3.952442099769479,-0.4094561440687937,0.6648563505040598,1.076342857359016,0.471099983269059,0.6101136681922057
70,13627.84612744956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1341285434877337,0.0,-0.6991116445824929,-0.41859900416579354,0.7117336477196053,0.20340604533460288,0.15394973507901671,0.10932882319960537,-1.4719430656353552,-2.4342717110703895,-0.9175522315229948,-0.5728378147222861,0.33829474948961646,0.6336749836619497,-0.39822816540637995,-0.6203726635681086,-1.6871925766411415,-0.493920804820386,-0.18776648641514534,-0.6785415489403689,0.05905701473775017,0.4698414233628449,-0.19552088863491615,-0.3962284762201087,2.8748219607401317,-2.0213536295270864,-0.2148350177106075,-0.20369010765278303,0.25827654022160057,0.2660640747226172,0.0,0.19983326737671425,-0.002861328981494739,-7.280236893379175E-4,-0.09446704584970651,-0.06591646885305127,-0.42099706897401035,9.706062035474295,4.307117197266368,-0.40073009590076436,0.6640827911548353,1.0983120420166805,0.47436103576420907,0.6304979397402033
71,13627.781765555614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.131941047198636,0.0,-0.7032157102654685,-0.4190635448739374,0.7143845458848769,0.20459142884441586,0.1503014472660704,0.10795307573324128,-1.4608266525338442,-2.415538185396017,-0.9005249041621352,-0.5649410737585229,0.3018075070198424,0.6268151065293545,-0.3820254500329607,-0.6033073559450334,-1.6904997334479468,-0.5000814991827306,-0.19018152416850143,-0.6786321518874828,0.055682363488697824,0.466580712840791,-0.1975787495959423,-0.39452107214809395,2.8802942906539077,-2.0253021983607082,-0.22480241905165527,-0.21039058885001063,0.2568887988286585,0.2633479008308617,0.0,0.19125175507071893,-0.002844400057828786,-7.26166722678953E-4,-0.093461395443453,-0.06631143559710463,0.24145699335020632,9.681668752437908,4.184660313272718,-0.40762970913621727,0.6596021523396051,1.0881411318914413,0.47736258554442107,0.6116418609500258
72,13627.43219796896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.134119365983389,0.0,-0.6990198576427126,-0.41861387660971416,0.7115163958549638,0.20348650826550518,0.1540747329403006,0.10943698024385552,-1.4720090040911167,-2.4347039192264526,-0.9177534758871597,-0.5724624973695994,0.3383226405393594,0.6342617885437069,-0.39866471125614267,-0.6213813070331882,-1.687841587965487,-0.48590374768928557,-0.18786828238204897,-0.6784360063728598,0.05661836401326258,0.47019203212079064,-0.19509854264084253,-0.3961216697265504,2.874620586556111,-2.0208962821946796,-0.21483412590183798,-0.20385718829061197,0.2583996869420806,0.266325193202366,0.0,0.1997862374533078,-0.002862046653596312,-7.28098448972811E-4,-0.09419997756463633,-0.06562603381812449,-0.4776234905182678,9.761364364286417,4.567014865129917,-0.398301591852239,0.6598335837950591,1.11281942460851,0.48332415683946744,0.6320175790012158
73,13627.219562862205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1323124870280217,0.0,-0.7030330186412308,-0.4188779018177331,0.7148476811651371,0.20428311007216482,0.15033526139989267,0.10794977474744896,-1.4598082211531525,-2.4152852786335552,-0.9011707241517226,-0.5656720291791202,0.30320673769528983,0.6263636735788922,-0.38208947385242753,-0.6022707509111066,-1.6913019356703576,-0.48343423176603956,-0.19025994804843854,-0.6787349726395454,0.055767002880443735,0.466780245870258,-0.19843368609179676,-0.39470851860324063,2.8809583025837786,-2.0244811496062076,-0.22455111173530978,-0.21031157885043353,0.25664503330565974,0.2631501161126538,0.0,0.19160431891761073,-0.002848154060839028,-7.275338803814508E-4,-0.09355996791786804,-0.06588137373071704,-0.16532054533480445,9.767265280935083,4.556567230600823,-0.4029567814162883,0.6586685061076212,1.1148323082060352,0.48380863211040637,0.6246340301189997
74,13626.824252701492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1324869873827692,0.0,-0.7028602518408628,-0.41889562605373093,0.714826676695026,0.2043115368913643,0.150503789783355,0.10809442564974275,-1.4599477208886722,-2.4161260418675408,-0.9014100537621851,-0.5652792461326669,0.3035447926843772,0.6268050654823709,-0.38286274358982175,-0.6034887871636273,-1.6921919875298266,-0.46960824850301885,-0.1902772133151331,-0.6788529101079656,0.05560583021158708,0.4669359835334948,-0.19868099936178676,-0.39503419003773693,2.8807691569712772,-2.023386730395433,-0.2242150224177316,-0.2100202518817511,0.2569541918188811,0.2633344610565072,0.0,0.1918707500398365,-0.0028491497911812633,-7.276298409742287E-4,-0.093570622935679,-0.06549302770480378,-0.47146034261453323,9.843522593577447,4.847916143048721,-0.3995937184643328,0.6578370357900429,1.1380622941013525,0.4905441846376734,0.6342351803904552
75,13626.44323978666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1323883552477543,0.0,-0.7028393843311542,-0.41894168249830954,0.714514131984025,0.20408678215454226,0.15073967062261906,0.1081511452251187,-1.4612364939847575,-2.4168146703473146,-0.9021043082377961,-0.5660670233506554,0.30577057493117715,0.6264653401252654,-0.3835266872267572,-0.6045891751097349,-1.6926942735537598,-0.4644535034058995,-0.1905830865813259,-0.6788213279325904,0.052514702577668874,0.466624946508986,-0.19830546731001197,-0.3947585561607224,2.880734451504184,-2.0231435574329257,-0.22387445260178881,-0.20967269170564423,0.2567432466525257,0.26328135130673885,0.0,0.1919381728515807,-0.0028467092197795186,-7.267219341708258E-4,-0.09320475205516386,-0.06531223946679664,-0.4630918306343406,9.899717714037667,5.011426470315495,-0.39762497977480016,0.6529601245149925,1.1502088217436512,0.49617470477281234,0.6361994953978338
76,13626.07005518474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1320706090808845,0.0,-0.7029410395322874,-0.4190424855005026,0.7143259497554311,0.2042558468983266,0.15073502604858133,0.10815588887583769,-1.462009658866516,-2.416480946575491,-0.9015191957368741,-0.5651975451003882,0.30441181370808923,0.6272585663454631,-0.383087137804137,-0.6042967364759018,-1.6939614989525709,-0.45759051123949823,-0.19071540214957894,-0.6785912514074979,0.05011861982037789,0.46693272766512595,-0.19806277305359243,-0.39492578847263,2.8803458261837673,-2.0223475751472124,-0.22407464546067093,-0.20993955320681654,0.25695916885030484,0.26351386304757907,0.0,0.19197547896760186,-0.002845497094539557,-7.261669221483623E-4,-0.09289113412227187,-0.06508153921807777,-0.45003930555097843,9.951386146091062,5.197583865340621,-0.39652878068195896,0.6493694477295634,1.1634994640777052,0.5017140572935029,0.6392119078801747
77,13621.089261748672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1307644798992214,0.0,-0.7033626426155997,-0.41831194202206756,0.7075283991040879,0.19773677009551716,0.15413175358241568,0.10901443816518784,-1.475242593406065,-2.421151408330761,-0.9210622543340481,-0.5925859076982519,0.3558510240888264,0.614000574878441,-0.388721724858117,-0.6099701948186217,-1.7283112053135241,-0.17489019499456288,-0.20536238814530242,-0.6664096065780644,-0.07294842304708854,0.46093594055493975,-0.18703653001321513,-0.3829567692704727,2.88869695189235,-2.0176451510860023,-0.2251302228388443,-0.2094015064957292,0.24265425673462643,0.2632558223761532,0.0,0.18500227006335948,-0.002786444155632122,-7.104081800157591E-4,-0.07638964987690056,-0.05523574166960765,0.6445912399807825,12.530271468257286,14.171121823902954,-0.32039045704246266,0.43539600220142893,1.7796715636049425,0.8142762102149357,0.7191569014514148
78,13620.65555560282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1249949853090684,0.0,-0.699882702893342,-0.4184170643675882,0.7024572463572055,0.1881903779186941,0.15376295533155057,0.10750244905146186,-1.4907550456105967,-2.4051095849914423,-0.9152172555652344,-0.5721653098088215,0.3614676437403247,0.612490813225589,-0.3969266465807927,-0.6238894585476855,-1.7206334624394932,-0.30609436074823415,-0.20903478213159538,-0.6650138433793513,-0.049980980686854984,0.45343731851756963,-0.20374669977427776,-0.36731108943664736,2.8929046612815714,-2.0137973636968565,-0.2111357000085775,-0.20115676481018388,0.2512062300070472,0.2556832236367275,0.0,0.19575219908255936,-0.002815528096604489,-7.13249985892959E-4,-0.0788794250548,-0.06069435606333818,1.6202008912319257,11.965566267733337,11.642522224319585,-0.33882625798878224,0.4611213313140205,1.5859526884905426,0.6448608102328348,0.7441936941679816
79,13617.6556408917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1260454672540725,0.0,-0.7057543227660382,-0.4204788347222125,0.7115105025338612,0.20125538728553774,0.1495777094565575,0.10869547555708507,-1.466659893711478,-2.397368615658354,-0.8940584070371275,-0.55226035885305,0.2915780665422422,0.6306570674290999,-0.3761054667355849,-0.6060870351887905,-1.722235731030313,-0.2647978843908536,-0.2005346059723614,-0.6707044678730086,-0.005607002351935578,0.46564827878954174,-0.2026787099987169,-0.389963887603797,2.883152228673828,-2.0079156762603545,-0.2287170304577496,-0.21488189613803454,0.25785420344258914,0.2647048694160772,0.0,0.18921112855694933,-0.0028391670099491644,-7.229250200778046E-4,-0.08489081168489442,-0.05825856736024482,-1.9301260464174637,12.016398526302254,12.131125583161735,-0.333164906423305,0.5297241318685103,1.6494884726666237,0.6690646940408214,0.7864105217210053
80,13616.183955843646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1277244243539428,0.0,-0.7038534575982003,-0.41946914908815935,0.7082621622115771,0.2007146272294155,0.15218258507132537,0.10943529135225502,-1.476518199850359,-2.409976196198453,-0.9048352920279373,-0.5674185499234673,0.3200836380221724,0.6240378779546975,-0.38430009150354516,-0.6109592254427202,-1.7299612142901688,-0.20235419590894613,-0.20253083064490196,-0.6666588064354135,-0.04542558291110778,0.46378654122106244,-0.19765894779365176,-0.3852956070807448,2.882272344272075,-2.010625025142957,-0.22511644862174118,-0.2106992714636956,0.2526397209080038,0.26508790385998426,0.0,0.19082129588075109,-0.0027982571932624765,-7.108574819669619E-4,-0.07970370690552556,-0.05606147948092406,-1.135896331568783,12.729177055438022,14.476564900977138,-0.315567684086683,0.46579815256678503,1.8079656955906165,0.749594415137624,0.7988491112391232
81,13615.641792947032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1268244089683894,0.0,-0.7032512440789547,-0.41957868643085056,0.7069069758664877,0.19918177922318622,0.1525406124187857,0.1091941265437372,-1.481631814598916,-2.4100437363584297,-0.9064593286144373,-0.5679500518849568,0.32631391625830697,0.623634022302784,-0.3859990587484646,-0.6116080590201437,-1.7321494943563749,-0.18932878729738267,-0.20296732111708052,-0.6651622531563103,-0.05543900846188604,0.4624678159554526,-0.19706395685471634,-0.3834204339189312,2.882623573335238,-2.008572787995594,-0.22284092517759024,-0.20914353706277794,0.2520495186619279,0.2637728047460664,0.0,0.19092635415461748,-0.0027906328472252512,-7.077977661773167E-4,-0.07848188087644749,-0.05569132361808379,-1.017310474155964,13.061495880949073,15.392309691166329,-0.3096963276845709,0.4471761962229357,1.870799773559794,0.7677037624582806,0.8140665795198749
82,13614.70975342827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1260467515034482,0.0,-0.7031866647004723,-0.42000108575815936,0.7062251125841154,0.19905506421617902,0.15311516440216633,0.10933841551147717,-1.4889347022214316,-2.4102309393240375,-0.9060258293405161,-0.5663208736552504,0.3271926618286068,0.625072460400883,-0.3848777795102805,-0.6086224723993847,-1.7363465253850874,-0.13607254846551756,-0.2023288680198083,-0.6640746551468133,-0.06215333414683776,0.4623760701966946,-0.19475460946415066,-0.38548007478754465,2.880166701334738,-2.0037100269435246,-0.22197993099944052,-0.2089531352967376,0.2523007970995975,0.2634860624536332,0.0,0.19046454017555378,-0.00277071975339099,-7.009678687047693E-4,-0.07758909467444174,-0.05379202599556405,-1.8968432498715144,13.923228591358733,17.94577862115129,-0.29615081596857507,0.42858747129666025,2.0593134117669,0.8352506439463143,0.8566802975028145
83,13614.349625695379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1269404060193189,0.0,-0.7028078377962627,-0.41984906547653533,0.7066360460115595,0.20090737541918932,0.15341376651881475,0.10979345042663992,-1.488825547426354,-2.413672263608534,-0.9049989476307748,-0.5654632744097101,0.32306400479224906,0.6273740565330898,-0.38477396933329466,-0.6080433913452181,-1.7379939931527097,-0.11617477265355632,-0.20048514963353553,-0.6630806832206003,-0.06414665898328939,0.46379956567096076,-0.19197785097494224,-0.38781358041178393,2.8786900315058457,-2.003570127765529,-0.22270495975060026,-0.2095594687560437,0.25237021639213936,0.26485994894388293,0.0,0.19108615590961378,-0.002761341836943482,-6.982913522978094E-4,-0.07751580710073504,-0.05309824686928765,-2.10252765195245,14.268437567904098,18.890231767962423,-0.29379006394195967,0.4240882508373004,2.1313144517711478,0.8669413946559436,0.8656807595191142
84,13614.12192810415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1270587854065757,0.0,-0.7026431115706628,-0.41976915186873276,0.7069307687845433,0.2012158440046699,0.1534497278990433,0.10984245023085039,-1.4910105565204423,-2.4139766425540925,-0.9043275330706557,-0.5648275290741487,0.3228405458995967,0.6277916405633729,-0.3840123221841615,-0.6063964286021994,-1.738798551333603,-0.09947471661876538,-0.19944626704597948,-0.662480489255128,-0.06710698333914143,0.46423575672588,-0.19050175094540564,-0.389228230171264,2.8780825694741474,-2.002305764393026,-0.22249332480466816,-0.209840749792076,0.2524541017445995,0.26468701369311837,0.0,0.19116838743008366,-0.0027572156374223405,-6.969091762406116E-4,-0.0774005904585659,-0.05257881668418233,-2.1346943827175506,14.528464640883891,19.582753341627797,-0.2923262868102112,0.4190964170049564,2.183677196128543,0.8887796216497159,0.8744713381073551
85,13613.945411882174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.127486192598095,0.0,-0.7024352028950094,-0.4196497589191047,0.7071098276468565,0.2016581159876268,0.1535942496554481,0.10997999275641361,-1.4907601359941154,-2.4151581821964774,-0.9041939351617428,-0.5646232570921079,0.32175845255162305,0.6284424804385952,-0.3840840882813,-0.6064822401763604,-1.7389733798359686,-0.08951463848306607,-0.19881985456519405,-0.6620941465554208,-0.06902455790303229,0.46483059417197187,-0.18947994397569135,-0.38997904992205606,2.8780488467478986,-2.0021788897816144,-0.2226596474052339,-0.21008000828933,0.2523215335475945,0.26511722411355765,0.0,0.19130836058070178,-0.0027551479948714074,-6.96362051436635E-4,-0.0773740727072414,-0.05230631051283104,-2.023915197753007,14.699709862968923,19.991228347266343,-0.2928514397748927,0.4161076099962748,2.215392275790425,0.9029641230795142,0.8782211542273379
