Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_vgvi,g_bike_stressLink,g_walk_grad,g_walk_vgvi,g_walk_speed
364,5888.592653506031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818643811285895,1.6195350697617326,-0.4590592812845002,-0.5073458138717011,0.40859756350338866,0.411985337313191,-0.258345872987076,-0.6274788340086476,0.0,-0.8802670493921356,0.5365139121980902,-0.3083030155209249,-0.5253612291261464,-0.10838441321914496,0.24031578394339873,-0.6054636720593395,-1.2885091691106831,0.0,-2.0692019500337255,0.0,-0.4021607149619473,-1.0606481013842934,-0.6659311149690251,0.42403317958171016,-0.7920256654773392,-1.631732588080281,0.0,3.363442832813757,-0.7144529542387066,-0.404123856688451,-0.7115089840729086,-0.35817486738632204,0.0,0.0,0.0,-0.31189370510428394,-0.0037785195361381345,-0.0011047838940161816,-0.005012435135543367,-0.0159121260023577,114.00039436485764,23.894355678655426,1.3501418608861355,0.07018422695548156,3.997500528026476,11.114449652782582
365,5888.592298503393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186479534926296,1.619542127049365,-0.45906078148927865,-0.5073446477094746,0.40859906740363877,0.4119878618514311,-0.2583492912883425,-0.6274810235583144,0.0,-0.8802688172391354,0.5365090003988247,-0.30830238638552654,-0.525361999567164,-0.10838495573816927,0.2403177175260691,-0.6054640463200341,-1.2885095781772584,0.0,-2.0690772591645494,0.0,-0.40216333942110305,-1.0607098433590991,-0.6659582116505782,0.42401248690832327,-0.7919871054925842,-1.631725960107456,0.0,3.3634447505809395,-0.714457780251562,-0.40412222397633235,-0.7115116626233708,-0.3581753818317784,0.0,0.0,0.0,-0.3118906584792588,-0.00377850662525742,-0.0011047795987217891,-0.005028516196365964,-0.015953190199155292,113.86433325668834,23.873720751552465,1.3072035151657682,0.05666098577939488,3.986160224312017,11.089048781869161
366,5888.591933459764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818644549504107,1.6195361271632922,-0.4590594610737566,-0.5073456030603166,0.4085977928044528,0.4119856162252445,-0.2583463605189836,-0.6274786824841445,0.0,-0.8802680382421335,0.5365133097300059,-0.30830298656812083,-0.5253612285914593,-0.10838457316568892,0.2403160177018205,-0.6054637141918634,-1.2885092344964901,0.0,-2.0691777933190356,0.0,-0.4021635963572987,-1.0606575061784616,-0.6659444439909613,0.4240314882882798,-0.7920181796842888,-1.6317416406551364,0.0,3.3634465737202976,-0.7144529085059013,-0.4041242383669964,-0.711509147272011,-0.3581758599587853,0.0,0.0,0.0,-0.3118936200679293,-0.003778512821443809,-0.0011047817004408464,-0.005009700188718163,-0.015904687394910053,113.9570048143926,23.916896684727064,1.3467337861306672,0.0725317089825859,4.000180543628215,11.120209375150585
367,5888.5918200261995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818652469454244,1.6195495493239327,-0.4590623031284184,-0.5073433724543459,0.4086006587428177,0.4119903772387015,-0.25835284697163635,-0.627482671783,0.0,-0.8802715798603901,0.5365040522752652,-0.30830178569446925,-0.5253626667983503,-0.10838564267889453,0.24031966854298767,-0.6054644482803109,-1.2885100343712417,0.0,-2.0689381805971063,0.0,-0.4021695227288561,-1.0607751196309516,-0.6659995159019325,0.4239926512591615,-0.7919441490358977,-1.6317328013310657,0.0,3.3634515027630383,-0.7144617672243215,-0.4041213727961829,-0.7115141621724307,-0.358177182337891,0.0,0.0,0.0,-0.311887975097873,-0.003778486954389293,-0.0011047731058146945,-0.005038308836999884,-0.015977578682663363,113.68954558374487,23.88750917556169,1.2660787114275496,0.04848036556195448,3.980268007771512,11.075515609145153
368,5888.590788329602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186474148157052,1.6195407447169416,-0.4590604108835824,-0.5073447963482542,0.40859879066667004,0.41198713610538135,-0.2583485576195993,-0.6274794373246251,0.0,-0.8802700750958119,0.5365103797148183,-0.30830262824856786,-0.5253616219348365,-0.10838503584558407,0.2403171882026351,-0.6054640093477253,-1.2885095809854126,0.0,-2.0690873648603003,0.0,-0.4021689113698605,-1.0606983784924038,-0.66597538076231,0.4240199434042999,-0.791990533319425,-1.631751581244576,0.0,3.3634526557792332,-0.7144549111972089,-0.4041240750343955,-0.7115105919921103,-0.35817749108127,0.0,0.0,0.0,-0.31189220528820616,-0.0037784984132454603,-0.0011047769534451688,-0.005012870062964234,-0.01591214724146208,113.83583332279798,23.939936071790747,1.3227442536953773,0.06990405311500608,3.9989656464744954,11.117143749680663
369,5888.590458594543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818641981516972,1.619530990510478,-0.4590581420679108,-0.5073462960489374,0.4085966954990183,0.4119833650461289,-0.25834378723948515,-0.6274752854949914,0.0,-0.8802695534195888,0.5365172737809799,-0.3083037090406791,-0.5253601526347741,-0.10838451593682052,0.24031442284081103,-0.605463323366957,-1.2885088495100665,0.0,-2.069246965132949,0.0,-0.40217120573237597,-1.0606136221311544,-0.6659604919447427,0.42405179098472434,-0.7920393067344387,-1.6317849756655352,0.0,3.3634584668412053,-0.7144464783522781,-0.40412784339223595,-0.7115062617082993,-0.35817901797385315,0.0,0.0,0.0,-0.31189721948246374,-0.0037785037139649253,-0.0011047788273739628,-0.0049782363126442755,-0.015822644033576843,113.9668215801286,24.030725980538868,1.389000932211514,0.09915271257775893,4.025192937348233,11.175300916536267
370,5888.589705302766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186490354693214,1.6195431892540584,-0.4590608681406568,-0.5073443356858008,0.4085993271633148,0.41198783459614285,-0.2583496927534386,-0.6274794159024695,0.0,-0.8802716309749712,0.5365089786239006,-0.3083024498870192,-0.525361739585205,-0.10838537724941846,0.24031775309703649,-0.6054641925894424,-1.288509786019344,0.0,-2.06903329199398,0.0,-0.4021739983622468,-1.0607205998924052,-0.6660004480188284,0.42401504963599457,-0.7919740998023401,-1.631766070905373,0.0,3.363459028810338,-0.7144552149314332,-0.40412457748099817,-0.7115111543305462,-0.35817920584048885,0.0,0.0,0.0,-0.31189181104800445,-0.0037784873952035067,-0.001104773338400596,-0.005009733913511704,-0.015903414332291525,113.75016896145793,23.976266587512814,1.312366339250337,0.07256893541802847,4.002347293521794,11.12431052224072
371,5888.589388627448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186459953907206,1.6195378328787986,-0.4590596581584556,-0.5073451769507679,0.40859817351941574,0.4119858144782875,-0.25834708608291346,-0.6274773415428645,0.0,-0.8802710580862817,0.5365127179556409,-0.3083030318647488,-0.5253609950346344,-0.10838504484950245,0.24031625662163855,-0.6054638330911732,-1.288509404364576,0.0,-2.0691231608844953,0.0,-0.4021742365491903,-1.060673985359755,-0.6659882678760229,0.4240319442647908,-0.7920016776197853,-1.6317801079370382,0.0,3.363460693481377,-0.7144509106840581,-0.4041263752619813,-0.7115088790099018,-0.3581796477583889,0.0,0.0,0.0,-0.31189442426674213,-0.0037784922767023273,-0.001104775002108541,-0.004992950387180399,-0.015860161860278416,113.8322263250346,24.01494286420415,1.3474995411597728,0.08673486117211913,4.0148525470498395,11.1521038103928
372,5888.589053136369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186499205702154,1.6195445045595596,-0.4590610852322195,-0.5073440713633577,0.40859960198722406,0.4119881800846151,-0.25835030548559734,-0.62747935814521,0.0,-0.8802726595776315,0.5365081493970831,-0.30830240370672246,-0.5253617397687248,-0.10838558114854772,0.2403180675856267,-0.60546424158383,-1.2885098375730188,0.0,-2.069003458826226,0.0,-0.40217709792463807,-1.0607327048835833,-0.6660153564102295,0.4240125492092041,-0.7919648499309726,-1.631775303404578,0.0,3.36346293739125,-0.7144552969694546,-0.40412492749816403,-0.7115113905858635,-0.3581802686389848,0.0,0.0,0.0,-0.3118916262298178,-0.003778480334870031,-0.001104771022145233,-0.005007333691046707,-0.015896840261517404,113.70009844945518,23.999588740437606,1.3070391196372069,0.07462592226349697,4.004774440388833,11.12949451289617
373,5888.588710730086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186468328084415,1.619539085156184,-0.45905987932591635,-0.5073449293721098,0.40859843862271494,0.41198615198759836,-0.25834766737256554,-0.6274772969731878,0.0,-0.8802719906092188,0.5365119572438095,-0.3083029769418073,-0.5253610165737861,-0.10838523190142745,0.2403165518204115,-0.6054638999507966,-1.2885094777136714,0.0,-2.0690947831359985,0.0,-0.40217713581486403,-1.0606855013280208,-0.6660021855396837,0.42402953629271145,-0.7919929652001616,-1.6317886167915479,0.0,3.3634642972487887,-0.7144509958759159,-0.4041266919845216,-0.7115091190251658,-0.35818062909218473,0.0,0.0,0.0,-0.3118942510359841,-0.003778485832129423,-0.00110477288671711,-0.004990810092041296,-0.015854282017168805,113.78536777753642,24.036385874304926,1.3423676919561547,0.08857352976921616,4.017038916032406,11.156768506709694
374,5888.588199800289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186521714283286,1.6195480632737018,-0.45906178904385914,-0.507343423912215,0.40860036734404637,0.4119892806469693,-0.25835197989312814,-0.6274797698128793,0.0,-0.8802744229729861,0.5365059151324405,-0.3083021388994948,-0.5253619805300778,-0.10838600173206674,0.24031895469633285,-0.6054644770713915,-1.2885100897443966,0.0,-2.0689301541525027,0.0,-0.4021823122544912,-1.0607648306937256,-0.666043586084457,0.4240041349982064,-0.7919424228842354,-1.63178741723934,0.0,3.3634690745635027,-0.7144564571300406,-0.40412507309122586,-0.7115123836269887,-0.3581819408352496,0.0,0.0,0.0,-0.31189069530748753,-0.003778467800332121,-0.0011047668930949603,-0.005007442278187985,-0.015896455592465764,113.59520924183347,24.029412839893023,1.289281763478493,0.0746015155719119,4.0057667644040444,11.131347330539763
375,5888.587632776173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818648430451388,1.6195415325430773,-0.45906034881891056,-0.5073444656285164,0.40859896536622214,0.4119868580843789,-0.2583488066205925,-0.6274773583334206,0.0,-0.8802735150030854,0.5365104923355921,-0.3083028228317787,-0.525361133982916,-0.10838556215298208,0.24031713545585845,-0.605464070781472,-1.2885096636705315,0.0,-2.0690410747244115,0.0,-0.4021819745641934,-1.0607078975810362,-0.6660262010332462,0.4240243884154237,-0.7919766228416661,-1.6318018586673007,0.0,3.3634701563771143,-0.7144513998375767,-0.40412710159870824,-0.7115096890390373,-0.3581822260656291,0.0,0.0,0.0,-0.31189380605785816,-0.003778475121543009,-0.0011047693660224487,-0.004988368864188556,-0.01584738157909846,113.70182488187695,24.069539308108805,1.3314121208568799,0.09069727251781912,4.019836313788147,11.162663825870919
376,5888.586758009641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818647794109578,1.6195401433204653,-0.45905996088630613,-0.5073446229889167,0.40859866368705117,0.41198617155692474,-0.25834809347499416,-0.6274761947132317,0.0,-0.880274284678987,0.5365116006404134,-0.3083030547042322,-0.5253607619796637,-0.10838561318306136,0.24031668341270476,-0.6054639593768665,-1.2885095388212764,0.0,-2.0690554694370995,0.0,-0.40218553521767864,-1.0606966381847236,-0.6660362294875136,0.42403056218291507,-0.7919810222361627,-1.6318195032887135,0.0,3.363475317711768,-0.7144491845737119,-0.40412844059846775,-0.7115087547978902,-0.35818362235706297,0.0,0.0,0.0,-0.31189499340235133,-0.003778470200286183,-0.0011047677867785672,-0.004976827880520212,-0.015817206696823086,113.68964271947199,24.11589658615717,1.3440638507410414,0.10051212900187967,4.029141430418924,11.183117287263025
377,5888.586446941986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186515007350628,1.6195464483950623,-0.45906135572479506,-0.5073435896598342,0.40860003038406045,0.4119884185775691,-0.2583511248713319,-0.6274780771252054,0.0,-0.8802756374431043,0.5365074138435302,-0.30830241116011164,-0.5253615379784599,-0.10838611446327369,0.24031837048669602,-0.6054644378613193,-1.288510048658318,0.0,-2.068941080405343,0.0,-0.40218839209750495,-1.0607523446377172,-0.6660622224272281,0.4240122991391628,-0.7919462060352146,-1.6318153836455522,0.0,3.3634774783312307,-0.714453224814017,-0.4041271013564973,-0.7115111561305428,-0.3581842315004319,0.0,0.0,0.0,-0.3118924186561334,-0.0037784597650705252,-0.0011047642977475135,-0.0049901901269679035,-0.01585125755698182,113.56405636922638,24.10252467296508,1.3058317615616795,0.08927082258676854,4.0197869277652645,11.162124544500289
378,5888.586130814417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186486438264766,1.619541440045756,-0.45906022946749003,-0.5073443786609493,0.4085989479721674,0.4119865426524993,-0.2583486934012774,-0.6274761885126818,0.0,-0.8802750795729529,0.5365108795427215,-0.3083029643476977,-0.5253608466967337,-0.10838579071967655,0.24031698144673327,-0.6054640892226155,-1.2885096791617432,0.0,-2.0690257425611325,0.0,-0.402188374635378,-1.0607087379797828,-0.6660498487762299,0.4240279319604508,-0.7919721827046006,-1.6318274604187069,0.0,3.36347866384349,-0.714449296555143,-0.4041287156785745,-0.7115090495949684,-0.35818454531242944,0.0,0.0,0.0,-0.3118948196341943,-0.0037784645391564574,-0.0011047659220441747,-0.004975074856501456,-0.015812335895153264,113.64309369542289,24.135867224893733,1.3383668890494578,0.10204538800842855,4.030999960787582,11.187065968506094
379,5888.585572066102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186532487005675,1.619549162489837,-0.45906188431087874,-0.507343083874012,0.40860061672983666,0.4119892184940892,-0.25835239742874516,-0.6274782409139069,0.0,-0.8802771499579665,0.5365057580336012,-0.3083022170442054,-0.5253616971659791,-0.10838647058663087,0.2403190337106547,-0.6054646343664636,-1.2885102483825204,0.0,-2.0688819231770967,0.0,-0.4021932959741605,-1.0607774233593963,-0.6660871621486533,0.42400624891118005,-0.791928295556237,-1.6318282051182598,0.0,3.363483272824493,-0.7144538143299985,-0.404127435016554,-0.711511839927166,-0.35818582057487636,0.0,0.0,0.0,-0.3118918532921837,-0.003778449004307738,-0.0011047607560407198,-0.004988494714223383,-0.01584627990538078,113.47502046494672,24.13453621417148,1.2928509201800713,0.09080301595749046,4.022023073804043,11.166774472334453
380,5888.585114679542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818649961603249,1.6195434216384743,-0.45906060008160693,-0.507343992245913,0.4085993753602579,0.41198708077882784,-0.25834961315565863,-0.6274761243443653,0.0,-0.8802764512968827,0.5365097191343517,-0.3083028483179787,-0.5253609171830871,-0.10838608811958389,0.24031744655783213,-0.6054642349544868,-1.288509826473051,0.0,-2.0689796474238,0.0,-0.40219301928898876,-1.0607273673912159,-0.6660719841479672,0.4240240325550133,-0.7919582866750902,-1.6318409968014582,0.0,3.363484270581322,-0.7144493947386877,-0.40412921976129107,-0.7115094494386072,-0.358186083785268,0.0,0.0,0.0,-0.3118945677258756,-0.003778454887456666,-0.0011047627514167435,-0.004971714142617002,-0.01580310260567504,113.56814594728314,24.169999208900126,1.3298869444765038,0.10498367499825974,4.034418064618971,11.194363432060236
381,5888.584255367594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818650301120625,1.6195437426534627,-0.45906060063934145,-0.5073438771064985,0.4085994435989589,0.41198702567242745,-0.2583497305730097,-0.6274755929213038,0.0,-0.8802774232555178,0.5365096465173084,-0.30830289333284594,-0.5253607812931483,-0.10838625653055298,0.24031747083144486,-0.6054642508385122,-1.2885098298574307,0.0,-2.068964117165761,0.0,-0.40219676279817884,-1.0607312758928888,-0.6660868345593837,0.42402486994509997,-0.7919536186217367,-1.6318551259436007,0.0,3.3634891300470118,-0.7144484615813972,-0.4041300372665357,-0.7115092180000343,-0.3581874164757811,0.0,0.0,0.0,-0.31189496134565564,-0.0037784482265874448,-0.0011047605800058031,-0.004965082417807918,-0.015785551692305055,113.52700578855698,24.20650079986596,1.3313427391050126,0.11069480739129368,4.040102161094858,11.206759802383962
382,5888.58346344722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186524974084572,1.6195472977647885,-0.4590613587916065,-0.507343256096682,0.40860022037430127,0.4119881780693228,-0.2583514099991084,-0.6274761958379411,0.0,-0.8802787816489938,0.5365074312882203,-0.30830257447869397,-0.5253611251355154,-0.10838663491986611,0.2403183704905967,-0.6054645503376715,-1.2885101423754393,0.0,-2.0688920381290825,0.0,-0.40220102396874285,-1.0607635977415693,-0.6661113413180206,0.4240158407445705,-0.7919318914629914,-1.6318632514025095,0.0,3.3634937396263376,-0.7144498867405004,-0.4041299226875939,-0.7115103292611623,-0.3581886959570636,0.0,0.0,0.0,-0.3118939143393303,-0.0037784382384806183,-0.0011047572746635044,-0.004967320595228542,-0.015790777356869658,113.43077515451941,24.225985917581664,1.3121714060599348,0.10892979799455484,4.039287279832232,11.204674031195454
383,5888.583234438943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186501101158568,1.6195430883746311,-0.4590603920931592,-0.5073439083450344,0.4085993038379391,0.41198658070017263,-0.2583493673875894,-0.627474557458423,0.0,-0.880278469065007,0.5365103073767012,-0.3083030685770424,-0.5253605015874399,-0.10838637828324847,0.24031720782476457,-0.6054642229047807,-1.2885097912740997,0.0,-2.068962504223377,0.0,-0.4022013351785715,-1.0607270487013274,-0.6661021865973527,0.4240291080361883,-0.7919534126410939,-1.631874713272034,0.0,3.3634951723871493,-0.7144465076226127,-0.40413135598931754,-0.7115085113981655,-0.3581890789233738,0.0,0.0,0.0,-0.3118959605079258,-0.0037784412805452064,-0.0011047583258395049,-0.004953985695289846,-0.015756398074636045,113.49364103360669,24.25735020653462,1.339791799774315,0.1202324042746506,4.049257798141433,11.226832145884693
384,5888.583007802417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186531525291496,1.6195482872073583,-0.4590615510113155,-0.5073430664148662,0.40860043763225123,0.41198845023664304,-0.25835186935508236,-0.6274761724245871,0.0,-0.8802794232412849,0.5365068629392965,-0.30830250517612784,-0.5253611748593607,-0.10838678195907069,0.2403186034462554,-0.6054646347355332,-1.2885102247172935,0.0,-2.068868767092221,0.0,-0.40220331264769316,-1.060773017631525,-0.6661222624316928,0.42401383642799295,-0.7919249501804397,-1.6318698694504068,0.0,3.3634964441897313,-0.7144499393066323,-0.4041301613758569,-0.7115105390931875,-0.3581894409674022,0.0,0.0,0.0,-0.3118937860492725,-0.0037784336553052826,-0.001104755768807926,-0.004965751313033857,-0.015786450925417604,113.39335674643601,24.242632359434904,1.307777425227926,0.11033183562242545,4.040903119484305,11.208122517257411
385,5888.582774580365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818650765658068,1.6195440923023263,-0.45906058948371387,-0.5073437184746721,0.4085995232345125,0.4119868656766476,-0.2583498357922904,-0.6274745737063734,0.0,-0.8802790736101538,0.5365097153228832,-0.3083029966751768,-0.5253605583505838,-0.10838651956749254,0.24031744902573357,-0.6054643050666129,-1.2885098716237509,0.0,-2.068939527337324,0.0,-0.4022034367664824,-1.0607365313707042,-0.6661124462358301,0.4240269663085513,-0.791946541656005,-1.6318805540996384,0.0,3.363497626885345,-0.7144466320562957,-0.40413154324013356,-0.7115087422234564,-0.35818975673452014,0.0,0.0,0.0,-0.3118957957238369,-0.003778436956609412,-0.001104756904002283,-0.004952838627638711,-0.015753182285860645,113.45776991928402,24.27197901484318,1.3351315805994055,0.12127354322555738,4.050523516284612,11.229514191030647
386,5888.582506135016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818654072404433,1.6195497109241044,-0.45906183211833695,-0.5073428004397927,0.4086007484945223,0.4119888639962101,-0.2583525352433661,-0.6274762444325314,0.0,-0.880280213989411,0.5365060046976166,-0.3083023972572084,-0.5253612628853214,-0.10838697460398208,0.24031895122813507,-0.6054647472135299,-1.288510333588334,0.0,-2.0688369973125877,0.0,-0.40220601070928824,-1.0607863686032875,-0.6661358028448847,0.42401066621401273,-0.7919154089873433,-1.6318770726726146,0.0,3.3634995710702658,-0.714450201876334,-0.40413035774237305,-0.7115108882463053,-0.3581903055974808,0.0,0.0,0.0,-0.31189350651587344,-0.00377842796937614,-0.001104753897857689,-0.00496466874127691,-0.015783325616684402,113.3449988497245,24.260625843658797,1.3009177943724417,0.11134339749292757,4.042242128580267,11.210929491397286
387,5888.582233983395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818651542814391,1.6195452801036712,-0.45906082075331234,-0.5073434923382546,0.40859978238070954,0.411987199663842,-0.25835038919634107,-0.6274745904768009,0.0,-0.8802797996533771,0.5365090092686415,-0.30830291372955265,-0.5253606206968979,-0.10838668918275157,0.2403177352469707,-0.6054643989695793,-1.2885099619396065,0.0,-2.0689122840248313,0.0,-0.4022059471682792,-1.060747763294076,-0.6661246939161729,0.4240244394340141,-0.7919383773342864,-1.631887574578873,0.0,3.3635005594662974,-0.7144467709529392,-0.40413176882331747,-0.7115090086756288,-0.3581905682207648,0.0,0.0,0.0,-0.31189560082624873,-0.003778431768817137,-0.001104755198429086,-0.00495142989384978,-0.01574924049354106,113.41495006255336,24.289583001401734,1.3296327214071426,0.12255715964182079,4.052067299327663,11.2327892781464
388,5888.581694270738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186556126804625,1.6195520882794936,-0.45906229652989,-0.5073423535285467,0.4086012672145138,0.411989548364013,-0.25835364486934126,-0.6274763572136638,0.0,-0.8802815594620151,0.5365045609430352,-0.30830222067332025,-0.5253613999211513,-0.10838730170874666,0.24031953353231436,-0.6054649275230747,-1.2885105047655243,0.0,-2.0687838372366634,0.0,-0.4022105701875713,-1.060808684230545,-0.6661586657199237,0.4240053898436849,-0.7918993982105896,-1.6318893587347616,0.0,3.363504863190378,-0.7144506215602756,-0.4041306952068053,-0.7115114572276491,-0.35819177065717,0.0,0.0,0.0,-0.31189303951026803,-0.003778418303356363,-0.0011047507185942876,-0.004962741666516939,-0.01577778885620959,113.26332924260484,24.291364955085314,1.2895042273612156,0.11315463153503097,4.044587397492303,11.215857449207178
389,5888.581307521883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186527127544063,1.6195470249175625,-0.45906114637043005,-0.5073431476925004,0.4086001627400387,0.41198765695633904,-0.2583511946533784,-0.6274745024444899,0.0,-0.880281042758606,0.5365079873522128,-0.30830280920134806,-0.5253606762448503,-0.10838696601300907,0.24031814722212794,-0.6054645300749708,-1.2885100826889297,0.0,-2.0688704241862874,0.0,-0.4022103017859224,-1.0607644983416564,-0.6661452077712179,0.4240210317406666,-0.791925818091658,-1.6319005562265751,0.0,3.3635057237641686,-0.7144467653191661,-0.40413225851695617,-0.711509328896599,-0.35819199766018056,0.0,0.0,0.0,-0.31189540514791186,-0.0037784229508772207,-0.0011047523041180115,-0.004948026565076963,-0.015739927655969686,113.34524667524268,24.32234595403754,1.3221389080502417,0.12561497972655794,4.055468123982856,11.240079437142358
390,5888.580510158839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.818653060134544,1.6195473746687883,-0.45906116347172327,-0.5073430322996159,0.4086002402048239,0.4119876205584281,-0.2583513279263827,-0.6274740183154258,0.0,-0.880281975811095,0.5365078775359183,-0.3083028485917475,-0.5253605590213243,-0.10838712896100723,0.24031818883941386,-0.6054645483783139,-1.2885100832672451,0.0,-2.0688543748983896,0.0,-0.4022139030243104,-1.0607688211478785,-0.6661595587589044,0.4240216114334194,-0.7919210471800249,-1.631914009548434,0.0,3.363510265769887,-0.7144459045083801,-0.4041330117515183,-0.7115091215322304,-0.3581932518755302,0.0,0.0,0.0,-0.3118957540452718,-0.0037784165213633186,-0.0011047502086380234,-0.004941897525796629,-0.015723683260281562,113.30412255277773,24.35695281536623,1.3230375651412292,0.13097911600384177,4.060759741635872,11.251624206320098
391,5888.579793633811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186553371569483,1.619551081890931,-0.45906196474479294,-0.5073423924895399,0.40860105591104234,0.4119888369144455,-0.2583530826307795,-0.6274747091181043,0.0,-0.8802832767337536,0.5365055542704967,-0.3083024957307306,-0.5253609436444079,-0.10838751410127703,0.24031913723587114,-0.6054648665356761,-1.2885104066235171,0.0,-2.068779599677183,0.0,-0.40221802236906845,-1.060802644152448,-0.6661839260912933,0.4240119531439238,-0.7918985653408689,-1.6319212215029304,0.0,3.363514565418951,-0.7144474891006982,-0.40413279958208415,-0.7115103146851898,-0.3581944510806026,0.0,0.0,0.0,-0.31189460505770766,-0.0037784067996290086,-0.0011047469903284622,-0.004944964577239239,-0.015731054953506,113.20584900005845,24.373933931194745,1.3025178483774267,0.12858321955578678,4.059310040096323,11.248145660756782
392,5888.5795942457935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186532028279614,1.6195473321533165,-0.45906109776762877,-0.5073429718367098,0.4086002338881614,0.4119874179361624,-0.2583512674979912,-0.6274732866776399,0.0,-0.880283016908765,0.5365080709761619,-0.308302951091809,-0.5253603753765403,-0.10838727999286159,0.24031811242389922,-0.6054645492954943,-1.2885100657805888,0.0,-2.068843029388639,0.0,-0.40221812490697995,-1.0607700185948996,-0.666175117683615,0.4240236631996499,-0.7919178491295755,-1.6319307360087159,0.0,3.3635156036236427,-0.7144445531255007,-0.4041340283680015,-0.7115086978707412,-0.3581947289764939,0.0,0.0,0.0,-0.31189638682953186,-0.0037784094581534075,-0.0011047479112069384,-0.00493347267282086,-0.015701445338654235,113.26320385090445,24.400014843727508,1.326947588019021,0.1383431706972258,4.0678815618544615,11.267207779537028
393,5888.579366496327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8186561353076356,1.6195523172980337,-0.4590622152295842,-0.5073421638624209,0.40860132916306663,0.41198919845861764,-0.25835366012444855,-0.6274747719932597,0.0,-0.8802839517915184,0.5365048154479011,-0.3083023969603815,-0.5253610294897166,-0.10838767994208176,0.24031944023937854,-0.6054649695598485,-1.2885105043189,0.0,-2.0687517888485756,0.0,-0.40222037428996626,-1.060814324669802,-0.666195690345588,0.42400916378321746,-0.7918902607860189,-1.631927499502713,0.0,3.3635172382263385,-0.7144477149327855,-0.40413296358995343,-0.7115106208885779,-0.35819519119181537,0.0,0.0,0.0,-0.3118943608746669,-0.0037784019040729886,-0.0011047453807806378,-0.004944068549340919,-0.015728447558992817,113.16330229912539,24.389537382357343,1.2964765808525458,0.1294688128944571,4.060450812799616,11.250539681336063
