Iteration,LL,asc_carD,b_carD_age_gr_under25,b_carD_age_gr_40_54,b_carD_age_gr_55up,b_carD_female,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under25,b_carP_age_gr_40_54,b_carP_age_gr_55up,b_carP_female,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under25,b_pt_age_gr_40_54,b_pt_age_gr_55up,b_pt_female,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under25,b_bike_age_gr_40_54,b_bike_age_gr_55up,b_bike_female,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under25,b_walk_age_gr_40_54,b_walk_age_gr_55up,b_walk_female,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_vgvi,g_bike_stressLink,g_walk_speed
92,5832.654332584188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8200917442460063,1.611846515243042,-0.45913778247986103,-0.5082227182597007,0.40853844969702235,0.41809979129533287,-0.2542471244348165,-0.6202805139546637,0.0,-0.8947871362716522,0.5302766385892282,-0.30959202889695386,-0.5231584331070188,-0.10711125867654475,0.24857005938453972,-0.59974384108944,-1.2828507015809165,0.0,-1.867115198503398,0.0,-0.3886319228372319,-1.0439362421090321,-0.6509807283786709,0.451512969951127,-0.7797269534961334,-1.6081072919061599,0.0,3.370803637099158,-0.6438010317445971,-0.35622449186050403,-0.6197316349504305,-0.3210650224485733,0.0,0.0,0.0,-0.26937335254106565,-0.003658309672467689,-0.0010688789698650506,-0.058880818303641086,-0.053638020500162135,0.1282898220921853,1.811915807994952,4.653845509974676
93,5832.654228135321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8201198991749354,1.6118659125208918,-0.4591582941119199,-0.508198717275214,0.4085481926700492,0.4181229016891972,-0.2542535773358848,-0.6202810634565253,0.0,-0.8947522942550169,0.530263749186912,-0.30959931884862135,-0.5231780669788548,-0.10711025205567937,0.2485510873395177,-0.5997352849750953,-1.2828371426119318,0.0,-1.8675296391120948,0.0,-0.3886791182860172,-1.0438782735904482,-0.6510441280925466,0.4515205621957776,-0.7795944069606692,-1.6082795940458858,0.0,3.370750377145592,-0.6438019553433653,-0.356219033620711,-0.6197310537919359,-0.321046452270264,0.0,0.0,0.0,-0.26936655837776874,-0.003658476405966251,-0.0010689350428963514,-0.058816403088172785,-0.05363744900404736,0.13097042428579092,1.8099642512845255,4.65389174314581
94,5832.654175120369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8201035809975648,1.6118486218049886,-0.4591570638130926,-0.5081781046945414,0.40855718407214775,0.41810207300340824,-0.2542154872775816,-0.6202908776410337,0.0,-0.8947687170585541,0.5302652381333559,-0.30958949634512284,-0.5231727501435469,-0.10711687378350067,0.24858952594169217,-0.599746338024278,-1.2828221025061979,0.0,-1.8674835636115363,0.0,-0.3886580064989567,-1.0438492418914858,-0.6510054435160726,0.45152911926247363,-0.7796918086145299,-1.6082337086851954,0.0,3.370752412282124,-0.6437850267293831,-0.35621280262230415,-0.6197332027967537,-0.32104778181537036,0.0,0.0,0.0,-0.26935402859791413,-0.003658443970062683,-0.0010689202984569659,-0.05879914665032045,-0.05363201850201928,0.13144333741447942,1.8105850174528946,4.654603407842871
95,5832.652998535449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8199761885709296,1.611647304871552,-0.45918581809719755,-0.5076601205327833,0.40883949346223436,0.4178207590293813,-0.2534872705154279,-0.6205709196809202,0.0,-0.8949371977972368,0.5303930759896984,-0.30953787365743674,-0.5231065864335523,-0.10716517706829196,0.24896661104672518,-0.599836491866847,-1.2827827536184424,0.0,-1.8663512942640648,0.0,-0.3882328120994924,-1.0433682565716502,-0.6504725017628736,0.451652832661222,-0.7811344821655068,-1.608032595668078,0.0,3.3706966543014762,-0.6434372900905188,-0.3560595283525094,-0.6197148421266608,-0.32105841139138946,0.0,0.0,0.0,-0.2691558458068185,-0.0036576837472381734,-0.0010686401150134296,-0.05840359790508798,-0.05351073221818172,0.14230259920427224,1.8252323413830907,4.670254177838503
96,5832.6518678955335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8199535202705954,1.6115368454003665,-0.4592644138778088,-0.5073360650748044,0.40905749215261084,0.4176356660886249,-0.2530843795603626,-0.6207152825776163,0.0,-0.8950542322185772,0.5303904185287912,-0.309481911828556,-0.5231037152782881,-0.10721870960642206,0.2492559521254143,-0.5999047181734285,-1.2826470124692015,0.0,-1.8657513013544416,0.0,-0.38799512231421646,-1.0428865676058188,-0.6502166084494191,0.451754892970302,-0.7815862615798316,-1.608044892131891,0.0,3.3705968328106315,-0.6432752477652696,-0.3559619782755755,-0.6197474995240285,-0.3210264404482945,0.0,0.0,0.0,-0.269012422314106,-0.003657326695434975,-0.0010684978024077265,-0.05811961883633591,-0.053438645220222895,0.15038846829018587,1.835381156295248,4.679625266118736
97,5832.646295779392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8199624106921224,1.611340571381578,-0.4594525784327109,-0.5067181012916531,0.40948003327037324,0.4172958923294046,-0.25233495994890087,-0.6209424927471573,0.0,-0.8951889437548509,0.5303025661380331,-0.309379941843887,-0.5231366258332913,-0.10734588961817436,0.2498105431656678,-0.6000373410398552,-1.2822533738788608,0.0,-1.8649409964863235,0.0,-0.38765058403638497,-1.0413384717124983,-0.6498037185372985,0.451923828528504,-0.7820298386846681,-1.6078959469741871,0.0,3.3705476263586167,-0.6431132201273506,-0.35586362349221284,-0.6199840366363467,-0.32097147569195894,0.0,0.0,0.0,-0.268799052260512,-0.0036571730327501686,-0.0010683936995154358,-0.05774807232120232,-0.05339037717289046,0.1615156695801858,1.8490259019210358,4.686077994911911
98,5832.636714489084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819934719835487,1.6112061367987698,-0.4596255217517584,-0.5061536359732327,0.4098757924281949,0.41707992460145,-0.25183168215278895,-0.6213198426396328,0.0,-0.8953807339947819,0.5304627116033236,-0.3094188141338893,-0.5230681231545868,-0.10728594259834685,0.24987120058390716,-0.5999837573596591,-1.2823807964107112,0.0,-1.8623711703044954,0.0,-0.38714892334819395,-1.0412785906760005,-0.6495645029832389,0.4521056551009321,-0.7826584524486716,-1.6086274501293516,0.0,3.3701702567448386,-0.6427469938517959,-0.3556103203637337,-0.619776806909519,-0.3209144335398358,0.0,0.0,0.0,-0.26857237036257964,-0.003655849520533611,-0.0010679679141593426,-0.056929761800715246,-0.05318553410220358,0.18322118221267103,1.8868508987397519,4.712355824573184
99,5832.621075569005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8200038676747976,1.611073356035563,-0.45995887858680573,-0.5056371327304804,0.4104222031102401,0.41679984598413644,-0.25139119938723625,-0.6216929461221894,0.0,-0.8959262180964896,0.5305265474979118,-0.30940160319593485,-0.5230075886157914,-0.10730563893116235,0.2500961519701192,-0.5999101133530317,-1.2824134049134168,0.0,-1.8550611300708744,0.0,-0.3865427191146057,-1.0417105718153612,-0.649370105109504,0.4526243648630906,-0.7825785200474152,-1.609656850810758,0.0,3.3692557901321076,-0.6419575135225821,-0.3549687233769369,-0.6190090731468579,-0.3206654019313052,0.0,0.0,0.0,-0.2680188031137852,-0.003652520386377028,-0.001066914423055418,-0.05457687262543854,-0.052629042371820874,0.24716261038156173,2.0035608614556026,4.7851726617358015
100,5832.5757796795615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8198281083177434,1.6106465336010942,-0.4600583863542912,-0.505254365974974,0.4107487287812539,0.4164004530628191,-0.25061438949009623,-0.6217747386007506,0.0,-0.8965890224996028,0.5303920546586933,-0.3093821642114226,-0.5229848891630324,-0.10740747782342216,0.2506340863587202,-0.5998474453403314,-1.2819010163646096,0.0,-1.8412041398381345,0.0,-0.38600373380858827,-1.0398327150675266,-0.648526404180345,0.4530881303298948,-0.7825617949762068,-1.6069336357127983,0.0,3.3685720129063186,-0.64102480436861,-0.3543549184297888,-0.6182233068687322,-0.32053029404207645,0.0,0.0,0.0,-0.26756215191187455,-0.0036483707877555836,-0.0010655767571610298,-0.05247035360929492,-0.052080776532286654,0.3030322825506351,2.169809561679453,4.858558326274366
101,5832.563230540417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819712514999716,1.6104186195881562,-0.4600792070621151,-0.5049654532480078,0.4108953491776555,0.4162070274193482,-0.2501702778914506,-0.6218257654311375,0.0,-0.8968596554989293,0.5303277121386338,-0.3093867781513122,-0.5229631873931633,-0.10744673236047228,0.25088673232008735,-0.5998118744214577,-1.2816247311597242,0.0,-1.8339422794028786,0.0,-0.3857653108034499,-1.0388083773340009,-0.6481785642184786,0.45334052155908283,-0.7825594484554647,-1.605676810769359,0.0,3.3681444925436335,-0.6405040316787624,-0.35402692709351036,-0.6178102267648715,-0.32045549511134447,0.0,0.0,0.0,-0.2673276294502952,-0.0036466113130573263,-0.0010650029535710433,-0.05116785348272764,-0.05178625080864008,0.3414133641253689,2.2632675788192658,4.898512283383003
102,5832.533225102966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8195584650702936,1.6102791248435764,-0.4597929499107635,-0.5051855998223056,0.4105496367886308,0.41623117403887583,-0.25010454113691727,-0.6214997026852191,0.0,-0.896582360598101,0.5301415027977948,-0.30939556519109684,-0.5230308048000201,-0.10753107363557786,0.2509827655305425,-0.5998232961506849,-1.28122331005503,0.0,-1.8263343563798868,0.0,-0.38596530182364536,-1.0370226302003045,-0.6479789433292639,0.453297863013132,-0.7820874199852083,-1.6029097823424672,0.0,3.3686789590448067,-0.6405743776497239,-0.35417625867615393,-0.6179617128115892,-0.3206133099955071,0.0,0.0,0.0,-0.26757172546349706,-0.0036479308112016056,-0.001065406878945684,-0.05116579295875818,-0.05188321593035436,0.3520729760259923,2.3366045842929024,4.8903523048786415
103,5832.4912215396635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819634602084675,1.6108660490789606,-0.45930905500955077,-0.5054909615502717,0.40972260805863886,0.41676955511750485,-0.25135859240396113,-0.6209777785027542,0.0,-0.8969102267717094,0.5300113989560169,-0.3095139947975564,-0.5228934543355491,-0.107458496258165,0.25032955709845367,-0.5998222503109847,-1.2813370729019402,0.0,-1.8307865290742402,0.0,-0.3866577550245122,-1.038838088485667,-0.6493081716020351,0.45362403287346553,-0.7805273978878966,-1.6043942195198178,0.0,3.36819968657717,-0.6408550722532159,-0.3543990120048012,-0.6181842188974268,-0.3203868959040143,0.0,0.0,0.0,-0.26779432208417037,-0.003645047088151964,-0.0010645453216826764,-0.05026231875248386,-0.05195415641982057,0.38171845150628636,2.3611692179002217,4.879293804541029
104,5832.347618944107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8198951587874896,1.613083082848954,-0.4574553958069784,-0.5068058398577766,0.40646215945328457,0.41887702621243134,-0.25616010643470666,-0.6189556097877493,0.0,-0.8982321746594317,0.5294644709690797,-0.30999125459608506,-0.5224464511767829,-0.10718867134750096,0.24785780975720467,-0.5997225484149119,-1.2816936816715152,0.0,-1.8437915689823288,0.0,-0.38935368661838016,-1.045422276323467,-0.6544694947479406,0.455106037585947,-0.7742363469347924,-1.6095858832890586,0.0,3.3664113483207823,-0.6418633683803915,-0.35520428662288667,-0.6188824176141452,-0.3195207833709165,0.0,0.0,0.0,-0.26863528628679517,-0.003633330690644124,-0.0010610572685680571,-0.04589634805920017,-0.052163927293938143,0.5257330927819638,2.5241995721475083,4.845467751997589
105,5832.207511889144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820292661699037,1.6148859126608208,-0.45651978331836685,-0.5095259428146827,0.403552097659759,0.42118416414225535,-0.26038122751286413,-0.6175577780218517,0.0,-0.8975705457076303,0.5289650362023632,-0.31041584307657194,-0.5229140548792836,-0.10683969156202537,0.24571997081906383,-0.5992079998727594,-1.28220125473619,0.0,-1.8540519126418848,0.0,-0.3925221923678248,-1.049524119243254,-0.6588570096525888,0.45614127829449225,-0.7688248451780455,-1.6140223073958673,0.0,3.3674905711757397,-0.644159981613905,-0.3567663491433202,-0.6199951132255334,-0.31948176339785767,0.0,0.0,0.0,-0.2701240095866718,-0.00363445681627753,-0.0010617425714467097,-0.04298286232228355,-0.05318883965740893,0.6540025125239608,2.640876835433216,4.7008915945086445
106,5832.124519922226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8208236862717992,1.6161035788340723,-0.45689273884902804,-0.515096242161034,0.4008101206050478,0.4237266748334415,-0.264559144990862,-0.6162701777699823,0.0,-0.8932336125457051,0.5281017898605308,-0.31054458753144304,-0.5247702390574985,-0.10648493231487251,0.24412254595973706,-0.5987688081705832,-1.2829536572028175,0.0,-1.8627509753169849,0.0,-0.3969513813646134,-1.0513375309582278,-0.6623431710270701,0.45571326896728814,-0.7634775340483,-1.6174768359625895,0.0,3.375704214989491,-0.6499431082512496,-0.3605382057101972,-0.6235495782239782,-0.32136547975680496,0.0,0.0,0.0,-0.27355852195902813,-0.003659124298427322,-0.0010700350066736133,-0.042571303828809935,-0.05638816468593047,0.7628746790790748,2.6720519068903825,4.2682511964802
107,5831.898415637661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820033317910036,1.613436345940693,-0.4579346553194892,-0.5120715989311021,0.40443228853988583,0.4200874799984078,-0.2589413380162229,-0.6169064369772741,0.0,-0.8939082140885037,0.5282020582753804,-0.30964579530352077,-0.5241732070762104,-0.10724382566090197,0.24778402320392393,-0.6005640479671449,-1.281645941801714,0.0,-1.8463474895851757,0.0,-0.3940475152835362,-1.047601763317867,-0.6568119461592786,0.4537674763877948,-0.7684486524462727,-1.6098831564921916,0.0,3.3764274286195257,-0.6477804364184204,-0.35940207260543156,-0.6239772401461279,-0.3222353098677929,0.0,0.0,0.0,-0.27255016640728574,-0.0036598679121765056,-0.0010697197073158877,-0.04151728496952454,-0.0559241347361173,0.7918837224227044,2.734443493164589,4.364774024948103
108,5831.833885095267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820167230277145,1.6131455541604132,-0.45806205861011895,-0.5102885328957139,0.4061164402551459,0.4187134417391083,-0.25733464743802187,-0.6179245842137009,0.0,-0.8928878757725062,0.5292165276396595,-0.30953546333223025,-0.5234466153018861,-0.1073925560567706,0.24748405037414165,-0.6008977630284331,-1.2823806689289823,0.0,-1.8371860168449459,0.0,-0.3925622036712881,-1.0498290090554552,-0.6548647061844216,0.45280529852894663,-0.7712716430166546,-1.6087691778333417,0.0,3.38014953506339,-0.6490213511880238,-0.3603984752059612,-0.6266660512690738,-0.32325040861757315,0.0,0.0,0.0,-0.2733276890106363,-0.003666353391422509,-0.0010715111542441088,-0.040353932763467666,-0.05687408750193422,0.8601957045970208,2.8184917728798395,4.259429908546901
109,5831.768583295757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820945373835841,1.6129827516372894,-0.45885077338111646,-0.5076046454984162,0.4096503401100298,0.41678580001830795,-0.25477484697064173,-0.6208539675885687,0.0,-0.8908912016414539,0.5315348378492115,-0.30952877327140527,-0.5228292567907193,-0.10735930993240751,0.2467952466169584,-0.6009185700435039,-1.28502144984325,0.0,-1.8191406401035777,0.0,-0.3890003346530292,-1.0569820303147175,-0.6523479099488362,0.4516878957756006,-0.7773899119312807,-1.610501043750835,0.0,3.385277335601229,-0.6507599346748004,-0.3615823211976842,-0.6301336901859098,-0.3246219123303812,0.0,0.0,0.0,-0.2741251491451382,-0.003678030411041649,-0.0010750058304747575,-0.04014981029891329,-0.057998586437237945,0.9031315918539515,2.900638405679251,4.149076371862453
110,5831.734306556985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.821500636213155,1.6136933449150435,-0.45889514585402674,-0.5072479300669567,0.41003768403925467,0.4169374468333216,-0.2555158162568149,-0.6220296512813007,0.0,-0.8903344443522783,0.531895455151647,-0.3096196796679679,-0.5229967018114017,-0.10729807898051856,0.2463499124113436,-0.6007466449486262,-1.2861548742741697,0.0,-1.813811935254154,0.0,-0.3881687089506971,-1.060910676645461,-0.6538553868650381,0.45266410936962637,-0.7780365073307134,-1.6139036373399738,0.0,3.3876674807021794,-0.652586893224248,-0.3625401797983908,-0.6321863223170355,-0.3245921509426632,0.0,0.0,0.0,-0.2744890498856532,-0.0036805272546603643,-0.0010758867831526283,-0.03926303927640636,-0.05865811101471305,0.9505979255340608,3.006273159719978,4.077569414163122
111,5831.696116340025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.821681515110719,1.6140968470029045,-0.4587140478651047,-0.5076557778140993,0.409166634568087,0.41755782112059936,-0.2565508273214558,-0.6222413514635194,0.0,-0.8907818238938711,0.5312012920419694,-0.30973797455897795,-0.5232281649634953,-0.10714020251521672,0.24629087560575355,-0.6004474998763221,-1.2857977810981263,0.0,-1.8111992010643383,0.0,-0.38848310540036174,-1.0589935585688746,-0.6561054087708149,0.45432337508213866,-0.7767526434551028,-1.6150570637433923,0.0,3.387738083422667,-0.6534120933948481,-0.36281779012830384,-0.6324949302680622,-0.32398705325101,0.0,0.0,0.0,-0.27438076400462325,-0.0036779601236219613,-0.0010751628836505184,-0.03870474437557212,-0.058725691510482333,0.9702730078467461,3.121400882123129,4.0761226320730435
112,5831.632505271078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.821061421277377,1.6135900877658136,-0.4587088807005897,-0.5090664379818254,0.407010771783216,0.4186014934454939,-0.25679987299419094,-0.621541630011563,0.0,-0.8911410565849318,0.5292702519914482,-0.3097661762300809,-0.5243245933130877,-0.10707015622410626,0.2473698228356938,-0.5999099960531645,-1.2832344169800511,0.0,-1.8038481863447,0.0,-0.39026942328056763,-1.0460234687449637,-0.6579748991304523,0.45694484947639374,-0.7736557675837473,-1.6114915685168767,0.0,3.388057795957742,-0.6537835304067082,-0.36300922920292283,-0.631876869908948,-0.32353865523982167,0.0,0.0,0.0,-0.2742265530744643,-0.003675736073744486,-0.0010746579991556442,-0.03729666069782038,-0.05880719938053327,1.0285805371056278,3.388946206398452,4.062966223668169
113,5831.455402972509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8203760004672254,1.6134140856052301,-0.45825047019660003,-0.5094512175013757,0.40486269541439696,0.41966926156448764,-0.25707861706815544,-0.6203078996972037,0.0,-0.8926277353812465,0.5279665212655248,-0.31002562678631485,-0.5246108027604806,-0.10703011515327905,0.2474470648801523,-0.5993876371095033,-1.2811910316117812,0.0,-1.786096752828715,0.0,-0.3906725049300438,-1.0334660521207994,-0.657361184681526,0.45964614216291727,-0.7704197651284048,-1.609035842662494,0.0,3.3865144744404407,-0.6521526208747368,-0.3622007761054311,-0.6297157449587866,-0.3231584364454246,0.0,0.0,0.0,-0.2738665157250385,-0.0036630291622706548,-0.0010708512104074931,-0.036286428506330216,-0.057883589832953504,1.0547937685902344,3.7949601294583193,4.160998566049898
114,5831.336929260587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8198819546662865,1.6135161776639575,-0.4576729833499915,-0.5092938375809664,0.40296782555512134,0.4205351223632759,-0.25755980395450284,-0.6196762581625888,0.0,-0.894566914551769,0.5268475642270579,-0.3104185320697661,-0.5248661963445148,-0.10692232559773782,0.24736702669105518,-0.598807336743278,-1.2796383617577156,0.0,-1.7469671300450609,0.0,-0.38935114345072525,-1.0223846328593365,-0.6568653209307034,0.4639982517027526,-0.7669692992144481,-1.607198152020977,0.0,3.387028135074914,-0.6514903089014019,-0.3619681080599906,-0.6290028561336068,-0.32307429964656953,0.0,0.0,0.0,-0.27395248317019233,-0.0036460087728428783,-0.0010657192461270835,-0.03337531817204573,-0.05724490564884833,1.1645550919196472,4.606590957744743,4.229149970479899
115,5831.188801071756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819147853080522,1.6126791180089497,-0.45768347079008787,-0.5091494363436047,0.4030313739823568,0.41994016250125127,-0.2571242670449217,-0.6191017217982583,0.0,-0.8962563534616832,0.5261588286447482,-0.3102277999063995,-0.5250497417621305,-0.10727657202535354,0.24904402364913863,-0.5989662350203168,-1.2782505842096394,0.0,-1.7283262768921428,0.0,-0.3870971418884447,-1.0208069328641212,-0.6554783284009595,0.4656586571848282,-0.7653311684963864,-1.6017537332081218,0.0,3.3856944493110532,-0.6502696937856605,-0.3609386221866105,-0.6277867764385454,-0.32277621548593066,0.0,0.0,0.0,-0.273127271113507,-0.0036365694351046594,-0.0010626596987183161,-0.03420366576132767,-0.056283082967218095,1.1124304239329232,4.9336587413328,4.33057391345604
116,5831.085283206858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8188215772757323,1.6117547109125736,-0.4577836613761666,-0.5078983847186699,0.40536672270403096,0.41751220212341006,-0.2553612979712685,-0.6193094314492755,0.0,-0.8993004376549217,0.5273927345573722,-0.31037034496620153,-0.5242586206782403,-0.10776871595411519,0.2498632975554408,-0.5992212643403155,-1.2792734439302518,0.0,-1.6728681911896754,0.0,-0.37926749485669675,-1.0275311284417268,-0.651178686721962,0.4690172554065547,-0.7646617701888987,-1.5926607014001708,0.0,3.3866114468839785,-0.64861256971824,-0.3596139174132037,-0.6271078680293048,-0.3236781366426366,0.0,0.0,0.0,-0.2728283634379253,-0.003614810585595768,-0.001055653994441942,-0.03284070362474656,-0.055056344396596645,1.1447103536824998,6.0010298030744975,4.464785515174536
117,5830.976345598974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.819940766016578,1.6117796420403614,-0.4585648461517047,-0.5075209539014535,0.40863407339767294,0.4156699191663837,-0.2540160244098816,-0.6206160114375496,0.0,-0.8970525102311452,0.5298085900497828,-0.310321946199566,-0.5233923899177109,-0.10771652366843601,0.24847760703696628,-0.5998653369499246,-1.282932271555601,0.0,-1.685414191800165,0.0,-0.3776821653920761,-1.0420772303492127,-0.6498619799406494,0.4645762860165749,-0.7690731437115934,-1.593834226204463,0.0,3.390207887656624,-0.6502956673571583,-0.3607122253565314,-0.6296479711702849,-0.32523643087437837,0.0,0.0,0.0,-0.2740881155445501,-0.0036292700746229697,-0.0010600414051597927,-0.03239434796783326,-0.056386451918621024,1.1914061458297291,5.775447007114145,4.326206872501562
118,5830.968240074078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820296749257892,1.6117333674824574,-0.4590092298219255,-0.5082123746075691,0.40921727742221514,0.4154080409259903,-0.25415678179281065,-0.6206874203704367,0.0,-0.8969972073256358,0.5299212211053301,-0.31045898511285086,-0.523291936091137,-0.10763935868375574,0.2478434396118982,-0.5997102224456603,-1.283430865585761,0.0,-1.6865845318604205,0.0,-0.3777455910402136,-1.043405834351801,-0.6511292593303869,0.46391752674103154,-0.7683954118194438,-1.5923746648243093,0.0,3.3908478594616924,-0.6506726212261218,-0.3608309808705942,-0.6297335665502514,-0.32543448242934647,0.0,0.0,0.0,-0.27442800349350294,-0.0036285770904795856,-0.001059896195274252,-0.03200424917596326,-0.05666353558546346,1.2108165960666486,5.864640616375773,4.292411563036516
119,5830.964837644831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8205312596622765,1.6116849843706456,-0.4594070247705836,-0.5088032254847149,0.40934084841055485,0.41549785750994134,-0.2544479229060678,-0.6205848329338097,0.0,-0.8969820750309456,0.5296741887642098,-0.31057208054416946,-0.5234093162997621,-0.10751377179953601,0.24747877772179194,-0.599497103487901,-1.2832046202578669,0.0,-1.6902601292952997,0.0,-0.3784093905252584,-1.042142180212651,-0.6524792831466939,0.46362042514719193,-0.7673914820458606,-1.5915603422306042,0.0,3.390979430900683,-0.650939467142679,-0.3609210626764482,-0.6296291477182006,-0.3254154693468206,0.0,0.0,0.0,-0.27454645329510813,-0.003628101480452181,-0.0010598366088892606,-0.03190443505723865,-0.056854208863524304,1.2171877662597301,5.887349435688299,4.269404749229331
120,5830.963214037374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820610145194231,1.6116721994014567,-0.4595957527280059,-0.5088691558742258,0.4093608809094949,0.4156083624493898,-0.25460708448377445,-0.6205382282462799,0.0,-0.8970516199836734,0.5294662889329508,-0.31059707015205706,-0.5235342404046252,-0.10745929977856797,0.24751505541451244,-0.5994233370070617,-1.2828246020521554,0.0,-1.6909405953892407,0.0,-0.3785777265541883,-1.041077877764937,-0.6527176217665199,0.4638538145669386,-0.7668651731898539,-1.5916071374910041,0.0,3.3910682070824056,-0.6511251268742716,-0.36102436085453726,-0.6297203439001282,-0.32540683928962655,0.0,0.0,0.0,-0.27455051129996233,-0.0036277577779499455,-0.0010597546641942623,-0.03182220868369998,-0.05694644445097013,1.2240219025274524,5.913810747284144,4.259307155205889
121,5830.9612393073985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.820704348027816,1.611678010338804,-0.45984647466078016,-0.5088869056221407,0.4093290663054713,0.4158180162462783,-0.25489963711035574,-0.6204949184256906,0.0,-0.8972375557958485,0.5291395845684859,-0.31066456952623067,-0.5237060484109568,-0.10738216322479449,0.24753985396697298,-0.5992701702511919,-1.2822615654961171,0.0,-1.690217024892781,0.0,-0.37859903627361235,-1.039145319740022,-0.6529108944841673,0.4644682701027305,-0.7659598137075044,-1.591746988230227,0.0,3.391317469014536,-0.6514495668489682,-0.361196618909893,-0.6298897004351384,-0.3253941800673344,0.0,0.0,0.0,-0.27455519181659704,-0.0036264767454254315,-0.0010593948623949872,-0.03157190268780886,-0.05706650763955503,1.2415766689794325,6.008629083226554,4.246616969832497
122,5830.95837671298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8206795455382077,1.6118299355863877,-0.45975997865299606,-0.5087860636814844,0.40907894865207806,0.41607148653927456,-0.25513904791068254,-0.6205717526418246,0.0,-0.8971379769006502,0.5290635355663373,-0.3106948681362551,-0.523737014805174,-0.10736534178717728,0.24744907786922815,-0.5992109105144625,-1.282276688956011,0.0,-1.6904413088541317,0.0,-0.37871751906590356,-1.0384503040597495,-0.652828284466488,0.46478314337747095,-0.7658559457378777,-1.5929235204526797,0.0,3.391501492958481,-0.6516731354840879,-0.36136527836604815,-0.630096232518972,-0.32537513154982234,0.0,0.0,0.0,-0.27463741432350885,-0.0036268336173930324,-0.001059520808105305,-0.03137583008705578,-0.057156172599763765,1.2589026327862092,6.047642123602964,4.236366585567461
