Iteration,LL,asc_carD,b_carD_p.age_group_agg_5_14,b_carD_p.age_group_agg_15_24,b_carD_p.age_group_agg_40_69,b_carD_p.age_group_agg_70,b_carD_p.female,b_carD_p.occupation_worker,b_carD_hh.cars_gr_0,b_carD_hh.cars_gr_2,b_carD_hh.cars_gr_3,b_carD_hh.income_agg_high,b_carD_t.full_purpose_HBR,b_carD_t.full_purpose_HBO,asc_carP,b_carP_p.age_group_agg_5_14,b_carP_p.age_group_agg_15_24,b_carP_p.age_group_agg_40_69,b_carP_p.age_group_agg_70,b_carP_p.female,b_carP_p.occupation_worker,b_carP_hh.cars_gr_0,b_carP_hh.cars_gr_2,b_carP_hh.cars_gr_3,b_carP_hh.income_agg_high,b_carP_t.full_purpose_HBR,b_carP_t.full_purpose_HBO,asc_pt,b_pt_p.age_group_agg_5_14,b_pt_p.age_group_agg_15_24,b_pt_p.age_group_agg_40_69,b_pt_p.age_group_agg_70,b_pt_p.female,b_pt_p.occupation_worker,b_pt_hh.cars_gr_0,b_pt_hh.cars_gr_2,b_pt_hh.cars_gr_3,b_pt_hh.income_agg_high,b_pt_t.full_purpose_HBR,b_pt_t.full_purpose_HBO,asc_bike,b_bike_p.age_group_agg_5_14,b_bike_p.age_group_agg_15_24,b_bike_p.age_group_agg_40_69,b_bike_p.age_group_agg_70,b_bike_p.female,b_bike_p.occupation_worker,b_bike_hh.cars_gr_0,b_bike_hh.cars_gr_2,b_bike_hh.cars_gr_3,b_bike_hh.income_agg_high,b_bike_t.full_purpose_HBR,b_bike_t.full_purpose_HBO,asc_walk,b_walk_p.age_group_agg_5_14,b_walk_p.age_group_agg_15_24,b_walk_p.age_group_agg_40_69,b_walk_p.age_group_agg_70,b_walk_p.female,b_walk_p.occupation_worker,b_walk_hh.cars_gr_0,b_walk_hh.cars_gr_2,b_walk_hh.cars_gr_3,b_walk_hh.income_agg_high,b_walk_t.full_purpose_HBR,b_walk_t.full_purpose_HBO,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_stressJct,g_walk_speed,g_walk_speed_c,g_walk_speed_o
50,11031.72172168333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0532274701871451,0.0,1.2614972752314622,-0.15701581798179148,-0.13734460260084932,1.1588252887176427,-0.6154770344811168,2.798834454906795,-0.19373237584343467,-0.3214741750925334,0.0,0.4420929913783291,0.0,-2.8949942478249784,-0.7749931953429364,2.3705451084463856,0.5741663798515471,0.3802848658104336,0.6730092049050616,-0.6325956168070032,5.4307730653728665,-0.8296675372318318,-0.9820223939496253,0.20697699503796593,0.4949006503440863,-0.3245895908384115,-3.552614375787521,-0.33723527516981244,2.0296513377570617,0.0,-1.3048760011495597,-0.9447930697037871,-0.6348159338069108,4.951116177697173,-0.6625093964091792,-2.0512479863490882,0.6366682064810169,1.6714796265954108,0.5223408002598289,1.3367012038750767,-0.742792858022662,1.7994972625125485,-0.15615491475305152,-0.9675398667875784,0.3313922928797103,-0.3428943144821722,5.170892739578673,-0.463900147493554,-0.9704376202710576,0.3464893370089753,1.3756248316719801,0.24313268965919568,-0.23755952451058945,-0.050788321835584405,-0.13803758104328454,-0.08956320218227923,0.02885926614444176,1.7757076910247527,0.7344844148492332,7.219183726268946,0.17808471247429325,1.7166620733181812,0.2603788810528786
51,11019.241743381393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0478759514130582,0.0,1.249372706130632,-0.2492462509684365,-0.2245779158436025,1.2088703967634074,-0.6377908939315592,3.2898909599597426,-0.14971246499752472,-0.3238211738740537,0.0,0.3832214209175213,0.0,-2.9885270025916095,-0.4705794801634783,2.5708490999187212,0.773609410431461,0.49467948546528484,0.6658946096303454,-0.6233911438993326,5.929102872575429,-0.5395715802496301,-1.1219664396749798,0.6262011141531384,0.24368580491054292,-0.5161152938776916,-3.467060877833551,-1.0609973823183378,2.148786503392526,0.0,-1.8505141994050858,-0.7218853222215322,-0.6639344754727649,5.243770603932712,-0.8505024560916881,-2.288608271484429,0.5554472597328772,1.6612511114610529,0.7199681347249833,1.4023543777268397,-0.827091777196058,1.7331297178640956,-0.13648682200315704,-0.8629814709874514,0.319568503281955,-0.38869303397198796,5.564562922557148,-0.3772558602617948,-0.8048939429557552,0.41385058976678035,1.2346365969028859,0.15645988214030906,-0.21726119237073865,-0.04875801510652385,-0.12486473610367972,-0.08583905344475798,0.09979017155576253,1.2064734098879466,0.7977431248929944,6.391447344330444,0.1889561812381258,1.619389607882881,0.42255833869420745
52,11009.916235096329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1889579745766548,0.0,1.3871687590396011,-0.1926098345467503,-0.12248765079456586,1.247948854533137,-0.5757923077053003,3.4120106764306075,-0.14545197808173435,-0.3107332105282281,0.0,0.4059111698424296,0.0,-2.981135074797219,-0.7010108713239381,2.6878156015068457,0.8631140241308837,0.6230121615410775,0.5972366521590634,-0.5461743771676949,5.969098689584446,-0.6903912767471566,-1.2452433696582514,0.7343706936029638,0.3406699025986531,-0.46392768458027034,-3.4778742857442624,-1.1602633314610635,2.0875583989926105,0.0,-1.8350819166017418,-0.8222756994759145,-0.3562514349889152,5.405067170352922,-0.9995639335018771,-2.3965849291212997,0.5665875153841723,1.6631518714855473,0.6196657455784151,1.3550262007822007,-0.9124129715466655,1.791418946862718,-0.10909365717869085,-0.8487701048095225,0.29552465298154246,-0.3405569006551603,5.690372941173586,-0.36680965536286103,-0.6607665576968176,0.40843379343879593,1.2538850882999617,0.1355369562305018,-0.21236005896847668,-0.049022259429896416,-0.12332462227358408,-0.08516814305568943,0.12658606269982625,1.0125633519994974,0.8862273564961285,6.054178556262229,0.1368837244625789,1.6045217365856574,0.36530859605694577
53,11009.503648300562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3266512821645147,0.0,1.5714647912841266,-0.12765900288797727,0.006815783411966869,1.285280015077678,-0.48873257486965166,3.498156913680329,-0.1656839541475359,-0.48552563677459737,0.0,0.3962138418696375,0.0,-2.8585774322502777,-1.1700146793154773,2.6338381740820602,0.7510720861912957,0.5592187237832104,0.5203310168672297,-0.4358207609975248,6.062692509277503,-0.5766038440587824,-1.4569954842022494,0.45987573999901066,0.26725588048155247,-0.545165170128091,-3.685608162853256,-1.0764219557298114,2.4442291104274783,0.0,-1.2810025864826828,-0.8753264744578109,-0.13612769992241114,5.586488295045205,-0.9993192902738111,-2.5582366863910533,0.7048517454304053,1.4932412272196371,0.48292941936406325,1.3679750703276552,-1.0702388653959516,1.8606801529160353,-0.06066986505450495,-0.6613459998797522,0.24547950154050216,-0.306993554902658,5.68118106817432,-0.40678653285953703,-1.107284060703567,0.33925156230223785,1.2289285360509967,0.12800233288763452,-0.21103236731715153,-0.04839123928902143,-0.1197328804901033,-0.08369178839836638,0.11012681637683897,1.2121802992951753,0.7750626547300405,5.6470921963588205,0.27139206526292425,1.635629909367702,0.5191174516801272
54,11005.405113519408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3043440741357533,0.0,1.5826395412482945,-0.15968511861679896,-0.021823824430129663,1.274446404088583,-0.5121303972993813,3.5159257368884163,-0.1535029737669157,-0.4432460650768947,0.0,0.3966694079527553,0.0,-2.7374413691210457,-1.2397152131641764,2.620577336422372,0.6613213875392139,0.4538325099867171,0.5070653146970889,-0.4981714432429891,6.0222160645669,-0.6698273503327765,-1.5077391326019405,0.4529832897638239,0.28964366754380655,-0.5352046595099871,-3.7973183219930178,-0.9464632683806817,2.6803605995406476,0.0,-1.030079758664631,-0.8724869153964389,-0.1777332218545317,5.641183929889798,-0.9063556546676028,-2.641431985755136,0.7831303419819626,1.5080674290409584,0.47001969781146785,1.3310885226862346,-1.003418496611858,1.9440974697799391,-0.03850724645019947,-0.631134560841611,0.25294920667355114,-0.3321614110502203,5.69042463195017,-0.40287834865172234,-0.9963774183210158,0.4724912080247957,1.2409884760174767,0.14120807633824015,-0.21123444916432596,-0.04840925984142351,-0.11969908510161202,-0.08332795141797875,0.08414771210134361,1.4591414636440285,0.7469030754589413,5.505650409132645,0.33033059876630516,1.6401972994678784,0.5073494461334996
55,11001.99191465504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2773176314577952,0.0,1.5843291426942856,-0.17983721293836086,-0.054827728385393903,1.2576866407813447,-0.5285953439699658,3.4825563435240228,-0.1469084593951522,-0.44249030738277384,0.0,0.40185206160121795,0.0,-2.685827922633092,-1.2992887623847114,2.618989663622663,0.6182720368279374,0.3878117491849551,0.4903376399130808,-0.55701091984555,5.959338504654941,-0.6827940944296228,-1.5122125124055603,0.5609040374653727,0.28336326777329307,-0.5442056553801797,-3.9349226844576575,-0.688788619985667,2.729548982580958,0.0,-0.9969986231641738,-0.8061426779756448,-0.20777525384017345,5.675005121404988,-0.8126978832329401,-2.719786726724911,0.8886051168634802,1.577407398100318,0.5254306539195717,1.3612170876696377,-0.9205801051510629,1.9303715602653835,-0.06740204096656083,-0.7141722181842082,0.2440034236399083,-0.3197152964860277,5.671602773924319,-0.3531287269467031,-0.9339715507070285,0.2835672464334463,1.2646036080723835,0.1457538936591772,-0.21169356051088142,-0.04791260667124662,-0.12104464374228914,-0.0839188886323774,0.050155906580135835,1.7377091542084036,0.7613809614334525,5.4064672139091625,0.33352693397993893,1.7073145955892945,0.451857857321269
56,10997.85996273527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2655236459487844,0.0,1.5294950766724087,-0.19299529380630065,-0.07324932736290976,1.2474299133831037,-0.533491550921656,3.4492120364015157,-0.14108004203207192,-0.4225619114255761,0.0,0.409170564910388,0.0,-2.7076370563965595,-1.3539579497476906,2.5404342599842837,0.6011481135325818,0.37265053391274394,0.4910211918647647,-0.5832188495661335,5.918079607073092,-0.6513408955068685,-1.4760037195717133,0.6147867291116164,0.28369314690658326,-0.5345175083766911,-4.08099613166631,-0.29876060264549864,2.566788388270708,0.0,-1.1472833914392653,-0.7135318759439592,-0.13325086021974225,5.6345602767925635,-0.7801873524463319,-2.7995648926715115,0.9452965343425668,1.6158672289877494,0.6489259453581194,1.418341682625677,-0.8736787069758334,1.8286692454836742,-0.10054362197232308,-0.8140133605196509,0.2313981015557743,-0.3462340940644465,5.626760411556442,-0.3908385712657206,-0.9572931583414309,0.46218794602014635,1.2752760250088588,0.1583983076701603,-0.2162776178917305,-0.047836658865291794,-0.12301979724490353,-0.08495435283048383,-0.003312075678048157,2.1497401012284603,0.7741238965270354,5.301218565383073,0.3393067664040372,1.783117106938279,0.3759039018254624
57,10996.732952500375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1753616001591252,0.0,1.408252121533165,-0.25723386883687144,-0.1631858799602782,1.216253927498339,-0.5473433723686258,3.448640726822865,-0.17275968614665915,-0.422472316586737,0.0,0.4121483499560223,0.0,-2.668643969539651,-1.1742102714240399,2.492982333394212,0.5887747618534265,0.30111154590959105,0.47374907808132954,-0.5721080538351307,5.895959374723341,-0.835994835880451,-1.2947624220229779,0.44108683219007894,0.3182425239546421,-0.5404648869966857,-3.97039868834867,-0.05567800617072727,2.248055736465478,0.0,-1.3577244678466465,-0.7551371195048646,-0.029227879969792925,5.582595004260271,-1.0727370564320498,-2.827109870094038,0.7008463220652734,1.6958100523803892,0.5927969176360299,1.4332619522016488,-0.833298354552973,1.7340496573449211,-0.10241616456944404,-0.8259047092397996,0.23420632762623034,-0.3371704632965136,5.625901508149355,-0.3817462594367632,-0.9178978578520739,0.3730578833254189,1.2894727028169148,0.1338195191531824,-0.22282301288012327,-0.04874868540625658,-0.12530411833783395,-0.0841860982976452,-0.08342520456158549,2.834969169007665,0.6944857079745633,5.183521072838278,0.46372014894412505,1.6787922503650903,0.42168918253538534
58,10996.067971391125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2122859011107705,0.0,1.438811420461818,-0.24194231304322308,-0.12573322041528726,1.2197547770553046,-0.5406131502074293,3.468334232285391,-0.14291858647124278,-0.34016867874597223,0.0,0.4069714894577113,0.0,-2.7243419291466853,-1.228715918837803,2.50170268865761,0.5692169171087202,0.3385855556279495,0.4848309891689142,-0.5577245215232901,5.916449591547928,-0.7163403874450233,-1.2113199657006428,0.2068624729878643,0.2955364020992284,-0.546064975784941,-3.8167102797631824,-0.01923942145167873,2.2740434486828387,0.0,-1.5309385170247283,-0.7476516481096989,-0.1486853706751799,5.431096131800948,-1.1111176599429318,-2.7697779755677336,0.5814571477570476,1.540652922889659,0.45136607072781987,1.4388654690830665,-0.9262835767970683,1.7310526787984906,-0.1294155022372786,-0.8932818865720324,0.2391324446308608,-0.349429532462871,5.650369954112594,-0.33304629900467886,-0.6770611534524844,0.30988022965443,1.2663368784092572,0.13003002358990826,-0.22506939677926113,-0.048115579081644176,-0.12544839604537178,-0.08466521585283986,-0.11223980978937265,2.9768004356240025,0.8393585931208924,5.147709640254953,0.3361222855450118,1.5577204509618412,0.3322862941857349
59,10993.80293386319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.201350712661988,0.0,1.4922124884678905,-0.23348741451315064,-0.14071101416395643,1.2266406698471997,-0.559931129267437,3.3638070026210904,-0.1480338080379393,-0.35015830870041276,0.0,0.41841066229611484,0.0,-2.737506072197871,-1.1958049152257724,2.6134763996748394,0.5992258902812015,0.33759930217123174,0.49411494997605476,-0.6142130920061921,5.824822994334136,-0.7870766727886677,-1.1157608919436568,0.33683552610688877,0.285414707165562,-0.5788309042561588,-3.737606108577115,-0.16025714334984986,2.3506319679038707,0.0,-1.647067113940995,-0.7956571226653258,-0.1907182645879531,5.423701826902505,-0.9785226111115827,-2.681606542763602,0.6100329908018268,1.449826073928493,0.2524821461698026,1.4979506383534482,-1.0328559084629294,1.788205437715894,-0.1463803601966636,-0.9495843115076952,0.22836601400914763,-0.3865889902121089,5.566544276628471,-0.36099107928196367,-0.7428503369275079,0.3594275639256318,1.2561673164659102,0.10494092829632795,-0.224663576252272,-0.04701178121025198,-0.12437022401108148,-0.08494426092288779,-0.09674063560847758,2.789128082193762,0.9289581368169268,5.134976614336004,0.23136209296629978,1.4762734886596496,0.3364496158359855
60,10990.309834971704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.181685741101458,0.0,1.460242078008168,-0.2400463992078239,-0.15042912143769793,1.2266150242038727,-0.5724242900201393,3.3656273133346266,-0.14756291433794388,-0.32518520883743773,0.0,0.42565885836037654,0.0,-2.707215709326362,-1.1843722244432473,2.570935176214611,0.5648869755839264,0.3173852891522221,0.5043465810267235,-0.6227898766153617,5.827539873123146,-0.7932084036482578,-1.152234975075686,0.34562088792216916,0.28943678056709654,-0.5742906908955964,-3.8044427717996316,-0.32422002077597034,2.3106684311099057,0.0,-1.5902440072971187,-0.7869694935810537,-0.1774166580841755,5.488428023120404,-0.9745237830213216,-2.6061251017767977,0.7386165142024665,1.5179817810813023,0.3175566014671226,1.463410472450484,-0.9651905197372183,1.7872485805119325,-0.14192366126865477,-0.93864181223899,0.23813991736241816,-0.38216002093479007,5.605317168344104,-0.364198347748233,-0.7089143193209528,0.3739978749540292,1.2770106838592803,0.11385976556286972,-0.22291946489907824,-0.04646542714122452,-0.12150679351750003,-0.08523709283615505,-0.043449403503252215,2.3414139501678237,0.8960658270694101,5.138525442052038,0.24467221536348008,1.5571844992999029,0.33919046239974254
61,10989.249079741048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.198524306783426,0.0,1.4727012239591124,-0.2208727986474751,-0.13005549629755792,1.2347855619351562,-0.5738247777133851,3.3579198666578476,-0.15102087360335242,-0.32737063843512837,0.0,0.4380082750693001,0.0,-2.7031379949010272,-1.209186544309626,2.5713277108481702,0.5733360292755529,0.33169074620211314,0.5111882976811047,-0.6249743874361139,5.816292269602185,-0.8020560348790746,-1.2269043701817839,0.38191652449637054,0.30458430327310604,-0.555366027936751,-3.911064045370463,-0.44502801680013626,2.286039121694441,0.0,-1.4884090872572988,-0.8029265568866902,-0.19995104611101913,5.499812571290186,-0.8786065553066605,-2.662868097449716,0.6441428781020414,1.6734232868199033,0.5012252597802189,1.4684437084608277,-1.0330979006304983,1.7821672496207626,-0.1460162602751648,-0.9253134695334209,0.23504502157658247,-0.39417259226596274,5.611617482198721,-0.3685912646168592,-0.7186736172584948,0.378673105588895,1.2963508692655186,0.13308722962959338,-0.22285048885842995,-0.046675985027924895,-0.12030047789152187,-0.08527316611935426,-0.03464803359153747,2.247762088888227,0.9200421721150998,5.105273564590053,0.21912798937018607,1.5320515932714733,0.3590821183713047
62,10987.46390430471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1778582278661793,0.0,1.4675650053916205,-0.21650164261170748,-0.13358334956892348,1.2217956375764598,-0.5741260045278225,3.429780701016871,-0.1626319754611784,-0.33405404134560296,0.0,0.43118529250091864,0.0,-2.678038393217339,-1.1622069069270788,2.5697813395100835,0.5754755123814469,0.33640667460950424,0.5176278740969094,-0.6045352556782091,5.8990474284586565,-0.7873218601226815,-1.3299806852837857,0.47111076263330076,0.3072760089917315,-0.5403651819787291,-3.981218803150978,-0.39229118488071874,2.360209133484773,0.0,-1.47040528881093,-0.8183639616201291,-0.14436343955246456,5.643910540899207,-0.8333743198909902,-2.770067571756016,0.6890714255343748,1.6399110006196544,0.4546957784905825,1.4330207850006065,-0.8991043108567198,1.8268081428794385,-0.12967787613343312,-0.9191631874354814,0.2473384411170659,-0.36948904854468534,5.705133049833048,-0.3893643662306883,-0.7584700865025874,0.4070575609564857,1.3019600813212624,0.13294664704964881,-0.22386774828327,-0.04815973558531586,-0.11772787869340418,-0.08541946709375689,-0.006133867951159791,2.0490474418249827,0.8571251105194534,5.017776641970977,0.2901135255112738,1.6725771151823354,0.32984347041345474
63,10987.158663495034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.18295291769719,0.0,1.4698353564621243,-0.2113840583141568,-0.12664630054610354,1.2237080450714224,-0.5733430774666457,3.4386114809039605,-0.16489271290862723,-0.33574205336211643,0.0,0.4323694510805189,0.0,-2.695517448925797,-1.1552710776595487,2.582209989888034,0.5891157817031638,0.3561381104014103,0.5171707430475239,-0.601162892945239,5.912812383985454,-0.7868368062855893,-1.323882274884234,0.48545279919190776,0.3107365723727226,-0.5367058224203044,-3.972253350749973,-0.43033073925325643,2.3601824505012012,0.0,-1.4480207795902809,-0.8283412204172753,-0.17661239021187602,5.637837675302347,-0.9070916847469657,-2.7706749305771154,0.8476569823173035,1.6564640800211505,0.48080434522967763,1.4300459614419558,-0.904749757467228,1.830214525294131,-0.1264084665089752,-0.909158958165396,0.24737491446014598,-0.37026758652642866,5.7144318545192805,-0.39385370753116333,-0.7627335312474565,0.4159037075696114,1.3066646940823907,0.13881345560367947,-0.2235294510456801,-0.04808674756286813,-0.1174193411222115,-0.08536705776301723,-0.004963078852156909,2.04506284606926,0.8555488420946473,4.9914722244113925,0.29438519787675627,1.6774298389005742,0.3340774849754563
64,10986.577880047376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.179930639781843,0.0,1.4366195145546337,-0.22799607795603627,-0.13591688357999226,1.2343076302893325,-0.5747299917468146,3.5542659248860105,-0.15325314614711089,-0.3322970845017994,0.0,0.4214333520710548,0.0,-2.68885678501215,-1.2031663654954916,2.5255360707416115,0.5586098819978645,0.3189838693916278,0.512015448812276,-0.6271780487876448,6.046045523765632,-0.7705708169902605,-1.2563738219308969,0.47263625172196916,0.3048288986661472,-0.5543631611312266,-4.086055408835413,-0.5197894426091709,2.3452054859169817,0.0,-1.451445200668401,-0.8298763175742848,-0.1494750369453363,5.7877184247772195,-0.908454267776477,-2.7263147235907286,0.8745665204226226,1.7092424630210499,0.5657870160234745,1.41808571996633,-0.8733473576836877,1.812177729944202,-0.11920230666264106,-0.8858632505986179,0.255038631628886,-0.36583787441547744,5.830152757686775,-0.3825147762066117,-0.7625417784413112,0.41186779825594444,1.3030150064969888,0.1429918124756005,-0.21852390920034023,-0.04628887125130396,-0.11223416940501071,-0.08488574674910362,0.028025087938793963,1.7866295980519344,0.8511036408230602,4.8088382612361205,0.31073801801553824,1.7115486225802263,0.3673559682802149
65,10985.966582952216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1805644043766979,0.0,1.4468340390058356,-0.22540635080936636,-0.1356518966603172,1.2333951564935979,-0.5748763710188787,3.582295714029654,-0.15707394596138158,-0.3343744398551927,0.0,0.425415562163087,0.0,-2.6918811053644944,-1.1756549282338176,2.552482582156305,0.5680382226934985,0.33139728741992774,0.5146439243801009,-0.6129453423139437,6.06283643577909,-0.7808638104447834,-1.3034752370769642,0.45730513211463286,0.30601654355676966,-0.547885956015904,-4.0809730766984815,-0.499422810466999,2.353040654526308,0.0,-1.4903998195034416,-0.8622907931062337,-0.16344165268914257,5.811038355817006,-0.9333415022006004,-2.7879055666110273,0.8861628761964575,1.7006517880958694,0.5351245201940334,1.4287961058522085,-0.8828057170329998,1.8169514933829838,-0.1234728950625305,-0.8992644667794538,0.2540335200630861,-0.36833441251408977,5.864089467826141,-0.38476423561908213,-0.7603996388332257,0.4084453288749449,1.3062654703593801,0.1410933723798995,-0.2194639206857979,-0.04650642861507278,-0.11197936006761278,-0.08491313496655939,0.010371297575913305,1.9316391137224702,0.8629855585083951,4.798966405104905,0.309102912267561,1.7137415427579192,0.3582346741625588
66,10985.52178387917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1782506240475572,0.0,1.4590804685764611,-0.221579736119899,-0.13542217785970473,1.2318898098365907,-0.5765485419405714,3.645452703260003,-0.16162735019363006,-0.3385999704398796,0.0,0.42853316506045896,0.0,-2.6930776835077093,-1.1710930501529166,2.5749848271998372,0.5757721876276499,0.33888193057740484,0.5161098460645398,-0.6100345469806647,6.128339922664356,-0.7854918906220377,-1.2983515234285388,0.45561753760745693,0.3052998868549446,-0.5475843584780132,-4.09706673941392,-0.44780865094840805,2.3836694748438823,0.0,-1.5521133871940815,-0.9063945362168099,-0.17658390135239752,5.869943217473535,-0.9669186415584279,-2.975987071258007,0.8699644251019922,1.7047595171296128,0.5161234773624691,1.4399165485649754,-0.8888627383080387,1.8278317540950917,-0.1267260858985079,-0.9101495619253845,0.25262592218580676,-0.37245212292272073,5.934010557265993,-0.38855745131853525,-0.7639895324025321,0.4059595406167456,1.3084435872631968,0.13958215826821294,-0.22114771189437468,-0.047033739794831886,-0.11145654913372034,-0.08489456642210362,-0.00707690287598654,2.1006323976758323,0.8821165723464148,4.83511174403218,0.3013938847766852,1.7198091833214146,0.3521664229949335
67,10985.361130064644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1797067758342985,0.0,1.4600158328658999,-0.22169499360716982,-0.1354617882471981,1.232781008896282,-0.5753170955776833,3.6846253365622137,-0.16062433713321156,-0.33916988746564913,0.0,0.4272382115787007,0.0,-2.700488506965319,-1.1656969177938847,2.579315892322512,0.5788542025171236,0.3410786048816565,0.5135418464032958,-0.6078070347310809,6.168727669245198,-0.785753783879472,-1.308128955014976,0.45570001315569864,0.3072385280524653,-0.5490162816387507,-4.136090666977112,-0.4140123374615926,2.394504387235733,0.0,-1.580494460402796,-0.9295296718165935,-0.17257426346083266,5.932672602522139,-0.967010710716183,-3.0279161684936833,0.8725279646781162,1.720429315428116,0.5210747739508237,1.4421040944446826,-0.8913148720761483,1.8296172725194788,-0.1279637775248964,-0.9115592394935451,0.25172119858599235,-0.3729239342584418,5.970251731013415,-0.38805550894101964,-0.766016314535952,0.40498135355742765,1.306482176349091,0.13915471308203226,-0.22082687251576164,-0.04684400697723525,-0.11162783271822876,-0.08475612580081233,-0.014792327199645105,2.1806916430862886,0.8837627085622177,4.907566469720864,0.30057323293972626,1.720703189998803,0.3531896970066066
68,10985.250337137579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1771718364904784,0.0,1.4590129046172675,-0.22270416630345857,-0.1380036005711932,1.233257361317918,-0.576724840478475,3.701465688966686,-0.16055229548580885,-0.3406129359343759,0.0,0.4282270818604854,0.0,-2.693748311340148,-1.176974927108066,2.574277342050099,0.5738597000370124,0.331173927985517,0.515456717212456,-0.6138701426723958,6.185736285473952,-0.7867339803745914,-1.301554127580357,0.45484436050448235,0.305994539503011,-0.551015707768658,-4.147288556642604,-0.4034743596219422,2.405372196223901,0.0,-1.6139606222416252,-0.9387849362779424,-0.17098120033334951,5.956375849471181,-0.9877640011797186,-3.2406510227595318,0.8826090541758074,1.7388106771546366,0.5374231034924046,1.440840542921185,-0.8859767542569768,1.8290583649797707,-0.12791979930245795,-0.9115424044259728,0.25111890366397727,-0.3736428597518245,5.988395115035153,-0.3888207720071245,-0.771199473961111,0.4065884631173671,1.3083428065684863,0.13938724447082307,-0.22064406268843909,-0.04678863341395897,-0.11218494632326746,-0.0847299358384505,-0.013290957249326597,2.198459018823242,0.8790706263202809,5.005800590987808,0.2984418886836697,1.728136813747556,0.35648138475167535
69,10985.189700124594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1778435345507803,0.0,1.4582475741818808,-0.22242308207670505,-0.13663884303742138,1.232524670634649,-0.5760765314651823,3.6943625382369256,-0.16040832646810269,-0.3366477407326388,0.0,0.4285142539881458,0.0,-2.6973897710873453,-1.1762331530698835,2.5714430958233283,0.5738821010490468,0.3369459012657372,0.5128525769632187,-0.6139837674116331,6.18243805592087,-0.7837238597252675,-1.2884354611624391,0.45954977449404427,0.3067868697861603,-0.5490747833691334,-4.176066019883625,-0.3928856816309704,2.4059580749371126,0.0,-1.6148908682002163,-0.9350070848425021,-0.16552397094544474,5.971773349010888,-0.9811278454425245,-3.24391150291782,0.8903744171975123,1.7560427156724798,0.5531914883960847,1.435593740686576,-0.8866615527553892,1.8283443322161643,-0.12791970769316144,-0.9063968701717631,0.2500477916243325,-0.3730270580046828,5.979090821782111,-0.38845920702485376,-0.7655272226954027,0.40746262443156933,1.307985930647189,0.13951823178731582,-0.2211533511043565,-0.04695791961371184,-0.11295264592068663,-0.08470224866131888,-0.01060754126853664,2.20663083540409,0.8711784960866152,5.054094780082844,0.3011138298427554,1.7254603723451833,0.35680601637787784
