Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_grad_shopping,g_bike_grad_c,g_bike_grad_e,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
77,28846.83793915554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6323003526550213,0.0,1.1279660542194052,-0.3552780266263348,-0.18916615766467756,0.06826361330463175,0.9429641215792286,-0.316130048007853,0.05008098539452791,0.32936424888770904,0.05760289915130316,-0.012507090011895827,-2.7412515904305197,-2.2110138492771108,1.3968715713820217,-0.5348836563177682,-0.16963970226779027,0.03700774725771911,0.4084036012364174,0.3392731702551967,0.7562230885949139,1.037250797691494,-0.5261771961277353,-0.9538003528140431,-3.238716610821265,-0.7265103591950888,0.24063188375446617,-0.18768825455726482,-0.34580719147115535,-0.9623032757837761,-0.49918095534549206,0.0822382943610513,1.7419331001004943,0.5319861437191186,-0.3732635748680176,-0.6274212631799723,1.20628729350523,-1.5944174266301592,0.4132451203736814,-0.22778554339388016,0.04373302749573102,-0.12444729186015284,0.2651412463401203,-0.5804263618536294,1.6129343348585354,0.5151974524133561,-0.14275553579946146,-0.07720962829632248,-0.00255204120618885,-6.56464543480826E-4,-0.08757880814470843,-0.07776043489068722,9.126971519677191,9.22285330332075,0.5681807236422142,6.713762636166844,-0.3774278835747739,1.0474580889864415,-0.00833242604362596,0.6297046309973127,-0.07439897297190333,0.7655766944314714,0.16858737401358423
78,28846.765366511252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.618677717061316,0.0,1.1070515862213455,-0.3604511069917886,-0.1954649001322726,0.056851890638077524,0.9332140738815083,-0.31181311577319565,0.0515948203415276,0.3274634251028973,0.057312814128907937,-0.013987071676649903,-2.8734257430912766,-2.106105010488008,1.3918060158585592,-0.4948909937578563,-0.16162637670171565,0.010832935943214366,0.4346884765353541,0.41035650981877,0.8094744298661214,1.048052403724934,-0.5778942531863553,-0.9370412867665037,-3.2455646462319914,-0.7010070819550599,0.2511686645456051,-0.19679089308578337,-0.3505556718761779,-0.9802614845998455,-0.5011509417671138,0.10456536273549,1.76279230367082,0.5344738064662968,-0.3700153493036234,-0.6334363228315907,1.2166655371205826,-1.5857140694229057,0.3958834366192552,-0.22433510420698238,0.03832063438713319,-0.128058755346002,0.2643080759683412,-0.5900800267201392,1.6077526163284726,0.5092152714800534,-0.14204047645169549,-0.07856493960285525,-0.0024477108676383896,-6.069517864333245E-4,-0.08607300745325237,-0.07753309455791248,9.303538811214136,9.879616053769851,0.5836920069206322,7.150512489906924,-0.37629224787236587,1.0835824834136374,-0.021672881684186816,0.6140201117225673,-0.06367158937094584,0.7723029120148495,0.16498962850071527
79,28845.637543718538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6272151275548732,0.0,1.1207028110981303,-0.3572079457274923,-0.19170300398313897,0.06344612857869136,0.9393944015309559,-0.3148844030890756,0.051448653356671294,0.3291623307873936,0.05766217585468092,-0.013044885846803262,-2.791452458733725,-2.1721821422730296,1.3955701824129776,-0.5200403772333445,-0.1652358740789973,0.025509590263595776,0.41877728332349823,0.3702625356997975,0.7771462934060377,1.0418542329391862,-0.5418658941534825,-0.9429384805992715,-3.2437715485405425,-0.7062258976084214,0.24320018148212147,-0.19149584140709897,-0.3484452298039262,-0.9737304545621738,-0.4992044842326285,0.09154716512446229,1.750444819456042,0.534463802981889,-0.37172909048565694,-0.6288169192922018,1.2084436743509777,-1.5865671447321166,0.4075128070800949,-0.22751118204837442,0.04244814921218593,-0.1263160740537211,0.26463737142770316,-0.583329566963871,1.6106324047624676,0.5135223724949188,-0.1426175899506959,-0.07775967594966697,-0.002514734586844836,-6.39277461738678E-4,-0.0862005088926293,-0.07778728347704593,9.285553616587592,9.913789165432673,0.5807454687495865,7.184096352898088,-0.37138207019641895,1.0888673136818476,-0.016927695509279295,0.6213292558824264,-0.07329902372349603,0.7726863688360223,0.16768298823735264
80,28845.15111642573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6265409896176377,0.0,1.1202417193210288,-0.35747789763873705,-0.19188467978837223,0.06387306499072733,0.9395612465721772,-0.3146777367171974,0.05052014039957072,0.32856369447795236,0.057377119464749195,-0.012945888389298202,-2.7874636309127507,-2.174399692872809,1.3954888654214737,-0.5209336699609173,-0.16718443901399146,0.027818287604564222,0.41744742612273156,0.36396306372904036,0.7751817759836742,1.0398747140348001,-0.5461082392290508,-0.950505265223738,-3.2464910727736274,-0.6960923071200349,0.24556310965148806,-0.18949521293670146,-0.34720170163611286,-0.9719152394109091,-0.499369105943756,0.0920060430391177,1.7509304598091757,0.5333530494351427,-0.37270298038862393,-0.629447584598712,1.2075634933916721,-1.5821649648836869,0.4075333968736242,-0.22633888379755168,0.042027211853068895,-0.12491308380524603,0.2645247205592625,-0.5840251567910262,1.6095478283223106,0.5130424168897227,-0.14276614623954234,-0.07780881928940434,-0.0025128857740200727,-6.382470275899647E-4,-0.08546126398579817,-0.0778686095857038,9.358027879918891,10.327393158595877,0.5872396105933102,7.468409438420989,-0.36681960468654196,1.1141140911465568,-0.017457825163399953,0.6194861789858576,-0.07605976889766052,0.7760274044750876,0.16764342832843282
81,28841.384711745275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6202437384798722,0.0,1.117542507670126,-0.3591723830550881,-0.19486981795710073,0.059289731259987745,0.9380503500335284,-0.3152667067566083,0.05329117065610937,0.3297440770391987,0.05720805563734612,-0.012810375233053999,-2.808771240982008,-2.1604825810040964,1.3987117804928393,-0.514035944735525,-0.16759613593119627,0.01859412154755695,0.42405927853281755,0.3863906237643655,0.788740104626235,1.0404951862460352,-0.5438638586586261,-0.9441692256530456,-3.29116192798762,-0.5363563270772713,0.24428137897836705,-0.1871281551475683,-0.34865541967932634,-1.0001253119292424,-0.4999224875489791,0.11911951362696652,1.7718186820673236,0.5423140108702627,-0.37536565002214334,-0.6275413616394512,1.18841321715029,-1.5211158549463546,0.4094944065122481,-0.2275035035620675,0.04788234432808423,-0.1206701453188681,0.26201436132411265,-0.5832877375811646,1.5998528009096782,0.5145745295505166,-0.14459839801791313,-0.07824188149660875,-0.002482617628170239,-6.297862533374488E-4,-0.072846114547687,-0.0793237621224234,10.60499702937225,17.357354958588672,0.6944264439925205,12.298970823464717,-0.28368148040828345,1.539825703031526,-0.05717909223286784,0.5788695964068348,-0.11341417163679407,0.8259899497556895,0.1729544042425395
82,28840.817672901303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6222951062153992,0.0,1.1196350633981422,-0.3578676058161848,-0.1940936801760796,0.06198872007790991,0.9385612757070018,-0.3142743396152295,0.05223831509002324,0.32635805033920684,0.05551809627142184,-0.013591058624052995,-2.8031511589507225,-2.179270504390829,1.3996953449344527,-0.5178152581310173,-0.16372603803911942,0.030768129158220588,0.41564550030135394,0.369833543712068,0.7827292364614117,1.0320235004864355,-0.558430617618019,-0.9613120838227206,-3.274564437435484,-0.5880668141085938,0.24172417086790196,-0.18548733941528586,-0.3414186005981269,-0.9710560265580955,-0.49509326021856737,0.1088919859952155,1.7533155941015366,0.5296980608312534,-0.3770189773894508,-0.622044588232274,1.190018264060351,-1.5331942987639366,0.41283895757821276,-0.22240772203240108,0.04885883339003266,-0.11705160066071178,0.26241493870337224,-0.5833616621719829,1.6007318624976612,0.5103131423735578,-0.14545008235743448,-0.07775508738527624,-0.0024621627766537317,-6.219916293931058E-4,-0.07466270393672195,-0.07911253843197916,10.398911542352039,16.959508992492662,0.6776476577449632,12.006260944192332,-0.2943603101716238,1.4938638073407855,-0.05192980658578285,0.5813927651153629,-0.10539098168436323,0.8126782557034657,0.1726762828351717
83,28840.216932670668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6223239418180202,0.0,1.119187880950441,-0.358913450539162,-0.19429228175852456,0.06193114185251965,0.9404642661203729,-0.31401161736415095,0.05092887025015704,0.3270771994284433,0.0556667635934559,-0.012757995339913425,-2.7957008354903445,-2.179941098161673,1.3967404601841178,-0.5188854718780979,-0.17158555121990543,0.025220413911381332,0.41901202668604814,0.3627129193170612,0.7767555707010783,1.0337453446694107,-0.5577225667224899,-0.965862474849439,-3.276375518907678,-0.5803949230603449,0.2398654332372305,-0.18906585044157256,-0.3420910683570639,-0.9627687545864192,-0.49630078667436994,0.12018096660113625,1.7529890407585296,0.5285362252525393,-0.3777022736567941,-0.6240351749398094,1.1901926738997481,-1.534941434062419,0.4101655608038068,-0.22312983690998583,0.04876841581749535,-0.1153232887502563,0.2628475284165638,-0.5843059924705808,1.5998528668908951,0.5118929344354303,-0.1443639775342807,-0.07691311002541629,-0.0024682861326974165,-6.239236141700825E-4,-0.07307890157595243,-0.07948328982961037,10.524164220620323,18.43321692181099,0.6970250657693159,12.997963106607553,-0.2775655617877804,1.5667040091924682,-0.05746964985327295,0.5723592855334454,-0.10564994863827423,0.8073188330689784,0.17383829689284255
84,28839.790910845582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6221479578118458,0.0,1.1192404652172956,-0.3586194517090611,-0.19415485576762131,0.06173623730183245,0.9398412507360846,-0.3143438783975618,0.05101897524855116,0.32712097555456887,0.05595632030435823,-0.013166233348768293,-2.7995842427517545,-2.179961877524784,1.3982815608806385,-0.5204340767609265,-0.16635061794906653,0.02770008197276766,0.41672938629813666,0.367833827983439,0.7809243999990394,1.03285591313814,-0.5580574023494883,-0.9624532911351327,-3.2824582886566507,-0.5635150133318192,0.2401918286546242,-0.18888916859668198,-0.3410636800466198,-0.9602413974898637,-0.49722933630650906,0.12836501443166365,1.7556346844893485,0.5293918596844329,-0.3777260703904058,-0.6264140164329001,1.190547815495586,-1.536986308198591,0.41016364276550643,-0.22345557822272777,0.0500305279564375,-0.11515062296371212,0.2625972768914071,-0.5841647827337729,1.5999959463499671,0.5113226780598678,-0.14450632139135317,-0.07715613251791652,-0.0024622250049080524,-6.222201656691823E-4,-0.07200194295866892,-0.07967971563095637,10.581046851893104,19.443788472651335,0.7124359545746244,13.683964715284207,-0.2664913136300042,1.617871193222652,-0.06407377962576824,0.5678807372644672,-0.1065902871734104,0.7998267829914617,0.17492680230465196
85,28839.451241870578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6223746865690372,0.0,1.11903332340597,-0.3587989034710446,-0.19413724306871422,0.06162795962418567,0.940261178760124,-0.3141459383947749,0.051203240098262645,0.3275487366213005,0.05603395600331578,-0.012913704974044676,-2.7970126072054007,-2.1785249903484294,1.396914444023044,-0.5193545890312611,-0.1711332045620656,0.024780724778628818,0.41997243611132845,0.36514168082648935,0.7777806733077642,1.0348931337755811,-0.5563509855079698,-0.9628805395867963,-3.2846956153357243,-0.5583196562126332,0.23980715184573487,-0.18996890336904088,-0.3419947627135489,-0.9597182011180136,-0.49858157089470156,0.1339980764308592,1.757651124372672,0.5300555688097258,-0.37772969017774516,-0.6276750475694862,1.191001292154294,-1.542028315715664,0.4093103501677199,-0.22384141719662543,0.05102580702821906,-0.11405974530609495,0.26269037590724964,-0.5845268260010039,1.6003943477512677,0.512202079278805,-0.1442554050055761,-0.07721724498560055,-0.002468784864442142,-6.24349013785011E-4,-0.07134869347649324,-0.07985669763634143,10.588683984222996,20.193830432655147,0.7243406060974036,14.193558936535407,-0.2567346087962409,1.6528102624655685,-0.06715036916823054,0.5657828938041309,-0.10753128106772658,0.7903930867971017,0.17599400521059327
86,28837.669596130116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6229185901941363,0.0,1.11959491647866,-0.35936659328648674,-0.1943938495058569,0.06020351602634872,0.9409865037008738,-0.3151245051632491,0.050810373036655185,0.32889149326969996,0.05763311660225045,-0.013102665997440458,-2.8008512895737687,-2.1769097505305117,1.3986832605276363,-0.5252863880654167,-0.16088169190615384,0.02325873401129129,0.4153861242921578,0.3796011694311486,0.7883226584824196,1.0360193961396333,-0.5545317451152295,-0.952540976448737,-3.327718129656737,-0.4502696526824651,0.24222067390460575,-0.18926108467170163,-0.34237817271117743,-0.9595651376474127,-0.5084817915574598,0.19287757677955336,1.7850784750743927,0.5415615230947819,-0.3757387548796143,-0.6431739714785177,1.2004668415260022,-1.5892938800757168,0.40617583716340233,-0.22775552882334893,0.05587634704938954,-0.11186213752061344,0.2621102273450419,-0.587758981556512,1.6023421402190707,0.5131195963872958,-0.14412989216953753,-0.07848088568495253,-0.0024770938498195638,-6.273236007558315E-4,-0.06377364684182879,-0.08152343213621893,10.731090549944877,28.225080920370416,0.8704184154959134,19.677240187579763,-0.15647990995104716,2.038274814376085,-0.11513618028356862,0.5432332170398047,-0.11693855883243816,0.6924070287599317,0.18238893878341694
87,28837.523131342423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6235454387087225,0.0,1.1181186799203409,-0.3592326115976016,-0.1941681961354533,0.060583340358637675,0.9396093941075695,-0.3137119228623916,0.05346202569995259,0.32896108244773964,0.05677594813115881,-0.013167388340526795,-2.801604706317365,-2.171717957119433,1.3969006924490137,-0.5166644102033999,-0.17139055693729577,0.02447142154185972,0.4247048621576544,0.371023145730259,0.7808098429959849,1.0394521984804463,-0.5499148130456907,-0.9515312047606918,-3.3162598935696326,-0.4801314010154451,0.23782398402021576,-0.19076528020077274,-0.342988314368729,-0.958614783916356,-0.5050709618275545,0.18444483985882149,1.7782725914696678,0.5357426282162248,-0.3758133667066672,-0.6360000246382956,1.2018452083400901,-1.6001411553654616,0.4073299353440081,-0.22614433460998343,0.05742461171497011,-0.1108341094837088,0.26228639118881414,-0.5869609476989224,1.6049777783626609,0.5139688491110472,-0.144425495658149,-0.07798718268240167,-0.002477180906824169,-6.276945532151592E-4,-0.06490313332944304,-0.08146346641642607,10.572133875185019,28.127600229912407,0.8793217296095036,19.6145213137456,-0.1587151022452868,2.0148874660615226,-0.11203684772399115,0.548356066750679,-0.1151232074845482,0.6805034301974556,0.1812905628705818
88,28837.386565696794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6237774723827185,0.0,1.1184078346267163,-0.3594199418914286,-0.19431095987585606,0.06054707443282091,0.9400707509942416,-0.3137609606629433,0.05329902577989161,0.3290100637842524,0.05689771872571687,-0.012907221201370072,-2.799630365664364,-2.1733220617983013,1.3966147969298999,-0.5184197583351917,-0.17128116811282762,0.023023980855191244,0.42380400077333724,0.3696511696946548,0.7791510745495381,1.0395849986485544,-0.5516506794738999,-0.9547979825112719,-3.3216787446185156,-0.4652454126910591,0.23874564697799788,-0.18865022957367783,-0.34212037900480663,-0.9626604917201751,-0.5043186336375234,0.19021933833317503,1.7800628920300938,0.5371110059379122,-0.3744820040427382,-0.6347465176962024,1.2035261445423788,-1.605865204084213,0.4075469725541148,-0.2263904863295064,0.05604914980236879,-0.11166280022586535,0.26212293313821167,-0.5884366282542112,1.6043252017691703,0.5142734013573692,-0.14441530906861297,-0.07832574160784038,-0.0024788085655255026,-6.27829969243089E-4,-0.06317320124139396,-0.08182717469857918,10.644262825082945,29.716092538947507,0.9245831916796449,20.71618688797672,-0.13624584022876726,2.0888707687057595,-0.12272412866384454,0.5434585631481416,-0.11781806636451875,0.668472401394085,0.17917288006317245
89,28837.32320208151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.623684403655765,0.0,1.1183984336858528,-0.35975729269913026,-0.19454601960671153,0.060539645920096634,0.9402420135875896,-0.3137983058417914,0.05288481107004969,0.32898990897657887,0.05702963492557855,-0.012814616407682979,-2.801076978656922,-2.173331552101708,1.3967370738164853,-0.5184340239011265,-0.1698829680983846,0.023225325501608697,0.4225482535968391,0.3713858760007805,0.7813220862117415,1.0386490466402205,-0.551215781373017,-0.9536968293782063,-3.3226059590404575,-0.4614839633636761,0.23888031563460535,-0.1883094332700357,-0.3419950874621673,-0.9642857330259489,-0.5025743148192434,0.1909312952690219,1.7791231326058872,0.5369219603377191,-0.37397329402936075,-0.6332809601764281,1.2043599622921906,-1.6061694742577886,0.4077127873547118,-0.22641035111393215,0.05434108526216714,-0.11294600314095275,0.26218784018248337,-0.5885103438704239,1.6042910781000879,0.5141674190515773,-0.14433569562629736,-0.07785689578076632,-0.0024753065351361568,-6.267556610196306E-4,-0.06259901804917285,-0.08197285026790783,10.672781146419311,30.361533793158312,0.9547410390966876,21.171394075614362,-0.12763024749384172,2.116075753848114,-0.12746345300149678,0.5410044491024157,-0.11792216191570892,0.6663019311293624,0.1767900802576094
90,28837.27446939073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6235764517725617,0.0,1.1181786832342657,-0.3597181371231824,-0.19446980449930198,0.06051673453790634,0.9399696876709025,-0.3137793972606294,0.05302865068747927,0.3289932960970402,0.057004711036915914,-0.012851974179347185,-2.8004204970602835,-2.1735339340177546,1.3968248599772253,-0.5187116136342943,-0.16966702180834384,0.023394478949411202,0.4226208007919402,0.37071942746087266,0.7800744874068951,1.0386391572572593,-0.5517176805408359,-0.9544129547180101,-3.3233110668382273,-0.45960950276780976,0.23939531943235323,-0.1877734445908971,-0.3417544047698593,-0.965925839077728,-0.5018191384886613,0.19131310662936363,1.7785727306344428,0.5367323275877598,-0.37380158997955293,-0.6326170504217927,1.2049125006883372,-1.6057199141555079,0.40784651571297037,-0.2263670530063305,0.05326758317072023,-0.11409205362553954,0.26212093217157617,-0.5886967163314073,1.6040599730873468,0.5141579491475308,-0.14432636924194078,-0.07799329701441336,-0.002475360457911271,-6.267145303836182E-4,-0.06219303962308906,-0.08208293848309674,10.695134173486977,30.803579557810263,0.9812930616123303,21.488610299655367,-0.12098925525404564,2.133934810374566,-0.13065124101315867,0.5390907887999216,-0.11803324026938639,0.6660354906470365,0.17486169655279554
91,28836.976621186604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6229543412186045,0.0,1.1179462921349275,-0.36030568895927184,-0.19451220547346207,0.06125991922699887,0.9403189915433882,-0.31414237956445934,0.050586334236262465,0.3291967229054445,0.05790263774613225,-0.012083741587260517,-2.802721651206752,-2.174332880659749,1.397031819636927,-0.5189917980749926,-0.1691253926895025,0.02191084035248653,0.41942714291175626,0.3745237583382538,0.7864489095486201,1.0376550359141279,-0.5498230548416085,-0.9544912007516454,-3.3329588817195495,-0.44409168360111445,0.24456880787197596,-0.18458665339914743,-0.3424249542363171,-0.9797520225720694,-0.49549414338788944,0.19566452196007778,1.7761215566321387,0.5392961471258267,-0.3722328697977133,-0.6284810486835449,1.2083176546247227,-1.5958098962294378,0.40841913965313187,-0.22633115519819483,0.039821109986360285,-0.12506582380037726,0.2620439505922323,-0.5894100205589159,1.6024785121809073,0.514478081404847,-0.1435962944809253,-0.07617673357544755,-0.0024728277222844713,-6.26159093202712E-4,-0.05824947592996271,-0.08317899040558935,10.916738401313479,35.21900154599104,1.2933540019503835,24.693185959797134,-0.0532096064104141,2.306233275610767,-0.1603329844493162,0.5188571230140778,-0.11862656271013662,0.670282192848739,0.15429302977445342
