Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,b_carD_hhcars_23,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,b_carP_hhcars_23,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,b_pt_hhcars_23,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,b_bike_hhcars_23,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_walk_hhcars_23,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
99,28935.564014158954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9157439793122082,0.0,1.2402054562349778,-0.18266404102181674,0.06603764644909949,0.9380931313704469,0.2592229677890463,0.2959396384952491,0.0,0.0,0.0,-2.617411356382234,-2.1691786659005734,1.5467164469944767,-0.2407401817464722,0.1607607439560091,0.41941523514479745,0.5149266048703734,1.0356912644993612,-0.5578851403977858,-0.9287930011610733,0.0,-3.3666922151902177,-0.28854101927704995,0.38368646349964675,-0.0956248251196483,-0.6531238496250868,-0.5005586002961845,1.799278491625214,0.5476242506840926,-0.3942326971900996,-0.6466053122481379,0.0,0.6506787866224684,-1.480470211629016,0.5663227720520084,0.0,0.044340502205416354,0.269747323331198,2.0568577204227365,0.5052035322255184,0.0,0.0,-0.13189055948714384,-0.0024630407570974265,-6.491465104953005E-4,-0.054538764164524016,-0.06885977305391838,36.4866946760198,-0.07090719135507306,5.097829070675351,0.5133332425860965,0.33349159736084766,1.0312139196846744,0.279399461030475
100,28935.51455685825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9157565223339348,0.0,1.2402246844844058,-0.1825862564845967,0.06609063406463062,0.9380622283491241,0.25921395965581123,0.29595205580679135,0.0,0.0,0.0,-2.6175107391432944,-2.169310803039033,1.5467142660668594,-0.2407675571987225,0.1607824916146475,0.4194374509758575,0.514878964607095,1.0357183989066105,-0.5578356233455719,-0.9289022720422564,0.0,-3.368168645628483,-0.2869408206203783,0.38355923312812074,-0.09581864237492342,-0.6542655730631968,-0.5005997859710569,1.8005934236469594,0.5476308371207335,-0.39388128480599055,-0.6473432140151942,0.0,0.6508631298919808,-1.4808310563291298,0.5663108782326964,0.0,0.04368147913723612,0.2697719134054859,2.056770710352522,0.5051867284179485,0.0,0.0,-0.13192141863036266,-0.0024630756682751673,-6.491371927004983E-4,-0.05453496390734979,-0.06876854397486952,36.33050498822059,-0.0696218112644404,5.111082485326688,0.5159311111862354,0.33440812691086746,1.0319368250892909,0.2787145771344495
101,28935.468893102672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.915744191831056,0.0,1.240210561295678,-0.1825340575643752,0.06610271194265277,0.9380349793220235,0.25922505894978143,0.29596991829236713,0.0,0.0,0.0,-2.617463126420923,-2.169392080605685,1.5467970820974315,-0.2407623954771863,0.1607682206883983,0.41938973412771086,0.514893321865477,1.0357695006380139,-0.5579045130596783,-0.9290082382843368,0.0,-3.3690196025542054,-0.2865563225295529,0.3833536154610255,-0.09597298101174745,-0.6550965472133294,-0.5008096195106013,1.8015614164496376,0.5476620068641483,-0.39350116356351883,-0.6479607033062968,0.0,0.6510499639999188,-1.4814011723015448,0.5662930044769307,0.0,0.043157407235734996,0.2697864668736833,2.056702779537897,0.505182098829085,0.0,0.0,-0.1319472702074506,-0.00246363850782435,-6.49306734671032E-4,-0.05452339309605303,-0.06868979093184967,36.183950673417414,-0.06789012124769096,5.120774501088204,0.5186581910604176,0.3347293792608999,1.0321434321832648,0.27817234103997385
102,28935.413056172565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.915764057585605,0.0,1.2402120408948687,-0.18255161498418038,0.0660984755588135,0.9380693626328304,0.25916453459834254,0.2959576652451576,0.0,0.0,0.0,-2.6175673878429992,-2.169361786986906,1.5467928413117324,-0.24074607413976185,0.1607951258313397,0.4194144846436158,0.5149041713090249,1.0357338611017877,-0.5578727882146377,-0.9290072209115915,0.0,-3.3694348129797764,-0.28021421093629467,0.3833818897992783,-0.09595723239097265,-0.6550522946975919,-0.5006911006836671,1.8013848811514375,0.547640454916201,-0.3932524277946419,-0.6483986654396384,0.0,0.6513386124325737,-1.4800616080606577,0.5662846263332462,0.0,0.04169552099842755,0.26978068022228474,2.056565434802263,0.5052058225076089,0.0,0.0,-0.1319115698680382,-0.002462884901599114,-6.490863835441048E-4,-0.05453958698241236,-0.06849116332972702,36.02152408140227,-0.06818835340645088,5.156355907850883,0.5206635006629077,0.3400176931062581,1.0367475247552864,0.2769623803235427
103,28935.008141900864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9160780770548103,0.0,1.2402447962475565,-0.18248038245906414,0.0660887127243343,0.938309927911278,0.2585858108832903,0.29599200368135004,0.0,0.0,0.0,-2.6179039352220657,-2.1695191723090343,1.5468384950009975,-0.2405806126637725,0.16082429188631506,0.4193909201730605,0.514815522022204,1.0355638529861844,-0.5574204101167806,-0.9293094725319495,0.0,-3.376607486383649,-0.21443032092671993,0.3826286404998271,-0.09664828409102698,-0.6579752641898786,-0.4998748881787664,1.803500463099064,0.5476092109725201,-0.3901941745525129,-0.654521359986632,0.0,0.6552903628565028,-1.4716179309352828,0.5660035047310605,0.0,0.026888980400268138,0.2697843897722646,2.0551004876142684,0.5054776440517262,0.0,0.0,-0.1318388024549623,-0.002458767030154873,-6.479254614926611E-4,-0.054693246714610816,-0.06624042254402517,33.64173646775377,-0.06289580490323829,5.559204264098226,0.5565217672543763,0.38972199619095604,1.08158508505798,0.2634647996899674
104,28934.765800710953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9157742721609698,0.0,1.2400017042040692,-0.18211121367016508,0.06617359093089238,0.9381776284583323,0.2587717245137724,0.29595954304158506,0.0,0.0,0.0,-2.6184173493839293,-2.169655117234934,1.54697881248565,-0.24047693964385677,0.16110398533086343,0.4195384484350097,0.5149277065502001,1.0355427865811184,-0.5577176563835893,-0.9294834840825144,0.0,-3.3804096246115916,-0.21717115166088125,0.3805781993951828,-0.09790964481007122,-0.6616000749904566,-0.5008898465669804,1.8080073183201495,0.547718241868351,-0.3877746887934725,-0.6572012776512057,0.0,0.6567572311407506,-1.4792187699200454,0.5661200944342064,0.0,0.024471313506308493,0.26993806432790085,2.054867409829887,0.5052058283767565,0.0,0.0,-0.1320497208091985,-0.0024609316868972903,-6.484311899948282E-4,-0.054588373800018374,-0.06580578839864216,32.901008808135366,-0.053157736178178004,5.61740333710681,0.5779338008446344,0.387708550191196,1.0787353719282984,0.2624797354134712
105,28934.582423082175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.915727238556185,0.0,1.2399849423154767,-0.18191377864095912,0.06624583835449065,0.9380733198928896,0.25882271423266634,0.2960134308957066,0.0,0.0,0.0,-2.618400070236461,-2.169809408514862,1.5470993849165176,-0.24038940830616726,0.1610559966479354,0.41950792829920547,0.514827397884518,1.0356094927093549,-0.5575747476479005,-0.9297664544677623,0.0,-3.3834924349809423,-0.21236534184197337,0.3797698108083069,-0.09818532725916747,-0.6633883851365834,-0.5019103416948649,1.811178242378354,0.5478903268018556,-0.3871936560019187,-0.6592975492581005,0.0,0.6579165054198158,-1.4836741606985981,0.5661094291595172,0.0,0.022435274798593773,0.2700276667739205,2.054314516111684,0.5051297802667575,0.0,0.0,-0.1322274800743476,-0.0024616812131560725,-6.486677165073304E-4,-0.054443274378836407,-0.06513499327716565,32.022751298153054,-0.04230396714882283,5.705809576141596,0.6006844103195385,0.3910270386880991,1.081258828243592,0.2609035326356159
106,28934.16840834122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9156790276910574,0.0,1.2402160158207705,-0.18133768545291692,0.06649991016234334,0.9376152708130527,0.25930684668537685,0.2962099551698461,0.0,0.0,0.0,-2.6186474258181076,-2.170101246741848,1.5481089210399994,-0.24025592846419133,0.1611918900368439,0.4191473728818361,0.5151051211829597,1.036216856170426,-0.5583686834198431,-0.9300970065867757,0.0,-3.3881688625389774,-0.2258400161734978,0.3794833458785504,-0.09789500684802732,-0.6653162302327252,-0.5052610148188991,1.8172446918064147,0.5476696399586081,-0.3861044424753689,-0.6640786523668738,0.0,0.6611501293845052,-1.5067269493988864,0.5662152641844364,0.0,0.01882657860331798,0.27030675290779715,2.05279177421709,0.5046213056902001,0.0,0.0,-0.13292159260054165,-0.002464270556519967,-6.494543494990349E-4,-0.053816660151449695,-0.06377553670356062,29.844568304985458,-0.002275279859707595,5.835576084688843,0.6719753559676142,0.37565576594455713,1.064322655418734,0.2617835966052528
107,28934.09218200617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9156110529804489,0.0,1.2400800858200678,-0.18124662815000367,0.06649031912883843,0.9374662459376262,0.25956143405236815,0.29645016725378526,0.0,0.0,0.0,-2.6184345806061833,-2.1702289571681486,1.5467124878698637,-0.24032942705286878,0.16114346090196674,0.4196711924784616,0.5139925877880195,1.0355137532633396,-0.5565208355258271,-0.9302344228014956,0.0,-3.3874782144618085,-0.2309362624080757,0.3789645038443407,-0.09775444037456944,-0.6648987653166132,-0.5051204587549409,1.8163758154210836,0.5479219672660681,-0.389241746466497,-0.6623719094547089,0.0,0.6614785372993768,-1.518391155938903,0.5663110631253955,0.0,0.02364591524916318,0.27042866120134273,2.0525499744966016,0.50466679453618,0.0,0.0,-0.13322791870093625,-0.002464574153060254,-6.493967655223635E-4,-0.053532828910913786,-0.06323155792709559,30.000314231451835,0.004414958234958589,5.869582930654391,0.6964283838663381,0.3707230392935004,1.0571037261083776,0.26898814833956314
108,28933.970174341557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9155117035017135,0.0,1.2400477916737018,-0.18148249421679957,0.06625883216140584,0.9374319483275791,0.25999596591410074,0.29638411831876627,0.0,0.0,0.0,-2.618447685697954,-2.1694636798445575,1.5474279814770853,-0.24009843540744616,0.16113886418963683,0.4189986030346378,0.5148173238081475,1.0357775692961195,-0.55855202974404,-0.929125775573613,0.0,-3.378434888549375,-0.24094166263587433,0.3799883216392939,-0.09621166105876831,-0.6587370698999713,-0.5054175669934262,1.807502418547077,0.5480117136620143,-0.3917007179159406,-0.6585263112645383,0.0,0.6628016946645476,-1.5327205158948771,0.566392601254076,0.0,0.026083409549393137,0.27045071122721176,2.0521408508040304,0.5045676526664131,0.0,0.0,-0.13338896021102564,-0.002463333766467041,-6.490477285732881E-4,-0.05302269612955828,-0.06244397088281698,30.308968803225266,0.017816665914870706,5.916540624732539,0.7355714408810771,0.36272013204862935,1.0435276437606473,0.28112536771994534
109,28933.90732281859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9153502969974094,0.0,1.2399224749334532,-0.18174492653494737,0.0659434714008464,0.9374150445147466,0.26033378438838195,0.29638077035396787,0.0,0.0,0.0,-2.617507390155071,-2.1684698585545186,1.5475925410551732,-0.23973946853746197,0.16106847781848035,0.41879501353505827,0.5151583933799551,1.0355598300008364,-0.5589144578386668,-0.928456226457463,0.0,-3.3690180628246336,-0.24753950797878163,0.3800629624878687,-0.09509330030587465,-0.6527372358009583,-0.5058858971169132,1.7992903062190004,0.5480574238947985,-0.3934536990063207,-0.6559408611081226,0.0,0.6646762913500641,-1.547377060524254,0.5665843097773235,0.0,0.026990487259899984,0.27051559920718965,2.051662032044395,0.5045211336245071,0.0,0.0,-0.13349355639027086,-0.0024655117003461006,-6.498221968687379E-4,-0.052546473273723256,-0.06146651280578425,29.910099614763645,0.038024359306467304,6.0045773979391885,0.7756958489051382,0.3626937097411126,1.0351668686739133,0.28937175428667056
110,28933.868025652857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9156446684344552,0.0,1.2403394347938945,-0.18173869086125916,0.06615444696535791,0.9373855417660586,0.26023920707997794,0.29644452033324326,0.0,0.0,0.0,-2.617388168971446,-2.1680907914247713,1.5464795452745232,-0.23969811793916584,0.1613290729195033,0.4199348693070137,0.514341165867742,1.0350035570262586,-0.5562065321675232,-0.9284300338870383,0.0,-3.3661221261332153,-0.25117491856671836,0.3815884865929827,-0.09444523813431459,-0.6492750489734246,-0.5040278660606737,1.7959867340194335,0.5476633648015634,-0.3951719497282031,-0.6546611098109935,0.0,0.6642912705811074,-1.5516714743387479,0.5667733182208088,0.0,0.03133479932651077,0.2706532287296514,2.0516467185764617,0.5044729156127619,0.0,0.0,-0.13350569666687215,-0.002464349534522101,-6.495531258357208E-4,-0.05245628953382361,-0.06150867961674034,29.882445770753552,0.04531038033364012,5.985693041542605,0.7799062767006718,0.35992493561357514,1.027461519301979,0.2937212059833907
111,28933.81264312218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9161838959802449,0.0,1.2410525622947073,-0.18152496851026403,0.06668657857846531,0.9372200470063299,0.2603366831918478,0.2964366689742782,0.0,0.0,0.0,-2.617346730367735,-2.1675499174229746,1.5459158727776754,-0.23965804581136244,0.16185650685849953,0.4208946843196343,0.5139482702192026,1.0351153932690396,-0.5544090804172509,-0.9275939316853133,0.0,-3.359624030592662,-0.2692744720934312,0.38391298704972615,-0.09341508584889191,-0.6447199674497085,-0.5004653526371692,1.792404447299676,0.5482015905763477,-0.3995997488289943,-0.6505725959395627,0.0,0.6646558231798154,-1.5630797629083035,0.5668188933858468,0.0,0.038893480344625204,0.270812065761866,2.051592184408674,0.5043399423790378,0.0,0.0,-0.13385958557402,-0.0024638019827527466,-6.494683180949752E-4,-0.05198299192852266,-0.06110126468080755,29.653465567574848,0.0739915596771347,5.96414275737658,0.8054977236449965,0.3546743071923767,1.009351752558446,0.3066774805566966
112,28933.68880943744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9164733885514749,0.0,1.241379170708384,-0.1812879998869216,0.06707627116429393,0.9371458897283874,0.2604533664319217,0.2962519642433587,0.0,0.0,0.0,-2.617061016312296,-2.167710532432446,1.5460406636228174,-0.23987915150811392,0.16180362782279983,0.4205705052538703,0.5141204512108263,1.035483793014232,-0.5550319885128688,-0.9269764874212613,0.0,-3.3576702413481927,-0.2838151326329972,0.38412916195999425,-0.09407146740170004,-0.6469530018708939,-0.49789018020665743,1.7950876854836808,0.5492138935184668,-0.40170538472761075,-0.6484263220372355,0.0,0.6650288569978127,-1.5687429781281783,0.5667077950168034,0.0,0.04240711424662559,0.2708561342739425,2.0519258511073932,0.504267625877141,0.0,0.0,-0.13401665491123754,-0.0024649776142205144,-6.497582119158413E-4,-0.0516802694505623,-0.060778503941792475,29.39482491783163,0.09800194631027095,5.943300037485844,0.8140625609986595,0.3613503572270667,1.002205960427621,0.31568689781445125
113,28933.37139152584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9164297008926843,0.0,1.2412197435879928,-0.18103749233153682,0.06726154166328757,0.9371634424562526,0.26068049274141947,0.29602607401531206,0.0,0.0,0.0,-2.6156164705394422,-2.1689325860422843,1.547056423369374,-0.24045891705071282,0.16092314635736157,0.4188792122362461,0.5149135778478791,1.0360900575786156,-0.5580957302668201,-0.9274573730283724,0.0,-3.3601384849624862,-0.30841021201114444,0.38097334844106906,-0.0975005708094636,-0.6604458164172309,-0.49684110078075544,1.806664978098208,0.5511366213963224,-0.3992330115970322,-0.6501567809853089,0.0,0.6645399393329561,-1.5694152458690382,0.5663226593535787,0.0,0.04523242850112704,0.2708775793277048,2.052951384817804,0.5044744520838159,0.0,0.0,-0.13369465918003373,-0.0024717092055680594,-6.51667825616267E-4,-0.05128486090765843,-0.060479881982188774,28.924389620496623,0.13258745867158794,5.894756325786026,0.7970273396851028,0.39307679272601626,1.007684825331234,0.32574033259428703
114,28933.116391629428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9156801681248787,0.0,1.2401301242307274,-0.1811724469665117,0.06682477303711558,0.9372074914289451,0.2609076041241271,0.2959209232344209,0.0,0.0,0.0,-2.6123923551679673,-2.17015745625903,1.5487284291868495,-0.24108828938541557,0.16014744354281332,0.4173907903175481,0.5163572626704557,1.0365122405607368,-0.5616405238876131,-0.9296534620961528,0.0,-3.3591945266141305,-0.3605354608229418,0.3740501984914603,-0.10448339606855127,-0.6827102612303664,-0.4975216944277497,1.8233406777994317,0.5527402017771874,-0.3881211069933613,-0.6583733024754604,0.0,0.6611099557280831,-1.5623932240771488,0.5658070198764863,0.0,0.05195656520221823,0.27104911597555514,2.0549917389419208,0.5050630582765302,0.0,0.0,-0.13216704936169368,-0.002489766700887692,-6.571908548779357E-4,-0.050650688917714556,-0.06029878838282247,27.831823537065482,0.1979941924856205,5.785008754599822,0.7244319001917241,0.4821579439903726,1.0360357152379027,0.34081324749128483
115,28932.877178573814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9155695487459725,0.0,1.240287054879715,-0.1814733095220093,0.06652506336965315,0.936881696539073,0.26130107570784383,0.29653413126730427,0.0,0.0,0.0,-2.611246787500322,-2.1687867164647248,1.5479052757169531,-0.24050759740189953,0.16080225012056734,0.41929004058798347,0.5160634714321166,1.0356698533636495,-0.5581547973676053,-0.930367648426431,0.0,-3.3459820920566967,-0.3901901270155226,0.37732446001721137,-0.10238178884782137,-0.6738588484173564,-0.4983623076762483,1.8128803362346633,0.5512255950777019,-0.3858814655775181,-0.6606499219817621,0.0,0.6618387200707339,-1.5852123472358808,0.5661589964587944,0.0,0.060856019653088386,0.2715198440958045,2.0541132931492885,0.5050299739226506,0.0,0.0,-0.13188061083245464,-0.002493973449831601,-6.588772317174678E-4,-0.049667516165067135,-0.05901660680512492,26.86035152770825,0.25285627274022215,5.844204838962097,0.762809602433537,0.5027584163293546,1.0250738458451683,0.3603145680487587
116,28932.83002318695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9158512148025855,0.0,1.2407300850678173,-0.18132930804306685,0.06682981669096123,0.9367624721852248,0.2611630168475315,0.2964053870288068,0.0,0.0,0.0,-2.613745158120691,-2.168024858921623,1.5490265512470553,-0.24017550999420037,0.1615516845094763,0.4191654905515197,0.516640418052958,1.0368536694532071,-0.5597939686346163,-0.9283640347194488,0.0,-3.3440089456413227,-0.36957344542465903,0.38256246490851603,-0.09901725440874552,-0.6623566909343457,-0.497937405861874,1.8073889543737132,0.5498172170287075,-0.38858344537578193,-0.6586284954441948,0.0,0.6632576511462139,-1.5797698293677394,0.5661532168096524,0.0,0.05297205628520068,0.27124305141704463,2.0533566229017244,0.5045498987732323,0.0,0.0,-0.1325278242506064,-0.002486411280711553,-6.564738064356231E-4,-0.05035000982395068,-0.05926566630170069,26.791729294963496,0.23729111977050793,5.859989750963537,0.7754505415501926,0.4798654579984569,1.0196527468053085,0.3516303657113196
117,28932.63964346222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9158277741775571,0.0,1.2408450613452822,-0.1813849773850262,0.06674880078456571,0.9364676148180794,0.2615024639237082,0.29662513589800393,0.0,0.0,0.0,-2.612577287630466,-2.167265119478801,1.5490159472363438,-0.2400396576350366,0.16139522114859872,0.418853058525668,0.5167917546051094,1.0370432475189406,-0.5596729567516097,-0.9275932265126535,0.0,-3.333732049463196,-0.39717550665513957,0.3860424581585983,-0.09731687520975461,-0.656451837487468,-0.4976025261655223,1.8035425386760175,0.54884423392351,-0.3876795378488275,-0.6602582868172842,0.0,0.6638408890184323,-1.5917246597518513,0.56608273765533,0.0,0.05772852067044753,0.2714018389252529,2.053113360050909,0.5044370248940324,0.0,0.0,-0.1324459386965971,-0.0024897707367791313,-6.575732008383247E-4,-0.049794759590724595,-0.05841537366586245,25.555998199449533,0.29463108421508133,5.8653470841640285,0.7922535681589801,0.5064099928730424,1.0142398469672278,0.36621822923660563
118,28932.582071598157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9158338293442976,0.0,1.240925286031352,-0.18140384101381757,0.0667134583709791,0.9363914135067543,0.2616572630031103,0.29684479146614506,0.0,0.0,0.0,-2.611736062671763,-2.1670179940356884,1.5483849230418092,-0.2400988085442892,0.16126019346768447,0.41924226516377905,0.5163234275689076,1.036494095993843,-0.5582138737779203,-0.9279008503058056,0.0,-3.3300063516597396,-0.41006937577737435,0.3870647348676205,-0.09607334384598429,-0.6541880656239719,-0.4976409821811846,1.8023186858664653,0.5488894684754966,-0.38889493652750484,-0.6602485717605616,0.0,0.6641566308970362,-1.5993396626247476,0.5661394109536027,0.0,0.061902662256818106,0.27153460543630964,2.0530196670709318,0.504584270875068,0.0,0.0,-0.13243280211856584,-0.0024907070736976625,-6.579470289863225E-4,-0.04945508816596606,-0.05801205581423007,25.024584552383196,0.3223253531530497,5.862289758878744,0.8058131837046804,0.5133244426867906,1.009463901858247,0.37343927585236464
119,28932.5514852936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9158742395852404,0.0,1.2409648408154297,-0.18140414277794636,0.06673779560602879,0.9364108916288313,0.2616516802347339,0.29685892923507035,0.0,0.0,0.0,-2.6119687627998065,-2.1670870618983384,1.5480467479881759,-0.24015139001678362,0.16129822413527292,0.4194844708085047,0.5160094626136817,1.0362749844098469,-0.5575377178109612,-0.9280422871419094,0.0,-3.3302186218974796,-0.41001435774992345,0.3869560147391259,-0.09556817474445461,-0.654019413092019,-0.4975157504673114,1.8025105365811713,0.5491182712580172,-0.3902026566688139,-0.6596386242299994,0.0,0.664306118036562,-1.600595348794911,0.5661646640823823,0.0,0.06293684579144969,0.27156556761983586,2.05299011186488,0.5046458338056314,0.0,0.0,-0.13248808419723843,-0.0024890578183011814,-6.574312308442788E-4,-0.04939044154772913,-0.057898766657437616,24.98062444633278,0.3275482255970909,5.864106083753329,0.812124612847738,0.51233049606579,1.00937461177831,0.37458086173381167
120,28932.295243486282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9159680864922057,0.0,1.240887090367083,-0.18141102978450988,0.06676923789211961,0.9366013306758396,0.26171152051675234,0.2967869091697048,0.0,0.0,0.0,-2.61328892536213,-2.1684006695670877,1.5469938072959444,-0.2407179397408127,0.16105421046837948,0.4196726235607656,0.5147439428730697,1.0358791459790526,-0.5563315679148841,-0.9288769148349733,0.0,-3.3310702124851796,-0.41720730067502704,0.38278313003675984,-0.09396694943899853,-0.6584392154929871,-0.4972153700261155,1.8064068663203465,0.5518906060069714,-0.3968190351855728,-0.6559872319026551,0.0,0.6662551805008564,-1.601524643947684,0.566161654604354,0.0,0.06414528424139695,0.27153526010060125,2.0532717205176554,0.5051213255347698,0.0,0.0,-0.13291058868821878,-0.002481819976210576,-6.549835635019959E-4,-0.04889992651505348,-0.057074718736957054,24.677578453431316,0.37067418948678504,5.87474229369178,0.851989083617723,0.5144126996428533,1.0235261249940155,0.3787705854307579
121,28931.250538629723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9156914340637146,0.0,1.2401717477099305,-0.18166273186310228,0.06658070336546935,0.9368494682878512,0.2621665418478529,0.29672248860633266,0.0,0.0,0.0,-2.6137990342676236,-2.1710362985021026,1.547389884273872,-0.24214212588720876,0.1612727217136416,0.4201967885594133,0.5138530960255308,1.0357807678440085,-0.5564679913668225,-0.9324258701091848,0.0,-3.3141458720702723,-0.5031596200772275,0.36936247333287014,-0.09150093486628491,-0.6734237773558616,-0.4973762617474635,1.8194425185765004,0.5606037836555476,-0.40878298604761176,-0.6472104884928136,0.0,0.6710488950446847,-1.6076514775252795,0.5659714748723006,0.0,0.071090643712928,0.2715510922036049,2.0542921181808915,0.5067632607557132,0.0,0.0,-0.1334799063498324,-0.0024826698001451375,-6.550660845425951E-4,-0.046742587100618384,-0.05380971009569929,23.183432837875834,0.5843760750386282,5.817966590678999,0.9738205985673989,0.5646216243845665,1.0814526671650668,0.40809022262451755
122,28931.030977621143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9154740116652975,0.0,1.239889403598272,-0.18184891091972222,0.06621184598097575,0.9368017584335788,0.262191945663018,0.2967861310834956,0.0,0.0,0.0,-2.6107074391880922,-2.1708867131877176,1.547476836621958,-0.24199694050966106,0.16022532077485657,0.4185748511093654,0.5144035300514667,1.035884765102452,-0.5577235795692699,-0.9319947305713342,0.0,-3.3091490938593298,-0.5195072072533629,0.3708140382101548,-0.09195179232854633,-0.6728415127135591,-0.4988807751387579,1.8201327328451151,0.5595721123531627,-0.4056359271349071,-0.649084543802525,0.0,0.6707593759252367,-1.6044200825049424,0.5658641535404026,0.0,0.06882231202702349,0.27142642872014994,2.054585658261265,0.5067606474060861,0.0,0.0,-0.13319601255541763,-0.0024920258185912596,-6.580242901235302E-4,-0.04691936175604878,-0.054427202274241984,23.04458231881514,0.5979638348221258,5.71424341125416,0.9526391350006722,0.5666810731989509,1.0838524673822996,0.40384455586487433
123,28930.35034611759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9155251713045331,0.0,1.2402409580195204,-0.18200103475333249,0.0665333684828727,0.9366728988923891,0.2619198689348855,0.296515504035453,0.0,0.0,0.0,-2.6110402881034203,-2.170247750864464,1.5484798071498176,-0.24153285328779323,0.16091291085844894,0.4189998025818595,0.5156125726293029,1.0364434007503267,-0.5582779708207543,-0.9314341225095295,0.0,-3.2823022054514803,-0.5871775116613582,0.3746713555463833,-0.09080263953485669,-0.6709955368742855,-0.49613743354366524,1.822863555039659,0.5588901365708691,-0.4032665236853933,-0.6499103998219946,0.0,0.6717238317109686,-1.5991241926341349,0.56572402958725,0.0,0.0669459010925745,0.2715237909719331,2.0539166602444863,0.5066243543296516,0.0,0.0,-0.13297233543190196,-0.0024946188464757576,-6.589487612219259E-4,-0.04589591401999727,-0.05223234761747342,21.679618786667277,0.7861772064412383,5.594851376259636,1.008478691721948,0.6359197068772038,1.14544031634703,0.423091188615454
