Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_40_54,b_carD_age_gr_55_69,b_carD_age_gr_70up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_40_54,b_carP_age_gr_55_69,b_carP_age_gr_70up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_40_54,b_pt_age_gr_55_69,b_pt_age_gr_70up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_40_54,b_bike_age_gr_55_69,b_bike_age_gr_70up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_40_54,b_walk_age_gr_55_69,b_walk_age_gr_70up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
52,29522.177840791526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6879638712659701,0.0,1.1377596798024456,-0.4904143760837579,-0.29232763338129797,-0.011479793948654601,1.0671890206438617,-0.22973220208208117,0.10934265990778724,0.30008824922511507,0.06265068423036947,-0.1281223893801423,-3.813633310167407,-4.472438263146762,1.8808418194755732,-0.9863701436109731,-0.17738958872709368,-0.39399615752891193,0.7875707880142648,0.9096651971298984,1.1408574932304152,1.4440590976336984,-0.8926027405922962,-2.098552191895523,-4.3512834073457265,-0.323454727903014,0.5723999301176146,0.41306405646374433,0.3087508777987022,0.09237739522824856,-0.04675795081880961,0.4909230079177155,2.0310893246308623,0.665137424395041,0.20062355358809042,-0.02066187739179695,0.9106430517400348,-1.1267912243495481,0.6983748707082738,-0.09018851128032657,0.015317123881370548,-0.02991716093877722,0.30735359783950916,-0.3641999117025653,1.7718969828686142,0.27316384991732245,-0.11386016525039355,-0.08072401575196134,-0.003813134084317006,-9.50846272900616E-4,-0.09182201698295904,-0.0959781447829436,9.454771539695548,-0.14957078060103202,0.5178970302068219,0.004681326260711077,0.32935107496025273,-0.08198459027574287,0.8263219322676791,0.1568074566629022
53,29350.152791061762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7049842977069545,0.0,0.9136251556668299,-0.4032542955072842,-0.2731307780673583,0.0366643172450155,1.0207436694752035,-0.2477920600074937,0.10633603326494291,0.3568887571589909,0.15846945958306924,0.08148681177715172,-3.8375123460616756,-3.9681650833364235,1.7639545301674473,-0.4290119931656914,-0.15175868346769478,0.08906787820737067,0.9326315361525974,0.908401784981004,1.289691017682919,0.9501346344555248,-1.0654890138493207,-2.3068356728538895,-4.651090289150973,-0.084895456324525,-0.2259240005998926,0.25295871569036643,-0.04172442700547868,-0.26396887151594994,-0.1867040335572061,1.0831871957882804,2.5076093554036487,0.6045721535029457,0.112708310549303,0.08888712427942363,1.0353521071777105,-1.3573570534359585,0.2760741430121544,-0.1820457457424589,-0.08423125952626767,0.02919906979934856,0.3034820088054228,-0.3861370488331476,1.7658576188999082,0.392882452858794,-0.05951314621399268,0.03975297232619207,-0.003322045134531784,-8.340477451180246E-4,-0.08729881869021486,-0.09428176827497849,8.900972646822817,-0.30880208522093,0.963881102935533,0.13825394922350598,0.6289629404472346,-0.3877093086257549,0.7727153777748808,0.2399960638870592
54,29246.36187579941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6520926579169626,0.0,0.8341327745912441,-0.4777125642778638,-0.3366135040648276,-0.03926606860196887,1.004648252308999,-0.27269488914143825,0.14468954066387044,0.39970773525702125,0.15927202139170005,0.08302535415454584,-3.7579542305505726,-3.7171832177402453,1.6392878141888818,-0.5547581101809406,0.07303358213080696,0.3789343256765234,0.6597273886367264,0.9370228425553808,1.518882012798328,0.9718509730446785,-1.1373648251482136,-2.292560813251836,-4.493598500739667,-0.19087779761679685,-0.3888459717696914,0.021069141506612432,-0.23121907816315432,-0.4934148901939605,-0.2253750332583305,1.0654429224074577,2.56993395095783,0.6160541902751567,0.06696508186552305,-0.155399043411074,1.0608455258324723,-1.545178926750596,0.47838626609205714,-0.1775210479587041,-0.042995494483039125,0.019701491844469197,0.3027388248238583,-0.4285455404252987,1.75957944717182,0.4180107511005998,-0.12171746954460923,-0.15558329172781554,-0.003032460853676975,-7.609288406878481E-4,-0.08551313646400918,-0.09212183753322131,8.610662294496484,-0.36541729991783894,1.0845840832879057,0.21703830264629723,0.4346189225825493,-0.16099525520556524,0.6133205895446708,0.2295386990330048
55,29123.48511890126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.737533516787754,0.0,1.0187752961695664,-0.31216663719764803,-0.1794901483345208,0.0964748173314752,1.0116614373248087,-0.32889803228935116,0.11251828449318597,0.4480060428894518,0.1795913434087903,0.06221055642606853,-3.8660012880747185,-3.2942595397751027,1.6203637242861113,-0.7477319375992852,-0.08609797860230667,-0.05925784513247889,0.9636966971150427,0.9239670430329343,1.6088116220702466,1.0774548975303937,-0.8748895700601524,-1.9101197434771695,-3.7560802671574907,-0.7869126504551793,-0.003942386894755401,-0.17366099530987517,-0.4261101435703045,-0.819988581692724,-0.3896051290008131,0.5996009939152606,2.198441425484212,0.5319153637980558,-0.1339057298720315,-0.7920398763813301,1.0355777877291255,-1.63064863378555,0.6562228797658002,-0.16809484231388938,0.01122451079998206,0.12095698494272344,0.3277665008885995,-0.4414112547369071,1.7506686248576924,0.4666714465874225,-0.1461204008132373,-0.27843239719798274,-0.0027024403449137724,-6.88075298352598E-4,-0.08563973996263786,-0.09163344731991065,8.21945111838204,-0.3792387587061797,1.0122942642340398,0.3021531338720848,0.5043418127917382,-0.26069574749251084,0.6369700549602986,0.2827318388945904
56,29105.765664410028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6974423070584053,0.0,0.9432152214678979,-0.36859558888890176,-0.25112823356309877,0.018679933007561503,0.9997788828864905,-0.32035715529728215,0.1300813417805003,0.4716807136324873,0.18754927159231738,0.09794159726866493,-3.8207016562894287,-3.3031276565259966,1.6468627743182072,-0.690516734403248,-0.27591475535025733,-0.05384796606734471,0.8860215083574164,0.9554094196254028,1.6892383877617885,1.1279310443129789,-0.9160105501351128,-1.7352603542873062,-3.628483490119515,-0.9020330127218231,0.1217575617666534,-0.023840675502976222,-0.39419337891388095,-0.8917581861517032,-0.40215964973987317,0.39916548943772745,2.0308056057202384,0.5257103467361429,-0.17124037338485912,-0.6651776162565957,0.973867995545022,-1.644321490512989,0.5980176296719977,-0.2216452417519522,-0.0855796175351782,-0.04767860587652811,0.3414632271243189,-0.3233556875502589,1.8492198822654844,0.5195055128670691,-0.13220891498707252,-0.23465808064248742,-0.002669152677031099,-6.765312429230264E-4,-0.08512002178596952,-0.09124039326285203,8.144055742661111,-0.3259998090896258,0.8105790744248839,0.24431285776261238,0.5252532564165296,-0.27513221053043896,0.6330332969402519,0.23875400610609013
57,29091.26231361272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.696054189496636,0.0,0.9418560496294175,-0.3427190575711537,-0.216780724583586,0.04102080167471302,0.9905513340601179,-0.35169742490592776,0.09289090976401312,0.5058467863157787,0.20763436251147177,0.12271712856399283,-3.748399097308297,-3.3276059376536447,1.5214199221723381,-0.7107855239102794,-0.12986011156488494,-0.12804768927253773,0.8046462199151722,0.9842732026271137,1.7192473987318315,1.0811203991844118,-0.9767075030770301,-1.4847436187725476,-3.609946318709353,-0.9776815216711758,0.1910916836426591,0.005334947685023204,-0.32231635157973115,-0.8981358508795301,-0.43648678580344435,0.23040584364700867,1.8903516327420138,0.8081459955446935,-0.02895334514650824,-0.4630574479362649,1.0914365253331682,-1.6380997599221683,0.4700239182867898,-0.28044916434467837,-0.13347416591121622,-0.13008117714176431,0.32462597344959776,-0.3877191386047998,1.7770446226147505,0.5519394727284984,-0.12236301682644829,-0.2023651698154612,-0.0026795401375195784,-6.868491502712878E-4,-0.08621425519963365,-0.09184946044694282,8.080189114268553,-0.3238691031226541,0.7649568805080014,0.2599534230419954,0.556035517121833,-0.31408663010531224,0.6857173115389819,0.23179147833697344
58,29062.80311643621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6819042761970977,0.0,0.9739981959381434,-0.32370792913639546,-0.20505043103221338,0.06839493968100491,0.9970103748498638,-0.40417305456883956,0.04211047537421464,0.5027894074586513,0.19454357752424323,0.15450536576270096,-3.6957231909830015,-3.2209507086372633,1.3295002007600285,-0.6615235763870821,-0.3430336053445767,-0.10199001854858937,0.8467722188989818,0.900555420922944,1.610077763149318,1.1168413585687225,-0.966520140407083,-1.0523468282801607,-3.600235523456238,-0.9947604251977444,0.11380106230786112,0.005204584326509517,-0.3491115113773683,-0.6820594400319354,-0.42946546867491764,0.09376892968660158,1.7805188624599595,0.8134613545174431,0.0036427760774047913,-0.09098831165832699,1.258035552306514,-1.8088251748186162,0.5718789432313266,-0.22476502572466636,-0.06284036743025634,0.009178407543987355,0.31963235322339234,-0.6386932027193761,1.5399967852985386,0.5477707257444352,-0.1457471778086255,-0.1680434620778206,-0.0025583233059936574,-6.421536532438732E-4,-0.08507384049289594,-0.0907215855454657,7.9482545094652775,-0.34053710238220525,0.8020414079625034,0.31632223552151895,0.4629221262132777,-0.20253218710094678,0.5751807278687693,0.2591844452039034
59,28970.76655552937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7801797463309172,0.0,1.0210270593806468,-0.30032349585233215,-0.1633512147608307,0.1210094780293081,1.0063607214635637,-0.33743782600305716,0.11106276715891251,0.5149549704572065,0.20058837741239025,0.15524932904870997,-3.288308146285314,-2.506281747405227,1.2384531890964625,-0.7278444139719351,-0.2890292666552842,-1.1148411378798795E-4,0.6955367940665047,0.5270960056613494,1.1505639122367024,1.2533496994692983,-0.5842483082194481,-0.32813697241897066,-3.5714561624991332,-0.9131693778680061,-0.2883782410654136,-0.16022926733022944,-0.3757576797982144,-0.12152630360262406,-0.5076953498349377,0.012358618917087352,1.86312272378963,0.7942389723715731,-0.08617466201230485,-0.3731944427875566,1.1216451359365778,-2.1332521065394263,0.38661052482972413,-0.3184193437129953,-0.1547493890698977,-0.07344317608550086,0.333773759520651,-0.4256366592475532,1.7782723611270859,0.5936354247146868,-0.10998367411651554,-0.08848857919521663,-0.0025355881848062294,-6.593874875222449E-4,-0.08750581372585617,-0.08877276337723794,7.55407738692748,-0.44721388285177777,1.0758717465282663,0.6034977836214204,0.48444448504785864,-0.17888742566546567,0.42860301641528536,0.2327767634582702
60,28912.051897259447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6971694431926092,0.0,1.0212918711358003,-0.32999112321085283,-0.19413105172877418,0.08327810477762213,0.9856888169896524,-0.3740226229086603,0.06885686017319016,0.47124282714349797,0.1788567102148291,0.1270786551484337,-2.9887182896967692,-1.89014700878242,1.4873597777475098,-0.5054608186110552,-0.14657650581422496,0.15418324669717504,0.5999417614165066,0.25411040021713793,0.8176489059525962,1.1225254675415604,-0.6318768698559764,-0.5768506597293563,-3.598141195771249,-0.9546728893373758,0.0054516082305786084,-0.10874884640756866,-0.3566307039935213,-0.47113087556194333,-0.562178350958644,0.08363954701588838,1.9474534320885415,0.7563622199793832,-0.1378065230712771,-0.5338036767620934,1.1811290758056456,-1.8897172031421328,0.4754176105956216,-0.2550123708641802,-0.07446498467300328,-0.012692181115774998,0.3220193362644167,-0.5300851737466261,1.6707015019350824,0.5524362476189572,-0.1417658496063022,-0.1705882834452666,-0.002470491002064034,-6.528189908904982E-4,-0.0875621494973548,-0.08898261009300928,7.326551549135408,-0.4314245572912414,1.024269409493672,0.5279066250755252,0.4743237279821034,-0.18771572756113522,0.5289615149333544,0.25775931775045036
61,28905.333875147193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6561800494797436,0.0,1.0015254590429616,-0.37565812867040504,-0.24343208435380947,0.030171359440623394,0.9817972530291433,-0.372673950232257,0.0672755897759911,0.45203273526428467,0.1701680224896792,0.13419178428968473,-2.9577891594350603,-1.9822616420370545,1.4441551545568614,-0.4491181412004046,-0.1572349821814655,0.13018663816901244,0.5859888372805466,0.25934606240864705,0.7860037645919136,1.0934819218547136,-0.5695616435908291,-0.45356389886302684,-3.6205635647417655,-0.9463298060692783,0.21176837114516942,-0.2477710353989032,-0.5012558074294855,-0.6122476074353689,-0.5634992483240396,0.22377357692890057,2.064675019075889,0.7293774440347646,-0.1633344811279484,-0.5458745622787564,1.1710560050388337,-1.7731184337956258,0.48133195130149553,-0.2783615616413405,-0.09087425271688804,-0.020172603280375356,0.320317585027507,-0.5138328006795101,1.6852696827418128,0.5417409018035853,-0.14644163976440794,-0.16600884798250598,-0.0024577833046993615,-6.510987412187769E-4,-0.08816778709076124,-0.08917072608536525,7.296530715439647,-0.44407953813066064,1.0832726689886811,0.5075681215508429,0.44228033367985053,-0.16482322310374814,0.5812432647405217,0.2635616912825958
62,28894.214770102157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6546976615403959,0.0,1.0100171383685064,-0.3463363595164388,-0.2069144310284625,0.04598864234865262,0.9641452707129596,-0.3650065174748947,0.05886433848058446,0.42377046019355785,0.15644555536931132,0.09285156227463058,-2.857101266205359,-2.2427391991150647,1.4108847377788127,-0.5239142804032635,-0.22429218897785555,0.04473483045565481,0.44887330930267516,0.31165562727069374,0.8009147585147671,1.1063436972925056,-0.44653084432068857,-0.3697399223515204,-3.6620927460135633,-0.8393790868143918,0.06813341092246936,-0.07491900644280339,-0.33962619592346177,-0.9100536606197983,-0.5851243117729215,0.27629602804288966,2.1008462040977474,0.6643873596692247,-0.2082842260096674,-0.7243756149313241,1.1952048672258957,-1.705305813712934,0.5135655301401008,-0.1919162443354339,-8.161586392679832E-5,0.012184369416707874,0.2980749627508428,-0.5725027946059087,1.6290910930805673,0.525918976517809,-0.15770166029616806,-0.2303009114574704,-0.0024420879089888372,-6.422858462579305E-4,-0.08754471166866093,-0.08920917429585531,7.214274346679837,-0.4255080845742666,1.1018952041775072,0.41659833590114326,0.4803967183529074,-0.20606486397314916,0.600909606540035,0.27317493705500323
63,28867.723269329766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6604069170451798,0.0,1.0818618326814686,-0.33824950305909324,-0.18576876318646074,0.06744654805328504,0.9552539980925078,-0.3397326921548402,0.05345833675365319,0.40201698731769797,0.1152975548887602,0.05593491710790493,-2.7426680589855397,-2.4341255753611195,1.3251611003367576,-0.543499071816301,-0.22367973279301234,0.01573198666076902,0.383695468348238,0.2749210858496842,0.6998632669841363,1.1029996714155925,-0.3447998119419567,-0.9006417587715456,-3.5205716111055554,-0.7951152898145369,0.17586574465008364,-0.12712589196704405,-0.3396350636401428,-0.7791809481211796,-0.6011461449666883,0.12620279820196395,1.9872951688071512,0.660668421216086,-0.2667515121269352,-0.6958260081799259,1.227620635828034,-1.7701432028052944,0.4509435704650955,-0.22150157282586602,-0.024086575285224072,-0.03318922289793495,0.28295552509605,-0.592687122627131,1.611929751664807,0.5392663294172585,-0.1523986894121582,-0.1558107640279049,-0.0023443511343290134,-5.860496624612616E-4,-0.0877969488516806,-0.08856111643185727,7.029977624866625,-0.430373026985091,1.1859949906568854,0.4336530804339062,0.4384113576168625,-0.1573108643154144,0.5762447278974785,0.25534429802325775
64,28853.691905792617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6255915455069734,0.0,1.1025200601363025,-0.3690968229043908,-0.20351285328232063,0.04472292272443836,0.943018676908672,-0.3094644028990213,0.05539888271126652,0.33473352711932824,0.06612271431512312,0.001322345329772892,-2.9063257687963513,-2.2120805791281684,1.3163933511964672,-0.5718338005867587,-0.24011017269091567,-0.030264238858744436,0.3663396300177362,0.5526727811648202,0.92725632737104,1.0461597883132134,-0.4863224333630465,-0.9838236904022084,-3.413170853114707,-0.7468706438291137,0.26270389896981744,-0.1908774435683186,-0.3651762978090462,-0.9083301213561996,-0.5912868685919807,0.1400968748862072,1.9871680128419955,0.558519538989406,-0.34211880784592924,-0.7566113993915059,1.2382019111331126,-1.6740547411482198,0.4137730874409104,-0.2211752292410427,-0.018363480432057412,-0.043240630977842365,0.26766361384105286,-0.6079502229999189,1.5984635813460368,0.506907390570462,-0.15773691194396688,-0.12176805652780284,-0.002478784673277554,-6.180799709317773E-4,-0.0902878581393563,-0.08925715825816354,6.78986494774939,-0.4019178504884174,1.2427521958373304,0.37105099739472314,0.40280023592564607,-0.12446110458901469,0.5986681780963619,0.24938724779079352
65,28847.947451020325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.623915379317087,0.0,1.1401121718191216,-0.3591585174175605,-0.18990128932522074,0.06238353898864031,0.9360820139748124,-0.30332294822360234,0.0518225505345579,0.3131043192112114,0.044239456015433457,-0.03024244818166072,-2.7774529963891177,-2.24027118935733,1.44273398302065,-0.5170563519999578,-0.1620568342979124,0.02851433119585356,0.39611369331808705,0.3934693171390376,0.7835718633499841,1.0207576164066963,-0.6199474081205408,-1.0252426197786375,-3.304523763369982,-0.710257097068183,0.27950245207130237,-0.18437900018203754,-0.3395157496645556,-0.8788036267615634,-0.5705479129175413,0.03705366905866349,1.8812199447946218,0.5233780518665593,-0.37436239180590103,-0.747855478277582,1.2335234219447881,-1.6444746740154639,0.4275314408620021,-0.20544828298419504,-0.007740454533293004,-0.03569758225074024,0.258901571027851,-0.6170495665601776,1.5889479599927911,0.5058467547375328,-0.155709381418545,-0.09929979998105064,-0.002553576371956385,-6.484249196321676E-4,-0.09170234701750322,-0.08978021151402023,6.896717699052648,-0.38666473990019057,1.280677979075973,0.3412210826023416,0.3846114283344076,-0.10495533195740545,0.6041845392470259,0.2398358884070035
66,28842.435903307472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6107140788535828,0.0,1.121019039231838,-0.36716143439887905,-0.19865755224809417,0.052886066069925255,0.9339711000159262,-0.3102707342534212,0.05237779795475617,0.3077053344541307,0.04129947643345615,-0.027652238638881173,-2.772656375856168,-2.142810688494882,1.435951551829843,-0.5215659241434103,-0.16776769763038982,0.023962604057452208,0.4419535342313418,0.353553616969826,0.7718690171263517,1.0212207599137104,-0.5577584421149221,-0.983173946496263,-3.2951062416757,-0.5404439031314248,0.30163847124063614,-0.17818326522469785,-0.2967730706313312,-0.8702937867499739,-0.5387724155395741,0.01030783852742868,1.8290064768900134,0.5256899221874148,-0.38714684672060834,-0.6865369817470834,1.2462395666228068,-1.6327360094581598,0.41077293948947474,-0.21843587383735005,-0.025294867332018467,-0.04816792373718264,0.24981255157887772,-0.609131683280733,1.59414803414217,0.4985003811297861,-0.15502931267923323,-0.08750055357364975,-0.0025783622842972726,-6.619630969198515E-4,-0.09251066783435255,-0.08998802497760235,7.03526528471746,-0.3871318512757627,1.4517254777324982,0.2706227634663581,0.3668153830321758,-0.08144079216057523,0.6041977811882063,0.2301114565536892
67,28838.963230312882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.607286113414787,0.0,1.1044259720573937,-0.36287057935831574,-0.19923085001858074,0.05344937277769205,0.9335658427970783,-0.3201295206520134,0.05302142977047793,0.322526626135275,0.052283665840111224,-0.013317707567011115,-2.7952109475501,-2.118918998683996,1.4098402251796494,-0.5076127108044722,-0.16745684735837055,0.026950904518823905,0.4259261000638671,0.36303715777734785,0.768207299506757,1.0319576393949756,-0.5552836027245748,-0.9352994709278146,-3.240544252666737,-0.3871698993457833,0.2665089196587742,-0.19621232854738452,-0.2845846955605151,-0.9549653251766678,-0.4904575463811742,-0.012014211389594857,1.7465606566064815,0.5376378451519896,-0.40395687350618364,-0.6173199212753734,1.2493415158953822,-1.6167602133277454,0.4066584273284204,-0.22935131624803284,-0.04448480698972217,-0.06655281178897121,0.2467258652683339,-0.5906159564963002,1.6102254678322263,0.5039142443441127,-0.1497652405922562,-0.08695539570694975,-0.002526419817380554,-6.395694404040357E-4,-0.0918360446161371,-0.08993606013322022,7.696223849829738,-0.3918229722165638,1.714644839318811,0.1256124261925225,0.3599854167796034,-0.0690571579613439,0.6236299569285296,0.21665742736700747
68,28836.752605613976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6146247777103107,0.0,1.1118078888337661,-0.35992277175448706,-0.1962642962254373,0.05829787594922875,0.9348407630047868,-0.3210733712906361,0.04960059345701458,0.3329024962129648,0.05918790290371996,-0.00879925645049373,-2.7578806155070716,-2.161776695379906,1.3865873636985442,-0.5140515403102264,-0.17237047087645593,0.0299279026555338,0.41918418845810423,0.36144382444455864,0.7802948920246298,1.036842811045929,-0.5318104462963439,-0.9441057460127225,-3.177094568159818,-0.3970461018429807,0.25377813215515793,-0.2020616161186065,-0.31481663622888323,-1.0268744672942374,-0.4721264335867783,-0.040330955438185476,1.6904515436565546,0.5399443780683426,-0.3994011571526452,-0.5962948738555179,1.2400095296181715,-1.6296654796743735,0.4123095321787741,-0.22771114972499457,-0.04258370175825788,-0.06600790383289531,0.2559658671307171,-0.5908839351186252,1.6129102091092806,0.5121322059368485,-0.14783423687698014,-0.09319010732700511,-0.0025761186192577645,-6.644270101011798E-4,-0.09190280013634182,-0.08997579234275904,8.293001112454908,-0.38657439906089297,1.860919653179282,0.02998749389078685,0.3732731445869061,-0.0801214444276081,0.6309201290778796,0.21518752186094864
69,28836.02453589386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6215453164450493,0.0,1.1164758632247416,-0.35989059068612667,-0.19469062886146807,0.05955461537558319,0.9384832376188342,-0.31253169389106134,0.053624202581089,0.33138697960783536,0.05743642290484192,-0.012694248093083404,-2.8216702878008366,-2.146883599859608,1.3995390235226575,-0.5239995290305821,-0.1619958047853783,0.021267522174883847,0.4310283142179712,0.37283923975925876,0.7808698306474184,1.0403618799100383,-0.5568801765116196,-0.929645597702077,-3.213312344478036,-0.4415582962424749,0.23763646820344886,-0.21866162948859774,-0.35654605361485525,-1.0055642790734671,-0.48253061199392056,-0.007358330794990778,1.7409071934444487,0.5410292249049424,-0.3858237835414967,-0.6194124955359435,1.2308118540039519,-1.61436078880288,0.4141959595086774,-0.2245270475727964,-0.036628835580258125,-0.05815126060974449,0.25742557097702745,-0.5935772075552279,1.6106242744134889,0.5145432882533733,-0.14554815183253206,-0.08682369925288279,-0.0024642397647658245,-6.161989747440367E-4,-0.0899856808069431,-0.08936414148198227,8.441851715280476,-0.3993795935454472,1.8568270741484199,0.05749055654498686,0.3737346644626808,-0.08464847838162189,0.6402437405095268,0.22211971874355158
70,28835.39935213658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6223449085786517,0.0,1.117364248605395,-0.35954399120013686,-0.1938529476891514,0.059702151504208795,0.9390375417100634,-0.3139936620579486,0.053462994509033426,0.3303326836921001,0.0569482405677776,-0.013072041391006622,-2.790656518524037,-2.1596150714943216,1.3947987636257642,-0.5163723521830244,-0.16976347041540274,0.01751873736518154,0.421544536435935,0.3681259862584724,0.7736143875711171,1.0394567889400093,-0.5530133978889056,-0.9461640847955632,-3.206984169850263,-0.44495325430074656,0.237117708012126,-0.20927165068334322,-0.3609432083010124,-1.0057926542496702,-0.4857911498821581,-0.01653144762400805,1.7332262904842928,0.5410224010037311,-0.3788314482673492,-0.6231683769069581,1.2294936459807533,-1.6263736782259892,0.41397448771896017,-0.2247526451355875,-0.034436756571258866,-0.055810816800431276,0.25903930836739275,-0.5951856850377156,1.6098773106461015,0.5149559517702389,-0.1464399393949222,-0.09060568603226117,-0.0024983042434856494,-6.323060964303274E-4,-0.08990485747256385,-0.08928188083548298,8.802691780251322,-0.3999072585019106,1.9135822125979634,0.03788722069466062,0.37839694661145956,-0.08629002156300818,0.6346048733623559,0.22475465940847003
71,28834.65471051277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6224581513655112,0.0,1.118346798822637,-0.35978468450408724,-0.1939123241485318,0.05994299627400009,0.9391185936931976,-0.3132372738168058,0.052779305032571194,0.32971682274995057,0.05705903771526577,-0.013504811166824051,-2.7950567522669623,-2.1639479599649514,1.3945944931704464,-0.5203402491414217,-0.16774485145364137,0.023786149564132816,0.4235097952563047,0.36975512551899364,0.7794379472355113,1.0393297175612095,-0.5513920339288901,-0.9469253336137675,-3.2051861337375613,-0.44617148982332616,0.23529569267887807,-0.20478262989748355,-0.3703960000519762,-1.0142941586807377,-0.4888237234861048,-0.019359479898080244,1.7340422772860191,0.5418323923303392,-0.37458668873473305,-0.624289659981664,1.228135732293309,-1.6250635759580339,0.4150229555227773,-0.22396904806018547,-0.03364996762104336,-0.055042815338343924,0.2598876061325631,-0.5958696132860741,1.608696469129763,0.5156439989514068,-0.1457252635917261,-0.08958321752210413,-0.0024991914696651137,-6.326173883146144E-4,-0.08941124379669528,-0.08913237165637336,9.080730636899265,-0.397589643486132,1.955377114670587,0.022560040101178562,0.3839536530776324,-0.08976394497944876,0.6338413514628419,0.226415961458147
72,28832.86032623166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.626114858852762,0.0,1.1237069599266032,-0.35850949680521915,-0.19138906325281624,0.06174201012338673,0.9398327583793763,-0.310281567561709,0.05320247475528569,0.32586142129820406,0.05582715377204386,-0.015642119991048125,-2.77811069573273,-2.1825369379539783,1.3870902354170311,-0.5177615559322147,-0.17142830649453994,0.015310408462617907,0.417382593096913,0.36637642786031516,0.7803046313851109,1.0395167876642073,-0.5535617295257332,-0.9612227040904329,-3.222801127146761,-0.44341659551362755,0.2266239997370286,-0.17748849114983328,-0.4070799528298369,-1.0147595088395818,-0.5177166547672983,-0.027449778344747,1.7612236648740194,0.5465837110452512,-0.3522024803179799,-0.6480721803913237,1.220689180691753,-1.640775023185953,0.41626102708161267,-0.22289936419624085,-0.029587375647664955,-0.0524145182764449,0.2631955447103857,-0.5951707325454035,1.6070299895982003,0.5191969770130835,-0.14393353027739544,-0.08896934679688764,-0.0025028282939359102,-6.374269804923061E-4,-0.08610551515071453,-0.08801853427855755,10.860213478832064,-0.38893578714038396,2.2175541184321825,-0.02087259635132764,0.41855255965706867,-0.10650334384450504,0.6162436397395745,0.2374172821348924
