Iteration,LL,asc_carD,b_carD_age_gr_under16,b_carD_age_gr_16_24,b_carD_age_gr_45_64,b_carD_age_gr_65up,b_carD_female,b_carD_shopping_trip,b_carD_recreation_trip,b_carD_hhcars_0,b_carD_hhcars_2,b_carD_hhcars_3,asc_carP,b_carP_age_gr_under16,b_carP_age_gr_16_24,b_carP_age_gr_45_64,b_carP_age_gr_65up,b_carP_female,b_carP_shopping_trip,b_carP_recreation_trip,b_carP_hhcars_0,b_carP_hhcars_2,b_carP_hhcars_3,asc_pt,b_pt_age_gr_under16,b_pt_age_gr_16_24,b_pt_age_gr_45_64,b_pt_age_gr_65up,b_pt_female,b_pt_shopping_trip,b_pt_recreation_trip,b_pt_hhcars_0,b_pt_hhcars_2,b_pt_hhcars_3,asc_bike,b_bike_age_gr_under16,b_bike_age_gr_16_24,b_bike_age_gr_45_64,b_bike_age_gr_65up,b_bike_female,b_bike_shopping_trip,b_bike_recreation_trip,b_bike_hhcars_0,b_bike_hhcars_2,b_bike_hhcars_3,asc_walk,b_walk_age_gr_under16,b_walk_age_gr_16_24,b_walk_age_gr_45_64,b_walk_age_gr_65up,b_walk_female,b_walk_shopping_trip,b_walk_recreation_trip,b_walk_hhcars_0,b_walk_hhcars_2,b_walk_hhcars_3,b_car_time,b_pt_time,b_bike_cost,b_walk_cost,g_bike_grad,g_bike_stressLink,g_bike_stressLink_c,g_bike_stressLink_e,g_walk_vgvi,g_walk_speed,g_walk_speed_c,g_walk_speed_e
21,30878.572877489212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.134379584687622,0.0,1.5598430506942254,-0.2004147450768723,0.13075557150488473,1.2403706492773423,-0.4466681389275856,0.10952308870211284,0.2048596249700022,0.12054547076393209,0.015896331554560147,-4.254140763761788,-5.824489022747348,2.4582656885669705,-0.08045286613236781,0.4374624362446642,0.24103311261775393,1.4460694414099369,1.81060951795782,1.1487435703019424,-1.248797175228999,-3.001829944346438,-2.1116351164406737,-1.4145374540368405,0.7951443739868477,0.10372956867187044,-0.01762339418144937,0.2721569378637493,-0.15195771532159402,1.2436234106930903,0.34622609113859587,-0.11529371301084457,-0.22126540619162707,1.1702157557792827,-2.3302050146426683,0.795556485477756,-0.05945649655987677,0.15788486437256263,0.11396249996997301,-0.4981982163975482,1.9523075110898913,0.5291760286055056,-0.2729291710903678,-0.065043666298568,-0.006117704058011278,-0.0015634559108190186,-0.13574481185049558,-0.13088987260456633,0.8582493336245839,0.3745451357290691,0.18774231689500262,0.13249816983318816,0.1410766128772264,-0.1781396167636975,0.3541963839495341,0.32224218376263497
22,30867.609794988315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9741090172524565,0.0,1.4587130044057894,-0.3023013093463987,0.0038242835433998923,1.275511652762708,-0.5251390980956452,0.04686743696974384,0.36140085797938437,-0.12119986126992076,0.15508960536382654,-4.668312089525578,-5.968124302281732,2.135812053673569,-0.21312648482151775,0.46629312344157814,0.44967703957547134,1.9279240704591725,2.410638686149767,1.3210754458874396,-0.9760205629274086,-3.354074848087157,-2.0170120851150815,-1.204640179652103,0.3968499737280206,0.06034945098294637,0.11495228302001295,0.23408491677829898,-0.27453078704234424,1.1869474888080735,0.36574234831785046,-0.2392841984335689,-0.5251766932285323,1.216842969801204,-2.0829069242307483,0.6306961152505874,-0.09516996726563669,0.13838545518621553,0.20826287089528472,-0.6058847552861972,1.8476774823559572,0.4592767988022115,-0.290261245376827,0.06302845846167673,-0.006344855887248961,-0.0016388034262410293,-0.13901134782488217,-0.12970134033678324,1.3015096753232407,0.3209545066756224,0.3008729532805291,0.13940865830287932,0.06750609851604668,-0.07499196350744225,0.5206572656929471,0.30287352147866675
23,30831.143734475678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8914461036908392,0.0,1.3068531340224752,-0.33696729440710643,-0.11160679994304666,1.2561120070780458,-0.5915001225817431,-0.03410208846415193,0.3330993250798723,0.06280151413739825,0.10711990647517042,-4.914344012388414,-5.9728662485562625,2.0385473961793004,-0.3445146481402507,0.3733301519936322,0.5722852393609384,2.197744767685722,2.6726914805863684,1.3846647102929024,-0.8686899081278766,-3.4962734675693823,-1.9838020926938038,-1.1311614935800227,0.23561447317536433,-0.0015139087614493563,0.10970003636336721,0.30739633613500844,-0.36125088034151526,1.1394624540878422,0.3935110692917947,-0.3025749110723248,-0.5870154880651621,1.2140594754652771,-1.9197753396434734,0.5519062803844536,-0.07909035342846447,0.11416356614074494,0.2823271882898295,-0.6687418824520469,1.7918104355308702,0.45433404205200617,-0.29519598474135533,0.054864403248997044,-0.0063150333794434335,-0.0016237272803262418,-0.1390867171902402,-0.12930488551536523,1.5815621042190866,0.26495948275254333,0.3937219142944261,0.20351582205636998,0.0242740933530095,-0.027919237731746448,0.572881307550659,0.2903282555331351
24,30781.456285174663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7976102479150078,0.0,1.1310543851529258,-0.42660716938594634,-0.13309534145983268,1.2886844046750634,-0.6236052202216398,-0.07700035923104273,0.33986753020178195,-1.809547917734633E-5,0.07966535775280055,-5.311762528366123,-5.8763681087336535,1.9820953244748274,-0.5521017016909573,0.11466969978777464,0.6289184090812663,2.4728568038839924,2.880803629004239,1.375218359409978,-0.8071032898563619,-3.5993730048839225,-1.9725395697432138,-1.0691917890800617,0.12369965348202286,-0.09461993063521681,0.0059116596636328705,0.38650423924014665,-0.4262258207353926,1.0053277525088,0.37900277494558177,-0.2179490335013522,-0.5308214009130464,1.2083447992867145,-1.7086126434551865,0.47938447642900633,-0.0628294487661718,0.08266792100582367,0.24921209749020629,-0.696953310103913,1.7217057708755084,0.4829825702131357,-0.15824840013846725,-0.08751932256395345,-0.0059037849858923535,-0.0014412293509463883,-0.1331769708831233,-0.12991781568533942,1.9829901137666885,0.1754276409568055,0.5002977643433811,0.3356818579341095,-0.02278591987482443,-0.020675944490876227,0.5889836373002432,0.28471269820985656
25,30767.685812992437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6731993952841384,0.0,1.2524484170102546,-0.3854671097522567,-0.2760663891064983,1.0021936574700168,-0.4395429327100261,0.0090243233278645,0.2528892857222837,-0.07138159425320482,0.11136469879393956,-5.931232855381237,-5.3816987011289354,1.9574407835543701,-0.9333992997747496,-0.39493292165940963,0.763492980731286,3.1427882909216893,3.1868624575636977,1.374457966347048,-0.8811591422294958,-3.6004355534035573,-1.9046365762461708,-0.8654099105156119,0.02973466673420648,-0.36452956236372247,-0.10323125145290948,0.13599431151318536,-0.49148334077923306,0.8153213886832976,0.3615839251293458,0.2246019945327441,-0.18690553089757161,1.2024256252989474,-1.531055193572484,0.47884296351819766,-0.10341952079880215,0.05219952972290047,0.3838787989829062,-0.7048714702672212,1.6630938083217175,0.5915490710462064,-0.43295927481116847,-0.14956590986268864,-0.005447663047242647,-0.0012238026820655414,-0.1292712299281204,-0.12237295112838228,3.013676772358094,0.07610994935747063,0.5793630284490333,0.3529762631999616,0.051609192742075115,-0.06278198823912183,0.8431920716621393,0.3141484425359589
26,30723.90848280296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7658215416688883,0.0,1.6307930964272332,-0.327747656028881,-0.10539998554407032,0.8886797540823559,-0.21187731590133246,0.13744383495543788,0.25265085226902084,0.01635578208446027,-0.05015117912755085,-6.367048333118982,-4.230664296889502,2.001203466291398,-1.3210331863433555,-0.8483208917339538,1.0763541816993825,4.2007590715674485,3.8459124379278684,1.5136088644596966,-1.164071614323082,-3.321230578176852,-1.8566440003358646,-0.837979814376465,-0.0037151039083855655,-0.4927542704681445,-0.16533564392050742,-0.23386877022539365,-0.57402546702818,0.7599964537635666,0.6122988848426355,0.24424947343594883,0.5420330433365872,1.4126840883324545,-1.216411567985386,0.7172096461941778,-0.36643746955796086,0.06267115983932345,0.07007635330325646,-0.51148773005546,1.7151564835920599,0.26444614175755643,-0.20263695026976392,0.04957517303761619,-0.005751783448092074,-0.0013963883396908361,-0.13511877674272427,-0.12419625819529426,4.889024161939991,0.03184755196319101,0.7598491512906582,0.05168632998141304,0.21813464255959397,-0.19527507482301676,0.9909456552423384,0.34948323216087235
27,30624.447008494797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0483456977160115,0.0,1.7034649129227428,0.012460092293294533,0.2666311774574803,1.0153304853548513,-0.1819528242842526,0.20117984632820662,0.5039250434609273,-0.03029322042737234,-0.03181095908767119,-6.85823426470895,-2.7699189673753573,2.105018635628133,-1.5336660571553256,-0.7637239080529936,0.7957776299763422,4.340415807212917,4.78940730211855,1.4840077469497392,-1.5667485072220653,-2.72160545319694,-2.0702311819850916,-0.9827473721996752,0.10171446959548033,-0.45049511200061715,-0.4175113255672275,-0.3529789507468773,-0.4932139169575117,0.7555778969339597,0.9307212607536747,-0.11977244104319934,0.9668983652828815,1.1899111376206866,-1.1292130723990863,0.8362364044004013,-0.20304310508267676,-0.027891201165299,0.42076362806386486,-0.5922871989585622,1.634651147910114,0.2518325634171979,-0.38397398139719285,0.25781042877557403,-0.005483427494154502,-0.0013377463732339777,-0.12680190238165556,-0.12197132715513206,7.042579688194133,-0.07261627576681476,0.7689955016686388,-0.08803823213606243,0.38941649190678385,-0.35397999342866704,0.9817904029476101,0.20163755319197832
28,30492.782287398022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.035739282485876,0.0,1.7663195395057016,0.05553438501725028,0.2667017284298412,0.9019957040665589,-0.11080929518456473,0.2527287288501889,0.4876620426625861,-0.013828316588051823,0.21676554750850735,-6.902089299426243,-2.104680842662251,2.1997891219511123,-1.4681494118091414,-0.38163454043969564,0.7727129271100347,4.500007508034194,4.932077996135489,1.6212796951118376,-1.7935496133675843,-2.2955410082065315,-2.3121853227277405,-1.1056414314633516,0.14757234165362798,-0.37479516039844574,-0.5429473949169799,-0.21273298686273723,-0.5111487827733956,0.8627729043406723,0.9541516931700632,-0.16683028551289578,0.7973963404021693,1.1323186517174144,-1.1512586877689395,0.7802888176587914,-0.02814777872067753,-0.03593378770320186,0.33943098096567953,-0.6177915807888088,1.6486328059746478,0.557642364575758,-0.31440873072046416,0.15631822848446142,-0.005564810902817203,-0.0014438798156242345,-0.12349327393707683,-0.12085542103595108,8.161862416347644,-0.10489686819606411,0.6139083191393753,-0.08022436325340057,0.43730431139771175,-0.37057361395106425,0.8842119614873749,0.16695805908571312
29,30357.37091745291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.964672477845298,0.0,1.44190677762426,-0.03325095526475904,0.21395273542755766,0.8663996640874057,-0.057725091390154776,0.28018223677660015,0.7231793082251011,0.047281365968917424,0.019131557397233573,-7.041077422299357,-1.6675273480795556,2.3253231304031443,-1.2773549170625778,0.11105034381324624,0.721034202745777,4.514825696523677,4.623071308243489,1.7533132054401834,-1.9945627318111552,-1.7495818625956556,-2.508459214932587,-1.1647966475664655,0.17677290244071356,-0.3367929865823387,-0.5255708079173321,-0.26893939496147024,-0.38960341290700073,0.9410347780666904,0.9120543979026573,-0.04587105198159623,0.40751839127053335,1.104276654615432,-1.2355424974689297,0.8024706633722803,-0.17220465998609158,0.011990092648552678,0.4130720389956562,-0.589299290533193,1.6123053284938402,0.6640613485431432,-0.22504796882437428,0.10753736719014309,-0.0051766198127200245,-0.001337291009106423,-0.11447342068744099,-0.11799490360370775,9.305000399882834,-0.08977298258532404,0.32635881602102074,-0.19993790865451638,0.4444173041224481,-0.37071801842087293,0.8343683946123852,0.20546102116526715
30,30340.363109425758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.673412296339018,0.0,1.5249618100280034,-0.23117997832154139,-0.07491079584729488,0.7722099427038835,-0.03228306644054662,0.11044621518871492,0.3484420912481547,0.0787637583404413,0.06526621718320925,-7.242839106845671,-1.6584719908683596,2.4753787659391837,-0.7414592404166739,0.5103362279178054,0.8026550273445456,3.718692659188822,3.9146413850577204,1.8905688713131847,-1.9767531423718276,-0.9834770616828876,-2.6110966716387654,-1.259982321558511,0.2052893490311219,-0.3231446623963961,-0.4508242206247495,-0.619833091361867,-0.021385944703767756,0.9503433092867053,1.0594784336101788,-0.13615827557884824,-0.012091190689902664,1.0966488870896227,-1.2080516016103189,0.5016986500200307,-0.2759697974672203,0.10162514007180845,0.45051723261666315,-0.5042797965929464,1.5393478718748783,0.11373223550252543,-0.15847450227047183,0.030914102045293546,-0.004117818986445677,-9.770209649138128E-4,-0.09720910081402478,-0.11895274440398486,10.712804980837044,-0.23112014523935873,0.22195046963893308,0.0728524272246126,0.35820311974815167,-0.4016444961413676,0.6827846010852269,0.3073869624530684
31,30269.427528728385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5271790994155963,0.0,1.3182259657680655,-0.12875083767788226,0.07222363710138854,0.6724080781347376,-0.12222238983116229,0.05470445661693839,0.18930216593330623,-0.04385784229773361,0.04022882949049014,-7.091693425797677,-1.8498602131171968,2.594164110459519,-0.43011754988557105,0.5646632440624411,1.0148436316431226,3.3077317198787983,3.530508617801666,1.9231946737010435,-1.804486447394843,-0.6891422995550025,-2.629606325789189,-1.2896122177547742,0.22791221948749138,-0.38400378354385717,-0.37558165091301865,-0.6924857423451936,-0.023736704672722923,1.0755368231791893,0.9693381321046628,-0.20466886004920037,-0.06599293774167554,1.1827517682841975,-1.2160914323404348,0.39767618305170793,-0.2083211076767768,0.14967476162790302,0.37001244706856823,-0.5000031266733389,1.5865520851744324,0.008452503849801396,-0.2985108727194494,0.020716707302364364,-0.003987027294705081,-9.893074749353849E-4,-0.09692753984149376,-0.11668549276296566,11.281621771134702,-0.31259920709119204,0.3890266469801026,0.1168220331708677,0.3642568973383185,-0.36767491340633784,0.7051842141229135,0.29944706353980083
32,30203.347624216527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5733092229286205,0.0,1.5370098090659992,-0.10523971787410893,0.12855881864011492,0.6998650565531113,-0.14215781875847847,0.02592890338721877,0.28977684943307724,0.0077350845720787,-0.011767225914569732,-6.525209670477667,-2.4227954935851033,2.6026915516908207,-0.09869429115190093,0.5071340526964798,1.2251640343090981,2.5493019069158436,2.889749771523616,1.8832019398903868,-1.3279837623647048,-0.5663772146067863,-2.6366859835229977,-1.042862579112902,0.15407674528987736,-0.4846158679796019,-0.2640004995974169,-0.6083807097371597,-0.07164695956418013,0.9864104363127746,0.5269084338939898,-0.46101328969324284,0.14177927102580723,1.206535732235066,-1.1500682335858254,0.35269217876860304,-0.23195657758851868,0.09599169678420164,0.4464139527548755,-0.6299543559540143,1.4527014929589015,0.22586888011283274,-0.21622945735369836,-0.13694279915928845,-0.004082542472668079,-0.001098614054645774,-0.09719709581634832,-0.11631391103970308,11.959315870958829,-0.32520508398427683,0.38083802667857514,0.013197295025501682,0.4011341622624521,-0.39685208269492656,0.7390660515371789,0.26318237940527484
33,30167.85780676291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6895463166499227,0.0,1.4060276699379692,-0.11066959375309013,0.08117006611172292,0.7562352831202923,-0.011708963813464507,0.15296803898423228,0.2656685815449527,0.025478508035078326,0.10740894150844389,-5.655006743163647,-3.0690140606682905,2.524238273627198,-0.17388591764203148,0.5129987183842484,1.139586975925559,1.975152227745763,2.2226624942330964,1.9945549525932436,-0.9094497014977232,-0.8073775356763521,-2.626162392303753,-0.8631911993850884,0.07637767784267936,-0.1997085008497378,-0.4706334032975181,-0.5685271903100716,-0.23052764475009013,0.7940146082039957,0.375180913411356,-0.46555794052012356,0.3061548736979571,1.2071743595621636,-1.1531999191259046,0.6703188068081103,-0.19972600967128767,0.03320319850438773,0.5091269441946842,-0.6768873952206738,1.36081470866433,0.23773955466320898,-0.19694937778797017,0.07422785057471235,-0.004231024913190625,-0.0012283150645885823,-0.10073014840627843,-0.1160297509338321,12.455311286703013,-0.3989514153219794,0.3531911263443494,0.2783262775103311,0.48757378506606663,-0.4599934546033383,0.7065062625459341,0.24172702557909528
34,30141.135493575715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6490006538380746,0.0,1.2678325816159741,-0.1384113782253533,0.02131068289330393,0.6708682688975748,0.004253585989641043,0.13018225420142526,0.2682015606640669,0.10998041336185986,0.3103558702465921,-4.540626448213652,-3.921049230692126,2.3423630048200605,-0.6380356391139007,0.4256880788154997,0.616098818522537,1.1791334765090078,1.4264179302531468,2.039990668796169,-0.5501277497799557,-1.3588397629431541,-2.611909257478971,-0.7964233318661869,0.03311620025161644,-0.07256504662072202,-0.49227720210831905,-0.5556039511469347,-0.5169222020101931,0.5512691261400244,0.5311930411909586,-0.30074461391218454,0.311691964424899,1.074187079101413,-1.1656286325669305,0.7968728792089114,0.056586238994948135,0.06870826757262088,0.4222956991108319,-0.6289038048233048,1.3997173076051526,0.177178123271479,-0.16932198708216972,0.15409399297587567,-0.0037515740281629547,-0.0011053296651936794,-0.09004011894898116,-0.11633843246572226,12.95260342490621,-0.35170309592526694,0.44357594793180904,-0.1602296916853228,0.5584057170670655,-0.5429681157246584,0.43957575109962993,0.14112970103405276
35,30129.369404351102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4827221496509682,0.0,1.306086162710636,-0.07113110997961081,0.21439331139288514,0.6169396791562493,-0.25688805855368285,-0.026021524565341708,0.2923201939159033,0.12436378246185496,0.198546444241053,-3.194716054714255,-4.673918238013999,2.074819232653856,-1.1058245029285667,0.2912920410860719,0.1772400171781255,0.545954035260216,0.9337593640257553,1.9831282745812013,-0.4256619116121124,-1.9941527955563836,-2.4936716829689716,-0.737444763286434,0.08281524745485605,-0.06515766996670358,-0.5848653869109619,-0.7462337295066898,-0.7656483903191755,0.5088469594684641,0.944121393855563,-0.13522811166047613,0.2149319170272265,0.9237456447275114,-1.3371250413646278,0.6163857263103477,-0.06043954688739468,0.18534593872787572,0.4639818522946639,-0.5029109978544968,1.604776720707931,0.331915115554631,-0.07874587950998786,-0.057342363822261044,-0.0038955113706643178,-0.0012315598795515032,-0.0955154737441739,-0.1155952296987134,13.314620626432433,-0.35715711937462896,0.29753716308056655,-0.07352490203578367,0.5055106022556277,-0.4858971508280333,0.3635396098587954,0.24999416397777818
36,30111.230178853017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4620021069373461,0.0,1.301838009822815,-0.07743538465153542,0.14025501435312165,0.602405492236182,-0.2105524779366239,-0.04028594886414247,0.3405355401886755,0.0952673147224636,0.10541605845874619,-2.858214079586025,-4.834074815716236,1.9621446076650788,-1.174642736751131,0.21547750629362364,0.12603749731513114,0.38312413487240304,0.864824066475865,1.8969120678647537,-0.4828983724690399,-2.168908619203577,-2.493053249501306,-0.844617711254444,0.12062122992160379,-0.06522525466206026,-0.5940553144889805,-0.7376292469401008,-0.7491953770530685,0.44513619340415084,1.0254984206537283,-0.13327309951317012,0.1567575916886333,0.9211950910951484,-1.4120973537954256,0.5523493963995753,-0.07302453392057093,0.2206788855163144,0.42587040854081437,-0.4524635648552112,1.6086457109358094,0.40259188724983674,-0.09049721624147926,-0.07212307517575395,-0.003978069687088211,-0.0012836574487539042,-0.09608380676227313,-0.11468415703673812,13.373318955346484,-0.3856228042010941,0.35595432641084773,-0.050567935818440754,0.4711465450805696,-0.4437660356053697,0.40601643923088404,0.2897817308591868
37,30081.164573394988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5266067919431148,0.0,1.203541433978422,-0.10936436996059334,0.1246714935709056,0.636845710302191,-0.11394344311802984,0.09367044498611163,0.2832898832390143,0.05698837154115201,0.08865593867969002,-2.3517462711061046,-5.085565295770767,1.612882013402983,-1.220710786499195,-0.09869613891241821,0.16399833305548206,0.15607967303810216,0.6438160081841744,1.6195356787882433,-0.8895464926806815,-2.5737356133796148,-2.448669547909858,-1.0210373887302713,0.21981700468774218,-0.20327251075236458,-0.5972372191377944,-0.7155435755845142,-0.7397218036046431,0.5570044763822255,1.0670778130047223,-0.222192068214222,-0.06239733957356536,0.9746957921857307,-1.4196605653367764,0.440054628733834,-0.07761668922957453,0.21692832419614588,0.45217423300537296,-0.541918952470537,1.57070893767575,0.42710700345686625,-0.10024158126611031,-0.007293351025720846,-0.0038458012995126033,-0.0012504486041872087,-0.09455279247184815,-0.11514045937720797,13.396230325205588,-0.3619562227743533,0.20606760046884598,-0.03553495711608203,0.4124549404187307,-0.3888888594290911,0.33631443966229974,0.2797976093275992
